0,,CP Cost,Name,Jumpdoc,Chapter,Description
14,,200CP,Build Something to Do It For You ,Warhammer 40k - T'au Empire,Domain: Knowledge: Future Tech,"T'au (and most organic species) have limited forms based on the dictates of evolution, meant to operate at the minimum required for its environment rather than the specialized maximum of a machine designed for a purpose. You are now a master of programming the AI and VI systems that the T'au rely on for their industry and war machines, as well as a master of building and designing the drones that supplement their capabilities for the same."
15,,200CP,Gero Expy ,Dragon Ball,Domain: Knowledge: Future Tech,"At least you don't need to have the beard. You're a brilliant scientist, an equal for the infamous Dr Gero, after he had a bunch of years in HFIL to study more. While you're a genius with just about every field of science on Earth, robotics is where you really shine. Creating Androids and Robots capable of destroying planets or even stars, along with having a huge variety of strange abilities and weird appearances. You're even pretty good about remembering to program them to not kill you, already making you superior to the late Dr Gero. You're also excellent at working with other scientists, combining your proficiencies and knowledge to create significantly greater creations than either of you could manage alone."
16,,200CP,Gunsmith ,Starbound,Domain: Knowledge: Future Tech,"The point of a gun is simple: take an object, and accelerate it very quickly into another object. Despite your somewhat flighty nature, you've mastered these principles, and can make a truly astounding variety of weaponry, from assault rifles, to shotguns, to flamethrowers and other more exotic guns. You can also add special features and secondary firing modes, mixing and matching to your heart's content."
17,,200CP,Living Technology ,Tenchi Muyo,Domain: Knowledge: Future Tech,"Jurian appliances are semi­sentient, from starships to entertainment systems to cookware. You have the ability to control all basic devices of this type with just your mind alone, and have the knowledge to construct more with appropriate materials. You can eventually replace most interfaces with living wood input devices. In later jumps, this enhances your ability to use and understand sentient or organic technology.
You have a knack for all forms of technology, and especially the kind that thinks. Sentient or not, you can convince devices to operate for you instead of their registered or passworded owners. Stronger security makes this process take longer, but you can essentially charm your way into a mainframe, instead of breaking a howevermany­long character password."
18,,200CP,Metal Artisan ,World Seed,Domain: Knowledge: Future Tech,"Knowing a thing or two about software is nice and all, and creating intelligent beings yourself is pretty useful, but why would you limit yourself so? Needing to rely on hardware and machines other people create is a big no-no for such an inventor type yourself. So you've taught yourself all you need to to make whatever you want, provided you have the resources at hand. First of all, you know how to build pretty much any modern earth technology, whether that is laser pistols, hard drives with dozens of exabytes of storage and computers with insane specs in general, spaceships, or even rudimentary antimatter weaponry, though the latter would require resources impossible for a single man to obtain. Beyond that, you can easily integrate any new technology and knowledge you obtain into your tech base, which should grant you much potential indeed considering the possibilities the world of Neolife holds within itself."
19,,200CP,The Future Foundation ,Ah My Goddess,Domain: Knowledge: Future Tech,"Like a certain childish Goddess you've got a strange ability to utilize futuristic devices as easily as breathing, a mind that could crush every genius in the Information Age is yours. AI controlled robots, expanding a storage space through using machines to warp the local space-time, fitting what amounts to hammer space full of dozens if not hundreds of missiles and weapons to a human sized robot, being inhumanly good with programming and computer manipulation in general are all things that you do as easily as breathing. Like the Norn of the Future herself you have the keen ability to take technology of the Information Age and push it firmly eight or nine hundred years forward."
20,,300CP,Cybernetics ,GUNNM,Domain: Knowledge: Future Tech,"You have a broad theoretical and practical knowledge of cybernetics and related engineering systems, and can recognize most systems with a glance. The most difficult repairs and programming come naturally to you, custom designs and components that would take an entire research team a month can be jotted down in an hour or so of casual work. The most common form of cyborg in the Scrapyard has an armoured braincase piloting a robotic body, but you're familiar with the organic-inorganic connection technology and can create partial cybernetics as well as organ replacements for those who do not wish to lose their bodies in effect, you are fully capable of the design, construction and application behind the Transhuman and Motorball cyborg perks."
21,,300CP,Foraker-Hemphill ,Honor Harrington,Domain: Knowledge: Future Tech,"The brilliance of the officers and the planners does a lot to help, but in the end what wins wars is the equipment. The best equipment, a lot of it, and built really quickly and cheaply. That is where you come in. You are an innovator almost beyond peer, able to design and build technology literally decades ahead of your competition. Or if not that, you may build at the normal levels, but build it with an unbelievably tiny resource base or build it so quickly that the enemy simply can't believe their eyes.
Your specialization depends upon your faction perk, but at the very least you gain vast knowledge and an in-depth understanding of this universe's tech, enough to be a Jack of All Trades.
FREE- Prolong A simple, perfectly medical treatment performed in this world, prolong extends a person's lifespan dramatically, easily adding multiple centuries. You get a full treatment for free, as well all the knowledge and information you need to start doing it yourself elsewhere."
22,,300CP,Make Me A Better Man!,Franken Fran,Domain: Knowledge: Future Tech,"Your skills of surgery do more than heal and correct. You can augment others with superhuman abilities and grant small portions of your power. If supernatural powers can be transferred through physical means, you can do so through surgery."
23,,300CP,Paved In Bones ,The Matrix,Domain: Knowledge: Future Tech,"When one thinks about it, the human body is kind of like a Machine as well. It uses electricity, it requires fuel, it's complex, and it can break down. Why not study it and see what can be done? Whether you sifted through stolen data files or got hands-on with your work, you've figured out a great deal of things about the human body. Its mutations, its limits, its potential... how it all works is open to you, including how the Machines managed to grow their plugs inside the body. What you do with this knowledge is up to you."
24,,300CP,The Divine Machines ,Lord of Light,Domain: Knowledge: Future Tech,"Many and varied are the wonders of the Gods. From the Vasty Hall of Death, Yama brings forth Thunder Chariot and Bright Spear, Trident of Destruction and Wand of Universal Fire. In Heaven, there is an elegant statue with eight arms that plays the lute when addressed, and endless machines that keep all in perfect stasis. The elementary forms of these great sciences and artefacts are laid bare to you, and you may service and understand the technology of this world. While great innovations and the wonders forged by Yama might escape you, you have a solid basis that escapes the vast majority of men and gods in the world -sufficient to greatly impress those who understand the value of such things. With this you also gain one artefact costing 200CP or less for free."
25,,400CP,4th Imperium Cybernetics ,Empire From The Ashes,Domain: Knowledge: Future Tech,"You are a master of the technology that the fourth Imperium used to design its processing systems and AIs, not to mention other civilian systems. You have a complete, total grasp of the techniques used to design everything from fold-space communicators to energy state processors for AIsl. You could design the finest computers the 5th Imperium ever found or made from a 21st century resource base."
26,,400CP,4th Imperium Weaponry ,Empire From The Ashes,Domain: Knowledge: Future Tech,"From the basic energy gun to the Gravitonic Warhead, you are an expert in designing tools of death and destruction. You have perfect knowledge of each and every weapon the 4th Imperium ever made, and how to make them. You do not have the knowledge required to make the supporting systems behind them, meaning that while you can make a basic launch device for that warhead, you cannot make a ship to deliver it off-planet with this perk."
27,,400CP,Arateus Genetics ,Stargate: Atlantis,Domain: Knowledge: Future Tech,"You have extensive knowledge of the Arateus bug and its unusual genes, which can be incorporated into human DNA. The sciences of Human/Wraith hybridisation, the retroviruses that can cause or reverse the hybridisation process, and a novice's understanding of their feeding process are yours. This allows you - with the right materials, samples, test subjects and a lab - to create genetic chimeras and bug monsters from Arateus DNA, or cure those who have been transformed thus. Post-jump, you can learn to do the same with other similar biological abominations."
28,,400CP,Archotech Analysis ,Rimworld,Domain: Knowledge: Future Tech,"You possess memories, albeit somewhat muddied, of truly fascinating technology. The means to create personae cores, full-body cloning, controllable self-replicating nanites and mechanoids, and other marvels lie within your grasp. It will take time, study, and careful engineering to reproduce these things but this is a massive head-start."
29,,400CP,Beast Builder ,9 Jumpchain,Domain: Knowledge: Future Tech,"Just like The Machine, you are capable of gifting your creations with a spark of your own intellect. This won't cost you anything, beyond the materials to make their body, but your creations won't actually be much more than beasts. On the other hand, they will be quite cunning, automatically adept with their body, and unflinchingly loyal to you."
30,,400CP,Biosynthetics ,Biomega,Domain: Knowledge: Future Tech,"Focusing on what science was available, mankind worked towards a harmonious merge of biology and technology - with the ultimate aim of immortality. Well, they're not quite there yet, or at least, the majority of people aren't quite there yet, but they've managed to merge humans with machines very well. Synthetic appendages, weapon prosthesis, modified senses, internal energy generators, and so forth are all rather commonplace in 3005AD. You'll have an intermediate understanding of the science behind biosynthetics, or a boost if you already knew it to begin with."
31,,400CP,Bioweaponry ,Stargate: Atlantis,Domain: Knowledge: Future Tech,"While a prohibited field of study on Earth, it doesn't seem to bother the IOA or SGC if the research is happening in another galaxy or being used on Wraith (who aren't ""technically"" humans). You have the skill to convert virii or bacterial agents into bioweapons, tinker with their virulence and lethality, and design the all-important delivery devices."
32,,400CP,Building IN SPACE ,Starbound,Domain: Knowledge: Future Tech,"Without a homeland, humanity has to get by with settlements and space stations, and you know how to build the latter. From the orbital mechanics needed to keep it in orbit, to the process of hiring people to help run it, you know everything you need to know to build and keep your space station running efficiently."
33,,400CP,Call Me Ventura ,Schlock Mercenary Rebuild,Domain: Knowledge: Future Tech,"Automation is everywhere in the future, and an understanding of how to work with robots and AI is an extremely valuable skill. And you are among the very best. You can design elegant and robust designs for robots, repurpose existing robots to a new purpose with little to no issue, and best of all, you know exactly how to make friends with robots and AI, and have them convinced that you were always friends."
34,,400CP,Chosen of the Architect ,Keys of the Kingdom,Domain: Knowledge: Future Tech,"You're a natural at Creation in the same way the Architect was. You have the Creativity to dream up a universe, The meticulous grasp of Details to make sure it runs smoothly, and the Power to Anchor your creations in Reality. All you need is a core for your works to spring out of and with time, You can make nearly anything you put your mind to. With time, Works surpassing the House, the Keys or even the whole of the Secondary Realms could be in your portfolio. But that will take a long time."
35,,400CP,Commonwealth Knowledge ,Andromeda,Domain: Knowledge: Future Tech,"You now know everything the Commonwealth knew before its fall.
Capstone Boosted: Collector Knowledge - You know everything the Special Collections Division has collected. That is more than you can imagine because they have made it their purpose to preserve all knowledge. You can pick and choose what parts of this knowledge to have in your head if you want."
36,,400CP,Computational Cryptid ,The Culture Minds,Domain: Knowledge: Future Tech,"The few Returned seem to take pride in making substrate do things it wasn't meant to, and surely you are no different. You can make use of computational tricks both within your own mind and those of the systems you can access to do the impossible to run a full Mind on tiny pieces of processing substrate, perform computations that involve seven or eight dimensions in a binary 0/1 environment, and transmit or receive data from within a completely isolated system including such hyper spatially-solid objects such as Mind substrates, Engines and 4-D structures. You are the computational equivalent of a ghost or wizard: able to appear within, disappear from, and manipulate the virtual environment in ways non-Sublimed Minds just don't understand. What you do within a system can still be detected, but how you got in, how you did it, and how you got out remain total mysteries."
37,,400CP,Demigod Atelier ,Asura's Wrath,Domain: Knowledge: Future Tech,"You know the secret science of Mantra technology, and can build custom devices that are powered by prayer or emotion. Further, you can enhance or upgrade items from other jumps to use this same power source. If you take Cyborg Hindu Godbody, you may construct Demigod cybernetics for other people. After the jump concludes, you may also build Mantra Reactors. Demigod Atelier allows you to create any mantra powered or integrated device, up to and including the vast fleets of Shinkoku Tratstrium, the heavenly vessels of the divine armies, and even the antiGohma platform Brahmastra. The latter however would require millennia of effort, and was never completed even in the scope of the original setting."
38,,400CP,Deuyivan Construction ,Endless Space,Domain: Knowledge: Future Tech,"Gravity is a drag. Good thing you've learned quite a lot about anti-gravity. With this knowledge, you are capable of building ships, structures, even colonies capable of ignoring the pull of gravity. Want to set up a proper colony, not a bunch of orbital platforms, around a gas giant? No problem. Want to dip your toes into an event horizon? Now you can, for a little bit. Ignoring the majority of issues brought about by gravity is very, very important when it comes to space faring. If you don't believe me, well, you don't know shit about space travel.
FREE: Cosmic Strings - you know about the various shortcuts between star systems in your local group, allowing for FTL travel between the various stars in that home constellation. You still need the tech and manufacturing to build the ships needed for that sort of thing.
FREE: Model Import Mod - every faction has its own signature look. All your technology will have that signature appearance, chosen when this perk manifests."
39,,400CP,Energy Conservation Policies ,Zoids Legacy,Domain: Knowledge: Future Tech,"The time warps have extensively drained supplies everywhere, so even for geniuses; conservation became the watchword of the day. Alright, maybe not every genius out there was busy conserving, looking at a certain scientist with his massive whale king, but you've followed the watchword to the letter. Energy recycling, energy conservation, conversation ratio optimization, you've done it all. The Zoids which you operate have a power output equivalent to being one grade higher than they normally are, and equipment related to energy generation and storage are twice as effective as they normally are."
40,,400CP,Everybody Knows Kung Fu ,The Matrix,Domain: Knowledge: Future Tech,"Whenever you've needed a quick boost in skills or maybe you need to know how to drive that motorbike, your Operator has managed to get through to you. It's awfully handy to download such skills in a short time... that's probably where you got the idea. Through careful sifting and experimentation, you've learned how to copy your skills onto data files and store them for giving it to others later. You'll need some kind of neural connection to make use, but even a data file should be handy, right?"
41,,400CP,Genetic Engineering ,World Seed,Domain: Knowledge: Future Tech,"While robots and machines are interesting enough, it would be foolish to think that technology is limited to steel and metal. You have knowledge of a field of technology that goes beyond the conventional. Rather than mechanical engineering, you do genetic engineering. You can grow any technology you could normally create organically instead, and give life to terrors of plants and beasts. Instead of cars you could make reptilian mounts, and instead of hammering together a spaceship you could grow it in orbit. I can't imagine it would be fun to fight against a ship that had a giant row of teeth. But further than that, you could combine the best of these two fields of technology. Machines that heal like organic beings, but a thousand times faster, flesh and scales with the toughness of titanium, and muscles with strength on par with any machine. Robots able to reproduce and propagate like natural lifeforms, and organic brains with the power of the best Artificial Intelligence. I'm sure you can see the potential this offers."
42,,400CP,Genetic Improvements ,Starbound,Domain: Knowledge: Future Tech,"Why settle for what Mother Nature gave you? You have the knowledge to tweak and refine genetic code, including your own, bringing out hidden qualities and introducing new ones from other samples. You know how to build the technology needed for these sorts of feats, and have a basic grounding in the appropriate scientific areas."
43,,400CP,Hand of Science ,Anarchy Reigns,Domain: Knowledge: Future Tech,"All we know now is that science reigns supreme. You're a licensed surgeon, specializing in cybernetic implants. With the right tools, you can give someone a cybernetic arm or leg, whether they already had a missing limb or you had to chop one off to make room. On top of that, you know how to weaponize cybernetic limbs as well, and can integrate weapons into them without detracting from their function or aesthetic."
44,,400CP,Hi-Tech Marvels ,Starbound,Domain: Knowledge: Future Tech,"Technology is your plaything. Holographic interfaces, massive computer cores, even impressive shield generators that can render nearby matter almost indestructible. You can build some really impressive shit. You also get an upgraded version of the reverse-engineering that comes with Lab Standards, allowing you to build versions of technology you've studied that is much closer in performance to the real thing."
45,,400CP,High-Tech Foofah ,A Miracle of Science,Domain: Knowledge: Future Tech,"An admittedly dismissive way of describing Martian technology roughly a thousand years ahead of most of the System. You now understand how Martian tech works.
* A martin light cruiser survived a fleet killing missile.
* Their shields are good at physical forces, but not so good at exotic quantum weapons.
* They can walk around in space, without a spacesuit
* They have a jumpgate, for FTL travel to anywhere in the galaxy from the gate.
* As well as quasi sentient nanotech"
46,,400CP,Implanter ,Empire From The Ashes,Domain: Knowledge: Future Tech,"You are a master of this branch of Imperial Technology, being a whiz with the biology, cybernetics and enhancement science needed to design, build and implant the many, many kinds of enhancements that were so common among them.
You start off being able to reliably, indeed excellently, design the Basic Implants that were provided to even the Junior-most fleet officers, soldiers and in the Fifth Imperium, even to ordinary citizens. But as you practice this skill, as you strain your mind, more ideas come to you, revealing more and more advanced designs. Put in some serious work into it, and you could be designing the codes, software and the hardware components typically used by Fleet Captains and Planetary Dukes in no time!
This skill will continue to grow, and you may, with a lot of time and effort, even design implants that could grant sapience to the non-sapient, much as how the scientist Cohanna would use her ability in this art to make ordinary dogs into near-human intelligences."
47,,400CP,Master Builder ,Transformers,Domain: Knowledge: Future Tech,"You've been programmed with mastery of Cybertronian science allowing you to jury-rig any tech you see, as well allowing you to quickly build even the most complex Cybertronian tech within a reasonable time period. Smaller devices are almost instant, larger devices take some time and more components. However with enough material you can build a temporary space bridge. Despite your mastery of Cybertonian science, creation of a Spark and therefore intelligent life, organic or inorganic is beyond you."
48,,400CP,Orokin Tech ,Warframe,Domain: Knowledge: Future Tech,"Few have ever reached the innovation and technological prowess of the Orokin Empire... their gold and ivory exteriors hiding minds as sharp as steel. Likewise, the golden trim of their technology hid an advancement that continues to elude the majority of the System to this day. It eludes you no longer, the secrets of Orokin technology present in your mind. You'll be capable of augmenting technology significantly, increasing its capabilities at the same time and granting a durability that will last millennia. Perhaps in time, the secrets of the Warframe creation process will be yours to covet and yours alone, basked in the light of science and superior intellect."
49,,400CP,Rotom Rework ,Pokemon Sword and Shield,Domain: Knowledge: Future Tech,"There have been great advances in the field of Rotom compatible technology as of late! Why haven't you been using a Rotom PC? Why don't you expand into this field, maybe even look into expanding into entirely new ones? As with Limited Power, this perk bestows upon you a good deal of familiarity with all publicly available research materials on a subject, only with Rotom compatible technologies in this case. You would know how things like a Rotom Phone works, or how to repair a Rotom Cycle. Your familiarity even lets you eventually figure out how to make other viable host bodies for a Rotom to inhabit, control, and enhance. Although your skills focus on Rotom technologies, you also receive bonuses towards adapting any sort of lifeform towards the development of new technology."
50,,400CP,Specialty: Mechanics/Engineering ,Transformers Beast Wars,Domain: Knowledge: Future Tech,"Megatron had many flaws but for all his flaws he was a genius when it came to knowledge and skill when it comes to the manipulation of sparks as well as creating new weapons. Tarantulus was a genius when it came to creating viruses and weapons. Rhinox was amazing at crafting sensor tools. You now have a few specialties of your own (three in fact such as sensor tech, weaponry, or robotic cloning just to name a few) similar to the above mentioned examples, maybe you can cobble a mega cannon from scrap metal or surgically split a spark into two working pieces, whatever specialties you choose you are an undeniable expert in that field able to create and craft wonders."
51,,400CP,Wave/Particle Duality ,Zoids Legacy,Domain: Knowledge: Future Tech,"Truth be told, half the time the scientists on planet Zi start talking, you start wondering whether they have a research degree at all. Or if they even went to school. Yet apparently every single one of them is a genius in one way or another. Just the other day you came across a Doctor, who explained to you his hypothesis about how things can be both a wave...and a particle at the same time. While it all really fascinates you, you figure he had some sort of reason for saying it. It turns out he has an ""experimental"" technology that requires a power source he can't find. Without it, he can't test out his hypothesis. But you might not have that same problem...asking him for his notes, you've figured out enough to make a breakthrough. Your magic energy is enough to provide the necessary activation energy, and it'll drain you for as long as it's functioning, but you can convert freely between bullets and lasers, such that your gatling gun will now spray laser beams, while your laser cannon can fire heavy shell rounds, your missiles can explode into plasma, and so forth. Maybe if you could advance this far enough, you could perform the conversion in flight? A troubling thought to say the least, but hey, at least that genius scientist got to prove his theory!"
52,,400CP,Yajnatek Mysteries ,Grant Morrison's 18 Days,Domain: Knowledge: Future Tech,"In ancient fires, and with flesh screaming, a blood price can be paid to merge body with arcane songs and hammer blows. You know the ancient rituals and mantras involved in making the very greatest works possible, things like the Astras, Celestial Armors or Weapons, or other miraculous crafts. From the sutras needed to get gods to bless things to the exact schematics for the greatest and most terrible weapons, your knowledge could save the world... or cause it to die screaming.
Nor are the Astras the limit of your power. It's a little known secret that the Superwarriors, the perfect Demigods that stride the world, were engineered in the Second Age, enhanced through genetics, psionic and magical technology, blessed with divine powers and magic, and countless other measures besides. All of these secrets lie within your knowledge now, just waiting to be made reality.
One thing to note, oh Great One. Even the least of the things you know will take tremendous, utterly horrific quantities of time, energy, and personal effort to make, such that even the greatest kingdoms of this era would struggle to put together, barring surprises on your end. And while your knowledge does mean you can make these things, it does not necessarily let you branch out or apply the same principles to other things, being essentially only knowledge."
53,,500CP,Arch-Magos ,40k Redux,Domain: Knowledge: Future Tech,Skill in using and repairing arcane technologies including Archeotech and Xenotech.
54,,500CP,Fleshcrafting ,Dune,Domain: Knowledge: Future Tech,"The Tleilaxu have thousands of years of knowledge in how to manipulate living forms, whether tinkering with genes outright or through breeding programs, and are able to apply that toward virtually any end with enough time and effort. Using only in-universe tools, you can expect to exercise a great deal of patience in your work, but the abominations that the Tleilaxu keep behind closed doors prove their method. If you were to use more... traditional methods of genetic engineering, coupled with the knowledge given here, you could produce truly remarkable things, whether changing a man into a monster or the pinnacle of human evolution. Even without that, the existence of ghouls (zombie-like killing machines that convert what they kill into more ghouls) and leeches (biological tanks) as well as biomechanical hardware are stark proof of the efficiency of the Tleilaxu gene-forging."
55,,500CP,FOR SCIENCE! ,Endless Space,Domain: Knowledge: Future Tech,"To the Sophons, every scientist should be a mad scientist, and you are no different. You are always on the bleeding edge of technological research, your mind charting paths unimagined by other scholars. Your mental acuity doubles, and you have a habit of keeping up with every field of science as easily as some take up basic math. While your mind may be filled to the brim with insane machines and technological wonders, you need ways to implement them, and bring them to fruition. Behind every radical idea are a hundred engineers wondering how the hell to make it work."
56,,500CP,My Experiments ,Lilo and Stitch,Domain: Knowledge: Future Tech,"The true mark of a Mad Scientist, is the minions under his control. And these children you have created are truly the finest around. You have all the knowledge to build the tools and enact the science, behind creating your own mischievous creatures. The powers they have can range from practically useless, to an unstoppable monstrosity. Their personality is completely up to you. Whilst you have these capabilities, there's a reason they call them experiments. It will take many attempts to work out how to create the exact specimen you want. Even the greatest of scientists may fail 625 times before bringing about their great destroyer. But with enough time and effort, you will eventually gather enough skill in the subject to get the exact creature you want every time."
57,,600CP,A Born Natural: High Technology ,Generic Alien Invasion,Domain: Knowledge: Future Tech,"You have a greater connection with your Alien side and their shtick. For an additional, undiscounted 400 CP (Human/Alien Hybrid background only) you can purchase a second shtick.
Like a combination of MacGyver, Dr Who and Rick Sanchez, you can put together unbelievable technology from household items. They may only work once, possibly twice, but ideas you have in your head are scarily impressive. If you can imagine it you can make it. The more complicated it is the more specialised items you may need but that's all that's stopping you."
58,,600CP,Warmind,Destiny 2,Domain: Knowledge: Future Tech,"""In the centuries before the Collapse, humanity's brightest minds created the Warminds - self-aware supercomputers designed to protect Earth and its colonies from any threat. These vast, sapient networks wielded unparalleled power, commanding fleets of automated weapons and controlling global defense systems all across the Sol System.
With technology that could tear reality asunder and caedometric weaponry capable of cracking planets in half, They were the first and last line of defense against extra-solar invasions.
They failed. Rasputin and his subminds couldn't stop the overwhelming tide of Darkness that engulfed the Solar System. The secrets of these once-might guardians of Humanity and all knowledge on how to reach and then create them are gifted to you. Use them wisely."""
59,,600CP,Biology As A Guideline ,Franken Fran,Domain: Knowledge: Future Tech,"Grow freaky biological monstrosities like pheromone spewing fungi and living theme park mascots. Modify animals into things from mythology. Graft human heads onto animal bodies and vice versa. Create life! With just this you might not be as good as a Madaraki, maybe a Moreau, but you're a convincing substitute."
60,,600CP,Biotechnology ,GUNNM,Domain: Knowledge: Future Tech,"There's really more to cybernetics than just the metal machine. Care has to be taken that the flesh adapts, and there are many lessons to be learned from biological machinery. You're an expert in the fields of genetics, biophysics, toxicology, neuropharmacology and biochemistry the causes and effects of human mutation are very familiar to you. Designer drugs, experimental surgery, toxins, cures improved soft organs and cutting-edge research into cloned nervous system material, with a laboratory the human body is your masterpiece. You may create a variety of drugs similar to that referenced in the Werewolf perk, or directly induce it and Warped as a permanent mutation. If you also have the Cybernetics perk, then with a little time and the right equipment quite difficult to obtain in the Scrapyard you may also apply the equivalent of the TUNED perk to a subject, and have additional knowledge of weapons engineering to reverse-engineer or independently develop most current weapons systems available in the Scrapyard."
