0,Perk Name,Cost,Description
11, Advanced Autonomous Industries,600 CP,"This perk includes blueprints for all craftable items and machines from the Advanced Autonomous Industries mod, along with its various modules and addons. It also provides you with just enough scientific knowledge to somewhat understand your creations, as well as the skills to utilize, build, and reliably maintain this kind of technology."
12,Factory Planner,50 CP,"This perk includes programs and simple devices ideal for planning your production in advance, specifying the recipes and machines that make up each assembly line. Basically tools for planning automated factory, enough computer science and design skills to actually create and use these programs."
13,Repair Turret,100 CP,"You are capable of creating a tower-like structure that uses energy beams to repair your structures, spending energy and repair kits to do so. This device can be built relatively easily if you go full tinkertech. You gain only basic scientific knowledge and one blueprint of a specific device from this perk, but you don't actually know how it works or if it's even possible to build it using completely mundane science and tech without cheating. It is inspired by the mod of the same name."
14,Pyanodons Addons,800 CP,"This perk includes blueprints for all craftable items and machines from the Pyanodons mods, along with its various modules and addons. It also provides you with just enough scientific knowledge to somewhat understand your creations, as well as the skills to utilize, build, and reliably maintain this kind of technology. "
15,Modular Turrets,50 CP,"Perk inspired by the Modular Turrets mod for Factorio. You have the blueprints and enough skills to build, operate, and maintain turrets from the mod. You can go full tinkertech with them to make things very cheap, or go full true tech. Modularity is not the only flexibility these machines provide."
16,Infinite Source,800(400) CP,"Once you buy this perk, you can choose one existing resource deposit nearby to apply a replenishing quality to it. This resource source will become endlessly replenishable, as long as you don't mine it too actively. There is a limit to how fast it will replenish, depending on the nature of the material, and there is an upper limit on how large or complex the targeted deposit can be. Coal replenishes much faster than something like redstone, for instance. The farther away the resource is from Factorio-style materials, the less effective this shaker effect becomes. This perk can be purchased multiple times, and its effects can be stockpiled in your inventory until you find a suitable target and spend them. Second and all subsequent purchases will cost only 400 CP."
17,Electric Weapons,100 CP,"Perk inspired by the mod of the same name. It adds several blueprints of electric weapons to your mental compendium, along with in-depth scientific knowledge about how they work, and a degree of skill to use and modify them."
18,Robot Army,250 CP,"Perk inspired by the mod of the same name. It lets you manufacture and deploy automated robot soldiers to attack your foes and defend your factory! You have blueprints for craftable items from the mod, and you know how to program and command these machines."
19,,,
20,,,
21,,,
22,,,
23,,,
24,,,
25,,,
26,,,
27,,,
28,,,
29,,,
30,,,
31,,,
32,,,
33,,,
34,,,
35,,,
36,,,
37,,,
38,,,
39,,,
40,,,
41,,,
42,,,
43,,,
44,,,
45,,,
46,,,
47,,,
48,,,
49,,,
50,,,
51,,,
52,,,
53,,,
54,,,
55,,,
56,,,
57,,,
58,,,
59,,,
60,,,
61,,,
62,,,
63,,,
64,,,
65,,,
66,,,
67,,,
68,,,
69,,,
70,,,
71,,,
72,,,
73,,,
74,,,
75,,,
76,,,
77,,,
78,,,
79,,,
80,,,
81,,,
82,,,
83,,,
84,,,
85,,,
86,,,
87,,,
88,,,
89,,,
90,,,
91,,,
92,,,
93,,,
94,,,
95,,,
96,,,
97,,,
98,,,
99,,,
100,,,
101,,,
102,,,
103,,,
104,,,
105,,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
121,,,
122,,,
123,,,
124,,,
125,,,
126,,,
127,,,
128,,,
129,,,
130,,,
131,,,
132,,,
133,,,
134,,,
135,,,
136,,,
137,,,
138,,,
139,,,
140,,,
141,,,
142,,,
143,,,
144,,,
145,,,
146,,,
147,,,
148,,,
149,,,
150,,,
151,,,
152,,,
153,,,
154,,,
155,,,
156,,,
157,,,
158,,,
159,,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,,,
166,,,
167,,,
168,,,
169,,,
170,,,
171,,,
172,,,
173,,,
174,,,
175,,,
176,,,
177,,,
178,,,
179,,,
180,,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
188,,,
189,,,
190,,,
191,,,
192,,,
193,,,
194,,,
195,,,
196,,,
197,,,
198,,,
199,,,
200,,,
201,,,
202,,,
203,,,
204,,,
205,,,
206,,,
207,,,
208,,,
209,,,
