0,,CP Cost,Name,Jumpdoc,Chapter,Description
12,,Free,Grimm        ,RWBY,Transformation,"And than there are the Grimm. Older than even humanity itself, created by the God of Darkness to destroy all life, the Grimm are creatures of pure destruction. They lack a soul, making it impossible for them to use Aura and are drawn to feelings of negativity. Envy, sadness, despair, loneliness, all these things can cause Grimm to gather en masse if enough of it were to be present. Incredibly large amounts of Aura also seem to attract Grimm but less so than pure negativity. Grimm come in all shapes and forms and are usually mindless beasts of destruction and malevolence. However your mind will stay in tact. You wouldn’t even have to follow your current Mistress Salem… After this Jump your Grimm form becomes an Alt form.

Grimm may gain 1000 GP (Grimm Points) to customize their form. This can be purchased multiple times.

Note: Form Build in Associated Jump Document. "
13,,Free,Faunus,RWBY,Transformation,"When humanity came back from nothing, they weren’t alone. Somehow the species known as the Faunus had come with them. At its core, Faunus are the same as humans, only difference between them being the presence of one animal trait. What that trait is can vary vastly. It could be a pair of Cat Ears, a set of Bull Horns, a Monkey Tail, Rabbit Ears, skin that can camouflage like a Chameleon etc. You may choose what trait you have that makes up your Faunus heritage. Depending on what you pick it may prove rather advantageous like being able to shoot web as a Spider Faunus or having a poisonous stinger as a Scorpion Faunus. Also Faunus generally have better eye sight and can see in the dark and some Faunus display certain characteristics aligned with their animal heritage. Be warned though, there are cases of discrimination spread throughout the Kingdom... even if the most hate nowadays seems to come from a Terrorist Cell known as the White Fang. After this Jump your Faunus body becomes an Alt form."
14,,Free,SOLDIER,Final Fantasy VII: Remake,Transformation,"Like many of Gaia’s youths, you grew up listening to the tales of SOLDIERs. These incredible super soldiers were among the Shinra Company’s most elite warriors, and you aspired to join their ranks. Through training and tenacity, you beat the odds and were selected for the SOLDIER program, outshining the vast majority of your fellow applicants. Your body was enhanced with mako, infusing your cells with magic and pushing your physical capabilities well past human limits. Your strength and speed make you one of the few humans capable of fighting the monsters of this world, while your senses and reflexes make fighting an army by yourself a real possibility. You are durable enough to walk off high-speed impacts and ignore terminal-velocity falls, you can continue to function after substantial injuries, and natural diseases have no chance of overcoming your resilient physiology. Even your affinity for magic is boosted by the very energies that transformed you, making materia and other spells easier to use.

Of course, these kinds of augmentations come at a significant cost. Though you won’t have to worry about the severe cellular degradation that most SOLDIERs suffer from, your very existence represents many trade secrets and a significant financial investment to Shinra. You’ll spend most of your days working for the powerful company, and even those who manage to walk away are carefully monitored. No matter where you go on Gaia, you can expect Shinra to take a keen interest in your activities."
15,,Free,Ultimate Life Form,Kurohime,Transformation,"You have been bit by both a werewolf and a vampire, and managed to survive the months-long struggle as the cells on your body warred with each other to become one of the most powerful non-divine beings on the planet. For one thing, you no longer possess the weaknesses of being a werewolf or a vampire, and may freely walk during the day, have no vulnerability to silver, and retain your vampiric powers at all times. However, you are also able to transform... but this is far from the weak transformation of a werewolf. No, you resemble some monstrous beast that only loosely looks lupine at all, and when transformed all of your physical abilities are elevated to a great extent, and your claws can shear through even solid iron.

Requires Werewolf and Vampire to Purchase"
16,,Free,Mermaid,Kurohime,Transformation,"Despite the name, this also lets you be a merman. Mermaids are common to the seas around the island of Yamato, but are currently hunted by the Yamato people due to baseless myths that eating their flesh will grant immortality. You’re capable of breathing both air and water, but are very slow on land."
17,,Free,Cursed Spirit Physiology,Jujutsu Kaisen,Transformation,"As a cursed spirit, your body is rather different from that of a human. Instead of being made of flesh and blood, you’re instead a being composed entirely of cursed energy given form. As a result of this, your appearance does not necessarily conform to human norms. As long as you’re roughly humanoid in form, you may design your appearance freely. You could be almost indistinguishable from a human except for a patchwork face; a grey-skinned, cyclopean man with a volcano atop your head; a humanoid cockroach with a body cloaked in a black shroud; or perhaps something even stranger. Possessing some minor natural weapons, such as claws or the ability to spit weakly caustic mucus, is also acceptable, though nothing that’d give you too large an advantage, such as having more than a single pair of arms or something equivalent to a cursed technique. As a guide, most cursed spirits have forms based around concepts that evoke feelings of hatred and fear in humanity, such as natural disasters, plagues, or a mythological creature.

Being a cursed spirit comes with a number of additional traits. For one, you’re completely imperceptible to non-sorcerers. They may be able to see you if you’re seriously threatening them, such as by attempting to kill them, but otherwise the most they’ll get is a sense of unease when you’re around, and that’s only if they’re unusually sensitive. As an innate property of the cursed energy that makes up your form, this cannot be turned off, and sorcerers have no trouble seeing you.

You’re also immune to attempts to harm you by mundane means – physical attacks can still hit you, and they may still knock you back, but unless they’ve got some cursed energy behind them they’ll completely fail to injure you. As such, you’ll only suffer harm when attacked using cursed energy or some other form of supernatural energy. Furthermore, even if you do get harmed you’re capable of using your own cursed energy reserves to heal yourself without having to rely on the reverse cursed technique used by sorcerers, though this is far from an instant process. Being a cursed spirit does come with a minor weakness, that being the positive energy generated by reverse cursed technique, which will neutralise the cursed energy making up your body and thus cause severe injuries. Given how few sorcerers are capable of outputting this energy, this is unlikely to come up however.

All of the above assumes that you will be a regular cursed spirit. If you wish, you may instead choose to be a mixture of cursed spirit and human, similar to the Cursed Womb: Death Painting or Tengen. In general, your appearance will be far more conventionally human, possibly even being completely indistinct from one. By choosing this option, you lose the imperceptibility a normal cursed spirit would have, as well as the immunity to mundane harm and weakness to positive energy. You retain the ability to heal using cursed energy, however, and may take one free purchase of the Cursed Form perk."
18,,Free,Servant Origin,Fate/Legends - Servant Universe,Transformation,"In the Servant Universe, everyone is a Servant. You’re no different. So of course, you have everything that a Servant would be expected to have. Supplement? Never heard of any such Servant Supplement. You shouldn’t be talking about such strange things here. Servants aren’t much different from the mortal humans of some other time and place. Most Servants are pretty unremarkable, maybe a little stronger and faster than ordinary for a Human. The common sort of Servant doesn’t even have their own Noble Phantasm or set of Skills. But all Servants share certain traits. Immortality, for one. Servants do not age unless they want to, which makes all the older looking Servants a little weird, and even death isn’t permanent for the denizens of the Sapphire Galaxy. As physical souls in this ether filled universe, death is not permanent. Servants will eventually reincarnate as themselves, some years after they die, and continue to enjoy their own lives. More thorough deaths can require a lengthier reincarnation but only the destruction of the soul, a very rare attribute, can permanently lay low the Servants here. Servants still need to eat and drink but, curiously, have no need of breathing. They can survive unharmed in the vacuum of space and resist many of the dangers of this environment. Some old scholars say that this is so all the Servants don’t have to obscure their iconic features during gameplay fights outside of spaceships. "
19,,Free,Godly Beards and Other Divine Accessories,God Of War (2018),Transformation,"As you may notice, many who wander this land have curious looks, complex hairstyles, and of course full, glorious beards! You may also benefit from these minor cosmetic boosters by having easily manageable, luscious hair and great beard genetics, as well as the knowledge on how to manage and style them however you like (this part is toggleable if you don’t want a beard). You can also have any purely cosmetic changes such as the literally ashen-look of a certain god of war, horns like Mimir, or even something like the blue skin of Brok."
20,,Free,Jotunn(Lesser),God Of War (2018),Transformation,"A Jotunn!? Here I thought you were all hiding in Jotunheim, waiting for Ragnarok to come. You were a relatively peaceful lot though some of your kind are great, such as Laufey and Jormungandr. Be careful to not be found by the Aesir for they will surly torture you to find a way to enter Jotunheim. Not all Giants are giant and should you choose the free option you would be similar to Laufey, far shorter than the average giant but still possessing enough power to fight against a minor Aesir with relative ease. "
21,,Free,Vanir(Lesser)        ,God Of War (2018),Transformation,"A Vanir? Not many of you leave Vanaheim, not since the war ended with the Aesir. Though you are a far more peaceful folk then the Aesir, valuing magic and peace over war and strength. Though not as strong as your Aesir counterparts you have a greater understanding of magic, especially that related in some way to nature. The free version would have you receive the same lesser domain ability that the free Aesir race gives you along with the 150 CP Divine Physiology perk. "
22,,Free,Aesir(Lesser),God Of War (2018),Transformation,"A god of the Aesir, I hope you are not as cruel as your kin. The majority of the Aesir gods seem to revel in battle and conquest, taking what they desire and slaying those who get in their way. Though some, such as Tyr, have proven to desire true peace for all. Perhaps you desire the same? The free option would have you be a demigod Aesir on par with Magni and Modi, possessing the ability to utilize a single domain along with the 150 CP Divine Physiology perk."
23,,Free,Monster,HighSchool DxD,Transformation,"A dangerously broad category. Here are the creatures of western folklore such a as lamias, harpies, cerberus, birdmen, elves, dwarves, and so on. Their powers, talents, and culture vary between them, for example lamias and harpies are mostly composed of females, and it’s known that elves and dark elves are attuned to magic. Much like with the previous option, you can freely choose what specific species you want to be, as long as it’s a creature from western myths or legends."
24,,Free,Dhampir,HighSchool DxD,Transformation,"These are hybrids born of the union between Vampires and other species, usually humans. These types of Vampires have all basic Vampiric powers but are immune to their weaknesses such as the effects of sunlight. However, the vampiric powers they inherit are also somewhat weakened and because of how vampire society works, they’re abused, shamed, and most of the time not even thought of as real vampires. Still, they are daywalkers and that already is a bonus. By default, you’re the spawn of a vampire and a human, but you can pay up the cost of another race to partially inherit their characteristics as your non-vampire parent."
25,,Free,Living Legend(Tier 1)       ,Fate/Strange Fake,Transformation,"You are Ghost Liner, also known as Servants under the Holy Grail War system. You are the manifestation of one of the Heroic Spirits engraved in human history. Even at your weakest, you are many more times more resistant, faster and stronger than any human not reinforced by magical energy, and find that any physical phenomena not coated with magical energy or mystery will not be able to hurt you, and even then, weak spellcasters of this era find it hard to affect you with magecraft. You are capable of entering a spiritual form in which your body becomes completely unable to affect or be affected by the physical world.

You may choose a legend, be it an actual historical figure or a more mythological one, even fairy tales, to incarnate in a class of your choosing. Each class has different strengths and weaknesses, as well as a few base ‘Skills’. See the Notes section for more information. You may choose any existing Servant that fits your tier, or create a new one that would fit the rules of summoning in this world. While you may choose demigods, those who called themselves gods while being mortal and avatars of gods who were human, you may not choose a full divinity with just this option alone. The potency of your legend and the power of your servant container is initially dependent on how much you decide to invest in this option.

For no cost, you may be a decently powerful Heroic Spirit. Depending on your legend, you could be decently powerful in combat, like one of the many Greek Heroes that act as side characters in the big legends, or be something like a Caster or Assassin with a quite fearsome trump card but being very subpar outside of that. Your name is lost among the many historical figures, so there is no much fame boost for you unless you are right there on your own homeland.

However, the fact that you are now a Ghost Liner, a manifested record from the greatest that mankind has seen, comes with some downsides as well. First and foremost, you require a link with a Master who supplies you with magical energy to exist, and also to draw the full use of your power. If you lose your Master, you will need to quickly find another Master, or a powerful source of mana to maintain your existence. How quickly depends on your own Skills and energy reserves when summoned, as Archers may remain for longer due to their Independent Action Skill, and Casters may also prolong their fading using some trick. Otherwise, you may need to resort to eating the souls of humans to maintain your form. Those of the 800 CP option may have some ways to remain existing even without this due to either a powerful Skill or Noble Phantasm, and other Servants such as experienced Casters may pull out something on the same effect, but without a Master or some other source of magical energy you will not be able to draw your full strength during this jump, unless you somehow manage to incarnate. After the end of this jump, you will be considered as having been incarnated and will not necessitate a Master or external supply to go all out and maintain your existence.

Additionally, Heroic Spirits have weaknesses related to their legends: if a specific tool was used to kill them, they will become extremely weak to them. This requires it to be something truly specific, like Heracles falling to the Hydra Venom, or the specific weapon that was used to befell you, such as Mordred dying to Rhongomyniad. But things like recreating the situation of one’s death may also prove to have a much greater effect on the Heroic Spirit, and if you were to cross paths with those that had already defeated you in your legend, or even killed you, it would take a lot to overcome that burden."
26,,Free,Common Destiny ,Records of Ragnarok Gauntlet (Humans),Transformation,"The Bond between mankind and Valkyiries is deeper than most divine beings. As such they are mankinds greatest ally in the coming Tournament. By entrusting your life to another, you become a Volund for them to wield. It will unleash not only your wielders full potential but the Volund you become will be a Weapon perfect for their fighting style. Volunds are able of harming and killing Gods and some are able to give their wielders special abilities. As such any ability you possess may be wielded by your wearer. With this Power... perhaps mankind stands a chance.

For this Jump the ability you can grant your wielder is under the same limitations as the Human Origins Greatest Quality Perk in that it cant be to versatile, an ‘instant win’ and must be something you possessed before taking the Gauntlet. Post Jump you may gift your wielder whatever power you possess with no restrictions other than the obvious fact that it is your power.

You may change partners at will as long as you are capable of making a connection with the next partner and break your bond whenever you like. If your bonded partner dies you will as well, due to your souls being connected. You will also feel their pain but not get injured like they are, instead reverting back to normal upon leaving Volund form.

Lastly... as this was a technique the Valkyries learned from Buddha, you may Post Jump become capable of teaching this Technique to others as well."
27,,Free,Valkyrie Physiology,Records of Ragnarok Gauntlet (Humans),Transformation,"As a Valkyrie you are a Demigod in flesh. It is only fitting that you posses some extraordinary capabilities. You can fly and your physical abilities far greater than any ordinary human. You are ageless, able to live forever. Only by violent means can you die which isn’t made easy. Much like a Gods body, your body can not be harmed by mortal weapons. However you can still be harmed by attacks from individuals with their unarmed superhuman strength and Items like Divine weapons and Volunds. Lastly, as it was your duty to guide souls to the afterlife, you may take a deceased human soul to transport to somewhere and enter and leave afterlives. The only place of death you couldn’t reach would be something akin to Niflhel which amounts to non existence."
28,,Free,Demi-human,Elden Ring - Liurnia of the Lakes,Transformation,"Among the Lands Between are those who resemble a fusion of man and beast, of which you are now a member. Perhaps you are one of the Man-Serpents found within Mt Gelmir, or you resemble one of the lupine protectors of myth and legend, or you are a fusion of something else entirely."
29,,Free,Albinauric,Elden Ring - Liurnia of the Lakes,Transformation,"An artificial race created by human hands and believed to live impure lives due to being untouched by the Erdtree’s grace. Whether you are counted amongst the first or second generation of these homunculi, the silver blood that flows through your veins make you naturally adept at sorcery."
30,,Free,Demi-human       ,Elden Ring - Limgrave,Transformation,"Among the Lands Between are those who resemble a fusion of man and beast, of which you are now a member. Perhaps you are one of the Man-Serpents found within Mt Gelmir, or you resemble one of the lupine protectors of myth and legend, or you are a fusion of something else entirely."
31,,Free,Albinauric,Elden Ring - Limgrave,Transformation,"An artificial race created by human hands and believed to live impure lives due to being untouched by the Erdtree’s grace. Whether you are counted amongst the first or second generation of these homunculi, the silver blood that flows through your veins make you naturally adept at sorcery."
32,,Free,Gummi Bear,Gummi Bears,Transformation,"You're a 2-4 foot tall brown, black, white or pastel-colored anthropomorphic bear. In spite of your size you are about as strong as an average human of your age range. You heal about ten times faster than a normal human does (a broken leg heals in a few days) and you can drink an unlimited amount of Gummi Berry juice without any issues. You are also really good at moving while bouncing and have a fantastic sense of smell.

Your species also has a reputation of just being fairytales in human-ran lands. Most humans have a leprechaun-like attitude to you and believe that if they catch you, you’ll grant wishes."
33,,Free,Archtree Inhabitant,Dark Souls: War of the Ancients,Transformation,"Though you possess stone scales, you are not considered one of the true Everlasting Dragons. You are, in reality, a drake, akin to a dog when compared to your eternal kin, but your size and strength, teeth and claws, as well as your elemental breath still allow you great power compared to those hollow beings seen roaming around, at least until they discovered Fire."
34,,Free,Cat,Puss in Boots: The Last Wish,Transformation,"You shouldn’t be surprised that this option is here given the hero in which our story follows. This option allows you to become a cat similar to Puss in Boots and Kitty Softpaws. Cats here retain all of the abilities associated with them and a few unique traits. For example, cats are able to stand straight on their back legs similar to humans. If you wish you may now become a cat similar to our heroes. You may choose your specific species and colors if you wish. Cats will receive a version of the Nine Lives Perk for Free, but their lives will never be replaced if they don’t purchase the perk."
35,,Free,Monstrous Anatomy        ,Atlantis - The Lost Empire,Transformation,"The creatures of myth and legend come in all shapes and sizes, and with this you may choose to take on a form that is far from human in appearance. Thanks to the otherworldly powers at play on Earth, you aren’t even limited to what can be found on this planet- six-limbed mammals and bipedal insects are but some of the possibilities here. Your new form can be up to a large elephant in size, and can be any shape or color from the rainbow, within reason- it can have any number of limbs or other organic features within the confines of Earth, with no need to limit yourself by genus, species, or family; if you want to have the wings of an eagle, the pincers of a crab, and the body of a monkey, you are free to do this. You can have fur, feathers, skin, scales, chitin, etc. Feel free to get inventive, or use a design from an existing creature- such as a lava dog or the Kraken- as a basis for your design, though keep in mind that aside from your strange appearance your form doesn’t inherently break any laws of physics- wings on a horse will result in a horse that cannot fly, for example. "
36,,Free,He’s A Toon,Who Framed Roger Rabbit,Transformation,"You have a Toon alt-form of your own design; it could be an animal, a human, or something stranger, so long as it’s roughy the size of a human. Toons are significantly more durable than humans; in fact, the only thing that can really harm them (that is commonly known) is Dip, a combination of turpentine, acetone, and benzene which burns through Toons like acid, killing them in a matter of seconds. Toons are also capable of strange, almost magical things like pulling objects out of nowhere, absurd feats of strength, agility, durability, and comedy, as well as many other inhuman abilities. Some Toons say that they can do pretty much anything as long as it’s funny… unfortunately for you, you’re not one of them. While you’re here you’ll enjoy the full benefits of being a Toon- minus fun based reality warping- but afterwards you’ll be significantly less durable. The full extent of your abilities will be outlined in the notes section.  

Toons have a wide variety of abilities, such as a Hammerspace for small tools, the ability to ignore gravity due to ignorance, an elastic, strong body, and more. (Basically, if it’s from an old timey cartoon and isn’t too far- fetched, you might be able to do it.) Post-Jump, your durability is based more on intent. You’re immune to damage from accidents, for one, but if someone means you harm they’ll still harm you as normal. If someone has no knowledge that you’re in their line of fire, you’ll be fine; if someone attacks your area, knowing you’re there but not wanting to hurt you, or don’t know you’re there but mean to destroy EVERYTHING that they aim at, you’ll be hurt as normal. Post-Spark, you’ll enjoy the full benefits of being a Toon, including fun-based reality warping, near immortality and incredible durability, and as a bonus you’ll also lose your weakness to Dip and similar substances."
37,,Free,Talking Animal        ,Aladdin,Transformation,"There are a few talking animals in this world and if you like, you can join them for free. Two notable ones are Iago the parrot and Xerxes the flying eel. Pick an animal that you want to spend a decade as. If people ask, just say you are cursed. You’ll get less questions that way. And yes, this means that you can be the land shark.

Optional to have Gilbert Gottfried's voice."
38,,Free,Fairy,Marvel Britain,Transformation,"You are a fairy of Avalon, a magical being who is able to grow to the size of a human, looking ordinary but for your pointed ears. You may also shrink down to being a few inches tall at will, while growing dragonfly style wings to allow you to fly."
39,,Free,Demon Physiology,Helltaker,Transformation,"Because of who you are, you are very different to those puny humans, even those as powerful as the Helltaker. You can easily defeat anyone that isn’t able to destroy a city by themselves and can take several hits from anyone who can. You are also innately magical, being immune to heat, cold, and poisons. You have no need to eat, breathe or defecate. You are unaging and can choose to have cosmetic physiological differences that can be useful, such as dog ears for better hearing and canine fangs or indestructible horns growing out of your hair, but they must be demonic in nature or related somehow to hell. The demon tail is obligatory. Citizen’s of Hell can be any gender. If you are a Demon Girl or Hell’s Prosecutor you can be a boy but you can only be androgynous at most, for continuity’s sake."
40,,Free,Yordle,League of Legends,Transformation,"A diminutive race of social humanoids, Yordles are a frequently-overlooked  race of small, fuzzy people who have carved out a niche for themselves in the city-state of Bandle City. Though small, Yordles are only underestimated by the foolish - they match humans in almost every respect, in addition to an innate affinity for magic and technology. Yordles also have a greater empathic bond with others, but this is also a downfall of theirs  as extended periods of loneliness and isolation frequently cause them to develop psychopathic tendencies. Yordles will mingle freely with other soceities but usually hold their loyalty to Bandle City - a small, quaint city-state populated entirely by Yordles, but it's a very nice place to live and it's protected by a surprisingly vicious military."
41,,Free,Avatar of Smoke,Super Dragon Sword,Transformation,"After years of experimentation, you have learnt how to manifest your alchemical creations within your own body. You are capable of manifesting smoke from your mouth, nose, and pours that has the nature of any smoke-bombs you can create. You are immune to the harmful effects of your

Requires Toxic Fumes(Super Dragon Sword), Alchemic Expertise(Super Dragon Sword), Vanish into Smoke(Super Dragon Sword), Perfumer(Super Dragon Sword) and Mind-Altering Substance(Super Dragon Sword) to Purchase"
42,,Free,Grand and Intoxicating,Super Dragon Sword,Transformation,"When you would be defeated in battle, you instead become fully Godwoken, transforming into a godly form created using the Eidolon Generation section, resurrected with half health. You are Godwoken until this new form of yours is brought down, returning you to your normal mode, but unconscious. Notably, this form’s abilities can differ from your previous choices, and as such may use more than one Heritage and Affinity at once.

Requires Godhand(Super Dragon Sword), Divine Title(Super Dragon Sword), Transformed in Body(Super Dragon Sword), Transformed in Soul(Super Dragon Sword) and Divine Cannibalism(Super Dragon Sword) to Purchase"
