0,,CP Cost,Name,Jumpdoc,Chapter,Description
11,,Free,The Sight,The Dresden Files,Divination,"There are a lot of names for this one, but they all mean the same thing. You've learned how to see the supernatural side of things, and can shift into it with just a bit of concentration. It tends to give you a sort of conceptual view of most things, but lets you cut straight through any veils or illusions and detect any magical energies dancing about. The one downside is that you can never forget anything you see with it - it'll always be as fresh as the moment you saw it for the first time. Considering the way a lot of nasty magical things look under it, there's a reason you'll want to keep the blinders on most of the time."
12,,Free,Wizard Tricks,The Dresden Files,Divination,"Being a Wizard has its downsides, but it also comes with a lot of perks. Your Sight has gotten stronger, meaning that you can look directly into someone's soul at a glance. Called the Soulgaze, whenever you lock eyes with someone you'll be drawn into a brief psychic exchange that lets you see them as they are and as they could be. They'll get to see you too, though, so it's not a one-way street. Doesn't sound like a plus? Well, your biology has also gotten a lot better at fixing you up, meaning you don't stop healing until you're fixed. That also means you're going to age a lot slower, and theoretically could live for centuries.

Requires Sight(The Dresden Files) to Purchase"
13,,Free,Focus of Mystery ,Warhammer Fantasy: Lizardmen,Divination,"The mind of a Slann is truly alien and they were said to be the only creatures capable of observing the Old Ones safely. This is perhaps due to their vast intelligence, their unparalleled magical power and the capability to perceive any and all magic that occurs around them. You can also meditate (sleep) and allow your spirit to freely roam and observe the cosmos unfettered by your bloated amphibian body.
"
14,,Free,Witchsight ,Warhammer Fantasy: Imperial Colleges of Magic,Divination,"While only able to manipulate his or her own Wind, any Collegiate Magister can sense the flow of the Winds of Magic as they wind from the polar Warp Gates toward the Great Vortex of Ulthuan. Their scintillating colors weave through your vision whenever you require them to, and the same will go for other “winds” or “flows” of magic wherever you happen to walk in days to come.
"
15,,Free,Adventurer Card ,Konosuba,Divination,"The sign of your adventuring nature. This is your Status Sheet, effectively. It denotes your level, statistics and any special abilities that you have. It’s also proof that you’re an adventurer and will give a good idea of how strong you are and how good an adventurer you are. If you ever lose it, it’ll appear right back in your hand the next time you need it. You use the card to level up with skill points in this world, so don’t let anyone else get a hold of it if you’ve got unspent points.

(CG Note: Requires The Way This Works - Konosuba first.)"
16,,50,Sightless Predictions,Worm CYOA v17,Divination,"When your eyes are shut, or blinding in some way, you can predict the movement of objects in a large area around yourself. Spending longer with your eyes shut allows you to look further into the future."
17,,50,/Check ,Final Fantasy XI,Divination,"The people of Vana'diel have to make their way through life battling a myriad array of monsters, inhuman beings, and just plain scary stuff on a daily basis. As such they have become very good at judging the strength of an opponent simply by looking at them, By taking the time to look at an enemy before a fight you can get a general idea of how strong they are compared to you ranging from ""Easy Prey to Incredibly Tough"""
18,,50,Lore of the Land ,Dark Souls: Covenants,Divination,"This land is filled with so much mystery and intrigue, to the point where it can be quite difficult to unravel it all. You, though, are up to the task, having a great skill when it comes to uncovering and, arguably more importantly, understanding lore and knowledge of the world. You will also receive short descriptions from most items you encounter, revealing just a bit more."
19,,50,I’ve Got a Bad Feeling About This,Arcane,Divination,"The hairs rising on the back of your neck, that feeling of being watched - you’ve learned to heed these gut-level warnings, and they’ve rarely steered you wrong. You have a kind of intuitive sense for imminent danger which will warn you of stalkers, surprise attacks or people tailing you, or less human dangers like a rusty catwalk or a planted bomb. You won’t know exactly what the danger is, but you’ll know to look out for it."
20,,50,"""Lore of the Land""",Dark Souls 3,Divination,"History has its share of secrets, which some would say are best left uncovered. You say differently, and this perk has enabled you to learn more about the world via the examination of items and relics that you may find on your travels. Simply hold an object in your hand, and information will enter your mind regarding its construction and appearance telling you a little about how it was made and/or why it looks the way it does, along with who might have made it or used it, or the land it originated from. The lore this perk provides is minor; short snippets, essentially, and often useless unless you’ve found something notable, and even then the information you receive may be vague. Certain scholars wax on late into the night, speculating and theorizing about the history and lore of the past; sometimes outlandish, sometimes accurate, this ability may frustrate and tantalize in equal measure."
21,,50,Sword Of Resistance ,MtG - Shandalar,Divination,"This magnificent blade is quite suited for close-quarters combat, but its true power lies within. The Sword Of Resistance allows its wielder to gain an innate sense of who (or what) needs protecting, with the range increasing the more severe the threat or the larger the number of potential victims. You might become aware of a woman being chased by a carnivorous troll from a few hundred yards away, while an entire city under siege by malicious sorcerors might be felt from halfway across a continent. Only the most urgent or severe target will be known to you, but you need not stand by helpless and unable to act. For once you are aware of any target, the blade can be activated to instantly teleport to or near the target, ensuring you can personally aid in its defense (if you wish) regardless of the distance you would have had to cover otherwise.

The Sword Of Resistance can be used once per day for free, and can be recharged instantly by spending a White Amulet (such as from the ‘Jewelry’ or ‘Gemcutter’ options below)."
22,,50,Map and Compass ,Legend of Zelda: A Link to the Past,Divination,"Something like these should be a part of any adventurers kit, if only so that you know where you are. This map of Hyrule has a very minor enchantment woven over it to help you navigate. Specifically, the map always show a simple image of your face in estimation of a ‘You are here’ sign. Secondly, it will do the same thing for the locations of things you are currently seeking out. A sword floating over the Lost Woods, a pendant over the Desert Palace, so on and so forth. Of note is the fact that the map will update itself slightly - head to another country and suddenly the map is of that land. Simple but useful, no?"
23,,100,These Boots Have Seen Everything,Baldur's Gate 3,Divination,"Roads of the realms are long and full of perilous encounters. To your advantage though,
you are no stranger to traversing these lands. Every time you embark on a journey that passes
through untamed lands, you make a good time traveling, keep your belongings in good shape,
equipment you carry will feel lighter, and you’ll have a sixth sense for what roads to take and
which paths to avoid. You can gauge weather with just one sniff, and you are good forager too.
Finally, you find long stretches of travelling sequences relaxing, making it half as much of a
burden on both your mind and your body. May your feet be light traveler."
24,,100,Curse to Put My Hands on Everything,Baldur's Gate 3,Divination,"When it comes to loot or simply interesting objects, you are eyes are more than capable
of deciding what is worth your time and what is not. You can at will, change your perception of
the world so that it highlights objects and even people of importance or value for you. It even
gives them an appropriate name, but it doesn’t let you know the contents of a crate or a book
nor does it tell you if it’s dangerous or cursed. Your attention is simply drawn to these
highlighted objects or beings. It is up to you to decide whether to interact with them or not."
25,,100,Let the Gravity Do Its Work,Baldur's Gate 3,Divination,"You excel at using gravity to deal with your enemies. Oh, this doesn’t grant you any
gravity manipulation skills. You become better at shoving and throwing people off from cliffs
and other locations with tall heights. You get a sixth sense about how to lure an enemy close to
a drop off point so that you can shove them straight to ground. Your enemies will find it hard
to resist you pushing attempts, whether it be by hand or magic. And meeting the ground at fast
speed deals slightly more damage to them then they should take normally. On a final note, they
get none the wiser and with some guile you can pull this multiple times during the same combat.
Oh, and you take no fall damage yourself as a side effect."
26,,100,Kill Her Prized People,A Certain Scientific Accelerator,Divination,"You have a gift for maximizing misery. After just a minute or so’s
interaction, you can suss out someone’s psychological weak points, figure out the best way to
cause someone emotional anguish, and come up with a plan to use it against them. You sadistic
bastard."
27,,100,Challenging,Worm: Endbringer,Divination,"You and yours were summoned so early in the Cycle for one very
specific purpose, to give Him a worthy opponent, to give Him something to struggle
against, to push Him past his limits to new heights. You are well prepared for this,
knowing just how to give an opponent a significant challenge with your current abilities."
28,,100,Cat Burglar ,Rapturous Rhapsody Jump,Divination,"There are thieves and then there are master thieves. You are one such master thief,
rivaling renowned thieves like Catwoman and Black Cat. There are few, if any, security
systems that can keep you out. Your expertise ensures that you can infiltrate any
location undetected, unless you choose to leave a calling card. Additionally, you
possess a keen sixth sense, allowing you to instinctively recognize the value of any item
you encounter. No treasure, no matter how unassuming in appearance, will escape your
notice, ensuring you never leave valuable loot behind."
29,,100,Parasite Seeing,Medaka Box Abnormal Jumpchain,Divination,"When you see someone, you’re now able to see as they see instead of how you see them seeing. The moment you activate this ability, you will be able to view what anyone you are currently looking
at can see, as well as how they view the world in a mental sense. You’ll understand their world view
and emotions and thoughts by using this power, which also turns your eyes red and glowing when
you do activate it. "
30,,100,Ghosts in the Fog,Demon Slayer,Divination,"Sometimes, you can talk to ghosts. The exact conditions are kind of vague,
but the basics are determined by you when you take this perk, as the ghosts need a certain medium to be
visible. So, you get three choices of ""places ghosts might show up to talk to me,"" and these can be as
vague as ""pools of water"" to as specific as ""clouds of fog rolling through tall mountains while I'm training."" If
you want, you can even have multiple choices be the same thing, because in and of itself, this perk doesn't
toggle; if a ghost could show up, there's a 90% chance there will be a ghost there, and some might not stop
following you once they realise you can see them..."
31,,100,Status HUD,Bofuri,Divination,"When working as part of a party, things can get very hectic. Keeping track of what debuffs or buffs you have on various targets can be hard, so let’s make it easier. 

This gives you the ability to instantly see ongoing effects on a target, as well as the duration and strength of those effects. Makes managing a crowd much easier."
32,,100,I Don’t Want To Get Hurt... ,Bofuri,Divination,"Pain is a useful trait for avoiding damage. The problem comes when the sensory threshold for pain and the physical threshold for damage are misaligned.

You don’t have that problem. You only feel pain when you’re actually taking damage, and the pain is appropriate to the level of damage. Paper cuts now hurt less than big bruises. Your perception of more intense stimuli are adjusted as well, even below the damage thresholds. This means you maintain the same sensitivity to minor differences in stimuli even at the top of the range. In fact, your sensitivity is enough to let you know when you’re about to injure yourself (by straining your muscles or staring at the sun or something else.)

This also makes you immune to things like flashbangs, as well as a lot of irritating chemicals. Did you know how much flavor hot peppers have when your tongue doesn’t get set on fire when you eat them?"
33,,100,Herbalist​,Demon:​ ​The​ ​Fallen,Divination,"To see a natural plant is to know it. With a cursory inspection you become aware of all aspects of a particular piece of flora. Is it edible? Poisonous? Promotes bleeding? Keeps certain insects away? Whatever it is, you know it. When it comes to any supernatural qualities of a plant, the details are not quite as cut and dry, but the general feel is rarely too far off."
34,,100,Awareness,Demon:​ ​The​ ​Fallen,Divination,"Demons are pretty good at being able to pick up on magic going on around them. You are highly proficient in this, being able to immediately locate any kind of active supernatural effect happening within line of sight, know it’s target, know its starting point, and have a vague idea on what spell will do."
35,,100,Fearless,Marvel Zombies,Divination,"An accident got some special radioisotopes in your eyes. While this would ordinarily blind you, it didn’t. That’s something you have on the other. Your four other senses have sharpened to superhuman levels. You can hear individual heartbeats across city blocks, act as a lie detector, track scents like a bloodhound, read books by feeling the ink on paper, and distinguish every ingredient in a meal. That’s just the start of it, and you’ve got . You’re even capable of echolocation and Daredevil’s radar sense."
36,,100,Sight Unseeing,Final Fantasy XII,Divination,"Long practice with fighting beasts and men alike has given you an insight into their movements. You can detect the movement of invisible enemies and parry incoming physical blows, as long as you have enough hands for it."
37,,100,Paranoid Worries,Slay the Princess,Divination,"What are you even worrying about? All you need to think about is slaying the Princess annnnnnnnnd you're panicking. Great. ...Anyway, you apparently have a ‘mostly’ accurate sixth sense regarding potential dangers and you bestow this onto anyone you choose to host within. I'd ask what benefits this could possibly offer us against a normal princess, but I suppose it would have its uses against non-Princess-y things or whatever."
38,,100,Sharp Eyes,Final Fantasy XI,Divination,"Qiqirn are often found working as shopkeepers throughout the lands of Whitegate for many reasons, the main reason however is their ability to quickly appraise the worth of items with a glance. You can tell the worth of an item simply by looking at it and by studying an object you can even tell some of its backstory or origins."
39,,100,Q for Questions,The God of High School Jump,Divination,"If you’re not lucky enough to be guided into the process by another Power Borrower, contracting with a Charyeok can be a confusing, messy and possibly dangerous task. Given your naturally affinity for spirits, it’s less so for you. You’ve got an inborn sense for the places to go to get into contact with spirits near you, though not how to find specific unique ones, and you seem to get on with all manner of spirits very easily. It certainly helps in hammering out a contract when your Charyeok to be likes the cut of your jib."
40,,100,Looking into the Past,Final Fantasy X,Divination,"There’s no one that’s going to argue you don’t really belong in this time, but being disjointed from time has given you a new perspective on things, something that will linger with you even when you travel to other worlds. When you visit any location, you can freely look back in time to see the events that occurred within the past week."
41,,100,(In)Human GPS,Chainsaw Man,Divination,You gain a rough idea of where any portal or similar gateway leads when you draw near it and have fantastic navigation skills that improve the further your surroundings are removed from a normal human world
42,,100,I Need a Hero!        ,Fate/Stay Night,Divination,"A hero is one who is noted for their courageous and noble acts. What's one of the most noble acts one could do you ask? Why, helping other people of course! For you, helping people is like instinct. You always know when someone needs help near you but also a rough idea of how they need help as well as some idea of whether you can help them or not. Never need you waste your time helping someone who can't be saved again! What's that? A real hero tries to save even those who can't be saved? I suppose you'll be needing Patience then. The patience to put up with a year or two of being friends with a real ass of a man while trying to save him from himself. "
43,,100,Pranahound,Fate/Stay Night,Divination,"Similar to how Synaesthesia can make a person perceive sensory stimulus from a different sense than usual, you've gained the near-unique ability to do the same with magic. Maybe you can smell blood when in the presence of combat magics or feel cozy warmth when in the presence of magics designed to help or heal. Not only is your chosen sense able to perceive this magic but it has also become three times as keen as it was before in general. Multiple purchases of this

May be Purchased Multiple Times"
44,,100,Stat Sheet,Fate/Stay Night,Divination,"An ability inherent to all Masters. This allows you to view the Statistics, Skills and Noble Phantasms of your own Servant as well as any that you encounter during the war, manifesting as a form of RPG stat sheet you can summon in your mind at any time, though exactly how this stat sheet appears differs from individual to individual. Upon encountering a Servant, you will only gain basic information on their Statistics, with further knowledge being filled in as you encounter the various abilities and gear that any Servant uses. For 100cp, this will apply to all opponents you encounter post jump."
45,,100,The Crystal’s Voice,Final Fantasy IX,Divination,"The Crystal is the life source of Gaia and Terra, and surely, the core of all planets in this world. It speaks not with blunt statements or bold proclamations, but in the way nature unfolds, in the fashion that life shifts and changes. A summoner is more in tune with these changes that an ordinary civilian – hearing the “voice” of the planet is the basis of their talent.

You’ll notice supernatural or enchanted aspects of the world better than a normal person would – such that they almost jump out at you from the scenery. This attunement also allows you to increase the hold that your summoned creatures have on reality – thereby increasing their potential strength."
46,,100,Know Your Place,Solo Leveling,Divination,"Be it Hunter or monster, all awakened creatures can detect the difference of strengths between individuals based on the mana they emit. After all, choosing whether an enemy is beatable, is key to survival. But you go even beyond that.

From analyzing the movements, their posture, their attitude and having an encyclopedic knowledge of most monsters and Hunter abilities, you are capable of determining the level difference between you and any other individual you see, as well as your chances of victory or running away. Only a real effort to conceal their abilities, such as strong magic combined with a good act, would be able to fool your senses when it comes to see the true value of an individual."
47,,100,Snapshot,Super Smash Bros. Brawl,Divination,"By focusing, you are able to view yourself from the outside in, as if there were a camera pointed at you, and you were also that camera. This ‘camera’ is positioned a few metres away from you, and you are to place it anywhere in a complete sphere around you. The camera is able to ‘zoom in’ as you like. At any time whilst you are viewing yourself from this perspective, you may take a “mental photograph” of the camera’s vision. You can then send this mental photograph directly to any camera, camera-like device, or photo album you possess, where it will take shape as an actual photograph."
48,,100,A Quick Introduction,Super Smash Bros. Brawl,Divination,"Don’t know who’s who? Well, now you do! Whenever you encounter a new person who you perceive to be relevant, time will seem to freeze for you. Your vision will seem to zoom in on the enemy as their name appears in large white letters. After a few perceived moments, the letters disappear and time resumes as normal.

Should the person in question be acting under an assumed name or title, then you will only be given that name or title. Should they be concealing their identity completely, this effect will not occur. Additionally, this effect will activate for each identity the person presents to you as – meaning you won’t be able to discern whether someone acting under a false name is someone you have met before from this perk alone, but also that dramatic reveals can be enhanced by this perk.

This perk can be toggled off should it ever become annoying to you. Additionally, you may choose to ‘reset’ whether you have used the effect on specific people, allowing you to enjoy it many times. You may only reset the effect once a day for each person."
49,,100,The Streets of Paris,Miraculous Ladybug,Divination,"They’re beautiful, especially if you know all the nooks and crannies. And you do. Now if you spend enough time in any city-sized area, you will learn the streets by heart, and all the nice little places in the more secret areas."
50,,100,My Brothers are Dead,Jujutsu Kaisen,Divination,"As beings born from fear and hatred, one might expect cursed spirits to be purely malevolent beings who live for nothing but destruction. While this may be true in their attitude towards humans, this isn’t necessarily the case in their attitudes towards each other. Indeed, they are more than capable of working together and feeling sorrow at each other’s passing. Certain curses, though, take this even further, forming familial bonds perhaps stronger than any human.

You are similar to these curses, in that you have an innate awareness of the state of your blood relations. Most of the time it’s nothing intrusive, just a general sense of their emotional state if you focus on them. If they’re ever in serious danger or if they get killed though, you’ll know for sure, no matter how far away they might be. You won’t know where they are with this alone, though – just how they’re doing. This can be turned off, if it becomes inconvenient."
51,,100,You Can Hear The Cry of the Planet         ,Final Fantasy VII,Divination,"Are you a surviving Cetra or one of their descendants, are you? Regardless, you have a unique ability shared by these Ancients: The ability to hear the Planet itself. By concentrating or even placing your ear on the ground of the world you're on, you are able to understand the current state of the Planet and if it is currently in pain from something, as well as a general idea of what is causing this pain. It will also sometimes provide you information on something useful, like where you need to go or what you should do to pursue your current goal. This tends to be vague and more like impressions and emotions than a clear idea, so it will take some work to glean any insight from this. Also, hearing the cries of a world in pain can be...traumatic, so I suggest doing so in short bursts. Obviously this doesn't work if you yourself are causing pain to the Planet somehow or are on a dead world."
52,,100,Prophecy,Inheritance Cycle,Divination,From time to time you receive a prophecy that may aid you in your endeavor. Usually very cryptic and hard to understand but always providing insight and aid you would never have found otherwise.
53,,100,Classified Information        ,Library of Ruina V1.0,Divination,"As an agent that guards secrets, you need to be able to keep your own. You now have an innate sense of what information is classified, what is common knowledge and all that is in between. You’ll be able to pick out the legitimate data among all the rumours. When in conversation with people about sensitive topics, you easily pick up tells of things like if they know things they shouldn’t, or if someone is fishing for information. With some expertise in wordplay, you may be able to trip someone into spilling what they know. With this skill, you could speak to the best of your ability about sensitive data without letting slip any key or core details."
54,,100,Follow Your Heart ,Final Fantasy VI,Divination,"Alone and lost in a world that wants to use you is a scary position to find yourself in. It can make it hard to trust anyone, even though a few friends is exactly what your soul cries out for. Thankfully, you have an instinct when it comes to others. You can get a feel of the true character of a person out of a short conversation. This solid “gut feeling” should help you decide who you can trust and who to avoid. If you listen to it."
55,,100,Enhanced sense,God Of War (2018),Divination,"You cannot see any better or hear any better, but your senses have been heightened in a particular fashion and the world around you is somehow clearer than it was before. You can now feel the nature of the world around you and the nature of things that would normally be hidden to your other senses through a new sense separate from all others you possess. You may feel the hidden flows of magic or divinity that permeates the world, beings, and objects around you."
56,,100,Wherever You Are Needed,God Of War (2018),Divination,"You have a sixth sense of sorts that lets you know where and when you need to be in order to either support your current customers or gain new ones. This does not give you a way to travel, that you’ll have to figure out yourself."
57,,100,Finger Counting,Thailand Mythology and Folklore,Divination,"Divination is a very sought after art. And for good reason, too. What wouldn’t people give for a glimpse of events to come? Well, as a Mo Phi, you can provide such services, through a certain method of finger counting. Possible to do on the fly with some gestures done with your hands, it’s an accurate although somewhat vague form of Divination. For example, you could divine that an enemy army will march on a kingdom sometime in the future, but not when they’ll attack, how they’ll attack, and so on. Of course, with other knowledge obtained through more normal means you could likely patch up some of the holes in the knowledge obtained in this way, provided you aim to divine about specific things, but it’s not going to be of much practical use in general terms. Still, you can make quite a bit of money simply making cryptic and mostly useless prophecies for random peasants wishing to know their future."
58,,100,Auspice,Thailand Mythology and Folklore,Divination,"One of the most foundational aspects of priesthood is identifying auspicious days and hours for great events like festivals or marriages. And like any self-respecting priest, you now know how to do this as well. From looking at the stars and analyzing their movements, to meditating, to simply asking the gods through prayer, you know several methods to identify auspicious moments. And, of course, doing things during these auspices will let things go a lot smoother than otherwise, as if granting a decent measure of good fortune. Likewise there are inauspicious days, which provide the opposite and thus are usually avoided. Or perhaps you’d like to trick your enemies into performing important events during inauspicious days and thus push them into misfortune without being directly involved?"
59,,100,I Love You,DxD Universe,Divination,"Yikes people can be cruel, Issei Hyoudou was manipulated and murdered in his first date, you are different however, now everytime someone confesses to you a alarm will go on your head, this alarm will be louder depending on how shitty that person's intentions towards you are, a girl who just likes you wouldn't even activate the alarm, while somebody wanting to kill you will be loud as shit."
60,,100,Master’s Cheat Sheet ,Fate/Apocrypha V1.4,Divination,"Awkward if you forget the abilities of your Servant and need to ask them later on when you should really already know. Now, almost like in a video game, you can mentally call up a record of any abilities your Servant has, as well as any other Servants you might meet – though in the case of the latter you’d actually have to see what they can do in action for it to update. Be aware that some possess abilities that can hide this information. If you’re willing to shell out a little more CP, you can make this apply to any other opponents you encounter after this Jump, with the same limitations."
61,,100,Red Tinted Spectacles ,Fate/Apocrypha V1.4,Divination,"Okay, it’s not quite like the vision of a certain time-travelling assassin, but looking at people – or pictures of them – gives you enough of an insight into their skills and capabilities – or lack thereof - to let you know if they’d make a valuable pawn for whatever plan you have. Maybe they’re in debt? Maybe they’re ill? Maybe they’re just an idiot? Either way, this should help getting people on your side that you know how to manipulate, though you’ll need to find out what they’re good for another way."
62,,100,An Actual Map,Library of Ruina,Divination,"Now I know what you’re thinking, this is a horrible map that looks like it was made using Picturestore. You would be correct. But unlike a certain map drawn by a very bubbly Fixer these scrawled drawings you have are mutable and will grow in detail and accuracy over time. This is a rather slow process that gradually fills in the landscape around the areas you frequent, but absorbing more information about the City will dramatically accelerate the process. Eventually, it’ll showcase everything from street names to areas strongly influenced by specific syndicates or associations. As the map self-updates, should you choose to make a very drastic change of scenery or are witness to massive geographical reshaping, the map will display the changed landscape accordingly."
63,,100,You Can See Us? ,The Voynich Hotel,Divination,"Most people who don’t have magical talent, or something seriously wrong in their heads, can’t see the dead who commonly wander this island. Hell, most of them are blissfully unaware that there’s magic in the world at all. Perhaps you had a spirit medium somewhere in your past. Whatever the case, you can see, hear, talk to, and even touch the ghosts who have yet to pass on."
64,,100,Eyes of Truth,God of War,Divination,"A mask passed down from Oracle to Oracle, it is a deeply sacred item to those who come from Delphi. While wearing this mask, the stylized eyes will glow azure, and grant the wearer an immunity to illusions. It would be best to not wear this while visiting that isle, lest people start asking questions."
65,,100,Wandering Soul ,God of War,Divination,"How many lands have you walked, how many stories have you participated in? It matters little, though your experience allows you a small boon. You now possess an innate sense for important events, where they are happening, when they are happening, and how you can go about watching these events unfold without you being part of the collateral, so long as you restrict yourself to being an observer."
66,,100,Honest Eyes ,Fate/Apocrypha,Divination,"It is the eyes of those who are honest which can see past any lies. Like the hero of charity, you have an incredible insight when it concerns other people. You would be able to see their feelings, wishes, desires, and such as clearly as crystal, even if they themselves don’t know about their own feelings or try to deny them. Whether or not you wish to help them come to terms with who they really are, or misguide them into darkness, or perhaps simply stand aside and watch as they struggle to find meaning, is your decision. At the very least, you’ll be aware of the true character of the people you meet."
67,,100,Battlefield Awareness        ,20 Minutes Till Dawn,Divination,"The battlefield is a chaotic place. More so when enemies swarm from every direction. While eyesight only can cover one direction, there are a number of other senses that can help one assess the area around them. Over time you have developed a keen sense of the area around you. Not enough you could instantly distinguish someone coming from behind, but enough to let you know that there is someone there, so long as you are paying attention."
68,,100,A Sense for Truth,Disney’s Aladdin,Divination,"All else aside, by god are these people bad at judging people. You aren’t, thankfully. You have an innate sense of the morality and inclinations of everyone you meet, needing only a moment’s thought to let you know how they're likely to act in a given situation, but not any of their plans or thoughts. Also updates every time you meet a person, so you can know of changes too."
69,,100,Tarnished,Elden Ring - Liurnia of the Lakes,Divination,"Though your eyes do not shine with the golden light of those blessed by the Erdtree, you possess the guidance of Grace, one more suited for you. This Grace shall lead you down a path that will eventually see you acquiring great power, be it personal or political. It will not force you, but it is through walking this path that you will most easily gain strength befitting a crown."
70,,100,Omnioculars,Wizarding World,Divination,"Considered to be the wizarding world’s equivalent to binoculars, you’ll find these to have a few more useful functions to them. Like telescopes and binoculars, omnioculars can magnify one’s vision. In fact, with these, you can quite clearly see the writing on one’s clothes from across an entire Quidditch pitch. But unlike its Muggle counterparts, an Omniocular has a few features more reminiscent of a camera.

With omnioculars, you can replay the things it’s seen before, see them in slow-motion, or you can even have the omnioculars flash up a play-by-play breakdown if you need to review anything. It’ll even show you the names of any maneuvers any sports players perform if you see it through the lens, whether it be Quidditch or football. Not bad for a couple of galleons, eh?"
71,,100,Keeping Your Limbs Intact 101,Wizarding World,Divination,"As you will come to know, spells come in many different forms. From beams and bolts of light to spells that take effect the instant they’re cast, it is fundamentally clear that great skill and knowledge shall be needed to stand against some of the foes you might come to face in this world and those beyond. It is quite fortunate then that you have an innate sense of when the attack headed your way is something you can block with either the shield spell or something more physical, or something you must dodge entirely.

You’ll also know whether a spell shall come with an accompanying bolt of magic like the standard Disarming Charm or whether it’s something like the Full Body-Bind Curse. This’ll work for more than just magic. Attacks of a different kind can be anticipated just as fine as magic. But don’t be too cocky. If you don’t see the attack coming, this will do nothing at all."
72,,100,Constant Vigilance,Wizarding World,Divination,"The life of law enforcement is not an easy one. Not easy at all. If you wish to survive, you will always have to keep an eye on your surroundings, no matter where you may be or how safe you think you are. Just take a look at Mad-Eye Moody. He may be a paranoid old bastard, but none can deny that he’s survived this long for a reason. And by taking a page from his book, so can you.

You’ve learned to keep your senses awake and alert at all times, noticing the smallest details wherever you are, be it the slightest movements in your peripherals or the sounds your foes make as they get closer and close, even when underneath an invisibility cloak. Others may call you paranoid and mad, but you know different. On a final note, this skill is rather useful if you’re interested in playing Quidditch or other similar activities."
