600,The Book of Vishanti,Doctor Strange,"The Book of Vishanti — known as the antithesis of the Darkhold — was an ancient
book of knowledge and power that could be used by sorcerers. The book is
supposedly capable of granting anything that is needed to defeat their foes."
600,Book of the Five Suns,Bloodrayne,"This is something that many would prefer remain out of your hands. Strictly speaking, It is a grimoire, but it is a grimoire that can either bring into our world or banish from our world magical entities that don’t belong. Given th mright amount of time, rituals, resources, you can banish anything from minor spirits to even full on gods."
600,The Book,Artemis Fowl,"A self-updating tome of magic. Contains every magical secret; Famous or forbidden, spell or potion, enchantment or curse, and so-on. If bought early, can replace all your other ""spellbooks"
400,Tome of Divinity ,Warcraft,"A text sacred to the clerics of Northshire Abbey, containing more than just mere doctrine and dogma, but also very relevant details to the channeling and use of holy power and the nature of divinity."
400,Black Books ,The Elder Scrolls,"Created by Hermeous Mora, Daedric Prince of Knowledge, these seven books are tomes of esoteric knowledge with a special property to them. By reading them, you will be taken to an island within the realm of Apocrypha, and subjected to a test. What this test is differs from book to book, ranging from complex puzzles to a gauntlet of combat. If you die in the books, you will be returned to the real world unharmed, but should you succeed you will be granted powerful abilities."
400,Family Book of Magic,Smallville ,"As the title states, this is a book of magic from an ancient family of Homo Magi detailing millenia worth of magical information, potion recipes and spells able to get the most novice of beginners into true blue grandmasters of the art."
400,Dwemer Lexicon ,Skyrim ,"A complete record of the Deep Elves' knowledge and technology, ranging from their mechanical monsters to tonal tech. This ranges from ‌things as simple as their standard architecture to their advanced automatons and things like the Aetherial items. Also for those already asking, the knowledge of how to in theory remake the Numidium is here, however you’ll notice it’s not going to give a step by step guide, and the requirements and skill necessary will be far beyond all but the greatest, and most legendary Tonal Architects. Make sure to use this with care; the Dwemer were among the most powerful races to live and the damage that could be done with their advancements is immense."
400,Numenorian Schematics,Shadow of War,"This fallen empire possessed wisdom far superior to most of Middle-Earth today. The soldiers of this ancient empire wielded the mightiest blades, the most powerful bows... but, as with most things, they weren’t satisfied there. They devised clever tools to deal with their enemies. You now have some of their work, designs for  mechanical additions to your equipment that could grant properties not dependent on magic or superhuman capabilities. This record includes a variety of schematics, ranging from an addition to a shield that sets it on fire during a charge, to a spiked chain weapon, to a system that stores energy from blows against a shield and can violently release it against opponents. "
400,Pocket Library,Pokegirls ,"Due to an accident or perhaps design, you find yourself bound to a rather powerful magical book. This book normally lives slightly outside of space and time, copying every book within a few hundred feet of you but you may call forth a copy of the book any time you want to read one of the books it has copied. You may also call forth an index of all of the books it has copied organized by subject so that you can find things more easily. This book doesn’t copy any magical properties of books just the contents."
400,Rah’s Map,Mummies Alive, A magical table-top sized Pyramid that he can use to reveal locations of people or objects. Asking a question will cause the Pyramid to spin in order to form an answer.
400,The Book,Hocus Pocus ,"This isn’t any ordinary spellbook. Not only is it apparently bound in human flesh and has an oddly familiar eye on the clasp, it was written by Satan themselves. The  information inside changes to show any spell you want, making it a powerful source of ever-changing spells perfect for almost any occasion. It is at least partially sentient, changing its pages to help you as best it can. It is protected by powerful magic, rendering it indestructible by mundane means and very resistant to supernatural ones."
400,Alchemical Recipes and Supplies,Final Fantasy,"They had to come from somewhere, right? This is a book detailing the recipes for Potions that can magically heal wounds when consumed, and Ethers that restore the magical energies of the user. In addition, the book details how to make stronger versions of these, like Hi-Potions and stronger Ethers, though the pages are encoded and need some time to be deciphered. The book comes with some basic tools needed to brew these, which will be restored if broken or lost like the other items. As a bonus, the ingredients always involve easy-enough materials you will find in worlds beyond this one. How convenient is that?"
400,A List Of Dead Men,Bloodrayne,"This thick but otherwise unassuming envelope is entirely blank, with no indication of its contents, sender or even addressee. When opened with a specific organization in mind, the envelope will give you a list of roughly a hundred targets, the elimination of which will result in said organization being severely crippled or outright causing a total collapse. Each target comes with basic background information and suspected whereabouts, though especially reclusive or paranoid marks may lack photographs, supporting information, or even anything more than some fragmentary 'proof they exist at all'. You'll still need to do the legwork, but with enough dead bodies even an organization as powerful as the Gegengeist Gruppe can be taken apart.

The list automatically tracks which targets have been eliminated (be it by you or due to other causes), but otherwise doesn't update. You will find a new envelope in your possession after one year, or when your current list of victims has been 'dealt with', whichever occurs first."
200,Archive of the Arcane,Warcraft,"A small library of scrolls, tomes, and assort fragments of knowledge pertaining to the mystical aspects of this world. By no means a complete record, it’s certainly enough to kickstart one’s own studies into various magical phenomena."
200,Tao Spellbook,Outlaw Star,"A list of minor support and attack spells, with some of the theory behind Tao Magic so you can learn to use it on your own, or even create your own spells."
200,Book of Cantrips,N/A,"A book of 20 Cantrips that allows you to learn regardless of any requirements, the more a Cantrip is used the less magic it costs until you reach the point of being able to cast them with ease."
200,Lesser Key To Solomon, Sleepy Hollow,"A book of black magic written by Solomon himself. This book is filled with rituals that can conjure to the physical world the 72 demons of Solomon, beings so powerful that Solomon felt it necessary to seal them in Hell rather than allow their continued existence on Earth."
200,White Magic Spellbook,Final Fantasy,"For keeping all of those spells of yours organized! This spellbook contains the basic healing spell Cure and the Poisana spell, which purges toxins and poisons from a living body."
200,Journal,Fantasic Beasts,"A self updating journal of the animals and magical beasts you’ve encountered
providing a fact file about them including their behaviours, diet and habitat as
well as various notes on how best to care for them."
200,Arcane Grimoire,Dragon Age,"An old, but lovingly cared for book, bound in leather of questionable origins.  The pages smell of herbs and wood smoke.  Intricate stitching on the cover marks out a leafless tree, strangely ominous in its stark appearance.  The grimoire contains details on many spells that were lost to time, as well as instructions for a ritual that allows you to transfer yourself into another person’s body, possessing them.  If successfully executed, this ritual would allow one to potentially live forever, by simply taking a new body when one’s current one grows too old. "
200,Runes,Dragon Age,A set of ten runes that can be used to enhance damage or defense. If you can figure out how to apply them
200, Phylactery,Dragon Age,When you touch the phylactery you experience the memories of an elven arcane warrior who has remained trapped inside of the phylactery for centuries. It offers to teach you the secrets of the Arcane Warriors in exchange for setting its spirit free.
200,Resurrection Book,Diablo,This ancient leather bound tome teaches a spell to resurrect anyone no matter how long they've been dead unlike the more common spell which only brings back the recently dead. This book is consumed once used.
200,Enochian protection runes,BTVS,"tattoo'd runes which render the user invisible to higher beings, seers, mystics, and technological surveillance devices, though not the naked eye."
100,Anti-demon possession tattoo.,Supernatural,As long as this tatto remains on your skin you can not be possesed by any kind of demonic being.
100,"Encantus, Pocket Edition",Sorcerer's Apprentice,"Sorcerer's bible, it serves as a combination of textbook and historical document, detailing the art, science and history of magic. Essentially every Encantus ever created is patterned after Merlin's original text, although this means that most modern copies of the Encantus are missing several chunks after damage incurred during his fall – such as a copy of The Rising spell. It also details the history of previous owner of the Encantus or the original it was copied from, and as such you can trace your sorcerous lineage back to Merlin through this. Your copy is a modern copy of the Encantus, which means while it lacks spells such as The Rising, it does have many more modern spells that have been invented since his time."
100,Spell Tome,Skyrim ,Any novice level spell tome 
100,Dragonstone ,Skyrim ,"An ancient stone tablet held within Bleak Falls Barrow, this is a detailed map for dragon burial sites. Though you may think it to be useless in future worlds, the engravings will change, leading you to at least one draconic burial site no matter what kind of world you are in. Whatever uses do you have for the remains of a dragon?"
100,Daedric Merchant,Skyrim ,"A spell tomb that teaches you how to summon the Daedric Merchant. Even a Daedra has to make a living, somehow, and this one has chosen the path of the merchant. He can be summoned through a simple and easyspell, and can both sell and purchase items. His wares are often rare and valuable, and often seem to possess a massive amount of whatever the local currency is. His stock and wallet replenish after three days, often with different items, even those of different worlds you've visited."
100,Spellbooks,Marvel Magic,"These musty old tomes contain enough occult knowledge and basic spells to start one down the path of the Mystic Arts. Just the basics, mind you. But you will do well to never forget your basics, no matter how wise or powerful you may become. And perhaps an apprentice of your own may have use for these, some day?"
100,Treasure Map ,Legend of Zelda: The Wind Waker,"A red scroll, opening to reveal a random location with a single red X located on it. And I do mean random, as it could be pretty much anywhere. The only real guarantee is that it’s going to be somewhere in the ocean. Find where the X is in real life, and you’ll find some treasure. Might be a neat magical artifact, or just some cash. The map changes a week after you find a treasure. 
"
100,Jiminy’s Journal,Kingdom Hearts,"At will you can call forth a spiral bound journal that contains a record of your adventures, the people you’ve met, the things you’ve seen, and the monsters you’ve fought. It even has pictures that can emit a small 3d hologram of what it’s representing, or open to a pop­up book representation of an entire scene with a few moving pieces. The journal never seems to get bigger or heavier, even as your adventures pile up, and you can will it to flip to any specific page at any time. The journal updates every time you summon it, and is in good condition each time. You can have it magically appear or disappear in a flash of light, or pull it out of or hide it in any space big enough to hold it in order to get it or vanish it. You can tear out pages and they’ll be replaced the next time you summon it."
100,Dark Arts Cache,Harry Potter ,A cache of 10 books of the Dark Arts.  Each one restricted by Hogwarts and the Ministry.  The contents are disturbing but interesting.  There are some especially unpleasant curses in these books. 
100,School Books ,Harry Potter ,A collection of school level text books in a varity of magical subjects. Little of which will be of any use to you without a wand or the means to produce potions. 
100,Half Blood Prince Book,Harry Potter,A copy of the Half Blood Prince's Advanced Potions book. Full of useful tips for anyone wanting to  brew potions and it contains spells created by the the young Snape.
100,Tome of Town Portal,Diablo,"You’ve managed to ‘borrow’ a book from Deckard Cain that teaches you how to open a portal to any town you’ve been to in your current jump. You can only have one portal open at a time, but it only takes a few seconds to cast this spell so changing destinations is an easy task."
100,Source Books,BTVS,The contents of these books can become any text you have in your library. This means you don't need to dig through any libraries to find the book you want. 
100,Du Lac Cross,BTVS,"The du Lac Cross was a cross designed by Josephus du Lac and necessary to decode certain mystical texts, such as the rituals and spells written in the du Lac Manuscript. Other than it is gold so you could sell it. "
50,Hunter’s Journal,Supernatural,"The single most valuable possession for most hunters, books like these are passed down through families and hold extensive records on the demons and monsters encountered over generations. A constant companion for any hunter this notebook is used to keep track of where they’ve gone, what they’ve hunted, and who they’ve helped along the way. It includes many hand-drawn illustrations, newspaper clippers, and the occasional photograph to help identify creatures as well as keep track of rumours and lore about creature sightings. If well maintained, it allows other hunters to avenge their family or at least tie-up loose ends and give some closure."
50,Tarot Cards,N/A,"You get a deck of Tarot Cards that can be used to foretell the future, vaguely but accurately."
50,Marauder's Map,Harry Potter,"​A to-scale, updating map of Hogwarts school, complete with the people.  It pierces Polyjuice, Invisibility cloaks, and anything else people might come up with, always telling the real names of people.  If you're not at Hogwarts you can set it to show you something similar such as a school or place of business as long as you spend time in that location.  "
50,Tablets,Doom 3,"These ancient and weathered stone tablets stand as tall as a grown man, and are engraved with a complex blend of texts, iconography and illustrations. Coming in a set of four, these tablets will require substantial effort to decipher... but the effort is worth it, for the three first tablets contain insights into history that are impossible to acquire elsewhere. Culture, past events, historical archives and more may all find their place in the stone. But the fourth tablet is where things get really interesting. For this last tablet does not speak of events already in the past, oh no. The last tablet instead tells of things yet to come, and though it is by far the most difficult to truly understand - prophecy is rarely exact - you would do well to heed its warnings."
50,Grimoire,Ben 10,A book of spells for beginners.  Good for teaching the fundamentals to novices. 
0,Perfect Pancake recipe, Helltaker," A recipe that guides you through making the perfect Pancake, so good that they can even tempt Demons and Fallen Angels!"
600 CP,Magic Tomes,Teen Titans ,"Being a nerd finally pays off! You have access to countless tomes of mystical power - the book of Azar, the Gallion Scrolls, the Mortal Archives, the Stones of Serr, the Book of Nord, the Endrial Verses, the Romanomicon, the Bersian Chronicle, the works of Aureiodon the Strange. These give not just you, but anyone, access to countless spells, rituals, incantations and so on, allowing them to become powerful wizards with enough study and practice. “Enough” is the operative word, though, as how long learning could take depends heavily on their prior knowledge and innate talent. Someone like Raven, who was both born to an immensely powerful demon and raised in magic since her early childhood, could learn quite a lot in just a week. Meanwhile someone like Beast Boy could spend years and years just getting the very basics down. Worth noting, though, is that there's at least one spell that can “download” the knowledge from books into people's heads, which would likely greatly speed up the process."
