200,Deathbrand's Weapons ,The Elder Scrolls,"The twin scimitars of the infamous pirate Haknir Death-Brand, Bloodscythe and Soulrender. When wielding the two together, you drain both the health and magicka of your opponents, as well as weakening their armor with each and every hit."
600,Auriel's Weapons ,The Elder Scrolls,"The bow and shield of the elven god Auriel, these powerful Aedric Artifacts are incredibly sought after. Auriel's Bow is imbued with holy sunlight that is exceptionally potent against the undead. Should you fire it into the sun by using Sunhallowed Arrows, of which you receive a replenishing stock of 100 each week, it will cause the sun to undergo an explosion, causing beams of harmful sunlight to rain down on all enemies around you. Auriel's Shield absorbs any physical attack done to it in order to charge it's enchantment, which when used creates a wave of golden kinetic energy that will send others flying."
200,Ruby's Knife ,Supernatural,"A demon killing knife that can kill weaker kinds of demons as well as mortal creatures since magic aside its a good, sharp knife."
500,Angel Blade,Supernatural,"One of the most powerful blades in existence, capable of injuring and killing most supernatural specials and even able to injure, but not kill an Arch Angel."
500,Kaia's Spear,Supernatural,"This bident-like spear consists of a bone shaft over 5 feet long and a two-pronged tip consisting of what appears to be sharpened stone or metal. According to the archangel Michael, the weapon ""bleeds new energy"" in this universe, and has the ability to injure the archangel, leaving a scar on his vessel, Dean Winchester. The Winchesters believe it to be the only known weapon that can kill Michael."
600,Death's Scythe,Supernatural,"Belonging to Death himself, this weapon can kill anything. This weapon is so powerful that even a little cut can leave a being as powerful as Death mortally wounded with the injury slowly festering and killing the injured party. "
600,Micheal's Lance,Supernatural,"The Lance of Michael is an ancient arcane weapon created by the archangel Michael to use in his final battle against Lucifer.  The lance has the ability to instantly kill any demons, including Princes of Hell, exploding them in a puff of smoke and ash. Angels are left to suffer slow agonizing deaths. As their bodies rot away, their flesh begins cracking, and black bile vomits from their mouths. The lance is adorned with special runes that hold its power; the destruction of these runes can reverse the effects of the lance on an angel."
600,The Darksaber,Star Wars,Unlike other lightsabers you don't need to feel the Force to use this weapon just a lot of training and the ability to work with the sword. 
200,Dragonbane,Skyrim ,"A finely crafted akaviri katana, with a stylized dragon head on the hilt. It is perfectly balanced, and sharp to the touch, though that is not what makes this a valuable weapon. That would be credited to its powerful shock enchantment, which has the added effect of bypassing the defenses of dragons."
600,Turánn,Shadow of Mordor ,"The smithing hammer Celebrimbor used to forge the Rings of Power, or it is another with the same capabilities. As well as being used in the creation and enhancement of weapons and armour, you will find that it also acts as a reusable throwing weapon. You can channel power through it to increase the impact of the weapon, making it capable of destroying less durable structures such as monuments with a single blow or unleashing a blast of energy around the impact point. This Item will grant you smithing skill equal to Celebrimbor themselves with some practice that is as the spirit of the hammer will guide you. "
200,Daggertail,Prince of Persia,"Part tool, part weapon, the daggertail is a bladed chain that can serve as a grappling hook, whip or garrote with ease. Purchasing it here also grants enough skill to use it in those and other capacities, but not quite at the level of a master. Infused with Sand, it can also shorten or lengthen as needed."
600,Dagger of Time,Prince of Persia,"This wickedly sharp dagger is one of three relics connected to the Sands of Time. It seems to have been designed to help control or contain the Sands, and it protects its bearer from corruption by them. A fatal blow from this dagger will absorb the Sands that infuse Sand Creatures into the dagger's hollow hilt, preventing them from reviving. You can expend the Sand to speed up or rewind your personal time, though the dagger can only hold a minute's worth of time at most. Since you may not even encounter such things during your time here, this version of the dagger can also be filled by slaying any sort of creature or monster you encounter. Post-jump, the dagger will also slowly but constantly replenish its store of Sand over time if you've got nothing to kill on hand"
300,Riptide,Percy Jackson,"A sword made of celestial bronze a metal that allows it to harm all supernatural beings yet it is powerless against humans, can also turn into a pen for safe keeping and can be summoned to it's wielder."
600,Dragon-Forged Sword,Merlin ," You have somehow obtained a kin of Excalibur. A magical sword, forged in the breath of a dragon. It is supernaturally sharp and durable, and will never dull or rust, but most importantly, it can harm creatures of magic, and kill beings that can't be killed by normal means. Any wound inflicted by this sword counts as a mortal wound and would require powerful magic to heal."
100,Hellfire Chain,MCU,"The fires of the damned are a powerful force, as those who have been burned by it can testify. But fire is often uncontrolled, wild, and untamed as a force. That is why it needs guidance, to be chained and directed. Sometimes literally, as this tempered metal chain will show. When those of a fiery or infernal nature hold this chain, they can channel abilities of those natures through it to augment their strikes and the force that hits their enemies. Let the motherfucker burn!"
1000,Stormbreaker,MCU,A Waraxe forged in a dying Neutronstar out of the fabled Dwarven metal Uru and held together by the sacrifice of the arm of the Being named Groot. Capable of Summoning the Bifröst and absolute Loyal to its Owner. Allows the Wielder to summon Lighting and Storms. Gives you Flightpowers.
300,Soulsword ,Marvel Magic,"At some point in your past, you utilized a dangerous ritual to manifest your life force, your very soul, before you. Plunging your hand into themanifestation of your being, you withdrew a weapon. What shape this weapon took isup to you, but regardless of its appearance its abilities will remain the same. Firstamong its traits is that it cannot harm mundane matter, simply passing through it as if itwasn't there and leaving no trace of its passage. However, mystical energies andbeings will fall before it. Be it a sorcerer or a god, a curse or an enchantment, theweapon will rend it easily. A magical shield would be dispelled with a single swipe, anormally indestructible golem could be easily shattered. This even applies to things thataren't quite ""magic"" as well; dispelling a psychic's control over someone would be assimple as cutting it out of them. And when you have no need of the weapon, it can bebanished back into your soul with a simple effort of will – and recalled to your hand justas easily.You may import another weapon into this to gain these qualities.  "
400,Sword of Bone,Marvel,"The rib bone of the Pale Horseman. In the hands of the unworthy it is just a bone but for its chosen this bone sword covered in blue fire can disrupt magic, heal its wielder and make them strong enough to smash down walls."
600,Blade of Azrael,Lucifer ,"The blade of the Angel of Death, Azrael. This blade is exceptionally sharp, capable of cutting through steel like butter, and ignores any immortality the target may have. It’s true gift, however, is the ability to utterly eradicate any being it kills. Anyone killed by this blade is erased from existence, preventing them from going to any afterlife. Normal humans can't handle this much power. You'll struggle yet manage"
200,Morgul Blade,LOTR,"Made from iron ingots found in the Dark Land, these blades are sharp and strong, but that is not their true purpose. Their purpose is to inflict wounds that will not heal by normal means, and if used properly even turn the victim into a wraith under the control of the one who wounded them. A
worthy weapon for a sorcerer, this longsword will not crumble upon use nor will it fade with the light of dawn after being used. As well, it is able to withstand strikes from even the finest of Dwarf-wrought weapons. It is cold to the touch, the edge will never dull and nor will the blade rust."
200,Blade of Westernesse ,LOTR,"The blades of Westernesse are enchanted with many words of hatred to the dark and ancient foes of Númenor. Wrought of a metal light and strong, these blades rival the finest Elf-made weapons and cast a similar fear onto one's foes. These swords possess the traits not only of not rusting, nor losing their edge, but also harming the Unseen or the Dead. Ghosts and wights are harmed especially, and this weapon could even render the Witch-king susceptible to killing. But this sword is even better, it will resist sorcery and attempts at destroying it by anything short of the Dark Lord’s hand."
200,Laevateinn ,Loki,"Jumper, you're gonna need this on your journey. At least, it could be useful if you don’t already have a weapon of some sort, or you need to act as a distraction. This sword is quite sharp, creates a suitable sheathe and straps when you place it to your back or side, and the blade can be ignited. Not only will the latter feature burn others or act as a source of heat, but you can use it to easily draw the attention of others to you. Just make sure you have a plan for what to do once you’ve got the attention."
600,Zubora Gabora,Legend of Zelda: The Adventure of Link,"A demonic greatsword, once owned by the Demon King Demise, a dark mirror to the Master Sword in every way. Its ebony metal can cut through steel with ease, fire off beams of dark energy that are just as sharp as the blade
itself, leaves devastating wounds that are nigh-impossible to heal, interact with spiritual entities like poes, and is practically indestructible. Perhaps, with time, you could awaken the slumbering spirit within."
600,The Master Sword ,Legend of Zelda: Ocarina of Time,"The sword of evil’s bane, this holy weapon is storied for its power and the heroism it asks of its wielders - only the truly worthy may normally be capable of wielding it. The Master Sword is unbreakable and untouched by the ravages of time, its edge keeping forever, and holds a power that rightly earned it its name. The power to repel evil, a blessed light within the weapon that can pierce the defenses of any evil being it encounters as well as overcoming magical barriers - by drawing upon its light, a wielder could break through even the near impenetrable defenses of Ganondorf at his peak. This same light also repels any malicious magic that would hope to target its wielder - giving the Master Sword’s holder a strong resistance against curses and forced transformations. The final gift of this power is that even normally unkillable enemies with evil in their heart could be “sealed” if they were defeated by this blade, essentially trapping them in a state where they can no longer harm anyone. This is the sword of the hero take very good care of it.
"
100,Havoc and Malice ,Legacy of Kain,"Does being a lumberjack appeal to you? With these twin axes it just might I wager, for they are very good at doing just that. Be it trees or people (and especially tree people), they cut through them all with impunity, never dulling or chipping and just like the Iron Sword scale with your own strength. And just for the fun of it they cut extra well through plant-related creatures like Ents or dryads, even if you are unlikely to encounter such beings here. Their only drawback is requiring both hands to wield and thus casting spells is probably impossible whilst swinging them both around. Unless you can somehow get around that? Cutting through stone is also inadvisable."
600,Keyblade,Kingdom Hearts,"The day you will open the door is both far off and very near. The closer you get to light, the greater your shadow becomes. But don’t be afraid. And don’t forget... You hold the mightiest weapon of all. So don’t forget. You are the one who will open the door. You are one of the few chosen to wield one of the legendary Keyblades, a fanciful weapon capable of cutting regardless of its apparent suitability as a weapon, and possessing many unique powers. Keyblades can open most mundane locks, and a good deal of magical locks too. They also act as a magical focus in place of other such items, and can boost the power of spells cast with it - some are better at this than others however. A Keyblade can be summoned into your empty hands with a flash of light, or can be called upon to temporarily replace the weapon you’re holding, which returns to your hands when you dismiss the Keyblade. Your Keyblade may even have the potential to transform, but it would require intense study under a master who knows how to accomplish it; you won’t be learning how to do so on your own. Once you’ve trained with your Keyblade you’ll be able to pull off some crazy moves like Sonic Raid, or maybe even your own version of Ars Arcanum."
100,A Good Blade ,Justice League Dark,"A fine sword, forged by a master blacksmith and woven with enchantments, it is preternaturally sharp and durable and will never dull or rust. "
300,The Blade of Ma'at ,Justice League Dark,"This ordinary-appearing dagger is actually a powerful magical artifact of an ancient Egyptian goddess of truth. The magic of this knife prevents it from physically cutting any living being. Instead, when the dagger is plunged into the heart of a being, they are bound to truth so long as it remains in place. They may still lie, but if they do so, the full divine power of the goddess will be delivered upon them, either simply destroying or driving mad all but the most powerful beings.
Of course, the dagger takes a lawyer's view of the truth. Careful wording will allow the effects to be sidestepped and as the dagger doesn't compel them to speak, they can simply choose to either say nothing or only give part of the story."
100,Light Sword,Highschool DxD,"The blade of the sword is made of solidified condensed light with a sharp edge. These function similar to Holy Swords; being effective against Devils, Vampires and other dark creatures, but are considerably weaker."
600,Excalibur ,Highschool DxD,"Excalibur is a legendary holy sword rivaled by Durandal, and surpassed by Caliburn. Exalibur's true power stems from its immense versatility, having seven different abilities that can be used in combination."
200,Elvish Weapon ,Hellboy,"This is an expertly crafted elvish weapon, with two unusual properties. The first is that it is capable of extending; a sword becomes a spear or a longer sword, a club becomes a staff or hammer, etc. The second is that it possess a bladed edge somewhere that, when stabbed near the heart of an enemy, will detach and replace itself. The shard, left behind, will slowly inch its way closer to the heart, enfeebling your enemy, and can only be removed by your hand or through supernatural means. You can freely import a weapon to take on the appearance and properties of an Elvish Weapon."
300,Goblin Made Sword,Harry Potter ,An immensely sharp sword that imbibes that which makes it stronger.  
600,The Blades of Chaos,God of War,"The Blades of Chaos were forged at the darkest depths of the Underworld by Ares himself. They were imbued with primordial fire, which allowed them to ignite with every attack that the user performed. The Blades' chains would stretch out for a set distance with each attack, allowing for fluid movement no matter who wielded them. The chains of the blades were permanently seared onto the forearms of the wielder, which served as a reminder of their oath to the God of War, and could only be removed either by the God of War himself or when the wielder's time of servitude ended.
"
400,Burning Fist,Final Fantasy,"A set of knuckle dusters imbued with the power of fire. While they are capable weapons in their own right, their ability to add an explosion of flames to a punch make them a pyromaniac’s dream. The magic takes a short while to recharge between each use, but you will be able to decide when you wish to unleash it with simple, shouted verbal command."
600,Zanmato,Final Fantasy,"A holy katana said to have been forged by the very earth itself. The very oldest stories suggest that a great confluence of magic welled up in the magma beneath the world, casting the Zanmato out of the toughest metals ever seen. The legends also speak of those who hold the blade sidestepping strikes and cleaving armored men in twain. Those stories have only moderately exaggerated the true power of this blade. It is utterly unbreakable and now loyal only to you. If lost or stolen, the katana will find its way back to you in short order."
100,Shock Whip,Fairy Tail,"It's a sturdy, well-crafted whip. The enchantment on it, however, gives it a bit of extra sting – it's crackling with electricity!"
300,Spellweaver,Dragon Age,"This ancient elven-forged blade vibrates slightly to the touch in most people's hands, but it is still in the grip of a mage. Crafted with lost techniques for alloying lyrium and metals, Spellweaver enhances a mage's powers, acting as a focus in the same way as a staff."
300,The Clasping Maw,Dragon Age,"A greatsword seemingly made from living flesh.  Whenever an enemy is struck with this weapon, it randomly seems to bind them with shadowy tendrils which drain their lifeforce and use it to heal its wielder. "
300,Prismatic Greataxe,Dragon Age,"The blade of this magical greataxe shimmers with energy.  Each swing randomly gives off blistering heat, biting cold, sizzling static, or ghostly light.  The wielder is protected from these blasts of elemental magic by whatever complex enchantments make the weapon work at all. "
300,The Clasping Maw,Dragon Age,"A greatsword seemingly made from living flesh.  Whenever an enemy is struck with this weapon, it randomly seems to bind them with shadowy tendrils which drain their lifeforce and use it to heal its wielder. "
300,Crucible Blade,Doom,"There are weapons out there capable of felling any demon. Even the power of the Titans is not enough, for they will be brought low and destroyed by this power. A Crucible Blade is nothing to scoff at, for even if they require large amounts of energy they can slice through Barons of Hell and other very powerful enemies with ease. Normally such weapons need to be used sparingly, but for an additional +100CP upgrade it can become the demonic variant that siphons power from Hell Itself to never run out of energy with no risk of corrpution. You may import a weapon to be your Crucible weapon for free."
100,Mace of the Mad King,Diablo,"A giant mace as big as you are, made of Mithril, making it quite unbreakable but also very light for you. You still need both hands to use it effectively. For anyone getting hit by it, it will feel as heavy
as it looks, but for you it will be like using a normal sized mace. Using it allows for either very wide swings, capable of damaging more enemies in front of you instead of one or using"
800,Yamato,Devil May Cry,"Yamato is far sharper than ordinary blades, and is imbued with tremendous demonic power. The sword is said to be able to cut through anything, even the very fabric of space itself. This ability is shown primarily through the sword's ability to create portals for its wielder to travel through."
200,Sword of Night ,DC Occult,"​An ancient artifact forged for a great hero in another dimension.  The Sword of Night possesses several powers.  First, it is, of course, a very sharp blade and it will always remain so, never rusting or dulling.  Among its other abilities are the ability to sense danger and warn its wielder of such, the ability to force people to speak the truth, and the ability to restore its wielder to their prime and keep them there for so long as they wield it regularly. "
600,Trident of Lucifer ,DC Occult,"​Something of a misnomer, this fiendish golden weapon is actually closer to the bastard offspring of a bident and a spear.  An artifact of immense power forged long ago in the deepest fires of Hell, this Trident is greatly feared and lusted after by demons and mages alike.  Able to summon forth enormous torrents of the flames of Hell in which it was born, this Hellfire not only burns the physical but also the magical and spiritual.  These flames are powerful enough to burn most beings to ash within an instant and banish or destroy all but the absolute most powerful of demons and spirits. "
400,"Fathom, the Forever Blade",DC,"This glowing red knife consumes the very being of whoever is struck by it, channeling it directly into the wielder and making them one with it. Driving it into your target will let you mimic them and their abilities to a limited extent, while killing them with it will steal away everything they are and add it to yourself."
400,Spear of Destiny,Constantine,"This is the Spear of Destiny, either a 100% perfect copy or the original. Simply holding this spear makes you utterly invulnerable to all harm, no matter how strong the perpetrator. You gain minor superhuman strength. You also become aware of things around you on a magical and spiritual level, being able to detect if someone is scrying you or Astral Projecting to you, and can even shut down such effects. On top of all that, this spear counts as a perfect reagent in all rituals or events requiring something of the sort. A lock that will only open to a key? The spear will do. Only a certain weapon can kill someone? Now this one can too. Speaking of which, you can, at will, cause it to radiate a Death Aura that kills everything around you for several meters, though it doesn’t work on the supernatural."
200,Atlantean Sword,Conan. ,"This sword represents an older people with secrets now lost to time. Old enough to be from a forgotten while its scabbard may have decayed, it remains seemingly untouched by time, undulled and unrusted. And it will remain so. The edge of this sword will never dull - even being used to cleave through thick iron chains -, it will never rust or need maintenance, and it will always be able to survive your strength and the force of your blows. Finally it seems to be not just perfectly balanced for you, but almost an extension of your arm; when you wield this sword you will find that you can almost feel where it is like it is a part of you, and moving it is as natural as moving your own body."
400,Power-Sucking Athame.,Charmed,Has the ability to absorb the magical powers of whomever is stabbed with it and those powers can be transferred to whoever owns the weapon.
100,Mr Pointy,BTVS,"Easy to carry and conceal, even if you’d think your outfit wouldn’t have enough room. And don’t worry too much if you lose it or break it. You’ll get a warranty replacement in the morning."
100,Danish cavalry sword,BTVS,"This Danish cavalry sword, was crafted in 1734 and is a Carstensen family heirloom. It was wielded by Sophie Carstensen, who was the Slayer from 1939-1940. It served her well in battles against the vampire king Gorm."
300,Slayer Scythe,BTVS,A weapon created by the Guardians for the Slayer. Only one who has a Slayer Spirit may use the full power of this artifact and at full power it can wound even an Old One. This magic weapon can activate a potential Slayer through a ritual. The blade is able to cleave through demons with ease.
400,Sword of Damokles,Assassin's Creed,"One of the powerful Swords of Eden, identical to the one wielded by Deimos. It grants a large boost to leadership and charisma when wielded, and also allows for a few forms of energy manipulation, allowing the user to fire energy blasts, as well as create energy barriers. Finally, it provides a large boost to the physical attributes of the wielder."
100,Valyrian Steel Dagger,ASOIAF,You are the proud owner of a Valyrian Steel dagger. This dagger is special beyond just being made of one of the strongest metals on the planet and worth an exorbitant amount of money. It is very effective against undead and ice creatures
200,Starforged Sword,ASOIAF,"A sword made out of the remnants of a fallen star. Milky white and intensely
shiny. Around as sharp and light as Valyrian Steel. Gives a strong impression
of chivalry and honour. ."
200,Dark Sister,ASOIAF,"A famous longsword made from Valyrian Steel. It is one of the two heirloom blades of House Targaryen alongside Blackfyre. Unlike its sister sword, its blade and handle is much more slender and theorized to be designed for either a man of small stature or a warrior woman. Its first famous user was Visenya Targaryen, sister-wife to King Aegon I the Conqueror. It is a spellforged blade imbued with the element of fire, making it highly effective against nature and ice magic while giving it very potent durability."
200,Blackfyre,ASOIAF," A famous longsword made from Valyrian Steel. It is one of the two heirloom blades of House Targaryen alongside Dark Sister. Its first famous user was King Aegon I the Conqueror. It is a spellforged blade imbued with the element of fire, making it highly effective against death and ice magic while giving it very potent durability."
200,Longclaw,ASOIAF,The sword of Lord Commander Jon Snow. This dagger is special beyond just being made of one of the strongest metals on the planet and worth an exorbitant amount of money. It is very effective against undead and ice creatures
600,Axe of Grimnir,"
Warhammer Fantasy - Karaz Ankor ","This two handed war-axe increases the physical strength of the bearer, cuts through most magical defenses, strikes harder against larger enemies and demonic foes, and increases in power with the strength of the soul of the wielder. In the hands of a god, it can even bring true death to demons and gods of equal or weaker strength. "
200 CP,Bloodaxe,Avengers: Earth's Mightest Heroes,"You have a copy of the Executioner’s Bloodaxe, a massive weapon
capable of firing elemental beams of fire and cold."
600 CP,Dagger of Time,Prince of Persia,"This wickedly sharp dagger is one of three relics connected to the Sands of Time. It seems to have been designed to help control or contain the Sands, and it protects its bearer from corruption by them. A fatal blow from this dagger will absorb the Sands that infuse Sand Creatures into the dagger's hollow hilt, preventing them from reviving. You can expend the Sand to speed up or rewind your personal time, though the dagger can only hold a minute's worth of time at most. Since you may not even encounter such things during your time here, this version of the dagger can also be filled by slaying any sort of creature or monster you encounter. The dagger will also slowly but constantly replenish its store of Sand over time if you've got nothing to kill on hand."
