100,The Heart ,Dishonoured,"A copy of the one given to Corvo by the outsider. Like the original, it will beat faster when pointed at supernatural objects. Squeezing it causes it to whispers secret of the area you’re in into your mind. If it’s pointed at someone while squeezed, it will reveal their secrets to you."
50,Ocularum,Dragon Age,"An ocularum is a skull with a crystal placed in the right eye socket, through the back of the skull.  When looking through the skull’s crystal, it will reveal any and all nearby hidden magic, including magical objects. "
400,Power Pole ,Dragon Ball,"​You could almost mistake it for the real thing! It’s a red featureless pole
that, at the will of the user, can extend for miles and miles while being easy to handle for you no matter the length. For when you need to poke someone from the next continent over!"
100,Gale-Force Glasses,Fairy Tail,A simple looking pair of glasses which allows the user to read books at an extremely rapid pace.
100,Light Pen,Fairy Tail," The Light Pen is a tool that enables the user to write in the air around them. There are a variety of colors, with 72 being currently available. Its point is a rechargeable lacrima that absorbs ambient magic."
50,Magic Headphones ,Fairy Tail,A pair of headphones that can play any song stored in its magical database.
50,Lute,Frozen,A traditional music instrument. You’re not very good at using it yet but you know how to play at least a few songs on it. It also makes for a pretty good club and won’t break even if you’re using it to beat down a pack of wolves.
300,Deathly Hallow - The Elder Wand,Generic Harry Potter Fanfiction,"​Possibly the most powerful wand ever made.  Made either by Antioch Peverell or Death, no one wielding it can be beaten in a magical duel by anyone who is in death’s power.  That is, no one who counts as a mortal can beat you in magical combat while you have this.  This wand doesn’t protect you from thieves or assassins, and if lost in such a way, will not return to.  You must go take it back yourself. "
200,Daedalus Hammer,Hades,"A hammer with the power of a master smith in it. A weapon or item can be hit with this to ‘improve’ it in some way. It takes a couple of days before it is ready to improve another weapon. The area of improvement can be somewhat directed, and a single hit can also be used to return the weapon to ‘normal’, removing any built-up improvements. "
50,Crystal Ball,Harry Potter,"Small glass ball with smoke swirling inside, mildly boosts precognitive abilities and explodes if dropped on someone's head knocking them out instantly."
100,Golden Snitch,Harry Potter,"Contains an interneal space that can hold a single important object. Will only open for the first person it comes into contact with and can be secured with a password. As a bonus this one contains a small magical item, smaller than a snitch, that isn't alive or anything too OP like one of the Dealthy Hallows."
100,Hand of Glory,Harry Potter,Provides light only for the one carrying it. 
100,Probity Probe,Harry Potter,These thing metal golden rods can be used to detects spells of concealment and hidden magical objects.
50,Remembrall ,Harry Potter,"Small glass orb surrounded by a Gold band, when held in hand will fill with red smoke if you've forgotten something. (""Only problem is I can't remember what I've Forgotten."")"
100,Sneakoscope,Harry Potter,A spinning top that alerts the owner to untrustworthy behavior by whistling and spinning. 
200,Wand ,Harry Potter,"A wand that has chosen you, but it doesn't grant you any knowledge of the spells you can cast with it. Perhaps you can experiement. "
500,The Cosmic Key,He-Man,"This portable cylinder is covered with buttons which when pressed emit certain tones. When a particular melody is played, the Key will open a portal that will allow you to teleport to the corresponding location bypassing any and all wards, shields barriers or other defenses or even into another time-space merging with your younger selves. Of course you have to know what melody to play, and the device doesn't have an instruction manual. One nice feature, it has a home key that will return you to the planet/general starting location of whatever universeyou happen to be in."
400,True Name Shackles,Hellboy,"A set of shackles; when the true name of a being is inscribed onto their metal, they become indestructible and unremovable, and prevent the wearer from moving themselves without your permission. You are the only one who can remove them under those conditions. They also change shape once a name is inscribed onto their metal, so that they can actually fit around whoever you want captured. The name fades away after you’re done, allowing you to reuse the shackles."
200,Ariadne's thread,Hercules - The Legendary Journeys,"After Theseus refused to stop and ask for directions, the daughter of Minos gave him a ball of red thread to help him find his way around. Once the Minotaur was dead and Theseus was back on the road without her, Ariadne abandoned this item and it eventually came into your possession. By tying the end of the thread to something and letting the effectively infinite length of thread spool out, you'll have no problem retracing your steps. Magical in nature, the thread can't be damaged accidentally, and is so fine as to go unnoticed by all but the most perceptive of beings, though you'll have no problem following it. The thread will even slip out of space with you to remain unbroken should you teleport or employ similar methods of travel. Because magic."
400,Lens of Truth ,Hyrule Warriors,"A magical relic appearing as a purple mirror with red barbs sprouting from the top of its frame.  It has an incredibly potent ability to dispel illusions by revealing the truth, allowing it to easily dispel even powerful illusions.  Simply hold it up to what you believe is deceiving you. The Lens of Truth is also able to reveal other forms of deception, as it can make the invisible visible, or highlight camouflaged objects that blend in with everything else in their surroundings. "
600,Croydon's Compass ,Justice League Dark,"Made in the dirty thirties by a sadistic wizard the name of Angus Croydon.  Croydon was mostly known for squandering his power on arranging satanic orgies and cannibalistic rituals with England's blue-blood, but did manage to make this one legitimately powerful artifact:A large antique compass capable of pointing to each and every notable source of magic in the world.  Anyone in possession of it could be first on the scene of every mystical awakening and the first to dig up every artifact that's worth anything.  Though it'd be practically worthless in a world without magic, it's an artifact of immense value in this one. "
300,Rod of Asclepius ,Justice League Dark,"An ancient and potent artifact.  This golden rod is imbued with incredibly powerful restorative magic.  By simply channeling magic through it, even a novice magician would be able to heal nearly any physical or spiritual malady short of death.  It is also bound to you, meaning it can be summoned with a thought. "
600,Key Blade,Kingdom Hearts,"The day you will open the door is both far off and very near. The closer you get to light, the greater your shadow becomes. But don’t be afraid. And don’t forget... You hold the mightiest weapon of all. So don’t forget. You are the one who will open the door. You are one of the few chosen to wield one of the legendary Keyblades, a fanciful weapon capable of cutting regardless of its apparent suitability as a weapon, and possessing many unique powers. Keyblades can open most mundane locks, and a good deal of magical locks too. They also act as a magical focus in place of other such items, and can boost the power of spells cast with it - some are better at this than others however. A Keyblade can be summoned into your empty hands with a flash of light, or can be called upon to temporarily replace the weapon you’re holding, which returns to your hands when you dismiss the Keyblade. Your Keyblade may even have the potential to transform, but it would require intense study under a master who knows how to accomplish it; you won’t be learning how to do so on your own. Once you’ve trained with your Keyblade you’ll be able to pull off some crazy moves like Sonic Raid, or maybe even your own version of Ars Arcanum."
200,Crystal Orbs,Labyrinth,"With a subtle twist of your hand, you can produce an unlimited number of crystal orbs from behind your back or a seemingly empty palm. Aside from their aesthetic uses, your magic and spells can be stored inside them, either to simply store the spell for later, or so you can hand it off to someone else to use. These crystal spheres can even disguise themselves as something else small and round, like a peach or a toy ball or an egg. To activate the magic within, they could be thrown or rolled, or released into the air like soap bubbles to seek out their target anywhere in the kingdom, delivering their magic by themselves.”"
100,Ancient Whip,Legend of Zelda,"An ancient treasure from the Era of the Sky, the end of it has an orb of light that grabs tightly to whatever the user desires. It is also possible to hang on poles, branches, and other things with the whip and swing in the air with it. This whip can extend to reach up to twenty feet, and can be used for a number of other purposes, should one be clever enough."
50,Dungeon Compass ,Legend of Zelda,"A bronze tool meant to help those navigate their surroundings, you could never go wrong with a compass in hand. It always points north, regardless of how much an environment should be screwing with it."
50,Endless Wallet,Legend of Zelda,"So many clinky shiny rupees for you to find, but so few places to store all of them. No longer, as this pouch can contain any amount of money you collect, regardless of if it's rupees, gold, or paper bills. It will hold them all and never get heavier. It will also convert them into any other types of currency you need at the moment."
50,Fairy Lantern,Legend of Zelda,"A lantern that was blessed by fairies, it was gifted to a courageous explorer who desired to plunge deep into the dark. It glows with a fae light, never going out no matter what may happen to it."
200,Totally Inconspicuous Flask ,Little Nicky,"This silver doodad doesn’t come from Africa and wasn’t  owned by a voodoo shaman. Still, there’s a certain power that seems to emanate from this  flash. Perhaps it has a secret or two inside. If only you knew what it does. Trap demons. It traps demons. Just have them drink from it and they’ll be sucked inside. It’s not a comfortable place to be trapped and breaking out is impossible as long as the lid kept on."
300,Casket of Ancient Winters,MCU,"When Odin took charge over the Nine Realms, he collected dangerous artifacts that could threaten the peace of all who lived within them. He hid these away to ensure that they could not be used against the innocent. But you know, not like that stopped a good episode of Storage Wars. A small cube the size of one’s head, it contains the infinite icy cold of Jotunheim. Able to summon a blast of icy cold that can freeze enemies solid, or a vortex that could freeze an entire landscape while significantly augmenting any ice abilities you possess. Given enough time, one could theoretically bring about a new Ice Age with this. Just be careful, alright?"
300,Eternal Flame,MCU,"Many things are locked within Odin’s precious vault. Things that could shake worlds or end them entirely. Things that if unleashed without concern or care, could spell certain doom for those unfortunate enough to be caught by the wrath of its wielder... so that’s why we’re just going to sell one such item with total disregard for your intentions. This peculiar item is a mystic flame which can never be extinguished, due to being the true essence of the fire giant Surtur. As such, the flame has the power to revive the deceased as undead warriors to do your bidding and can empower fire abilities to a significant extent. It also has the bonus of accepting any flame you introduce to it, drinking to add them to its own embers. But be warned... The more you add, the more problematic it could be if someone else found it and used it against you."
600,Loki’s Scepter,MCU,"One of the most dangerous objects in the known Universe. The Scepter itself is capable of bending the will of others to you with a simple touch. Even those with great will power are affected, and only those who possess more power than the Scepter itself, or incredible mental defenses could resist its effects. There seems to be a strange stone inside the Scepter, but I am sure that thing is useless."
200,Horn of Desperation,Narnia,"This richly carved ivory horn, when blown in times of great need or desperation, has the power to magically summon aid to you. Exactly what aid it will bring, and how that aid will arrive, is extremely unpredictable. It might awaken great heroes from the past, teleport your companions to your side from any distance, or simply make a distant benefactor immediately aware of your location and approximate
situation."
200,Silver Whistle ,Oz,"Toot this whistle once and a pack of Black Timber Wolves will come to your aid. They can understand you perfectly and are quite loyal, like most animals in Oz, they are capable of speech. Should they perish they cannot be summoned again. Toot Twice with the Silver Whistle, and a Murder of Crows will decend from the skies. They too are loyal to you and obey your commands. Should the Murder be slain they will not respawn. Toot thrice upon the Silver whistle and a sky darkening swarm of large Black Bees appears. They too will understand and obey, though they only reply in bee. Should they all be killed they will not respawn."
200,Bondage box,Pokegirls,"A box with magically enhanced space, it contains a range of ropes, straps, gags, dildos and various toys. Rated for up to times ten enhanced strength, and including elementally resistant tools, these tools are perfect for taming the more dangerous girls. All self cleaning and self repairing"
500,Light Of Galadriel,Shadow of Mordor,"An artefact formed of Elven craftsmanship, taking the form of a bracer that wraps around the four fingers of the left hand as well as on a ring placed upon the middle finger, with a rune centred upon the palm. You can use this to enchant your attacks with light magic, something capable of temporarily blinding enemies with enough exposure, or heal yourself. You will find any runes you apply to it will enhance and alter anyinherent light-based abilities you have, such as adding effects like fire, poison, frost, or enhancing this Item’s inherent connection to light. You can potentially disintegrate weaker enemies with this the light from this artefact, particularly those which are vulnerable to light in some way."
200,Scepter of Numenor,Silmarillion,"In Numenor, the greatest human kingdom to ever exist, the symbol of Kingship was the Sceptre. Your possession of this sceptre does not make you king of Numenor but vastly enhances your charisma and those who look upon you will not need much pushing to view you as a sovereign of some kingdom."
400,French Lantern ,Sleepy Hollow,A lantern once used by French priests to remove demons from possessed humans and send them back to hell. By simply shining the lantern in the presence of a possessed being and reciting a specific (which you will get) phrase you can remove the demon and banish it to hell.
300,Jiahu Buhi ,Sleepy Hollow,An instrument made of bone utilized by the Pied Piper to ensnare and kidnap others. Whoever listens to the tune created by this instrument will be mesmerized completely and it will require outside interference to be freed or for the music to be stopped.
500,Pandora’s Box,Sleepy Hollow,"The fabled box created by the gods to hold all evil in the world, this box was then given to Pandora in order to utilize the evils against the very gods who trapped them, Over the years, Pandora used the box to trap all she came across from supernatural creatures to enchanted artifacts within the box unable to be released. You too possess such a box able to trap any being, artifact, concept etc within its depths without any hope of release. Also, when using this box to trap something, whatever else is in there cannot and will not get out."
100,Hex Bag,Supernatural ,"A common component used by witches worldwide, a hex bag is simply a means to cast a hex upon a single target from a safe location. A kind of magical trap, a hex bag is to be hidden in a room and once the desired target enters they suffer the spell contained within which lasts continuously until it either causes the death of the intended target or completes the hex with no more to be done. The only way to stop a hex prematurely is to find and burn the bag. This hex bag can be aligned with a single-target spell you know – from this world or any other. That spell cannot be changed once selected."
100,Sanguine Cellular,Supernatural ,"This large brazen goblet is a popular tool in the demon world used for communication between each other. Decorated in faces twisted in agony one becomes accustomed to living in hell, it’s for a little more than just social drinking. If you have access to a supply of fresh (and preferably human), blood, by filling this goblet you can easily converse with any demon of your choice as long as you know their name. "
500,The Seal of Solomon,Supernatural ,"The Seal of Solomon is a meteorite crystal which was used by King Solomon's priests, who were commanded by King Solomon to ""bind his seal"" with a jewel from the cosmos. The seal was stored with Solomon's treasure where it would stay hidden until it was found in what is known as modern-day Israel by the Men of Letters in 1917. The seal was then taken to Portsmouth, Rhode Island, where it was stored in a chapterhouse known as Capitulum 7.If you have the seal and some powerful reagents, as well as something from another universe, you can open a rift to that universe. You'll just need to create the right spell."
200,Azura's Star ,The Elder Scrolls,"The Daedric Artifact of Azura, Daedric Prince of Dawn and Dusk, takes the form of a large, intricately designed gemstone with prongs, making it resemble a star. It acts as a reusable soul gem of the highest quality, though it can only contain white souls within it."
200,Skeleton Key ,The Elder Scrolls,"A Daedric Artifact of Nocturnal, Daedric Prince of Night and Darkness, this key is her most well known and sought after artifact. The Skeleton Key can open any lock, be it mundane or magical. You can also use it to relock stuff once you're done."
200,Varla Stones ,The Elder Scrolls,"Starlight fascinated the ancient Ayleids, such that they found ways to solidify it into useful crystals. These glowing crystals can be used to recharge any enchantments your gear has, and can alternatively be used as a magical powersource for whatever magitech you may have. You receive a stockpile of 20 that replenishes each week."
400,Hookshot ,The Legend of Zelda - Link’s Awakening,"A handy grappling hook and weapon. You can use it to stun foes, drag you towards them (or towards you, if you can pull them.) and maneuver around by latching onto rocks or other objects."
200,Black Keys,Type Moon,"3 Keys weighing 1 kilo each, they may look like blades but they're actually prayers, giving increased effectiveness against Demons and Vampires. They can also bind a target if it pierces their shadow."
200,The Horn of Kygor,Warhammer ,"A magical, gold-banded warhorn which emits a terrifying, deep bass note that causes non-sapient beasts to go into a murderous frenzy. The magic of the horn is such that when sounded the affected beasts gravitate towards your enemies."
100 CP,Ice Axe ,Tomb Raider Jumpchain,"This fierce looking implement is a fairly standard mountaineer’s ice­axe and climbing aide, with hooked side for hanging and a spiked side for stabbing into rock walls and faces. As long as you are holding this axe, your arms cannot get tired, nor can it slip out of your grip. You could use this to hang on a wall indefinitely. If you have to use the axe to catch a fall, your arms won’t be injured by the sudden shock and deceleration."
200 CP,The Torch ,Tomb Raider Jumpchain,"A length of wood, a metal cage for tinder, and a flask oil to start it up. Once lit, this torch can never be extinguished, (so don’t put it in a closed room). Ghosts, Zombies, Mummies and other undead beings start to smoke and smoulder under its light. This doesn’t damage legit artifacts, but corpses will still at least show up well before they fall on you. If you touch a corpse with the flames of this torch, it will immediately catch fire and burn down to ash, better than even a crematorium. Some undead creatures won’t burn quite as easily, but they’ll definitely burn long enough for you to do something clever."
100,Pan's Flute,Ben 10,"When played, Pan's Flute released magical energy that could bring trees to life. Destroying the flute reversed the effect it had on the trees."
100,Pocket Dis-Organizer,Discworld,"The Mark 6 Whortleberry Pocket Dis-Organizer has many of the best-received features of previous
Personal Demonic Assistants. It can read and summarize paperwork, translate languages, keep track of accounts and appointments, remember names, paint pictures, and survive up to 300 fathoms of water pressure. In addition to such useful tools, it also has a few fun options, such as the “iHum” music system and games. Though it doesn’t have all the problems of the Mark 2, it does occasionally manage to remind you of appointments you haven’t made yet."
200,Interdimensional Phone,Dog Days,"This phone is enhanced by magic so as to allow it to call to anywhere from anywhere. Want to call your childhood friend to tell them you’re ok from a parallel world? No problem, this phone will get it done, and with great clarity too."
50,Omnioculars,Harry Potter,"Pause, rewind, and watch events in slow motion. It's basically a video camera combined with some binoculurs. "
500,Time Turner,Harry Potter,A device that allows the user to go back in time by up to five hours.  Must not let your past-self see you.  Local rules of time travel don't have to apply.
100,Deluminator,Harry Potter ,The basic version of this device is a lighter-like object that can absorb light from light soures.  Can redistribute those orbs of light. 
100,Enchanted Zippo ,Justice League Dark,"Got a light? Now you always will.  This classic Zippo has been enchanted, turning it into a mystical flamethrower.  Just flip the lid, start the flame, and you can manipulate the fire with your will.  Also comes in a Bic version, if you prefer to flick your Bic at ghoulies instead. "
400,The Wayfinder,Star Wars,"This device will point the way toward caches of lost or forgotten lore or artifacts leading you what could be an amazing journey. Once you’ve found a location using this device, you can re-attune it to lead you back with a moment of effort, then it will begin to point a new source. "
200,Lies Translator ,Thundercats,"A pocket size magitech device that can record the words someone says, but when replayed it plays what the person was really thinking in their own voice."
200 CP,Magic Compass,Pirates of Caribbean,"This magical compass has been imbued with your soul. Not in a bad way, just enough to create a link. The needle always points to whatever you most desire, or the means to get to that which you desire. It can be hard to tell. Anyways, at least you’ll always know where your next step is, so long as you know what you want. If you don’t know what you really desire, the compass doesn’t either."
200 CP,Wolski‘s Glass,Pirates of Caribbean,"This spyglass is impressive. It might be a small thing you can stick in a pocket, or a huge pole that needs a stand to balance on, but it has the same magical qualities. First, it’s really incredibly durable; you can use it as a club without worrying about breaking the lenses. It’s also able to see through things it shouldn’t; mists and darkness hide nothing from its eye, and even magical illusions give up their secrets."
