0,,CP Cost,Name,Jumpdoc,Chapter,Description
24,,Free,Mark of Tzeentch ,Warhammer Fantasy: Warriors of Chaos,Lore,"Either on your body or permanently upon your soul, Tzeentch leaves a mark of his claim on your service. The Mark of Tzeentch causes your intellect to swell massively, and you’ll find that even the most difficult mental tasks are child’s play to you. You can easily translate languages that are completely new to you with even a small amount of information on the language itself, and information that would threaten the sanity of a stern mind is easily accepted by you as a simple truth, nothing more. Lastly, you have the basic capacity to utilize the Winds of Magic, and you are a decent sorcerer currently.
"
25,,Free,The Learner​ ,Persona 4,Lore,"Well, as you're certainly the newcomer here in this world, you've got a lot to learn. You learn new things 10 times as fast until you reach what would be considered an average level of proficiency. You also get a flat ×2 multiplier to any form of learning or training that you do. You can also learn innate traits of other beings, although it will be harder to do so than normal."
26,,Free,That Who Records​ ,Persona 4,Lore,"You now have the ability to summon your own compendium at will. As long as you are helping someone grow, you can record a copy of any of their powers at will. You may only use these when you are directly fighting against them in order to test them or help them grow (unless you have Wielder of Power), but these can be used to restore their power if they ever lose it or it lessens below the level you have recorded. This applies for any powers they may have, including physical abilities, skills, and supernatural powers like personas. Furthermore, as long as you have one example of a specific skill in your compendium, you or anyone you are helping will learn that skill at ten times the normal rate until you reach the level your recorded power is at."
27,,25,An Affinity with Royal Blood,Final Fantasy XV Kingsglaive,Lore,"It’s a well-known fact that the Kingsglaive were specifically chosen due to their affinity with the Crystal and their ability to handle the strains of utilizing magic. But even amongst the Glaives, there are some who are more adept at the craft than others. With each time this modification is taken, your own magical prowess is improved – for every skill in your repertoire, not just that which was granted to you by the King.

May be Purchased Multiple Times"
28,,50,Black Book,Anima Beyond Fantasy,Lore,"A simple tome of the arcane, written within it are notes upon notes, enough that, with work, you could learn the basic spells of whichever path you wish, or a weak summon from each of the elements. Unfortunately, it possesses no inherent power; this is no grimoire."
29,,50,Chronicle of a Hero,Pathfinder Wrath of the Righteous,Lore,"Each night, you hear a calm voice in your head, speaking of your struggles and adventures for the day. It’s unknown to whom they speak but they attempt to recite your journey as an epic story, a tale mythic in scope. Each morning, you awake to find a well drawn sketch of an event from the previous day, seemingly by the hand of the narrator. This narrator might, some even say by default, be a version of Areelu Vorlesh herself, architect of the worldwound. Or maybe it’s someone else from the world of Golarion. Even one of the Gods might be your personal storyteller each night."
30,,50,Slightly Meta​ ,Generic Exalted,Lore,"At any time you can call up a purely mental ‘statistics sheet’ that will faithfully represent your various attributes, abilities, specialties, charms known, sorcery or necromancy known, and so forth. Almost as if you were looking at an Exalted character sheet of yourself. Translates out of jump abilities, perks, and such as well, though it’s not quite as precise about it, to allow you to keep an accurate and objective running tally of your progress. As a side benefit you will never be lost when people start using metaphor or meta-references. You will always understand what they are talking about when they say ‘we need to go deeper’. This doesn’t give you fourth wall awareness of course, but you’ll know when that crazy guy is actually crazy or just using meta-speak."
31,,50,Hah,The Elder Scrolls: Dovah,Lore,"Mind. For creatures as long-lived as the dragons, sometimes the days and decades start to meld into each over, the fog of ages seeping in. Not so for you, you whose mind is clear as a crystal lake. Your memory is perfect, able to recall events millennia ago with such clarity that it may as well have happened five minutes ago."
32,,50,Heroic Histories,Fate/Stay Night,Lore,"You received a small but thick book, detailing the true history of either your chosen Servant or one of the many other Heroic Spirits that exist in this universe. It will tell every story, myth, tale and legends that is true about your chosen character, in an entertaining and easy to digest manner. It holds no knowledge of magical secrets or advantages and is simply a surprisingly knowledgeable story book. Perhaps you could embarrass your new friend with some of the less flattering tales about them. "
33,,50,An Ancient Language Dictionary,Inheritance Cycle,Lore,"At the beginning, the endless pages of this book are empty but as you learn more of the Ancient Language, it will fill up with the knowledge of that word including proper grammar and such. Post-Jump, this book will act as a true Dictionary and Encyclopedia that fills itself as your adventures continue on. The book itself will always open directly to the page you desire to read, and is never larger than an ordinary dictionary."
34,,50,Warlock Spells,Final Fantasy V,Lore,"A compendium of all the Warlock spells, in case you don’t want to wander the world trying to locate them all. Does not have Giga Flare."
35,,50,Necromancer Spells,Final Fantasy V,Lore,"A compendium of all the Necromancer spells, in case you don’t want to wander the world trying to locate them all. Does not have Dark Flare."
36,,50,Blue Magic Spells,Final Fantasy V,Lore,"Unfortunately, Blue Magic is a little more difficult to get a handle on than the White or Black magic spells. This purchase will grant you five Blue Magic spells, so you needn’t have to track the monsters down to find them."
37,,50,Time Magic Spells ,Final Fantasy V,Lore,"A compendium of all the Time Magic spells, in case you don’t want to wander the world trying to locate them all. Does not have Meteor."
38,,50,White Magic Spells ,Final Fantasy V,Lore,"A compendium of all the White Magic spells, in case you don’t want to wander the world trying to locate them all. Does not have Holy."
39,,50,Black Magic Spells,Final Fantasy V,Lore,"A compendium of all the Black Magic spells, in case you don’t want to wander the world trying to locate them all. Does not have Flare."
40,,50,Grimoire,Final Fantasy IV,Lore,"A book written by the Callers of Mist, this will call forth a random Eidolon to assist you in battle. If you have the Pact Magic perk, you may instead permanently form a bond with one Eidolon, allowing you to summon it in the future."
41,,50,Demonology Notes,Hellblazer,Lore,"A personal journal of an ancestor, describing demon species and weaknesses."
42,,50,Spell Book,Hellblazer,Lore,A book of magical theory and spell craft that you may study. Will improve your magical abilities.
43,,50,Follow Your Programming ,WRECK-IT RALPH,Lore,"You have been programmed to fill a specific role, and you have been given the basic skills needed to complete it. Whether it is a basic understanding of martial arts for a fighting game, or some piloting skills for Asteroids, you have the minimum amount of skill needed to complete your tasks. You gain a given Basic Programming for free if it matches the genre of your game. Programmings outside of that will cost 50 CP each.

- Dungeon Crawl / Maze: You have an improved sense of direction, and it is harder for you to get turned around or lost.
- Fighting: You know the basics of how to throw a punch or kick, and how to take them as well while minimizing actual injury.
- Hack And Slash: You’ve got a talent for melee weaponry, and a great deal of situational awareness to help keep yourself from getting cornered..
- Music / Rhythm: You have an enhanced sense of timing, capable of moving on-beat. You also have a decent singing voice.
- Piloting / Racing: You are skilled at operating the type of vehicle featured in your game, or a type of vehicle of your choice (cars, motorcycles, boats, spaceships, etc.)
- Platformer: You are more athletic, easily capable of making large leaps and dodges without getting tired or winded.
- Puzzle: You have an eye for detail and your problem-solving and pattern-matching skills have been boosted.
- Shooter: You gain skill at aiming accurately and at dodging projectiles.
- Sports: You are skilled in the specific sport featured in your game, or a sport you choose, with a grounding in the rules and basic skills needed to play it.
- Stealth: You are skilled at moving silently and avoiding notice.
- Other: If none of the above genres fit your game, then you gain programming and skills suitable to the game in question. This option cannot be purchased.

If you are an Internet Citizen, then your programming will be aimed at whatever your home
website is.
- MMO Game: Use the genres listed above that apply to your game.
- Video / Image Sharing: You know all about composition and editing, and about how to develop good-looking presentations and popular memes.
- Fan Site: You have a deep and in-depth knowledge of the focus of your fandom. You can update this to a new Fandom in each new Jump.
- Shopping / Bidding Site: You know about finance and the art of the deal. You excel at finding out when sales are happening and figuring out how to get the most for your money.
- Search Engine / Cloud Computing: You know all about data management, and how to manipulate data to find information that you are looking for.
- Social Media: You are excellent at interpersonal relations, figuring out who knows who and how, and identifying the structure of social groups.
- News / Forum Site: You are up-to-date on current events and always know when new trends arise.
- Other: If your site isn’t listed here, or if there is some other basic programming that a program on your site would need, select this to get it. This option cannot be purchased.

May be Purchased Multiple Times"
44,,50,The Jumper Files,The Dresden Files,Lore,"It's a box of empty file folders. Didn't see that one coming, did you? Of course, that's not how it's going to stay forever. Any time you do something majorly noteworthy, one of these folders will start to fill itself in, generally with pages written in your own hand but sometimes scraps, photographs, and other interesting things. It's nothing you couldn't have filled in yourself, but when it's done, it'll be a complete record of your cases, start to finish. Can either be written as if it were your own autobiography, or from your perspective but ghostwritten by Jim B... er... Harry Dresden."
45,,50,"""Teacher's Pyromancy Tome""",Dark Souls 3,Lore,"""What's a teacher without a pupil?"" A large, empty tome with an ability that aids in passing down the art of Pyromancy. When a Pyromancy Spell you know is written down in the book, a number of notes that break it down, simplify it and aid in explaining it scrawl themselves out to join it. The relationship of teacher and pupil is an old one in the Great Swamp, but not all can teach. For people who have the desire to follow the lead of their predecessors, there's this tome."
46,,50,Mystical Tomes,Elden Ring,Lore,"Aha! Something of a student of the mystic arts, are we? With each purchase here you may collect a small shelf’s worth of notable mystic tomes from this land, your choice of those concerning incantations and those detailing the principles of sorcery. It may still take a learned cleric to fully elucidate the lightning incantations from that ancient dragon prayerbook or a skilled sorcerer to teach you the spells stored on a scroll written by the Carian royal family, but the knowledge here still represents an extremely valuable commodity given how far civilisation has fallen in the Lands Between.

May be Purchased Multiple Times"
47,,50,Cookbook Collection ,Elden Ring,Lore,"Much of the knowledge in this world has been lost in tomes of ancient repute, from the recipe needed to make venoms that put victims to sleep, to the minor magics that let fighters store the lightning of dragons or the light of the Golden Order in explosive pots regardless of faith, to the knowledge needed to make a freezing grease. Instead of needing to take it off the bodies of the fallen or hunt through treacherous dungeons for it, you now own a sizeable collection of such knowledge-enough to fully stock a small shelf.

May be Purchased Multiple Times"
48,,50,Knowledgeable ,MtG - Shandalar,Lore,"The number of spells known in the multiverse is beyond count, and new ones are discovered (or recovered) on a daily basis. But finding the more rare or powerful effects can be difficult - many mages guard their mightiest magics with fevered dedication, and long-lost arcane lore is often only found at the bottom of dangerous magical ruins and tombs. But that doesn’t mean such knowledge is entirely unavailable. With each purchase of this Perk, you may gain mastery of a single spell seen in the Shandalar game, from the most common sorcery to the most rare arcane ritual. You can initially memorize and prepare a single copy of this spell, and do not need to use talismans, runes, or other such methods to re-memorize it, being able to do so through sheer mental ability. You are not forced to keep it memorized, nor are you forbidden from expanding the number of times you can do so with whatever methods you have available to you."
49,,50,Event Causality Language,BlazBlue: Phase Zero,Lore,"I’ll be honest with you. Those words mean absolutely nothing. They’re just there to look fancy. But, but! You know that now. See, you now actually understand at least some of this nonsense. I can’t promise you the science behind it, but all these nonsense words that people here seem to live to use? Actually make sense now. On top of that, you can continue to speak the local dialect in future worlds. Spread the confusion! "
50,,50,Infinite Library Priority Access ,Lyrical Nanoha,Lore,"Nifty! You have acquired an all-access pass to the Infinite Library of the TSAB. The name isn’t for show, either - it’s a huge library containing the collected knowledge of the TSAB, or at least things available to the public. Excellent for research or literary pursuits. Post-jump, this card functions as a lifetime library card for any public library in existence. Secretive ones not included, sadly.
"
51,,50,Talent - Arcane Attacker ,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Arcane Attacker - Generic MG first. Obviously.)
"
52,,50,Talent - Conniving Corrupter ,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Conniving Corrupter - Generic MG first. Obviously.)
"
53,,50,Talent - Crowd Control ,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Defensive Determinator - Generic MG first. Obviously.)
"
54,,50,Talent - Defensive Determinator,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Defensive Determinator - Generic MG first. Obviously.)
"
55,,50,Talent - Elemental Evocation,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Conniving Corrupter - Generic MG first. Obviously.)
"
56,,50,Talent - Healing Hands,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below. 

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Healing Hands- Generic MG first. Obviously.)
"
57,,50,Talent - Melee Master,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Melee Master - Generic MG first. Obviously.)
"
58,,50,Talent - Summoning Specialist,Generic MG,Lore,"Each purchase of this allows for increased talent - skill, control, versatility - with one package you purchased below.

It’s not more power, but it is more oomph. Talent also means you train faster in the areas of the package, even if you’re using skills and powers granted to you elsewhere. Each purchase is a roughly +70% training boost. (CG Note: Requires Summoning Specialist- Generic MG first. Obviously.)
"
59,,100,Demonic Socialization For Dummies,Shin Megami Tensei II,Lore,"Demons are fickle, strange, and incredibly dangerous. It doesn’t help they’re often the key to succeed in the struggles of this world and just getting a few to join you initially can be a dangerous prospect. Good thing you have this handy-dandy guide! It’s a well-written guide on how a human may best convince weak to moderately powerful Demons on their side even if they’re not too strong themselves, or how a Demon might easily trick otherwise paranoid and wary humans to do their bidding. Aside from being a good self-help book, this doesn’t have any special properties beyond that, though it will update on how to make a good first impression on other beings with alien mindsets in future jumps."
60,,100,Ritual Science,Pathfinder Wrath of the Righteous,Lore,"Magic is more than just a way to cast fireball or heal wounded fools. It is a science, much as the backwater idiots in Mendev might fail to appreciate it as such. With a logical mind, you have an easier time than most in studying the arcane and the occult. While there’s little potential in you now for the blasting magics an adventurer might wield, you have great things ahead in the field of rituals and more in depth workings of magic. Things that take a great deal more time and preparation than a pouch of components and a word of power. But such rituals are the key to enacting longer term and wider reaching changes in the world. Perhaps even on yourself."
61,,100,Worlds Unlimited,The Free Universe,Lore,"The gates of the universe are open in this era are open - if you can’t be flexible and adjust to the kaleidoscope of vistas, it’s going to be hard to get anything done further than your slice of the cosmos. That’d be a waste of potential, so you’ve learned how to adapt to entirely new locales, even new dimensions and worlds. This is both how to survive as well as how to adventure there! While you might not become fireproof in a realm of heat and flames, you’ll know the local tricks to surviving the infernos as well as how to converse and make peace with the ones who do live there!"
62,,100,Wordsmith,The Silmarillion,Lore,"It was Rúmil of the Noldor who first devised the skill of writing, and Fëanor who further created the system of Tengwar runes. You share this affinity for language and wordcraft, able both to quickly learn new languages and writing-systems, even when you share no language with the ones from which you are learning, and to devise your own languages and cunning scripts. Perhaps you might do so for the sake of keeping your messages secret, to describe things for which existing languages have no terms or simply for the joy of creation. Whatever the case, you have a talent for languages and writing - learning them, creating them, or weaving clever words - that cannot be denied. This perk even applies to magical languages, and although by itself it won’t allow you to create new magical languages, it might allow you to cleverly make use of existing ones."
63,,100,Path of The Gods,Kane Chronicles,Lore,Pick an Egyptian god. You are connected to your chosen deity and are able to learn the magic they are connected to easier than others.
64,,100,Book of Spirits,Castlevania - Order of Ecclesia,Lore,"A book that seems to be almost as old as the legend of Dracula himself and rumored to have been written by fairies, this tome is... empty? How strange. But, when you fight against creatures of darkness, you’ll quickly discover that the book seems to magically record any information you gather. Perhaps that’s where it gained the name Faery’s Journal from? On top of this collection of knowledge, you’ll also find that reading it even once makes it incredibly difficult to forget, with basic information about the foes in front of you simply springing into your mind as though the spirits were reading it out to you. More detailed explanations would require both research on your part to test the limits of your foes and study of the books recordings, but that I leave up to you."
65,,100,Warriors Instincts,Castlevania - Order of Ecclesia,Lore,"Though Ecclesia is a scholar’s organization, they are still dedicated to the destruction of Lord Dracula. As such, none within their ranks lack at least a minimal level of fighting prowess. Though you are no expert in this field, you possess a passing familiarity with many weapons, from broadswords and rapiers to spear and the bow. Not enough to dominate a fight, but enough to not embarrass or hurt yourself. If you like, you can trade in your knowledge of all but one of these blunt instruments to hone your mind even further, granting you a set of simple but robust magical spells to use in combat as well as a number of lesser but useful techniques. The elements of fire, water, wind, and lightning may not leap at your call, but they will certainly answer you if you so wish."
66,,100,Book of Spells ,Disney’s American Dragon: Jake Long,Lore,This book is full of information on just how to use your magic to the fullest. No need to fumble around like a newbie when you are clearly a powerful Dark Wizard or Witch. You just need to read up a bit to get past the Beginners section.
67,,100,Dragon Training Book,Disney’s American Dragon: Jake Long,Lore,This is a book of all the known abilities of Dragons as well as Lesser Known ones. This includes tips for how to train your abilities. This is very helpful if you do not have a teacher.
68,,100,Game Books ,Vampire: The Masquerade,Lore,"Black Dog Game Factory is a controversial RPG developer, responsible for such game as Zombie: The Putrescence and Lycanthrope: The Rapture, the books of which are secretly possessed by evil spirits that corrupt those who read them. These books seem to be some off brand knockoff called Vampire: The Masquerade. You have a full collection of them, and they fully describe not only the workings of the Kindred but biographical information about many of them. You could use these books to play a game about your own life, or you could use the terrible secrets inside to blackmail many prominent figures. Or just hand the Gehenna sourcebook to a local Malkavian and dare her to read it out loud in Elysium."
69,,100,Game Books,Mage: The Ascension,Lore,"Black Dog Game Factory is a controversial RPG developer, responsible for such game as Zombie: The Putrescence and Lycanthrope: The Rapture, the books of which are secretly possessed by evil spirits that corrupt those who read them. These books seem to be some off brand knockoff called Mage: the Ascension. You have a full collection of them, and they contain deadly secrets about the inner workings of many Awakened factions. They also provide a full description of exactly how magick functions. Probably. Maybe. If you can make sense of the ever changing and contradictory list of rules and examples, there’s probably something useful about magick in there somewhere."
70,,100,A Collection of Journals,Cereza and the Stray Demon,Lore,"This pile of journals represents the notes and observations of various academics documenting different areas of knowledge about Avalon Forest. A biologist’s observations of the local fauna and flora. The Wisp Weekly, a set of missives about the hidden wisp village’s observations of events in the forest. Research logs somehow taken from Puca’s own private notes, or diary pages from fallen Umbran apprentices. And many more. A treasure trove of knowledge that could help you survive here.

After this jump, in future worlds you’ll acquire a similar collection of knowledge about other key places in your life."
