0,,CP Cost,Name,Jumpdoc,Chapter,Description
21,,Free,Wing Shaped Hairpin,Records of Ragnarok Gauntlet (Humans),Making,"This golden Hairpin is an exact replica of Brunhildes own. Its quite stylish and is assured to fit with your appearance seamlessly and enhance it, but it also gives of a passive effect. The Valkyries are the protectors and allies of humanity so as long as you wear this Hairpin no one will doubt you want to protect humanity and see you as a person they can trust with such a task. Alongside it comes an ability to relate to humans and mortals in general better. Such is the bond between you and them..."
22,,Free,Regular Wear        ,20 Minutes Till Dawn,Making,"Here are a few cheap but comfortable and durable outfits to your tastes, stored in a 20 Minutes Till Dawn branded duffel bag. Also comes with a laundry bag that can be used to divide the dirty clothes as and a similarly branded timepiece of your choice. The timepiece comes with a 20 minute timer function.

In addition to those more mundane things, this does also come with a pouch that is much bigger on the inside; however, it can only hold munitions for weapons you are currently carrying. 

Everything can be any color combination you want, so long as it's white, red, black, or green."
23,,Free,Starting Gear,Out of Context: Gamer System Supplement,Making,"At the start of this Jump you will gain the basic equipment that would be expected for your
Class.

Requires Experience Points to Purchase"
24,,Free,Starting Equipment,Elden Ring - Liurnia of the Lakes,Making,"All men have a past, whether embraced or turned away from. You now possess a set of equipment from whatever past you had before coming to the Lands Between. Whether it was as a warrior, vagabond, confessor, or something else, you will at least have a set of clothes and a reliable weapon, as well as a peculiar bell."
25,,Free,Spirit Gun,Super Smash Bros. Ultimate,Making,"This large, oddly-shaped, golden gun is designed to forcefully remove Spirits from those they are controlling or empowering. It shoots energy, so you never have to worry about running out of ammo, and you’ll always be able to find it nearby when you want it, no matter how improbable that might be."
26,,Free,Inks & Quills,Wizarding World,Making,"Wizards and witches are odd in so many ways. There are some who would even say that they are rather primitive, especially when it comes to their writing implements. After all, who still uses inks and quills nowadays? Then again, inks and quills aren’t ordinarily enchanted. So, regardless of your feelings on the matter, it’s only proper that you receive your own set of inks & quills.

Appearing to be nothing more than a simple suitcase, opening it will reveal to you your newfound writing tools, an endless supply of them really. You have ink bottles of every color. And you also have some magical inks, like Color-Change Ink, Self-Correcting Ink, Everlasting Ink and more. Even your new quills are fancy indeed, making it quite a pair with the ink. Self-Inking Quills, Quick-Quotes Quills, Sugar Quills, and many, many more. You even have a copy of a certain Senior Undersecretary’s dreaded Black Quill. And you never need to worry about running out. For all intents and purposes, your suitcase is filled with a never-ending supply of these things."
27,,Free,“The Wand Chooses the Wizard” ,Wizarding World,Making,"The favored tool of witches and wizards across the globe, the wand is the quintessential magical implement. And while witches and wizards can use magic without it, channeling magic through a wand allows them to achieve greater and more complex results. You are no different and as the wand chooses the wizard, this one has chosen you.

This wand is nothing special, merely allowing you to cast your spells and your magic with more ease and grace. But as time goes on and you find yourself using your wand more and more, your wand shall grow and change with you. Your favorite spells become easier to cast and more powerful to boot. And it shall be truly loyal to you, refusing to be used by those who would seek to harm you."
28,,Free,Starting Equipment,Elden Ring - Limgrave,Making,"All men have a past, whether embraced or turned away from. You now possess a set of equipment from whatever past you had before coming to the Lands Between. Whether it was as a warrior, vagabond, confessor, or something else, you will at least have a set of clothes and a reliable weapon, as well as a peculiar bell."
29,,Free,Initiate’s Wand        ,Wizard 101,Making,"A stylish wand in the style of your primary school, through which may be cast a zero-pip cantrip of your school that deals minor damage. May be enchanted further. This boon may apply to a wand already in your possession if you have one."
30,,Free,Initiate’s Deck,Wizard 101,Making,"A stylish cardbox with a belt attachment, capable of holding up to five distinct decks within it. Comes pre-stocked with a deck composed of the combined primary and secondary magic schools you belong to. Can be associated with a cardbox already in your possession, if you have one."
31,,Free,Magic Wand,Cinderella,Making,"This is your Magic Wand, with which you can draw out the full extent of your magical abilities as a Fairy. By default, the magical effects created by the wand are white. On purchase, however, you can choose any single colour to replace white for these magical effects.

On purchase, you can choose whatever design you like for your wand, as long as it remains approximately the same size as the one wielded by Cinderella’s Fairy Godmother.

Should your wand be lost or destroyed, a replacement will appear in your Warehouse after 24 hours."
32,,Free,Basic Equipment,Bloodborne: Covenants,Making,"It would be most unwise to send a Hunter out to hunt without any actual gear. As such, you will be given a set of hunter attire as well as a weapon and a firearm. Your weapon can either be a Saw Cleaver, Hunter's Axe, or a Threaded Cane, while your choice of firearms is limited to a pistol or a blunderbuss."
33,,Free,Collars,Marvel Midnight Suns,Making,"Hunter’s – and now your – body can't handle the high levels of dark magic inside them, so Sara and Agatha made a collar to both reign and cleanse their magic. This item can contain your power levels to manageable levels. This collar, if broken, will return around your neck if you wish after a battle."
34,,Free,Swords,Marvel Midnight Suns,Making,Hunter – and now you – are a master of dual wielding short swords making the blades an important necessary item for battles. Now you have a large collection of different types. These blades will never break and hold enchantments well.
35,,Free,Hellish Fashion,Helltaker,Making,"Don’t like suits? Don’t know what you’re doing here then; but if what you want is a more ‘rebel’ look , then do I have a treat for you. Similar to Judgement, instead of getting amazing suits, you instead can choose from a variety of leather/punkish clothing; accessories included. Not into the punk look either? No sweat, you can then choose any ‘style’ of clothing. This can be reversed at any moment to choose another style. These clothes are the same as the Sharp Suits but they’re monochromatic instead."
36,,Free,Sharp Suits ,Helltaker,Making,You have a collection of red and black (or white if you want to go the Helltaker route) suits in any and all styles imaginable. They automatically appear in a non-intrusive way whenever you are about to change your clothes. They’ll always fit you no matter what shape you take and will never hamper your movements and will always be comfortable to wear. They also protect you against the weather but won’t protect against anything you couldn’t survive before. If you want another color then you can change either the main color (black/white) or the secondary color (red) but not both.
37,,Free,Apprentice Equipment ,Darkest Dungeon ,Making,"A weapon or two, and some sort of armor. This can be anything from a simple sword, to some sort of arcane implement; plate mail, or a pair of robes. Cracked, rusted, they are nonetheless sturdy enough to constitute the bare minimum of what is necessary for an adventurer. Bullets, arrows, and even grenades or throwing knives will never seem to run out when you carry this weapon."
38,,Free,Glassware,Generic Alchemist ,Making,"A wide array of flasks, beakers, alembics, and other forms of glassware useful for chemistry, alchemy, and brewing of any kind. Also a massive cauldron that is entirely unreactive to even the strongest of acids known to man, if you want something more large scale."
39,,Free,Charge Up!  ,Super Dragon Sword ,Making,"Your Cavalier Armor now has a “final form”, a mode where your mana is expended at a constant rate. In exchange, your physical capabilities are improved several times over: for a normal adventurer, almost tenfold. Your Rider Machine becomes similarly enhanced in speed and durability. Finally, you may forcibly end this form by performing a Dive Kick, channeling all of your expended mana’s worth of power in one powerful finisher.

Requires Dive Kick(Super Dragon Sword), Cavalier Armor(Super Dragon Sword), Armed Mode(Super Dragon Sword), Rider Machine(Super Dragon Sword) and Next Form(Super Dragon Sword) to Purchase"
40,,Free,Supplies,Generic Dungeon Crawler,Making,"You get a backpack that's larger on the inside and weighs little no matter what you put in it. It comes with a month's rations, some climbing gear, spare clothes, torches, chalk, and other miscellaneous stuff appropriate to underground exploration. "
41,,Free,Starting gear,Generic Dungeon Crawler,Making,"You begin with excellent, high-quality gear suited to a class you have chosen. While not indestructible, this equipment will never naturally wear out, and will slowly self-repair as long as it is not totally destroyed. "
42,,Free,Northern Regalia,Demon's Souls,Making,"The legacy of the Old Boletarian Kings. Not much is known of its origins but its power is known. In order to use its full power one must be of the side of pure white or pure black.

Requires Demonbrandt(Demon's Souls) and Soulbrandt(Demon's Souls) to Purchase"
43,,Free,Starting gear,Demon's Souls,Making,"​Equipment as befitting of your position.
*Wanderer - ​Leather armor, falchion dagger, and a wooden shield.
*Knight - ​Fluted armor, long sword, mail breaker, and a kite shield.
*Magician - ​Wizard clothes, short sword, wooden catalyst, leather shield.
*Priest - ​Mirdan armor, halberd, talisman of god, and a heater shield."
44,,Free,Wand  ,Harry Potter,Making,"A wand. You don’t have it yet, mind you, but you’ll get one soon enough on a trip to Ollivanders. You can choose the wood type and between one of the wand cores he produces wands with (Unicorn Hair, Dragon Heartstring and l Phoenix Feather). You may instead choose a more exotic wand core (excluding Thestral Hair and limited to parts from other canonical magical creatures/beings of this world e.g. Thunderbird Tail Feather, Veela Hair, etc.) although the three previously mentioned are among the most reliable and powerful. Different cores and woods tend to act a little differently but regardless of what you choose the wand will choose you as soon as you are introduced. Different woods may alter your historical personality (for all but Drop-ins) and therefore tendencies very slightly (e.g. Cypress wands tend to choose brave people and you will as such have been a relatively brave child, Blackthorn may result in you being slightly more combative, etc.). If you already had a wand you may import it into this role and while it will keep it’s wood and core it will gain a significant loyalty boost."
45,,Free,Wand  ,Fantastic Beasts & Where to Find Them,Making,A wand with a wood and core (from this setting) of your choice. You may import a previous wand freely and this will grant a great boost of loyalty within your wand.
46,,Free,Kor Hooks,MtG - Zendikar,Making,"The traditional weapons, transport and symbol of the Kor; the links between hooked ropes representing the bond between Kor as they traverse Zendikar. These hooks, attached to an indestructible 20 meter rope, will embed into any surface that you throw them at, allowing easy traversal of most terrain. Each purchase will give 3 sets."
47,,Free,Traveler's Boots,MtG - Zendikar,Making,"Travel is a way of life in Zendikar, so you can never underestimate the value of a good pair of boots. These plain leather shoes will never wear out and always feel well worn. You will find that while wearing these you have a little less trouble with difficult terrain and your feet will always be comfortably warm."
48,,Free,Focus ,The Sorcerer's Apprentice,Making,"Magically made, focuses are objects that project the electrical energy of your nervous system into the physical world for you. Without a focus – which generally takes the form of a fairly ostentatious piece of jewelry such as a large ring, a necklace, cane and so on – a sorcerer is completely unable to cast. More focuses can be made by a sorcerer, but not without a focus themselves, so keep backups just in case."
49,,25,Basic Spell Focus,Generic D&D 5e,Making,"A basic focus for your magic in-jump. Highly recommended if you don’t have one. It’s kinda feeble, though, and seems like it may fall apart..."
50,,25,Aspect of Magic ,Final Fantasy XV Kingsglaive,Making,"A more direct modification of the ring that might suit one looking to use the replica exclusively for magic, this allows the replica to remember “sets” of magic spells, based on the individual who wield the ring. For each time this modification is taken, the ring can remember an additional set of magic, allowing other wielders of the ring to utilize those spells. The effectiveness of the magic is reduced somewhat due to the nature of this being a replica, but on the other hand, with each time this modification is taken the ring will also boost the magical strength of the individual who wears it.

It is for the best if you have the ring memorize only several spells for a “set” – as the more spells it has to remember, the weaker the replicated spells become. To some extent this is like the Ring of the Lucii, which only retains three spells in its own repertoire.

Requires The Replica of a Relic to Purchase

May be Purchased Multiple Times"
51,,25,Shards of the Crystal ,Final Fantasy XV Kingsglaive,Making,"As the shopkeeper explained the Crystal’s magic shares similarities with that of Lucis’ Crystal. One of these similarities is the capacity to manifest a weapon just by using magic alone. By default, you can synchronize a single weapon to the Crystal, allowing you to conjure it from anywhere at any time as long as the Crystal is active. The weapon’s properties remain the same, so the Crystal can be considered a form of magical storage for the weapon.

You may synchronize additional weapons into the Crystal by taking this modification multiple times. Each time it is taken, it’ll add one more weapon – such that the second time you’ll be able to synchronize two weapons, the third time three weapons, and so forth. Shifting between the different weapon options in the Crystal is instantaneous, and once you have two weapons synchronized it becomes possible to warp back and forth between deployed Crystal weapons.

While manifesting multiple weapons at once is plausible, it will drain on your magic reserves to keep all of them active simultaneously.

Requires The Displaced Crystal to Purchase

May be Purchased Multiple Times"
52,,25,Refined Growth Processes,Final Fantasy XV Kingsglaive,Making,"But regardless of whether you target quality or quantity, timeliness is something that cannot be neglected. A defective army isn’t good, and naturally a small army won’t help, but having no army at all...would be disastrous for rather obvious reasons. Whether you’re working in a Niflheim production facility or out of the key laboratories in Gralea, you need to get your products out on time or no one will take you seriously. This modification is meant to address that key point – for each time it is taken, your speed at creating products at normal quality increases and if your product requires time to grow, that time is shortened as well. This will probably come in handy with the next batch of Magitek Troopers…

May be Purchased Multiple Times"
53,,25,The Matter of the Inheritance ,Final Fantasy XV Kingsglaive,Making,"A very simple modification that allows an additional skill or ability to be imprinted onto a crafted relic by the wielder each time this is taken, one should take care to ensure that the relic does not become too complex for its own good. It’s better to reinforce what already exists than to stack so much into an object that one begins to forget what was already inside to begin with. Even the Ring of the Lucii, for all of the hands it has seen, remains a relatively simple, if extremely powerful relic.

Requires Forging an Heirloom to Purchase

May be Purchased Multiple Times"
54,,25,Deluminator,Harry Potter,Making,A lighter like object that can absorb light from light sources. Can redistribute these orbs of light.
55,,25,Comet 260,Harry Potter,Making,A flashy looking but cheap broom. Functional.
56,,50,Little Friend,Pathfinder Wrath of the Righteous,Making,"An amulet made from a small creatures’ skull. An odd bauble for a noble to have but with a useful enchantment. It hides the wearer’s alignment from others, preventing them from seeing an evil nature. Not the strongest protection, more powerful beings will pierce through, but this necklace has something a little more unique. Unlike another of its kind, the skull’s spirit does live on. A tiny spirit lives within the amulet, hungry for blood and acts of evil. Feeding it will help the protective enchantment grow, perhaps even beyond concealment alone. "
57,,50,Promised Bracers,Pathfinder Wrath of the Righteous,Making,"An accessory of choice with the words ‘I Promise’ engraved somewhere on them. They might be bracers, a necklace, a ring or some other minor piece. It has several minor powers, along with a feeling of content and protection when you wear it. The accessory increases your strength of will, your ability to react at speed and your physical fortitude slightly. It also provides a minor enchantment of luck, letting you have an abnormal amount of lucky escapes when you fall just short on your own. There’s no hint on where the promised tool comes from or who made it for you, even if you do have a history here."
58,,50,Ether Furnace,Valkyrie Crusade ,Making,"The buildings of the celestial realms are not made from just mundane materials. Mixed into every inch of wood and stone and iron is ether; liquid mana. These great furnaces are used to make pure liquid magic in a bottle. It is also often mixed in with the local food to help strengthen the locals. Once a week, each of these furnaces will churn out one hundred bottles of the stuff.

May be Purchased Multiple Times"
59,,50,Magnetite,Shin Megami Tensei ,Making,"A by-product of the physical world. Due to a lack of magical knowledge, this living mineral which resides primarily in a human being’s body tends to remain unknown at large. Due to being spiritual entities, demons must use this material to fabricate a biological form to utilize outside of the Abyss. This gives you a replenishing supply equaling fifty thousand units. Magnetite has possible use beyond summoning and maintaining demons, so I’ll give you more every week instead of just restoring your stockpile. Can be bought multiple times. If you are a Demon, it may be a good idea to get this.

May be Purchased Multiple Times"
60,,50,Vibrant Voile,Changeling The Dreaming,Making,"The set of clothing you were wearing when you first became aware of your fae heritage, it was altered by the explosion of Glamour that day. Due to its chimerical properties, you can change the appearance of these clothes however you wish, both within and outside of the Dreaming. What may appear as a three piece suit to mortals could be the finest of noble regalia to those who see as the fae do, only to then turn into the attire of a homeless bum at your whims."
61,,50,Infusion,Changeling The Dreaming,Making,"Infusion is the Art that assists Nockers in creating all of their wonderful clockwork and chimerical items. It involves the connection of ‘FUBARS’ and other chimerical entities into physical or chimerical forms. With a few rare exceptions, only the Nockers use Infusion.

Rank 1: Prepares a wild chimera by turning it into a crafted chimera, allowing further applications of Infusion to be used on it.

Rank 2: Adds durability to chimerical materials, including other changelings, granting resistance both to damage and Banality's undoing.

Rank 3: Creates and enslaves a FUBAR, a chimerical creature that can serve as a Glamour battery.

Rank 4: Produces a golem, a mechanical servant also known as an animantis that will serve the Nocker and aid him in his work.

Rank 5: A terribly dangerous cantrip that, if successful, adds sentient thought to a chimera or animantis, and possibly even a true soul.

Requires Cantrips to Purchase

Note: Each Purchase Provides the Next Rank. Begins at the Rank Bought in Cantrip Build.

May be Purchased Multiple Times"
62,,50,Fuzzy Hoard,Princess The Hopeful,Making,"Don’t show these in public if you want to retain your dignity, but somewhere discrete in a property you own are several chests full of adorable plushies. Harp seals, piggies, owls-every kind of small, fuzzy animal the inner child In you could ever desire is among the pile here, and there’s enough for a grown man to jump into comfortably. Apart from being remarkably easy to wash and coming with a mysterious catalogue through which you can purchase even more plushies, an oddity of these toys is that it’s surprisingly for spirits of all kinds to possess them as physical hosts. As if someone had purposefully designed these toys to welcome in friendly Dreamlanders to support your cause."
