,CP Cost,Name,Jumpchain,Chapter,Description
15,100,Ferryman’s Mirth,Saint Seiya : The Original Series,Refinement,"Hey, just because you spend all of your time in the
Underworld doesn’t mean you can’t be a bit friendly...sometimes! You have a disarmingly
affable attitude, as well as the ability to enjoy life (or whatever state you exist in) without trouble
or stress on your mind. After all, when everyone’s dead, there’s no point in worrying about
anything."
16,100,Spartan Discipline,Saint Seiya Omega,Refinement,"As a devout follower of Mars, you adhere to the teachings and battle tactics of
the legendary Spartans. Embracing the grueling training regimen of these ancient
warriors, you have honed both your soul and body to the pinnacle of human
endurance. Through relentless discipline and unwavering dedication, you have
forged yourself into a formidable warrior, capable of withstanding the harshest of
trials and emerging victorious against all odds. Moreover, your extensive
knowledge of Spartan battle tactics and weaponry empowers you to excel in
combat, utilizing age-old strategies and techniques to outmaneuver and
overpower your adversaries with ruthless efficiency."
17,100,Taking You Up,Saint Seiya Episode G,Refinement,"Difficult as it may be to admit, the mortals do have power of sorts within them at times. Enjoyable as it may be to, you know, win everything... you can acknowledge when you are testing yourself. You never let your ego, over-sized mind or spirit underestimate any opponent you might have. No matter your bias or ego, if you are raised to a level that may disregard anything from your enemy, you ensure you save for just lacking the needed information. You won’t make mistakes in combat because of your pride nor do stupid things like letting your opponent have an advantage because of your arrogance. Your ego just won’t get ahead of you."
18,100,Tenacity,Feng Shen Ji,Refinement,"Willpower, the drive to keep going no matter what kind of setbacks you face. Even after dead friends, after lost limbs, even after the immense pains of torture; if you can find a reason to live, you won't break. So yes, you can ignore pain and injuries with this perk but they are still present."
19,100,Hellish Constitution,Feng Shen Ji,Refinement,"It’s not surprising that the Underworld is a very inhospitable place. Hence why those who live here have adapted to the myriad of harsh landscapes within this realm. You have also gained a portion of this adaptability by gaining resistances to poison and disease (by half), and even malnutrition; with your body being tough enough to survive a few weeks on low food and water while still operating at full capacity."
20,100,Native,Fist Of The North Star,Refinement,"You live in this damned world and do so surprisingly well. You can survive off a
fraction of the food and water a normal human being would need and can get a full night's sleep even if
you are sleeping on rocks out in the cold."
21,100,Tenryuu Kokuu Hou,Fist Of The North Star,Refinement,"Ordinary men can only use 30% of their muscle's strength, but with
the Art of Dragon's Breathing you can unleash 100% of your body's power at will without little to no
strain. At will you can force yourself to use your maximum power, this is indicated by a glowing aura
and may cause any clothing on your upper body to be disintegrated by your surging muscles."
22,100,Standard Memory Upgrade,Tales Of Demons and Gods,Refinement,"Alchemy is not well
understood. In this world, Alchemists are meant to memorize
thousands of recipes and to be able to reproduce them. This is
what distinguishes various alchemists of different caliber: how
much they memorized. It is different from cutting edge chemistry
from the modern world: “Propose the mechanism for Bimolecular
Nucleophilic Substitutions” becomes “What happens if I put
cabbages and sausages together?”
Now, you too can play their dumb game, your memory gets
boosted enough to the point that memorizing any amount of
formulas become trivial. It can be any type of formula, Cultivation
formulas, Mathematical formulas, Alchemical formulas, anything,
as long as it is a formula."
23,100,Trained Body,Reincarnator,Refinement,"You are a lucky one, before being dragged here your body
was quite strong, roughly twice compared to an average human, so naturally this will
translate well in your survival chances, as such you will begin the <Tutorial> with the
equivalent of possessing 20 in all eight great stats giving you a large head start
compared to others in the <Tutorial>."
24,100,Survival Instincts,Reincarnator,Refinement,"With this perk your most basic instincts are boosted, in
situations of fight or flight you will react, when fighting it increases the users instinct
to predict when or where the opponents would attack allowing them to guard and
counter should they are able to and when running it would instinctively guide the
users when would be the right time to disengage their opponent and run. this doesn’t
make you stronger, just more likely to survive if you don’t understand logically the
level of danger you are facing."
25,100,Hardened Will,Reincarnator,Refinement,"This perk offers a different kind of boost, you are now more
mentally resilient to difficulty in general along with a decent increase in willpower,
you can now simply ignore how poor your living conditions are and keep going
through sheer willpower, this doesn’t lessen your needs, just make you less
emotional about them and push forward in order to survive."
26,100,Healthy Eating,Desolate Era : The Three Realms,Refinement,"Being one of the richest and most
prosperous in Swallow Mountain means a lot of things, but what it means the most is that you also
ate a lot of Diremonster meat in your childhood, which is naturally full of minerals and nutrients to
help a growing child. As a consequence, the only word to describe you would be either
“handsome” or “beautiful”, as it is clear that you’re well bred and well raised, and it even shows in
your demeanor, allowing you to present a calm cool facade to anyone giving a casual glance your
way."
27,100,Train the Slayer,Demon Slayer,Refinement,"It wouldn’t do to not have the basics down when out on a mission to hunt for demons. Notably, you have been trained to fight during the night and expect to be attacked at any angle at any time, which means it will be a cold day in the infinity castle when you’re truly caught off guard. This also comes with a basic understanding of how to use a katana, how to maintain it, and the traditional customs for carrying them."
28,100,Evil Destroying Warrior: Yazata,Avesta of Black and White,Refinement,"You are one of the warriors of the side of good. While your power is usually below that of the average Daeva, your physical abilities are still remarkable and put you quite above the regular man. You have enough agility to run faster than most wild animals, and enough strength to destroy buildings easily. You have also trained in the way of the sword, and are quite competent with it."
29,100,Foreign Student,Bleach,Refinement,"With a height like that, it’s no wonder you often got called a delinquent. An extra foot or three of
height for the human sized races, and appropriately more for Hollow forms, plus the natural
strength that comes with such size. It gives a certain intimidating factor to your presence, towering
over almost everyone, but you can show a gentle side when the need comes. If you’re not hostile to
others, your size won’t make them scared of you. In fact, it’s easier than ever to see the kind soul
that lies beneath your outer looks."
30,100,Born With It,The God of High School Jump,Refinement,"You’re one heckuva big guy, even if you’re a God you tower over most of your brethren. Built like a brick shithouse and at least twice the height of any other adult male around you, if it was a contest of just raw muscle power, and not bringing in supernatural powers or training, you’d be pretty much sure to win against any other man on earth. This doesn’t just apply to your form here, if you want to you can give this proportional increase in size to any form or body you are able to take on."
31,100,Demon’s Youth,Fate/Legends - The land of The Rising Sun,Refinement,"That noble spirit suffuses your body, imbuing you with the energy of a wild dragon even in your old
age. The strength of your prime remains with you even as your body ages, bones and muscles never
coming to creak or wither despite your maturing looks. Even abilities or talents that would normally
leave you as you stop being a child remain with you or reappear in time and with some
concentration, you can revert your appearance between different periods in your life, looking young
once again or taking a more adult look. This won’t change your actual age or prevent you from dying
in time but it is useful for disguises and for enjoying the mindset of someone younger than you, still
filled with wonder and innocence that you might have lost in the years since. "
32,100,Philosopher Kings,Fate/Legends - Empires of Antiquity,Refinement,"The greatest kings and military leaders were more than just warriors and tacticians. They were men
of incredible fortitude beyond the simple body, with wills to push forward against the impossible for
years at a time, so that they could grasp victory. They were more than fighters, with experience as
philosophers or explorers that they bent towards their goals of conquest. You’re not a great king yet
but you share those beginnings. You’ve got a will like a wall of diamond, incredible hard and near
impossible to break or bend. You might not last forever against everything but it’ll take a damn lot to
make you bend the knee by choice. Your childhood, where you found that will, was spent not just on
military training but also in another field of life of your choice, such as exploring distant lands for
years to experience new cultures or spending time as a notable teacher of the arts at home, which
has given you a wide array of minor skills and experiences that aid you in finding creative solutions
to your enemies."
33,100,Survivor,Chrome Shelled Regios,Refinement,"You are a master of harsh environments, and somehow no longer need to breathe. You can survive in inhospitable environments with severe heat and cold, vacuum, pressure, etc that can now be found in the world. While you can survive in these conditions, you still need food and water to survive. "
34,100,Insatiable Stomach,Gourmet Of Another World,Refinement,"High level dishes made with spiritual ingredients normally contain vast amounts of energy which is why they can improve the consumers' cultivation. This also means that you unfortunately can only eat a certain amount. After all, too much energy can become harmful and in a large enough quantity cause you to explode. You however, are special like the child Xiao Ya and you possess a truly insatiable stomach. No matter how much food and energy you absorb you will never become full. In addition there is nothing that can upset your stomach. Even items that are normally toxic or filled with berserk energy will seemingly have no adverse effects on you. 
"
35,100,State of Mind,Gourmet Of Another World,Refinement,"Due to the incredibly precise measurements needed for some steps a good chef must be able to remain calm no matter the circumstances. You have learned to maintain this state. No matter what temptations or challenges you face you will be unfazed. This could be from seeing an unbelievably beautiful woman or it could be the pressure from a supreme expert pressuring you. Any external influence can be ignored and you shall be unaffected.
"
36,100,An Immortal Tongue,Gourmet Of Another World,Refinement,"After reaching a certain point a skilled chef is capable of identifying all of the ingredients used to prepare a dish and experts can even identify all of the steps used to cook it. You have developed your sense of taste to reach this level and go beyond. The most important aspect for this however is that it allows a chef to have absolute precision over the flavors of their dish to make them perfect. 
"
37,100,Such a Dashing Figure,Gourmet Of Another World,Refinement,"When Blacky first arrived at Bu Fangs shop he was a majestic creature inspiring awe with his visage. Unfortunately after he became lazy and enjoyed Bu Fang's cooking every day he became fat and lost his demonic grace. In fact many of the people who frequented Bu Fang’s restaurant suffered from this effect. They ended up becoming fat and had to have limits put on them to protect them. Even Nethery and Flowery had to deal with this. This perk will protect your body from any negative effects. For example, no matter how much you eat your body will always stay in peak condition. This won’t protect you from attacks such as poison, but your body will remain in peak condition no matter how badly you are hurt with this.
"
38,100,Value of a Day’s Hard Work,Beware Of Chicken,Refinement,"To those who have never been on a farm, it can be easy to underestimate
just how much work goes into making a successful one. Long tedious labor
day in and day out throughout the year combined with having to remain
aware of and head off any potential problems. A ton of muscle and brain
power goes into being a successful farmer owner. Luckily, you are mentally
and physically equipped to be a highly successful farmer. Honest labor
comes naturally to you, to the extent you can attain a Zen state simply from
going about the daily work."
39,100,Unfortunate Outstanding Trait,Beware Of Chicken,Refinement,"You have something that stands out about you. Perhaps you have a strong
resemblance to a monkey, or give everyone the feeling of looking at a fox.
No matter what this trait is, it is taken as endearing by those you care for.
That you just happen to be better at activities related to what you resemble
is entirely a coincidence, I’m sure."
40,100,Heavenly God’s Spiritual Veins,Against The Gods,Refinement,"With
this perk, you have all of them open, meaning your cultivation is thrice as fast as the average
person. This perk is free for those who take Supreme Saint of Medicine below. You get equivalent
effects in all future worlds where these things are relevant."
41,100,Wild Devil Screaming at the Heavens,Against The Gods,Refinement,"As things happen, you may end up undergoing a lot
of things that would leave normal people with broken minds and crushed souls. Not you. You have
boundless willpower, meaning you can keep yourself going through pain, terror or horror simply out
of sheer stubbornness.
It also helps you in quickly recovering from old trauma, letting you forget and/or move on
unbelievably quickly. Also, you’re good at insulting people."
42,100,Peak Condition,Dragon Ball,Refinement,"You can maintain your peak state constantly. This means that as long as you have
some energy you can maintain transformations and fight at 100% of your power. For
example, if you only had 10% of your energy left you wouldn’t be any slower or weaker
than your peak state. Just remember that once you run yourself dry you’ll go from a
hundred to zero immediately. You can disable this perk if you wish."
43,100,Attribute Distribution,Dragon Ball,Refinement,"A surprisingly common power up state is the buff mode. This state occurs when a being
floods themselves with power. This greatly increases their strength, but normally
decreases their speed and capacity for rational thought. This ability is useful, but only
for specific situations. Which is exactly why you’ve learned to distribute your attributes.
Somehow you figured out how to transfer your “stats” to increase and decrease each
trait. For example, you could greatly reduce your speed and attack power to greatly
increase your defensive power or strength. The only restriction on this power is that
increasing one attribute requires another decrease."
44,100,I Can Breathe in Space,Dragon Ball,Refinement,"Saiyans possess a variety of powers, but one important ability they lack is the ability to
survive outside of an atmosphere. This ability however, is remarkably common amongst
other species. You are either one of these individuals or you have somehow developed
a technique to counteract this issue. As a result you are able to survive without oxygen,
be unaffected by the freezing temperature of space, and otherwise ignore issues due to
extreme environments. Essentially as long as it can be considered an environmental
effect you will be safe from it. Though you may disable this effect to train your body in
extreme conditions."
45,100,Snow in Summer,I Shall Seal The Heavens,Refinement,"“Snow will only appear during winter,” he said quietly, “and can only exist in the cold wind.
Therefore, its life exists only during the depths of winter.” “Snow can only live in the winter.
When it nears a fire, it dies. That is its life. It may yearn for summer, but... it can only desire it.
“Yearning for summer,” Zheng Yong murmured to himself, “but only able to exist in the cold of
winter. Only able to look off into the distance... that is snow.”
In much the same way, humans change with every moment, and the man that is can only ever
stare wistfully at the man that was. Unless it’s you. Because in you there remains something
altogether... stronger, something deeper. No matter what you undergo, how many trials or
tribulations you endure, there remains a clump of snow that just will not melt. There is a kernel
of you that remains you, come hell or high water, or the end of all things.
This is not to say you can’t learn from life’s lessons, or that you can’t change or grow. But no
amount of change will ever erase the base of what makes you, you. No curse will snare your
mind for very long, and no experiences will make you give into despair or drive you insane for
any meaningful duration.
That is, all those things might still happen, this perk doesn’t make you immune. What it does is
to make sure you always, always recover from any such things. No matter how far gone you

may be, such is your mind that you’ll always rise again, refined and improved by the
experience."
46,100,Easily Amused,I Shall Seal The Heavens,Refinement,"There’s a saying that goes something like “Small things amuse small minds.” Regardless of the
size of your mind, however, this now applies to you. You can amuse yourself and pass time
with absolutely no stimulus for years on end. You are effectively immune to boredom."
47,100,Cultivating Confidence,I Shall Seal The Heavens,Refinement,"There is a lot of philosophy regarding what cultivators truly cultivate. The obvious answer is
that they cultivate their bodies and their souls, to achieve ultimate power and immortality. But
some say that what cultivators actually cultivate is confidence.
If that were true, then you’ve already reached the peak. You are perfectly confident in yourself
and your capabilities, without being overconfident. Your Dao-Heart can never be shaken by
attacks on your confidence and standing or displays of power and might."
48,100,Bottomless Stomach,A Will Eternal,Refinement,"Your ancestry must have had many members from the Ovens in it. All that eating of spiritual
foods has had a strange effect. You never seem to get full no matter how much you eat. You
are no longer limited in how much you can eat in one sitting. On top of that, it never seems
to go to your waist. No more limiting your cultivation simply because you can’t eat anything
more."
49,100,Wyld Surviving Savant,Generic Exalted,Refinement,"- You're tough. Really, unnaturally, ludicrously tough. You can
shrug off hits that would even leave other Exalts reeling and quickly heal even from the wounds
that do get through. Or maybe you’re just benefiting from blatant comic favoritism and stuff that
should have hit solidly just glanced off instead. Either way you're also really good at surviving in
the wild (and even The Wyld) for some reason, even places you've never been to before, and
you gain a complete immunity to all mundane poisons and diseases. Magical poisons and
diseases can still mess you up, but you've got a fair resistance to those as well.
Finally in places of extreme chaotic nature, such as The Wyld, you will find yourself oddly
insulated from the normal consequences of being in such a place. This isn’t total resistance and
it’s still advised you leave while you can, but if it’s just a relatively short visit you could
conceivably survive just fine even in the very heart of The Wyld or other similarly chaotic areas."
50,100,Savant’s Understanding,Infernals Exalted,Refinement,"A good scholar is one that understands quickly, and remembers their lessons well. Gaining a
sharpened mind, you will make connections and associations extremely quickly, your
burgeoning mind filling with ideas and potential solutions. But remembrance is just as
important, so you will find that your memory clear and enjoy near-perfect recall. Indeed, the
memories of life and technology in the First Age, which your Exaltation retains from its past
life as a scholar of note, are likewise quite clear. Even better, you will find it easy to retain
absurd amounts of newly acquired information. For some reason, this also makes it easier
for you to construct elaborate monologues to reveal the full genius of your grand schemes."
51,100,Corpse Laughing in the Face of Jackals,Abyssals Exalted,Refinement,"The Blasphemous are the Deathknights who spread the gospel of death and Oblivion,
preaching the philosophy of the Abyss to the living and the dead, spreading its five
Understandings far and wide. But, before that, it is of foremost importance that Those Who
Speak Blasphemous Truths be sturdy in body and mind so as to carry out their unholy
mission in full.
They, and now you, are those amongst the Deathknights who are hardiest, those who
survive again and again all those things that would kill a lesser man. Those possessed of
unholy zeal, in themselves or their broken faith, such that no argument or setback would
dissuade them from their path. Those who can survive in any environment they should find
themselves in, with nothing but their two hands. All the better for you to serve as a righteous
martyr, enduring the burden of life to guide everyone else into death."
52,100,Peak Performance,Mushoku Tensei,Refinement,"The results of training your mind, body, skills and magic reached perfection which allowed your skills to be
ingrained into the very core of your being. This elevates your physical abilities to be roughly equal to an
Advance-Rank Warrior or Peak Human without Battle Aura and you can maintain this peak form without
further training and can only improve from there. Your mind has also improved, granting you an eidetic
memory with perfect recall and indexing and you can also process a lot more information faster and seal away
any undesirable memories. This also stops any of your physical, mental and magical energy and skills along
with any other aspect of yourself from degrading or atrophying due to lack of use or time."
53,200,Fish Food,UQ Holder,Refinement,"A weak form of Immortality and one that has fallen out of fashion for a few thousand years. Youatethe flesh of a mer-person, way back when they were still around. You ceased to age from the moment you took the first bite and gained a weak healing factor. You can slowly regenerate from most wounds, even things like being cut in half or being decapitated but your healing factor will leave the scars from those wounds on your body, even after the several days it takes to heal serious wounds. You will generally survive anything short of your head being cut off and then crushed or your body being entirely poisoned."
54,200,High Speed Regeneration,UQ Holder,Refinement,"Through many unpleasant experiments, your body has been forcibly remade into something immortal. You will cease to age beyond the point of physical maturity, and you’ve gained an impressive level of physical regeneration. Most wounds can heal within a few short minutes, and even lost limbs can be recovered after a brief rest. However, you cannot heal while something is embedded in you, so be sure to un-impale yourself first. Since healing takes a few minutes, you can be left disabled for a time if sufficiently damaged, and enough damage can still end your life—such as having your head crushed or losing all your organs at once. However, with practice, you can improve your healing rate."
55,200,Old Fashioned Brawler,UQ Holder,Refinement,"Magic? Ki? All a real man needs is their fists! You’re terrifically strong and fast, even without using any kind of supernatural enhancement. You can outrun a bullet and kick down a house, and you’ll only get stronger with training. You’re pretty damn scary in a fight even if you weren’t that strong, tough, and fast, since you’re well trained in a variety of mundane martial arts, particularly focusing on how best to take advantage of your superhuman capabilities and how to fight those with similar or greater abilities. You’re used to taking on guys with magic, Ki, or both while fighting with just your body, and it’s made you more effective against them."
56,200,The Depths-Forged Iron Body ,Cradle V1,Refinement,"Sacred artists seeking to achieve this iron body must subject themselves to increasing amounts of pressure as they channel force madra to every inch of their body to counteract it. Alone this is typically achieved by diving into the depths of the ocean. It is otherwise difficult, but not impossible to replicate this with a well- coordinated team of force madra artists. The main benefits are that their body is incredibly resistant to physical attacks, and also acts to absorb / reflect force-based techniques."
57,200,Blood-forged Iron,Cradle V1,Refinement,"This Iron body has had additional madra channels carved into the body with sandviper poison. This has caused your body’s natural regeneration to increase significantly. For another 100 CP, you can have a body just like Wei Shi Lindon. This will rocket your regeneration speed even further, putting you just below Wolverine or Deadpool provided you can provide enough madra to feed this ability."
58,200,Steel born Iron Body         ,Cradle V1,Refinement,Attained by submerging oneself in a black pool of liquid that burns like a live flame. Must be completely under the surface of liquid (using an apparatus or reed of some sort to breathe) for three days and three nights. This pool was reported to cause extreme pain to the point that the individual exposed to it thought they were dead. It only shows its real use past the True gold level and generates increased amounts of power via momentum. The longer the fight the stronger the body becomes.
59,200,Raindrop Iron Body,Cradle V1,Refinement,"To attain this Iron body, the practitioner must play games that focus on speed and hand-eye coordination. Such games include (but are not limited to): catching birds as they run off, running as fast as possible, and hitting balls with sticks. This Iron body is usually attained by those whose eyes, senses, or “detection” are faster than their hands. It is said that an individual with this Iron body should “...be able to thread through drops in a rainstorm without getting wet...” hence its name."
60,200,Toad School Technique,Kill 6 Billions Demons,Refinement,"Whether you bred insects into your skin, altered your own body with sorcery or surgery, or something else, your body has some type of natural weapon. It can also be hidden well, so no need to cover it up, though you should not make it obvious."
61,200,Self-aware,Kill 6 Billions Demons,Refinement,"We are all flawed, but YISUN likes it that way. Perfection is boring, and weakness defines us as much as our strengths. You must be a follower of YISUN, it seems, as you are aware of your strengths, your flaws, your everything. You know who you are, and that is a gift within itself."
62,200,Self Sanctity,"A Cultivator's Beginning",Refinement,"The refinement process that cultivators undergo isn’t confined to just the body and the soul, but also the mind. This world is indifferent at best, cruel at worst. To survive in it, you need to conform to its rules.

Something is typically lost in the process, something precious.

You won’t lose anything though, not to this world, nor to the monsters that inhabit it. No matter what you experience, no matter how far you travel from home, you will continue to grow into the person that you truly want to be.

Even if you become a god so far beyond mortality that you can’t even remember how long you’ve been alive and no matter what you had to do to climb that high, you will not lose the parts of yourself that you consider important."
63,200,"Perfect Memory
","A Cultivator's Beginning",Refinement,"You possess perfect technical retention and execution, meaning that your skills and knowledge never degrade from lack of use. You’ll be able to take that one obscure skill you learned hundreds of years ago, and perfectly execute it, as if you had been practicing it devoutly the entire time.

You also gain a perfect memory that allows you to remember everything that's happened, as well as the ability to selectively seal memories that you don’t want to remember."
64,200,Strength and Endurance,History's Strongest Disciple Kenichi,Refinement,"You are strong. INCREDIBLY strong. You have
trained in techniques meant to increase your physical strength and endurance far beyond that of
normal people. Your strikes hit with the force of trucks and could easily damage cars or shatter
concrete blocks. It will only increase with time and training and you may yet find yourself
lifting tanks over your head with only moderate strain. You are also durable enough that you
will not be damaged by the use of your own strength, and will never run out of strength at a
critical moment from a lack of stamina."
65,200,Speed and Agility,History's Strongest Disciple Kenichi,Refinement,"You are fast. VERY fast. You have trained and continue to
train in techniques that will allow you to move at incredible speed with great agility. You will be
able to run as fast as automobiles and with training these speeds will increase in time. You are
also physically coordinated enough to engage in olympic level gymnastics with ease, and by
extension move with the seemingly effortless grace of a top­tier ballerina."
66,200,Perception and Awareness,History's Strongest Disciple Kenichi,Refinement,"You are a highly perceptive individual with senses
that are above and beyond peak human. Your eyesight is likely at least 20/15 and you can easily
hear a whispered conversation across a crowded room. You also gain greater situational
awareness of your surroundings, passively taking in minute data that will let you more easily
determine what will come next and may forewarn you of ambushes, traps or impending disasters.
While not perfect it will be much harder to surprise or sneak up on you."
67,200,"He Who Realized this Miracle",Baki The Grappler,Refinement,"A selfish example you are, possessing both legs and arms of a champion. Henceforth, the
power of your arms will never fall behind that of your legs and vice versa, just as your
striking power will never fall behind your running speed and vice versa. Become the
greatest with one, and accomplishments in the other won’t be far behind."
68,200,"A Capricious Man You Are",Baki The Grappler,Refinement,"Sometimes the simplest solution is the best. You are tough, impossibly so. Your bones are
like steel, and your muscles are dense enough to take buckshot with only a few scratches,
and your metabolism will instantly heal that with a single hearty meal. With just a little
practice, you can develop advanced muscle control. –"
69,200,"I Will Protect You",Baki The Grappler,Refinement,"You have a keen sense for detecting traps and killing intent, and how to hide your own.
Your mind is rarely not on war, such that you are always analyzing your surroundings,
always thinking about other’s strengths and weaknesses, and making sure you always
have a library of backup plans to take down or escape anyone you meet. "
70,200,On Foot,Street Fighter,Refinement,"Motion sick? Don't have enough cash for a car and gas? Maybe you just like taking
the scenic route. Whatever the case may be, you've made a habit of walking everywhere, even on
long trips around the world. How do you cross the sea? How should I know.
 This perk greatly aids with quick, efficient, long distance travel on foot. You gain a hefty increase
to your stamina, and good fortune with getting where you wanna go such that detours or rough
terrain are rarely an issue. Need to get to the other side of the world and prefer walking? You'll get
there eventually, somehow, and it'll take less time than you'd think."
71,200,Dynamic Vision,Toriko,Refinement,"The shape of the target, the expansion and contraction of their muscles, the movement of their joints, and their breathing. From every piece of information gained, you can easly predict the next move of your opponent. Things like roulette machines are a joke and it's possible for you to follow an arrow in flight with your eyes. With enough training, you can even see bullets and more esoteric projectiles coming at you."
72,200,Will to Fight,Toriko,Refinement,"You have unmoved fighting will, that will not budge in face of overwhelming adversary, similar to what happened to Toriko with his fight against Heracles. Even in an event where over half of your body was blown away, there will be willpower to fight further. Only death is the thing that may stop that fighting spirit and even then it could not be enough if you have enough willpower."
73,200,Cryptobiosis***,Toriko,Refinement,"The Nitro can enter a state of metabolic dormancy in which they can hibernate for centuries without food or water and allow them to survive numerous mass extinction events, as recounted by Chief Mansam. With that perk, Jumper can easily enter a state of dormancy for a long time, even billions of years. One drop of water is capable of waking you from that state. After awakening from dormant state, you gain one time boost to your physical stats in order to hunt and devour beasts in order to regain your old strength from centuries ago. That strength boost could be only used to find nutritious food.
"
74,200,Believe,Saint Seiya : The Original Series,Refinement,"Power is nothing without something worth fighting for! At
the start of a new journey or quest, you may devote yourself to a single ideal or belief of your
choosing. When fighting for this ideal in any fashion, your willpower becomes tempered and
stronger. As Cosmo is enhanced by willpower and emotion, this adds fuel to the fire of your
heart, giving you a slight boost in burning said Cosmo."
