Cost,Perk Name,Source,Description
400,One Hit Wonder,Generic Video Game Developer,"For whatever reason, you have the ability to make some of the best games possible, using your skills to the fullest of their potential. Whatever game you make, and so long as you put in some effort, it will have a quality to it that makes it enjoyable for just about anyone to play, and if it gets big enough in the media and market it could easily be known as one of the best games of the year, and possibly even of all time. And despite the name, this isn't limited to a one-time thing. As a bonus, this is one of several capstone boosters that will boost any 600cp perks you have purchased to even further heights."
500,Commencing Operations,Franken Fran,"As an accomplished surgeon, you know the best ways to cut people up and put them back together with a minimum of fuss and damage.
Cosmetics: Make people look just like their dreams come true. Grecian perfection? Sure! Picasso's Cubism? Take a number! The only limit is your imagination! (No augments apply)
Transplants: Transplant fully functional organs between genders, ages, blood types and species. Biochemical barriers, what's that? Organs must be mostly intact.
Trauma: If they're still warm and bleeding, they ain't dead yet. Not when you get your hands on them. I can't say much for their condition, but they will stabilize.
Disease: You practically write the book on contagions, lord knows how many you've made. Even knowledge of parasites and poisons won't be far from you. A cure is swift to follow.
Mental: Through drugs, surgery, hypnosis and or therapy, the mental scars are as much your domain as anything else. Cure neuroses with year-long processes in mere days or hours, resolve memory loss and even carve personalities and minds to any shape."
600,Swiss Army Engineer,Ring of Red,"Most AFWs are designed by whole teams of engineers spending months, if not years, getting all the complicated systems to work together just right. But you can do it all on your own. You know how to build all AFW types from the ground up and don't have to worry about all the tedious fine-tuning most do. With further research and some time, you're confident that you can incorporate weaponry from other Jumps, albeit in a grungy, era-appropriate way."
600,Always a Bigger Robot,Gurren Lagann,"The design and maintenance of epic machines is your specialty. You can figure out how to build starships measuring several kilometers long or devise a way to make a mountain sized mecha. You'll also have no problems getting past all the laws of physics that should make such creations impossible, perhaps Spiral Energy has something to do with it?"
600,Anti-Nanite Technology,Generator Rex,"You are highly trained in the sciences Providence employs to combat EVO's and nanites. You can build just about any weapon or technology employed by Providence or even the Consortium.
You can build Power Armor that protects from nanites and can go toe to toe with EVOs, heavy mecha chassis with tons of firepower, and even learn how to protect machines from technopathy or nanite infestation.
Note: As per notes, you can't build the meta-nanites either, all of the tech options are empty when it comes to building them."
600,Firestorm,Sabaton,"When someone absolutely, positively needs artillery good enough to reduce the greatest castle to rubble, they come to you and accept no substitutes. You can throw a cannon together from scraps and it will still outperform the best mortars of the age. Moreover, in other worlds, if you can understand the weapon, you can produce something 1.1 times as strong with the items you would find in a rubbish heap, provided they're of equal size to the device they're replicating."
600,A new age of warfare,Metal Gear Solid,"Metal Gear, a weapon capable of bringing an entire nation to its knees (in theory) your engineering talents have extended to the point you can create these war machines, even automate them with AI, provided you have enough time and resources. With box-tech you can also invent things like man-portable railgun and stealth camo."
600,Nano-Technician,Red Faction,"Is it me or does nanomachines not sound like a word anymore? You now have a considerable talent in the field of nanotech. With time and study, you could recreate the Nanoforge, with dedication you could even improve on it. Keep in mind nanotech in this setting is exceptionally hard to work with, but can do anything from fixing a bridge, to disintegrating a starship, to enhancing human abilities."
600,SCIENCE!,Fallout 4,"The secrets of SCIENCE are laid bare before you! You now have the knowledge to build incredibly advanced machinery, given enough time and resources; teleportation devices, working cryogenics chambers, sentient AI, machines capable of cloning or creating living beings, even lasers that are blue instead of red! You can also make pre-war things like Fusion Cores or Laser Rifles easily enough."
600,Biology As A Guideline,Franken Fran,"Grow freaky biological monstrosities like pheromone spewing fungi and living theme park mascots. Modify animals into things from mythology. Graft human heads onto animal bodies and vice versa. Create life! With just this you might not be as good as a Madaraki, maybe a Moreau, but you're a convincing substitute."
600,Legendary Master: Cooking,Rimworld,"You’re an expert culinarian. You could make a dish worthy of kings with nothing more than dried rice and stringy wolf meat. In addition to boosts in production speed and efficiency, you will always be recognized in any future Jumps as a chef of renown. All prepared by you gives a not-insignificant boost to mood, additionally positive effects of any cooking you do are much greater. That muffin baked with trace amounts of healing root? Before it could fix a scratch or two, now it regenerates limbs."
600,Legendary Master: Construction,Rimworld,You're an expert architect capable of realizing truly magnificent and strange buildings. You know exactly how to balance the weight of any given structure to prevent collapse and can utilize even the weakest materials to support whole mountains. You are uniquely capable of reproducing or near reproducing almost any large-scale structure given appropriate resources. If you know how to produce something you innately understand how to build the facilities needed to manufacture/maintain it.
600,Light of Order,Overwatch,"The Vishkar corporation is a corrupt organization controlled by those with no empathy for the common people. They commit murder and corporate espionage while enslaving the poor under the guise of helping them and spreading order. But you must admit, their technology is rather impressive. Focusing primarily on hard-light technology, they used this miraculous invention to create entire cities, which their architects can reshape at-will.
Knowledge of how to create and use this technology is now yours, though the Vishkar corporation will likely not take kindly to this if they learn of it. Not only can you create hard-light technology, but also their other devices, including energy weapons, teleporters, and weapons that utilize soundwaves to heal or damage others."
600,Guardian Angel,Overwatch,"Doctor Angel Zieger, also known as Mercy, was renowned as an unparalleled medical genius even in her teens, being recruited to the medical division of Overwatch before she was even 18 and becoming the head of a hospital even before that. Her medical skills have literally brought the dead back to life and her technology is so advanced that it seems like magic. there is no one in the world able to even compare to her in her area of expertise. No one, that is, save for you.
Your base medical knowledge is encyclopedic, your hands are almost mechanically accurate when performing surgery. Your technology is advanced to almost impossible standards, including things such as a staff that can engage a healing stream to rapidly regen people from a distance. Your knowledge may even allow you to slow the rate of aging."
600,The Flesh is Strong,Hive Queen Quest,"The hive thrives on the strength of its parts, every drone born for a specific job, every life a cog in the mighty machine working for the good of all, all serving the queen. Through long hours of research (and the hard work of your thinkers) you have learned to assimilate not only the tools of nature to add to your drones strength but also the tools of others. With study you can replicate machinery as biotech, studying a vibrating blade powered by servos for instance may allow you to recreate it by growing a chitinous blade powered by micro muscles while studying a ships blink drive may allow you to grow your own out of hundreds of interlocking ""cog"" drones. As a plus should you be a queen you can apply these changes to your children before you lay their egg, altering their form as you see fit to grant them the boons of technology and nature from birth."
600,Anti-Mass Physics,Half-Life,"Knowledge of exotic matter and its properties, as well as its interactions with normal matter. This knowledge gets you into the technological base for the devices found here, such as teleporters, dark matter weapons, and gravity manipulation among other things."
600,Life Shaper,Half-Life,"Your experience with the biotechnology of the world beyond has left you with profound insights. Through specialized bio-implants you now have, you are capable of directing the growth and capabilities of created creatures on a scale from large muscle groups to microcellular structures."
600,Bamboo technology,Factorio,"It's hard enough to build something as complex as a rocket without advanced synthetic materials and rare earth metals for maximum performance. You know how to push the mechanical limits of the most common elements through creative means to construct things far past what should be possible, allowing you to construct high-tech devices with low-tech materials. You could easily build something on par with the main battle tanks of the 21st century with iron plates and cheap plastic, powered by coal. Just don't try to build your rocket out of actual bamboo."
600,Tech Tree,Factorio,"Science is a messy process, requiring the study of dozens of disparate phenomena, looking for patterns, finding ways to use that information to build stuff that incorporates what you've learned, and then mashing it all together to get an 'invention.' Now you can take some of the guesswork out of it. When you desire to build something, you know just what you need to study to make that thing a reality.  Want to get a rocket into orbit? You'll know what factors you need to focus on when working on the math needed and what kinds of materials you have (or don't have) that would be the best fit for the conditions it'll be put through on its journey. If you are completely lacking knowledge of a subject or phenomena, then you'll still know where to start studying to refine the tools that will lead you to a new field of study that will help you make a new set of tools, and so on, and so on. Keep in mind that it may take you a very, very long time to create new fields of SCIENCE entirely on your own."
600,"And Machine Washable, dahling",The Incredibles,"Of course looking good isn't all there is to a good Suit. It also needs to be very sturdy, comfortable, withstand extreme temperatures, be bulletproof, specialized to complement the wearer's powers, and yet breathe like egyptian cotton. Oh, and be machine washable, that's a new feature. So, it's a good thing that you're able to create specialized Super Suits like these for virtually any kind of powers. Suits that stretch with elastic Supers, that go invisible with an invisible Super, and much more. With time you could even find ways to incorporate armor and electronics into your skin-tight suits. It may not be able to do everything... but it can do a hell of a lot more than it should be able to. And of course you also get the ability to create general technology to help out with your work, like high-tech sewing machines, laser turrets built into ceilings, and bulky invisibility generators…"
600,I Save the Best Invention for Myself,The Incredibles,"Not every superhero has powers, you know. You can be super without them. Especially if you're a certified genius, capable of inventing amazing technology and weaponry the likes of which the world has never seen before. You will need considerable resources to create your best work... but countries would pay through the nose to get their hands on even your lesser works, so that's not much of a limit. Soon you may be able to create many great things including but not limited to rocket boots, explosives, death robots, remote drones, actual learning AI, energy prisons, and even harnessing zero-point energy for use in energy rays or to power your creations."
600,"REPAIR, REUSE, RECYCLE",PREY,"Neuromods aren't the only revolutionary technology developed on Talos I. The ability to break down components to their constituent materials and dividing them into 4 categories of materials which can be used by a fabricator to make almost anything. These are divided into Synthetic, Mineral, Organic and Exotic. You know all the ins and outs of this technology, able to make it more precise in dividing up material up to the elemental level or divide new materials at the cost of a little more energy. Scaled up you could use these devices to quickly refine mined material strip mined from a planet and use them to mass produce buildings and vehicles. The energy required to make the item is directly proportional to their complexity and size."
600,MASTER OF THE MIND,PREY,"The knowledge to create Neuromods. We're not just talking about those hypos with exotic material either, but to be able to create the programs that you upload to the mind itself. With this, all the secrets of the human mind are laid bare to you, if you look at an active neuron you could tell what it's function is in the mind. You can take the scans the specific skills of anyone and create a new Neuromod suitable for human use. Skills can be recorded through mere observation utilising a device called a Psychoscope, though the skill you wish to collect must be being practiced by the target or be a significant part of their personality. A great musician doesn't need to be composing in order for you to scan him for his musical talent, but if you wanted his ability to cook you'd need to scan him while he was cooking. It has also been demonstrated to be possible to install abilities from alien biology, providing the user has access to sufficient quantities of any special material the ability relies on and they're okay with hybridising their biology with the species."
600,Lost Art,Generic Video Game Developer,"You are now an expert of the lost art, the art of code efficiency. Any code and software you make will now be far more efficient, using up far less resources for the same results and running significantly faster than most standard code. Your game would normally be 16GB and requires 8GB of RAM? Now it uses half that, at least. Game causing lag and crashing because too much is going on? Not anymore. Whatever you code, it'll run fast, and it'll run well.
Capstone Boost: Not only are your games and programs highly efficient, but your code is also highly modular, meaning that new additions are incredibly easy to implement. Your code is also supernaturally efficient, using significantly less memory and resources than should be possible while maintaining the same results and quality while also making your games even faster."
600,Making Virtual a Reality,Generic Video Game Developer,"First came the controller, then much later motion sensing, and later still Virtual Reality, with the future holding untold possibilities. But not for long. You have the ability to design and create just about any kind of hardware imaginable, with such marvels as game controllers that shape themselves to their user’s hands or real life holodecks being well within your grasp should you have enough time. This works beyond the scope of video game technology, as well, allowing you to make things like computerized fans that turn on above a set temperature, or things like self-driving cars.
Capstone Boost: Quality over quantity is your motto now. Or at least, it should be, considering your devices are a couple steps above the rest. And by couple, I mean more like a few hundred. For whatever reason, any devices or products that you create are made better than the competition, even when extreme measures are taken to save money and resources. Even when using half the material that a device should normally have, at worst it will work just as well as if someone else made it correctly, and when using all the materials required it works so efficiently it seems like the future itself has been imbedded in your devices. Simply put, the stuff you make is a lot better quality than it should be."
1200,"Valuable Memories: Megadei, Memories, Bigs, Chimeras",Big O,"You have knowledge related to any particular concept-the construction of Megadei, the nature of memories, Bigs, or the creation of chimeras. Paradigm will have a vested interest in you, and will protect you and provide you with funds if you work for them."
1600,Parahuman – Tinker,Worm,"It seems that you've triggered, and gained some rather impressive powers.
Powers adapt to whatever capabilities you already have. Taking them into account and ensuring you can use your parahuman abilities in sync with them. Assume any potential incompatibilities are handled appropriately to allow a power to still perform its intended function.
All powers may be toggled on or off, and you understand their nature and how to use them instinctively, if not necessarily all the different ways they could be applied creatively.
Tinker: Whereas other parahumans get the power to do incredible things, Tinkers get the ability to build incredible things. Tinkers essentially have a database of extremely advanced scientific data and technology in their heads, letting them build and create things far ahead of their time. This data follows a certain theme, whether that be bombs, efficiency, vehicles, or otherwise which defines what their power lets them build and work with. Tinkers need resources, time, and effort to do what other parahumans can do casually, but they are incredibly adaptable, able to show up to the next fight able to completely shut down opponents that were untouchable in their last encounter, all because they can build the right tool. Within their specialty a Tinker can build nearly anything they can imagine. Tinker abilities seamlessly integrate any such knowledge of technology and science you possess, meaning you don't have to make any extra effort to use your powers along with any other tech based perks you might have. The knowledge you gain is basically the collected science of hundreds of advanced civilizations within your area of expertise. You don't necessary have the capability to process and sort through it all at once, but your power will continue to feed you data and knowledge relevant to your endeavors and what you're building."
