Cost,Perk Name,Source,Description
0,Basic Stealth,The Elder Scrolls - Rogues,"Only the worst of thieves have no talent with stealth, and you are far from the worst. Not only are you good at avoiding drawing attention to yourself, but you are also decent at picking locks and pickpocketing. Nowhere near a master, but you certainly can’t go wrong with a few low-stakes targets."
0,Arcane Arts,The Elder Scrolls - Magic,"You would not be much of a mage if you were not trained in the arts of magic, now would you? Thankfully, you are a fully trained mage, knowledgeable in the arcane arts and possessing multiple spells already. Though you have some apprentice level spells from all of the other Schools of Magic, you are quite adept in your chosen specialization."
0,Wonderous Creations,World of Darkness - Genius: The Transgression,"Production of the Manic artifice these are the unique non-repeatable phenomenon that the Genius creates. They are subject to the only internally consistent principles and cause havoc when coming into contact with the mundane mortals who have never felt Inspiration, or another supernatural forces, touch. Havoc is Mania bucking against reality and it’s death throes in one, usually accompanied by an explosive failure in the Wonder. An innate feature of creations that you might wish to note is the fact that they are firmly based upon non-repeatable phenomenon that are internally consistent. The recreation of Wonders is therefore impossible unless you had access to the exact method/blueprints used for the original model."
0,A Prized Aesthetic,World of Darkness - Genius: The Transgression,"Chose a method of building technology, even a fantastic one like post-atomic cyberpunk or dieselpunk, and now you can easily craft Wonder with this aesthetic with little to no effort. This doesn’t make them any better intrinsically, but some aesthetics do certain things better than others. Post-atomic is more rugged and has good energy weapons usually, cyberpunk usually has excellent software and technology compression, dieselpunk usually had a hard line to being the toughest type of technology on the block bar very few, things like that."
100,Aesthetics and Flair,Bayonetta,"A gun isn't quite a gun until it LOOKS good, you know? It's supposed to be classy, make you look amazing just for having it. Likewise, that sword could use a bit of badass styling to it. When you create your weapons, you can make them look DAMNED good even on an off day. Expect any weapon creator to envy you, and those who die by your weapons to count themselves lucky as they perish to such beautiful art."
100,Hammer And Anvil,The Legend of Zelda Breath of the Wild - TG,"It'd hardly be right to call you a smith if you couldn't even bang out a piece of metal, eh? You're a seasoned blacksmith, able to work metal and create all manner of useful metal objects - horseshoes, charms, and emblems...and of course, weapons and armor. The weapons and armor you create are reliable and easy to make, the kind used by Travelers and Soldiers all around Hyrule."
100,Mist Alchemy,Nexusverse - Nexus,"Mist has more uses than simply being used to create Mistlight Manifestations, the most common form is Mist Alchemy, imbuing Mist into a material to subtly alter its properties. This is a minor boon, imbuing heat aligned Mist into metal might prevent it from forming stress fractures during quenching or remove the need for tempering, while imbuing an herb with life aligned Mist might make it better suited to making a healing poultice. Minor things that, combined together, can provide useful results.
This is commonly used for making simple conveniences or simple tricks, such as pots or pans that more evenly distribute and hold heat or musical instruments that carry their tune farther than normal, rather than proper enhancements. Though medicine enhanced in this way is fairly potent.
As this skill can be learned in jump, this perk allows you to synergize the traits of wisps of Mist used for Mist Alchemy to achieve greater effects and gives you an innate intuition for how a wisp of Mist will affect an object when imbued in various ways. This stacks with the Mist Affinity perk."
100,Harvester,Nexusverse - Nexus,"You know a somewhat uncommon technique known as Harvesting, a process by which someone extracts a wisp of Mist from a still living being. This is not damaging, per se, but can put stress on the mind, body, and Light of the one having this done to them. Fighters will sometimes use this to get an edge if they can find an opening to pull it off. It is possible to pull wisps of Mist from yourself with this technique, but it requires a large amount of focus to accomplish without failing. You are able to reclaim wisps used in Seed Sorcery.
As this technique can be learned in jump, paying for it makes it more effective, reducing the necessary focus and allowing you to use more advanced forms of harvesting, such as causing greater levels of fatigue with each wisp pulled from an individual or to temporarily empower your Light by consuming the resulting wisp of Mist."
100,Spark Technician,Nexusverse – Betwixt,"Sparks are flexible, they can grow and be trained, in much the same way a muscle can. However, they can also be directed into a new form by linking them to a series of related skills. This process opens up new options to the Spark and makes it more suited to the task the linked skills outline, and such Sparks will tend to improve on characteristics that aids the linked skills as well, ranging from the Iron Spark’s improved reaction speed to the Noble Spark’s improved senses. You know the technique to change your spark to one of these Sparks.
Examples of such ‘Tech-Sparks’ include the Iron Spark, which is linked to tactics, weapons handling, and other combat related skills, providing a boon to situational awareness, reaction time, and muscle memory, and the Noble Spark, which is linked to skills such as diplomacy, negotiation, hellstromism, and other skills used to curry favor with others, providing a boost to empathy, attention to detail, and the ability to link information. These qualities increase with the Phase of the Spark. This also comes with basic skill in manipulating the Spark, such as allowing you to create Mixed Sparks or making modified Sparks."
100,Cultivation,Nexusverse – Betwixt,"As one of the keepers of the World Tree and its grove, you are skilled in the care of various plants and fungi and know their basic properties. More so, this gives you the ability to know the right time to harvest, the right methods to use, and the proper storage and preparations to get the most out of your cultivations, and even how to use some of them. This also comes with a knack for taking care of animals and keeping them healthy, with them often being friendlier towards you.
Additionally, you know the basic techniques for manipulating and collecting natural energies, with simple applications to aid the growth and health of plants and animals being the most basic of its uses."
100,Physician,The Elder Scrolls - Rogues,"Everyone can agree that it's always handy to have a potion or two on hand for emergencies, especially if they give you an edge in combat. When they need those kinds of potions, they go to you to supply them, because all beneficial concoctions you create are a quarter more potent, and last nearly twice as long as they otherwise would."
100,Enchanted Sight,The Elder Scrolls - Magic,"Being the skilled enchanter that you are, people often come to you for one of two reasons. To enchant something, or to figure out what something is enchanted with. Thankfully, you are quite good at the latter, capable of figuring out the effects of any magical enchantments with but a glance. This will also help you learn new enchantments without destroying the original item in the process."
100,Mechanist,Final Fantasy VI,"You know how regular technology and magitek function and can repair it if it breaks down. You'll still need the tools and supplies, but at least with this you'll know what you're doing with mechanical technology. This knowledge can be used to build basic examples of it too, but don't expect to be able to copy anything too complex without getting your hands on the blueprints."
100,Inner Linings,Final Fantasy XIV,"A customer came to you one day with a strange request for you to make a leather jacket which would be thinner, enough so that it would take multiple jackets to equal the bulk and weight of a normal jacket. As strange as that request was, when you watched him enchant the various jackets it suddenly made sense. Instead of trying to enchant a single jacket multiple times, he would wear multiple jackets enchanted once. But you can improve on that idea. Instead of attempting to craft multiple thinner jackets, you've opened up inner linings in existing pieces of work. As you predicted, while the ease of stacking enchantments has gone up, the overall durability of the item has dropped by a bit. Perhaps with time and better materials, you could rectify the second point. Having so many inner linings also helps quite a bit when it comes to deeper pockets, which is a nice side effect."
100,Defensive Plating,Final Fantasy XIV,"There's nothing that you can't protect without adding a layer of steel on top. After all, that is the fundamental concept behind armour. The issue is figuring out how to create a layer which can resist any blow - the fabled strongest shield in essence. You're not quite there yet, but you've figured out how to make the lightest shield, while still affording a level of protection.
It does not matter if the client is already wearing armour, or if the castle already has walls, you can forge another layer of protection on top, and they won't even feel it. The weight of armour which you create drops substantially, though the level of protection does not fall equivalently."
100,Extraction Efficiency,Final Fantasy XIV,"Judging from the state of Eorzea, the Carpenters and other tradesmen here have long since improved the efficiency of their resource collecting processes. From the record books, while the presence of Aether has helped a great deal, the harvesting practices put into place played a large part as to why the natural landscape is still the way it is today. Adopting those same practices, you've improved on the harvesting efficiency for all manners of things, not just restricted to trees -but other plant life as well. So at least the plant doesn't simply die off after one round."
100,Composition Analysis,Final Fantasy XIV,"""Before you get to work, you need to know what it is you're dealing with!"" -that was the first lesson you were taught when you started this discipline. Certainly, your mentor was right. Without knowing what you're working with, you're simply courting with catastrophe. With a bit of help from the Aether tools you have, you can discern the properties of any material you're working with -enough to know if there's an occupational hazard involved with handling them. But with sufficient practice and a discerning eye, you can figure out what any item is made up of."
100,Strange Formula,Marvel Cinematic Universe Vol. 1,"This chemical formula is the brainchild of the German scientist Dr. Erskine, and is directly responsible for the creation of Captain America. As is, this is only the formula, and you must make it yourself... but as a result it could possibly let you modify the serum for other uses. Beware its tendencies to amplify the personality traits of the user, or be prepared to find a way to fix that fact."
100,Nitramene,Marvel Cinematic Universe Vol. 1,"The formula for the chemical compound known as Nitramene, this compound has multiple purposes. A typical Nitramene bomb has a blast radius of five hundred yards after which it creates a vacuum that causes an implosion as matter rushes to fill the void that it has created, but a grenade of that size will do considerably less damage. On the other hand, Nitramene also emits low levels of Vita Radiation, which has a specific wavelength that has stabilizing properties."
200,Forceful Engineer,Star Wars - Darth Bane Trilogy,"Force sensitive individuals and species have created wondrous unions of engineering genius and Force energies. Prisons to hold eldritch nightmares, holocrons and seemingly infinite factories that strip entire stars for the resources needed for your unending fleets. You are inspired when it comes to the design of such marvels, even being able to use the Light Side for unseen effects. This brilliance extends beyond the Force into the wider realm of 'Magitek'. The potential trichotomy of Machine, 'Magic' and The Force could give birth to near unimaginable wonders for the inventive mind."
200,Extragalactic Tech,Star Wars - Darth Bane Trilogy,Exo-technology is a field of science that specializes in studying and combining the technologies of various species of the galaxy. Your nature as a Jumper allows you to go beyond merely marrying the design sensibilities of several alien peoples. You easily blend the varying physical laws and examples of causality you've encountered in the creation of any one thing.
200,Talent In The Arts,Dishonored 2,"The spark of inspiration that drives the philosophers of this world tends to manifest into the creative arts as well as the more practical ones – many genii are not just inventors or witches, but artists and musicians as well. Your brilliance in academic topics often bleeds over into artistic ones; a gift for mathematics might make your musical compositions especially melodic or rhythmic, a talent at linguistics and history could make your novels particularly compelling, or a natural knack for medicine and anatomy might give your portraits an incredibly realistic touch. Fame and acclaim for your creative works will last even if they are out-shadowed by your worldly creations."
200,Surgeon,MtG - New Phyrexia,"Incisions, amputations, dissections, grafts, brain excisions, xenotransplantation, phyretic implants... You have a steady hand, and a talent for putting together the abominations of flesh and steel your kind is known for. You know how to perform anaesthesia-less surgery without the patient going into shock, and can keep them alive through all of it, or at least quasi-alive, and your “patients” seem to be able to survive the long term effects of the surgery, as long as they survived the surgery itself."
200,Machinist,Gargoyles,"You are an expert mechanic. You can rebuild and improve a helicopter in 12 hours or create a functional motorcycle from spare parts. If honed, this ability will let you make nearly anything from incredibly advanced robots to nanite swarms in only a few months time."
200,Time to Work,Bayonetta,"You know how to create all kinds of weapons. Miniguns, swords, daggers, rifles, rocket launchers, shotguns, the works. Any mundane weapon is as easy as pie for you to create, and if you put your mind to it you can even alter these creations to have infinite ammo. You are even able to modify other weapons to possess this feature. How? Good question, but is that a secret you really want to share?"
200,Self Stabilizing Spells,Gemcraft Frostborn Wrath,"Gems are a perfect example of self stabilizing spells; other than being shattered, they will continue to merrily blast away at enemies forever with no further input of mana. They even become more stable over time as the spell fine tunes itself. This perk allows you to apply that philosophy to any persistent spell from any magical system. It will necessitate creating a physical anchor for the spell and it will probably be more limited and costly, but its effect will now continue until the physical anchor is shattered"
200,Downsized,Gemcraft Frostborn Wrath,"While gems the size of a room are the most efficient and stable, this perk will give you the skills necessary to create gems that are smaller than that. The strength of a gem relative to its cost scales with its volume, so small gems might seem useless at first glance, but gems effectively do not have an upper bound for how high they can scale. Feel free to make an Orb of Presence fit for a backpack, and carry around a staff with a gem on the top for blasting foes, or launch gem bombs the size of grenades and leave behind gem-wasps the size of flies to distract your foes."
200,Upsized,Gemcraft Frostborn Wrath,"While making gems the size of entire buildings is possible for normal wizards, they usually don't bother, since they have a tendency to cause widespread devastation when they break, and that can endanger the wizard that cast the spells. If you don't mind working around the potentially deadly consequences of summoning huge gems, this perk will give you the skills necessary to scale your gems as large as you want, so long as the entire thing can fit within your spellcasting range. Of course, you will draw a lot of attention doing this."
200,Heretical Adaptation,Senki Zesshou Symphogear,"Symphogears are, in essence, a Relic adapted into a combat system for it's ability to generate massive amounts of energy that can be formatted into a certain kind of matter through a generic mass-energy converter. However, they also have the ability to 'evolve' overtime, gaining additional armor and improvements to features such as onboard thrusters. With a bit of study, it might be possible to apply this adaptive behavior to other materials, encouraging them to improve themselves over time."
200,Mundane Applications,Senki Zesshou Symphogear,"Killing Noise isn't all there is to heretical technology. The same technology that is used to create a Symphogear and it's weapons from energy can also be used to manipulate other forms of energy. Through this it becomes possible to bend light to cloak objects or to keep an object cool in a raging inferno. Aside from the obvious military applications, this makes it possible to convert mundane things like coffee makers or fireplaces to run on the passive Phonic energy that is generated by people."
200,Sparking Innovation,The Legend of Zelda Breath of the Wild - TG,"The fruits of hard work and study. By studying the arts of the ancient Sheikah, You can now create basic Ancient technology. The chief use of this is that you have the knowledge of creating the blue flame that acts as the energy source for much Sheikah Tech. This Blue Flame can be used to fuel various magitech as Sheikah devices are known to be, and in turn you are capable of creating simple tools such as cameras and recording devices with this level of knowledge. Nothing ground shaking on its own, but it's the base of even greater innovation"
200,Gimmick and Trick,The Legend of Zelda Breath of the Wild - TG,"Arrows are a vital resource, not in the least because they are simple and easy to adjust. With your help, the humble arrow can go from a projectile to a problem solver! You now know how to make the 'trick' arrows utilized in Hyrule, the elemental arrows of fire, lightning and ice as well as the explosive bomb arrows. If you wished, you could extend this tinkering habit to non-projectiles, allowing you to create gimmick weapons and tools similar to that created by Kilton, proprietor of the Fang and Bone. In addition, if you have Hammer and Anvil, the quality of your crafted items is increased - allowing you to craft weapons of the quality of non-Hylian special weapons such as the Drillshaft or Gerudo Scimitar, or the quality of the weapons used by the Knights of Hyrule."
200,The Maker’s Hands,Nexusverse – D’Void,"One would wonder why a tinker devil works with individual parts when chaos binding would allow them to make the objects they want wholesale, and there is quite a bit of speculation as to exactly why, but the truth of the matter is, they are simply better with things they understand, and what better way to understand something than to make it yourself, directly, slowly, and with care. While a tinker devil does not truly need to build a device or object to gain an understanding of it, it is far easier to do so rather than trying to figure out that which is already built. There is also a connection formed with objects the devil builds themselves that amplifies this effect.
When a tinker devil knows more about an object, physically and metaphysically, they find they are better able to use it and bring out its true potential. A sword that they have studied and come to understand will be better in their hand than an equally potent sword they just picked up. Additionally, when using anything they have personally crafted, this increase is amplified, bringing them twice the benefit they would have received with any other object, even if they are exactly recreating something they have studied, that recreation will benefit more than the original.
Using the Given Shape, Given Purpose perk with this effect sees them compound on each other and make the two effects greater than they otherwise would be."
200,Common Magic,Nexusverse - Nexus,"Light is something everyone has, regardless if they are a fighter or not. As such, even the most common laborer will use it to their advantage. You find your abilities are easier to use when turned towards a profession that doesn't involve fighting. Crafting, farming, construction, cooking, and any other profession is able to benefit from your various abilities with great ease."
200,Heart of Fire,Nexusverse - Nexus,"Fire Elementals possess a form of magic called the Ember. This magic grants incredible resistance, bordering on immunity, to heat and flames, though it does nothing for the pain that heat can cause. However, that is merely a side effect. The true use of Ember is as a form of refinement, materials exposed to ember infused flame have their traits enhanced. Food becomes tastier and more nutritious, metals become more resilient, and potions last longer or have an increased effect. This does, however, require the material to be exposed to flame, so this will not work on certain materials."
200,Spark Infusion,Nexusverse – Betwixt,"You have the ability to create a metaphysical structure within an object that functions similarly to a Spark. It doesn't generate energy of its own, but can accept Spark energy to increase in Phase. Doing so causes the item to become more resilient and better for its intended purpose. A computer, for example, will run faster and better with each phase increase, while a laser etcher might become more precise in its movements or a weapon may gain traits to make it more deadly, like a sharper blade or a higher speed of a projectile.
If you also possess the Spark Technician perk, you can effectively program the Spark you create in the object, adding pseudo-programs that start to define the natural energy within to treat it as if it were alive. This will create a sort of inorganic biotemplate that will actually be able to maintain a logic engine capable of acting as an assist for the user and can give new functions given time and tinkering with the Spark and biotemplate."
200,Medical Training,Nexusverse – Betwixt,"Tenders are more than just caretakers, they are the medics of Betwixt. You are trained in the medical field to a degree that, regardless of body type and unusual anatomy from the various bioenhanced, you can diagnose and treat, if not cure, any issue they might possess. This is not immediate, taking time and a good bit of bedside manner, which you also possess when you want to, for the individual to be fully healed, but you certainly speed the process up. Additionally, you can mix natural energies into your medicines to increase their effects, with herbal remedies getting a far bigger boost. In a pinch, you are a decent field medic and can triage well enough to save lives, if not comfort."
200,Alchemical Sciences,Nexusverse – Betwixt,"One of the more common and basic studies in the Playground is that of materials and how to make them better serve a purpose. You know how to alter the properties of a material, whether that’s chemically, through alloying, or creating a composite. Even further, you know how to catalyze changes within a material using Spark energy to convert it into a magical material. An alloy, for example, will become chemically unique, changing from a simple mix of metals to a new one, such as the mithril favored by the elves. Such changes are, however, complex and require extensive research to create a properly useful metal, as shown with the precise mixing of metals necessary for the creation of mithril, which includes silver, nickel, titanium, chromium, and magnesium, plus several other metals. The more common use is the creation of Energy Crystals, which can store large quantities of Spark energy for use in larger projects.
The Elder Scrolls: 4,400CP"
200,Deadly Architect,The Elder Scrolls - Rogues,"Who says that you need to go to your target, when you can convince them to willingly enter your pre-made deathtrap. Well, convincing them may be a problem, but actually creating a deadly gauntlet of traps is quite easy for you. Your mastery over deadly traps also leads well towards disabling the traps of others."
200,Experimenter,The Elder Scrolls - Rogues,"Alchemy is entirely dependent on the magic within your ingredients and regents, so what are you to do in worlds devoid of magic, crazy as it sounds? If you were worrying, then don't, because you won't have to ever deal with that problem, seeing as you can make your potions and poisons just as effectively when using mundane ingredients from mundane worlds. You can even pass this trait along to any students you have, allowing them to perform your same feats."
200,Eternal Enchanting,The Elder Scrolls - Magic,"One of the limiting factors for enchanting is the need to constantly recharge them. This is especially true for weapons, forcing you to recharge them multiple times a day. Well no more, for you have discovered the secret to solve that particular annoyance. Any enchantments you apply will never run out of charge, being just as effective in a thousand years as it was the day it was made."
200,(Not so) Consistent Technology,World of Darkness - Genius: The Transgression,"The average Genius has an Aesthetic that they fit into, kind of like a genre of legacy. You however, thanks to your many teachers, have a difference of opinion that makes you unique, Wonders built in your Aesthetic don’t just ‘feel’ better but are better and you can switch your Aesthetic when you feel like a different Tech-Genre could be viable. You could have an airship that was built with the hard bulky like of a dieselpunk whilst the insides have the sleek holograms and AR of a cyberpunk."
200,Alchemy,Final Fantasy IV,"A lack of magic makes you no less useful, and you've learned how to make use of the various potions and other items on a grand scale. You can mix together multiple items, compounding their effects. It doesn't create something new, but instead additively combines the source materials into something with as much potency, to the upper limit of five times the strongest of your source materials."
200,Tool King,Final Fantasy VI,"Technical knowledge is one thing, but a little creativity is what makes it really shine. With the right parts, you can make goofy but powerful items with technology and magitek, just through a little tinkering and experimentation. Others see a box of scraps and a jug of chemicals, you see a poison spraying gun that can spread across a battlefield and infect enemies. This can range from the mundane, like a chainsaw, to the ridiculous, like an item that inflicts elemental weaknesses on your foes. It all depends on what you have on hand and what you can think up. In simple terms, you have great skill at converting simple materials into odd but unnaturally effective weapons. Obviously this works better the more advanced the technology you have on hand is, like if you're using actual weaponry or cutting edge machinery as a basis instead of a random pile of rusty junk."
200,"Magitech Augmentation Theories, 14th",Final Fantasy XIV,"The Garlean use of Magitek doesn't just end with automatons. Many of the weapons, armor, and even day to day objects have benefited from the implementation of magitek. Inside this textbook is a collection of theories and applications that have been tested and improved. You could most likely learn from these theories and apply the principles of magitek to any inanimate object. We've seen from live samples that Magitek doesn't just enhance the magical properties of an item it seems to add in neat little quirks like transformation sequences and magic resistant coatings as well. It's likely you could scale this up to high levels with a substantial amount of further analysis."
200,Harmless Extraction,Final Fantasy XIV,"With hempen yarn and animal skins in shorter supply since the catastrophe, you and other craftsmen have had to adapt your practices in order to keep the orders met. Practices to minimize the amount of animals killed, to make the most out of that which you have on hand are all crucial nowadays as resources grow scarcer. While the animals still aren't too comfortable with it, with this magic you can weave together a copy of their skin or wool, while only taking a small portion of what they have. It doesn't really feel right, but at least the animal is still alive! It'll take time, but what you've taken will slowly grow back."
