Cost,Perk Name,Source,Description
100,Medicine,Star Trek: TNG,"Training and knowledge in First-aid, diseases, surgery, anatomy, health and nutrition. You're a fully qualified doctor of the 24th century."
100,Robotics,Star Trek: TNG,"A combined study of mechanical engineering, and computer science. You learn how to make a wide array of machines, and you could even figure out Android or Borg technology if you studied it enough."
100,Physics,Star Trek: TNG,"How the universe works. The law of gravity, the conservation of matter & energy, quantum physics, etc. Remember though, there are dozens of creatures in this universe that defy the laws of human physics, so you may want to try and rewrite a few of these books while you're here."
100,Physical Sciences,Star Trek: TNG,"Understanding of the natural laws which govern the physical world. Biology, chemistry, geology and ecology. Again, you may want to rewrite a few of these books while you're here."
100,Engineering,Star Trek: TNG,"You've been trained in the maintenance and repair of Starships. Not only do you have a significant amount of mechanical and computer knowledge, but you also know a great deal about physics."
100,Bandit Gunsmith,Borderlands,"You have amazing technical insight and when shown a pile of broken weapons or energy shields you can use parts from some to reassemble others into decent condition. Don't expect it to be pretty, but you can nail 15 repeater pistols together to make a functional shotgun, or use bits of five shields to make one that works."
100,Spanner Hand,Revelation Space,"You're very good at fixing things...and, it has to be said, breaking them as well. You've a keen eye for the right places on a machine to do some damage; load-bearing supports, sensor clusters, stress bands in the hull. But the reverse still holds: when it comes to up-armoring something, reinforcing it, and ironing out any weaknesses, you'll find the optimal placement for those, too."
100,4-D ASSEMBLER,The Culture – Minds,"The Involucra were the builders of the Shellworlds, and your civ has a similar affinity for their construction methods. In what most humans think of as reality, these structures appear entirely normal, but to those who can see into hyperspace, they extend out of the skein of the universe into infraspace and ultraspace. 4-D architecture has very unusual properties, as it can be gravitationally self-supporting – they do not crumble under their own gravity, or that of the stellar body they are on – and are also heavily resistant to damage. Another unusual feature is that they also cut off all hostile forms of communication, travel or transport that attempt to pass through their walls – displacement, hyperspace signals, wormholes, even beings recalled or summoned from elsewhere are prevented from passing through the structures’ walls."
100,Hull Architect,Endless Space,"You know how to design ships. From nose to engine, you could draft up a functional space worthy ship. On paper. Putting all the pieces together maybe beyond you, but anyone who puts it together will agree, it's a mighty fine ship."
100,Decadence,Dune,"You have the skills to sacrifice neither form nor function when you design, create, or arrange things, which is especially important in a society whose upper crust values opulence the way this society does --after all, the Emperor's throne is carved out of a single massive gemstone. Whether it's interior decorating, crafting a knife or sword, building furniture or a vehicle... you can make it appeal perfectly to the most crass or the upper crust. You can also figure out the optimal decor for any purpose or environment, which includes the best places to hide discreet surveillance devices."
100,Medicine,GUNNM,"You have the skills of a surgeon, first-responder and pharmacist, all roughly bundled together with a lot of hands-on experience with the worst injuries the wasteland has to offer. Your hands are steady, your focus unperturbed by the sight and stench of gore and viscera, and you have the precise and quick reflexes necessary to swat a fly with a scalpel. You also have a fair bit of experience with slightly inhuman and mutated physiology, and are very quick to pick up on new techniques and tools."
100,Technical Expertise,Generic Cyberpunk,"People use technology every day but that doesn't mean they understand or are skilled with it. You're not one of them. You're a deft hand at working with and understanding technology and machines, picking up anything you need to know to use and work with them easily. Given anything more than just a passing familiarity you'll be a whiz with it, able to work magic when you get your hands on the inner workings of whatever you're dealing with. Whether that's peeling apart computers and piecing hardware back together to make a much better system, tweaking software in ways that make it run like a dream, or working magic in a garage with vehicles that have seen better days nobody can deny you have the talent."
100,The Right Tools,Generic Cyberpunk,"They can be hard to find, but when resources are hoarded and hard to come by you've learned to make do. You can easily improvise for tools and materials you lack by creatively using what you do have, even if that means using scrap to build the tools to build the tools you need. Even if you're lucky enough to have a fully stocked workshop or lab this will come in handy, as you'll be able to do a great deal more with what you have instead of needing to commission or build specialized equipment for every unique little thing. You'll never be empty handed and useless for long."
100,Biohacker,Eclipse Phase,You are skilled in designing genetically modified organisms from existing species. This includes developing Uplifts (if the base species is smart enough) and designing new transgenic morphs and designer organisms.
100,Hard Hat,Eclipse Phase,"You are an expert software engineer, capable of writing programs to carry out complex and interlinked tasks. You could write an AI from scratch (in time) and design simulspaces for the best VR games and sims."
100,Mega-Engineering,Eclipse Phase,"You like to build big things. Spaceships capable of holding thousands of people, space habitats, surface colonies, dams, ocean- spanning bridges, orbital elevators. Knowing how the diverse systems that megastructures need interact with the forces they are under is just as important as how they are arranged."
100,White Hat,Eclipse Phase,"You are an expert at defending your personal WAN or other networks and mesh sites from intrusion, finding backdoors and backtracing the physical location of intruders."
100,Black Hat,Eclipse Phase,"You are an expert at breaking into secure computer networks or mesh sites and wreaking as much havoc as you like. Security AIs are no match for you, but a competent sysadmin can make things very difficult or even impossible for you."
100,Device Engineering,Eclipse Phase,You are an expert at designing and building portable and mobile items from scratch. Anything from a flashlight up to a flying car. You can build items from scrounged materials and put disused materials to new uses without having to disassemble it all the way back to raw materials.
100,MedTech,Eclipse Phase,"You are a medical technician, trained in emergency first aid and field surgery - you know, the kind they used to do before they could just dump the injured in a healing vat and let the nanomachines do the work. You can install and remove over-the-counter cyberware and wetware, and perform reconstructive surgery."
100,Nanotechnician,Eclipse Phase,"You specialise in building things small. You are capable of designing most types of nanotech systems, from flea-sized microbots, free- roaming nanoswarms, internal nanoware for morphs, and the nanofabrication systems that make life in the solar system possible through Fabbers, Makers and Desktop Cornucopia Machines."
100,Bling of War,Macross,"It's one thing to have a weapon or vehicle of mass destruction, capable of rending an entire ground force or a squadron to shame. It's another to make it look so damn good your enemies would not dare get near it if they had a lick of sense. By purchasing this perk, you can design your equipment to look much more stylish and carry a 'theme' you prefer. This can range from the clothes you wear, to the weapons you wield, to even the vehicles you pilot into battle. It's all about style."
100,Wrench Wench,Macross,"Lubricants, fluids, cramped spaces, a lot of things can make a techie experience problems. You're different, you have a job that NEEDS to be done. You keep your skills and fine motor control regardless of working conditions, whether you have to work in a tiny box or if your hands are dripping wet in oil. On the plus side, claustrophobia is something you're immune to now, so no worries about sticking your head inside of a cramped fighter jet to do some gut work on the inside!"
100,Customized Weapons,XCOM,"You know that efficiency is number one, because waste is a thief. You know how to make the best designs better, and will ensure that the equipment in use is ergonomic, streamlined, and efficient."
100,Artistic Architect,Halo - Forerunner Saga,"Forerunner structures are not simple. Even in the worst of times, there is a beauty to their layout. Patterns woven into walls, shining pillars reaching to the sky, and shimmering glass panes adjourning corridors. Forerunners don't just build big. They build artfully. Like so many other Builders, you have an eye, and a hand, for beauty in construction. From the most simple of floors, to the most terrifying of weapons, you can spruce them up so that they are breathtaking to behold."
100,Fun in the Sun,Warhammer 40K - T'au Empire,"Plasma, radiation, and antimatter are all similar in that they relate to exotic and high energy states of matter, whether it is stellar mass or individual particles of subatomic size. You now are a master of T'au technology as it relates to manipulating these high-energy states of matter and the physics that underpin them."
100,Master of Technology,Warhammer 40K - Minor Xenos,"You have the innate understanding of technology shared by all Jokaero. You can modify weapons and armor on the fly in the field with minimal tools, improving or specializing their function as you desire. You can also produce and upgrade many types of rare and powerful technology, miniaturizing weapons like Lascannons into digi-weapons or strengthening Refractor fields immensely. Likewise, these skills of improvement, customization, and miniaturization can apply to other technologies that you personally understand."
100,Plowshares from Swords from Plowshares,Warhammer 40k - Squats,"You might have noticed most of the best Squat vehicles and weapons are repurposed mining and industrial equipment. This is no accident, for not only do such things have to be tough, they are intimately familiar to operators and engineers alike. You have a particular genius for weaponizing civilian technology, and finding constructive industrial uses for weapons."
100,Arts and Craft,Warhammer 40K - Horus Heresy: The Primarchs,"You can craft works of beauty, weave any incredibly intricate designs, coatings of gold, without affecting its usability at all. With this perk you can shift up all the aesthetics of something. Of course, you are also a highly skilled painter, sculptor and artist in general on top of this; only the greatest of mortal artists could hope to match or even exceed any art you pour yourself into."
100,Eternal Edifice,Warhammer 40K - Horus Heresy: The Primarchs,"Nothing you build will surrender to the passage of time; bury it for ten thousand years and it will work just as well as on the day it was forged. Imperial technology was built to last, as yours will be too."
200,Hearthian Engineering,Outer Wilds,"The Hearthians may not be the most scientifically advanced, especially when compared to the Nomai before them, but they are capable of hashing together astoundingly functional construction out of very basic stuff. You gain a similar boost to your ability to creatively apply nearly any technology you can get your hands on — what you can’t reverse engineer to make your own, you can at least take advantage of to improve what you have. Finally, your ability to jury-rig tech out of basic parts is enough to let you make even basic computers out of simple woodwork and gears, let alone what you could make with a more solid technological foundation."
200,"Science!: Mechanics, Medical, Engineering",Transformers,"Your programming is focused on either Mechanics, Medical, or a field of Science (Pick One), this gives you equivalent of a Cybertronian PHD in that field of study. You receive discounts on the other specialties if you choose this again."
200,Infinitely Customizable,Dead Space,"It's not that your guns are bad, by any stretch of the imagination, it's just that they could be so, so much better. And now you can actually do that. In this world, tools and weapons are aided by nano-scale circuitry, which leaves a lot of room for improvement, typically in the form of power nodes being welded into specific places to provide extra power to certain subsystems of the weapon, to increase power output, ammo count/efficiency, and even unlock special abilities, like setting enemies on fire, or exploding violently. As an added benefit, you also get the ability to break weapons and tools down into parts - specifically frames, tools, tips, accessories, and upgrade chips, see the Notes section for more information - and reconfigure them to your liking. You can even upgrade those parts individually using power nodes."
200,Maliwan Intern,Borderlands,"At some point, you got lucky and figured out how Elemental Weapons really work. You know how to use them to best effect, allowing you to set enemies on fire regularly, melt people with acid bullets, and have ALL kinds of shocking adventures with electrical ammo. If you have any technical training, you can even jury-rig ways to apply elemental effects to other weapons, as well."
200,Programmer,Stargate: Atlantis,"You're seriously competent at the art of programming, even to the extent of adapting programs to run on alien computer architecture. You could debug kernel code in your sleep (and maybe you have). If you can (or learn to) read Lantean or Wraith this includes programming in their software languages."
200,Thinking with Portals,Endless Space,"You know how to make interstellar portal arrays! They take a considerable amount of resources to build, have no defensive systems, and need to be linked together, but any system or planet you claim as your own is able to build them, allowing you to instantly travel between systems you have already claimed. Due to exotic (And very, very lethal) radiation produced during each transit, these are unsuited for placement on a colonized world. Atomic weaponry has nothing on these portals' ability to destroy a biosphere. If you take Pocket Portals, you are able to reduce the radiation to background levels, making it safe to install them planetside."
200,Behind the Shadows,Honor Harrington,"There is more to technology than just big booms, you know. Oh yes, you do. You are utterly incredible at all kinds of stealth based technologies. You can build up infrastructure and shipyards in total secrecy, with not a soul becoming aware, and the results tend to be some of the best cloaked and concealed ships and weapons in the galaxy. The spider drive, with all of the supporting tech needed for it, is only one of the examples of what you're capable of with this perk."
200,Powered Productivity,DOOM 3,"Why are there so many excessively high-powered systems employed in the UAC Mars base? Well, at its most basic because it works. Brute force might be lacking in elegance, but there is nonetheless a certain charm to deciphering ancient hieroglyphs with a computer mainframe the size of a ten-story building, or getting started on a terraforming project with what could charitably be called a self-sustaining nuclear fusion system. You're adept at using such immense volumes of raw energy and potential, and can easily find ways to turn challenging but complex problems into well, equally challenging but decidedly simpler problems with a suitable application of raw power. Not only that, but you also possess a high degree of skill in making sure these kinds of energy use don't lead to further problems, like unbalancing the power grid or burning out the circuitry. It might not be pretty, but without asking yourself 'why not try more power?', would the UAC ever have developed such mighty new technologies as the Plasma Rifle or the BFG-9000?"
200,Hellish Advancement,DOOM 3,"The teleportation research in the Delta Labs is arguably the most advanced field of science known to mankind today. With potential applications in everything from aeronautics to personal transportation, both short-range and long-range teleporters represent one of the greatest advances in recent decades and the fact that they operate by tunneling through literal hell is hardly a detriment, is it?
You are a master of using dimensional technologies, especially those relying on less than pleasant realms for their function. From dedicated safety systems to mapping the hellish wastelands of the damned 'by remote' to find the most efficient paths, if it involves alternate realities or physical embodiments of evil you've probably got some ideas on how to make use of your findings. Even better if it involves both."
200,Loaded Up,Generic Cyberpunk,"It's not enough to have what you need locked away back in the workshop, and even when you have time to prepare you often have to pack light. You have a particular genius when it comes to building and working with tools, gadgets, weapons, armor, and other personal scale equipment. Whether it's cramming a computing setup that would take up an entire workstation into something that a hacker can slap onto their arm for on the fly hacking, or taking a normal pistol and modding it until it's more lethal and effective than most military arms, you're able to cram a stupefying amount of effectiveness into easily ported packages. Your creativity, skills, and genius just seem to skyrocket when dealing with things in sizes that would hamper anybody else. Bigger doesn't always mean better, sometimes it just means cumbersome."
200,Neuromancer,Generic Cyberpunk,"You've mastered the arts of interfacing machines and the human mind, able to both design and build things to seamlessly interface with the human nervous system and the actual consciousness housed within it. Building an implant or accessory to let people access the net with just a thought wouldn't be difficult at all, neither would making sure that a cybernetic connects so seamlessly with the user that it feels more natural than their original arm. You've also mastered the use of such a simple if almost magical technology, not just it's construction. Combined with some programming skills, full immersion Virtual Reality would easily be within your grasp. You've bridged the gap between mind and machine, it's up to you to discover where you go with it from here."
200,Blueprint Designer,Eclipse Phase,"In a time when most goods and foodstuffs are produced in fabbers, makers and Desktop Cornucopia Machines, it pays to know how to work them. You have a talent for designing blueprints that are much faster to assemble and far more efficient in their use of raw materials, which means smaller quantities of rare feedstock or raw materials are needed, and thus cheaper.While shaving down the mass of hydrocarbons required for a design doesn’t seem like much, out in the resource-scarce outer system that margin of efficiency can mean the difference between being able to fab up a life-saving device, or not."
200,Finger of Silver,Macross,"While other kids were building tinker-toy creations, you were fiddling with your dad's car and doing a better job than him. By purchasing this, meddling with machines and OverTechnology is as easy as breathing for you. By getting your hands on something, you can easily figure out how it works and how to copy its inner workings, provided that it wasn't just bullshit magic. The more advanced something is, the harder it may be... but with time and effort, you just might succeed."
200,Peak ADVENT Technology,XCOM 2,"Before you defected you were working in some of the most top secret black projects any human had access to. You have an encyclopaedic knowledge of all ADVENT technology, minus some of the genetic manipulation techniques and basically anything that would give away ADVENTs dark secrets.
Halo: 2500CP"
200,Engineer,Halo - UNSC,"Yet by understanding the nature of computer systems, wouldn't it be prudent to understand the technology those systems command? After all, what if you found yourself needing to recalibrate a Magnetic Accelerator Cannon or repair one of the dangerous Shaw-Fujikawa Translight Engines that makes faster-than-light travel possible? What if you found a cache of human weaponry that could be used if someone managed to repair it? While you don't have the skill to create something as complex as a Shaw-Fujikawa Translight Engine, you'll know your way around it just like much of Humanity's 26th Century technology. You might even figure out how to make small improvements to the technology if you had the time to sit down and look it over. Hopefully the Covenant give you that time."
200,Anaheim Degree,Gundam - Universal Century,"You have the knowledge (and the paper to prove it to people and shove in their faces to establish superiority) of how to build MS. It's trickier than it looks, honestly. Weight balances, servo designs, energy reserves- it's all down to a science and you know how to build the basics. Who knows what you can learn from a bit of hands-on training."
200,Material Synthesis Science,Gundam - After Colony,"You know a few things about getting your own materials, but you also have a bit of know-how about how the people here get such quality materials. Normally, you know how to forge, quench and mold materials into more high quality specimens, but you have a specialization in Zero-Gravity Material Synthesis as well-in microgravity conditions, you can create much more effective materials thanks to the limitations of gravity being removed."
200,I like 'Em Big,Gundam - Advanced Generation,"Your pace continues into your preferences in MS design-along with some basic knowledge of 'Right, so I take this bolt out and everything falls to pieces without it. Don't touch it.' in your head, you can make upgrades to Mobile Suits that revolve around extra armoring and utility- making replacement parts cheaper and easier to install, reinforcing plates and glass, and generally making a unit tankier and sturdier."
200,Could Stand To Lose A Few Pounds,Gundam - Advanced Generation,"When it's out in the cold expanses of space (away from that damn plotradiation), nothing counts more to you than having a well-toned machine. With some basic knowledge of 'Alright, I can't make this any thinner or it snaps like stressed knockoff plastic', you can make upgrades to Mobile Suits that shed crucial weight, making them faster, sleeker and more humanlike in motion- cutting what you can and generally making things more able to dodge, bob and weave."
200,Build Something to Do It For You,Warhammer 40K - T'au Empire,"T'au (and most organic species) have limited forms based on the dictates of evolution, meant to operate at the minimum required for its environment rather than the specialized maximum of a machine designed for a purpose. You are now a master of programming the AI and VI systems that the T'au rely on for their industry and war machines, as well as a master of building and designing the drones that supplement their capabilities for the same."
200,Technical Schematics,Warhammer 40K - T'au Empire,"This small database is a well organized, easily searchable, and easily accessible list of detailed schematics and scientific texts covering all machines, tools, and sciences understood by the T'au. It cannot be remotely hacked or externally corrupted by others. During your jump, this database includes all T'au knowledge up to either current 40k canon or all information that would be available to the T'au within the next hundred years without your interference, whichever option includes less advanced technology. After this jump, the schematics are upgraded to include all designs and science your T'au have developed and all designs and science developed in canon by the T'au by the end of the Fifth Sphere Expansion."
200,Primordial Schematics,Warhammer 40k - Necrons SB Edition,"The human world of Cadia was able to stymie the advance of Chaos largely due to the efforts of Necron technology. The mysterious pylons of Cadia acted to reinforce the materium even on the verge of the Eye of Terror. During the Thirteenth Black Crusade, the Archmagos Belisarius Cawl was even able to use them to shrink the largest Warp Storm in the galaxy. The designs behind this priceless technology are now within your possession. Outside of this setting, pylons designed according to the specifications of these schematics will disrupt interdimensional portals and incursions with some fine-tuning."
200,Black Boxing,Warhammer 40k - Squats,"While certain red-robed rats of Mars always trying to get their grubby mechadendrites on your stuff is annoying, messing with them is endlessly entertaining. You can easily tweak your work to be nearly impossible for others to duplicate. If you're feeling particularly spiteful, you can build in some cross-connections so anyone trying will blow themselves up."
200,Fast Service,Warhammer 40k - Squats,"Some might wonder what place a mechanic has on the battlefield, but they clearly never saw a tank take a crippling hit. Fortunately, your skills are such that you can repair many vehicles and devices that would seem at first glance only good for parts, and in a fifth the normal time."
200,Redundant Mechanisms,Warhammer 40K - Horus Heresy: The Primarchs,"It is an unfortunate yet common result of warfare that one’s finest wargear and vehicles is likely to break under the stress of combat. Fortunately, you are far, far better at engineering all your gear and vehicles with specifically redundant mechanisms that will enable them to continue to work surprisingly well even after taking battle damage. The comfortable redundancies you engineer will not affect the operation of the weapon or vehicle either, merely enable them to shrug off a surprising amount of punishment or even be brought back online faster. Despite the name, this also applies to any cybernetics you craft, as well as any biological organisms you design."
200,Lessons of the Laer,Warhammer 40K - Horus Heresy: The Primarchs,"You were able to study the secretive gene-crafting and biological manipulations of the Laer, a mysterious xenos who had such mastery over genetics and flesh-crafting they could biologically engineer each member of their species to be optimised for one role in life from birth. Curiously, this knowledge meshes extremely well with the gene-seed implantation of the Astartes, and you could easily take this knowledge to craft new organs, broaden your potential initiate pool, or reduce rejection rates."
200,Reclaimer,Warhammer 40K - Adeptus Mechanicus,"Rare is the heretek with wealth or connections enough to acquire the resources to pursue innovation without raising suspicion. Most must make do with whatever they can scavenge or build for themselves, and fortune seems to often favor them when harvesting useful components from wrecked machines. More often than not, the most delicate and valuable pieces of technology can be pulled intact from wrecks you find or create."
300,Grease Monkey,Bubblegum Crisis 2032,"What can you fix or build? What CAN'T you fix or build? Nothing, that's what. From hyper-cars to Buma, computers to Hardsuits, with the right tools and enough time and experiments, you can build it all, weaponry included."
300,Escall’s Legacy,Outer Wilds,
