0,,CP Cost,Name,Jumpdoc,Chapter,Description
38,,200,Succubus Oil,Prina the Dungeoneering Princess,Fertility & Family,"Now I know what you’re thinking. Made for succubus, or from succubus? Little bit of both, honestly. The oil is made from succubus cum twisted through a few alchemical processes. It seems normal at first, a high grade aphrodisiac and pleasure enhancer, but it has an extra function that’s quite useful. See, it drastically ups the fertility of anyone it’s used on. As in, a pregnancy is guaranteed to be twins, maybe even triplets. Or multiple pregnancies at once, even if you’re supposed to be too old to get pregnant. Also makes for excellent massage oil."
39,,200,Take Care,Legend Of Krystal,Fertility & Family,"To take care of ones tribe is not just a necessity, but the right thing to do. You excel at caring for those in your tribe, your friends, and your family. Whether it’s raising the hatchlings or taking care of a sexy vixen who crashed nearby, your skills as a caretaker are second to none."
40,,200,Winning the Genetic Lottery,Elrk,Fertility & Family,"I suppose it goes without saying that the Elrks’ prefered breeding habits can produce some very strange looking children. Second and third generation hybrids, such as shamans, are even stranger looking, as the genes from more and more creatures are mashed into one being. With that said, the Elrk are always visibly an Elrk. Bright to dark green, big breasts, and a fat cock hanging between their legs. Much like them, no matter how screwed up your genetics get - or those of your children - you’ll always be recognizable as a person, and probably as beautiful. The extraneous limbs and often armor-like additions to your body only serve to enhance your beauty, not warp you into a monster."
41,,300,Birthing Bed,Futadom World,Fertility & Family,"Dairy Cows aren’t just there for the dairy. This item will help cover the breeding aspect of your job. A complex contraption, similar in size to the Milking Machine, this all-in-one medical marval will take care of any and all pregnancy related medical needs quickly and painlessly. Everything from routine checkups to complicated births are made not merely easy, but extremely sexually pleasurable by this automatic midwife!"
42,,300,Family Time,Futadom World,Fertility & Family,"Family is everything, and you’ve taken that to heart! So long as you genuinely care for your family, in any setting they always seem an engaged and important part of your life. No matter where you are, what you’re doing, your family will be cheering you on, helping you out, and just generally giving it their all to make sure you have a good life. In addition, your family always seems just that littlest bit better at working out issues, finding common ground, and maintaining healthy relationships with each other. No matter what, your family will always seem to be good at staying friends.

This perk can be toggled on and off."
43,,300,Hizashi's Plan,Naruto Blacked,Fertility & Family,"Boy, NaruHina sure turned out some pretty powerful heirs for the Hyuuga clan, didn’t it? You think maybe somebody planned that all out...? Naaah. But you sure could do something like that if you wanted, thanks to this expansive billboard covered with an intricate web of all the bloodlines and inheritable powers which are known to you along with who has them and intricate details about the possessors in question. Thanks to this chart, which automatically organizes and updates itself with new information whenever you obtain it, it would be trivially easy to plot out which potential pairings would produce the strongest heirs."
44,,300,M-Preg,Flexible Survival,Fertility & Family,"You have gained the ability to be impregnated and give birth as a male/neuter. Your offspring develop in eggs, and grow to the size of a baseball in seven days. They are then ejected from the body (anus) and rapidly grow to a normal size infant in minutes. You could decide at birth that they will grow to physically mature adults if you want, instead of stopping development at the infant stage."
45,,300,Omni Fertility,Adam and Gaia,Fertility & Family,"With the world as diminished as it is repopulating is difficult enough, the fact that each time isn’t a guarantee the seed took makes any effort even more frustrating. Perhaps you have been blessed by Gaia or just have a supernatural ability to make life spring forth. Any living thing that has functioning reproductive organs you have sex with will get pregnant or vice versa."
46,,300,Omni-Contraceptive,Generic: Lewd Science Fiction,Fertility & Family,"This little pill functions not only as a contraceptive, but also works against any outside being trying to use your body to reproduce. From parasites and diseases to alien facehuggers and grey goo, it will stop them using your body as a breeding factory or converting you into more of them. Doesn’t stop them just killing or eating you, though. The drug lasts for a week, when a new pill will appear in your pocket."
47,,300,Properly Equipped,High Elf x High School,Fertility & Family,"If you want to help a species overcome its terminal case of inbreeding, what’s the most important thing? The ability to actually get it on. While humans normally don’t have much magical potential, you’re one of the rare exceptions, which is fortunate as otherwise you wouldn’t be able to impregnate an elf in the first place. What’s more, the amount of magic you have serves to increase your fertility overall; if you’re strong enough with magic, you could impregnate even someone who is incapable of bearing children."
48,,300,Woes of a Mother,Succubi’s Supporter,Fertility & Family,"Sure, it should be every parent’s goal to have children who are even more successful than they are. But still, any parent wishes to be looked up to by their children, which is kind of hard when they’re just too amazing. 

Your children, and all your descendants, will always be exceptional. They will be smarter, luckier, stronger, more beautiful, and more sexually impressive than their peers, and will additionally inherit any perks you may have had that would let them excel in these areas. They are destined to have amazing, successful lives, and as long as they devote even a smidgen of effort to it are effectively guaranteed to become wealthy and popular, without losing themselves to fame and fortune.

But no matter how great they become, even if they overshadow you, your descendants will never stop looking up to and admiring you. No matter what you need in life, they will always be willing to provide it."
49,,400,100% Success Rate,Generic: Virgin,Fertility & Family,"Why do it more than you have to, right? Intercourse is, primarily, for reproduction, and now you can impregnate anyone able to get pregnant the first time you try. This doesn’t require any male genitalia on your part. Any part of your body will do to deliver the needed gamete where it needs to go. Hell, you could even use someone else’s gametes if you want to. Finger one girl to orgasm and then use her gametes to impregnate her sister or something. Taking or giving a gamete requires that the target orgasms."
50,,400,A Future of [Kemokko] Cuteness,Kemokko Zoo,Fertility & Family,"The zoo’s animals becoming cute and sexy kemokko girls is just the start of the Director’s brilliant dream, for she envisions a day in the distant future where, through love, they will have birthed a new kemokko race, holding the genes of both humans and other animals – and being incredibly cute!

With this perk, any children you have, even with other species, will bring in the best, cutest genes from both sides. They’ll take the cutest features from each parent to form a wonderful hybrid with a beautiful yet healthy body. They’re so lovable that, even if they’re a hybrid of different races, people just can’t help but find them adorable and will accept their existence.

As an extra bonus, your own forms will likewise inherit the cutest parts of your parents."
51,,400,Baby Box,Lexx,Fertility & Family,"Similar to the box on B3K where Zev Bellringer was raised, this machine, the size of a small room, is capable of taking a human infant and raising it into an adult. The television screens and robot arms provide for the child’s basic needs, as well as education and simulated socialization. This will somehow not result in a child who is more screwed up than one raised by conventional means. If for whatever reason you don’t want to take a completely hands off approach to child rearing, you can take the child in and out of the box, using it as a school, daycare, and/or babysitter. As a special bonus, you may apply any parenting or teaching perks you may have through the box."
52,,400,Beloved Father,Adam and Gaia,Fertility & Family,"Or mother, or both, if it works it works after all. All of your children will love you and be fiercely loyal throwing themselves into whatever role you assign them. It helps that you are very much in tune with the needs and wants of your children, even understand their individual mind and how they think with a just few conversations."
53,,400,Ditto Reproduction,Pokemon Ecchi Version,Fertility & Family,"Dr Wankenstein is a mad scientist who dreams of creating pokemon through the wombs of humans. He would love to get his hands on you, as you are the epitome of that dream. What he does with technology, you do naturally. Anytime you have sex with something you normally can’t reproduce with, you can breed them and/or be bred with essentially a clone of the other party. For example, a Charizard creates a Charmander, whether it’s fucking you or you fucking it. If you are the one being bred, then the new organism is first created in an egg, that once laid then grows further into whatever the baby/child stage is. If you are the one breeding something else, the mother essentially starts carrying a clone of herself. As an unexpected benefit, the child created by this process knows every power/skill the parent knows, even ones the child can’t logically do. For example, a Charmander being able to pull off Wing Attack without having a wing. One particularly noteworthy example is the Eevee line, as being bred by a Flareon with Flamethrower will create an Eevee with Flamethrower, who can then be evolved into a Vaporeon with Flamethrower. Lastly, this perk comes with a toggle, in case you don’t want to start creating new life everywhere."
54,,400,Genesis Pillar,Masou Gakuen HxH,Fertility & Family,"Well, I guess if you really want it... Ahem, this piece of Vatlantean magi-tech is responsible for the exclusively female population, specifically by allowing women to become pregnant through a blood offering, bearing exclusively other women, without the involvement of a man. Naturally, because men have lower inherent magical potential (in this setting) than women, the men of Vatlantis were steadily bred out of existence. If you wanted to make a pure matriarchy work, this is the tool to use. Technically speaking, if you wanted to gift this to Vatlantis, you might be able to cancel the war."
55,,400,Immaculate Conception,Shinmai Maou no Testament,Fertility & Family,"Tojo Basara holds the unique status of having been born of three parents: his first mother, Sapphire, his father, Tojo Jin, and his second mother, Raphaeline, who carried him to term when Sapphire couldn’t do so safely. This mixed birth helped create a hero with the potential of all three realms, enough to rival even the Ten Gods themselves. You share in Raphaeline’s power over conception and birth, which allows you to safely transfer an unborn child between mothers, even to yourself if you are female. Any child born in this way is guaranteed to become magically-powerful as they grow, inheriting many of the powers that any of his or her parents may have possessed. In addition to this highly specific ability you also possess broad magical influence over fertility and childbirth in general, allowing you to bestow blessings of health upon a mother or fine-tune an infant’s appearance and talents while they’re still in the womb."
56,,400,Mother of Darkness,Majuu Purification Girl Utea,Fertility & Family,"The Utea might be broodmares to the injuu but that doesn’t mean they lack power or influence over them. They’re still mothers after all, and what sort of mother can’t raise her children properly? Even if they have bestial or inhuman natures you have a great deal of influence over your offspring. Even the most demonic creatures you birth pay great heed to your opinions and sensibilities. Although they won't completely deny their natures, they'll try to channel it in a way you would approve of. Moreover, upon birth, you can choose to have your new offspring harbor great lust for you and the prospect of having sex with you will motivate them greatly, making them much more capable at whatever tasks you set them than they really should be if you reward them sexually. Should you go back on your promise, though, they might just try to take it by force. They’re your children, not your slaves. Lastly, the children of such an excellent broodmare as you are always prime specimens of their kind, far better in every way than those borne by inferior mothers."
57,,400,My Beloved Smother,Defiler Wings,Fertility & Family,"Somewhere along the line, you obtained a crystal ball. Maybe you bought it from a witch, stole it from a gypsy, or made it yourself. It doesn't really matter. What does matter is that this orb is an orb of scrying, and it will allow you to watch *cough*spy*cough* your children. Supervise the armies' training from your bedroom, or critique the Dragon’s fighting style from halfway across the continent. It can only lock onto your children however."
58,,400,Rapid Pregnancies,The Works of Aomizuan,Fertility & Family,"Like the women of Ushihijima, your pregnancies (and the pregnancies of those you impregnate) are insanely fast, taking only two weeks to reach completion. Well, two weeks normally. If the impregnator and the impregnated both love each other, then the pregnancy will be instead be completed in but two days.

All such rushed pregnancies are completely safe, cause no extra physical trauma, don’t require extra food, and are so easy to recover from that you could walk home immediately after giving birth. Nobody will ever consider such quick gestation times to be in any way abnormal, and nurses will never insist a mother stay in the hospital when they try to leave right after giving birth."
59,,400,SSR Rank Breeder,Victim Girls (Veronica Edition),Fertility & Family,"A woman who was born solely to breed. Anything birthed by your body is a superior lifeform. The reasons from this are many. The superior quality of your reproductive abilities lead to far superior spawn, easily outmatching other members of the same species. None of the weakness of your female form will bleed into your children, taking only the better traits from you and the father. Unique genes in your ova give a high chance of developing Esper powers, which can range from control over elements to the ability to stop time. One might very well say that the most, and only, valuable part of you is now your womb."
60,,400,To Be Impregnated,Lewd Virus,Fertility & Family,"The only known cure to the virus—as well as the only vaccine—is to be impregnated by an infected male and give birth to their child. This is a bit of a problem, as growing a baby normally takes most of a year. Or rather, it would be a problem if the virus didn’t conveniently speed things along. Infected women experience extremely rapid gestation and development of the child, reaching a state equivalent to roughly eight months of pregnancy in a single week, before the process slows for the remaining weeks of the pregnancy, giving birth in a total of a single month.

This does not consume as much energy or nutrients as it seems like it should, is perfectly safe to both parent and child (unlike such rapid growth has any right to be), and the developing fetus is unusually protected, preventing the pregnancy from interfering overmuch in the daily life of the woman in question; they can even get bloated up cum again without risking the baby. Strange cravings, morning sickness, and the daily pains of pregnancy are entirely absent. Furthermore, the mothers-to-be experience a higher degree of serotonin, the so-called “happiness hormone”, resulting in them being much happier with their condition than they might ordinarily be... which is important, considering that they need to carry the baby to term to survive the virus.

Men who take this perk will provide the benefits of it to anyone they impregnate."
61,,500,Army of Darkness,Defiler Wings,Fertility & Family,"You know, dragons are known for being arrogant. Maybe you shouldn’t base your entire army on one? Or maybe you should, it’s not like they’d ever betray mother dearest, right? Your children are now utterly loyal to you, capable of harming you no more than a papercut without your permission. The effect weakens with each generation, but it would take, lets say five, before someone would be able to plot against you normally, and by that time they’re either your child anyways, because you’ve been fucking your kids, or too weak to really do anything against you."
62,,500,Babies Ever After,Generic: Virgin,Fertility & Family,"You are hyper-fertile, able to get pregnant or impregnate someone at will. All your pregnancies, and all those you cause, take mere days to come full term and never suffer from medical difficulties. The actual births will be easy, safe and mostly pain-free, and all your children (whether you carried them or not), will mature to toddlers in a week. Any or all of these effects can be toggled off at will."
63,,500,Broodmother,Corruption of Champions v1.1,Fertility & Family,"The greatest advantage of the corrupted races is simply how damn many of them there are, with puny creatures like imps and goblins found almost everywhere in the world. Why not get in on that? You breed like a goblin, with pregnancies that last a mere week and births feel like one long, continuous orgasm. Even if you end up fathering your children instead, your partners' pregnancies end up being similarly rapid and pleasurable.

Twins are the bare minimum, with up to octuplets not being uncommon depending on the virility or fertility of your partners. These children develop at astounding rates too, able to stand and walk almost immediately, and can potentially grow to look and act practically fully grown as they suckle from their mother for the first time. Though if you really wanted to, you could dial this down to a less extreme corrupted growth speed or a more reasonable number of children. Perhaps if you wanted more time to teach your children."
