0,,CP Cost,Name,Jumpdoc,Chapter,Description
30,,200,“Dual Cultivation”,"“I'm in Another World, So I Guess I'll Use Magic to Be Lewd!”",Magic,"Kids these days have it easy when it comes to learning magic. Even the Hero had to work his butt off for his talents to reach their full maturity but his elf sidekick went from having zero magical talent to being a respectable mage and all she had to do was become his fuck buddy. Like the hero’s elf apprentice you’re able to soak up magical power and expand your arcane talents at a vastly accelerated rate just by having sex with people who are stronger or more experienced than you. You’re able to gain both knowledge and power from your “mentors” this way, with new spells and techniques in their arsenals manifesting in your mind in the form of sudden flashes of insight, though you’ll still need extensive practice to master these spells to the same degree as those you learned them from."
31,,200,Babe Magnet,World of Tentacles,Magic,"As a Demon King you are not some feral predator that mindlessly pursues the first fertile female it sees. You demand victims whose beauty and potential are a match for your own power and magnificence. This little device will help you find them. The Babe Magnet can take many forms, ranging from a mundane compass to an eerie black crystal to a deck of profane Tarot cards. It's a quality focus for any divination magic you might possess and makes it a bit easier to work around all sorts of interference. In addition, once per week you may use the Babe Magnet to track down a woman whose appearance, personality traits, unique skills, and recent history make her suitable for and vulnerable to your latest perverse desire. You don't have any real control over this process, and it's pretty much guaranteed to fail to expose any heroine or rival villain's secret identity, but that isn't to say that it can't unknowingly lead you to their public personas..."
32,,200,Bell of the Goddess,The Legend Of Queen Opala,Magic,"This exquisite, golden bell has a clear sound that seems to linger even after the bell has stilled. If you ring this bell with your eyes closed and picture a person (or any other being with human-level intelligence or above) that you've met before, you can temporarily summon a magical copy of that person. They'll be completely the same as they were when you met them, with three differences.

First, while they’re completely lifelike in just about every way, they’re only a semi-real duplicate - more akin to a very lifelike illusion than an actual sentient being. Second, the copy will feel like the ‘summoning’ is completely normal and unremarkable, never questioning why they're suddenly somewhere else. Third: they'll always be enthusiastic about fucking you (even if, say, they're normally only attracted to a different gender/species/other, they'll make an exception just for you). Mind you, this won't necessarily mean they'll fuck you the way you want them to... as an example, the high priestess of a religion that fanatically worships virginity might only be willing to do a handjob so she stays 'pure'. Likewise, summoning The Demon King Of Pain And Slaughter will not magically make him bother with such things like 'consent', 'lube', or 'keeping his plaything alive during the ordeal'.

You can't use this item to gain any power or other advantages, such as by asking a mighty sorceress to teach you her magic while your dick is buried up her ass. You'll probably just forget your newly-acquired vast cosmic powers the moment the summoning ends or some such."
33,,200,Beloved Bridal Sex Slave,Sei So Tsui Dan Sha,Magic,"You now can make use of a peculiar spell that’s equal parts kind and kinky. By casting it on yourself or someone else, while someone they love is nearby, the two of them will suddenly be dressed in marriage attire. By exchanging the supplied rings, and having passionate sex, they will become magically married, in the eyes of society and the law, regardless of all other factors. Unless the love is truly mutual, the spell will only be temporary."
34,,200,Blood is Magic...,Evening Starter,Magic,"This quaint ability is something all Witches are able to do. The ability to regain magical power through the bodily fluids of others. This is a rather inefficient process, but it is still viable. While you could gain quite a bit of magic from the blood of others, it is considered quite a taboo. Normally, the blood would need to be fresh and become worthless if allowed into blood packs or unenchanted storage mediums. You, however, can gather magic from blood just perfectly without those drawbacks. Still, if blood is too much for you and you’re into that sort of thing, the easiest and most benign way to regain magical power is through semen, the fresher the better."
35,,200,Caloric Conjuring,Generic: Fat-Fetish,Magic,"You now know the dark, sinful art of magical, fat-related spells. Curse that snooty princess with an unending appetite, outright magically force that amazon to gain weight, transfer fat from one person to another. At first you’ll only be hitting one target at a time, but with practice you can work your devious magic over whole groups at a time, maybe up to towns and cities if you really try."
36,,200,Command Tattoos,Fate/Whore Order,Magic,"Womb tattoos can be hot, but there’s a fine line between stylish and trashy. Luckily for you, these fall into the first category for the most part. As for what they are? Well, they’re sort of like a command seal, but a bit weaker and a lot more open ended. Instead of binding you to someone, these allow anyone to use them - and in theory, to use you. That said, with how much weaker they are even someone with E rank magic resistance could mostly nullify them. They can’t really be used to force you to do things. Instead, they shine brightest when you agree to the command, and also when that command is sexual in nature. Something like ‘Cum a dozen times’, or ‘Get pregnant!” would be the sorts of commands I expect you to use these with. 

They come on a mystic code piece of paper and can be applied just by pressing it flat against someone's navel. When used, a new set will develop on it once a year. As per tradition, a set will work three times every 24 hours."
37,,200,Dark Mark,Submission Sailor Moon,Magic,"Some youma prefer a catch and release policy for their victims, letting them go and coming back for them later rather than locking them up. Tracking one girl in a city as big as Tokyo might sound tricky but you’ve got a secret weapon up your sleeve, a magical tattoo which acts as a tracking device, letting you sense a person’s location from hundreds of miles away. It can take whatever form you like, from a black star to an inverted crescent moon to a tramp stamp, or even a lewd little heart right over their womb. You can apply your mark with a simple exertion of magical power if your target is magically-weak or exhausted and from then on will always know your target’s location relative to your own. You can also hide the mark from sight if you’d rather your target or others not know it’s there, and if you’re skilled with magic you can also use it as an anchor for other kinds of lewd spells, making them much more potent against your target."
38,,200,Dragon Ropes,Rope Master,Magic,"Ropes hold great symbolic and magical power as bindings that separate the world of man from the world of magic, but that's not the only reason why these bindings are so effective in the hands of a rope master. These magically-enchanted dragon ropes are supernaturally durable, stronger than steel cables thanks to the enchantments placed on them and very responsive to having magical power channeled through them, so their strength increases even further as your magical power grows. They bind ghosts and spirits just as easily as corporeal beings, and any creature bound in them becomes several times more sensitive to pain and pleasure until they're released. You have several coils of this divine rope bound together in loops like a lasso and you're able to conjure more out of magical power whenever you need. You can also substitute chains, ribbons, and other implements of magical bondage instead of ropes if you prefer."
39,,200,Feisty Familiar,Karenvania,Magic,"A small implike creature that you likely defeated and bound to you in the past. Nominally a monster, she can sneak about Castlevania more or less uninterrupted, scouting and spying for you. Her own magical talents are simple, but not nonexistent - creating keys from magic, simple illusions, even a spell or two meant for the bedroom. Still, her place in battle is to harass and distract - unless you plan on giving her a truly enormous amount of power, she will remain no bigger than your hand. If you have that energy to spare... Well, she would grow quite nicely."
40,,200,For Science!,A Change of Tactics V2.2,Magic,"More so than most others in this era mages tend to be avid scholars and value knowledge very highly, but to expand the scope of that knowledge requires endless experimentation and those experiments typically need willing test subjects. But your zealous pursuit of knowledge is either very convincing or very hard to say no to because you can easily convince people to step outside their comfort zones and do things they wouldn’t normally be comfortable with, whether to assist you with an experiment or to have other kinds of new experiences. You’ll have no trouble talking people into being your test subjects when you need to try a new healing spell, work the kinks out of a pleasure hex, or simply indulge your curiosity on the viability of interbreeding humans and manaketes. While they might wonder how you talked them into it after the fact, as long as no serious harm comes to them it only gets easier the more frequently you do it."
41,,200,Hylia's Blessing,Breathless Wild,Magic,"The other races may have magical powers but it was the hylians who brought order and civilization to the land of Hyrule, and even with their great kingdom in ruins they’ll do it all over again if they get the chance. You’re able to purify corruption through sexual dominance, allowing you to cleanse a traveling companion of a monster’s influence or domesticate a wild monstergirl by having your way with her. A brainwashed or mindbroken damsel can be brought back to her senses by fucking the corruption out of her, purging drugs and aphrodisiacs out of her system with vigorous “exercise” and breaking magical curses with a little help from your “holy sword” until she’s completely back to her old self again. Purifying beings who were evil to start with, whether by nature or by their own choice, allows you to rehabilitate them by force into obedient slaves who’ve seen the error of their ways. The more evil or powerful such beings are, the more effort you need to change their nature, but if you’re truly determined then nobody is beyond redemption."
42,,200,In Rememberance of Better Lays,Defiler Wings,Magic,"Through a combination of illusion magic and your own dark powers, you’ve created a crystal orb capable of summoning copies of anybody you’ve ever slept with. Just in case you ever wanted to fuck them again, you know? Mind you, this won’t work for gathering genetic material as they’re just illusions, but sometimes you really just want to feel that one dick with the ridges in just the right place again. Feels real, but sadly it isn’t."
43,,200,Lewd Magician,"“I'm in Another World, So I Guess I'll Use Magic to Be Lewd!”",Magic,"“To be a magus is to walk with death”, said... some mage, at some point, who was taking themselves way too seriously. Magic is great for saving the world and stuff but it’s even more fun to have when you use it for sexy things! You’re a depraved genius at finding lewd uses for magic that was (probably) never meant to be used that way, even helping you invent new spells or modify existing ones to make them safe to use in the bedroom. Any spells that you use or redesign in this way become prone to misfiring only in amusing and harmless ways if you happen to screw up casting them as opposed to whatever messy accidents you would usually have to deal with when misusing arcane power."
44,,200,Lewd Power Removal,"The Otaku in 10,000 BC",Magic,"When Ota had sex with the Chieftess of the Furata, and again with the Queen of the Koben, it drained them of their powers. While it’s unlikely you’d find many abstinence-based magical powers in the future, this perk will allow you to keep this feature anyways. When you have sex with someone who possesses some manner of supernatural ability, you may opt to erase their powers, rendering them “normal” until at least a week has passed.

Conversely, you may also choose not to erase the powers of someone whose abilities depend on their abstinence or virginity, even if you’ve quite thoroughly had your way with them. This also allows you to not to trigger any sex-activated negatives or side-effects that your partner may have associated with them. This also applies to you, if you happen to have any abilities that depend upon you remaining virginal, abstaining, or that have negative sex-triggered aspects."
45,,200,Lustful Blade,Generic: Hentai Fantasy,Magic,"A dirty, rusted, and cracked weapon you found in a stall. Upon touching it, it broke into metal shards, only for your own weapon to suddenly grow a large ruby upon the hilt. For lack of a better word, the sword is haunted - breaking the old one cause it to move to yours. The spirit inside can absorb small amounts of magic, and then either throw it back or use it to strengthen you... At the cost of being an absolute pervert to practically everyone."
46,,200,Magic Lipstick,Power Play,Magic,"While wearing this lipstick, you gain the ability to absorb magical energy through a kiss—this is more effective if done on the balls or labia."
47,,200,Magical Barrier,Majuu Purification Girl Utea,Magic,"When humans want to have sex in private they go to a love hotel. When Utea want to do the same thing they generate magical barriers that keep out anyone who might interfere with their fun, though pure Utea care much more about how well these barriers protect against collateral damage and civilian casualties. This magical barrier is a side-effect of Charm and Grace using purification magic on injuu, trapping them in a space they can’t leave without having sex with the vanquished demon, but in your hands this barrier is far more useful and lacks that particular drawback. You can deploy this space at will, shunting yourself and nearby enemies and allies into a pocket dimension where you can throw down to your heart’s content without endangering innocents. You can even shape the area within the barrier into special environments to give yourself a tactical terrain advantage or just make a special space to act out a particular fantasy. You can collapse this space and return to the real world at will, but if your enemies want to escape once you’ve captured them they’ll have to defeat you first."
48,,200,Magical Tent,Radaslab's The Harem War,Magic,"You own a magical tent, which can set itself up on its own and has enough space in it for a family of 8 people."
49,,200,Magician's Focus,Monster Girl Dreams 1.3 - The Pre-Capitol Update,Magic,"Most people can find it difficult to cast spells while a monster girl is bouncing on their cock. Thankfully, you don’t have that problem. As long as your mouth is free to speak, you can cast without penalty, no matter the odd position you’re in or the intensity of the sensations running through your body at the time."
50,,200,Mana Conversion,Fate/Whore Order,Magic,"Normally, Tantric rituals are complicated. You have to do this, they have to do that, and you have to do it at the same time. Obviously your failures are enjoyable, but getting something useful out of it is practically a chore. Luckily, you can now skip all of that nonsense and just directly use the sperm pumped into you as magical energy. This is arguably even better twice over for not costing any of their own energy. I’m sure there’s a lucky guy out there who would be more than happy to get another bond level with you... and dozens of men who would like to fire and forget, and would give you way more energy through sheer force of numbers. Oh, and it doesn’t actually matter where you take it, once it’s inside of you the energy is yours."
51,,200,Master of Rituals,Bible Black,Magic,"In this world, Rituals are the path to great power or works. Spending hours chanting and preparing a sacrifice for the ritual culminating in a result that will either greatly empower the occultists involved or screw them royally (if the summoned demon isn’t cooperative). With this, all of your basic rituals will succeed with little effort. Grand Rituals will have an even greater chance of success than normal. On top of this, any ritualistic offerings will always appease the spirit, demon, or devil you are invoking. You are even able to get away with a lesser offering for most of your rituals, with a necessary life offering being replaced with an offering of blood or virginity if the need arises. Summoning the Devil or a Greater spirit will always require a life offering/sacrifice though. All rituals will take less time than they would have before, with day-long rituals being satisfied in hours or hour-long rituals in minutes.

Note, this doesn't teach you any rituals."
52,,200,Materia Farmer,Tifa Lockhart - Agent of Avalanche,Magic,"Street rats and freedom fighters need as much power as they can get their hands on, and one of the best ways to get power quickly is by using magical items like materia to enhance your body’s natural strengths. Your body is highly receptive to magical power and can attune itself to any magical items you might equip, making them strengthen your body and grow stronger over time just like materia do. Strangely, items held inside your body confer far greater benefits than those you equip conventionally. This probably won’t help when you’re using something like an enchanted sword, but a couple of nice round smooth materia gems? Well you know what they say: anything can be a sex toy if you’re brave enough, and the reward for being brave enough to stuff a few magical relics up your cooch is as much as five times more power and growth than you’d get using them normally. You can also “equip” as many materia on your body as you’re able to keep inside yourself, with no limits beyond your own stamina. Maybe get a chastity belt to keep them in?"
53,,200,Material Drone,Seikon No Qwaser,Magic,"A more expensive option for the more discerning Master/Misteress. This item is a solid, pure statue of your Qwaser element that also happens to be possessed of a rudimentary, animal intelligence capable of following simple telepathic or verbal commands and fighting on your behalf should you have no interest of dirtying your own hands. While weight isn’t something that can be calculated given the wildly varying Elements you could select, the sheer mass will amount to the size of an average human woman... Oh, and that’s its default “look,” by the way. How impressive would that be walking around with a literal Gold woman at your side?

If you don't already have a Qwaser element, pick an element from the periodic table. While this perk doesn't give you any additional abilities related to that element, it will be your Qwaser element should you recieve the perk 'Elemental Excellence'."
54,,200,Mechanical Mayhem,Breathless Wild,Magic,"The guardians and divine beasts would have been Hyrule’s greatest defenders if Ganon hadn’t corrupted them all the moment he returned. You may not be a scholar of Sheikah technology but you don’t need to be when you can simply corrupt these soulless machines and claim them for yourself. By filling a machine with magical power you can hijack it and bring it under your control, either controlling it remotely or simply overriding its programming to make it serve your will. Corrupting a machine can also physically transform it in limited ways to make it more suited to your depraved needs, like making a guardian’s laser corrupt its targets, or arming it with all manner of depraved mechanical tools to capture and subdue prey rather than destroying them. Even with no particular magical talent you can control a handful of machine slaves at the same time but a skilled and powerful sorcerer could corrupt and command entire armies of them."
55,,200,One Thing to Rule them All,World of Tentacles,Magic,"It’s something of a tradition for demon lords to invest power into objects such as cursed swords, symbiotic armor, malevolent jewelry, or other such things. This item is one such object, an item of your choice which has been forged with an enchantment granting it intelligence and personality. Your creation is loyal to you and will do its best to fulfill its intended purpose, but if it is ever lost or stolen it becomes malevolent, and will seek to corrupt, control, or otherwise fuck over any unauthorised wielders with whatever other powers it possesses until it is able to return to your possession. You can also create other intelligent items like this one, though it requires a great deal of power and resources to do so. You can apply this object’s effects to any similar object you possess, though especially holy objects will be highly resistant to being altered in such a manner and require vastly more power and resources to do so."
56,,200,Overly Familiar,World of Lewd Fantasy,Magic,"Just because you're going to spend most of your time cooped up with your studies and experiments doesn't mean that the path of mysticism has to be a lonely one. You've either used ancient magics to bind a preexisting supernatural creature to your soul, or actually created your soulbound confidant from scratch. Whichever method you decided was best, it has provided you with a loyal new friend, and useful assistant in all matters occult. 

The exact form and personality of you familiar is largely up to you, it could be a helpful fairy, a sultry and mischievous imp, or a bipedal feline obsessed with hunting monsters. The only real requirements are that they be on the smallish side, and have at least a few tells that show its otherworldly nature. You familiar's close connection to both you and to magic in general has also made them into a perfect receptacle for your excess magical energies, allowing you to store your mana within them, or to draw some back out again whenever needed by using a simple tantric ritual. And yes, they do greatly enjoy being used as your own personal fuckable mana potion when not otherwise assisting you in your magical endeavors."
