0,,CP Cost,Name,Jumpdoc,Chapter,Description
11,,100,Heart and Sole,Ashigei Shoujo Komura-san,Relationships,"You have astounding luck when being paired with someone by outside forces. You won’t be arranged to marry someone you can’t stand, or forced to work with someone incompetent. In hardly any time, you’ll come to understand one another, and learn to synergize so well that people will think you’ve been together for years, practically able to read each other’s thoughts."
12,,100,Hidden Relations,Generic: Hentai Modern,Relationships,It's easier to conceal your relationships from others you don't want to know about them. If you don't want it known you or the other person would have to make a major mistake for it to be found out.
13,,100,I Guess it's not a Big Deal,World of Moral Reversal,Relationships,"Even if you have obvious shortcomings in a mutually pleasurable activity, partners never feel the need to shame you for them. So long as they weren’t hidden for malicious reasons, any partners will still give it their all to make sure you can both enjoy."
14,,100,It's Fine for Wives to Get Along,Earth Girls,Relationships,"Just like it’s acceptable for “husbands” to have more than one wife, it’s acceptable for “wives” to be very friendly with each other. So long as the other person isn’t seen as a replacement for your existing partners, a bit of an open relationship is perfectly accepted."
15,,100,Jump Across the Room,Generic: Hentai Modern,Relationships,"You know right when you're about to get it on with your significant other, and you hear the door start to open? And three seconds later you're clear across the room, whistling innocently? Well, don't bother. As long as it’s either fairly common knowledge that you’re dating, or your actual spouse, the intruder won’t see anything wrong with it. Doesn’t matter if they knew beforehand, just that your lover is actually your lover."
16,,100,Love Feels Lovely,Prina the Dungeoneering Princess,Relationships,"While the dungeon and its inhabitants are intent on training Prina into a proper slut, she herself is constantly bending to those whims due to their threats about her best friend. That said, oh so many of their tricks and traps fail to snag them properly due to one simple fact. They really do love each other. With that in mind, you’ll find that sleeping with those you care for, and who care for you, is just inherently better than even a goddess of lust, beauty, and sex."
17,,100,Lover's Scarf,Naruto Blacked,Relationships,"It’s not really a custom in the elemental nations for a lady to give her fair knight an article of cloth showing her favor before he heads off to battle but the idea behind this custom-made raiment is much the same. It might be a scarf or a ribbon or some other article of clothing, but whatever it is it’s home-made by you for your beloved, and there’s a strange power in it. So long as your loved one is wearing this cloth or at least keeps it on their person you can always sense their general location and overall wellbeing relative to your own. Even if one of you were whisked as far away as the moon, so long as your beau keeps this item with them you’re never truly parted from each other."
18,,100,Promise Ring,Azur Lane,Relationships,"Do you love that Ship-girl? Do you want to show her  that you care? Of course you do. This absolutely beautiful diamond wedding band is the crystallization of your love… not really. But she’ll adore you even more once you give it to her. Once you gift this ring to your Ship-girl she will receive a stunning wedding dress from Command as an item she can summon that she will happily wear everywhere you’ll let her get away with it, and a certificate that formalizes your marriage (it works and is offical). You receive another Ring every month. I imagine any non-Ship-girl would adore it to."
19,,100,Sigil,Collar 6,Relationships,"A symbol that represents you and your authority as a dominant within a relationship. It can take any number of shapes, from a jewel to a tattoo, but it can only be used on someone to whom it is freely given and who freely accepts to carry it with the full understanding of what it represents. As long as these conditions are met, you will always be able to tell the rough location and emotional state of anyone who carries your mark."
20,,100,Statistics,Modded Skyrim,Relationships,"Most people here think sex is fire and forget, or that it's okay to never see them again. You on the other hand, like to keep track. From small details to how many partners you've had, to how many they've had, to how many virgins you've s-lain, you now have a menu screen listing out everything you can think of. The exact contents? Wank responsibly."
21,,100,Supply and Demand,Angel Academy ~ Hardcore Dorm Sex Life,Relationships,"With only one guy in a school of hundreds of girls certain compromises simply have to be made. Forcing him to choose between dozens if not hundreds of girls means almost everyone loses after all, so why not simply share him instead? From now on in any social group in which your gender is outnumbered by your preferred gender, polygamy and polyamory becomes the default expectation rather than monogamy. Further, the dominant gender will become more interested in you and more competitive for your attention as the gender ratio becomes more one-sided. While this will never escalate into violence or jealousy, it does mean that you can expect to be showered with gifts and favors from the opposite sex as they try to bribe you for the chance to spend time with you. This perk works just as well if you’re the only boy in a school of hundreds of girls or the only girl on a sports team of ten boys, though it will only affect people in that social group based on the group’s individual gender ratio."
22,,100,Taking Care of Business,Fate/Loli Order,Relationships,"Being one of Chaldea's masters is a big job. You've got singularities to close, servants to train, materials to farm, stalkers to avoid... one could be forgiven if they thought you'd lose track of some of your friends or servants with so much on your plate, or that you wouldn't notice if something was wrong with them. Not so: no matter how busy you get you can always squeeze in a few minutes in between other tasks to spend time with people you care about, even if it's just long enough to ask how their day is going or to have a quickie in a storage closet or something. You're also perceptive enough to tell when something is bothering them, or when they're not acting entirely like themselves..."
23,,100,They Gave up a Long Time Ago,World of Moral Reversal,Relationships,"Your friends and family never feel the need to ostracize you for your perversion. In fact, by treating perversion as something normal, you can become a source of assurance for those secretly harboring similar urges. Letting fellow perverts know that they aren’t alone."
24,,100,Treasure Trove,A Change of Tactics V2.2,Relationships,"Legends say that dragons once kept massive hoards of gold and jewels hidden away in their lairs, but the treasures that you collect are softer and sweeter and far more valuable than any jewel, and you’re not shy about showing them off to the world. This treasure trove is a collection of valuable jewelry which you have collected or created, ranging from jeweled rings to sets of matching collars. In much the same way that a wife’s wedding ring declares her unavailable to other men, these artifacts subtly mark the bearers as your property, warding off attention from potential rivals as if you were looming menacingly over their shoulder. Naturally, the more powerful you grow the more effective this protection becomes."
25,,100,Unbridled Lust,Fate/Horse Order,Relationships,"As a mere beast, it’s unlikely that humanity would allow you to remain your own master for long. Dogs may not be beasts of burden the way a horse is, but a pig might be in danger of becoming dinner. And it would be a real shame if you were to go out in such a simple manner - a bit of insurance is needed. Any time a person could be said to be your owner, your master, or another similar title, they will rapidly develop lusts that involve you in some shape or form."
26,,200,"“As a succubus, this is fine!”",Although Young People Recoil from Entering the Black Magic Industry...,Relationships,"You having a prolific sex life, even if it’s outside of an existing relationship or extra-marital, is seen by others as a positive thing, although they might have different opinions as to why. A girlfriend might see her boyfriend fucking a stream of different women as raising his value as a man, a succubus familiar might be proud to show off her master’s “goods”, and an overprotective brother might view his sister’s dozens of paramours as finally giving her as much attention as she deserves. Conversely, having sex with only a single person, or not having sex at all, does not diminish your social status."
27,,200,"“So like, why not just have an orgy?”",Burakku Gakkou Ni Tsutomete Shimatta Sensei,Relationships,"Polyamory is all too often dismissed as an option in stories, but you know that it’s a perfectly acceptable solution to love polygons. People are just more willing to accept a polyamorous or polygamous relationship with you (and honestly, relationships are optional—if someone would be open to having sex with you in the first place, they’d be fine with group sex)."
28,,200,A Fine Man you can Protect,Sei So Tsui Dan Sha,Relationships,"Protecting those you care about it an incomparable treasure, but protecting those you don’t is just a thankless chore. As you protect others, they gradually find themselves naturally maturing, both internally and externally, into a person that you can respect, or even love. They may still rely on you, even then, but it will at least be a more pleasant task."
29,,200,A Warm Lap,Generic: Incest,Relationships,"You always know just the right thing to say. When someone is struggling, or scared, or upset, calling you “a good shoulder to cry on” doesn’t even begin to cover it. You can turn a bad day into a happy memory. You know just when someone needs a hug, when they need space, when they need a distraction or advice or reassurance. All this may not seem like much, but around you, no one has rough patches. Over time, this can have a massive effect on people’s quality of life."
30,,200,All the Time in the Fucking World,Generic: Hentai Modern,Relationships,"You know the problem with a harem? There’s never enough time in the day to both raise flags with the girls you want to sleep with, and to actually sleep with them. Seriously, if you want to get over that last hump, you have to take them out on some fancy, expensive, date. And that’s time you could have spent with the other girls. That’s why the two are now interchangeable. Some sex in the shower or an evening under the stars with a bottle of wine, both will make them fall further in love with you. Or you could go the other way and make handholding incredibly lewd."
31,,200,Begone Thots!,Fate/Grand Master,Relationships,"Chaldea has only one Master but many Servants, and therefore many rivals who might want to steal your Master’s attention away from you. But they’ll have to get up really early in the morning if they want to pull one over on you: simply having a romantic interest in someone is enough to hinder anyone else’s efforts to intrude on that relationship, barring any who had an interest before you. A shifty snake trying to sneak into your lover’s room at night finds her path coincidentally barred and her plans foiled without you even needing to raise a finger, and it only becomes harder and harder for your rivals to make any impact at all as your relationship develops and you grow ever closer to your beloved."
32,,200,Cuck-Proofing,Although Young People Recoil from Entering the Black Magic Industry...,Relationships,"Franz got lucky, but you won’t need luck to keep your lover when the incubi and succubi come to play. At your discretion, people you’ve had sex with will simply never possess any desire to cheat on you, and cannot be coerced by mundane or supernatural means to do so."
33,,200,Fool Me Once,Fate/Loli Order,Relationships,"Lev and Moriarty's betrayals may have taken all of Chaldea by surprise but you learned the right lessons from those incidents. You have become an excellent judge of character, and in much the same way that dogs are said to be able to smell ill intentions you get an instinctive bad feeling around those who mean harm towards you or those you care about. This manifests as something like the hairs on the back of your neck springing up or the taste of blood filling your mouth, not unlike how some mages can taste or smell high concentrations of magical power. This sixth sense is both sharp and accurate, and you could pick out a single villainous Engineer in a crowd of unremarkable innocents if you needed to do so."
34,,200,For Her Sake,Shinmai Maou no Testament,Relationships,"How can you call yourself a hero if you can’t even protect the people you love? You’re a stalwart guardian of your friends and loved ones with a finely-honed sixth sense tuned to their safety, a mix of empathy and intuition which will help you guard them more effectively. As long as you’re in line of sight of a person you want to protect you can immediately interpose yourself between them and anything that threatens them, all but teleporting across the distance between you to do so. If you’re further away a sense of impending doom will alert you to their peril and guide you to their side in time to help them. This heightened empathy also helps you determine how to help them even when they’re not in danger, whether they’re in need of a shoulder to cry on, a gentle slap upside the head, or just some time to themselves."
35,,200,Friends with Benefits,Generic: Hentai World,Relationships,"Any sex or intimacy you have with someone who is already friendly towards you (or at least is faking it) never has a negative effect on emotional and social relationships so long as there is no desire on your part to change the relationship. Conversely, the closer you are emotionally and socially to someone, the less bothered they will be by the idea of 'helping' in sexual matters. This can include things like your married friend letting you blow off a little steam by practicing blowjobs on him or, if you're a guy, getting a chance to test out that fucking machine on your lesbian BFF."
36,,200,Harem [Zookeeper] Protagonist,Kemokko Zoo,Relationships,"You have a special way with animals, becoming their dearest friend...maybe more than friends. You have increased charisma towards animals, as well as nonhumans that have enough animal-like features. The perk draws upon your own personality and character to work, rather than physical appearance, such that other charisma and animal-handling powers will strengthen its effectiveness.

More than that, you can leave lasting, impactful impressions with them that will shape their life, like an otherwise forgetful ostrich still remembering how you named her and inspired her to fly, or a crow remembering and yearning for you years after you saved her life and last interacted with her. Animals and the like affected by the perk may also become attracted to you romantically and sexually even if that wouldn’t normally fit with their species’ biology or social behavior."
37,,200,Left you Love Notes on their Headstones,World of Lewd Horror,Relationships,"Whether you’ve found the woman you believe to be your reincarnated love, constantly dream of how you want to punish the girl who dared to move into the house you haunt, or simply prefer to focus on a single victim at a time, sometimes you want to really get in someone’s head. The more you obsess over a specific person, the more you begin to understand everything about them. Even if you have no way of knowing, you instinctively grasp exactly how to frighten, arouse, stalk, help, work alongside, kill, fuck, or manipulate the object of your mania. This spreads to a much less extent to your romantic rivals or others who would get in the way of your relationship with your target, though for them you only get better at opposing and harming them."
38,,200,Looking for Concubines,My Bride is the Demon Lord,Relationships,"A Hero’s lusts run deep, and get deeper with time. As a Demon Lord, it’s your responsibility to keep your Hero satisfied, but you also have all those duties as leader of demonkind. The answer? Build the Hero a harem. As it turns out, this will be quite easy for you. As long as someone would be fine with a monoamorous relationship with your lover (or with you), they won’t have a problem with being part of a polyamorous relationship instead."
39,,200,Love 'em and Leave 'em,Pokemon Harem Master,Relationships,"Omni’s new hypnosis abilities are great and all, but if he wants to catch them all, he’s going to have to actually go out and leave his lovely neighbor alone in her home. And while the H Ball experiment showed no signs of wearing off, that doesn’t mean it won’t. Luckily for you, time has no effect on your... alterations. Sure, they can be unbrainwashed by force, maybe even brainwashed again, whatever manner of ‘cure’ you want to imagine. But, simply fading away? Sorry, not gonna happen. That lovely mother will be more than willing to welcome you into her home in a decade as she was last night. Assuming of course no one meddles in your affairs."
40,,200,Loyalty for Dummies,Sphilia’s Familiar,Relationships,"With someone like Godel in town, it's a bit difficult to keep your playthings only yours without extraordinary skills. This won't give you those, but it will help you prevent your lovers cheating on your lame ass. Every time someone you're 'involved with' starts to waver in their devotion to you, a woman will appear nearby and tell you what's happening as well as grant some tips to stop it. Even if you were to ignore the advice and they cheat, she will keep appearing to tell you how to stop it and win your partner back. Ignoring it will have the woman keep appearing until she finally confirms that your lover isn't yours anymore."
41,,200,Marriage Certificate,Fate/Horse Order,Relationships,"Now, I’m not saying that you’re such a whore that you bullied, bribed, blackmailed, or otherwise cheated your way into convincing the local government that this very clearly fake piece of paper declaring your marriage to your horse was a legally binding document. What I am saying is that you have a very clearly fake marriage certificate with a few blank spaces on it where one could write your and your lovers names, and that while it wouldn’t be legally binding, it would be treated as perfectly normal for the two of you to be married by all your friends and family and any other random witnesses. Both of you need to sign it more or less of your own free will however - no command seals or other mind control, though being stoned out of your mind on sex would be perfectly valid, prefered even."
42,,200,Must Help Senpai!,Creature Reaction Inside the Ship!,Relationships,"You’ve got a bond with your partner that’s more sisterly than it really is professional! You have a sixth sense for when your closest comrade in arms is in need of rescue and where they are. This only works for up to two people, so while you may know two closest to you need your help, everyone else remains a mystery to you until you confirm their condition yourself.

Also, something inside you stirs anytime you get fucked alongside other girls, and you feel more sensitive and cum harder! (If you're a guy, this instead applies to any girls you fuck with your guy friends.) It isn't gonna be an unusual sight at all to see you holding hands with another victim of big dicked monsters as you both get railed, your pussy soaking wet from the idea of getting taken together! With your closest friends affected by this perk, this is stronger to the point where having loads pumped deep in your pussy next to senpai is one of the greatest pleasures you’ve ever known! Lastly, you even seem capable of syncing your orgasms with them..."
43,,200,Never Truly Parted,Generic: Hentai World,Relationships,"Even when you and your beloved are apart from each other you remain together in your hearts, always there to support each other no matter the circumstances. You are immune to any ill-effects of separation from your spouse, and isolation in general, while benefiting from a general knowledge of them as though they were present and occasionally giving you advice whenever needed. If either you or they have some ability to communicate over long distances, such as telepathy, then you can do so effortlessly, ignoring any factors that might hinder or jam your communications."
44,,200,On the Lan,Ashigei Shoujo Komura-san,Relationships,"Fame leaves its mark. As long as you aren’t caught doing something you’re known for, and don’t run into any hyper-fans, people will struggle to connect the dots of who exactly you are. When discovered, attempts to photograph you will often be obstructed, and word will rarely spread outside of the witness' immediate friend group."
45,,200,Pillow Princess,Generic: Incest,Relationships,"In any sexual encounters you have, people tend to, for whatever reason, seem focused on maximizing your own pleasure rather than their own. This is entirely subconscious, but definitely noticeable. You can toggle this if you'd like."
46,,200,Princess Power,Breathless Wild,Relationships,"It takes a lot more than one person to rebuild a kingdom from the ground up, even if that person is a great hero. A kingdom needs governors and nobles, or a princess whose charisma can unite the people around a single cause. You have great skill at leadership, from delegation to resolving conflicts between clashing personalities. While you lack a king’s charisma you could easily lead a small group of heroes or a team of researchers on a group project. Moreover, having stronger bonds between members of your group makes the team as a whole function far more effectively than it otherwise could, turning you into the mortar which makes a team of heroes into Hyrule’s greatest champions. Such bonds are easily forged by having sexual or romantic relations with your teammates, which don't clash with each other if you take even the slightest effort to manage your relationships with your erstwhile harem."
47,,200,Redeeming Qualities,Generic: Hentai Occult,Relationships,"The fat and ugly guy with a beautiful woman on each arm’? How is that possible? Blackmail? Rape, drugs, threats? It’s gotta be something like that, right? Well, people are going to ignore that for you. Even if they absolutely know that the woman flirting with you hated your guts yesterday, they won't assume the worst of you. Then again, most people wouldn’t think ‘mind control’, they’d either go for ‘he must be a decent person underneath’ or ‘blackmail’."
48,,200,Romantic Reservation,Generic: Hentai World,Relationships,"As a romantic you'll certainly want to wine and dine your beloved(s), but sometimes where you want to take them needs advance booking. By presenting this card you can bypass normal reservations process for restaurants, cafes, hotels, etc so long as you are bringing at least one person you have romantic or sexual interest in along. They will bump out other reservations if need be without others complaining, assuming that the people in question aren't already there, but there still needs to a potential space and time for you and you'll still have to pay."
49,,200,The Harem Ending,Power Play,Relationships,"Miina was pretty upset over how monogamous the ending was. If she had this perk, it might have ended entirely differently... you excel at convincing other people to engage in a polyamorous relationship. If it’s possible to convince someone in the first place, you’ll know exactly what to say to get them to agree, whether it’s getting people to join a harem, accept having a harem in the first place, or even joining a proper polycule. You’re also a deft hand at other polyamory negotiations, like figuring out schedules."
50,,200,They Would Never,Mizuryu Kei Land,Relationships,"Of course, even with sex being far more common and acceptable than before, that doesn’t mean that there aren’t people who disapprove. Like you parents. Well, probably. They might be sleeping with you after all. But, anyways, you now have a sort of anti-reputation. Unless you go out of your way to inform people of your proliffic slutiness/manwhoring - or better yet, display it to them - they’ll assume that you just sort of don’t do that sort of thing. Kind of like the stereotypical serious student will scold you for breaking the rules, only for them to do it themselves. You would NEVER do that. Right?"
51,,300,A Bottomless Heart,Generic: Hentai World,Relationships,"For an ordinary person it may be enough to only have one other person to spend your life with, but there’s nothing ordinary about you, is there? Love and emotional attachment comes to you easily and you find it more difficult than most to let go of those you care about, to the point that choosing one woman over another when you love them both is unthinkable to you. Luckily, this is not without its benefits. You have a perfect photographic memory for information about people you care about, no matter how many of those people you might have. You’ll never forget their birthdays, favorite meals, erogenous zones, etc. and can easily keep track of their needs and desires without even thinking very hard about it."
52,,300,All You Need Is Love,Slimy Sextet,Relationships,"It can be hard, abandoning the wealthy life you knew to live out in the boonies with the person who so lovingly(?) raped you. A life without luxuries is a difficult one... but not for you. The more you are loved by the people who live with you, the more luxurious your life becomes. A bed of hard stones will start to feel as plush as the royal bedchambers, rough linens will treat your skin as delicately as the finest silk, deer meat roasted over an open flame will taste as delicious as though it were delicately braised by the best chefs that money could buy, and in general every mundane aspect of life will be as wonderful as if vast amounts of money were being spent to provide for you. And this benefit is hardly restricted to yourself. No, those who receive love from you will find their own lives becoming more luxurious as well, as if all the rough difficulties in life were lubricated by love."
53,,300,Earring Case,High Elf x High School,Relationships,"This is a box with one earring for you, and one for your partner...s. These magical earrings are connected, allow any two people wearing them to magically communicate with one another, so long as they are in a romantic or sexual relationship. Also, so long as you remove the one meant for your partner with the intent to give it to them, there will always be another in the box. Selling one or giving it to someone else will disable this, however, until you get it back and give it to one of your partners."
54,,300,Find You Again,Fate/Loli Order,Relationships,"As sad as it may be, very few members of the Emiya family have anything close to a happy ending. And yet, here they are. Illya of Fate Stay Night clinging to life as Sitonai, Shirou having become one with Muramasa, even Rin and Sakura have joined with a pair of goddesses. Kiritsugu the counter guardian, lovingly haunted by a woman he’s never met because the Irisviel of Fate Zero loved him so much. When it comes to reuniting with your loved ones, very little is capable of standing between you. Such is the strength of your love for them that so long as you keep hope some means will appear to reunite you, and give you a chance to save them; even when all sense says they should be beyond your reach. It may take some time, a deal with a deity, and a pinch of luck, but eventually you will be reunited. Perhaps... even cheating death to be together again like the Emiya clan. And then, just maybe, you can get a happy ending?"
55,,300,In Sickness and in Health,Generic: Hentai World,Relationships,"The end goal of all Romantics is to wed their beloved and spend the rest of their lives together. That means something very different for a holder of the Celestial Bordello than for most other people though. Does your love for your partner, and theirs for you, have what it takes to last for all eternity? What kind of stupid question is that, of course it does! You and your spouse will never grow tired of each others’ presence, and the passing of years will only make you grow more fond of each other."
56,,300,Legally Blind,Katawa Shoujo,Relationships,Cops and the like just seem to leave you be for anything short of committing a major crime right out in the open. Should you be accused of something grievous they will still likely look into it.
57,,300,Lord of the Hoard,Erotic Equestria,Relationships,"Dragons are creatures of vice, their greed being the strongest means they have of gaining strength and respect among their people. Your hoard is a bit more... ephemeral than simple gems and gold. Mates. The more mates you have, the more you take, the stronger you become, like a gravitational singularity of lust."
58,,300,Purer than Actual Saints,Fate/Whore Order,Relationships,"Or, and hear me out here, you could not cheat on your boyfriend. Now, getting dragged in by Scathach isn’t really something you can control, and I do wish you luck in getting out of such a thing, but if you take this then she probably wouldn’t even bother with you. See, you’re just too adorable. The senpai/kouhai dynamics, your innocent smile, the awkward but honest flirting between the two of you...

Others seeing you and your partners being adorably domestic makes them less attracted to you for fear of ruining such an adorable couple. It might even work to calm their own rampaging lusts for a brief period of time as they try to set you up with each other to help you ‘gain bond levels’ faster. This effect does spread to cover any additional partners that are at least at 'boyfriend/girlfriend' level, and can be toggled if you please."
59,,300,Starter,Pokemon Ecchi Version,Relationships,"You get a starter pokemon! They must be a starter from a pokemon game. They come with a pokeball that automatically heals them, and is able to take them from the brink of death to perfect health over the course of 24 hours."
60,,300,Take a Break,Merry Marry,Relationships,"In a different timeline where Itachi was always female, Sasuke would apparently take to the habit of using the breaks in the training sessions he shared with his sister to fuck her. Given how much stronger she should have been, I can only assume that the reason she didn’t fight back is because she enjoyed it. Well, that’s slightly off topic. You can now use events like these, shared training sessions and the like, and treat them as a mildly romantic date. Or maybe just a fling, with the activity you just went through getting the both of you all hot and bothered? Well, you get the idea. Sex seems to be the perfect way to end a hard day’s worth of training."
61,,300,Trustworthy?,Milk Hunters,Relationships,"You might be disgusting, but you can be trusted. At least, that's what the people around you seem to think, even when they should know better. Tell a girl’s mother that you’re a friend of hers who came over to visit when you heard she was sick, and she’ll be more than happy to let you spend several hours alone in her daughter’s room with her, ignoring any strange sounds she hears. Even if you’ve spent the past several months sexually abusing her, said girl will believe that you’re visiting out of genuine concern for her, until you prove otherwise. Nobody will be suspicious about you spending a good amount of time around several beautiful young women, even though you look like something that got scraped out of a dumpster. If you prove yourself unworthy of trust, it may take a few weeks to regain it."
62,,400,A Friend in Need,Rance 3 - The Fall of Leazas,Relationships,"Despite the strength you may possess, Master/Madame, there is a time where it would be too much for you to handle alone. However, with this perk being alone when trouble comes is a rare occurrence. Not only do your allies and companions gain a sixth sense for when you are in trouble but they also get quite a boost in speed to get to you quick and strength to help you fight your foes. Of course friendship is a two-way street and if they were to find themselves in similar danger you get a similar boost so that you can help them."
63,,400,A Hero of Justice,Rance 3 - The Fall of Leazas,Relationships,"Well, isn’t this weird? People tend to see your actions in the most positive possible light at any moment. As a commander that sends the other guys far away because you want only the girls around? Everyone interprets it as a complex tactic and think better of you. Killed or raped captured enemies? It was something inevitable in times of war. Of course, it won’t help much if you do something unmistakably bad in their faces or if they know your actual reasons well enough. But for most it would be as if you were a paragon of justice."
64,,400,An Abundance of Lilies,Majuu Purification Girl Utea,Relationships,"It’s something of an open secret that magical girls are rarely 100% heterosexual, and even with all the sex monsters running around the Utea are no exception. Maybe the seeds have a selection bias or maybe it’s just something about the power of love and friendship but you’re what some would call yuri bait, a magnet for affection from the female gender. You conquer personality conflicts and easily forge lasting friendships with girls of all types, and it wouldn’t take much for you to become the center of a very affectionate harem. These bonds also work to your advantage in battle, and having a close relationship with your teammates allows you to multiply your powers when you work together. With you leading them a team of new friends can easily pull off combo attacks requiring extremely precise timing and perfect coordination, but a team of lovers can do all that and more, even fusing their spells together into awesomely powerful combination attacks many times stronger than the sum of their parts."
65,,400,Beneath Notice,Milk Hunters,Relationships,"As I’ve previously mentioned, Senpai has been going around and raping anyone who catches his eye, when they’re rendered unconscious by the energy that appears during monster attacks. With that in mind, in addition to said monster attacks, something to help keep your loved ones safe seems like a good idea. 

This perk will give your friends and lovers a form of plot armor. It won’t be as powerful as Bystander Effect, but it should still be more than enough. Someone, or something, that’s out looking for victims will overlook those that you care about, in favor of others. If they’re still targeted, for some reason --if the one targeting them was specifically after them, or there was nobody else around for them to target, for example--, they will have supernatural luck in escaping relatively unharmed; their attacker will trip, people who can help will stumble across them, they’ll instinctually choose the best escape routes, and so on. On top of all of this, you will also be able to feel when those that you care about are in danger, and how badly they need your help. Of course, you can turn this sense off, if you want, but why would you?"
66,,400,Bonds of Sisterhood,Generic: Hentai World,Relationships,"A true harem is more than just a collection of people you have sex with: it’s a family, and family hangs together through thick and thin even if they don’t like each other. Your harem is empowered by the strength of that bond, and the tighter the bond the tighter the harem will be in turn. This perk helps your haremettes cooperate with each other more effectively: given two girls whose only relationship is with you, they’ll find it much easier to make their individual efforts click together and support each other instead of tripping their partner up. Take the same two girls and make their relationship as strong with each other as it is with you, whether as friends or lovers or romantic rivals, and they'll laugh off mind-control or even the most insidious attempts to turn them against each other. This works for all group activities, from singing a duet to cooking a meal to group sex."
67,,400,Fine Print,Naruto Blacked,Relationships,"Whether in the business world or in politics, one rule should never be forgotten: always read the fine print. Fortunately for you, this rule is often ignored or forgotten, allowing you to take advantage of naive leaders who put too much trust in you. This item is an addendum or clause which you can add to any treaties and other agreements that you are a part of, such as diplomatic documents or legal dealings. This addition will usually involve you being able to fuck someone’s wife and get a child out of it or a similar clause along the same lines. Whatever the case, as long as you can slip this clause into a contract and trick the other party into signing off on it, it will be treated as legally binding by all involved parties; no matter how outraged the husband might be when he realizes he has to sit and watch you impregnate his wife, he’ll have no choice but to abide by the contract he signed."
