0,,CP Cost,Name,Jumpdoc,Chapter,Description
32,,100,Ancient Belkan ,Lyrical Nanoha,Destruction,"This was the dominant system used by the Belkan Empire during its glory days, and fits the ideal of a knight of Belka - up close, personal, and unsubtle. Practitioners, often called Knights, would eschew ranged attacks in favor of melee combat and antipersonnel techniques, designed to shut down opponents through a combination of mobility and fighting power. It lacks the utility and flexibility of the Mid-Childan system, but compensates for this through raw power and monstrous combat ability in close quarters. Notably, it is fairly easy to adapt this style for use with the Cartridge System, adding to the prowess of a Knight in their prime."
33,,100,Modern Belkan ,Lyrical Nanoha,Destruction,"This system currently doesn’t exist except in a few esoteric pockets of Belka’s former worlds, but will soon become popular after the introduction of the Cartridge System to Intelligent Devices, which should be happening about a year after your arrival. Much like its predecessor, it’s almost completely combat oriented, but instead focuses on enhancing one’s physical capabilities using magic and Cartridges, sometimes even in hand-to-hand combat or using melee weapons like the prior system. It’s not good for much outside of combat, but is excellent for one-on-one duels or quickly shutting down an unprepared and squishy opponent.
"
34,,100,Shooting Mode ,Lyrical Nanoha,Destruction,"Technically, you can cast any spell in any Device mode. However, it is far more efficient to reconfigure the Device to maximize the power and efficiency of a spell rather than casting it through brute force. Your Device gains a ranged mode, which causes it to reconfigure to better support ranged attacks, specifically bombardment-type spells, although shooting-type spells might also gain some benefit from this.

When reconfigured, the weapon will generally become more cumbersome, weighty or otherwise awkward for anything other than ranged attacks. A sword would lose its edge, perhaps revealing a gun in the blade or combining with it’s sheath to form a bow. A simple staff could become heavier, needing an entire trigger assembly to support its weight. (CG Note: Requires Device - Lyrical Nanoha first.)"
35,,100,Armaments - Boosted ,Generic MG,Destruction,"For 100 CP your armaments can boost one of your power packages at a time, and you can switch between them at will. (CG Note: Requires base Armaments - Generic MG first.)
"
36,,100,Legion Trained​ ,A Practical Guide to Evil,Destruction,"One Sin. Defeat. One Grace. Victory. These are the words that every member of the Legion lives by. You’ve been trained in the legions, and are proficient with rank-to-rank fighting with the gladius and scutum, the usage of goblin munitions, and mass spellcasting (assuming, of course, that you’re capable of spellcasting). Furthermore, you know how to create goblin munitions, including the magic-eating goblinfire. While this won’t let you stand up to a Hero on it’s own, the discipline of a legionnaire and their skill against others on their level is not to be doubted. As one of the Named yourself? Well, this level of skill can be quite effective, though it’s enhanced with the assistance of fellow warriors.
"
37,,100,Gardening Shears ,Wonderland No More,Destruction,"Somehow usable like a sword, it enables you to do extra damage when attacking plants and also gives you a boost when healing plants.
"
38,,100,Arcana Of Materializing ,Endless Legend,Destruction,"May be taken up to 4 times, each one providing you with a different array of magical powers. Pain Through Power is not required to cast magic, but it does increase the overall power of your spells.

You can command Dust. Through it, you learn the many, many ways to use it to harm your foes. Fire, lightning, ice, acid, every stranger things can be compelled out from the Dust. As an arcana you can throw a variety of harmful spells.
"
39,,100,Titanium Magic Foci ,Endless Legend,Destruction,"This gavel of a wand not only doubles as an effective melee weapon, but also inflicts a lethargy to anyone hit by it, sapping their strength and will to fight.
"
40,,100,Enchanted Zippo ,Warhammer Fantasy: Warriors of Chaos,Destruction,"The blade is covered in glowing blue runes and feels much easier to handle, making the weapon more quick. If it could not before, the weapon is now capable of dealing damage to beings that are not susceptible to mundane weapons like spirits. If it already could, it becomes far more powerful against these creatures. (CG Note: Requires Daemon Weapon: Lord of Change or Daemon Weapon: Drach’nyen first.)"
41,,100,Firestorm ,Warhammer Fantasy: Warriors of Chaos,Destruction,"The weapon has been enchanted with the soul of a sorcerer who failed too greatly to be allowed to live. The weapon’s blade will erupt into flames when drawn, and it burns so hot that when it hits its target it often causes them to erupt into flames as well, potentially causing a slow and excruciating demise.(CG Note: Requires Daemon Weapon: Lord of Change or Daemon Weapon: Drach’nyen first.)
"
42,,100,Cursed ,Warhammer Fantasy: Warriors of Chaos,Destruction,"Great magics were used on the weapon during it’s forging, and as a result each strike carries with it a curse that causes wounds to refuse to heal. The wounds will remain open regardless of how much time has passed or what medical practices are used. This curse can be broken or overpowered, but the curse is unique and it would take some time researching the curse before a magical cure could be made, and the magics required to simply overpower the curse would have to be immensely powerful. (CG Note: Requires Daemon Weapon: Lord of Change or Daemon Weapon: Drach’nyen first.)"
43,,100,Weapon of Choice ,Legend of Zelda: Ancient Stone Tablets,Destruction,"Ganon’s Trident is a fearsome weapon, but truth be told there’s very little about it that stands out as special. Oh, it’s finely made, and a weapon suitable for a king, a warlord, and a monster is equal measure, but that’s all it is. Still, pick a weapon, it need not be a trident. In your hands, this weapon moves far easier than it ought to - you could spin it in place with no skill in doing so, or throw it faster than it should reasonably be able to move. It will even come back to you afterwards. Oh, and with the injection of some magical energy, your new weapon can put out small fireballs, or coat itself in flames.
"
44,,100,General Weapons Training - Weed Whacking Way of the Blade,Legend of Zelda: Four Swords,Destruction,"Pick one medieval weapon type of your choice from the following list and you will gain a competent level of skill in its use. Moblins used spears, dark knights used Flails with an extended chain, but you could be able to use a sword, axe, or other medieval weapons like a bow. Any weapon found in the game is a fair pick, really. Mind you, you only get one, so pick wisely. In addition to that, you also get one of the Specializations below, according to your origin for free. All others cost 100 CP.

Weed Whacking Way of the Blade 
I’m not sure where you have learned your swordcraft, but no one can deny that you do actually have no small level of skill with the blade. Maybe it was practicing sword swipes in tall grass, or out of a book somewhere. Whatever the case, you have the potential to learn a few uniquely powerful basic skills, like using your magical energies to enhance your sword dashing, and how to complete a Hurricane spin with enough force that you could theoretically get some air time  over a chasm if the angles were good. It’s not a lot, but you could rival a Knight Trainee if you were back in Hyrule proper instead of the more wyld regions.
"
45,,100,General Weapons Training - Keen Eye,Legend of Zelda: Four Swords,Destruction,"Pick one medieval weapon type of your choice from the following list and you will gain a competent level of skill in its use. Moblins used spears, dark knights used Flails with an extended chain, but you could be able to use a sword, axe, or other medieval weapons like a bow. Any weapon found in the game is a fair pick, really. Mind you, you only get one, so pick wisely. In addition to that, you also get one of the Specializations below, according to your origin for free. All others cost 100 CP.

Keen Eye  
You have quite the keen eyesight and kinesthetic sense my friend. I guess it comes with the territory of having to avoid things in flight. But in concern to martial skills it’s really helping with your aim - be it spellslinging, healing, offensive magics, or even any form of projectile based weapon. Perhaps you have a fairy sized bow, or slingshot? Your ranged skills would be quite good, easily the equal of any arbalist. This slightly boosts your abilities with other medieval level ballistic devices used to launch projectiles at greater ranges, like catapults and onagers. You’d do wonders helping defend a place against a siege. After all, it helps when you have the skills to actually hit a distant target.
"
46,,100,"General Weapons Training - Green, Fire and Ice",Legend of Zelda: Four Swords,Destruction,"Pick one medieval weapon type of your choice from the following list and you will gain a competent level of skill in its use. Moblins used spears, dark knights used Flails with an extended chain, but you could be able to use a sword, axe, or other medieval weapons like a bow. Any weapon found in the game is a fair pick, really. Mind you, you only get one, so pick wisely. In addition to that, you also get one of the Specializations below, according to your origin for free. All others cost 100 CP.

Green, Fire, and Ice 
Your magical abilities are by no means Vaati’s equal, but perhaps you would qualify as someone he would willingly call ‘acceptable’. Perhaps you are one of his followers who helped keep the Palace of Winds free of pesky adventurers in the time since his sealing? There are certainly enough magical tomes locked away up there for a decent education on the mystic arts. This comes with basic Elemental Magic Training for the elements of fire, ice, and lightning. You can throw lightning bolts from your fingertips, create a cone of ice, or fling fireballs. If you wish, you can trade away two of those for even more skill on the third.

"
47,,100,Poe Lantern ,Hyrule Warriors,Destruction,"An ornate lantern stolen from a Big Poe. The lantern contains the Poe’s Soul, and as a result the flames within will burn eternally with the fire light fueled by that soul. 

The evil soul within the lantern can also be used to project volatile balls of dark magic at enemies, though they’re neither fast nor far reaching. Useful for lighting your way and as an improvised weapon.
"
48,,100,Ricky's Gloves ,Legend of Zelda: Oracle of Ages,Destruction,"A pair of bright red boxing gloves, these gloves have the rather unique ability of teaching anybody who wears them boxing. Or if you happen to be something odd, like a kangaroo, a fighting style which is similar to, but not quite, boxing. Sadly, the effect only lasts as long as you wear the gloves. Additionally, to help that style actually be of use, you also receive a Fist Ring, allowing your blows to deal the damage of a well placed sword strike with each blow.
"
49,,100,Bombs ,Legend of Zelda: Oracle of Ages,Destruction,"Simple yet effective, the Bombs that you purchase here do one thing and one thing only. They explode. Mind you, they do that one thing very well. You now have a small bag of them, ten in total, at your disposal. Please be careful not to blow yourself up, alright? In addition to the bombs themselves, you also have a Bombproof Ring, which prevents your own bombs from blowing you up. Don’t ask me how it works, it just does.
"
50,,100,Bombs ,Legend of Zelda: Oracle of Seasons,Destruction,"Simple yet effective, the Bombs that you purchase here do one thing and one thing only. They explode. Mind you, they do that one thing very well. You now have a small bag of them, ten in total, at your disposal. Please be careful not to blow yourself up, alright? In addition to the bombs themselves, you also have a Blast Ring, which increases the damage they deal. Don’t ask me how it works, it just does.

Normally you can only use one Ring no matter what. Gear Rings can be used without penalty.
"
51,,100,Boomerang ,Legend of Zelda: Oracle of Seasons,Destruction,"This isn’t so great a weapon, but the Boomerang makes for an excellent weapon for someone with more brains than brawn. It’s power may be lacking, but it’s more than capable of stunning any foe that it smacks into. It doesn’t last long, but that's more than enough time for you to land a few good blows. In addition to the Boomerang itself, this also comes with the Rang Ring, which allows you to use it as an actual weapon, dealing slightly more than no damage to anyone you hit with it. Stunlocks are awesome, no?

Normally you can only use one Ring no matter what. Gear Rings can be used without penalty.
"
52,,100,Slingshot ,Legend of Zelda: Oracle of Seasons,Destruction,"The slingshot forms a happy medium between the Bombs and the Boomerang, retaining the long range of the Boomerang and the capacity of the Bombs to deal noticeable damage. A very straightforward weapon, you merely point and aim, pull back your ammo, and let it fly. This also comes with a small bag of ten Ember and Pegasus Seeds to use as ammunition, and a Pegasus Ring that lengthens the effects of Pegasus Seeds on you. To help with hit and run tactics, because close range isn’t something you want with this.

Normally you can only use one Ring no matter what. Gear Rings can be used without penalty.
"
53,,100,The Challenger,Legend of Zelda: The Minish Cap,Destruction,"A mysterious sword that has an odd enchantment. When in a contest of Sword Skill where there are defined rules this weapon can grant an incredible upgrade to one’s sword skill to even the most novice of swordsmen. Enough so that a Picori who has never lifted a blade in his entire life could win a kingdom wide swordsmanship torney.
"
54,,100,Gale Boomerang ,Legend of Zelda: Twilight Princess,Destruction,"A boomerang inhabited by a fairy of the wind; the spirit inside of the boomerang is capable of helping you guide its movement, moving between multiple targets before returning, and can speak with you telepathically if it wants. More importantly, it creates a cyclone with its movement that allows it to suck up objects and smaller enemies while disorienting the larger ones. "
55,,100,Magical Book ,The Legend of Zelda,Destruction,"This strange book gives you the lessons to further refine your magic. By reading through, the Magical Rod’s attack now becomes a ball of fire upon impact, allowing you to torch dry grass that could hide secret paths as well as allowing you to defeat multiple enemies at once. (CG Note: Requires Magic Rod - The Legend of Zelda first.)
"
56,,100,Psychic Abilities - Pyrokinesis (Matches) ,World of Darkness: Sorcerer,Destruction,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The psionic ability to produce and manipulate heat and fire.

[1] Matches - a single thing within physical reach burst into flames as though an actual match had been used upon it."
57,,100,Psychic Abilities - Pyrokinesis (Ignite) ,World of Darkness: Sorcerer,Destruction,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The psionic ability to produce and manipulate heat and fire.

[2] Ignite - Flammable objects within 10 yards of the pyrokinetic can be lit aflame, producing a fire the size of a torch. The more flammable to object, the easier it is. Paper and gasoline require only the lightest of concentration, whereas igniting a person is a task for a master.

(CG Note: Requires Psychic Abilities - Pyrokinesis (Matches) - World of Darkness: Sorcerer first.)"
58,,100,Psychic Abilities - Pyrokinesis (Fireworks) ,World of Darkness: Sorcerer,Destruction,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The psionic ability to produce and manipulate heat and fire.

[3] Fireworks - Conjuring flames out of thin air is now possible, at least within 15 yards. This fire is supernaturally harmful, and extremely difficult to heal.

(CG Note: Requires Psychic Abilities - Pyrokinesis (Ignite) - World of Darkness: Sorcerer first.)"
59,,100,Psychic Abilities - Pyrokinesis (Pyrotechnics) ,World of Darkness: Sorcerer,Destruction,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The psionic ability to produce and manipulate heat and fire.

[4] Pyrotechnics - Not only can the pyrokinetic creature fire, they may now also control the shape and path of the fire. The complexity and scope of this manipulation increases its difficulty.

CG Note: Requires Psychic Abilities - Pyrokinesis (Fireworks) - World of Darkness: Sorcerer first.)"
60,,100,Psychic Abilities - Pyrokinesis (Inferno) ,World of Darkness: Sorcerer,Destruction,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The psionic ability to produce and manipulate heat and fire.

[5] Inferno - The psychic now possesses vast and exacting control over fire. Large fires can be conjured up to 75 yards away, as hot as a bunsen burner, and up to the size of a large room.

(CG Note: Requires Psychic Abilities - Pyrokinesis (Pyrotechnics) - World of Darkness: Sorcerer first.)"
61,,100,Elementalist ,The Elder Scrolls,Destruction,"The Destruction School of magic is the most popular, because who wouldn't want to destroy their enemies! Choose either Fire, Frost, or Shock. Spells that utilize your chosen element are more potent than before, and are easier for you to learn."
62,,100,Weapon Magic ,Undertale,Destruction,"While a Monster can learn how to wield a weapon just like a human can, Monsters can take their mastery one step further, and apply their skill at arms to their magic! With a single purchase of Weapon Magic, you can make copies of the weapon you're currently wielding and use them as projectiles, or manipulate them remotely like you would the real weapon- But they'll be magical copies, and not physical objects, so while contact will hurt your foe like a magic attack would, it's not as if you actually slashed them with a sword. "
63,,100,Weapon Magic - Boosted ,Undertale,Destruction,"ith a second purchase, you can freely manifest a weapon of your choice (such as a sword, an axe, or a spear) out of magical energy, and use it like your weapon-copies. It will be just as real as an actual weapon- with the caveat of being temporary, and they'll stop existing once you stop concentrating on them.

(CG Note: Requires Weapon Magic - Undertale first.)"
64,,100,Motion Magic ,Undertale,Destruction,"You've figured out how to make Kinetic Energy affect your attacks. When you purchase this, choose either Blue or Orange magic. When you use these attacks, you can make them much more wide and powerful than you would otherwise be able to- In fact, you could easily make it an unavoidable attack. However, there's a caveat- Blue attacks will fail to harm anyone who simply stands in one place and doesn't move, while Orange attacks will fail to harm anyone who moves through them. "
65,,100,Motion Magic (Boosted) ,Undertale,Destruction,"With a second purchase, you can freely alternate between the two, potentially confusing or tripping up your enemies.

(CG Note: Requires base Motion Magic - Undertale first.)"
66,,100,Magic Weapons (Improved) ,Terraria,Destruction,"Can take the form of wands, books, or other items that the wielder channels mana into to cause an effect. It is possible, though not suggested, to take an item from a lower ‘rarity’ when purchasing at a higher price. 

Can pick two weapons that are made with a late pre-Hardmode ore [Demonite, Crimtane, Meteorite, Obsidian, Hellstone] or which are listed here: Vilethorn, Crimson Rod, Magic Missile, Aqua Scepter, Flamelash, Flower of Fire, Space Gun, Bee Gun, Water Bolt, Demon Scythe

See Magic Weapons for more information."
67,,150,5th-Generation Energy Blades ,Lyrical Nanoha,Destruction,"Despite all the advantages offered by strength-enhancing magic, some Mages simply don’t want to spend all the magical energy to enhance their swing and instead opt to enhance the blade instead. An energy blade is a relatively simple mass of fields shaped into the confines of a blade that is both superheated and preternaturally sharp. The ‘hilt’ of the blade is simply used to provide directionality to the fields, with the actual blade being generated in place by the Device, which confers the advantage of the blade being effectively ‘weightless’. In addition, the energy consumption of the blade is directly linked to its size and output energy, meaning it’s relatively simple to ‘overcharge’ an energy blade.

For all of it’s advantages, however, energy blades are severely weakened under the effects of AMF compared to physical blades, and being mana-based tend to be more easily blocked by magical defenses. To counter these effects, fifth-generation energy blades instead generate a blade made out of kinetic energy, instead of using the magical blades used in older methods. The practical upshot is that they become much harder to counteract with anti-magic, while still retaining their properties. (CG Note: Requires Device - Lyrical Nanoha first.)"
68,,150,Cyclops Eye ,Neverland: The RPG,Destruction,"The mystical eye of a cycloptic statue, fashioned out of whatever gem is your birthstone in real life. When used in battle, it causes everyone in its line of sight to suffer elemental damage (random elemental type each time). After being used 6 times, it shrivels up like a raisin, but it will regenerate in a week’s time."
