0,,CP Cost,Name,Jumpdoc,Chapter,Description
11,,Free,Pool of Magicka ,The Elder Scrolls,Source,"The arcane energy known as magicka leaks into Nirn through the Sun and Stars, holes into the divine Realm of Aetherius. And while normally leaving the Aurbis would result in losing access to magicka, that is not the case here. You now have a decently sized pool of magicka that regenerates over time."
12,,Free,Vision ,Genshin Impact,Source,"To be able to use the magic of this world, most need a Vision. This is a seemingly indestructible gem, a gift from the gods themselves. The Vision, or gods eye, appears like a coloured glass orb. It allows those it is gifted to to wield the elemental power of the god that granted it. It is only gained by those who have gained recognition of the Gods by their deeds or resolve. What is known only to the gods though is that every wielder of a Vision is one who can attain godhood and ascend to Celestia. Be careful though, your Vision can be taken from you or otherwise stolen, preventing you from using its power."
13,,Free,Power Overwhelming ,The Dragon Prince,Source,"If one thing above all else defines a dragon, it is POWER! You contain within you the might of an entire raging storm, a torrent to drown any insects who try and match their magic to yours, and the physical strength to snap steel chains as if they were a minor irritant."
14,,Free,Terrarian ,Terraria,Source,"Your body has been transformed to be something similar in capability to the star of the video game. Your Health and Mana have been quantified, with a head’s-up display that can show you said numbers in the form of hearts or bars to keep track of them. The average Terrarian begins with 50 Health and 10 Mana, representing the rough average for a typical human. You may begin with more than this, depending on any other Perks or bonuses you have towards health and magic. Your body is in peak physical condition, capable of running and jumping for a few hours before you start to feel the slightest fatigue. 

You also possess an Inventory, a special extra-dimensional space within which you can store items. When prepping items for storage in your inventory, you can cause them to shrink down into a small, hand-sized chunk, shaped and colored to represent whatever they happen to be. Similar items can stack together, up to a certain amount depending on rarity. You have 50 ‘slots’ within which to store items or stacks of items, and you can store or retrieve items with just a thought. Upon beating enemies or destroying objects like jars, they will occasionally drop hearts which can heal your health, stars that can replenish your mana, or pre-shrunk items as loot that you can suck into your inventory. 

Finally, you are able to take stored items and use them to craft new items, though many such recipes require a special workbench or station to be nearby for you to actually make an item. However, if the correct station is nearby, and you have all needed materials, you will instantly be aware of whatever item you could potentially make. This starts with Terraria recipes, but it is possible for other recipes to be developed or discovered, given time."
15,,Free,The System ,World Seed,Source,"As the name suggests, this is the system that is in place in Neolife, and will soon be introduced to the real world as well. It allows people to do things such as cast spells, manipulate mana, use runes, cultivate affinities, increase their physical qualities beyond anything they could’ve dreamed of before, and so much more. After reaching the apex of their class or a skill they might possess, and grasping near the level cap of 999, one could throw entire mountains, move at massively hypersonic speeds, ignore whatever damage people with the same power output might dish out, create illusions that are more convincing than reality itself, and affect entire planets or even solar systems.

You gain access to this System for no charge, and may grant it to other people in any settings you might visit in the future. It will adapt itself to anything you encounter, allowing you to cultivate affinities not found in this universe, or create spells and maybe even entire schools of magics focusing on forces absent here. This includes things such as the Kingdom or Ship management menu some people here have access to, though you might freak people out if you use it and they don’t know of its existence. You’ll also gain the ability to introduce this world’s mana, including the System, monsters, Souls, and Auras, to other universes, though the consequences of doing this will fall upon you."
16,,Free,What’s in a Soul? ,World Seed,Source,"To anyone used to other kinds of souls, the composition of the soul in Neolife and beyond might seem strange, signifying the ability of something or someone to grow and learn within the bounds of the System in addition to also being their metaphysical essence. But there’s no need to worry, as instead of ending up with two or more different souls held together only by spiritual duct tape, you’ll be able to decide what aspect of this new kind of soul you’ll take on, either choosing just the best parts or those you desire, combine them into one functional whole better than the sum of its parts, or disregard some parts entirely. "
17,,Free,The Way This Works ,Konosuba,Source,"This world follows the same rules that it seems every new world does these days. On entering this world, you were given an Adventurer’s Card which we’ll describe later and the ability to gain and use skill points to level up. Skill Points are gained by killing monsters or other living beings and are automatically collected from them when the deed is done. Gather enough and you will be able to level up on your adventurer’s card, increasing your base stats and learning or upgrading your existing Skills with your new points. You can’t learn something you don’t have the ability to learn, haven’t been taught or that isn’t part of your class. Ah, and Class? Another thing you’ll automatically receive. This’ll dictate your general stat growth through levelling up here and the sort of skills you can automatically learn and unlock via just skill points. Any fantasy RPG class can be taken, though your origin will limit you to specific types. "
18,,50,Magatama ,Golden Sky Stories,Source,"A comma shaped stone that looks to be rather worthless on the surface. Humans consider them as a sort of collector’s item, but for spiritual creatures it acts as a sort of currency. You could trade it in for a good sum of money regardless of whether it is to a human or a Henge, but gathered in large quantities, they have a strange effect of amplifying holy magic. 

That being said, it would seem that there are certain parties who might be interested in these relics...Each purchase nets you a sum of 50.
"
19,,50,LiNKER Cache ,Symphogear,Source,"You've got a stash of the LiNKER drug, way more than you'd ever need on your own, assuming you aren't overdosing daily to use your Swan Song. Be warned, it's K-type LiNKER, which doesn't flush from the body automatically, and is toxic to it while it remains. 
"
20,,50,LiNKER Cache - Boosted,Symphogear,Source," For an additional 50cp however, you can upgrade it to a type designed exclusively for you, flushing quickly and lasting longer. It's still toxic though, so be careful of an overdose. (CG Note: Requires base LiNKER Cache - Symphogear first.)
"
21,,50,Feathered Headdress ,Peter Pan,Source,"A headdress decorated with a rainbow of feathers (even those of a Neverbird), worn by only the elite warriors of the tribe. Wearing it grants you enhanced valor in battle, and also strengthens your access to spiritually-based magic.
"
22,,50,Bag of Warpstone Tokens ,Warhammer Fantasy: Skaven,Source,"There are two forms of currency in the Under-Empire: Slaves are the first, for they serve as both physical labor and emergency rations. The second: Warpstone Tokens, that foul green rock melted down and used to mint coins. Skaven currency is simple, in comparison to the surface: The Empire has their gold crowns, silver shillings, and brass pennies; Bretonnia has their ecus and denniers; even the beard-things deal in gorls, silverns, and izors. The skaven have the one mint of token, incredibly valuable regardless of its amount and always printed with the three-sided sigil of the Horned Rat.

You gain a bag with over a hundred warpstone tokens, ready to be either eaten by a Seer or Warlock-Engineer for a boost of magic or used to trade for just about anything you want in the Under-Empire. 
"
23,,50,Soul stone ​,Mage: The Awakening,Source,"The soul stone is a physical fragment of your soul, drawn out from the depths of your spirit during an act of deep meditation. It is not necessarily a stone but it is usually very small and thematically linked with your path. A Thyrssus mage might have a fang or flower, while an Obrimos mage might have a golden ring or rune­-covered key. Whatever it is, its effects are the same as it is a literally fragment of your soul made manifest in the fallen world. The soul stone is a powerful tool and may be used as a strong basis for creating an enhanced or imbued item.

Its true strength emerges only after someone has reached mastery in an arcana. Once this is done, the mage may choose to create a demesne; a ritually prepared area in the fallen world wherein vulgar magic does not induce paradox. The size of the demesne and the arcanum that may be cast there are limited by the number of soulstones that are willingly contributed to it, and the paths of the mages that those soul stones belonged to. A single soul­stone could be used to create a demesne large enough to cover a small apartment or underground chamber. By adding more soulstones from different mage’s (to a maximum of five) the demesne will extend over a sprawling estate or series of underground tunnels. While vulgar magic will not trigger a paradox in these hallowed realms, the spells themselves are still subject to disbelief and subsequent unraveling by sleepers observation.

Should someone get their hands on it however, they will be able to siphon magic away from the soulstones owner freely. Furthermore anyone who possesses it will have an incredibly powerful sympathetic link to its owner; allowing them to cast spells at a great distance on them with an extreme chance of success. Finally, soulstones are highly sought after by all sorts of nightmarish entities, from the Tremere Liches evil spirits and demons of the abyss, all of whom would happily destroy or devour the stone for their nefarious purposes. Soulstones are an extreme vulnerability and must be well guarded, lest their owners suffer terrible fates.
"
24,,50,Magical tools ​,Mage: The Awakening,Source,"Any mage worth their salt knows the importance of sympathy; like effects like etc. While a mage normally uses the sympathy between their own soul and their watchtower to channel magic, sometimes they require a bit of an extra “boost” to this power. This can be accomplished using physical objects associated with the materials and forms that are representative of their watchtower. You receive one wand, one sword (or knife), one cup, one coin and one mirror. You possess a sympathetic connection to each of these objects, which allow an easier flow of magic from the supernal realms to your hands. This decreases the chance of paradox and increases the effectiveness of your spells whenever you use them in conjunction with your magic."
25,,100,Magic Circuits ,Tsukihime,Source,"Magic Circuits are the part of one's soul, a sort of nervous system, that enables them to use Magecraft and similar mysteries by combining Od(one’s internal life energy) with Mana (the ambient energy in the environment) to create prana,and Magecraft is the result of these employed together. More circuits means more input and output of magical energies, though excessive use heats up and tires a human body due to theforeign nature of the powers involved. You start with 20 high-quality Magic Circuits for free,and may receive 30 more with each additional purchase of this perk."
26,,100,Meditate ,Sonny,Source,"Everybody who fights uses magic here in some shape or form, and since your primary method of fighting relies solely on it, you need all the Focus you can get. By taking a moment to rest, you can rapidly regain internal energies. However, there must be complete inaction on your side while this is happening. Beings that rely on your magic, such as automatons or summons, don’t have to obey this.
"
27,,100,Obelisks of Power ,Warhammer Fantasy: Tomb Kings,Source,"Several of the effects that can be added to your tomb require you to be within the tomb to benefit from them. Not always the situation and while this option will not get rid of that problem, it will serve to alleviate it greatly. Every purchase of this option adds a ring of stone obelisks in a circle around your tomb, each obelisk 5 kilometres away from the tomb. So long as you stay within the circle created by this ring of pillars, you will benefit from any effect that would require you to stay within the tomb, even ones you add or create yourself. Every additional purchase adds another ring of Obelisks, another 5 kilometres out from the first. (CG Note: Requires base Tomb - Warhammer Fantasy: Tomb Kings first. Obviously.)
"
28,,100,Mana Drain ,Fate/kaleid liner PRISMA ILLYA,Source,"You have the ability to drain people of their Od also known as life force through the act of kissing. By draining their energy you are able to enhance your own power and temporarily become stronger or refill your magical reserves if running low. Extended use will drain the targets Od to the point that they are weakened and unable to act.
"
29,,100,Emotion Pearl ,Mermaid Melody Pichi Pichi Pitch,Source,"A greenish pearl used as a chastity charm for mermaids. As long as the user accepts ownership of the charm, the powers of the pearl affect you as long as you are relatively close by, even if you set it down. When your emotions are too high, the pearl turns blue and cools your passion down. On the flipside, when the user becomes depressed, the gem turns red and makes him or her feel more upbeat. However, if the pearl is close to the opposite element of its current process (such as fire when it’s blue or water when it’s red), the user’s emotions become chaotic and uncontrollable. Furthermore, if the crystal becomes too overloaded and shatters, all of the concentrated, magically-enhanced emotions splash out onto the user and make him or her go berserk with passions. Fortunately, once the emotions are used up, the user will fall unconscious and gradually recover.
"
30,,100,Magician Outfit ,Mermaid Melody Pichi Pichi Pitch,Source,"A snappy, androgynous magician’s costume, perfect for any performance. It helps enhance your magic and presentation abilities. Wearing it also gives you basic knowledge of stage tricks such as pulling things out of hats and making fire dance in the air (and actually making those tricks magical to a minor degree).
"
31,,100,Mana Conversion Affinity ,Lyrical Nanoha,Source,"Mana channeled by a Linker Core is normally something of a ‘one size fits all’ kind of energy that can be used for most spells. But maybe you had something a little more specific in mind? With this, you may convert this mana into a specific reaction or energy type - changing it to lightning, fire, ice, sound, or light with an intensity proportionate to how much mana you put into it. You choose which energy type this is when you buy this perk. This can be bought multiple times, but only the first purchase is free. Future purchases are 100 each, with 50 each for Belkan.
"
32,,100,Natural Potential - Boosted (AA Rank),Lyrical Nanoha,Source,"Improve your Linker Core from A Rank to AA Rank, improving the amount of mana you can store and process. (CG Note: Requires Natural Potential - Lyrical Nanoha first. )
"
33,,100,Natural Potential - Boosted (AAA Rank) ,Lyrical Nanoha,Source,"Improve your Linker Core from AA Rank to AAA Rank, improving the amount of mana you can store and process. (CG Note: Requires Natural Potential - Boosted (AA Rank) - Lyrical Nanoha first.)
"
34,,100,Old Soul ,Golden Sky Stories,Source,"Most guardian spirits have existed since long before the humans inhabited the land, and arguably, they’re the original inhabitants even if the humans may claim otherwise. Spirits for mountains and rivers, spirits for forests and fields – all of them have had ample time to develop their spirituality.

You’re a bit of an odd case, while you’re a bit newer than the other guardian spirits, you still benefit from a similar boost to your magic capabilities. In addition to this, whenever you travel to a new area, you’ll be able to glean a little bit of information about it from the animals nearby. You could try talking to plants too, but you have to realize that plants generally don’t give you very much information, being static as they are.
"
35,,100,Nautilus Shell ,Peter Pan,Source,"Every mermaid has her own nautilus shell that determines your rank and standing. For 100 additional CP each time, you can increase your nautilus’ size to gain a better position in the snobbish mermaid hierarchy. Just make sure you don’t have one larger than the Queen's, who starts out five sizes above you; that is just not allowed. Although most mermaids are only concerned with the cosmetics and snob potential of their nautiluses, the shell has other uses. If the shell is large enough for a mermaid to squeeze in, sleeping inside heals a mermaid's health. By sitting on it like a cushion, your water magic is strengthened, and by blowing into it like a musical instrument your singing power is amplified; the level of the enhancement increases with the size of the nautilus. If you are not a mermaid, expect mermaids to try to take it from you.
"
36,,100,Balls of Paint - Yellow,Ib,Source,"Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally, yellow symbolizes wind (and lightning).
"
37,,100,Balls of Paint - Blue,Ib,Source,"
Balls of Paint - Blue [100 - Ib] Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally blue represents water.
"
38,,100,Balls of Paint - Purple,Ib,Source," Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally purple stands for general, non-elemental magic.
"
39,,100,Balls of Paint - Green,Ib,Source,"Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally green embodies earth and plants.
"
40,,100,Balls of Paint - Pink,Ib,Source,"Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally pink symbolizes love and healing-oriented magic.
"
41,,100,Balls of Paint - Red,Ib,Source,"Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally red represents fire.
"
42,,100,Balls of Paint - White,Ib,Source,"Seven colored balls of solid paint: yellow, blue, purple, green, pink, red, and white. Each ball magically embodies its respective color, and could feasibly be tapped on for various spells with enough experimentation; generally white embodies holy magic. 
"
43,,100,The Torch ,Warhammer Fantasy: Imperial Colleges of Magic,Source,"The Torch is one of the Bright Order’s symbols, and perhaps the most literal. Manipulators of Aqshy one and all, the Bright Wizards hold some form of flame with them at almost all times. Where do they get the fuel? Why, from the Wind of Fire itself. This is now true for you as well, with any matches, torches, braziers, lanterns, candles, or other such handheld flame containers remaining eternally lit through the Red Wind and your own will. Never be without a light again!
"
44,,100,Rhythm of the Seasons ,Warhammer Fantasy: Imperial Colleges of Magic,Source,"The magic of Ghyran waxes and wanes with the seasons, and so too does the power of its Magisters. Ghyran is at its height in summer and its lowest point in winter, and so are you. While your powers in particular do not fall below their base in the cold months, the vibrant summer sees you burst with scintillating jade energy, your spells of life and nature costing somewhat less to cast."
45,,100,Bag of Warpstone Tokens - Boosted,Warhammer Fantasy: Skaven,Source,"There are two forms of currency in the Under-Empire: Slaves are the first, for they serve as both physical labor and emergency rations. The second: Warpstone Tokens, that foul green rock melted down and used to mint coins. Skaven currency is simple, in comparison to the surface: The Empire has their gold crowns, silver shillings, and brass pennies; Bretonnia has their ecus and denniers; even the beard-things deal in gorls, silverns, and izors. The skaven have the one mint of token, incredibly valuable regardless of its amount and always printed with the three-sided sigil of the Horned Rat.

For another 100 CP, you gain yet another hundred tokens every thirteen weeks. (CG Note: Requires base Bag of Warpstone Tokens first.)"
46,,100,Force Gem Finder ,Legend of Zelda: Four Swords Adventure,Source,"No rupees to be found this time around, I’m afraid! Unlike most adventures in Hyrule, the crystal currency is absent, and instead there’s a new item to collect: the mystical Force Gems! Force gems all contain magic within, allowing them to be used to empower mystical artifacts or repair broken spiritual items. You’d need quite a lot of them, though, like two-thousand to re-empower the Four Sword to break just one of Vaati’s barriers. Now, you can find these gems in future jumps as well! Aside from those scattered around, you can earn more through combos in battle. The bigger the combo, the more force gems you get!"
47,,100,Focus ,World of Darkness: Sorcerer,Source,"A runestone, wand, athame, holy item, or other such object of your choice, consecrated, enchanted, or otherwise prepared to do your magic. Absolutely essential for sorcerers. Can’t do magic without one. Psychics don’t require them, but will find their powers magnified when using them.
"
48,,100,Appropriate Tass ,World of Darkness: Sorcerer,Source,"Tass is condensed quintessence( magical energy), and can be used by sorcerers and mages to empower their spells and rituals. With this, you will have a steady supply of it. This is especially useful, because sorcerers can only use specific kinds.
"
49,,100,Highborn ,The Elder Scrolls,Source,"The High Elves are the most magically gifted of the races on Tamriel. Not only do they have more Magicka, but it regenerates extremely quickly after being used. Their pure blood also grants them resistance to diseases."
50,,100,Magicka ,The Elder Scrolls,Source,"The most important part of spellcasting is how many spells you can actually cast. You have more magicka than you would normally, and find that it greatly improves over time as you grow stronger with experience."
51,,100,Basic Mage Set ,The Elder Scrolls,Source,"An enchanted set of robes and a hood. Together they will slightly increase your total Magicka and magicka regeneration, but can be worn separately. This also comes with a book detailing the basics of magic, and some common ways to improve your skill with it."
52,,100,Welkynd Stones ,The Elder Scrolls,Source,"The ancient Aylieds were a clever race, able to harness starlight for a number of uses. These blue crystals can be used to restore a portion of your own magicka reserves. You receive a stockpile of 20 that replenishes each week."
53,,100,Inert Visions ,Genshin Impact,Source,"When a Vision user dies, their Vision does not simply vanish with them. It becomes inert, losing the glow it once had. For most it would become a simple trinket, good for little other than decoration. However should someone ‘worthy’ pick up one of these Visions, they have a chance of reawakening it for themselves. You have collected several dead Visions. Seven in fact, one for each element. Each jump you will receive another seven, which you can distribute around to see if someone worthy awakens them."
54,,100,Life and Stars ,Terraria,Source,"A set of five Life Crystals, five Life Fruits, and five Fallen Stars. Life Crystals and Life Fruit can improve your vitality and health, while Fallen Stars can be used to craft Mana Crystals that will improve your internal mana pool. You will typically start to see diminishing returns after using around 15 to 20 of each, though experimentation and research might allow you to continue to see benefits. When used, these items replenish within a week."
55,,100,The Way This Works (Boosted) ,Konosuba,Source,"You will begin with a basic class but you can spend 100 CP to upgrade to a more advanced class straight away, which will give you better starting stats, stat growth and better skills. An Arch-Priest or Crusader Knight for instance.

(CG Note: Requires base The Way This Works - Konosuba first.)"
56,,200,Origin and Element - Boosted ,Kara no Kyokai,Source,"For 200CP, you can choose to have an Awakened Origin and have had the process go exceptionally well. Normally, the process of Awakening an Origin involves giving it far greater influence over you. It alters the personality in small, large or even totally overwhelming ways. But in return, it grants power. Unique abilities, especially in relation to magecraft, and an understanding of your own self. Whatever your Origin is, you’ve only gained quite limited mental changes from it. A Taboo origin would make you a fair bit more free with your desires and a Flame origin might make you more hot headed. In exchange, you’ll find yourself able to easily combine your Origin with any magecraft you know. This ranges from the simple, like a Flame Origin adding flame attributes into any of your spells with little work, to the quite impressive, like a Stillness Origin allowing for you to count as if you were still in regards to Bounded Fields and unlock the secrets of creating mobile Bounded Fields. (CG Note: Requires base Origin and Element - Kara no Kyokai first.)"
57,,200,Deep Burns ,Sonny,Source,"If you need more power and fast, this is what you’ll want. By casting this, you rapidly regain your energy pools. As a consequence however, you’ll also take damage equivalent to how much you regained. If you have this going for a few minutes, you’ll be at death's door but you’ll also have many times your capacity. This perk does scale. Wounds caused by this perk are heavily resistant to healing magic or powers with a level of resistance that also scales to your power, meaning that you can’t just make a recursive loop for infinite mana by healing yourself.
"
58,,200,Staff​ ​of​ ​Power​ ​,Sailor Moon,Source,"This staff enables people to concentrate their magical energy and aim it at a specific person. It can also help enhance any magic you cast through this wand, and not only that, it needs a very little amount of magic to cast powerful spells. Any villain that prizes efficiency will find great use out of this staff. It does it’s job best when used to cast bad luck curses or subtle magic, but it can blast
"
59,,200,Back To The Basics ,DC Occult,Source,"Your abilities make it easy for you to cast basic magic: things like lighting fires, cleaning things, making aesthetic changes to small things or similar small cosmetic changes to people, changing clothes, etc. It isn't likely to be much help in a fight, but damn if it doesn't make life more convenient. Your mastery of such prestidigitation allows you to cast it at-will, and essentially do so unceasingly, as it costs you almost nothing.
"
60,,200,Potential ,Justice League Dark,Source,"Magic is a force of nature, of creation itself, and it is a vast and wondrous source of power. For as long as life has existed, there has been those who attempt to harness it. You are one of the few who managed to do so. Or, rather, you have the potential for doing so. As of now, you have only a rudimentary ability to manipulate magic and even less knowledge of spells. You’re also not exactly the second coming of Merlin, but you have more talent than the next Joe Blow walking down the street. You will need to find a teacher or other source of knowledge if you wish to advance your skill and ability with the arcane."
61,,200,Sorcerer’s Helmet ,Young Justice,Source,"You’ve gained a helmet, similar to the Helmet of Fate, which houses the spirit of an ancient wizard. Although this helmet doesn’t grant any additional spell casting abilities, it does augment existing ones. The wizard is able to communicate with you telepathically, but cannot read or control your mind without permission. If you should happen to be knocked out in combat, the wizard will ask your unconscious mind for control of your body to continue the fight, flee, or seek medical attention, depending on the circumstances. The wizard’s personality is roughly of your design, but they always have your best interests at heart. Despite being sentient, the wizard does not take up a companion slot so long as it remains in helmet form.
"
62,,200,Dispellation resistant ,Libriomancer,Source,"Resistance to magic is a fact of life most practitioners have to deal with. For you it is...less of an issue. While your magic is not appreciably more powerful it is much more resistant to effects that may dispel, counter or reverse it. Foes who are normally able to dispel or resist magic with ease may be caught off guard as your magic is composed of sterner stuff, requiring greater energy or concentration to be properly turned aside.
"
63,,200,Sin power ,Valkyrie Profile,Source,"Part of the deal you made with Hel was that you'd commit endless atrocities, all for the sake of power. This is what represents that pact. True to her word, Hel will bless you for each evil action during combat or war, each act giving you a small increase in physical or magical ability and building up until you can challenge even the Valkyrie. Nearly anything will count, as long as it results in someone's undeserved or cruel death. Through fire, force of arms, torture, or any other of the endless methods of hurting and killing others. Anything done in the name of good or mercy will not activate this ability.
"
64,,200,Soul Eater ,Valkyrie Profile,Source,"Like the Valkyries, the Undead all possess the ability to absorb souls. However, instead of serving as a vessel for them and otherwise leaving them intact, an Undead consumes the soul, destroying it and absorbing its power. It can take quite a few to really give a noticeable boost, depending on the quality, but it's a quick and dirty way to increase your all around power. What's the need for training and time when you can become faster, stronger, and more magically powerful just eating a few dead mortals, after all?
"
