0,,CP Cost,Name,Jumpdoc,Chapter,Description
34,,100,Tier Two Rings ,Endless Legend,Magitek,"A magical ring that provides a bonus depending on the material used. Limit one ring per hand.

Titanium: Greatly increases the wearer's over all strength. If you could bench 50kg, you could bench 75kg.

Glassteel: Greatly increases the wearer's agility and reflexes. Go from juggling apples to chainsaws.

Dust: Fortifies the body even further with Dust, helping them absorb a tremendous amount of damage without perishing.
"
35,,100,Tier Two Talisman ,Endless Legend,Magitek,"A magical necklace that provides bonus depending on the material used.

Titanium: Blocks the part of the brain that feels fear, and further reinforces the mind against control.

Glassteel: Helps the wearer predict flight paths and improves over all accuracy. Go from a fifty cent piece to a dime.

Dust: Hastens healing to unnatural levels. Bruises in seconds, cuts in minutes, broken bones in hours.
"
36,,100,Dust Refinery ,Endless Legend,Magitek,"Able to infuse Dust with new life, the Refinery is the staple of Dust Enchantment. While Dust infused iron is common, it pales compared to the Dust enchantments this refinery allows. Allows for the crafting of Foci and magic rings, talismans, insignias, and tomes.
"
37,,100,Basic Runes ,Legend of Zelda: Breath of the Wild,Magitek,"The Basic Runes add camera functionality to the Sheikah Slate, storing pictures in an album for later recollection, as well as the Compendium, which stores and logs useful information on anything you take a picture of - with a limit of one item logged per picture. (CG Note: Requires Sheikah Slate (Basic) - Legend of Zelda: Breath of the Wild first.)
"
38,,100,Snap ,Legend of Zelda: Breath of the Wild,Magitek,"Leave only footprints, take only the sights that you see. It’s a natural maxim used to ensure that historical sights are preserved, but memory is a fickle thing...a picture can say it a lot better. This simple camera is capable of printing out vivid photographs with no need or film or development, working on a set of simple runes taken from the Sheikah Slate. These photos can be hung up later as well! If you were to connect this to a Sheikah Slate, you could also easily use it as a ‘range booster’ for its camera function, allowing you to zoom in from far off onto wherever you wish.
"
39,,100,Lokomo Chair ,Legend of Zelda: Spirit Tracks,Magitek,"Has science gone too far? The Lokomo seem to specialize in trains, but they’ve taken that one step further and created what amounts to an electric wheelchair. I guess they’re too lazy to actually walk around? Well, that’s a bit unlikely. It’s probably got more to do with their ability to trade their life force to power the machines they’ve made, and possibly something about how scooting about in their fancy chair is more energy efficient than actually walking. Anyways, you now have one such chair. It’s oddly light and maneuverable for its size, and as mentioned runs off of your energies rather than any form of steam or electricity."
40,,100,"Lokomo Classic, ‘The Spirited’ ",Legend of Zelda: Spirit Tracks,Magitek,"While the Lokomo may have leaked knowledge on the fine art of trains to their new neighbors, they are still the masters as this particular train shows. Instead of requiring coal and steam, or any other form of physical fuel, their special Spirit Train instead runs on magic. Specifically, it skims off the top of the energy inside the Spirit Tracks themselves. If that’s not an option, your personal reserves can power it for a time, as can any ambient magic such as ley lines.
"
41,,100,"Lokomo Basics, ‘The Sea Train’ ",Legend of Zelda: Spirit Tracks,Magitek,"Of course, an ancient magitech train just doesn’t have the same limitations as a normal one does. That’s why you can now drive your train underwater, or even across lava. While the how is ludicrously complicated, the effect is that the Spirit Train is functionally immune to being damaged by the environment. Dedicated weapons can still harm it, but the weather won’t. That said, driving over lava and driving through a volcano are two very different things.
"
42,,100,Psychic Abilities - Cyberkinesis (Switch) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to psychically control electronics. A relatively new ability, parapsychologists and other scholars of the supernatural argue whether it is truly new or if it has only become observable with the advent of computers. However, this ability does not grant the ability to gain information from a machine psychically. That is a seperate ability, Cyberpathy. This particular talent benefits from non-psychic technical knowledge.

[1] Switch - the cyberkinetic may now activate and deactivate computers freely, though computers reliant on physical relays rather than electronic relays are harder."
43,,100,Psychic Abilities - Cyberkinesis (Link) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to psychically control electronics. A relatively new ability, parapsychologists and other scholars of the supernatural argue whether it is truly new or if it has only become observable with the advent of computers. However, this ability does not grant the ability to gain information from a machine psychically. That is a seperate ability, Cyberpathy. This particular talent benefits from non-psychic technical knowledge.

[2] Link - operating a machine without touching it is now possible. A skilled psychic can control his tv without a remote, drive his card without his hands, or enter his password without touching his phone. Unfortunately for the psychic, this power does not provide such a password, so he still has to remember it.

(CG Note: Requires Psychic Abilities - Cyberkinesis (Switch) - World of Darkness: Sorcery)"
44,,100,Psychic Abilities - Cyberkinesis (Scramble) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to psychically control electronics. A relatively new ability, parapsychologists and other scholars of the supernatural argue whether it is truly new or if it has only become observable with the advent of computers. However, this ability does not grant the ability to gain information from a machine psychically. That is a seperate ability, Cyberpathy. This particular talent benefits from non-psychic technical knowledge.

[3] Scramble - small, controlled power surges can be sent throughout an electronic, causing it to fail, at least so long as the psychic keeps concentrating, anyway. Devices with surge protectors and other precautions are harder to scramble, but with enough power it can be done.

(CG Note: Requires Psychic Abilities - Cyberkinesis (Link) - World of Darkness: Sorcery)"
45,,100,Psychic Abilities - Cyberkinesis (Password) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to psychically control electronics. A relatively new ability, parapsychologists and other scholars of the supernatural argue whether it is truly new or if it has only become observable with the advent of computers. However, this ability does not grant the ability to gain information from a machine psychically. That is a seperate ability, Cyberpathy. This particular talent benefits from non-psychic technical knowledge.

[4] Password - the cyberkinetic will never need to remember another password again, as this level of power can override the need for one, and any other code besides. The psychic can force a computer to do anything it normally could, from granting them admin access, to erasing data, or forging emails with an account on the system. The more secure a given computer is, the harder it is to manipulate thus.

[5] Run Hot - the psychic can now force a computer or other machine to outperform itself, making it more effective at its function than should be possible for it, at the cost of damaging the electronic.

(CG Note: Requires Psychic Abilities - Cyberkinesis (Scramble) - World of Darkness: Sorcery)"
46,,100,Psychic Abilities - Cyberkinesis (Run Hot) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to psychically control electronics. A relatively new ability, parapsychologists and other scholars of the supernatural argue whether it is truly new or if it has only become observable with the advent of computers. However, this ability does not grant the ability to gain information from a machine psychically. That is a seperate ability, Cyberpathy. This particular talent benefits from non-psychic technical knowledge.

[5] Run Hot - the psychic can now force a computer or other machine to outperform itself, making it more effective at its function than should be possible for it, at the cost of damaging the electronic.

(CG Note: Requires Psychic Abilities - Cyberkinesis (Password) - World of Darkness: Sorcery)"
47,,100,Psychic Abilities - Cyberpathy (Analyze Structure) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to read the data stored inside a computer within sight, effectively a sort of “electronic telepathy.” As a relative of Cyberkinesis, similar debates about its origins exist. Encrypted data is, of course, more difficult to read. Using this power normally takes about 10 to 15 minutes of concentration, though mundane computer skills can accelerate it.

[1] Analyze structure - the cyberpath may identify any and all files stored upon a hard drive, but not access them. Yet."
48,,100,Psychic Abilities - Cyberpathy (Read-Only Mode) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to read the data stored inside a computer within sight, effectively a sort of “electronic telepathy.” As a relative of Cyberkinesis, similar debates about its origins exist. Encrypted data is, of course, more difficult to read. Using this power normally takes about 10 to 15 minutes of concentration, though mundane computer skills can accelerate it.

2] Read-Only Mode - the psychic may now read files, easily understanding computer text and images. The psychic can also grasp the purpose of a program but cannot yet unscramble encrypted data.

(CG Note: Requires Psychic Abilities - Cyberpathy (Analyze Structure) - World of Darkness: Sorcery)"
49,,100,Psychic Abilities - Cyberpathy (Download) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to read the data stored inside a computer within sight, effectively a sort of “electronic telepathy.” As a relative of Cyberkinesis, similar debates about its origins exist. Encrypted data is, of course, more difficult to read. Using this power normally takes about 10 to 15 minutes of concentration, though mundane computer skills can accelerate it.

[3] Download - the psychic can copy a file from a computer to their mind, implanting it into his memory. While they can observe text images, graphics, and videos, as well as understand the purposes of programs, the psychic cannot ""run"" those programs in his brain. Watching a movie is possible, playing a game is not. If the psychic is lucky enough to possess the second dot of Cyberkinesis, they can upload the data back onto another computer.

(CG Note: Requires Psychic Abilities - Cyberpathy (Read-Only Mode) - World of Darkness: Sorcery)"
50,,100,Psychic Abilities - Cyberpathy (Remote Access) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to read the data stored inside a computer within sight, effectively a sort of “electronic telepathy.” As a relative of Cyberkinesis, similar debates about its origins exist. Encrypted data is, of course, more difficult to read. Using this power normally takes about 10 to 15 minutes of concentration, though mundane computer skills can accelerate it.

[4] Remote Access - the cyberpath can now connect to any computer that the computer they initially access can connect to. They gain now additional powers for doing so, except for the ability to access a computer beyond their grasp. The psychic does not need to be able to physically see the computer in question, only their initial device. Each “jump” requires slightly more effort than the last. If the psychic is also a Cyberkinetic, they may channel their Cyberkinetic abilities through this power, though doing so is much harder than using it on a computer within their surrounding area.

(CG Note: Requires Psychic Abilities - Cyberpathy (Download) - World of Darkness: Sorcery)"
51,,100,Psychic Abilities - Cyberpathy (Decrypt) ,World of Darkness: Sorcerer,Magitek,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

The ability to read the data stored inside a computer within sight, effectively a sort of “electronic telepathy.” As a relative of Cyberkinesis, similar debates about its origins exist. Encrypted data is, of course, more difficult to read. Using this power normally takes about 10 to 15 minutes of concentration, though mundane computer skills can accelerate it.

[5] Decrypt - at last, the psychic’s ability to understand computer data ascends beyond encryption’s ability to prevent. Any data accessed through cyberpathic powers, whether downloaded into the psychic’s mind or not, is perfectly understandable, regardless of encryption.

(CG Note: Requires Psychic Abilities - Cyberpathy (Remote Access) - World of Darkness: Sorcery)"
52,,100,Dwarven Centurion ,The Elder Scrolls,Magitek,"One of the deadliest Dwemer Animunculi crafted, it is a brass behemoth that stands equal to Giants, and even more deadly. It's metallic hide repels most mundane weapons, it's axe can cleave through steel easily, and when it has to, it can unleash a blast of boiling steam towards an opponent. You also get a rod, allowing you to control it's actions directly as well as force it into standby mode."
53,,100,Electric Magic ,Undertale,Magitek,"Another discipline of magic that's less effective in battle than it is in practical use, Electric Magic has been adopted for use by those who work in electronics and robotics. The user can create electrical currents and signals with their magic, able to precisely modify the amperage or voltage as they please, up to the output of a car battery. The most useful technique, however, is the ability to run this magic through a circuit and be able to sense any errors or faulty wiring in the circuit. Like Fire Magic, Electric magic does not affect living beings like actual electricity would- You cannot actually electrocute someone with this magic."
54,,150,Cartridge System ,Lyrical Nanoha,Magitek,"While considered by some to be a relic of a bygone era, the Cartridge System has nevertheless experienced a resurgence in popularity in recent years, especially after it’s successful integration into more modern, non-Belkan Devices. The Cartridge System integrates a chambering mechanism not unlike those found on mass-based firearms into the Device’s body, usually somewhere behind what would be considered the ‘main body’ of the Device, which houses the core and most of its hardware. The chambering mechanism loads packets of compressed mana, also called cartridges – which take the form of bullet-like objects – into the Device, injecting more energy to be used by the system.

The cartridges are prepared before the battle, and are analogous to nitrous in their usage, increasing performance and power at the cost of putting much more strain on the Device and it’s user. Without the proper reinforcement, some Devices can suffer self-inflicted damage, and their users can suffer internal injury from the sheer power involved. Ordinarily, unless excessive amounts of cartridges are being used, this is not a concern, but when paired with high-output systems such as the Fulldrive, it can quickly become crippling to both the Device and the user without reinforcement. (CG Note: Requires Device - Lyrical Nanoha first.)"
