0,,CP Cost,Name,Jumpdoc,Chapter,Description
11,,100,Bewitching Eyes ,Cultist Simulator,Control,"Your eyes can now carry an enticing allure to them, allowing you to charm your viewers into submission until they can no longer be only themselves.
"
12,,100,Zombie​ ,A Practical Guide to Evil,Control,"A horse, animated by what I assure you is the vilest necromancy. It will obey no orders but your own, no matter what enchantments your foes attempt to weave around it.
"
13,,100,Plots and Plans ,Valkyrie Profile,Control,"If there's one thing you're good at, it's making absurd plans that have frighteningly high chance of success. Even if it involves time travel, several centuries of planning, the invention of brand new technologies and magic, and not only requires a half-dozen deities to remain unaware, but to actively be fooled by you, you SOMEHOW manage to put together something that might work. You still have to do the leg work and have the necessary information, and you get no guarantees, but now you have a good idea what needs to be done to achieve your (no doubt ridiculous and megalomaniacal) ends.
"
14,,100,Witchcraft ,Dragon Ball Super,Control,"Undertaking lessons at ancient temples, you chose to ignore the martial arts for a time and study the mystical arts. A specific kind in fact, based on the use of magical talismans, seals inscribed on paper to accomplish a variety of effects. Most effective at warding away beings from certain areas or sealing them in, you also have learned a specific spell that turns anyone you place a special seal on the forehead of into a Jiang Shi, a chinese vampire, under your control. Your magic isn’t without limits and enough power can break through it but you are able to use your own spiritual energy to empower the seals even more too.
"
15,,100,Ghost Drum ,Neverland: The RPG,Control,"A hand drum with the words “Ni neart go cur le cheile.” By playing on the drum and saying the magic words, you summon ghostly knights who attack on your command.
"
16,,100,Superior Being ,Wonderland No More,Control,"Queens in Wonderland often stand out by being the best (in some ways at least) of the “species” they represent and rule over. Your basic stats are enhanced to be slightly above the average member of your species; any additional boosts to your stats are stacked up on this initial enhancement. In addition, the perk makes those of the same species of your current form more willing to follow and obey you; if you change species between forms, you also change who you affect with your charisma for this perk.
"
17,,100,FIREBIRD ,Warhammer Fantasy: Kislev,Control,"“I don’t care who it’s sacred to! The damn tent’s on fire!” —Kassel, Empire Mercenary

A pheasant-like bird of fabulous gold and red plumage that can breath fire. It is energetic, fairly stupid, curious, and has a tendency to get into trouble (mostly by setting stuff on fire) but is also incredibly lucky so tends to avoid harm. It will follow your instructions to the best of its abilities as, although dim, it does love you and just wants to help you out.
"
18,,100,Wolf Pack ,Warhammer Fantasy: Ogre Kingdoms,Control,"A Hunter needs his pets to be controlled. Why bother training a Sabretusk if it’ll snap your neck in the night or run the first time a big beastie lands in front of you? You’re a good, experienced hand with taming animals but it’s once they’re tamed that you show your worth. Once you’ve tamed a beast, it’ll never disobey you. Even if one of those big ugly Chaos Dragons is staring down your poochie, it’ll stand its ground beside you without a blink. If a witch or wizard tries to use beast magic to control one of your pets, they won’t be entirely powerless but those magic users will find it far more difficult to influence any of your hounds, particularly when you are there with them.
"
19,,100,Familiar ,Warhammer Fantasy: Imperial Colleges of Magic,Control,"Though not a universal practice, the keeping of familiars is common among Wizards, and for good reason. An Apprentice can be trusted, perhaps, but not entirely. A familiar, on the other hand, is exceedingly loyal. Familiars tend to be any sort of small animal, from cats to squirrels to songbirds to rats - no, not that sort of rat. However, other forms are known as well. Tiny humanoids, bizarre shapes with feet and mouths, and the like. None of these are ever more than one foot long or one foot tall, and now you possess one as well! They tend to come in four types - Assistant, Spell, Power, and Warrior, tailored to aid in mundane tasks, cast minor spells, store small amounts of arcane power for later use by their masters, and protect their masters in combat respectively. You may choose which of these your familiar is, its appearance (though take care not to have it mistaken for a Daemon), and minor details of its personality, though it shall always be an example of its type. Please note that while it is possible to create more than one such familiar, this can result in them fighting to the death for your undivided attention. Should your familiar perish, this also comes with knowledge of the means by which another might be created. Ah, yes! Should you already possess a similar magical familiar, you may use this option to instead grant that familiar one of the four familiar “types” and thus add to its skillset in this way."
20,,100,Rat Swarm ,Warhammer Fantasy: Skaven,Control,"Rats. The beasts from which skaven have taken their likeness. Or is it the other way around? The truth is unknown, but what is known is that they live everywhere - both in the wild, and amidst every civilization imaginable. Always just under the radar, feeding and scavenging. When the skaven go to war, however, the rats congregate under their marching paws. Whether as emergency rations, ensorcelled spies, or another soldier, the rats join the skaven war-machine.

Now, whether by magic or bonds, you have command over your own swarm of verminous rats, numbering at a hundred and four rodents. Though they are but normal rats, even such vermin can be useful - for rats are intelligent little beasts, can fit through nooks and crannies that no other creature can, and have strong teeth that can chew through stone brick and lesser metals like aluminum. Your personal swarm of rats will obey any command you give them to the best of their ability, and should any die their numbers will be replenished almost immediately.

Yes, if you are a Grey Seer and of The Priesthood, that means your swarm doubles in size.
"
21,,100,Arcana Of Authority ,Endless Legend,Control,"May be taken up to 4 times, each one providing you with a different array of magical powers. Pain Through Power is not required to cast magic, but it does increase the overall power of your spells.

You gain access to mind affecting magic, able to compel others to listen to you and implant thoughts not their own into their minds. As an Arcana, you can compel a few targets.
"
22,,100,"Someone, Hear Me ",Legend of Zelda: A Link to the Past,Control,"On the night before her scheduled ‘execution’, Princess Zelda sat down and prayed. A desperate call out into the aether for someone to hear her, for someone to come and save her. Luckily for her, the Sages both old and new seem to have latent psychic powers, because someone actually heard her. While you have no actual training in their use, you too now have those same latent powers. Some time studying under the Sages of old ought to fix that, but in the meantime... Well, you do know one trick. Zelda’s prayer, a call for assistance when you are absolutely defenseless, out of options, and utterly alone. The closer to death you get, the more effective this call becomes. If you are living the high life hale and hearty, it will fizzle out in mere feet. But if you, like Zelda, are about to die? It would rip past any barriers meant to keep it in until it found someone to come and save you.
"
23,,100,Fair Maidens of Hyrule ,Legend of Zelda: Four Swords,Control,"To be honest, it’s actually somewhat unusual for the various monsters and madmen that ravage Hyrule to care about the physical appeal of the flesh. They’re more often concerned with ULTIMATE POWAH or straight up conquering the kingdom and making it their own. So really all I can do here is to commend you for not being absolutely power mad and perhaps commend your cultured taste. These young ladies might not be the absolute finest Hyrule has to offer, but they’re not bad. As for their actual use? Well, they don’t make half bad maids and servants if you have a villainous lair for them to clean. They’re also remarkably un-resistant to corruption magic, making them potential fodder for turning into a decent soldier if you are on the verge of running out of minions.
"
24,,100,Cursed Shackle ,Hyrule Warriors,Control,"A strange hunk of metal that looks nothing like a hair tie. You’re going to be using it like a hair tie. When using this thing as a hair tie, your hair will swell in response, becoming so voluminous that the hunk of metal will stay in place. 

While wearing this thing that isn’t a hair tie, you will be able to manipulate your hair as if it was an extra limb, and even lengthen/enlarge it several times over as desired. The application of magic can enhance the stated effects. You may optionally have your hair glow as well while wearing it.
"
25,,100,A Rather Strange Flute ,Legend of Zelda: Oracle of Seasons,Control,"Did you win this as a prize in a minigame? Or maybe you bought it in a shop because it looked interesting. Or did someone just hand it to you? I suppose it doesn’t actually matter how you got your hands one it. Instead, all you need to know is that the flute has the power to call people who owe you favors or otherwise promised you their aid to your side. Simply imagine who you’re calling and begin to play the flute, and your backup will come running. Sadly, the flute is only usable once per week. That and it only works for as long as your favors and their goodwill lasts.
"
26,,100,Hyoi Pear ,Legend of Zelda: The Wind Waker,Control,"Vermin of the sky they might be, the seagulls are now your friends. This special kind of fruit has a small amount of magical energy inside it, allowing you to temporarily bind the seagull who eats it - or another kind of animal, if you prefer - to you as a sort of familiar. You can direct it’s flight, have it bring you small items or perhaps smack a switch for you. However it has a bit too much free will, as the connection will break after no more than an hour, and it won’t exactly fly into combat for you.
"
27,,100,All Night Mask ,Legend of Zelda: Hero of Worlds,Control,"A mask previously used for torture purposes, now in your possession to do with as you see fit. It removes the ability of the wearer to sleep, but not the need for it.
"
28,,100,Sorcery - Ephemera (Two Dots) ,World of Darkness: Sorcerer,Control,"This is the path dealing with spirits and Otherworlds of all sorts. Those who walk this path are referred to, amongst other things, Mediums.

[2] The sorcerer can distinguish between different kinds of spirits and attract attention only from their kind of choice, and may even attempt to banish such spirits, if need be. They can also place wards in places they desire to protect, create areas where spirits cannot intrude, unless they’re more powerful than the sorcerer, of course. These wards are not permanent, however and require periodic maintenance.

(CG Note: Requires Sorcery - Ephemera (One Dot) - World of Darkness: Sorcery first.)"
29,,100,Sorcery - Ephemera (Three Dots) ,World of Darkness: Sorcerer,Control,"This is the path dealing with spirits and Otherworlds of all sorts. Those who walk this path are referred to, amongst other things, Mediums.

[3] The sorcerer can now detect and summons specific spirits, if need be. Furthermore, when they call, there will be an answer, from one spirit or another.

(CG Note: Requires Sorcery - Ephemera (Two Dots) - World of Darkness: Sorcery first.)"
30,,100,Sorcery - Ephemera (Four Dots) ,World of Darkness: Sorcerer,Control,"This is the path dealing with spirits and Otherworlds of all sorts. Those who walk this path are referred to, amongst other things, Mediums.

[4] With this magic, a sorcerer can now pierce the veil between worlds and travel bodily to the worlds of spirits. Spirits can now be perceived even without magic, and the sorcerer will be respected for their abilities by the majority of spirits. The sorcerer’s wards can be made to be discerning, allowing or disallowing specific spirits or types of spirits into or out of the protected area.

(CG Note: Requires Sorcery - Ephemera (Three Dots) - World of Darkness: Sorcery first.)"
31,,100,Sorcery - Ephemera (Five Dots) ,World of Darkness: Sorcerer,Control,"This is the path dealing with spirits and Otherworlds of all sorts. Those who walk this path are referred to, amongst other things, Mediums.

[5] The sorcerer can now compel spirits to obey their commands, as well as banishing all but the most powerful spirits back to their homes.

(CG Note: Requires Sorcery - Ephemera (Four Dots) - World of Darkness: Sorcery first.)"
32,,100,Sorcery - Force of Spirit ,World of Darkness: Sorcerer,Control,"Some people possess a raw, unbridled charisma that seems almost supernatural. With this ability, there is no “almost.” An expenditure of magical energy can briefly improve your social skills, at least for a single task."
33,,100,Psychic Abilities - Animal Psychic (Communication) ,World of Darkness: Sorcery,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Animal psychics have power over “lower” creatures, commanding, controlling, and communicating with various members of the animal kingdom.

[1] Communication - the psychic may create a two-way channel of communication between themselves and one animal of choice. At this level, they cannot forcefully control them, but they can turn whatever fast-talking powers they have upon the bird or beast."
34,,100,Psychic Abilities - Animal Psychic (Command) ,World of Darkness: Sorcery,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Animal psychics have power over “lower” creatures, commanding, controlling, and communicating with various members of the animal kingdom.

[2] Command - the psychic may now command an animal to perform a single act in their name, but not one that endangers the animal. Especially complex commands, or orders that the animal is adverse to follow, are harder to impose.

(CG Note: Requires Psychic Abilities - Animal Psychic (Communication) - World of Darkness: Sorcery)"
35,,100,,World of Darkness: Sorcery,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Animal psychics have power over “lower” creatures, commanding, controlling, and communicating with various members of the animal kingdom.

[3] Mass Communication - all animals of a given species within earshot come under the effects of Communication. Additional species can be added, but doing so is more taxing for the psychic.

(CG Note: Requires Psychic Abilities - Animal Psychic (Command) - World of Darkness: Sorcery)"
36,,100,Psychic Abilities - Animal Psychic (Mind Link) ,World of Darkness: Sorcery,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Animal psychics have power over “lower” creatures, commanding, controlling, and communicating with various members of the animal kingdom.

[4] Mind Link - the psychic links their mind to a single animal, allowing them to perceive all the animal does, and utilize any lesser power upon them more easily so long as the link persists, which can be indefinitely if the psychic wishes it. However, should the animal be injured, psychic backlash may also injure the psychic.

(CG Note: Requires Psychic Abilities - Animal Psychic (Mass Communication) - World of Darkness: Sorcery)"
37,,100,Psychic Abilities - Animal Psychic (Domination) ,World of Darkness: Sorcery,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Animal psychics have power over “lower” creatures, commanding, controlling, and communicating with various members of the animal kingdom.

[5] Domination - the psychic issues an order to a specific animal, and that animal obeys, even at the cost of its life. Conditional orders are fine, but conjectional orders can be disobeyed.

(CG Note: Requires Psychic Abilities - Animal Psychic (Mind Link) - World of Darkness: Sorcery)"
38,,100,Psychic Abilities - Telepathy (One Dot) ,World of Darkness: Sorcerer,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Mind reading, but also much more than that. Telepaths can speak to the minds of and alter the memories of other sapient beings. It primarily affects those that the telepath can sense, but can also affect those who are nearby, so long as the telepath know where they are.

[1] At this level the telepath can feel basic emotions and sense their target's current mood, as well as send simple impulses and rudimentary thoughts. The target can be induced to twitch or make a simple or habitual gesture."
39,,100,Psychic Abilities - Telepathy (Two Dots) ,World of Darkness: Sorcerer,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Mind reading, but also much more than that. Telepaths can speak to the minds of and alter the memories of other sapient beings. It primarily affects those that the telepath can sense, but can also affect those who are nearby, so long as the telepath know where they are.

[2] The telepath may now read the surface thoughts of their target, or induce them to make a single motion, or otherwise project a single word or idea to another person.

(CG Note: Requires Psychic Abilities - Telepathy (One Dot) - World of Darkness: Sorcerer first.)"
40,,100,Psychic Abilities - Telepathy (Three Dots) ,World of Darkness: Sorcerer,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Mind reading, but also much more than that. Telepaths can speak to the minds of and alter the memories of other sapient beings. It primarily affects those that the telepath can sense, but can also affect those who are nearby, so long as the telepath know where they are.

[3] Recent thoughts and plans for the near future can be read, and complex emotions, full sentences, and streams of memory can be transmitted. Unusual actions can be forced, and senses can be given false input.

(CG Note: Requires Psychic Abilities - Telepathy (Two Dots) - World of Darkness: Sorcerer first.)"
41,,100,Psychic Abilities - Telepathy (Four Dots) ,World of Darkness: Sorcerer,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Mind reading, but also much more than that. Telepaths can speak to the minds of and alter the memories of other sapient beings. It primarily affects those that the telepath can sense, but can also affect those who are nearby, so long as the telepath know where they are.

[4] Deep thoughts and distant future plans are now visible. Multiple minds may now be linked together, so long as they are in range. False memories can be implanted, true memories can be suppressed( though not erased), multiple sentences of information can be transmitted, and the telepath may even seize control of their target's body for a few seconds.

(CG Note: Requires Psychic Abilities - Telepathy (Three Dots) - World of Darkness: Sorcerer first.)"
42,,100,Psychic Abilities - Telepathy (Five Dots) ,World of Darkness: Sorcerer,Control,"In the World of Darkness, psychic abilities and mythic sorcery are, at first glance, completely different. However, both manipulate the same powers, albeit in very different ways, and are both considered forms of linear magic. While a sorcerer utilizes numerous tools and ceremonies to harness supernatural powers, a psychic makes do with lots, and lots, of willpower. Furthermore, the majority of psychic powers are innate, and can be improved, but not gained, without outside interference, in stark contrast to sorcery.

Mind reading, but also much more than that. Telepaths can speak to the minds of and alter the memories of other sapient beings. It primarily affects those that the telepath can sense, but can also affect those who are nearby, so long as the telepath know where they are.

[5] Nothing within the human mind is hidden from the telepath. They may communicate telepathically as easily as verbally, rewrite memories, alter personalities, and seize total control of their target.

(CG Note: Requires Psychic Abilities - Telepathy (Four Dots) - World of Darkness: Sorcerer first.)"
43,,100,Minion Magic ,Undertale,Control,"Your strength? Relying on people that aren't garbage! You can create small, magical versions of yourself that fire magical attacks on their own, or can kamikaze-dive your opponent to deal damage. These copies are semi-autonomous and follow your orders without question, but that's not to say they're infallible. They're capable of operating remotely and on their own without much input, but they have a maximum range of around 10 meters."
44,,100,Slime Bait ,Genshin Impact,Control,"Distilled by an innovative new process from the corolla of mist flowers, this extract is a particularly potent mix. But the attention it attracts most is not of human variety. Slimes feed off of elemental particles to survive, and with such a strong source of it concentrated into one place, it is little wonder that they are drawn to it like moths to a lamp. Just sprinkling a small amount of it on the ground would immediately lead to these magic sensitive creatures springing out of the woodwork to investigate. In future jumps this would work as an incredible bait for any likewise mana-sensitive creatures. Don’t use too much at once though, lest you find yourself swarmed in minutes."
45,,100,Summon Weapons (Improved) ,Terraria,Control,"Staves or other items that are used to summon minions that follow you around and attack or which summon sentries that stay in-place and attack enemies that come near. Also includes whips which can focus the attention of your summons on a given spot and empower their attacks in different ways. Any purchases that would normally require Eternian Mana to use can be used normally straight away. 

Can pick two weapons that are made with a late pre-Hardmode ore [Demonite, Crimtane, Meteorite, Obsidian, Hellstone] or which are listed here: Hornet Staff, Imp Staff, Snapthorn, Spinal Tap

See Summon Weapons for more information."
46,,100,Wizard’s Companion ,Konosuba,Control,"Every proper wizard needs a familiar and you’ve got yours ready to go. You have a choice of two types of animals. The first is a small, winged cat, capable of breathing fire. It’s surprisingly strong for its size, able to take care of low level mob monsters on its own, and can grow in power much like you can by killing monsters. The other is a similarly sized yellow blob, which is supposedly a young dragon even if you think it just looks like a baby yellow chick. It’s probably the latter. Probably. The chick acts as a mana battery, capable of storing immense amounts of magical energy and releasing it back to you on command. Perhaps it could even be taught to use that energy as an attack. The amount it can store will grow with time."
47,,150,Crowd Control ,Generic MG,Control,"While this won’t take someone out of the fight for good, sometimes you need some space to breathe. This package includes a variety of methods for making people stay still or go over there. Zones of force, magical manacles, slowing spells, it’s mostly there.

You can figure out new tricks for this with time and practice.
"
48,,150,Pan Pipes ,Peter Pan,Control,"A copy of Peter Pan’s famous pan pipes. The instrument is made of Neverland reeds, and always stays in pristine condition. When you play it, the music charms the hearts of those around you, making them more admiring of you. People who have heard it before will instantly recognize that you are playing it and happily welcome you. It also lets you, as long as you play the pipes, animate and control shadows, assuming they aren’t attached to anything (see Shadow Biter).
"
49,,150,Gargoyle ,Neverland: The RPG,Control,"A stone, winged creature (whatever your favorite animal is) that obeys your every command. It is able to fly and can also merge with stone surfaces. When merged with stone, it cannot attack or be attacked, and it leaves behind a carving of its face. When merging with stone, it can also safely take along whatever it can carry."
50,,150,Clone Vat ,Neverland: The RPG,Control,"A 10-ft vat filled with blue goop that tastes like your favorite childhood food. Touching the goo creates a clone of the toucher in under a minute. The clone only has 10 hp and a moderate armor [defense] level at most. While the clone copies everything, it can’t do anything magical (or anything that can’t be done in real life).
"
51,,150,Menhirs ,Neverland: THe RPG,Control,"Six massive, sentient rocks that share a collective mind as a single entity. You can give them basic orders like guard, patrol, or destroy. The Menhirs can attack by unleashing psychic waves that deal mental damage and push opponents back. In addition, if a Menhir is destroyed, a still-living Menhir can absorb the broken rock’s pieces; this causes the fused Menhir to gain a permanent bonus to its total HP and attack power. If all six Menhirs are destroyed, you will get another full set in a month.
"
52,,200,Black Keys ,Tsukihime,Control,"Short swords designed to be thrown, these Conceptual Weapons are effective against spiritual entities. By striking an opponent's shadow you can bind their movements; and it's significantly more difficult to remove them by hand when this is utilized, giving you the chance to strike at them. A Church Executioner with Iron Plate Effect receives this for free.
"
53,,200,Mystic Eyes of Enchantment ,Tsukihime,Control,"You have a set of powerful hypnotic eyes, which can be used to plant suggestions and alter memories of those who make eye contact with you. It doesn't work as well on other beings with supernatural power, though if you catch them unaware you might be able to do something subtle. This is more powerful than modern day Hypnosis Magecraft, and as a result is more difficult to resist.
"
54,,200,Familiar Master ,Kara no Kyokai,Control,"Most Magi are not fighters or soldiers. While they’re certainly threatening in general, many lack experience in war and most see risking their lives like that as barbaric. So they rely on others. Most commonly, they rely on familiars, a category of being that you are oddly gifted with. Outside of just a specialisation in magic, you appear to get significantly greater results than normal in anything regarding familiars. Your efforts to create them result in more powerful creatures made for less costs, while attempting to attract existing creatures to become your servants most often ends in a quite powerful new ally who is rather lenient in their required contract. You’ll quickly become well versed in using multiple familiars in your goals, particularly making use of them in combat instead of fighting yourself, and even find that maintaining familiars is relatively cheaper for you. A weak magus might not be much of a threat but if he had ten loyal spirits aiding him, they could most certainly take down even much larger game. In particular, any magecraft you know will soon reveal to you ways that it can be entwined with any familiars you have, sometimes stretching the boundaries of what’s normally possible in those disciplines when used for your focus here. Often methods to enhance your familiars during creation or battle, it may also show ways to create entirely new kinds of familiars. Perhaps a Doll Making specialist would learn to make familiars out of their own selves with this, an army of one!
"
55,,200,PlaMonster Box ,Kamen Rider Neo-Heisei Part 2,Control,"You’ve been able to get a handle on some very unique artifacts...these ones even work! They’re small animated golems, bright colors and with animalistic and loyal intelligence. These PlaMonsters come in a few varieties and can be commanded to do anything their small(many can be held easily in your open hand) bodies will allow them too. You get one of each of the following:

Red Garuda​: A bird-like familiar powered by the Garuda Wizard Ring. It is used to perform aerial reconnaissance.

Blue Unicorn​: A unicorn-like familiar powered by the Unicorn Wizard Ring. This PlaMonster performs ground-based reconnaissance and can use its horn to dig into the ground to provide support by distracting the target.

Yellow Kraken​: A horned octopus-like familiar powered by the Kraken Wizard Ring. This PlaMonster performs underwater reconnaissance and exploration.
"
56,,200,Marruvine Idol ,Cultist Simulator,Control,"An infant doll made of wood. These dolls can placate the rage of the supernatural beasts temporarily, who will cradle the doll like their own baby.
"
57,,200,Hypnotism ,DC Occult,Control,"Whether by some skill you've picked up or by an innate ability, you are able to hypnotize someone, making them extremely susceptible to manipulation for a short time. This only really works on normal people and can be resisted with enough willpower, but only requires eye contact or a small visible gesture to activate."
58,,200,Demon Butler,Justice League Dark,Control,"A demonic butler, bound to your will and your property. Completely and unerringly loyal, this demon is quite well mannered and skilled and looking after your belongings. He is also able to shift into a more powerful form to defend them.

Does not take up a companion slot, but must stay within property or vehicles you own or inside your warehouse. Can teleport between any such places. (Free With House of Mystery)
"
