,CP Cost,Name,Jumpchain,Chapter,Description
11,100,Ingenuity,Toriko,Talent,"Necessity is the mother of invention and sometimes life just refuses to deal you a good hand. Regardless of their field, these are the people who know how to turn an adverse situation to their advantage and make the most of whatever material they have on hand.
"
12,100,Gourmet World Chef,Toriko,Talent,"You now have the know-how to cook amazing meals from common ingredients and the skills to make something from stranger ingredients. Not everyone knows how to prepare Fried Dough Corn, how to butcher a Crab Pig, or bring out the full flavor of a Seven Flavor Turkey but now you do! You have enough talent to now cook anything found in the Human World and a good chance of cooking anything from the Gourmet World.
After leaving this Jump, this skill gives you a general idea on how to prepare other exotic ingredients from other worlds and how to cook them.
"
13,100,Medical Training,Toriko,Talent,The basics of human anatomy and medical training are yours to utilize. Field Surgery isn't out of the question for you. First Aid is second nature to you and it's easier to keep people in tip top shape.
14,100,Hidden In the Shadows,Saint Seiya Omega,Talent,"For the past 13 years, the Martians have operated covertly, clandestinely
infiltrating and renovating the Sanctuary in preparation for the grand unveiling of
their master plan. Drawing upon your innate abilities as a master of stealth, you
possess the uncanny skill to create or renovate buildings with utmost discretion
or any plan in motion, even in plain sight, without fear of discovery."
15,100,Charade,Saint Seiya Omega,Talent,"You possess a remarkable talent for maintaining a charade, adept at convincingly
feigning allegiance or beliefs that diverge from your true intentions. Whether it
involves pretending to worship a god or assuming a false identity, you possess
the ability to uphold this facade with unwavering commitment until your very last
breath."
16,100,Up on the Podium,Saint Seiya Episode G,Talent,"You’ll never need cue cards against, for you’ve got a fantastic, long winded speech ready for almost any situation, the sort of stuff that genuinely inspires courage and wards away fear and worry. You’ve got a fantastic, clear voice for those speeches too, able to carry across even the din of battle between Saints and their foes."
17,100,Taking On The Guise,Saint Seiya Episode G,Talent,"It may not be terribly fitting for your status as a divine being but there are times when putting up a pretence can work to your advantage. You've got quite the skill with disguising yourself and your abilities, as just anyone other than yourself or as specific people. Obviously this will be helped along with props and costumes but you've got almost any kind of voice or motion imitation down pat, so long as you can hear or observe the person you're trying to make yourself sound or look like.

"
18,100,Lil Schemer,Feng Shen Ji,Talent,"You’ve become good at creating short term plans and even improvising on the fly. Able to account for the resources/obstacles, locations and environments, and to prepare for most unknown factors that may put a hiccup in any of your schemes. Become the perfect coordinator for strike teams or any heists you take on in less than a month to complete."
19,100,Dedicated Training,Fist Of The North Star,Talent,"You know the secret to being strong and not only have you under gone
the training needed to become as powerful as the local masters of martial arts, but you can put other
people through this training. They may not know how to fight just because of this training, but in pure
physical ability they'll be incredible."
20,100,Desperate,Fist Of The North Star,Talent,"- Everything is scarce in this world, mercy, shelter, food, and hope. But you don't
care about that, you can make do with whatever you can find. Those tattered scraps of leather can be
made into a nice jacket, that pan with a hole in the bottom would make a nice piece of armor, and a
handful of rice seeds could be a meal for the night. You are a master at stretching supplies beyond
reasonable limits and making things from sub-par materials, you can even perfectly repair simple
things so long as you have all the pieces. Just because your jacket got torn to shreds doesn't mean you
can't fix it up good as new in your spare time."
21,100,Natural Talent,Fist Of The North Star,Talent,"In both body and mind you are simply better than others. You learn quicker
and remember more while your physical training is more effective, showing improvements in less time
and making gains faster. It isn't much, perhaps just 1.1 times what your should have, but for someone
with drive even that small edge can be an overwhelming advantage in the long run."
22,100,Recognition of Patterns,Tales Of Demons and Gods,Talent,"You are talented in
discerning patterns, this allows you to quickly and accurately
figure out puzzles and to decode complex patterns. Useful for
figuring out what an inscription should do without activating it."
23,100,Survival Before all Else,Desolate Era : The Three Realms,Talent,"As a tribesman, you’ve faced enough
hardships, watching member after member of your tribe die due to one issue or another, for you to
get a firm grasp on what was needed to survive in this world. Thus, your abilities to survive out in
the wilderness of the Grand Xia continent, and more importantly, against the Diremonsters that
inhabit it, is tremendous. You have learned to hide yourself, your scent, as well as various other
things such beasts would use to track you, all the while remaining comfortable and making camp.
In the future, you may do the same for other beasts found in the multiverse. If they have any senses
apart from physical ones, be prepared to fight, unless you have developed measures to counter
those sense via other means."
24,100,Observant,Desolate Era : The Chaosverse,Talent,"Years spent in this Universe has taught you much. One of those greatest lessons is the
importance of your perception. Whether it be of a technique, or a location, your ability to notice
small details is enough that if in a battle against someone equal to your strength, you’d be able to
find a flaw in their technique or personality based on simply a few exchanges."
25,100,Linguistically Talented,Trinity Wonder,Talent,"Among other things, different worlds have different languages. Given that they are completely separate universes, there is no guarantee that these languages will share any kinds of roots or have similarities. This doesn’t matter so much for you. Much like Emily and Wujin, you are shockingly talented when it comes to picking up new languages that you’ve never encountered before. With a guide to help, you would be able to speak in broken form of that language within a day. Within a week you would only have a faint accent."
26,100,Needle and Thread,Bleach,Talent,"The bad guys always have the best looks going for them. It doesn’t come from nowhere, at least not
for the Quincy. Stitching and weaving is a bit of a pastime for many of their number, so skills like
yours are far from out of place. The talents of the thread and needle are well developed, from
designing new outfits and making comfortable clothes from the designs, to creating stuffed toys or
modifying existing fabrics. And no matter how impossible it may seem, you can quickly and easily
embed the Quincy Cross onto anything with a bit of thread. Even metal, somehow. Given their
militaristic outlook, it’s also apparent that you know how to turn a needle and thread into a deadly
weapon, whether directly or in how it improves your use of thread-like techniques quite significantly.
If you could get a handle on Ransotengai, who knows what they’d let you do to the enemy. "
27,100,Academic Foundation,Bleach,Talent,"Clever girl, aren’t you? It’s no real surprise you took the path of the scientist, with everything there is
to discover. In one world alone, there are endless wonders, but in all three? Marvels are waiting to
be made. A rookie still but not one without potential, you’ve got moderate experience in a wide
range of scientific disciplines. Biology, physics, engineering and a particular education in spiritual
theories unique to the afterlives. Reishi doesn’t always work like atoms do but you know the
differences and even have a few lessons on how exactly you go about making use of them all. You’ve
got an adept mind for science and it comes easier to you but there’s a long road ahead."
28,100,"Doctor, Doctor",Bleach,Talent,"Every being fears death. Pain, too. It’s only natural to shrink back from the things that hurt us. And
maybe it’s only natural to be drawn towards the ones that cleanse that pain. Every race has it’s own
carers and while you’re not yet a master, you are still a Doctor. For your particular species, you’re
fully trained as both doctor and surgeon to care for them. Inexperienced, sure, but still
knowledgeable and able to help. You’ll have a good understanding of mundane methods of healing
wounds with real world medicine as well as a decent training in several lesser Healing Kidou or your
race’s equivalent abilities. A Hollow might instead rely on biological mutations or mixtures. You’ve
also got a decent bedside manner, enough to at least get normally hostile patients to let you have a
quick look and listen to your suggestions for a while. Sometimes it’s more helpful than actually
knowing how to heal, with some of these warrior types."
29,100,Officer in the Making,Bleach,Talent,"Despite the individualistic nature of war in the afterlife, it’s still important to have good leaders. Officers are more than just the stronger weapons, they’re the ones meant to manage everyonebeneath them in the chain of command. You’re capable at the task in both war and peacetime, beingan effective tactical commander of small units and able to keep your men from causing too much of a fuss when there’s no fights to be had. The extensive experience in handling paperwork of all kinds, even the most obtuse and obviously pointless, is just a natural extension of what it means to be a leader. "
30,100,Model Student ,Tsukihime,Talent,"If you find yourself regularly skipping class to go on nighttime hunts for vampires or just general adventure, then it pays to be a good student on paper if nothing else. You're a model student, soaking up what teachers say like a dry sponge and speed reading your required studies in but an hour. You learn about twice as quickly as other top students, absorbing academic and mundane skills with very little trouble, even on a time crunch. Supernatural teachings or things like complicated science takemore time, but you’re still an excellent learner as long as you have a good teacher - whether an actual mentor or a very informative book.
"
31,100,Masked,Generic Naruto Fanfiction,Talent,"A proper ninja does not reveal themselves until it’s too late for the enemy to do anything about
it. Not their true power, and certainly not whatever they’re feeling.
You are now a master role-player and infiltrator, capable of putting on a flawless act that could
fool anyone short of the most discerning and perceptive people alive, and often even them.
You’ll never even hint at possessing any ability or knowledge you couldn’t reasonably be
expected to have. Neither will you ever express a visible emotion that you don’t want to. And
unlike many long-term infiltrators you will never ‘lose yourself’ in a role or emotionally confuse
a cover identity for the real you.
You could easily spend your entire life since infancy pretending to be the village idiot while
actually having the power and knowledge to beat up a Kage, and leave everybody none the wiser.
In addition, you have exceptional talent at both henge and mundane disguises."
32,100,Let’s Go Hero,Fate/Legends - Empires of Antiquity,Talent,"To be a hero, you need to be a complete package. Fighting? It’s useful. You’re good at it too, enough
to handle ordinary soldiers in small groups on your own well enough or take down a minor magical
beast or five at once, but that’s not enough. Being a hero is about adventure and that’s where you’re
shining. You’ve got a wide array of skills when it comes to exploring and adventuring, from
acrobatics and navigation of land and sea to organising expeditions and how to sell off all the
treasure you find. In later times, you could definitely make a name for yourself as a great discoverer. Helps that you’re an able seaman, horseman and can handle weeks or months long travels without a
problem. You’re great at adapting to the strange things you’re likely to encounter on your journeys
as well, since thinking outside of the box, particularly when it comes to using magical or superhuman
solutions to things, comes naturally to you. Some people might not think of rerouting an entire river
just to clean some stables but you? You’re the smart cookie that can figure out how. "
33,100,Once Every Century,Fate/Legends - Empires of Antiquity,Talent,"Talent that comes only once in a hundred years might stand out at the time but against the expanse
of history? It just means there’s been a dozen or two others like that already. World class talent
might be the peak of what normal human’s can do but it’s just the start for those in the magical
world. Like the famed Salieri and his music, you have that world class talent in one art form of your
choosing. Singing, the piano, painting, architectural design, acting or some other method. With just
this and the right connections, you could certainly go down in the history of the mundane as one of
the greatest performers of your art to ever live. But you’ve got the potential to go further, as you
find yourself having a moderately easier time learning magical spells and abilities closely associated
with your chosen art, as well as such things becoming easier to use and somewhat more powerful as
well. Magic cast through a special instrument of the musical art you’ve mastered would be stronger, whereas a great painter would find magic relating to manipulating paintings and drawn images to be
significantly better for them than any others."
34,100,Prodigious,Fate/Legends - Vive la France,Talent,"The core of an artist is their art. One can hardly claim to matter in the art world if you’re not at least
proficient in some form of art, so you’ll have at least a little talent to get by on. A little, of course, being relative. Whether it be a kind of music, a form of visual expression, a manner of writing or
some strange way to create art, you’ll find you have quite the talent at one such thing. You’d be a
noted prodigy in any of the artistic schools around Europe and with years of effort, might one day be
able to claw your way up to the world stage. Your impressive talents do, one must admit, lie more
outside just performance. However it takes form, you have even more talent at turning your art to
combat than you do making beauty with it. A violin that somehow becomes a lethal sword, songs
that can be used to transmit magical spells to many targets at once. You have a talent for taking art
to a deadly and/or magical level, both what you already specialise in and what else you might learn
in the future."
35,100,Cooking Specialty,Gourmet Of Another World,Talent,"You have mastered a specific type of cooking. Some examples could be grilling, soups, braising, or anything else you can think of. You gain the experience of a master chef in your chosen speciality. By choosing braising you would learn the proper methods to work with any type of meat and the best equipment to use in virtually any scenario. You can buy this multiple times for different specialties. Only the first purchase will be free if you use a discount on this perk.
"
36,100,Let me Give You a Tip,Gourmet Of Another World,Talent,"While you may be talented in a particular field that doesn’t mean that you actually have the ability to teach. This perk grants you the teaching skills needed to properly pass down your skills. As long as you actually put in the effort to teach them they will be capable of quickly developing. This may accelerate the rate they learn, but if they are not talented in their field it will still take some time for them to properly comprehend your skills. "
37,100,Troublemakers Will Be Stripped,Gourmet Of Another World,Talent,"One of the quirks that Bu Fang’s Puppet Whitey has is that anytime someone causes trouble in the store he would strip them and throw them out of the store. This perk makes you just as skilled as Whitey when it comes to striping others. Now you may be wondering why this is useful. This effect will work on any clothing and armor as well as being able to bypass any defensive artifacts. So you can use this both to embarrass others and as an actual combat technique. The only restriction is that you can’t do this to beings significantly stronger than you.
"
38,100,Immaculate Control,Gourmet Of Another World,Talent,"Whether it is controlling your energy while cooking or maintaining the flow behind one of your attacks it is important to possess control over your power. This perk grants you perfect control over any energy and power you possess. You will be capable of making incredibly precise measurements and you will not waste any energy while using a technique. This also allows you to focus all of your might behind one point amplifying your strength.
"
39,100,Dutiful,Beware Of Chicken,Talent,"Expectations, duties, these are things all have to deal with, even the heir to
a Sect. And you rose to the occasion. You are quite simply good at being a
Young Mistress/Master. Everything one in your position would be expected
to do, you have a modest Talent at. You won’t be wowing anyone from
another province if you don’t work at it, but compared to your peers in the
Azure Hills, few if any can match you. This optionally comes with over the
top acting to make little brothers laugh."
40,100,Extraordinary Affinity,Against The Gods,Talent,"You have extraordinary talent for one of the elements of nature,
from Fire, Water, Earth, Lightning and Wind. While nowhere close to what someone with an Evil
God’s Seed would have, like, at all, you are still along the top 1% most talented people in that
element in the world.
You can buy up to Five of these, and while normally trying to learn Profound Arts of two or more
elements would be more counter-productive than anything else, but elements bought here don’t
ever conflict, and indeed, complement each other wherever possible."
41,100,Shadow Demon’s Secret Retaining,Against The Gods,Talent,"You are a virtually unmatched expert when it comes
to the art and science of information suppression. Be it the methods of rooting out spies, simple
disguise or concealment or whatever, if you’re trying to hide something, a person, an item or just
some news, it’s very, very difficult for it to get out."
42,100,Wielder of the Golden Rule,Against The Gods,Talent,"It’s surprising what all the simple power of Money can still
make people do. You know it better than most, of course. You are a profound genius when it comes
to the arts of bribery, favor trading and corruption.
You know just what someone would most likely want for something, and what they will be willing to
take. You’re used to throwing your money around and getting results."
43,100,Management Elder,Against The Gods,Talent,"It takes a lot of work to keep immortal kung-fu wizards in pills and
medicines and weapons, y’know. Someone has to know how to balance an account, how to trade
and setup businesses, and all the necessary infrastructural work. That’s you now.

You’re nothing short of an utter wizard at all things financial, logistical ands managerial. You know
the nuts and bolts of bargaining and negotiation. You can tell the true value of anything you look at
at first glance, and know just how to bargain the opposing party down or up to it. You understand
how to make and manage alliances with other sects, how to setup businesses and industries, go
about properly setting up a distribution schedule for the weapons your sect acquires... and
everything else required to keep such a force running."
44,100,Scholar At Heart,I Shall Seal The Heavens,Talent,"Many people might try to become a scholar, a person of knowledge and learning, but not many
would become truly noteworthy as such. The people who become famous scholars though,
they all share a certain thing. A love of learning and understanding things.
Now you have this as well. Learning new things, discovering new concepts and understanding
how things function is fulfilling for you on a deeply profound level. Even if you have nothing
else in life that brings you joy, you will always have this love of learning and understanding.
Of course, enjoyment isn’t everything. You need a good memory too, to remember all of the
things you will learn. You will never forget anything and all of the information you absorb will
be perfectly sorted and effortless to recall. Of course, if you feel the need to forget something
for whatever reason then you may still choose to do so."
45,100,Gift Of Gab,A Will Eternal,Talent,"Your tongue is nearly as sharp as your sword, and sometimes it feels like it can do more
damage too. You have quite the ability to talk your way around people, leaving them with
little option but to do as you wish, whether by their choice or not. Your arguments hit the nail
on the head time and time again, leaving no chance for your opponents to retort against the
facts. Should you turn your tongue to insults, those on the receiving end will quickly grow red
with indignant rage."
46,100,Frugal,A Will Eternal,Talent,"There is a rather famous phrase: ‘Money makes the world go round’. How can one possibly
afford all the different cultivation materials they require if they have no money? Often, a
powerful cultivator is a wealthy one. Many times this is because they are able to sell their
valuable goods and services. Other times it’s because they are wealthy that they are
powerful. Either way, it is undeniable that power and money are somewhat linked. As such,
you’ve learned to be very skilful at maximising your profits. You’ve learned to find corners of
the market that are waiting to be filled with superior products, learned to make the most
money from the least amount of work. Some might call it unethical, you call it smart."
47,100,Savant,Generic Exalted,Talent,"You're a Savant! This means you've got an incredible insight in crafting all sorts
of things, from meals, to clothes, to armor, to weapons, to magical devices, and all sorts of other
things besides. Even if you've never done something before so long as it's a skill remotely 'craft
like' in nature you'll be able to perform it at the level of a (mortal) master. This just represents
innate talent, and if you actually focus on developing such skills the normal way you'll quickly
outstrip even the best that a mortal craftsman could accomplish, able to make artwork that
speaks to the soul (perhaps literally) or armor and weapons of surpassing quality that look like
show-room pieces despite being suitable for combat and also being sturdy and reliable to a
frankly unbelievable degree. Purchasing this will even make you substantially better than other
Exalted craftsmen, assuming you put in the same amount of effort that they did."
48,100,Savvy Snake Method,Generic Exalted,Talent,"You're a scheming bastard, able to think around all sorts of foes
and capable of turning the tables on your enemies so long as they aren't massively superior to
you in some fashion. Additionally you're also quite skilled at preventing people from realizing
you're doing it (unless you want them to know, of course). Keep in mind if you're a mortal
basically every Exalt and most magical creatures are massively superior to you in some fashion.
If you are an Exalt however then you've got the potential to be one of the best schemers around.
This represents natural cunning, not learned cunning. Combined with actual experience you
might one day be able to sell a man snake-oil even after directly telling him it was snake-oil."
49,100,Fantastical Destiny Enactment,Generic Exalted,Talent," Otherwise known as role playing. You are ludicrously
good at playing a given role. You will never give away or hint at anything that the role you are
playing at couldn’t reasonably know or do, and no method can be used to discern otherwise
until and unless you personally do something to suggest otherwise. Which you wouldn’t,
because you’re that good. Naturally playing all kinds of roles could get confusing, as you lose
yourself amongst the many faces you wear. Not for you though, you have no issues maintaining
even the deepest of covers for years, perhaps even decades or centuries, and can easily drop
them whenever you need to and go right back to being your ‘primary’ identity. Or perhaps even
a different role, yet another layer in the deception that you weave.
Naturally you couldn’t actually do these things if you weren’t actually good at acting, so this perk
also provides you with a fair amount of skill in performance and presence, letting you ‘sell’ the
mask so to speak"
50,100,Gregarious Ruler’s Disposition,Generic Exalted,Talent,"You know how to Rule and how to Lead. Delegation,
training, leadership, how to put your best foot forward, how to present yourself, how to carry
yourself, how to speak authoritatively, all these and more shine through and show your natural
and destined abilities as a ruler. You will find all matters of governance come to you easily and
you will always be able to carry on and act in a manner as befits your station. People that
interact with you will naturally gravitate towards following your commands, and if you are a part
of a group where there is a question of who should lead you will always be viewed as the
favorite unless there is a clear and obvious reason to pick someone else. Individuals you
personally train will be instilled with incredible loyalty towards you, and will learn and retain
information and skills you teach them at a rate far beyond what they might normally have been
capable of.
As Solars were the leaders of the Exalted host it is both their nature and their duty to lead vast
armies of their lessors, and you too now share this. Further you also gain keen insight on how
best to consolidate such positions, or how to gain them in the first place if you don't already
possess them. Let no one question your Mandate to Rule."
51,100,Respect Commanding Attitude,Generic Exalted,Talent,"Similar to the charm of the same name when you
speak others listen. They do not heckle, they do not interrupt, and they do not attempt to punch
you in the face halfway through your first word. They won’t necessarily care about what you are
saying, but they won’t interrupt you while you are saying it. Naturally if you start attacking people
while speaking they’ll defend themselves. Unlike the charm of the same name however you do
not need to expend essence in order to power this ability, it simply being an innate facet of your
nature.
More importantly though is that you may now continue to speak, or start speaking, even in the
heat of battle allowing you to use your way with words to continue your verbal assault upon your
foes, condemning and castigating them. Or, if you’re trying for something less antagonistic, you
may instead attempt to reach them through diplomacy, convincing them that fighting is not the
answer and instead to settle things through peaceful discourse. This doesn’t guarantee you’ll be
successful in your words, of course, but unlike most you can actually continue trying for
diplomacy even after the daiklaves have cleared their scabbards."
52,100,Glorious Golden Smug Technique,Solars Exalted,Talent,"You are a Solar Exalt, among the Chosen of the Sun
and the mightiest of all the Exalted. Thus, you’re well within your rights to feel secure about your
superiority and the advantage it gives you...but must you be so smug about it? Whether or not
you’ve let this go to your head, you are frighteningly good at rubbing your station in the face of
others - whether it be your Exaltation, your accomplishments, or just the huge gap in
competence between you and those you speak to. Those weaker than you will feel discouraged
and likely sink into despair, while your equals and better are more easily provoked by the desire
to punch your smug face in. Which, as a bonus, you are very good at making such expressions.
You won’t even need words to communicate how smug you are and how much better you know
you are."
53,100,Pages and Words,Solars Exalted,Talent,"There are few things more powerful than knowledge and how to use it.
Creation is full of oddities and hidden lore that can take decades of study to fully understand.
Luckily, you have a bit of help with this - given about a day at most, you can quickly study and
learn all public knowledge about an area you’re in simply through investigation and reading -
everything from cultural norms to where the best shops are. Things that are hidden or secret
must be investigated normally, but when you understand all that is ‘normal’ about somewhere,
all that’s left to do is spot the uncommon. You’re also now an incredible speed-reader, to boot -
you can read a large encyclopedia from front-to-back in minutes. You may instead read a bit
more slowly if you prefer to sit down and enjoy the read, of course."
54,100,Infinite Graves Born of Fingers White and Red,Abyssals Exalted,Talent,"All of the Abyssal Exalted are meant the slay the world itself, to plunge Creation wholly into
the Underworld and see the Underworld itself sucked down into the Abyss. But of all the
Deathknights, it is those of the Dusk Caste who do so most directly. Whether they be deadly
warriors or murderous warlords, each of them is a killer of surpassing skill.
You possess that same lethal talent, your skill at arms allowing you to be the martial
backbone of whatever circle you join, able to pick up any weapon you please and use it with
both elegant skill and merciless lethality. Perhaps it is a gory sort of utility, but quite a lot of
problems can be solved with murder, because the simple fact is that there is always
someone who needs killing."
55,100,Razor Wit Cutting through Blissful Ignorance,Abyssals Exalted,Talent,"Deathknights of the Daybreak Caste are ingenious without a doubt, seeking absolute
knowledge for themselves even as they twist that knowledge to send Creation toward a dark
age of savage ignorance. No secret can hide from their inquisitive minds; no dark miracle
evades their clutching grasp. Pitiless clarity is their tainted gift to the world, helping those
blinded by passion to see the coldly calculated truths that advance some greater design.
They are the learned and the inquisitors, the Unclean who see the Black Exaltation as the
ultimate means to gather knowledge and practice their crafts until time itself ends. Few
concern themselves with the morality of the knowledge they seek. Yours is such a genius, a
mind as sharp as a Soulsteel blade and as learned as any library. In your hunger for
knowledge, unraveling mysteries in your research and plundering knowledge for yourself
comes as second nature."
56,200,Heat of the Voice,Kill 6 Billions Demons,Talent,"Some heroes from myths across the Wheel talk about heroes who could whip an army into shape with a short speech. And now you follow in their footsteps. You are good at giving “pep talks” to your allies, and when you do, your allies are more effective in battle than they would normally be."
57,200,Impossible Weapons,Kill 6 Billions Demons,Talent,"It looks like they have you cornered and unarmed. Fools. They just aren’t creative enough to use everything you got. You can use almost anything as a weapon, from a 2x4 to a potted plant to a clay idol. Never again will you be defenseless."
58,200, Inheritor,Kill 6 Billions Demons,Talent,"Sometimes, you gotta prepare the next generation for what's to come. You are skilled in the act of finding a good heir for your powers, and additionally, you are good at grooming people to your specifications."
59,200,Animalistic Incorporation,History's Strongest Disciple Kenichi,Talent,"As a delinquent you are less bound to the hard and
fast rules of traditional martial arts styles. Using animals you have observed as an inspiration,
you are able to incorporate their naturalistic movements into your style. While you will not have
the strength of the animals observed, your motions will be more efficient through mimicking
them, and new techniques may be derived from their actions (i.e. incorporating the movement of
cats would make a martial art more acrobatic, while incorporating the movements of a mantis
would add sudden precise strikes to it repertoire)."
60,200,"Come Back After You’ve Eaten",Baki The Grappler,Talent,"Turnabout is fair play, and that is where you excel. Turning a power dynamic around is
effortless for you. You could have someone piss on you to show dominance, only to make
them aware of how pathetic they are for stooping that low. If you have the skill to back it
up, you could convince a group of men with automatic weapons that they are now your
hostage. In both cases they’ll find it immensely difficult to write it off as a bluff. "
61,200,You’re a Bullet,Baki The Grappler,Talent,"When someone decides to move, there is a 0.5 second gap of unconsciousness before
their body can follow through. You have a knack for spotting that window and reacting
fast enough to let lose at least one good hit in. Even monstrously strong opponents will
be unable to perceive your attack, let alone defend, within that window. However, this is
mainly useful for sneak attacks, and is significantly less
effective on those who know to expect it."
62,200,"No Wonder Nobody Respects You",Baki The Grappler,Talent,"Make no mistake, your bark is just as bad as your bite. You always know just what to say
to tear open someone’s major insecurities. If they’re weak willed, they’ll either likely deny
or fully submit to your claims, but if your opponent’s will is strong, it’ll have the opposite
effect, pushing them to work harder than before and reach for new heights. "
63,200,"Bare-Handed Soldiers",Baki The Grappler,Talent,"One champion and army does not make. You can create hellish training regimensto sculpt
trainees into superhuman soldiers that have nothing to fear from firearms. You can make
them masters of martial arts, infiltration, guerrilla tactics, etc. with inhuman physical
abilities, but you can’t teach anything you aren’t capable of yourself. –"
64,200,"Now That You're Out of Urine",Baki The Grappler,Talent,"When others see an unarmed man, you see a walking arsenal. You can turn just about
anything into a deadly weapon. Whether it’s your hands and feet, a nearby officer’s
baton, your belt, your hair, a paper pinwheel, even your own urine. If it’s within reach,
you’ve already thought of at least a dozen ways to cripple or kill with it. –"
65,200,Excellent!,Tekken,Talent,"There are situations were brain triumphs over brawn. You’re a certified Genius, on
the level of Lee Chaolan and Bosconovitch. You could invent powerful robots without much issue and
have a charisma that allows you to gain the trust of people."
66,200,Restraint Training,Street Fighter,Talent," Handcuffs, arm binding, actively holding back during life or death combat
just for amusement or self-improvement. It's rare, but there are those in this world that do not fight
at their full strength on purpose.
 Upon purchase of this perk, you will actually find benefit in this practice. Restricting yourself
physically either during combat or training will allow you to more quickly improve yourself, cutting
down training time by increasing difficulty. The more you hold back or restrain yourself, the better
training will be."
67,200,Specialized Cooking,Toriko,Talent,"You can now choose a specific form of cooking or even a specific type of cooking to become talented in making. You can only ever choose one specialization to be really good at but it doesn't stop you from learning other kinds of cooking. Options range from the standards like Fried Foods and Desserts to the not so standard like Deep Sea, Poison, and Space Cuisine – a method of cooking that specializes in the preparation of alien ingredients from space.
Specialists will always have a vague sense of how to best prepare their specified form of cooking. Want to fry brandy? You could do it. Want to bake ice? You got an idea. Can be bought up to two times.
"
68,200,Gourmet Surgeon,Toriko,Talent,"Prepping for cooking and prepping for surgery aren't all that dissimilar to you. You stand amongst some of the greatest surgeons in the Human World. Your abilities with a scalpel are second to none. It isn't out of the question for you to be able to perform brain surgery with nothing but a fork, a pair of chop-sticks, and a napkin with a decent chance at success.
"
69,200,It Won’t Work Twice! ,Saint Seiya : The Original Series,Talent,"A talent that the Saints share together is how
adaptable they are in battle - often leading to the boast ‘the same technique will not work twice’!
It’s not always true, but some of this talent has followed you in your training - after you see a
type of attack or technique of note, you can immediately process how it worked and how
effective it is against you. In addition, when you formulate a counter-attack of your own against
this technique, you have an instinctive awareness of how effective this would be...though it
won’t give you specifics. Will you take that chance?"
