0,,CP Cost,Name,Jumpdoc,Chapter,Description
65,,100,Knowledge of the Balance,Stranger Of Paradise - Final Fantasy Origins,Divination,"The Lufenians first decided to interfere with the world because they knew that the balance was disturbed. Like them you have the ability to know if and when a world is heading towards destruction as well as the kind of forces that are unbalanced such as an excess of Light, Darkness etc…"
66,,100,Actual Self Preservation Instinct,Stranger Of Paradise - Final Fantasy Origins,Divination,"The lufenians were already on the decline before Jack came into the picture according to Gilgamesh which would explain why they simply left when he gained the power to interfere with their control over the dimension. All except Nil, Jack’s superior who kept pushing her luck until she died at his hands during the events of the DLC. You won’t suffer this problem as you possess a self preservation instinct great enough to raise alarms well in advance of you pushing entities who could easily end your life far enough that they truly intend to end you."
67,,100,Properly Paranoid,Demon: The Descent,Divination,"Your gut instinct is a finely tuned radar, a throbbing sense of last ditch reflexes and power to fight your way out of a corner. You can dispassionately assess which of your bad feelings are mere paranoid delusions and which are genuine threats to your person and plans. Some people can tell something is wrong when someone hangs around with a concealed weapon, you hit the floor running when they walk in the door."
68,,100,Fidelis,Demon: The Descent,Divination,"There’s nothing more important to a soldier than trust. You have a sixth sense for trust, for knowing what to ask or setting up questions and trials of proof to be sure which among your kind you can trust even if you can all lie flawlessly. You also have a good eye for knowing how to make others trust you by both body language and choice deeds. With both, there’s no better way of building strong bonds than a common enemy."
69,,100,Eyes Of The Fae,Fate/Grand Order Part 2,Divination,"Being Divided Spirits of the Planet itself, Fairies are meant to have special eyes unique to them, although unfortunately due to the circumstances of the sixth Lostbelt, nearly all Fae native to that Lostbelt have lost them. However, with this purchase, you can get the Fairy Eyes for yourself. This affords you two things; first, you can see the emotions of people as colored auras, with certain colors representing certain emotions, and you instinctively correctly identify these colors to know what anyone in front of you might be feeling. And secondly, you can see falsehood. It doesn’t matter why someone is lying, whether out of good or bad intentions or simply out of instinct, you’ll be able to see the lie as clear as day, and it’ll always be very unpleasant to look at. Of course, if someone accidentally lies from ignorance then it doesn’t really count, as falsehood depends on someone actually saying something they don’t believe or agree with and so on. Perhaps it’d be better to avoid things like civilization and politics."
70,,100,Let me take a look at that,Persona 5 Royal,Divination,What is this? A mysterious artifact? A decent weapon? Is it useful like this though? Surely there is a way to make it better! You gain an inherent grasp of improving things. If one were to hand you an object you have an almost natural grasp of how it works or what it is supposed to do. By analysing it you can then find a way to improve its function and utility. Keep in mind that this may be easier for certain things than others.
71,,100,Sensory-Type Magic,The Irregular at Magic Highschool,Divination,"You possess quite an affinity for Sensory-Type Magic, allowing you to perceive the world in multiple different ways, enabling you to create environmental triggers using such Magic into your spells."
72,,100,Cosmic Mirror,Generic Angels and Demons,Divination,"You gain a special mirror infused with a bit of stabilized chaos energy, which was made to serve as a tool to allow the user to remotely visualize other dimensions, afterlifes and other planes located on the local multiverse (or basically anywhere in the Omniverse post-Spark) or anywhere within a planetary range within the same universe. Due to its chaotic nature, the magic of the mirror is pretty hard to detect without someone with specialized sensory abilities but it’s not impossible to be detected so, if you look at the abyss, be prepared because the abyss might look back. For this reason, I advise you to avoid prying on powerful beings like the rulers of Hell or Heaven or eldritch entities."
73,,100,Unblinded by the Veil,Generic Angels and Demons,Divination,"It’s not that uncommon to see that the veil that separates the mundane from the supernatural isn’t just metaphorical but also more literal, as the mortals literally can’t see spiritual beings in various worlds. To ensure you won’t be blind like your fellow mortals, you’re able to see basic supernatural things, like magic, stands and spiritual beings that aren’t actively trying to conceal their presence. "
74,,100,Bad Civilization,Fate/Legends - Voyage to Valhalla,Divination,"Some things are meant to be destroyed. Destruction is necessary so new creation can occur. Whether that is a person or something as great as a civilization. At a glance you know the value of someone or something in accordance with your standards. While this does not give you any additional power in destroying what offended you, at least there should not be any doubts for you remaining. Even something like a holiday can be judged this way."
75,,100,Wooden Mask,The Elder Scrolls: Dovah,Divination,"All the masks gifted to the Dragon Priests were crafted using a special type of magic known primarily to the Dovah, giving them great magical abilities. This wooden mask may not be as powerful as others, it will allow the wearer to slow down your perception of time to a crawl whenever you desire. Should you wear this mask in a certain area, something interesting will happen."
76,,100,Verdant Eye ,Final Fantasy XIV,Divination,"Identifying plants is the basic skill for a botanist, considering all of the plants that you’ll be seeing in your time here, and elsewhere as well! With a glance, you can tell the inherent dangers and qualities regarding a plant, as well as the potential growth possibilities for that plant.

Sure it helps that you can identify if the plant is poisonous, but do remember that not all poisonous plants are bad. Not even that Ochu right behind you... Thankfully, plant monsters seem to hesitate a little, should they normally be inclined to devour you."
77,,100,Composition Analysis,Final Fantasy XIV,Divination,"""Before you get to work, you need to know what it is you're dealing with!"" - that was the first lesson you were taught when you started this discipline. Certainly, your mentor was right. Without knowing what you're working with, you're simply courting with catastrophe.

With a bit of help from the Aether tools you have, you can discern the properties of any material you're working with - enough to know if there's an occupational hazard involved with handling them. But with sufficient practice and a discerning eye, you can figure out what any item is made up of."
78,,100,Appraisal ,Final Fantasy XIV,Divination,"Beauty might be in the eye of the beholder, but what you see through your eyes is the value that an object has, in relation to an individual. When a client brings you a piece of jewelry, you won’t just be limited to discerning what the jewelry can do, but also just how much it is worth to the client – and everybody else present. Now, you aren’t going to use this to overcharge people are you?"
