0,,CP Cost,Name,Jumpdoc,Chapter,Description
28,,Free,Level(Tier 1),A Wild Last Boss Appeared!,Source,"As stated above, every being in this world can have their power measured in levels. The only way to increase one’s level in most cases is via the killing of other living beings, which will give you approximately a ten percent of their strength in experience points, or raw mana, in return. As you accumulate this energy, your body will transform and evolve further, increasing one’s stats as well as allowing you to gain more abilities thanks to being able to take more job levels. This growth in power as one increases their level is close to exponential.

Your starting level will be set on what you choose here, which of course may change in time. Your level will also reflect how much power you can draw from the perks listed below, as the more levels you have, the more strong and varied powers you can draw from at the same time based on your stats and job classes, and some super-skills will only reveal themselves as you advance further in your level. This means that some of the special skills of the perks below will only be available to you if you reach a high enough level, and in some cases, new skills may appear beyond what’s described if your level keeps increasing.

As reference, if we were using Eathling human terms, a level 1 being is a child, a level 2 is your average adult man, and a level 3 is your professional athlete. At level 5, you could be considered the strongest man on Earth. But in Midgard, the level 4 is barely the level acceptable for being able to fight. Regular knights and lowly adventures range from level 11 to 30, depending on their strength. From level 31 to the level 70, you would enter the top elite of your country.

You will be starting your time here at level 100 for free. This puts on the first step of transcending what is normally possible for humans in this world, a true living legend. At least among humans, as the more long lived demihumans or even the demons have been known to have many more elements on this level. It is not impossible to destroy a kingdom for you, albeit it would be extremely challenging and dependent on your exact abilities.

Requires Status to Purchase"
29,,Free,Receptacle​ ​of​ ​Faith​,Demon:​ ​The​ ​Fallen,Source,"You are a Demon, but none of your divine might matters if you do not have Faith. The faith of mankind sustained the fallen throughout a thousand years of war, but that fire has faded to a few glowing embers. The degree to which the fallen can store celestial energy is very limited, but having any within their being holds some distinct advantages. A demon is a marriage of celestial and mortal souls, and the demon’s spiritual nature allows them a wide range of passive abilities: the power to see through illusions, resistance to disease and poison, the capacity to hear his name being invoked, the capability to repair the injuries of their host body, the power to manifest their Apocalyptic form, and the power to evoke their Lore. Faith is gathered through followers known as Thralls, but performing miracles can be enough to invoke small amounts of faith from those that witness them."
30,,Free,Core and Madra Channels ,Cradle V1,Source,"You now have a beginner’s core and Madra channels. This core will store the aura you gather from the world, and channel it into your path. Your core begins at the Foundation stage and will progress as you pursue your chosen path."
31,,Free,Magic Circuits,Fate/Hollow Ataraxia,Source,"These are a psuedo-nervous system that spreads itself throughout one's body that allows one to perform Magecraft, converting Life Energy (Od) one naturally produces and the Mana in the air into usable Prana. All Origins except the Servant Origin start with 20 Magic Circuits of average quality for free. "
32,,Free,Heka,Egyptian Mythology,Source,"All great beings of this age possess heka, the divine power through which the gods work their wonders and magic, but which may also be learned by mortal priests, scribes, and witches.

As a mortal, you may have won this power from a god in a game of riddles, been rewarded for service to a particular god, or perhaps stole Thoth’s spellbook with wits and bravery. You cast magic spells by reciting the words of power or conducting rituals and prayers to perform the task you wish.

As a Neter, this power is either yours through birthright, materializing with it from the Waters of the Creation, or perhaps you stole it from another god through a crafty scheme or outright violence. As a rule, you cause magic and spells to happen by performing a symbolic action (such as spitting on the earth to start a shower of rain) or simply making a declaration (“You will forevermore taste all beer as mud.”). You may also work magic by speaking the words of power or carrying out rituals as mortals do.

The use of heka is an exertion upon you; a suitable analogy is to think of it like a muscle which may be weak or strong, tires with use, and grows or atrophies as you develop. Some beings and gods have great heka to bring forth a Sun in the sky, while others do not. Your heka may grow more powerful with practice and experience, but also derives its strength from the adoration and worship directed towards you.

Regardless of the origin of your heka, you begin as powerful as one of the lesser gods or a greater mortal practitioner; performing everyday miracles by speaking the words of power, like turning stones into scorpions, healing a wound with milk, producing illusions of beauty or fear, bidding the river to carry your boat swiftly against the current, or you may perform greater works less frequently, like causing the great Nile to flood countless miles of the land each year.

In time, with your research into the Secret Words, victories and rising strength, and growing worship by other mortals or the tribute of other gods to your strength, your heka may ascend like the sun to equal the stronger gods like Osiris, Horus, Set and so on. Such feats include creating new days of the year from stolen moonlight, making the mountains dance and shudder at your word, and even resurrecting yourself from death to walk the world again after being slain (provided your ahk is formed in the afterlife intact).

Feats of magic far beyond this scale, such as creating worlds and filling them with life or pulling the sun across the sky as the greatest of gods are said to do, are far beyond you for now but may eventually be reached in the long afternoon and twilight of your existence after many thousands of years and the adoration of nations."
33,,Free,Aura,RWBY,Source,"Every living thing, from humans to Faunus and even animals, have a Soul. Only the Creatures of Grimm are soulless and as such can’t make use of this power. For you though? You are now, thanks to the physics of this world, able to use your soul as a powerful tool called Aura. This has a variety of uses.

To begin with Aura at default works as a sort of energy shield against attacks and damage. You wont suffer direct harm while its active, but you will still feel sensations like pain and heat while your Aura is up. It requires training to always subconsciously have a cloak of Aura on. It can even protect you from climate conditions, like walking through a snow storm, though particular extreme conditions will damage Aura like combat damage would.

Aura can also be used to amplify your abilities, like your defence and strength making you essentially superhuman. IN addition to that just possessing Aura gives you a minor automatic healing, able to fix small wounds like scratches in seconds.

All tools and equipment’s are capable of being used as conduits for Aura, allowing a user to be capable of sending out crescent shaped energy slashes from their blade for example. Furthermore it can be used to enhance these things, allowing you to, for example, even use a loaf of bread as an effective weapon. Dust usages is also enabled by Aura.

Those already possessing Auras may also unlock someone else’s Aura. Doing so however takes a toll on the user, potentially weakening their own Aura for a while. Users with particular advanced experience in utilizing Aura may also be capable of other ‘higher-tier’ techniques. Examples would be to use Aura consciously as a shield, create shockwave like attacks, gain extrasensory perception and even sensing and identifying other peoples Auras.

That being said Aura alone does not make you invincible. Continued damage or attacks far
outweighing your Auras capabilities will be able to eventually break it. Using your Aura repeatedly also puts it at risk of decaying, to the point where the user can be left weakened and without Aura until they are able to rest. Aura being completely depleted is visually represented as a coloured sheen glowing along the length of a person's body or with coloured particles flying off the body, indicating that they can now be physically injured. Aura flickering means it is close to being depleted.

Still, it is a versatile tool that has helped humans and faunus alike over the years and now you as well. If you like... there are ways to enhance your Auras capabilities with the below options."
34,,Free,Magical Ability(Tier 1) ,Knight’s and Magic,Source,"Magic in this universe is like programming in ours, so it gets exponentially complex the more powerful a spell is to complete. You now have an average mana control and supply for someone of your age. "
35,,Free,Awakened,Solo Leveling,Source,"As an awakened being, you have the basic qualifications for being a Hunter. That means that you are capable of crossing Gates, fighting monsters, interacting with magical equipment and have an aura that surrounds you emitting mana. The larger your power, the more intense the mana aura is. Barring rare exceptions, such as double awakening or other special methods, Awakened beings are usually incapable of raising their power after they awaken.

Type
Choose a type to specialize in.

Fighter: The class for those with no real specialization, meaning that you don’t get any actual special abilities. On the other hand, your stats are equilibrated and you are able to use most magical items to fight.

Tank: Tanks specialize in taking damage for others, specially for the physically weaker members, as well as having abilities to gather the attention of enemies on you. Your physical stats are high, especially when it comes to absorbing damage, but your magic capabilities are reduced, as well as your agility.

Brawler: In exchange for a reduced ability to use magical items, brawlers gain an enhanced control over their mana to channel it through their own body, able to fight without the aid of any equipment. They lack any range and good capabilities, but make up for it with superior speed and strength.

Rogue: Rogue types specialize in agility maneuvers and long distance combat. As such, their ability to take damage is severely reduced, but they are capable of dealing devastating blows and make up for their low resistance by directly evading blows.

Assassin: This kind of Hunters specialize in using stealth and striking without being seen, usually combining their attacks with special skills that deal augmented damage to unknowing enemies or target weak points. Just like rogues, their main stat is agility, and while they lose in terms of strength, they make up for it with their skills and dexterity.

Healer: Healers specialize in basically just that, using magic to heal the wounds of their comrades. Typically, back-liners, their actual offensive and defensive abilities are low, but are still key for any successful dungeon raid.

Mage: Mages carry out a great offensive potential, usually taking after an elemental school, and while their physical abilities are low, as long as their mana holds up, they have the potential to be far more damaging and vastly more destructive than any other type.

Support: The utility version of the magic caster. Your specialty lies in casting useful spells to enhance the abilities of your allies via blessings, managing the battlefield setting traps or barriers, and casting curses over your enemies to debilitate them.

Note: You start at the level of a D Rank Hunter, or what you would best compare to, whichever is higher. Counter to the description, you can train to increase this if you wish. "
36,,Free,Legendary Stigmata,Honkai Impact 3rd,Source,"You have a Legendary Stigmata – an insignia that indicates that you have the potential to be a Herrscher. This increases your Honkai Energy Generation and Manipulation capabilities by another order of magnitude from your current level. Aside from this, the manipulations of the Honkai do not affect you normally, due to you using a Pseudo-Honkai Energy provided by your Benefactor instead of the actual Honkai Energy, unless you have taken a certain drawback."
37,,Free,Mana,Hellblazer,Source,"You gain the ability to practise magic and a pool of mana, raw magical power. Your power and efficiency will grow with practice.

This power is separate from non-magical energy, like KI or Conduit Energy"
38,,Free,Magic Circuits(Tier 1),Fate/Strange Fake,Source,"The bare minimum to be involved in the Holy Grail in a meaningful way. For no cost, you possess a decent amount of magic circuits, enough of number and quality that you could support a decent Servant in the Holy Grail War, and perhaps a mid-tier Noble Phantasm release twice or thrice during the course of the war. Obviously, you are not going to be able to support them without the help of the grail just with this.

Then there is your Elemental Affinity, which indicates which element you are most suited to manipulate. At no cost, you will get some fairly basic, like a singular elemental affinity of the traditional Four Classical Elements or the Five Elements of the Eastern philosophies, as well as an Origin of your choice that won’t provide many great benefits even if awakened. "
39,,Free,Runes of the Fallen,Elden Ring - Liurnia of the Lakes,Source,"When the Elden Ring was shattered, countless fragments scattered across the Lands Between, and were taken in by those that lived there. From now on, you shall absorb the runes of those whom you slay as well as those who fall around you, to be used at your discretion. Whether you turn them into strength or use them as currency, know that the stronger the target, the more runes it will possess."
40,,Free,Godbound,Godbound,Source,"You are Godbound. You have inherited the holy fire. Whatever your past life, however meagre a soul you may have been, the light of the Words has found you. Your world is slowly fading and the beasts of its twilight hour are rising up from the dust. Your people cannot hope to stand against them. Will you be their saviour, or will you be their epitaph?

You may connect to 3 Words of Creation and work miracles based on them. Extensive elaboration on your powers may be found in the Notes section, including a list of the known Words-although creation is vast, and if you wish you may choose other Words of a similar scope and make up miracles for them. Such is your supremacy to mortal men that a full day’s rest in a safe, reasonably comfortable place can heal all injuries and with or without rest your divine power replenishes in a day’s time. Pushed to the brink of death you can enter a divine fury that frees you from any binding or constraining magical effect, regain much of your health and some divine power too-though the effort will leave you helpless for a long while. The divine force you represent is such that you can brush off the attacks of many minor enemies and lesser curses when in good health, have a chance to withstand the effects of certain malign Gifts and miracles through sheer resilience, and can mow through so many individual soldiers, ancient constructs, monstrous spawn, undead minions or other petty enemies that it would take hordes or armies of them to present a meaningful damage. Know that as Samson cast down armies with a donkey’s jawbone and Elijah smote his foes with flame from the sky, you too may work many feats out of myth and legend."
41,,Free,“You’re a wizard.”,Wizarding World,Source,"This is probably the reason why you’re here in the first place. After all, you can’t be a proper wizard without the magic and skills to back it up. And so, you now have the ability to cast the magic of this wonderful wizarding world. And beyond its sheer versatility and might, you’ll find magic to have more than a few other benefits.

For one thing, you’re quite a bit more durable now, not overtly so but still. You could get struck in the head by a solid ball of iron barreling at you at over a hundred miles an hour, fall from your broomstick, and still be intact enough that with medical help, you’ll be up and about by the end of the week. In fact, so long as the injuries weren’t caused by certain kinds of magic, you can rest assured that wizards and witches will be able to heal it enough that it looked like it never happened in the first place.

You’ll also find that the magic coursing through has rendered you healthier by far. Any of the mundane diseases that plague Muggles may still take hold on you, but they can be just as easily cured as if they were nothing more than a simple case of the sniffles. You also have a hefty resistance against mundane poisons and venoms of every kind, enough that a scorpion sting that would no doubt slay a Muggle could comfortably survive with little more than bedrest, if even that.

Magic truly is a wonderful thing."
