0,,CP Cost,Name,Jumpdoc,Chapter,Description
11,,Free,"""Bonfire Teleportation""",Dark Souls 3,Domain,"Bonfires are mystical flames that surround a sword embedded in the ground, around the size of a campfire. These Bonfires are found scattered about this world. While they have a number of abilities, this perk grants you one in particular. When resting at a Bonfire, this perk allows you to teleport between any other Bonfire that you've already discovered, allowing you to quickly navigate the world as needed."
12,,Free,Flight ,Touhou Project: Forbidden Hermit,Domain,"You can fly, a power that is nigh-universal in Gensokyo. Flying as fast as you can walk is simple, and you can push yourself to fly faster, up to how fast you can run, which will tire you proportionately."
13,,Free,Flying ,Peter Pan,Domain,"You have the basic ability and understanding of how to fly, though you still need pixie dust and consistent belief and happy thoughts. With enough belief, you can defy all laws of physics and even fly through space. Everyone in Neverland has this ability, though for fairies you do not need pixie dust (well, technically, you always have the dust since it’s a part of you) and don’t need happy thoughts to fly. Moreover, by taking this freebie, you are able to fly whenever you have access to pixie dust and happy thoughts, no matter how old you are (normally flying is only possible for the “gay and heartless”).
"
14,,Free,Hearthfire - Basics,The Elder Scrolls,Domain,"At this point, there isn't much to your home. It has an entryway, the main building has two floors, a fireplace, a kitchen, an outhouse, and you've even got a large bed. It may not be much at the moment, but you've got to start off somewhere."
15,,Free,Hearthfire - Aesthetics,The Elder Scrolls,Domain ,"Much like a certain purchase for your Warehouse, you can have your home take on any aesthetic found in this universe, from the glass/insect wing-like style of the Altmer to the mushroom towers of the Telvanni to the mudhuts of the Argonians to the spiky architecture of the Daedra, to anything in between.

(CG Note: Requires Hearthfire - Basics - The Elder Scrolls first.)
"
16,,25,Astral Projection,Final Fantasy XV Kingsglaive,Domain ,"From what the legends say of them the Astrals possess massive bodies, but in spite of their size, it would seem that Astrals possess the ability to move about Eos completely unnoticed. While it seems plausible that the Astrals possess some manner of ability to traverse through unseen dimensions, unfortunately you’ll have to settle for something a bit more practical.

The ability to instantly warp from one place to another isn’t anything to scoff at of course, but unlike the Astrals, you’ll run out of juice if you try to abuse it too much. Not unlike the same warping ability granted to those receiving the Crystal’s boon, the distance can go a fair ways – and thankfully you don’t need to toss an object to the destination to go anywhere. This modification can be taken multiple times, each time increasing how many times you can use this in rapid succession. If you happen to be in the service of an Astral, the nature of the warping ability will shift to reflect the elemental domain of the Astral you are serving, such that flames may appear where you warp to, should you serve the Infernian Ifrit for example.

Requires A Test of Faith to Purchase

May be Purchased Multiple Times"
17,,25,The Bounty of the Earth,Scion ,Domain ,"From the orichalcum of Greek myth to the metals from which Mjolnir was forged, many Godrealms have divinely touched materials from which Birthright weapons may be forged without the spilling of ichor by those with the talent. Your land runs deep with veins of such wondrous ore.

Requires Godrealm to Purchase"
18,,25,The Fat of the Land ,Scion ,Domain ,"With all that lives in the land of the gods, some question how each hungry mouth’s kept fed. You have one such answer: A variety of plentiful, replenishing and often surprisingly humane food sources common as grass throughout your Godrealm ‘s wilds and easily farmed with no penalty to taste or nutrition. Some examples from the Celestial Bureaucracy being the magical grain Muhe (Tre Grain) which grows on stalks 40 feet tall and five handspans wide. Or the Shirou (Seeing Flesh), a substance shaped like a cow’s liver with two eyes that is the finest of meats and grows back instantly no matter how much is eaten. It also covers divinely perfected wood and fungi.

Requires Godrealm to Purchase"
19,,25,A Foothold on the World,Scion ,Domain ,"A location in the mortal world so strongly aligns with your Godrealm’s mythology, that while you exert no direct control over it (yet) it can actually rejuvenate the Legend pool of you and any aligned gods who go there. An example being the British Museum’s display of Egyptian culture, which benefits the Pesedjet. One such building in the mortal world serves your Godrealm and eventual pantheon this way too, and each repurchase here creates another.

Requires Godrealm to Purchase

May be Purchased Multiple Times"
20,,25,Britta’s Tacos ,Star vs the Forces of Evil,Domain ,"A mexican-and-more fast-food restaurant in Echo Creek that’s popular with Echo Creek Academy students, including Star when she’s there. (They also sell hamburgers and horchata.) Somehow, it ended up in your warehouse, the well in back not included. No, I don’t know where they’re getting their inventory from. Yes, they will do takeout via dimensional scissors."
21,,25,"Here, have a castle",Star vs the Forces of Evil,Domain ,"There’s more than a few castles, temples, and other ancient structures laying around the universe, and nobody should notice if one disappears. So spend your points and you can have one that matches your preferred aesthetics. You will have to plant it in the worlds as you go, however. There might be a spell for that. Adding sofas and other furniture will take manual labor."
22,,50,Wayfare,Changeling The Dreaming,Domain ,"The Art of Wayfare deals with a changeling's ability to move through space. This involves bouncing and covering far distances, speeding forward on feet that move impossibly fast, and even teleporting from one place to another. The Eshu have a deep connection with this Art, though as it is a common Art, any can learn it. In some freeholds, the nobility has come to fear the power of Wayfare, and may act to make it somewhat harder to come by.

Rank 1: Produce an impossible leap, either up or down, and suffer no damage from the resulting collision.

Rank 2: Allows an object to move at an incredibly fast speed.

Rank 3: Creates a temporary opening through any barrier, allowing it to be moved through.

Rank 4: Allows a target to fly, taking to the sky as if they had wings.

Rank 5: Instantly disappear, and reappear somewhere else in the world, or in the Dreaming, though it is usually unwise to use it to cross between the two.

Requires Cantrips to Purchase

Note: Each Purchase Provides the Next Rank. Begins at the Rank Bought in Cantrip Build.

May be Purchased Multiple Times"
23,,50,Scene,Changeling The Dreaming,Domain ,"Scene is the control of space. The more you master the realm of Scene the larger area or the more targets in conjunction with other realms you can affect. [Eshu] have an affinity for this.

Rank 1: Your Cantrip can affect a space up to 25 square feet.

Rank 2: Your Cantrip can affect a space up to 200 square feet.

Rank 3: Your Cantrip can affect a space up to 750 square feet.

Rank 4: Your Cantrip can affect a space up to 2,000 square feet. 

Rank 5: Your Cantrip can affect a space up to 50,000 square feet.

Requires Cantrips to Purchase

Note: Each Purchase Provides the Next Rank. Begins at the Rank Bought in Cantrip Build.

May be Purchased Multiple Times"
24,,50,Memorial Ticket,Castlevania - Lament of Innocence,Domain ,"As it turns out, there actually are a number of places inside Castle Bernhard that are neither trapped to high heaven nor there to lull you into a false sense of security. These ‘safe rooms’ are there for potential contestants to relax for a short while, perhaps get a good night's sleep. No sense letting them work themselves into exhaustion right? That wouldn’t be much fun. This magical ticket, when torn in two, will teleport you to the nearest location that fits such a description. You may only have one such ticket at a time, and it will restock one day after being used."
25,,50,A Hidden Manse​ (Tier 1),Generic Exalted,Domain ,"Now we're talking. You get a Manse, the Manse of course being a piece of land that is somehow magical in some fashion or another. They're aspected towards a certain type of Essence, either elemental essence such as Wood, Water, Earth, Fire, or Air or alternatively they're aspected towards the Celestial elements such as the Sun, Moon, Stars, or even Infernal or Abyssal (which are quite rare normally). Aside from being a spot of land that you now own (as long as you can protect it) a Manse also produces a Hearthstone.

Hearthstones, when socketed into certain weapons/armor/amulets, provide both unique magical effects and act as channels of the Manse itself allowing for vastly improved regeneration of Essence. Did I mention you also regenerate Essence faster while in the Manse? Yeah, you do. Anyways there are far too many Manses to actually list here in this document so we'll just go by price. For 50cp you can get a 1dot manse. You can choose any Manse you want from the Core books or official supplement books for Exalted that you have paid the appropriate cost for. 

Of note is that while you can have more than one Manse only ones you purchase here will follow you between jumps, inserting themselves flawlessly into new worlds (or as an addition to your Warehouse, your choice either or). Additionally you will need at least one open hearthstone socket for every hearthstone you have if you want to make use of them. Manse's can range from the size of a small forest clearing to the size of a reasonably large nobles estate (call it 100 acres), you choose what size yours is, the more expensive the Manse you bought the bigger it can be.

May be Purchased Multiple Times"
26,,50,Observatory,Final Fantasy XIV,Domain ,"You can’t really call the existing attic room an observatory. For one thing, while it’s very spacious, there’s basically no furnishing up here! For a small price, you can furnish your entire attic, complete with a crystal telescope. Working off of the same concepts of a Linkshell, this Crystal can be used to either observe anything on the estate grounds, or can be used like a normal space telescope, though its strength is directly equivalent to how much magic you pump inside. That said though, they did quite a bit of work with the furnishing – making the attic space a wonderful place to rest.

Requires Estate to Purchase"
27,,50,Crystal Foci,Final Fantasy XIV,Domain ,"At first, this may seem like a random ornament, but this large Crystal Shard in the center of your estate acts as an amplifier. All of the other facilities which rely on Crystals will perform better – and so long as the Shard is present, magic casted within vicinity of the Estate is slightly more potent.

Requires Estate to Purchase"
28,,50,Estate Hall ,Final Fantasy XIV,Domain ,"Every estate needs a grand hall, and while your existing one isn’t bad, it could do with a good makeover. This expands the size of your Hall quite substantially – enough that you could probably hold a court case inside the room now. In addition, in case you need to transform it for any functions the Crystal in the Hall can make any cosmetic modifications that you require. Good for ballroom events and parties.

Requires Estate to Purchase"
29,,50,Aether Garden,Final Fantasy XIV,Domain ,"A very pleasant garden, with rows of herbs and flowers already planted, and a network of pools and fountains set up. The individual greenhouses that come along with this can be freely adjusted in terms of the atmosphere inside, to account for the different biomes which your plant samples may require. The Crystal underneath the Garden will ensure that the soil here is fertilized all year round.

Requires Estate to Purchase"
30,,50,Chocobo Stables ,Final Fantasy XIV,Domain ,"Attaching a new wing to the estate, these stables are quite substantial, and obviously built to sustain more than simple horses and chocobos. You’re not quite sure what the architect and the engineer were thinking, but in an odd turn of events, at least you won’t have any problems finding a place for that dragon steed of yours to rest!

Requires Estate to Purchase"
31,,50,Estate,Final Fantasy XIV,Domain ,"This estate is, at a glance, quite luxurious, and comes with all of the accommodations which you might expect from a manor of its size. The estate, as well as the grounds and attachments which it comes with, will follow along with you – whether it be at a fixed location of your choosing, or a random location throughout your travels within each world you go."
32,,50,Luxury,Magnagothica: Maleghast,Domain ,"Remember how I said your lair was a pretty sweet hangout spot? Now it’s the size of a McMansion, and done up with all the amenities a rich asshole would be able to shove in his penthouse, if he thought of them.

Requires Lair, Sweet Lair to Purchase"
33,,50,Corpse Pit,Magnagothica: Maleghast,Domain ,"Somewhere, behind a nice thick door (to keep out the smell, and any ghouls that might turn up) you’ve got a pit which seems to spontaneously fill up with nondescript corpses. Never be without materials for necromancy.

Requires Lair, Sweet Lair to Purchase"
34,,50,Underworld(Tier 1),Scion ,Domain ,"While many pantheons have access to some form of underworld which those under a certain degree of their influence in the mortal world enter, not all exert comprehensive control over it. For 100 GP you may have a destination like Helheim, in which the souls of the unworthy dead in your eyes are punished out of sight, out of mind and barring a single god of uncertain temperament or truly heroic efforts out of your control. 

Requires Godrealm to Purchase"
35,,50,Underworld(Tier 2),Scion ,Domain ,"While many pantheons have access to some form of underworld which those under a certain degree of their influence in the mortal world enter, not all exert comprehensive control over it. For 100 GP you may have a destination like Helheim, in which the souls of the unworthy dead in your eyes are punished out of sight, out of mind and barring a single god of uncertain temperament or truly heroic efforts out of your control. For 200 GP you may have an elaborate system build in place to winnow, nurture, judge and ascend souls under your guidance similar to the Egyptian and Greek gods. At this level of investment, should yourself or another die it may be possible with certain magical procedures to retrieve them over a long journey from passageways to the land of the death you oversee.

Requires Underworld(Tier 1) to Purchase"
36,,50,Underworld(Tier 3),Scion ,Domain ,"While many pantheons have access to some form of underworld which those under a certain degree of their influence in the mortal world enter, not all exert comprehensive control over it. For 100 GP you may have a destination like Helheim, in which the souls of the unworthy dead in your eyes are punished out of sight, out of mind and barring a single god of uncertain temperament or truly heroic efforts out of your control. For 200 GP you may have an elaborate system build in place to winnow, nurture, judge and ascend souls under your guidance similar to the Egyptian and Greek gods. At this level of investment, should yourself or another die it may be possible with certain magical procedures to retrieve them over a long journey from passageways to the land of the death you oversee. And for 300 GP you may have a sprawling bureaucracy with numerous, specifically defined roles, intricate castes of punishment and many races of loyal demons or even more powerful infernal spirits dedicated to providing the best afterlife aftercare aftersystem aftervailable. This degree of investment includes a system like the Celestial Bureaucracy’s Office of Reincarnation, which can potentially permit an automatic reincarnation to any life desired in the mortal world, with full knowledge of past lives.

Requires Underworld(Tier 2) to Purchase"
37,,50,Halls of the Gods(Tier 1),Scion,Domain ,"The residences of the gods themselves can vary greatly across different Godrealms, and here you may determine the complexity of yours. For 100 GP before other modifiers, your courts may be similar to those of the Pesedjet, Loa or Aesir, having wondrous interiors but fairly mundane-if still quite reinforced-exteriors. Such residences can still be quite powerful of course; while being comparatively modest to some of the options below Atum-Re’s solar barque is built of enough divinely glorious wood to flatten the forests of Lebanon and provides all solar light to the entire realm while proceeding on its fixed course between the Overworld and Underworld. 

Requires Godrealm to Purchase"
38,,50,Halls of the Gods(Tier 2),Scion ,Domain ,"The residences of the gods themselves can vary greatly across different Godrealms, and here you may determine the complexity of yours. For 100 GP before other modifiers, your courts may be similar to those of the Pesedjet, Loa or Aesir, having wondrous interiors but fairly mundane-if still quite reinforced-exteriors. Such residences can still be quite powerful of course; while being comparatively modest to some of the options below Atum-Re’s solar barque is built of enough divinely glorious wood to flatten the forests of Lebanon and provides all solar light to the entire realm while proceeding on its fixed course between the Overworld and Underworld. For 200 GP, you may rule more complex settlements from a palace as magnificent as those of the Amatsukami or Dodekatheon. 

Requires Halls of the Gods(Tier 1) to Purchase"
39,,50,Halls of the Gods(Tier 3),Scion ,Domain ,"The residences of the gods themselves can vary greatly across different Godrealms, and here you may determine the complexity of yours. For 100 GP before other modifiers, your courts may be similar to those of the Pesedjet, Loa or Aesir, having wondrous interiors but fairly mundane-if still quite reinforced-exteriors. Such residences can still be quite powerful of course; while being comparatively modest to some of the options below Atum-Re’s solar barque is built of enough divinely glorious wood to flatten the forests of Lebanon and provides all solar light to the entire realm while proceeding on its fixed course between the Overworld and Underworld. For 200 GP, you may rule more complex settlements from a palace as magnificent as those of the Amatsukami or Dodekatheon. And for 300 GP, a great sprawl of marvellous buildings for specific purposes and not merely radiant, but cosmically significant palaces seldom witnessed outside the domains of the Celestial Bureaucracy and Devas populate your domains. Your own residence can be utterly absurd and cosmically significant, like Brahma’s 800 miles wide bungalow or Surya’s palace being a scant few miles in circumference yet being so grand within it can hold the sun.

Requires Halls of the Gods(Tier 2) to Purchase"
40,,50,Terra Incognitae(Lesser),Scion ,Domain ,"A Terra Incognitae is a part of the mortal world so steeped in Legend, that due to the influence of sceptical historians on the collective subconsciousness and therefore Fate they were literally ejected from the mortal world into a sort of subdimension stranded between the Underworld and Overworld. Many contain useful things to gods, whether directly or indirectly.

For 100 GP you may choose for your Godrealm to border a Terra Incognitae which contains an advantage commensurate with a loyal force of modified mortal champions, such as the island residence of the Myrmidons. Or the life-preserving Plain of Joy (although one is encouraged to instead choose a Terra Incognitae that also restores injury, illness and pain.

Requires Godrealm to Purchase

May be Purchased Multiple Times"
41,,50,Modernisation,Scion,Domain ,"Muspelheim has undergone quite the transformation thanks to Forge-Cunning’s innovations. Why cling to the past like many older pantheons? Somehow, vast swathes of your Godrealm have been modernised with electricity, plumbing, public transportation and all the other hallmarks of civilisation somehow seamlessly fitting in to the essential makeup of your world.

Requires Godrealm to Purchase"
42,,50,Great River,Scion ,Domain ,"While you were always able to have rivers in your Godrealm, with this one particular river has a divine significance in your pantheon’s life. Perhaps like Iteru, it consists of primordial waters covering most of the Godrealm from which the oldest gods arose-and perhaps, may give forth new ones. Perhaps it is a smaller river, but no less significant-like the Ganges of the Devas or the great river of the Celestial Bureaucracy that embodies the Milky Way itself. Either way, it contains great divine power and symbolic status. At your discretion this may be another cosmic body of water(y substances), like the Devas’ ocean of milk. This option may be repurchased to have additional similar bodies of water, which may crisscross each other or in bizarre cases-result in skyborne rivers or rivers that flow consistently through other rivers.

Requires Godrealm to Purchase

May be Purchased Multiple Times"
43,,50,Planar Enfranchisement ,Scion ,Domain ,"Why rule one Heaven when you can rule several? For 100 GP your Godrealm has numerous subrealms, like the various barques which are akin to smaller pocket dimensions for the Egyptian pantheon. Miniature worlds can coexist quite happily in one throughout your realm, and as more members join your pantheon some well-lived buildings may spontaneously form subrealms suited to their tastes or purposes. 

Requires Godrealm to Purchase"
44,,50,Planar Enfranchisement (Defence) ,Scion ,Domain ,"However for 200 GP you may not just have a dazzling array of subrealm levels, but an exotic set of natural defences related to the unusual topography of your world. Such realms may be like as esoteric as the Atzlanti’s Acopa, forming entire layers of reality reached through esoteric passages like climbing through the smoke of a cook-fire or diving into a constellation. Or as complex and intricate as the Celestial Bureaucracy, in which the largest river flows with stars instead of water and a mountain range of fire as well as a black river guards the Godrealm from elsewhere in the Overworld.

Requires Planar Enfranchisement to Purchase"
45,,50,A Head For Heights ,Scion,Domain ,"The topology of your Godrealm is particularly mountainous, sufficient to form a natural defence against anything that can’t fly. This can include very unusual formations of geography and grants you more direct control over it, like needle-thin mountaintops or deployable rainbow bridges that can lead anywhere in the realm. Additionally, for a total of 100 not only may this be a part of your Godrealm but your entire sky may have cosmologically significant features such as divine incarnations of the sun and moon or constellations deeply attuned with the power of Magic, Mystery and Prophecy.

Requires Godrealm to Purchase"
46,,50,SIMULATION ROOM,Final Fantasy X,Domain ,"Perhaps part of the reason you’ll have wanted the Monster Arena in the first place – this room is another annex entirely in the Monster Arena, and allows you to face off against your “pets” in an environment that remains completely safe. Even should you or your pet fall here it is of no consequence, as no lasting damage will be done to either party – it might serve to be a good testing area, or a good training area, both the same thing really.

The default appearance resembles that of the Calm Lands, but you can configure it to resemble another locale you’ve visited before – it’s just for aesthetic purposes.

Requires The Monster Arena to Purchase"
47,,50,DOMAIN EXPANSION,Final Fantasy X,Domain ,"A very simple modification that increases the amount of pens you have by 2 for each time you purchase it. Good if you ever feel that you need to expand the amount of pens you have because you’re lacking in space for some reason. The pens are already specially designed so that they can contain dangerous breeds – so containment really isn’t an issue.

Requires The Monster Arena to Purchase

May be Purchased Multiple Times"
48,,50,Portable Cottage ,Final Fantasy IV,Domain ,"An exceedingly comfortable cottage that can break down small enough to fit in a backpack. When fully constructed, it can fit five people extremely comfortably, and up to ten semi-comfortably."
49,,50,Emergency Exit,Final Fantasy IV,Domain ,"For when an exploration doesn’t go as planned. When used, you’re taken to the entrance of whatever location you’re in, and isn’t consumed on use."
50,,50,Portable Cottage ,Final Fantasy II,Domain ,"An exceedingly comfortable cottage that can break down small enough to fit in a backpack. When fully constructed, it can fit five people extremely comfortably, and up to ten semi-comfortably."
51,,50,The Crossroads of The World,Godbound,Domain ,"Fast travel is rare in this world, which makes even the limited access you have here quite invaluable even to many Godbound. What you have is a teleportation device, underground tubeway car or even Night Road that discreetly connects two important locations, like the Bright Republic and a stronghold of the antipriests. In future worlds similar such locations can be linked by whatever form this transportation takes, though generally interplanar locations like Heaven and Hell will require more exotic means of transportation."
52,,50,Pure Warrior,Elden Ring - Limgrave,Domain ,"Nepheli Loux is a Tarnished warrior from the Badlands. In her infancy, Nepheli lived through murder and pillage unchecked. At some point, she lost the guidance of grace, and was taken in by Gideon Ofnir, who became her foster father. With a pure heart, strong arm, and an eagerness for combat, you can’t go wrong with her by your side."
53,,50,Demi-human Seamster ,Elden Ring - Limgrave,Domain ,"Boc is a demi-human seamster who took up the role thanks to his mother, always wanting to be like his mother and inherited her sowing kit after she passed. Having been kicked out of a nearby demi-human tribe, he now offers his services to you."
54,,50,Crippled Sorcerer,Elden Ring - Limgrave,Domain ,"A Tarnished sorcerer of some skill, and with a history of Those Who Live In Death, he is quite willing to share with you what he knows. Rogier spent his entire life behaving with utter detachment. No one noticed the anger, grief, regret, or fear that existed along with it."
55,,50,Bloody Finger Hunter,Elden Ring - Limgrave,Domain ,"Yura is a warrior who dresses in the garb reminiscent of that worn in the Land of Reeds. He is a self-proclaimed hunter of Bloody Fingers, those who have pledged themselves to the Lord of Blood and his dynasty. With him by your side, even the mighty dragons could be felled by the two of you."
56,,50,Spirit Steed Whistle,Elden Ring - Limgrave,Domain ,"A delicate goldwork ring, it can be used as a finger whistle. Sound the whistle to summon and ride Torrent, the spectral steed. Upon his death, the spectral steed can be summoned again after a minute. Should you already own a mount, then you may bind them to the ring instead."
57,,50,Bonfire,Dark Souls: Covenants,Domain ,"A welcome sight in these lands, a safe spot for the wandering and world weary. This bonfire gives off a welcoming warmth, and rejuvenates those who rest beside its flames for a time, as well as being used to refill Estus Flasks. You will find one within your Warehouse upon purchase, though you can place it wherever in the world you like. This can be taken multiple times.

May be Purchased Multiple Times"
58,,50,Coyote Pup,World War Hulk,Domain ,"Aww, how adorable. You get a cute coyote pup to have as a pet. This pup is surprisingly smart and will understand you easily. If injured or killed it will come back good as new. Comes with unlimited free food and toys for the pup."
59,,50,The Hierarchy of Aesthetics ,Bayonetta,Domain ,"Those Laguna folks have some pretty nice bling, don't they? Angelic soft feathers gently falling like snow, a golden sky, beautiful flora, impressive architecture... and all that marble with gold. It's enough to make one think they were truly in Paradise. Well for a low cost, I can bring that aesthetic into your Warehouse! This will be sure to make it look like anyone who visits had died and gone to Heaven... of course, you can grace yourself further with all the bliss the Heavens can provide with your heavy equipment changing to assist as well. Permanent emplacements in your Warehouse such as medical bays, research stations, and the like now have the option of being affected by aesthetic changes, its exteriors changing to better suit your whims. If you had additional aesthetic options, you could be alter your equipment and aspects of your Warehouse with those as well."
60,,50,"""Soapstones""",Dark Souls 3,Domain ,"Purchasing this grants you two items, a White Sign Soapstone and a Red Sign Soapstone. The White Sign Soapstone allows you to draw a glowing sign on the ground, visible to certain strong beings in overlapping, parallel worlds. Beings who can detect the sign may temporarily summon you to aid them as a phantom with some kind of task or battle. A Red Sign Soapstone is similar, but broadcasts very different intent. A being that summons you from a Red Sign will oft be looking for a fight or duel. You do not have much to fear from being summoned as a phantom, for you are operating through a proxy body and death of the phantom body doesn't translate to death of the real one. Useful for an adventurous outing, but little else."
61,,50,Quickening,MtG - Shandalar,Domain ,"A small cup crafted from still-living oak, drinking from this item will grant the user an immensely potent burst of vigor. You will be able to move significantly faster, though this manifests less as superior reflexes and more the ability to sprint at full speed without slowing. The effect lasts for about three hours, and completely eliminates physical fatigue in the user while it is active. 

The Quickening cup can be used once per day for free, and can be recharged instantly by spending a Green Amulet (such as from the ‘Jewelry’ or ‘Gemcutter’ options below)."
62,,50,Leap Of Fate ,MtG - Shandalar,Domain ,"This meticulously carved sapphire seems to flicker and shift out of the corner of your eyes, hinting at its otherworldly nature. Imbued with the essence of unpredictability and escape, the so-called ‘Leap Of Fate’ allows its user to escape almost any predicament. When activated, the user will experience an immensely powerful teleportation effect, transporting them to safety in an instant. This effect will pierce any kind of barrier, ward, restraints or other method that might be used to prevent your passing... but the inherent randomness of the magic that the stone uses to achieve this freedom means that predicting where exactly you’ll arrive is effectively impossible.

The Leap Of Fate gem can be used once per day for free, and can be recharged instantly by spending a Blue Amulet (such as from the ‘Jewelry’ or ‘Gemcutter’ options below)."
63,,50,Basic Land ,Magic The Gathering - Iconics,Domain ,"The bare essentials for a Planeswalker, a basic land. The basic lands are the Plains, Mountains, Islands, Forests and Swamps. These generate one mote of White Mana, Red Mana, Blue Mana, Green Mana, and Black Mana respectively. If you desire you can instead have a Wasteland which generates Colorless Mana."
64,,50,Merlin's Circle,The Sorcerer's Apprentice,Domain ,"Essentially a practice circle, Merlin's Circles are big, bulky inscriptions that focuses and contains the magical energies of anyone who steps inside it, effectively making them a better sorcerer. It's used as a training aid to help an apprentice contain and cast their first spells, and speeds up the learning process for anyone inside of it. Making a new one is a very simple process, and can carried out by a sorcerer."
65,,50,Path of the Lotus,Fate/Legends - Nirvana Yuga,Domain ,"The favour of the world as you journey on the path, showing in the flowers that bloom beneath you
whenever you need to rest. A lotus is most common but other kinds can appear to your tastes, supernaturally large and stable plants sprouting whenever you need a platform beneath you. It may
be a traditional seat on which to meditate or act as a path across hazardous surfaces, continually
sprouting flowers to separate you from the dirty ground. Should you use them for the intended
purpose, you’ll find that sitting on the lotus allows you to far more easily get in touch with the
spiritual side of the world, for use in understanding the truths of the world or becoming more aware
of the magic that flows through it."
66,,50,Forest Hideout,Fate/Legends - God Save the Queen,Domain,"Every outlaw needs a place to retreat, even when fighting the good fight. While it does take a little
while to get there, you’ll find that small hidey-holes are available for you out in the wilderness when
you need them. Often barely more than a bolthole in the ground, a hollowed out tree or a
abandoned hut beneath a rocky outcropping, these places still contain food and a small amount of
medical supplies. It could save your life, as could the map of the local area and simple but sturdy
weapons found in each one."
67,,50,Sonic Boost ,Lyrical Nanoha,Domain,"The simplest way to improve a flight spell is simply to pump more power into it. However, the fields that adjust for G-forces, altitude, temperatures and aerodynamic profile (especially important for those that wear capes) all have their own tweaks that need to be made so the increased speed is survivable. (CG Note: Requires Device - Lyrical Nanoha first.)"
