0,,CP Cost,Name,Jumpdoc,Chapter,Description
11,,Free,Private NWO Server,Bofuri,Magitek,"A server that allows for NWO to be played locally after the Jump. It can also be used for training and power testing. If you destroy the virtual environment too much, you can always reset the server. Like the real NWO, death in the VR environment will not cause any injury, let alone death, to the players.

While NWO is just code and someone with enough programming capability can change it, items won’t be fiat-backed (and therefore able to exist in reality) if too far from the vanilla rewards. And nerfing the difficulty will nerf your gains and drops, once removed from the VR environment.

You can increase the hostile mob level cap if you want, though. That’s a relatively simple tweak and you’ll be duly rewarded for your difficulty."
12,,Free,Puppetmaster,Final Fantasy XI,Magitek,"These wandering performers entertain crowds and confound their enemies with a customizable puppet known as an ""Automaton."" This puppet uses different frames, maneuvers and attachments to do a variety of different tasks. Puppetmasters can also fall back on Hand-to-Hand fighting skills that utilize the flexible movements of their art."
13,,Free,Weapon Creation,RWBY,Magitek,"Weapons aren’t just a tool to fight with around here. They are an extension of yourself. They are your closest ally you can rely on. Around these parts Weapons have the tendency to be exceptionally unique. They represent who you are and what you will become. So lets get into giving you your very own Grimm slaying new best friend.

You have 400 WP (Weapon Points) to spend.

Note: Weapon Build in Associated Jump Document. "
14,,Free,Custom Robot ,Knight’s and Magic,Magitek,"You get a free robot that you can customize to your heart’s content with the supplement below. It also retains all the upgrades and modifications have done with it and you can also store it in your warehouse which would give you the ability to summon and instantly enter it without going to manually enter in the middle of battle.

Note: Robot Build in Associated Jump Document. "
15,,Free,Inventor,Legends of Runeterra,Magitek,"Your mind is your weapon, and you use it to create incredibly complex machinery or powerful weapons. Your intelligence and ability to learn is improved to a great degree, you could be rightfully called a genius."
16,,Free,Type-Moon Mashu-class Clunker,Fate/Legends - Servant Universe,Magitek,"The minimum for every proper adult in the Sapphire Galaxy. You have your own space clunker, a cheap ship that can barely fit you and a few friends. It won’t get you across the galaxy but it at least means you’re not trapped on one world anymore. There isn’t a warp drive but you can probably get to a new system in a few weeks. At least the clunker has a big fuel tank and some decent storage to it. It’s most people’s starting model, one few have good memories of and most try to quickly leave behind. While functional, it’s just not all that pleasant to use for that long."
17,,Free,Augmented: Canard,Library of Ruina,Magitek,"Pretty much everyone in the City has some degree of augmentation, muscles that can carry oversized swords while retaining agility, eyes that see better in the dark, lungs that deal with most smog just fine, veins that cut off circulation In the event of being breached, or various other quality of life improvements. You have the basic form of the City’s augments, likely to not be too noticeable, unless you really want something better than the standard, In which case you can get something like a big clunky robot arm that lacks dexterity in exchange for far more strength, or your eyes replaced with cameras that have various extra vision modes in exchange for other flaws in the field of vision afforded."
18,,Free,Shittem Chest ,Blue Archive,Magitek,"A supernatural touch-screen tablet given to the Sensei of Kivotos. This tablet emanates a personal protective field, granting you a measure of protection against bullets and explosions, similar to a Halo. This field only has a certain amount of energy and requires time to recharge, so while you can survive being at ground-zero for a missile detonation you’ll be vulnerable to regular gunshots until the Chest can recharge. The tablet is unhackable, so any information stored on it is safe from prying eyes. Finally, it comes with an A.I. assistant. This can be ARONA or PLANA, or you could design your own AI assistant. They will join you as a follower unless you choose to import them as a companion now or in a later jump."
19,,Free,The Indomitable,Super Dragon Sword ,Magitek,"You are a legendary sky pirate! Your airship has upgraded from a sky-brigantine to a galleon in size, with a crew to match in terms of size. Your airship’s cannons are now much larger, and your entire crew has access to gyropacks and magelocks, allowing you to fully live the pirate dream of raiding even the most confident of cities.

Requires Gadget Array(Super Dragon Sword), Blast Off(Super Dragon Sword), Fly With Me (Super Dragon Sword), Magelock Load-out (Super Dragon Sword) and Air Superiority(Super Dragon Sword) to Purchase"
20,,Free,Super Armor,Super Dragon Sword ,Magitek,"Your Landship now has the capability of transforming into a heavy armored humanoid not unlike a Machina. While in this state, you are fused with the Landship, gaining its defensive and offensive abilities.

Requires Landship Engineer(Super Dragon Sword), Maintenance and Logistics (Super Dragon Sword), Barrage Training(Super Dragon Sword), Thaumic Overhaul(Super Dragon Sword) and Ace Custom(Super Dragon Sword) to Purchase"
21,,Free,Device ,Lyrical Nanoha,Magitek,"A Device could be seen as a high-tech magic wand. It aids with the complex math involved in manipulating Mana into spells. There are many different levels of power, intelligence and complexity. This grants you a base Device which you can customize with other perks. (CG Note: This is a Celestial Grimoire original perk. The Lyrical Nanoha jumpchain gives you a free Device, though it’s not listed as a perk, so I had to make one so the rest of Device related perks made sense.)
"
22,,Free,Wearable-type ,Lyrical Nanoha,Magitek,"Devices that are worn somehow by the mage. This category can get... a little strange, admittedly. It can take the form of rings, capes or even more... strange ones, like roller skates. Additionally, armor that can be used as a weapon falls into this category, such as wrist-mounted blades or gauntlets. (CG Note: Requires Device - Lyrical Nanoha first. This perk precludes Weapon-type - Lyrical Nanoha and Auxiliary Control-type - Lyrical Nanoha.)"
23,,Free,Auxiliary Control-type ,Lyrical Nanoha,Magitek,"This category is... admittedly a little strange. Devices that fall under this are those that simply perform their functions without directly being used in combat. Magical tomes, cameras, ceremonial knives and… stuffed animals belong in this category. If what you want doesn't fit in any other category, it most likely belongs in here. (CG Note: Requires Device - Lyrical Nanoha first. This perk precludes Wearable-type - Lyrical Nanoha and Weapon-type - Lyrical Nanoha.)
"
24,,Free,Standby Form ,Lyrical Nanoha,Magitek,"Ever wonder why most mages have some sort of trinket on them? A card, a gen, a bracelet, earrings? More often than not, those are actually their Device in it's standby form, which is usually something representative of an aspect of its appearance in Device form.. While it isn't particularly useful for magic in this form, it's much more convenient to carry around like this, no? (CG Note: Requires Device - Lyrical Nanoha first.)
"
25,,Free,Device Form ,Lyrical Nanoha,Magitek,"Also called the 'Active' form, this is the form you're going to be seeing most of the time. Remember the 'Handling' option you chose above? Now you're going to get to put that to use! You get to pick something within the Handling category you chose to become the form of your weapon – not even necessarily within reason! Twin gatling guns have been seen in this category before! (CG Note: Requires Device - Lyrical Nanoha first.)
"
26,,Free,Basic ,Lyrical Nanoha,Magitek,"...It's probably only polite to refer to this as 'intelligence'. While it's a bit doubtful as to whether it can even say anything other than the names of you attacks, it's also capable of relaying received electronic messages when telepathy isn't available. Other than that, it might as well be an inert piece of metal. (CG Note: Requires Device - Lyrical Nanoha first.)
"
27,,Free,Auto-Repair ,Lyrical Nanoha,Magitek,"Devices are of a strange make. Other than the crystalline components that make up the very core of the Device, all of it’s parts – the blade, shaft and handles – are made of very simple, replaceable materials that can be regenerated through magic. In fact, a common combat tactic is burning large amounts of power to quickly regenerate damage in what’s called a ‘Recovery’. If a Device were to be damaged, it can enter an automated repair state once returned to Standby Mode, regenerating any damage to more superficial parts and light damage to the main body. Heavier damage would require taking the Device to a specialized technician – a Device Meister. (CG Note: Requires Device - Lyrical Nanoha first.)
"
28,,Free,Sheikah Slate (Basic) ,Legend of Zelda: Breath of the Wild,Magitek,"A magical tablet the size of a hardcover book, and also the key to unlocking the true power of the ancient magitech that the pre-exile Sheikah left behind. In its most basic form, missing all but the essential Runes, this Sheikah Slate has a sophisticated mapping system where you can mark points of interest (Though you'll need to find a method of actually downloading maps onto the thing) and a digital zoom ""scope"" that both lets you scout out distant places and set map waypoints at wherever you're looking to keep you on track. Most importantly, the Sheikah Slate authenticates you as a valid user of ancient Sheikah tech, and as such you will be able to use the ancient Shrines and Towers that the Sheikah left behind, and it even includes a Sheikah Sensor function that will alert you of nearby Sheikah technology if you get within range."
29,,25,Automatic Reparation Sequencer,Final Fantasy XV Kingsglaive,Magitek,"A technological enhancement that focuses on ensuring the armour and the wearer remains alive even through pitched battles, as the name suggest the entire process is automatic and will continually restore you from any injuries you receive. However, this also extends to the armour itself, allowing it to repair itself over time. Each time this modification is taken, the armour’s durability is improved and your own vitality is improved by a fair bit.

Requires Prototype MT Legionary Armour to Purchase

May be Purchased Multiple Times"
30,,25,Automatic Combat Stimulant ,Final Fantasy XV Kingsglaive,Magitek,"A slightly less potent formula derived from the process used to “tune” the Magitek troopers, inspiring a high level of aggression and improving their capacity to endure any damage taken. Thankfully this stimulant doesn’t have any lasting effects on your mental health – though evidently the same can’t be said for the MTs. Each time this modification is taken, your strength improves, and continues to improve the more damage you sustain. As long as you’re wearing the armour, the majority of your senses are improved at the cost of losing your sense of pain. Be very wary of this – as you may end up incurring injuries that you won’t even notice due to it being painless.

Requires Prototype MT Legionary Armour to Purchase

May be Purchased Multiple Times"
31,,50,Gullible DDS-NET User,Shin Megami Tensei ,Magitek,"Well, now. Seems you've got a habit of just installing whatever programs strangers on the internet send you. Fortunately, this was the best possible time to do so. You've acquired the Demon Summoning Program from Stephen and installed it on your COMP. (Or a regular computer, if you don't have one.) You could simply download it yourself once you're in this world, but if you get it from me, I'll throw in two extra features. First, its demonic speech translation program will work with ALL demonic languages, from this and any other universes you might visit. Second, its generic Friendly and Threatening responses are improved; ensuring diplomacy will occur if it is at all possible. Of course, that would be the case here anyway, Stephen knows what he's doing, but in other worlds you might have to deal with some extra sass with the default program even if you added the appropriate languages to it yourself."
32,,50,Insert Fuzzy Butt Here,Princess The Hopeful,Magitek,"Paws go on THESE keys? Tail goes in THIS hole? What on earth is this nonsense?! Sometimes the Queen of Spades and the Queen of Diamonds play a prank together. This is the result of that prank: A high end computer a hundred or more years more advanced than anything the modern world has seen, which also happens to be utterly incomprehensible and unintuitive to any being with human intelligence and perspective. There are elaborate systems capable of keeping track of magical battles while providing detailed analysis of all nearby threats that need to be rubbed against to manage. There are programs that can hack into the CIA’s most classified files that only work when a part of the machine is licked. In fact the whole thing seems to be custom made for a cat to use, and the system somehow becomes much easier to operate for any being in a cat-shaped body. And interestingly, through the power of the Light any cat within a meter or so of this computer immediately gains human-level intelligence sufficient to use the computer."
33,,50,Legendary Weapon,Destiny: The Guardians,Magitek,Choose any 1 Legendary weapon from the Destiny series and obtain a copy with the exact perks and specifications you wish. This weapon will scale to your power.
34,,50,Demon Form(Simple),Demon: The Descent,Magitek,"Modifications are permanent and generally defensive or offensive modifications to the demonic form. A large blade growing from one arm, or a built-in EMP field. Claws and fangs, or the ability to sense angels. Mental resistance, or inhuman reflexes.

Technologies are mostly sensory or energy projecting modifications. Resistance to fire, electricity or similar elemental effects. Sonar, some sort of liquid physiology that lets them shapeshift in small ways, or an appearance that provokes glory and terror. Mind reading, or functional invisibility.

Propulsions are modifications that help demons get around. They can be as simple as extendable legs, wings and a grappling hook. Or as advanced as subsystems that let the demon phase through solid substances, teleport within line of sight freely, simple enhanced innate speed or spatial distortions that let the demon pass through small spaces or be so thin as to be invisible.

Processes are highly specialised modifications that allow a demon to fulfil its intended purpose. Wires that can steal memories. A superheated core that lets the demon rain fire and lightning over a nearby area. Rapid regeneration. An aura that deconstructs nearby buildings and objects at will. The ability to temporarily become pure electronic data, an eliminator cannon that launches explosives or being made of nanomachines that can create objects and simple machines from the demon’s body-or split apart to mitigate damage. 

You can buy more demon form parts for either 50 or 100 CP apiece. As a general rule of thumb, if it’s fairly simple and limited like a hammer on your wrist it’s worth 50 CP. 

May be Purchased Multiple Times"
35,,50,The Necessary Facilities,Final Fantasy XIV,Magitek,"The existing workshop is functional for what it does, but unless you’re willing to do the work yourself in retrofitting it, eventually you’re going to hit the point where the tools inside are obsolete. While this modification doesn’t necessarily prevent that from happening, it does provide you with a steady stream of parts with which you can upgrade your facilities. Whether you have the mechanical expertise to do this rests on you however.

The upgrades in question are only for the baseline level of technology appropriate to whatever world you happen to visit.

Requires Estate to Purchase"
36,,50,Shock,Horus Heresy: The Primarchs,Magitek,"More primitive than power weapons but often found in maces and hammers, Shock weapons contain a small energy generator that enables the weapon to unleash a jolt of powerful electricity on contact. Shock weapons are known to enable nonlethally subduing their victim or frying them alive depending on the power they unleash.  

Requires Melee Weapon to Purchase"
37,,50,Heatproofed,Horus Heresy: The Primarchs,Magitek,"Your armour is exceptionally good at dispersing heat from incendiary, plasma and other such thermal weapons. Such weapons are known for their efficacy in burning straight through even the toughest suits of armour, yet now you have little reason to fear them. 

Requires Primarch Armour to Purchase "
38,,50,Chem-proofed ,Horus Heresy: The Primarchs,Magitek,"Chemical and radiological weapons remain in widespread use, though the Legions usually detest such horrific and destructive warfare. With this purchase you have much less to fear from them, for your armour has been made nigh-impregnable to poison, radiological and chemical weapons in general, including the dreaded Phosphex.  

Requires Primarch Armour to Purchase "
39,,50,Lightweight ,Horus Heresy: The Primarchs,Magitek,"Yours is exceptionally light and flexible without compromising protection one iota. You can move around if it wasn’t there moreso than normal, and even if it’s as large and protective as Primarch-sized Terminator armour you will find it feels as light as air upon your skin.  

Requires Primarch Armour to Purchase "
40,,50,Jump Pack ,Horus Heresy: The Primarchs,Magitek,"A jump pack is little more than a couple of turbines or jets powerful enough to lift a fully armoured Astartes off the ground that is attached to their back. Your armour has either an integral jump pack in it or a detachable one you may put on when you need to launch yourself over great distances. Should you lack the ability to fly you can use this to launch yourself all over the place, which offers excellent tactical mobility highly prized by Primarch and Astartes alike. Or, potentially, use it to brake during a high-altitude combat drop and land on the ground with your legs intact. 

Requires Primarch Armour to Purchase "
41,,50,Bonus Suit,Horus Heresy: The Primarchs,Magitek,"Perhaps you might wish to design yourself an exceptionally thick suit of armour for use in leading from the front under any battle conditions, while also owning a lighter armour designed to enable greater mobility. By purchasing this you gain an additional suit of armour and may apply any armour upgrades you purchase here to one or both of them.  

Requires Primarch Armour to Purchase  "
42,,50,Protection,Horus Heresy: The Primarchs,Magitek,"For +200 CP, your armour is as protective as Power Armour. The free level offers total bodily protection equivalent to Artificer armour, capable of shrugging off shots that would penetrate even Power armour, while the 50 CP level offers protection equivalent to that of Terminator armour, nigh invulnerable to most forms of attack at the small cost of being larger and bulkier than ever, barring further purchases here.

Requires Primarch Armour to Purchase  "
43,,50,Smart Phone,South Park: The Stick of Truth,Magitek,"A 2014 smartphone with facebook already installed. Oddly this version of facebook also tracks a few extra things, like your character level, collectables, quests and has a nifty built in map. The smartphone itself is unbreakable and never runs out of energy, though any attempt to use it as armor or an infinite power source will fail."
44,,50,Assembly Protocol S/A/Z,Final Fantasy X,Magitek,"The Jagd Panzer’s upgrade capabilities are largely dependent on your mechanical proficiency, but that doesn’t mean you can’t fiddle around with some Al Bhed help – well, my help really but who’s keeping track? These Assembly Protocols will amplify the Jagd Panzer in one field, respectively its special attack properties (related to magic), its general attack properties (related to its standard ordinance), and defensive properties (both physical and magical). Each one of these protocols adds a substantial boost to the Panzer – a good kick to its performance levels that is also applied to any drones present.

Requires PROTOTYPE Γ, “JAGD PANZER” to Purchase"
45,,50,Drone Factory – Attacker Models,Final Fantasy X,Magitek,"The Jagd Panzer can create its surveillance “Watcher” drones by itself without any external modification on your part, but these Watcher drones do exactly what their name suggests and nothing else. However, you can configure the Jagd Panzer to create offensive drones instead – arming them with small magic cannons of their own that possess similar, but weaker capabilities to the main cannon of the Jagd Panzer.

Requires PROTOTYPE Γ, “JAGD PANZER” to Purchase"
46,,50,CAPTURE PODS,Final Fantasy X,Magitek,"Still not sure how to go about capturing monsters? Can’t seem to herd monsters into the pens? Monsters lingering about in places you can’t reach? Well this pod system might be able to help you out then. Though it has to be manually activated and deployed, once this is done you can just walk away and wait for a creature to be captured, at which time the pod will return to an empty pen.

Of course, without any real offensive capacity you probably won’t find the strongest creatures captured – but it does spare you quite a bit of effort in hunting beasts down. If you don’t have an empty pen, the capturing pod will deposit the captured monster in the nearest empty space – so be careful. You’ll get a fleet of five pods to start off with, ranging from XL to XS sizes. Use them carefully!

Requires The Monster Arena to Purchase"
47,,50,Cavall 2,Fate/Legends - Servant Universe,Magitek,"Not all of you Servants can fly. Sure, running up a building can get you most places but what if you need to catch a friend falling from orbit, huh? Huh? That’s why you buy yourself a sweet air-bike like this. It can’t get outside of the atmosphere and there’s not much to protect you from collisions, but it’s otherwise flying like a dream. Zip around faster than any aerial vehicle from the modern age and it’s darn comfy too. It’ll take anything as fuel, from crude oil to Artorium to a greedy goddess’ special gem stash. The more valuable the fuel, the faster the bike will go."
48,,50,Stasis Preservation Box Set,Library of Ruina V1.0,Magitek,A series of tupperware that actively preserves the stuff inside. Automatically sorts and repairs itself when left unused for a while. Food preserved can be kept as fresh for as long as the box is kept closed.
49,,50,Mantra Prayer Wheel         ,Asura’s Wrath,Magitek,"This device lets you detect the ambient levels of mantra as well as its primary association. It can also direct you to greater sources of mantra (usually communities). If it is lost or destroyed, a replacement appears in the Warehouse. You also have the schematics."
50,,50,Impurity/Divinity Sensor,Asura’s Wrath,Magitek,"You have a handheld device that can detect either the concentrations of impurity representing Gohma or other angry spirits of the world, or the unique theotechno­signature of the Demigods or other prayer-­powered entities. It’s range is 10 miles, and will give you a directional bearing in 3­dimensional space. You also know how to construct more."
51,,50,Mantra Transmitter,Asura’s Wrath,Magitek,"This device is a large statue, looking like some form of religious icon about fifteen feet tall.It allows mortals to direct prayer to you, waiving range/awareness limits. It can direct the Mantra of anyone within one mile, to a maximum of 10,000 mortals each, so you’ll need several such transmitters (and a bunch of praying people) to get the most out of them.

You get one such transmitter for 50cp, and the schematics instructing you how to make more. If destroyed a new transmitter appears in your Warehouse after a week."
52,,50,Armed ,Lyrical Nanoha,Magitek,"This module allows the Device to perform basic situational analysis, warning you of incoming projectiles and advising you against attacks that you might have otherwise missed. (CG Note: Requires Device - Lyrical Nanoha first.)"
53,,50,Storage ,Lyrical Nanoha,Magitek,"Provides a significant boost to any computational ability it may have already possessed, and streamlines it in the process, significantly reducing the mana draw on you. Also allows the option of 'overclocking' it's processes with mana, at your discretion. (CG Note: Requires Device - Lyrical Nanoha first.)
"
54,,50,Defenser Plus ,Lyrical Nanoha,Magitek,"Most spells have a natural ‘bleed’ loss, where a fraction of the energy put into casting the spell is lost as waste, within roughly half a rank’s worth of power. The natural solution is simply improving the algorithms used in the spells, which gives them more effective power. (CG Note: Requires Device - Lyrical Nanoha first.)
"
55,,50,Mana Boost ,Lyrical Nanoha,Magitek,"As with bits and the standalone flight mode, any spell designed to affect those outside direct contact are going to suffer a slight loss in energy spent to effective energy of the spell. Thankfully, this loss can be mitigated by simplifying the algorithms, which increases the coefficient between cost and result. (CG Note: Requires Device - Lyrical Nanoha first.)
"
