Cost,Perk Name,Source,Description
200,Schools in the Sea,Junji Ito Kaidanroku,"Based on initial accounts of the strange aquatic invasion, it would appear that the school
mentality of the aquatic life has only been reinforced despite the odd mechanical additions that have been noted. Species which should have been predatory towards one another have been observed working cooperatively and multiple accounts suggest that there’s some sort of hive mentality at work.
As studying these creatures can prove rather dangerous, this skill should come in handy to
understand their behaviour and glean something from their arrival. Though you might not
necessarily have a similar hive mind group of your own, not only will hijacking parts of a hive
mind become more viable, when you’re working with groups of similar entities, the
effectiveness of both you and those entities will improve significantly. There are some who
believe that the entities which invaded the surface still retain some measure of intelligence and reasoning, even if their actions seem quite mindless and destructive. Perhaps, with this, you can give them a bit of purpose outside of that mindless destruction?
(Editor’s Note: Check the notes section of the Junji Ito Kaidanroku jump for a summed up explanation of the perk.)"
200,Bell-Adorned Wimple,SK’s: TDTS,"Upon purchase, choose silver or black bells to adorn the headpiece. Silver bells summon the little doctors - a swarm of mystical, vampiric honey bee-crickets capable of sealing wounds, mending internal injuries, and eating away infectious pestilence. Their gifts are precision repair and harmonic healing; their curse is the sensation of being swarmed and eaten alive for as long as it takes to repair the body. While other magical arts may speed their work, they have no special gifts of speed and so treatment under their susurrating, sawed limbs can demand much mental fortitude to endure. And alas, they have no capacity to heal the mind. Black bells ring the ghostly tones of the empty places between worlds - the todash kammen - and arouse the hunger of the insect horde. With but a jingled toss of your chary head, summon the crickets to rip your foe apart on a molecular level with the same level of precision they might have healed them."
200,Demonic Rituals,Gabriel Dropout,"You acquire the knowledge to perform various demonic rituals and craft sigils with different effects. This includes summoning creatures from hell to aid you, creating cursed dolls,
transmuting materials, animating golems from raw substances, creating clones, controlling animals, and other effects. You can also craft cards that create portals to other cards you've made. Additionally, this perk grants you the ability to draw perfect lines and circles."
200,Vermin Manifestation,Horror Midnight Movie Marathon,"Through an act of occult will you are able to manifest and control swarms of a certain type of bug such as cockroaches, flies, or bees. The greater your occult power the larger of a swarm you will be able to summon. You can control this swarm as well, guiding their actions, and by investing more power into the swarm you are able to grant them increased strength and vitality. With just this you could create a swarm of bees enough to cover a person, and create a small cloud around him while investing them with enough strength to lift him aloft. It is easier to create them slowly overtime than attempt to create the maximum number you can sustain at once, and these bugs will begin to disappear as if they never were there when you cease to maintain them with your occult energies and power."
200,Ashen Summons,Elden Ring,"As mentioned earlier, in this world life arises from death as much as death inevitably concludes life-and the spirit is not cleanly restricted to the flesh. Why not carry these principles of the world forward with you into other realities? Henceforth with a summoning bell from this world or a similar trinket, you will be able to conjure forth the spirits of beings in other realities as you would the ones here. The dead will require some sort of monument of rebirth (which this perk also gives you the knowledge and ability to craft) but virtually anything can be summoned in some fashion-legendary warriors skilled and armed as they were in life, spirits, strange beings that seem to be a halfway stage between the two like spirit jellyfish or artificial beings such as Albinaurics, even vermin like rats or mobile plants. And while with this alone there is no true mind control, those given the semblance of life in this manner are generally inclined to fight for you in instinctive thanks for the second chance of life you have granted. For the living, you instead gain the power to lay down a sign which permits others to request your aid-and within touching distance, bless others with a similar power. This lets them come to aid you in battle as a tangible but translucent spirit form with all their powers and abilities, even in truly unusual locations. Though in both cases, without greater arts they will soon fade away- in the dead’s case, because of the fading magic. Though the living may stay, most choose to return to their own lives and bodies once the battle is over. ...most of the time, anyway. It appears a spirit jellyfish is free to simply come
and go as it pleases once called, and it is unclear how unique this is among other beings."
200,Water the Earth,Gemcraft: Chasing Shadows,"By scattering drops of your blood upon the earth and investing your mana you may give rise to monstrous servants. You may command them as you see fit across any distance, see through their eyes, and treat them as you wish for they are not truly alive. You are only limited by your levels of health and mana and the processing constraints of your mind.
For the moment you may give rise to Swarmlings, Reavers, and Giants, but in the future who knows what you could create. Do be mindful though that the stronger the creature the greater its cost, and some will demand more than blood and mana. After their creation you may also invest mana in monsters you have created to increase their power, but as with gems the cost quickly becomes prohibitive. Monsters you create will not resist your commands, but they are not strictly loyal as they do not have much of a mind of their own. Should your control over them falter they will likely revert to a primal state. If you learn to create more intelligent monsters they will likely follow you as long as you remain stronger than them, but what they would do when not under your control will be hard to predict."
200,Silent Servant Ritual,Death’s Door,"Silent Servants are powerful magical constructs created for unknown purposes. These constructs inhabit small subspaces within the Hall of Doors, but are entirely isolated from the main area. Their existence is a spell that has been empowered by a potent soul and contained in armor. By breaking their armor you release the soul empowered spell and fuse with it. If you possess a similar ability this spell will resonate with that ability enhancing it in some way. You are capable of creating Silent Servants, though they take time to properly mature. Abilities you possess can only be enhanced once this way."
200,Summoned Sycophants,DUSK,"You have a natural way with all sorts of otherworldly beings, and can coax them to assist you by possessing the bodies of others. On a whim, you can call eldritch creatures, directing them to corpses in order to inhabit and repair them. The body must be most intact, but bullet holes are merely an inconvenience to such beings, so no worries there. These possessed will follow your orders, and you can have up to four at a time. But they’re certainly not invincible, and can be sent back from whence they came in short order if proper direction is not handled."
200,Animation,Generic Necromancer,"A staple of necromancy is the animation of the dead to give them a semblance of the life they once had, in essence creating the undead. You are capable of investing some of your own power into a corpse in order to animate it into a basic form of undead, such as a skeleton or zombie. Such undead are nearly mindless and will follow your commands to the best of their ability. This is a draining technique and will use more of your power and stamina to trigger the stronger the undead being animated is. With training, you may be able to create less basic forms of undead, though the drain put on you will be proportionally greater as a result."
200,Wisp Mother,TES: Undead,"There are many legends of wisps, of how they lure the unsuspecting into the arms of ghostly women who feed on their life force. It seems like the legends are not incorrect, as you are capable of summoning wisps to your side. They can drain the health and stamina from enemies, healing you in the process. They can also disguise themselves as you, though it will only be an illusion."
200,Necromancy,Dark Souls Series,"Necromancy is but one form of magic in this world. Through it, one can revive and control the dead, creating skeletons, zombies, and other monstrous abominations against life itself. And you are quite the expert. While you may not yet have the same skills as the Gravelord or even the Judicators, you have only taken the first steps into the field. Who knows what you could become in time? On one final note, it seems that you’ve also become rather adept at stitching up corpses together, like an even more demented Doctor Frankestein. You’ll probably find a use for this. Perhaps you could even create your horrific monstrosities such as the Wretches or something even more vile."
200,"Ocean of Time, Odyssey of Mine",SK’s: TDTS,"Your eyes have seen the Tower and the way all the worlds bend to the paths of the Beam. The illusion of a singular, unified reality will never limit you ever again. Every jump from this point forward will ripple outward to include alternate timelines, bizarre inversions of canon, fan universes, nightmare realms, and more. Indescribable beings drift through your dreams as easily as interdimensional walls. With this knowledge, not only is reality expanded, you become a reasonable contender against interdimensional foes on the level of the Crimson King & It. As long as you can match their power, you can grapple with them on their true home turf: the macrorealm."
200,Revivification​​​,Sailor Moon,"Your talent with energy manipulation has given you the power to snatch those from death, even if only temporarily. By feeding energy into a recuperating or lifeless body, you can either animate it or accelerate its reawakening. Someone who might take three days to recover from their injuries can be brought back in a matter of hours via a constant flow of energy, for instance. But toeing the line between life and death requires a price. To animate one lifeless body for a day through this method requires the use of energy from multiple people."
200,Mischief of Rats,Fear & Hunger: Termina,"Summon a mischief of rats at the caster’s command. The rats can do anything rats can do, but cannot normally understand complicated commands, as they don't speak human language. The amount of summoned rats scales with the summoner’s affinity to the God of Fear and Hunger, with no upper limit."
200,Revivification​​​,Sailor Moon,"Your talent with energy manipulation has given you the power to snatch those from death, even if only temporarily. By feeding energy into a recuperating or lifeless body, you can either animate it or accelerate its reawakening. Someone who might take three days to recover from their injuries can be brought back in a matter of hours via a constant flow of energy, for instance. But toeing the line between life and death requires a price. To animate one lifeless body for a day through this method requires the use of energy from multiple people."
200,Mischief of Rats,Fear & Hunger: Termina,"Summon a mischief of rats at the caster’s command. The rats can do anything rats can do, but cannot normally understand complicated commands, as they don't speak human language. The amount of summoned rats scales with the summoner’s affinity to the God of Fear and Hunger, with no upper limit."
300,Ritualist,Dishonoured 2,"Even should you lack a Mark, you have more than sufficient ability to conduct the various occult rituals known in these lands. By setting up the correct circumstances and following the proscribed rites, you may contact the spirits of the dead through séances, bind gravehounds to dog skulls, craft wicked bonecharms from the bones of dead sailors or Leviathans, and even, if the conditions are right, bring forth a soul trapped in the Void to the land of the living once again. The difficult part, of course, is getting the right conditions, the right reagents, and the necessary components in order to make these rituals work – the opportunity to bring back a soul might come only once every few of years, and even the smallest deviances can have...catastrophic consequences."
300,Rise,Cultist Simulator,"Through the aspect of winter, you’ve learned how to postpone the final rest of all things living, and while not pretty, it will allow you to raise and resurrect the dead."
300,Spirit Arts,Seven Deadly Sins,"You are a user of the Spirit Arts. The Spirit Arts are used to summon Spirits
to aid the user in battle. It is said that this art requires the most precise pronunciation within the entire magic system and very few are capable of using it. The stronger you get the more
powerful the spirit you can summon. One day you may be able to summon even a Life Spirit,
the highest ranking spirit.
(Editor’s Note: The spirits will likely be more themed after the Tome itself.)"
300,GOREFIELD!!!,Gorefield Horrorscopes,"In most universes, Jons are the owners of Garfields. Though their authority over their respective cat isn’t all that in most cases. With the acquisition of this perk, you yourself gain your very own Gorefield based-on your astronomical sign. In actuality you don’t “own” them. Instead what this perk does is summon that Gorefield into the world of your own, a random location that’s guaranteed to be far enough depending on its power level. You nevertheless do possess an intrinsic link to one another, as “cat” and “owner” just like Jon and Garfield. The moment they catch a whiff of your scent, they will come looking for you. Make sure they don’t find you first, or else they’ll likely attack you first or “play” with you. But once you confront your Gorefield, you must do one of three methods in defeating them. Depending on the way you choose to deal with your Gorefield, you can either make them leave/disappear, gain their special item, or have them join you as your very own “Garfield”. Albeit a gruesome version of one, but a Garfield nevertheless.
(Editor’s Note: This is an alternative perk I made to the original. Which now allows for Gorefield to be “summonable”. Depending on how you wish for the Gorefield to manifest and scale to the universe you're in. I recommend dialling Taurus Gorefield down, or keep them at that size if you wish. Also in the original gauntlet at the bottom, there are rough power levels given based-off the JJK Grade System. It should help gauge how strong you wish them to be. Otherwise, all information (including the special items) on each Gorefield can be found on the Gauntlet doc or the video it is based-off.)"
300,Funerary Steed,Generic Necromancer,"An undead horse you can summon at will, covered in ragged cloth, it is impossible to see
the actual steed underneath. The horse itself is tireless, self sustaining, immortal, stronger than a normal horse by a fair margin, and faster than you are, even if you grow faster, so will your steed, always being roughly proportional to the difference between a normal, healthy adult human and an equally healthy adult horse.
This horse is capable of running on the air to allow for flight, can conjure clouds of fog as it breathes, turn intangible at will (along with its rider), and travel between the living world and the afterlife, taking its rider and any cart or wagon attached to them along for the ride. Along with any people inside said carts or wagons.
The steed is a bit more than just a simple undead horse, it is a receptacle for a great power, allowing you to merge with the horse to become a Horseman, a potent avatar of the apocalypse and a bringer of destruction on a massive scale. This will greatly bolster all of your abilities, unlock a thematic set of abilities based on an aspect of the apocalypse (traditionally famine, war, pestilence, and death, though you can choose your own theme so long as it is a similar theme), so long as you remain fused, but will also render you far less capable of creation for the duration. You can choose how this fusion manifests."
300,Unified Metaphysics | Drawback Intensity Toggle,Adrift in the Complex,"Unified Metaphysics [100CP] (Adrift in the Complex)
The Backrooms is no stranger to things not working on specific levels due to minute differences in natural laws. This becomes even more egregious due to many things from the Frontrooms being rendered useless. I can’t imagine that this is any different with your travels through different worlds, so have this to help. From now on, anything non-Flat backed in your possession, be it powers, inventions, or skills, will work as intended.
Drawback Intensity Toggle [200CP] (Adrift in the Complex)
Drawbacks are a rather fascinating thing. Taking on a penalty for the price of greater power is a straightforward idea, but the idea of taking one on for the fun of it is quite fascinating. Still, many perks are so intense that they are just not worth it for either reason. This perk adds a somewhat limited “toggle” feature to all drawbacks, letting you make it worse for more CP, lighter for less CP, and just having it be a quirk of the world for no CP.
Here are some examples for the sake of clarification:
● Standard [+400 CP]: A standard scaling enemy that is your equal. May or may not be
recruitable by the end of your Jump.
● Intensified [+800 CP]: A scaling enemy designed to be twice as powerful as you. Cannot
be recruited at all.
● Softened [+200 CP]: A scaling enemy designed to be half as powerful as you. You are
able to recruit them near the end of your Jump.
● No Drawback [+0 CP]: This isn’t really an enemy of yours, although they aren’t really
your friend. They have some degree of scaling to you, although they can directly train to get stronger. You may recruit them at any time."
300,Unified Metaphysics | Drawback Intensity Toggle,Adrift in the Complex,"Unified Metaphysics [100CP] (Adrift in the Complex)
The Backrooms is no stranger to things not working on specific levels due to minute differences in natural laws. This becomes even more egregious due to many things from the Frontrooms being rendered useless. I can’t imagine that this is any different with your travels through different worlds, so have this to help. From now on, anything non-Flat backed in your possession, be it powers, inventions, or skills, will work as intended.
Drawback Intensity Toggle [200CP] (Adrift in the Complex)
Drawbacks are a rather fascinating thing. Taking on a penalty for the price of greater power is a straightforward idea, but the idea of taking one on for the fun of it is quite fascinating. Still, many perks are so intense that they are just not worth it for either reason. This perk adds a somewhat limited “toggle” feature to all drawbacks, letting you make it worse for more CP, lighter for less CP, and just having it be a quirk of the world for no CP.
Here are some examples for the sake of clarification:
● Standard [+400 CP]: A standard scaling enemy that is your equal. May or may not be
recruitable by the end of your Jump.
● Intensified [+800 CP]: A scaling enemy designed to be twice as powerful as you. Cannot
be recruited at all.
● Softened [+200 CP]: A scaling enemy designed to be half as powerful as you. You are
able to recruit them near the end of your Jump.
● No Drawback [+0 CP]: This isn’t really an enemy of yours, although they aren’t really
your friend. They have some degree of scaling to you, although they can directly train to get stronger. You may recruit them at any time."
400,"You, Me, and My Friends",Bayonetta,"Why fight by yourself when you can summon some other entity to do the work for you? That's what you made a pact for, right? By channeling your medium, you gain the ability to summon and bind supernatural allies in order to fight with you (or for you), thus changing the battlefield. Lumen Sages can summon lesser Angels while Umbra Witches can summon lesser Demons. All others summon specter-like Wraiths, but they are no less bloodthirsty than the other denizens. Just be sure you have the power to control them, for they may not enjoy being the patsy of another."
400,Dark Rituals,BLOOD,"You have the ability to perform evil rituals of human sacrifice, temporarily setting aside any
enmity and calling upon some of the power of Tchernobog to do your bidding. The rituals are
arcane and complex, but the sacrifice is the least difficult part. After all, the Cabal has plenty of innocent lambs just waiting to be slaughtered. And if that’s the cost of power, you’re perfectly willing to pay up."
400,"Life, Post Mortem",Junji Ito Kaidanroku,"Though cases of this are rare, it appears that humans are also susceptible to whatever is
causing the creatures of the sea to run amok. The most peculiar consequences arise in cases where the victim has already passed on – in such cases the root cause of this phenomenon appears to be capable of animating the body of the deceased even after the point where mental functions should have ceased.
Since you haven’t had any exposure to the actual phenomenon expecting you to understand
the root cause would be unreasonable. You can however, emulate the strange ability it
possesses, reanimating bodies around you at least until their physical form degrades
completely. The degree of mobility that they possess is severely reduced – perhaps why the
bodies of both human and animal victims are found attached to strange mechanical
apparatuses. Without something similar, you’ll find that the corpses will be fairly sluggish and
eventually enter a state of complete rigor mortis.
Oddly enough, even in this state they’ll still retain a very weak level of brain function, not that
they can really do much with it. Don’t be too surprised if the corpses seem to act based on
memories they had when they were alive – it would seem that as long as the body isn’t destroyed, the mind can still retain that level of function indefinitely.
(Editor’s Note: Check the notes section of the Junji Ito Kaidanroku jump for a summed up explanation of the perk.)"
400,Dummie,OFF,"You have the ability to summon up to four miniscule minions that are capable of using a basic Competence dealing mediocre damage. These minions diverge from your opponent’s line of fire, meaning that even though their damage output is pathetic, they hassle your opponent and continually force them to change their focus from you towards your disposable minions. These each take a middling amount of energy to summon and do not improve, but can be replaced without any cooldown."
400,I Command Thee,Constantine,"Well, not always. You can also charm, or request, or ‘request’ them. But you have a considerable, massive skill and talent for all magic involving the summoning, binding and commanding of angels, demons and other spirits. You know the right words to summon them, the tricks they’re likely to pull and also how to make them do what you want. You know the signs and marks that can compel them, and probably have them on you either in the form of tattoos or something else that helps you achieve the same effect.
While this won’t help you survive if you call up something you can’t put down, such as compelling a massively powerful archangel to reveal themselves against their will, you still can do it, and it’s only with the Big Names that this screws you over. In normal cases, against lesser spirits or demons you find that they tend to be rather unbelievably obedient, almost always obeying you to the spirit and letter with very little effort.
Finally, this also helps you in manipulating these beings though simpler ways. You have an almost instinctive understanding into the minds of beings like this, knowing just what to say and do to influence and talk them into and/or out of pretty much anything. You can bluff and lie like no other, trick an age old demon into believing you’d send him to heaven, or similar tricks. Seriously, you could screw over the Devil himself without even knowing it at the time."
400,Night Cloak,TES: Undead,"When you call, the creatures of the night answer, and in quite a spectacular fashion. At will, you can summon a veritable vortex of bats to surround your form. They won’t hamper you, but will definitely be a nuisance to your enemies, as they will rapidly drain their health, stamina, and magicka, which will then be transferred to you, replenishing your own. They can be dismissed at will, dispersing into the black fog from whence they came."
400,Rise From Your Grave,Shovel Knight: Treasure Trove,"You possess necromantic powers, allowing you to instill a semblance of life into the deceased. You can bring back corpses as undead, still possessed of the memory of the life they lived, although they don’t have whatever powers they may once have had. Such undead are loyal to you by default, regardless of their opinion of you in life. You can also bring someone back as a more powerful undead, allowing them to keep their powers and also letting you imbue them with deathly powers, letting them draw upon a well of darkness to produce magical effects. However, such empowered undead have no inherent loyalty to you. Instead of completely reanimating a corpse, you can also summon an undead minion, who will only exist temporarily before exploding. This minion can harness its internal darkness to fire bolts of energy at your opponents."
400,Opener of Ways,Horror Midnight Movie Marathon,"You are a practitioner of summoning magic. You know spells to summon, and bind to your will, evil spirits, demons, and horrible things from beyond the realm of man. These creatures are dangerous, and there is no inherent limiter preventing you from calling up what you cannot put down or properly bind so do be careful. The more powerful the being the more difficult, involved, lengthy, and specific the ritual to summon it will be, as with the magic to bind it. This can allow you to learn to summon specific varieties of evil spirits, demons, and eldritch horrors from worlds you visit in the future, as well as allow you to summon more generic ones."
400,The Arts of Necromancy | The Arts of Sorcery,GrimGrimoire,"The Arts of Necromancy [200CP] (GrimGrimoire)
Necromancy, with all its darkness and terror, whispers to the mage in search of power. Through it, one can commune with the spirits of the departed, awaking them from their eternal slumber to serve the living. But be warned, dear reader, for the necromancer's fascination with the underworld's secrets can lead them down a dark and treacherous path of magic. Still, Necromancy is the scourge of Sorcery, whose diabolical machinations and demonic forces pale in comparison to the eternal essence of the spirit realm. Indeed, the willful servitude of demons cowers before the restless spirits of the dead. Even as the unreal dead flinch away from the touch of nature divine.
The Arts of Sorcery [200CP] (GrimGrimoire)
Sorcery, the arcane art of calling forth demons from the nether realms and bending them to one's will, is a practice steeped in the forbidden lore of damnation. The demons, banished from the holy embrace of the Almighty, exist as physical beings, enslaved by the chains that bind them for their defiance. The price of this mastery is steep, for no magician may conjure the spirits of the damned without risking a terrible cost. But, for those with a pure heart, the demons are but tools wielded as a God would in his wisdom. Yet, the sorcerer's soul must
remain steadfast, for the devils are cunning, and seek to lead weaker souls down the
path of betrayal and ruin. The will of the Dead, boundless and unbound by form, forms Sorcery’s most deadly bane. At the other extreme, Alchemy, with its hubris and disregard for God's sacred creation, stands defenseless against the dark majesty of sorcery."
400,Necrotelicomnicon,Discworld,"The Necrotelicomnicon, or Liber Paginarum Fulvarum, is one of the great Grimoires of the Disc. Written by Achmed the I Just Get These Headaches, it is a mystical tome of great arcane power, able to liquefy the brains of an unprepared reader. For the prepared reader (or one who can somehow survive their brains dribbling out their ears) it is an artefact of great power. It provides the necessary spells, rituals, and protocols to contact or summon gods, demons, the dead, and other supernatural entities, even ones banished to the Dungeon Dimensions, constantly keeping updated with the various states of gods and other beings. While it doesn’t put them under the summoner’s control, the ability to talk to the gods and force them to at least hear you is a powerful (and dangerous) tool."
400,Necromancy,Magick,"​Everything is a tool, even the dead. You are able to animate the corpses and skeletons of
others. These constructs are only capable of following simple orders. As a bonus, you can summon five obedient zombies to crawl out of the ground every hour."
400,Numbers,Helluva Boss,"You have the numbers of hundreds of demons, these demons will do literally anything- no matter how illegal as long as they’re paid for the service, of course Imps feature prominently but there are also a few members of the Goetia family willing to lend political support if given the proper... incentive. If future jumps you’ll receive the numbers of other morally bankrupt individuals who can provide you what you need for the right price."
400,Tibia Mariner,Elden Ring,"The dead have long been left to wander. What they need is leadership-and now, you can grant it to them. The mindless undead now fall under your will, in amounts roughly proportionate to your overall power-but even a dead man could summon hordes of ghosts or skeletons of great stature to his side. You may also raise the dead with the reserve of deathly energy within you, granting them purpose and direction under your leadership. Your grip on them is strong enough to contest with other magical abilities that may seek to usurp your control of the undead-though with this alone, you lack any innate ability to wrest control of undead summoned or raised by others.
This perk also comes with a boat just big enough to carry you in, and a tibia bone large enough to serve as a paddle. Some odd magic lets it sail on land as well as it does in water, teleport short distances and splash “water” made of deathly magic that can deal significant harm to your foes."
400,Sympathetic Binding,Gemcraft: Frostborn Wrath,"Simply put: this is a cheap way of summoning demons and binding them to your power, allowing you to extract energy or work from them. Demons are infinite in number, and are summoned from Beyond, so there is no risk of running out, and no penalty for their death. The price is easy; a drop of blood and an investment of mana. The more mana you contribute, the stronger the resulting pseudo-soul of the demon. Since the soul-like structure of the demon is tied directly to their body, it also increases their physical resilience, with no real upper limit.
At the time of summoning, you can bind them with a simple command, and they will try to complete the given objective, albeit with extremely limited intelligence. With advanced techniques, you can also provide more direct control, but that requires an ongoing effort, as well as the specialized training necessary to avoid damage from the corrosive mind of the demon.
A word of warning, while simple demons are dumb reguardless of their strength, that is not the case for every type of demon. Simple swarmlings, reavers, and giants all lack the critical thinking necessary to rebel against your control, but if you try to get creative and summon anything more sophisticated, you may end up with a powerful enemy that resents your chains, and may very well possess the creativity to get loose from them. The greatest threat that the world faces was one such demon, once upon a time."
