Cost,Perk Name,Source,Description
100,Shady Speak,NieR,"Perhaps the greatest cause of conflict between Replicant and Gestalt is the language barrier. Without understanding, neither side can see the other as anything but feral monsters. You’ve managed to breach this barrier and can give that same gift to others. You understand the speech of anything, even if you do not speak the language, and can make yourself understood in return. You need not have the necessary language knowledge or even the right body to make the sounds but you will be able to make yourself understood regardless. This gift can be shared with those around you and, if you so wish, you may also make your own language incomprehensible to all others, though this cannot be shared."
100,Parchment & Ink,High School DxD,"Devils are closer to humanity than many other Factions, though this isn’t necessarily out of benevolence. By establishing a business arrangement, a Devil can gain more standing and power from giving a particular service to a human, nowadays the tasks these days usually boil down to ‘babysit my children’ or ‘dress up in cosplay for me’. Both parties have to agree to it and the Devil has to fulfill their end of the bargain to the satisfaction of the contracted, but once they do, they gain both more standing in Devil Society and avery slight increase in power. It would take decades if not centuries of contract work to reach the level of a Great Satan or legendary Devil this way, but you know what they say about investments, right?"
100,Not​ ​This​ ​Again​,Sailor Moon,"You’re the villain--of course you’re going to lose at some point. You can tolerate setbacks.
You've got no time to get angry over every minor plan that gets squashed. Frustration from
failure, whether yours or a minion’s no longer rules your mind, and you have the patience
needed to plow through your mistakes."
100,The Evil,Vermis,"The Cruel, the Horrifying, or the Ugly. Hopefully for your sake none of those apply to you, especially the last one. Or maybe they do the first two, hell even the third one if you think it adds to what you have going on. This perk doesn’t cause any physical changes to you. But even if you may look shifty or have something off about you, people will be less likely to think so after a chat with you. Your words can put people at ease, lower their guard, and they will likely believe your bald-faced lies. While your insults bare the poison from your non-existent fangs as those do, your words fly quick-witted off your silver snake’s tongue. But do be careful once they catch on to the serpent speaking to them. Ghylak is a clear example of this."
100,Ad Infinitum,Deltarune,"You are in truth an excellent salesman, easily able to come up with an ad campaign that would net you an incredible amount of profit, you don’t have to worry about getting kicked out of the castle like a certain someone."
100,Agent Lv.0,Blame!,"As a standard Safeguard agent, understand that your role will primarily lean towards
infiltration and reconnaissance of key strategic locations. Your skillset has been updated
accordingly to reflect such measures, and you’ll find it easy to slip into an organization of your choosing – though changing masks may be more of a difficulty. Understand that an organization does not necessarily have to be that of people – and even programs will acknowledge your presence into their fold."
100,Parchment & Ink,High School DxD,"Devils are closer to humanity than many other Factions, though this isn’t necessarily out of benevolence. By establishing a business arrangement, a Devil can gain more standing and power from giving a particular service to a human, nowadays the tasks these days usually boil down to ‘babysit my children’ or ‘dress up in cosplay for me’. Both parties have to agree to it and the Devil has to fulfill their end of the bargain to the satisfaction of the contracted, but once they do, they gain both more standing in Devil Society and avery slight increase in power. It would take decades if not centuries of contract work to reach the level of a Great Satan or legendary Devil this way, but you know what they say about investments, right?"
100,Not​ ​This​ ​Again​,Sailor Moon,"You’re the villain--of course you’re going to lose at some point. You can tolerate setbacks.
You've got no time to get angry over every minor plan that gets squashed. Frustration from
failure, whether yours or a minion’s no longer rules your mind, and you have the patience
needed to plow through your mistakes."
100,The Evil,Vermis,"The Cruel, the Horrifying, or the Ugly. Hopefully for your sake none of those apply to you, especially the last one. Or maybe they do the first two, hell even the third one if you think it adds to what you have going on. This perk doesn’t cause any physical changes to you. But even if you may look shifty or have something off about you, people will be less likely to think so after a chat with you. Your words can put people at ease, lower their guard, and they will likely believe your bald-faced lies. While your insults bare the poison from your non-existent fangs as those do, your words fly quick-witted off your silver snake’s tongue. But do be careful once they catch on to the serpent speaking to them. Ghylak is a clear example of this."
100,Ad Infinitum,Deltarune,"You are in truth an excellent salesman, easily able to come up with an ad campaign that would net you an incredible amount of profit, you don’t have to worry about getting kicked out of the castle like a certain someone."
100,Agent Lv.0,Blame!,"As a standard Safeguard agent, understand that your role will primarily lean towards
infiltration and reconnaissance of key strategic locations. Your skillset has been updated
accordingly to reflect such measures, and you’ll find it easy to slip into an organization of your choosing – though changing masks may be more of a difficulty. Understand that an organization does not necessarily have to be that of people – and even programs will acknowledge your presence into their fold."
200,Pure Unadulterated Evil,Jujutsu Kaisen,You are extremely manipulative and cruel. You have no problems doing the most heinous of things a living being can do. Genocide is merely the tip of the iceberg. You know how to do these things quite efficiently too. Capable enough to be experimenting on cursed spirits and humans and creating half breeds.
200,Contract Creation,Chainsaw Man,"When you use the word “contract”, it really means something. Should you propose a contract to a willing participant (even fiends) and have them agree, you both will be able to offer things you otherwise couldn’t (uses of an ability, your lifespan, whatever). Failing to deliver on your end of the contract results in death.
You aren’t able to force others to accept your contract against their will but it can be enforced even if mind control or other means are used for their acceptance. Both parties are allowed to offer up things that those under their rule possess as well. Both parties have to offer something, but it doesn’t necessarily have to be a fair deal. So long as they can give consent.
(Editor’s Note: Originally free for Non-humans, ex. Fiend & Devils. And for Humans towards Devils. However, if a non-human wanted to keep it post-jump, they needed to pay 100CP while Humans had to pay 200CP to also upgrade to being the last bit of text of this perk’s description.)"
200,Traumatic Individual,Horror Midnight Movie Marathon,"You are an expert at making people suffer and inducing trauma. Even when you don’t do anything in particular for it, negative encounters with you are just more traumatic than normal, if you kill someone’s family before their eyes it will damage their psyche more because it was you, though you may toggle this part off or on. This also makes you skilled at creating toxic, abusive relationships with others in your life, and knowing how far you can push before it becomes too far. In general you always seem to know how to make someone’s life a living hell, and are not only creative in the process but good at identifying how to tailor it to a certain individual."
200,With Just a Gesture,Lies of P,"Aren’t you an articulate gentleman. With this perk, you fully understand the importance of and the use of body language to get across information and can use this to express yourself easily. You can always match your body language with what you want to convey and even convey information with just body language, after all a harsh look can often do just as much as words can."
200,Contractor,Death’s Door,"The Lord of Doors once made a contract with Death itself. Finding such a being was no easy task, even with the ability to travel the Lords of Doors possess. This perk grants two things. First, when you seek to make a contract, you have an easy time identifying and tracking someone or something that can fulfill the contract. Secondly, you are skilled at negotiating such contracts. While this will improve your chances of making a contract, it doesn’t guarantee the entity will be willing to agree."
200,Fugitive,Monster,"Whenever a person or organization is looking for you in order to harm or capture you, it will be significantly harder to track you down. A nationwide manhunt with your face plastered across newspapers would see someone important recognizing or encountering you once or twice a year if they are good or lucky, though this perk will only work if they do not know where you are at the moment. This perk is togglable if for some reason you want to be caught."
200,Enchain,Jujutsu Kaisen,You have the ability to create binding vows on the fly. Letting you survive some things like an explosion by sacrificing a limb or such a thing. These are always gonna end with a punishment if you do not follow the rules. Death will always happen even if the being is completely omnipotent. Absolute deals are the things this does.
200,Elite Hunting Club,Horror Midnight Movie Marathon,"This is a global network of kidnappers and human traffickers who will acquire victims for you. You’ll have to pay them, and the more specific the victim the more it will cost; ‘any human’ would be covered in your basic (benefactor paid) dues, even ‘(wo)man 18-35’ probably would be, but something like ‘American, virgin, male, 40+’ you’re going to start paying significantly for, and if it’s too specific you may have to wait quite some time. Also don’t expect them to manage to get you the President of the United States for less than a truly stupendous amount and even then it will take time and be difficult for them, possibly even enough that they fail. While they have skills and connections they are still, sadly, ordinary human beings, and ones who care to an extraordinary extent for their own privacy; they do not simply magically have whoever you pay for they have to get them."
200,The Lost,SCP Foundation,"The emptiness. The sadness. The blackness. The darkness.
To be without purpose, to demand meaning from an unloving and violent world... some people just need a single triumph or victory to prove that their life has meaning. Such that walk empty are drawn into your path. It is effortless to influence these directionless people. Offhanded comments, subtext in your poetry, even reading an incoherent review from you on the internet would be enough; soon they’ll be following your lead or striving to reach a similar sense of meaning by pursuing the experiences you suggest. You have immeasurable charisma when it comes to leading the aimless, and they will not feel lost so long as you
give them a cause to follow. You know all about a lack of direction in life and the distressing anxiety it causes. If things seem hopeless and confusing, you’ll keep being able to find a path forward. Even if everything you do is taken away each decade. Even if you’re made to start over and over with no sensible way to leave this meaningless journey. You can keep on going, and others who struggle to see their place will eagerly follow your lead."
200,Demonic Tongue,Shin Megami Tensei V,"Demons and God are fickle beings, unpredictable to a normal man. It's lucky than that you are in possession of great negotiation skills when it concerns Demons. You can not only
understand them (and in future worlds beings like Demons) but also have a sense of what you need to say to have them join your side."
200,Fraud,Horror Midnight Movie Marathon,"You are highly skilled at faking supernatural events. Your mind is always alive with means to simulate supernatural happenings and your creativity when it comes to thinking up means to do so, and to do so in ways that will fool observers, and with more work even investigators. And that’s assuming you’re only using mundane means. You are good at incorporating actual supernatural or just other worldly powers and resources into your hoaxes as well.
This comes with enough acting, salesman, and con artist skills to effectively play the role of a fortune teller, medium, or faith healer/exorcist, and make yourself believable. Or just make a decent living as a con man, used car salesman, or B grade actor. And of course this skill at believably faking the supernatural would make you a master of practical movie effects to make Robin R. Bottin or Rick Baker either proud or jealous."
200,God’s Plan,Cult of the Lamb,"Running a cult, or any other organization for that matter, requires more than just devotion. You understand this, and you seem to have a good head for managing the logistics of an organization. Efficient division of work, scheduling, food and material inventory, budget management, all the day-to-day tasks of people managing come easily to you now."
200,Stealth,World of Horror,"Destruction of the forces of evil is all well and good, but there’s time to gather information and be a little more discreet, seeing as what you’re doing in the interest of the greater good is probably more than a little illegal. You’re good at blending in with crowds and putting in a lot of work into disguises. You’d be surprised how easy it is to get into the closed hospital with a decent nurse uniform and a look on your face like you belong there."
200,Solomon’s Testament,Shin Megami Tensei II,"Demonic power is used by all powers of note in this world, and more than a few humans have managed to charm or coerce them to their side. The problem is that when negotiating such a contract, many Demons are not terribly...straightforward in their bargaining, some just stealing their gifts and bribes without anything in return. Whether from a similarly alien mindset or some hard-earned lessons in this cycle of mad negotiations, you know how to
reach an accord and understanding when speaking with Demons, and understand what you need to give or say to them to bring them to your side. It won’t work terribly well on those staunchly determined to stand against you, but at least you won’t dump your life savings at a powerful demon only for them to attack you anyways. This works on demons in later jumps, as well."
200,Noncon Contract,Chainsaw Man,"Once per Jump you can show someone this adaptive contract with a proposal for something they have and you want. They are forced to assign you a job in exchange. The more willful and powerful they are in comparison to you, the more valuable and difficult the job can be in relation to what you request. Upon completing the job they will be forced to honor your reward and everyone will accept this exchange. You cannot use this to ask for things that are impossible to give and everything you ask for must be under a single general theme. How much they personally value what you request also impacts the difficulty of the task."
200,High Priest,Marvel Comics: Symbiotes,"Are you perhaps the leader of your... Anyway, you’ve got a certain dark charisma that allows you to easily talk to receptive people around your way of thinking, seduce them to your worldview, and convince them of the truth of any occult or religious secrets you’re aware of. You can also spot the tells of people who might be receptive to your teachings... Or, in a more sinister light, people who could be manipulated and indoctrinated. And yes, you can apply these skills to other forms of social interactions."
200,A Fearsome Reputation,Drakan,"You could burn this whole village to the ground to get what you want, but why bother when you can just ask... menacingly? You have a terrifying aura that can cause hardened soldiers to quake in their boots when you turn your gaze on them. People who are afraid of you will be more inclined to answer your questions or give you what you want. Finally, any evil deeds you commit will grow more horrific in the telling."
200,An Article Of Faith,Outlast,"You are good at the business side of things. You have a thorough understanding of economics, and the ability to turn any service or resource into a profit given enough effort."
200,Secret Brando Family Technique,Jorge Joestar,"Much as you may like it to be otherwise, villains have a habit of losing at the end of the day. The heroes time and again rise up and ruin your schemes. It may not be fair but it is how it is. Luckily the heroes also have a habit of letting you slink away freely after they win. Not that they stop hating you or forgive you for your crimes but it just seems to drift out of their minds that they should be stopping you and not relaxing after saving the day. It won’t work if you keep on attacking them or try to restart the failed plot but as long as you actively try to escape once a plot has gone sour, you’ll almost always manage to do so."
200,Judgement,Genesis,"After the fall of man happened it seemed like they had taken some traits from the deceiving snake, namely their propensity to lie. But you are not easily fooled, given that your eyes can see how wicked those in front of you are and your ears can detect any falsehood spoken to you."
200,Hidden Meaning,Danmachi,"Everyone has a motive that drives them to keep going on the road of life. Through this you can learn the motives and goals of a person with just a short conversation with them or detailed analysis of their past actions even a short battle would allow you to figure it out. This also makes you skilled and experienced at finding people that you can trust your secrets with, who have an ill intent towards you and would likely want to see you fail or someone neutral towards you that wouldn’t care about your motives and goals."
200,Pressure Submission,Garage: Bad Dream Adventure,"Even though “Juice” had a far higher Ego-level than “Yang”. He still managed to make her
followed his whim and became the immobile milky fuel generator. Almost as if he overwhelmed her verbally. You seem quite good at that, making those you can successfully talk down or into doing something becomes submission to your wants and orders. Though it could have just been the case of “Juice” adopting her real-life counterpart’s submissive demeanor."
200,"Kill the Soul, Over And Over Again",Jujutsu Kaisen Remake,"Aren't you the spiteful little fucker? And you're talented at it too, knowing just the right way of breaking people's hearts, crushing their will to dust. There's the obvious route of just killing everyone they love, but you can use subtler ways as well, like maybe copying their technique at the worst moment. The body can only die once, the soul can be killed many times, that's your motto… Man you are just the absolute worst."
200,Killing Intent,Fear & Hunger: Termina,"You passively emit an aura of danger, that any beastly or base being will recognize and abide. Unintelligent beasts, such as wild hounds or peasants are unlikely to attack or confront you, as their instincts warn them to avoid you. If you somehow come into conflict with something affected by this perk, your aura will also distract and spook them, causing them to act hastily and hesitantly."
200,Now I See Ya,Jorge Joestar,"Growing up on the streets made you into a real quick thinker, a talent that’s going to go a heckuva lot further than you’re thinking it might. As long as you’re aware enough to see things clearly, you can adapt to any situation in an instant. Whether it be trying to start up a new crime branch a few cities over and needing to adapt to the local customs or finding yourself teleported onto a spaceship over Mars in the future, you’re not thrown off for even an instant by anything that comes your way. You’ll always be balanced, focused and ready to act, even when the utterly impossible is happening right before your eyes. With a quick trigger finger and a quicker mind, you’ll be able to survive even once these weirdos start pulling out their Stands."
200,Secret Brando Family Technique,Jorge Joestar,"Much as you may like it to be otherwise, villains have a habit of losing at the end of the day. The heroes time and again rise up and ruin your schemes. It may not be fair but it is how it is. Luckily the heroes also have a habit of letting you slink away freely after they win. Not that they stop hating you or forgive you for your crimes but it just seems to drift out of their minds that they should be stopping you and not relaxing after saving the day. It won’t work if you keep on attacking them or try to restart the failed plot but as long as you actively try to escape once a plot has gone sour, you’ll almost always manage to do so."
200,Judgement,Genesis,"After the fall of man happened it seemed like they had taken some traits from the deceiving snake, namely their propensity to lie. But you are not easily fooled, given that your eyes can see how wicked those in front of you are and your ears can detect any falsehood spoken to you."
200,Hidden Meaning,Danmachi,"Everyone has a motive that drives them to keep going on the road of life. Through this you can learn the motives and goals of a person with just a short conversation with them or detailed analysis of their past actions even a short battle would allow you to figure it out. This also makes you skilled and experienced at finding people that you can trust your secrets with, who have an ill intent towards you and would likely want to see you fail or someone neutral towards you that wouldn’t care about your motives and goals."
200,Pressure Submission,Garage: Bad Dream Adventure,"Even though “Juice” had a far higher Ego-level than “Yang”. He still managed to make her
followed his whim and became the immobile milky fuel generator. Almost as if he overwhelmed her verbally. You seem quite good at that, making those you can successfully talk down or into doing something becomes submission to your wants and orders. Though it could have just been the case of “Juice” adopting her real-life counterpart’s submissive demeanor."
200,"Kill the Soul, Over And Over Again",Jujutsu Kaisen Remake,"Aren't you the spiteful little fucker? And you're talented at it too, knowing just the right way of breaking people's hearts, crushing their will to dust. There's the obvious route of just killing everyone they love, but you can use subtler ways as well, like maybe copying their technique at the worst moment. The body can only die once, the soul can be killed many times, that's your motto… Man you are just the absolute worst."
200,Killing Intent,Fear & Hunger: Termina,"You passively emit an aura of danger, that any beastly or base being will recognize and abide. Unintelligent beasts, such as wild hounds or peasants are unlikely to attack or confront you, as their instincts warn them to avoid you. If you somehow come into conflict with something affected by this perk, your aura will also distract and spook them, causing them to act hastily and hesitantly."
200,Now I See Ya,Jorge Joestar,"Growing up on the streets made you into a real quick thinker, a talent that’s going to go a heckuva lot further than you’re thinking it might. As long as you’re aware enough to see things clearly, you can adapt to any situation in an instant. Whether it be trying to start up a new crime branch a few cities over and needing to adapt to the local customs or finding yourself teleported onto a spaceship over Mars in the future, you’re not thrown off for even an instant by anything that comes your way. You’ll always be balanced, focused and ready to act, even when the utterly impossible is happening right before your eyes. With a quick trigger finger and a quicker mind, you’ll be able to survive even once these weirdos start pulling out their Stands."
300,Extra Contracts,Chainsaw Man,"For each purchase of this ability you gain three canon (or OC
companion) devil powers in the form of a favourable contract with that devil. They are free
to use but overusing them will draw the ire of the devil and going beyond the capabilities
of the devil is impossible (you can’t use the ability more often than the devil can)
however you can opt to take on the costs yourself to continue using them.
The soft and hard caps are increased with your strength in relation to the ability. These abilities count as the abilities of a nearby ally so they don’t get stronger with perks that increase your power. The more the devil favours you and your actions, the more uses you will be alloted. You receive a discount on devils as a companion if you obtain one of their
abilities through this. Maximum of three purchases."
300,Radiant Presence | Perfect Secretary,Kill la Kill,"Radiant Presence [100CP] (Kill la Kill)
Something about you just seems to shine, like a rainbow of lights in your presence. This doesn’t merely serve to make you look more stylish and appealing (though it does that), but it lends a sense of weight and authority to your words when dealing with anyone who has some reason to respect you, even if it's only in their mind. It won’t help with people who hate your guts and wish death upon you, but anyone else will find this making them react more favorably.
Perfect Secretary [200CP] (Kill la Kill)
You possess the uncanny ability to organize a mundane business of any kind easily  however, this won’t make you skilled at running schemes to take over the planet through clothing innately but it will make you talented at investing resources wisely and making sure that all necessary details are gathered and recorded efficiently. You could easily juggle dozens of business meetings a day and turn an average company into an international superpower over the course of a year or less by fully applying these skills, Jumper!"
300,Weakest Link | The Lesser Evil | Roundabout,Abara,"Weakest Link [100CP] (Abara)
Whether it's billionaires looking to rig a court case or massive conspiracies who want a cop to keep an eye on any nosy detectives, you’re their man. You’re almost always the first pick for bribes or privileges in return for facilitating the corruption, unless you build a track record of turning down such offers.
The Lesser Evil [100CP] (Abara)
No matter how much you’ve wronged someone personally, as long as there is a greater evil than you in the picture, you can still convince people to fight with you against it. They won’t necessarily listen to your orders. At best, you can point them in the direction you want, but it’s better than killing you on sight.
Roundabout [100CP] (Abara)
Sometimes it’s best that the right hand is blind to the left. You are a master at working behind your superior’s back in any organization. Even if your goals are directly opposed to those of your superior’s, and you use the group’s resources to accomplish it, they’re unlikely to notice until you’ve already played your hand."
300,Bad Riddles | Complacency | Gossipmonger,SK’s: TDTS,"Bad Riddles [100CP] (SK’s: TDTS)
You know just how to get under someone’s skin in the pettiest of ways, whether through humour they find intolerable or increasingly vexatious questions. Can provoke outright aggression while making them look like they’re overreacting.
Complacency [100CP] (SK’s: TDTS)
Although some who aren’t satisfied with their place in life will spit out ‘complacent’ as an insult, you have found that floating calmly down the river often takes you where you need to be. And even if it doesn’t, if you see a bear mauling someone on shore - do you really want to get involved, when you’re nice and safe exactly where you are? You’d get your bullet shells all wet, might ruin the powder for your six-shooters, and get nothing but claws in your belly once you finish wading to shore. No, you know that sometimes bad things happen around you and as long as they’re not happening to you, you’ll find a way to get by without going into a moral crisis over your choice not to act. It was, after all, only practical.
Gossipmonger [100CP] (SK’s: TDTS)
Your canny eyes see the sordid secrets of town regulars, learning them over lengthy
immersion and observation. Know who’s having affairs, where so-and-so’s hooch stash
hides, and the fact that the worm-white man on the hill keeps not one but five padlocks on his heavy basement door. Know their personal quirks and the ways to play them against each other.
- Passively updates once for every week you spend in a location; if you are actively
snooping around, you may update once per day instead.
- You may leave for up to a week at a time while this perk is active, providing you
return to the community before the time is out.
- You never lose knowledge of a place or the people where you used to live, but your
knowledge is only as good as the last time you paid the area a visit.
- When you jump, it updates immediately with a new community appropriate for your
origin upon arrival.
Does not work for populations of greater than 2,500 people."
300,Radiant Presence | Perfect Secretary,Kill la Kill,"Radiant Presence [100CP] (Kill la Kill)
Something about you just seems to shine, like a rainbow of lights in your presence. This doesn’t merely serve to make you look more stylish and appealing (though it does that), but it lends a sense of weight and authority to your words when dealing with anyone who has some reason to respect you, even if it's only in their mind. It won’t help with people who hate your guts and wish death upon you, but anyone else will find this making them react more favorably.
Perfect Secretary [200CP] (Kill la Kill)
You possess the uncanny ability to organize a mundane business of any kind easily  however, this won’t make you skilled at running schemes to take over the planet through clothing innately but it will make you talented at investing resources wisely and making sure that all necessary details are gathered and recorded efficiently. You could easily juggle dozens of business meetings a day and turn an average company into an international superpower over the course of a year or less by fully applying these skills, Jumper!"
