Cost,Perk Name,Source,Description
100,Defense Focused,Overlord,"You’re trained and skilled in one particular area, taking damage. Whether it's because you’re naturally tough, particularly skilled at wearing armor, or have masterful use of a shield the simple fact is you can take damage like a champ and get up from hits that would leave lesser men dazed, if not dead outright. Additionally you are particularly skilled at grabbing, and maintaining, the attention of your enemies, ensuring they waste their time targeting you when they could be better spending their time focusing on your less defensively skilled comrades. Just starting out you’ll have a level of skill at rolling with the hits that would leave you easily capable of taking on small groups of armed men, with nary a scratch to show for it, and oftentimes not a scratch at all. You’ll possess abilities geared for gaining the attention of the enemy, even if they would normally ignore you, as well as abilities geared towards intercepting the attacks of others so that they strike at you instead of their intended target. You’ll also have access to several abilities that will allow you to easily repair any damage done to your equipment.


--- (Requires Realm of Heroes): In the Realm of Heroes you’ll be taking on entire small armies of trained warriors (say a hundred or so) and will be unlikely to be injured by them to any significant degree, potentially walking away with no injuries so long as you aren’t careless. Your abilities in maintaining the attention of foes are greater, allowing you to grab the attention of many enemies at once and keep it on you with ease, as well as allowing you to easily intercept the attacks even of enemies that aren’t actually nearby. Your equipment can now be fixed in the middle of battle even as its being damaged, leaving the canny defensive fighter well suited for prolonged conflict. Additionally at this point you will be able to set a small group of allies as being ‘body-guarded’ by you. Half of any damage they would take is transferred to you, though your defensive abilities still apply to the damage in full, meaning it is likely you won’t be hurt very much if at all. ---


--- (Requires Level One Hundred): At Level One Hundred you can easily walk through entire swarms and throngs of ravenous monsters and berserker warriors and not even notice their attacks upon you. You’ll be able to get and then keep, until you allow them to focus elsewhere, the attention of any foe you engage with regardless of whether or not attacking you would be a wise course of action for them, and your equipment is now impossible to break or be damaged by any method so long as you are holding or wearing it. Your bodyguard abilities can now be applied to a massive number of people, and will intercept up to 90% of the damage that would normally have gone to them. Your defensive abilities apply in full against the damage sent your way, as normal, meaning you could potentially tank for entire raid groups all on your own. Finally you gain the Super-Move known as Invulnerable Aegis special ability. You can activate this at any time, several times per day, to render any attack made against you completely and utterly negated no matter how powerful it is. It is one of the few defenses known to be capable of fending off the Dimension Slash ability of the damage focused warrior. Naturally no matter what level you are as a defense focused warrior you’re decent at actual fighting as well, though not quite to the same extent as the magic warrior or monk, and nowhere close to the damage focused warrior. This class synergizes tremendously well with Tireless and World Champion, allowing the defense focused warrior to drag out battles near indefinitely, allowing them to benefit from regeneration, tirelessness, and slowly-increasing strength as the battle grows longer until eventually they’ll be able to batter down just about any opposition. To defeat such a warrior would require quick and overwhelming force, for in the long battle (which they would be uniquely suited to engaging in) they are a nearly insurmountable force. ---"
100,The Hunter with 7 Weapons,Duel Monsters - Shadow Realm,"You’re a fair hand with a blade, aren’t you? You have a great deal of expertise with melee weapons of almost every make and kind, being able to pick up and use any medieval weapon and use it as if you were a veteran right away!"
100,Monk Fighter,Duel Monsters - Shadow Realm,"You are a hardened warrior, you learnt how to strike and not hurt yourself. From now on, you don’t take ‘backlash’ from your bare-handed strikes, i.e if you punch a rock, you don’t get the pain from the punch itself, though if the rock punches you back it won’t protect from that."
100,Good With a Blade,Akame ga Kill,"You are particularly skilled with some type of weapon, or possibly your bare hands, well and beyond what people can reasonably expect to achieve through normal means, but not quite supernatural. Not that a supernatural level of ability is out of the question in this world, and having such skill wouldn't truly qualify as rare."
100,Huntsman Training,RWBY,You graduated from a prestigious combat academy and you have the skill to show for it. You’ve mastered the acrobatic combat that is a staple for Huntsmen and Huntresses and can hold your own against hordes of mindless Grimm
100,Spoon To The Eye!,Arifureta Shokugyou de Sekai Saikyou,"The monsters of this world are many and more dangerous than the average joe imagines, not to mention the war going on and the enmity of the fellow man. Training, all kinds of training are needed and you got it, both from your teachers and from the battlefield itself. You know your way around most weapons, be it a longsword, shortbow, mace, war-axe, war scythe, club, spear, halbert, sabre, dagger, kriegsmesser, longbow, and many, many, many more. As expected, such expertise lets you pick up new weapons and master them to some degree with more ease. Of course, your style is highly unpredictable and unorthodox, being basically created by you, but no one can deny it’s effective."
100,Combat Skill,King Arthur,"Every knight needs to know how to fight. Most are trained to use a large variety of weapons, and most have either average or below skill in each. You don't settle with average however. You have the skill to match even masters in the use of a sword, bow, and seven other melee weapons."
100,Saint-Rank Fighter,Mushoku Tensei: Jobless Reincarnation,"While you might not practice one of the three famed sword styles, you are undoubtedly a capable opponent in combat, having learned and reached incredible amounts of proficiency and mastery in Saint Dragon Battle Aura Fighting-Style of the Six-Faced World that you could be considered a Saint-Rank in this Combat-Style. While this also gives you all the knowledge of the techniques of the Saint Dragon Battle Aura Fighting-Style, you only master these techniques at Saint-Rank. This elevates your Mana Reserves to the point that you can cast half a dozen Saint-Rank Spells before being exhausted along with elevating your mastery and control of your Battle Aura that it can amplify your physical capabilities to its limits allowing you to become stronger than Advance-Rank Warrior but weaker than Saint-Rank Warrior in pure stats alone. You also gained an incredible innate talent at learning and mastering any Martial Arts-Styles and Powers though this is more prominent in Unarmed Combat-Styles and Magic-Spells which would allow you to reach Saint-Rank starting scratch within three years amount time though it would be faster if you have a master to learn from or if you already have a foundation for it."
100,Saint-Ranked Warrior,Mushoku Tensei: Jobless Reincarnation,"The training that you underwent since you were a child has borne fruits, and you manage to learned and reached incredible amount of proficiency and mastery in North-God, Sword-God, and Water-God Sword-Styles of the Six-Faced World such that you could be considered a Saint-Rank in this Three Sword-Styles. While this also gives you all the knowledge of the secret techniques of the Three Sword-Styles, you only master them at Saint-Rank of the said secret techniques. This elevates your Battle Aura that it can amplify your physical capabilities to extremity allowing you to rival any Saint-Rank Warrior in pure stats alone. You also gained an incredible innate talent at learning and mastering any Martial Arts-Styles though this is more prominent in Armed Martial Arts-Styles which would allow you to reach Saint-Rank starting scratch within a year’s time though it would be faster if you have a master to learn from or if you already have a foundation for it."
100,Book of Martial Arts,Mushoku Tensei: Jobless Reincarnation,There are many forms of Martial Arts that existed and there those famous and unknown ones but with this book records all of it. This book has the record of all known and unknown Martial Arts Styles in this world and it also contains instructions of the training regimens for each Style which are detailed and easy to understand that it’s nearly impossible not to understand the meaning and descriptions of each Styles and training regimens. This book also records the Martial Arts Styles or something equivalent that you know or invented. Post-Jump this book automatically updates to include the Martial Arts System or Other Systems equivalent to it in the future worlds that you are in and the book has effectively infinite pages and opening to the desired page or style with just a thought.
100,Caped Combat,With This Ring,"​Fighting with super-strength is not the same as fighting with normal strength: a skilled user will rely on grapples to deny leverage rather than simply punching someone through something as soft as concrete. Likewise, fighting with super-speed, telekinesis, a danger-sense, or some other superpower demands different approaches to combat, both to fight with or against them. You have a great deal of skill fighting with and against supernatural powers and you adapt quickly when fighting with or against new powers."
100,Killed Him with a Shoe,Ender’s Game,You can make anything into a deadly weapon and instinctively know how to get the best performance out of things that actually are deadly weapons.
100,Beast of Gods,Fate/Grand Order,"Could there be any warrior more perfect? Any man more flawless? Compared to you? Not at all. At least when you’re just observing from afar, you appear to be totally without flaws or weaknesses to anyone. You're perfect in aesthetics, though you are quite handsome, but you seem to lack any weaknesses, flaws, holes in your defences or other disadvantages to onlookers. Even those who have special powers to notice such things will fail to do so. It is only after directly interacting with your weaknesses that they can uncover them, such as by noticing that you take much more damage from fire than other sorts of attacks if you have a weakness to fire. Even that will be difficult to notice however, as any injuries you take seem far less serious to your opponents, though your allies can still realise the severity if you wish them to."
100,Shinobi,Generic Naruto Fanfiction,"What with all the screaming jutsu names and giant fireballs and kaiju summoning, its like these people have entirely forgotten that ninja are supposed to be stealthy. Well, good thing you’re here to remind them. You are a true Ninja, a true ‘Old School’ shinobi. You have ungodly dexterity, patience and sheer skill at sneaking. You could sneak through a village full of ninja at high alert while wearing bright orange, and your skills at lockpicking, picking pockets, stealing, sneak attacks and the like, trades which demand stealth like this, are just as ridiculous. In addition, you no longer need to cry out any of your jutsu’s names, being able to just execute any and all of your techniques without even uttering a word. You’re also a dab hand at using the more ‘traditional’ ninja methods of dealing with people, such as poison use and various practical assassination techniques that don’t require engulfing your hand in lightning and running in a straight line at someone. Finally, while you do not gain any supernatural abilities related to stealth, you can maintain any abilities you do have in just about any condition, be it drunk, injured, or unconscious."
100,Combat Experience,That Time I Was Reincarnated as a Slime,This world is a world where the Strong eat the Weak and the Weak serve the Strong and nobody without combat experience is going to survive for long here without heroes to save them. You’ve decided not to rely on something as nebulous as a hero and learned to fight and survive by yourself and gone into a fair amount scraps whether as an Adventurer of the Freedom Association or just as a Monster trying to survive their natural environment.
100,Turtle and Crane,Dragon Ball Z,"You’ve trained in martial arts, earning the title of ‘master’, and it shows. You’ve gained mastery of at least three mundane martial arts of your choosing, and also have a knack for learning new styles. Augmenting your chosen styles with ki comes as naturally as breathing to you, though it may take some extra practice to gain such ease-of-use with ones you learn later in life."
100,The Basics,Generic Xianxia,"Mastering the basics is what makes you advanced, and you have learned the arts of combat a long time ago. As such, your fighting ability has improved. The effects are noticeable compared to a neophyte; you deal more damage, you hit more often, you evade and parry more, you hit where it hurts and it hurts less when you're hit. Ultimately you are better at finding or creating advantages when fighting. This applies whether the battle is a physical, mental, or spiritual one. Additionally you find you have an easier time grasping the basics of any new technique, skill, or ability you learn, though progression beyond the basics will be entirely up to your own time and effort."
100,Monk,Overlord,"Differently from a ‘damage focused’ warrior who chooses their body as their weapon (and is more of a brawler) the Monk focuses on skill and grace, paired with explosive physical strength. Possessing the sturdiest, most flexible, and quickest bodies of all the physical classes they excel at striking when and where it would be most effective, rather than trying to overpower their foes with sheer brute strength. Just starting out you’ll be faster, tougher, stronger, heartier, and with a greater level of finesse (with your body at least) than warriors that chose to focus on swords and armor, though such individuals may outperform you if their equipment is of exceptional quality.

--- (Requires Realm of Heroes): Within the Realm of Heroes however your skin is akin to heavy steel plate at the weakest, and your strikes land with such quickness and ferocity that many bystanders will not even realize you’ve struck until after the fact. Additionally your heartiness will have grown to the point that you could casually resist even strong poisons, and disease and infirmity of the body are a thing of the past. You’ll also possess a number of abilities of a more spiritual sort, such as eventually being able to see the invisible, strike the intangible, ignore the damage reduction of enemies, and reinforce your body, mind, and spirit to significantly superhuman levels of resilience. ---

--- (Requires Level One Hundred): At Level One Hundred your blows could crack castle walls, your fists and feet moving so fast that you do not even appear to have swung them, and your movement is so quick that even with just a casual walking pace it may seem to passersby that you are practically teleporting. Your spiritual abilities will have also struck their peak, able to ignore poisons no matter how potent, understand the hearts and minds of living beings (even if you can’t speak their language, or they yours), and your physical aging will have stopped entirely. This class synergies tremendously well with that of a ‘damage focused’ warrior that chooses their body as their weapon, granting the skill, speed, and grace of the monk alongside the overwhelming brute power of the ‘damage focused’ class. ---"
100,Sorcerous Swordsman,Overlord,"It doesn’t have to be swords actually, it could just as easily be spears, or axes, or maces, or bows, or any other singular weapon type. With that one type you have a masterful level of skill, and the skills of a passable veteran in everything else. You’re skilled enough to face any three of your peers and come out the victor, in sheer skill at least, though a disparity in quality of equipment may swing the odds for or against you and being skilled won’t help you if they’re so fast you can’t see them move, or so tough that your weapon can’t hurt them. In addition you’re well knowledgeable with magic, roughly equivalent in ability to your weapon skills, and with a particular focus on ‘buffing’ yourself to fight even better. Just starting out you’ll easily defeat any of your peers in melee except the truly skilled and specialized, and your magics will serve best to empower yourself (or your friends) to allow you to close the gap even then. Your breadth of knowledge about so many different weapon types allows you a flexibility rarely seen in even professional soldiers and gladiators.

--- (Requires Realm of Heroes): In the Realm of Heroes you could effortlessly defeat entire warrior bands on your lonesome with nothing but pure skill, and your magics to empower yourself could let you come out of such encounters without so much as a single scratch, nor even a shortness of breath. ---


--- (Requires Level One Hundred): At Level One Hundred you’ll be able to regularly defeat entire armies of soldiers with nothing but sheer skill alone, often times while giving them a handicap of only using one arm, and your magics could empower you to such heights that if you truly pressed yourself you might rival the armies of a whole nation of regular men, assuming they were all in one place and didn’t run away once they saw you get really moving. Don’t think that this will trivialize a fight against a peer of equivalent level and strength without considerable effort on your part however, broadness of skill often times is trumped by specialization for good reason after all. ---"
100,Magic Warrior,Overlord,"You’re skilled in magic as well as swordplay. It’s not really on the same level as your physical abilities but you’re not exactly a slouch either. You’re particularly decent at spells meant to debuff or otherwise hinder large groups of low-level foes, as well as spells designed to force singular opponents into unfavorable positions that you can then take advantage of. Additionally you’re skilled enough with both your magic and physical abilities such that you can easily make use of both even in chaotic melee. That said your magic is best put to use putting your foes into unfavorable positions or forcing them to face you where you are strong and they are weak, don’t expect to be blasting armies out of existence with this. Starting out you can easily best small groups of trained warriors via a combination of both might and magic, easily channeling your foes into unfavorable situations and footing in order to take solid advantage of them. You possess magic capable of weaving illusory effects, as well as more physical magics such as changing the consistency of the ground (such as from hard earth to soft mud) or causing negative effects such a grease or sleet to form where you desire. Your magics and abilities that directly target your enemies focus mostly on slowing them down and sowing confusion, often via dazzling them with bright lights, flashes, sounds, and so forth. You naturally have the ability to channel these sorts of powers through your weapon, allowing you to inflict these effects as you hit your foes.

--- (Requires Realm of Heroes): In the Realm of Heroes you could trivially defeat large groups of trained warriors. You could easily sow confusion amongst their ranks via the crafting of illusions, such that they see everyone as an enemy, or everyone as an ally, or for single targets literal confusion as they are stuck by spells that leave them incapable of telling real from unreal or up from down. Induction of vertigo, poisoning, curses, literally slowing people, and even petrification are all possible at this level, and you can even haste yourself. Naturally your melee skills are top notch at this point as well, capable of easily taking advantage of the openings your magic makes in order to make easy kills. Even without the benefit of your magic though your skill is nothing to complain about, easily the equal or superior of anyone that isn’t a damage focused warrior or monk of a peer level to you. ---

--- (Requires Level One Hundred): At Level One Hundred you’ll be able to make literal topographical changes to the nearby terrain, creating gullies, small lakes, pitfalls, cliffs, and more. Your illusions are so powerful that it is virtually impossible to see through them without specific prepared counters, and the debuffs you can layer onto your enemies run the entire gamut of negative status effects, even including potential instant death, and can even hit large swathes of enemies all at once. Additionally your lower-leveled debuffs and effects become passive abilities, allowing you to layer such debilitations onto anyone you strike with your weapon without the need to actually expend mana in the casting. At this level your sword skills are near peerless, easily the equal of your magics, and outside of other peer level warriors it is unlikely you’ll ever meet someone that can give you true challenge in melee. A Magic Warrior benefits tremendously from the knowledge of strategy and tactics that comes with The Long Game, allowing them to effortlessly direct their spells, attentions, and technique in such a fashion as to hinder their enemies into near-inability to act, leaving the Magic Warrior free to take action at their own direction and at their own pace. ---"
100,Damage Focused,Overlord,"You’re trained and skilled in one particular area, dealing damage. You have focused on a singular weapon type to the exclusion of all else (your body can be your weapon), and are at the level of a grand master with it. You could easily best any seven of your peers in sheer skill alone, though skill may not help you if the differences in equipment or physical ability are too far out of your favor. Regardless of that however is your sheer ability to deal raw, unrelenting, damage with your chosen weapon. You’ll be able to pierce through armor with it, deal devastating blows, and cause massive amounts of critical damage to your enemies. Just starting out you’ll be able to slay small groups of trained soldiers with relative ease, and so long as you’re careful you’re unlikely to take any damage of note. You’ll possess a number of special abilities designed for striking with more power, increasing your accuracy, dealing considerably greater critical damage, as well for determining potential weaknesses in a foe.

--- (Requires Realm of Heroes): In the Realm of Heroes you could easily enough defeat the garrison of an entire castle single handedly, and your special abilities have increased even further. Aside from more powerful versions of your previous skills you will also possess the ability to deal wounds that resist natural healing efforts, may ignore the damage resistance of enemies, and in addition you will have learned several methods to allow you to blow through the prepared defenses of a magic caster. ---


--- (Requires Level One Hundred): At Level One Hundred your skills are virtually unmatched when it comes to the slaying of others. You could casually defeat entire armies of men and beasts without even batting an eyelash, and even beings of legendary martial prowess will find themselves merely your peers, at best. Your special abilities are even more powerful, and additionally you may now deal wounds that prevent both natural and magical methods of healing, as well as forcing weaknesses in creatures and enemies that do not normally have them. You’ll also possess the ability to strike at range, well outside of melee, through either air pressure or the simple force of your martial prowess (your choice). Finally you will have unlocked the most devastating of all direct damage abilities. The Super-Move, Dimensional Slash (or pierce/smash). With this technique you will be able to, several times per day, deliver strikes so devastating that they travel across dimensions, bypassing virtually every single defensive measure known. Armor fails, toughness fails, magic fails. Only pure skill and dodging will save your foes from this technique and with this ability before you virtually anything can be killed. Pointedly it does not prevent foes from being resurrected. A damage focused warrior benefits tremendously from also training in defense focus, as their increased knowledge and skill in defensive ability serves only to heighten their knowledge at exploiting the defenses of others. ---"
100,Total Concentration Breathing (Breathing),Demon Slayer,"Requires Total Concentration Breathing

Of course, this baseline assumes you’re practicing an established style...but with an additional purchase of this Perk, you develop you’ll achieved Pillar-level mastery of something more unique, a signature style of sword-fighting that may very well be yours and yours alon."
100,Total Concentration Breathing,Demon Slayer,"Requires Total Concentration Breathing (Breathing)

Buying this Perk a third time, you are the progenitor and grandmaster of a complete fighting style on par with the Breath of the Sun itself - hell, if may not even be a sword-based fighting style. This will allow you to teach others your style as well and like the Breath of the Sun, there will be enough material for other skilled fighters to develop their own variations of it."
100,Marksmanship,Justice League Unlimited,"Although guns might not work against a lot of the supernatural threats you’ll face in this world, it’s still a good idea to know how to use one just in case you come across a regular guy who wants to blow your head off or if you manage to acquire a powerful alien blaster. For 50cp you’ll be able to use either modern weapons like guns, rocket launchers, and grenades, or antiquated weapons like bows and spears as well as a highly trained soldier of the proper era. If you spend 100cp you'll become one of the most accurate individuals on earth with ranged weaponry. Not quite as good a marksmen as someone like Deadshot, Vigilante, or even Captain Boomerange, but with just a few years of practice or experience your skills can equal these legendary heroes and villains."
100,Jutsu Technique (C Rank),Naruto,"For 100 CP, you know a C-rank jutsu like Lee’s Drunken Fist."
200,Way of the Bat,DCEU,"Gadgets and powers can work on their own but adding in martial training will multiply their effectiveness several times over. You learnt since childhood the ways of beating other men into the dirt and making sure that they don’t get back up. You’ve become extremely skilled in several forms of martial arts, covering both unarmed combat, weapon usage and how to effectively use any devices or powers you have gained here in combat. A super strong brawler might be scary but that’s nothing compared to a super strong master martial artist."
200,LET’S MURDER SOMEONE,Medaka Box Abnormal,"A bunch of knives, a spear, a sword, a rocket launcher, a club larger than your actual body- how the heck are you fitting all of this under your clothes? It’s almost like you have some sort of pocket dimension through which to store a truck’s worth of size inside the hidden spots on your body. In reality, you’re just supernaturally good at hiding things on your body, even if the space is inside your mouth or under your armpit. You still have the weight of the things hidden on you but they are entirely undetectable and able to be instantly withdrawn when you desire it, as well as working as an incredibly effective training weight system that will rapidly train your physical strength and speed. ALL ABOUT ME- 200"
200,Combat Analysis,Toaruverse,"Having fought for hundreds of battles you gained preternatural ability to analyze and exploit the weakness of your enemies, at glance you can roughly guess to overall power of a person or group. The longer the fight or the more you stare them the more you can guess their weakness and the full extent of their powers even they haven’t showed it which is very accurate. The stronger you are the faster you can analyze the strength and weakness of everyone and if the gap is too great between you and you’re target you can instantly know everything about your opponents. This also applies to technology or any constructs that you want to find its structural weakness."
200,Not the Head!,To Love-Ru,"Your defensive skills seem to increase whenever you are in actual danger of death or permanent harm, proportionate to how high or immediate this danger is. Evading a sword slash may become easier than evading a punch."
200,Fists of Modern Fury,Petals of Reincarnation,"Sealing the deal? Pshaw, you’ll do more than that. You’ve got the talent and skill to make yourself far beyond what even world class martial artists consider possible here. Barehanded against a squad or three of highly trained, fully loaded Special Forces operatives? They’d been scraping their remains off the wall, quite literally, whilst you’d waltz out of there whistling away. Not only are you a brilliant martial artist, your martial arts also manage to hurt people regardless of the weird abilities they have. It won’t bypass durability or the natural material of their bodies, so don’t try to punch some kind of slime person, but they can’t negate your martial moves with any kind of esoteric ability. They won’t be rewriting the past to get rid of any bruises you’ve given them or using supernatural shields to stop your kicks reaching them."
200,Tank,Generic Gamer,"You were born to be a tank. No, not an army tank — a game-style tank, focused around taking the enemy’s hits so your friends don’t have to. It’s not necessarily that you’re tough, though you very well may be — attacks and hostile effects just seem to have less effect on you. Swords nick rather than slice, electricity treats you like you’re made of rubber, altered gravity has a fifth the effect on you that it should, and so on; it’s pretty weird how resilient you are to everything, but it’s exclusively beneficial, so who cares? It’s not just a matter of being able to take a bunch of hits without going down, though — you know how to redirect strikes to do the least damage to you they can. And, somehow, you’re not only able to enrage your enemies so they attack you rather than anyone else, but you’re able to do the same thing to their attacks, drawing them towards you regardless of their initial target so long as you’re within range"
200,DPS,Generic Gamer,"That stands for ‘damage per second’, by the way. Something you’re great at dishing out. You have a knack for using your powers and abilities offensively, such that you could use even normally non-lethal powers totally new to you to deadly effect, as if you’d practiced with them for decades. You not only have an intuitive grasp of what sort of attacks would be most harmful to a particular enemy, but you’re able to spot weaknesses and chinks in their armor with ease; if that weren’t enough, your attacks seem to actively seek out their targets — and their weak points, if they have any — of their own accord. Your attacks seem to move faster and take less out of you, sword swings ignoring air resistance and fireballs requiring less fuel. Furthermore, your attacks seem to at least partially ignore defenses; this means that they do more damage than they otherwise would, sure, but it also enables you to hurt people with what they’re normally immune to, even when it doesn’t make sense, poisoning someone without a body or burning a fire elemental."
200,Specialist,Naruto,"Every ninja no matter what, specializes in at least one area. Some specialize in ninjutsu, some specialize in genjutsu, and some in fūinjutsu. Specialists possess far greater power and skill than those not specialized in their chosen area. For each purchase of this perk, you can become exceptionally good at learning your chosen specialization. For example, one who picks fūinjutsu would have the potential to equal the greatest of the Uzumaki Clan with the proper training, while those who pick genjutsu could eventually rival Itachi Uchiha himself even with his Sharingan. This purchase bestows all the relevant knowledge and information needed and allows for a beginner to learn everything related to your chosen specialty in a fraction of the time it would normally take. The narrower the focus of your specialization, the faster you learn. This perk can be purchased multiple times, and you can mix specialties for free, such as making a Nin-Taijutsu specialization, but you have to purchase the specialties you want to mix and fuse in order to do so. Barring medical ninjutsu, you can purchase any specialty. For specialties that have multiple different styles, like taijutsu and kenjutsu, you can choose what style you want, such as kenjutsu in either the iai-focused samurai style or Killer B’s multi-bladed style or focusing on the Strong Fist or the Gentle Fist for taijutsu. For those who want to purchase multiple styles, they get a discount, but only if they are purchasing different styles for the same specialty."
200,Specialist - Kenjutsu,Naruto,"Every ninja no matter what, specialises in at least one area. Some specialise in ninjutsu, some specialise in genjutsu, and some in fuinjutsu. Specialists possess far greater power and skill than those not specialised in their chosen area. For each purchase of this perk, you can become exceptionally good at learning your chosen specialization. For example,  one who picks fuinjutsu would have the potential to equal the greatest of the Uzumaki Clan with the proper training, while those who pick genjutsu could eventually rival Itachi Uchiha himself even with his Sharingan. This purchase bestows all the relevant knowledge and information needed and allows for a beginner to learn everything related to your chosen specialty in a fraction of the time it would normally take. The narrower the  focus of your specialization, the faster you learn. This perk can be purchased multiple times, and you can mix specialities for free, such as making a Nin-Taijutsu specialization, but you have to purchase the specialities you want to mix and fuse in order to do so. Barring medical ninjutsu, you can purchase any specialty."
200,Master Monk,Duel Monsters - Shadow Realm,"Day in and day out training has allowed youcombat reflexes that are unmatched by any other’s! When you’re attacking with your bare hands, you could strike with twice the amount of speed as normal, performing two blows in the time it’d take for you to normally land one!"
200,Instinct of Doug,Rune Factory,"So when it comes to combat, monsters are pretty tough to beat, especially ones that you aren’t familiar with. From now when you’re fighting an enemy, you’ll innately know the extent of their abilities and how strong they are. You learn attack patterns, weaknesses, variants, resistances, you name it. As you fight them and win, you become better at taking them down or killing them, even if you shouldn’t be. While this does help you in combat, this doesn’t give you any combat skills or help you to exploit the knowledge you actually have, this just gets you a way to not die within the first 12 seconds or so."
200,Combat Savant,Sekirei,You’re a lot better at fighting than people might think. Using weapons or your fists will have quite a bit more impact against your enemies. You’re light footed and quick to react in combat related situations too.
200,Fist over Hand,Marvel Cinematic Universe Vol. 2,"There is a special power that granted to only those the monks of K’un L’un deem worthy. It is a gift from Heaven itself, that grants one the potential to become so much more than a mere human and to walk with great purpose in their life. But it’s doubtful you want to be stuck with such a burden, so instead let’s work around that and offer this power for a price. Upon purchase, this grants you the ability to collect, harness, and train the mystical force of Chi. This power comes from within and can be used for a myriad of effects including healing others of wounds and poison, increasing one’s strength and reflexes, and even enhanced control over the functions of one’s body. More effects will inevitably be unlocked as you train, with prior effects being able to grow to new heights."
