Cost,Perk Name,Source,Description
100,Life Changing Experience,DCEU,"The accident, as most accidents do, happened without any warning. One moment you were ordinary and the next you were extraordinary. It might have sounded great before the change but more and more you might find yourself struggling to adjust to your new life. With this, you won’t experience those issues. You’re able to quickly come to terms with changes to your life and body, letting you get used to them mentally and come to terms with anything you’ve lost, gained or changed. Perhaps with that out of the way you can really make some progress towards physically mastering yourself as well."
100,Model Jumper,Medaka Box Abnormal,"You won’t get in over your head on account of arrogance anymore, though you should still watch out for your foes being stronger than you expected. With this Abnormality, you are constantly aware of your own limits in all things. You know exactly how strong you are in every way, how skilled you are in everything and so on. You’ll know this in both an objective sense and in comparison to anyone whose power or skills you are familiar with."
100,Model Student,Bleach,"Even with all the adventures in other worlds, you couldn’t bear to let your grades drop. While you’re a decent hand at the academics, your good grades mostly come from the incredible good time management skills you have and the ability to intensely focus on your studies when wanting. Even having only an hour a night might let you cram in two or three hours of study, helped along by a fairly sharp memory. Your teachers might even start giving you quite a lot of slack when it comes to the sudden disappearances, if you successfully show your smarts now and then."
100,Precocious,Re: Monsters,"Monsters live in the wilds of an incredibly dangerous and uncaring world and need to grow up fast. As one such being yourself, your physical development and learning speed are three times faster than normal. This also doubles the effectiveness of anything that augments your training, such as a trainer that knows what they’re doing or a piece of equipment that aids your development."
100,Sidekick Stupidity,Chronicle,"Life’s too short to simply ignore its few exceptional occurrences simply because of an emotion as petty as fear. That’s why, although you might still become scared now and then, it won’t stop you from doing the things you want or need to do. Even mentally quaking in your boots facing down your fears, you’ll be able to keep a clear head and approach the threat logically, with a mind unclouded and a heart unbounded. It also won’t stop you from making stupid decisions, though, like jumping into a hole without knowing about its depth or contents. Do stay smart even in fearlessness, yeah?"
100,Snow Fairy,Fate/Stay Night,"Even when you were little, you somehow seemed to know just what the proper thing to say was. All your tutors seemed bewildered by how you seemed to know their lessons before they even taught them to you. You might not be particularly charismatic on your own but when it comes to manners and courtesy, you have an innate knowledge at all times. No matter the culture, event or family, you always instinctually know what is expected of you and how to perform the courteous actions that are so expected."
100,Studious Student,To Love-Ru,"You’re a good student. No matter the hijinks in your life, you will find yourself always having the time to learn. Knowledge will come easier to you, your understanding of a subject improves quickly under a teacher or with proper studying supplements and you will find yourself always remembering everything you have taken the time to properly internalize, no matter how long it has been."
100,That’s Stupid and You’re Stupid,Dragon Ball Z,"Why does it always come down to “Punch it really hard”? Why are you LETTING him get that powerful!? Doesn’t anyone have an ounce of sense that doesn’t revolve around fighting? Well, You’re gonna have to be the one who actually brings this up. Seeing sensible and actual solutions to situations that would otherwise escalate into violence or out of control madness is a skill you possess now...and it’s going to get quite the workout here."
100,The Quick and the Dead,Generic First Jump,"You think fast, react fast, and move fast. Your reaction speed is peak human, and your thought processes are three times as fast as they otherwise would be."
100,Unconquerable,Generic Worm Fanfiction,"This can be a pretty bleak world, y’know. Good thing you have this. You have, what would poetically be called ‘the will to shatter stars’. There is no hardship, no degree of opposition and no level of pain or suffering that can daunt your intentions, once you make up your mind about something. You can do this all day and you never quit save by your own conscious choice. Forget mere ‘peak human’ willpower, you are absolutely unbreakable. While still being mentally flexible enough to not be a stubborn asshole, of course. But it’d be a shame if after all that you fell to the first Master to happen along, so how about I toss in a flat immunity to all magical, psychic or otherwise supernatural effects, regardless of origin, that would negatively affect your mind? Never will you be enthralled. No dark artifact or villain will ever corrupt you, and no Hyperdimensional Computer will ever successfully hijack your brain-meats."
100,Well of Wisdom,Generic Gamer,"If intelligence gives you more options to choose from, then wisdom is the ability to choose the best of those options. This quality, too, is hard to describe, but you know it when you see it, and others see it in you. You certainly have what people call ‘common sense’, but it’s not just that. It’s as if you see things that others don’t — you’re able to accurately divine a person’s feelings and innermost thoughts, including your own. It’s perceptiveness and intuition, an attunement to the world around you. It’s the ability to overcome your own biases and prejudices, such that to you they might as well not exist. It’s clarity of thought and peace of mind. It’s instinct and intuition. It’s the ability to recognize what feels right and true and discern what doesn’t make sense and why. It’s being able to predict the outcome of events even far in advance. It’s not making stupid mistakes, even those that don’t seem stupid at first glance. It’s the ability to make the right choice, if not all of the time, then almost all of the time. It’s fuzzy, but no less important for it."
200,“They Surrender.”,All-Star Superman,"​: Riddle me this, riddle me that. Sometimes you can’t solve a problem by punching it, and discretion becomes the better part of valor. When presented with a mental challenge or a riddle, you’ll find your ability to solve it increases considerably in competence - logic puzzles become simple, riddles have obvious answers, and you can better match someone in a battle of wits simply by having a new perspective on it. Someone can still be smarter than you or baffle you, but no matter whether you’re simple or smart, your mind will be your strongest ally in these challenge"
200,A fast learner,Rune Factory,"You might know what you need to do, but what good is it if it takes you forever to do it? This should help with that. From now on you are able to learn skills and improve them in half the time required for the skill ordinarily, and if you have any multipliers to increasing these skills, this doubles it. This doesn’t just extend to things like crafting or fighting, but also to everyday things like talking, walking and jumping. There might be a cap on how far you can grow, but with this you will reach the highest level if you just try."
200,American Dream,My Hero Academia,"Good old hard work, it really pays off and you know that better than most. You make a promise, you write up a training schedule, even a new year’s resolution, you follow through. Whenever you promise something, to yourself or someone else, you’ll stay aware of that promise and have the wherewithal to follow through on it even when other things may be distracting you. In addition, your sense of self-discipline has been refined to the point that you’ll actually do that training, fulfill that resolution, even if it would be a pain. You’ll only be failing to put in the work you promised or keeping your word, when you actively, willfully choose to renege."
200,Brainiac,Sekirei,"Or simply Brain-types if you want to be boring. You’re smart an have the brain to prove it. Hacking will be easy and using computers to do your bidding will be a cakewalk. You might create viruses to annoy your enemies, or AI systems to aid you and your ashikabi with whatever they might be needed for."
200,Clan Genius,Battle Through the Heavens,"The term genius is overused in this world. Many of those ascribed the title are simply better than their local peers. They are lauded as geniuses when overall they can only be called average. Generally these people are the cultivators who cultivate quicker. You can now count yourself among the ranks of true geniuses. Not the rabble that fill countless towns, you are a genius even when placed in a big clan. You seem to go up in ranks a hundred times as fast as ordinary cultivators. With your potential, you could one day stand at the top of this continent. This will still take quite a while to get to that though."
200,Comprehension Of The World,Battle Through the Heavens,"The world is a source of great wonder, but it can also be a fantastic source of inspiration. The natural world is filled with mysteries, all you need to do is comprehend them. You are able to take inspiration from it in order to further your skills. The unending noise of a waterfall could help progress your sound skills, the repetitive rustling of leaves in the wind could help you with a breakthrough in your sword skills. You might be surprised how the world can help you, and in what ways."
200,Do the Homework,With This Ring,"​DC has a large intellectual property base with tons of characters minor and major, to the point that only the most diehard fans of the franchise or the most informed residents of its worlds can remember them all. This grants you two benefits; firstly, performing research through publicly available resources will be more likely to guide you to information you find useful or relevant to your situation. Secondly, if you have some form of meta-knowledge about a universe, it will be easy for you to find evidence of your knowledge In universe."
200,Genius,Rosario + Vampire,Your Intelligence is increased to at minimum Genius levels. You learn difficult subjects much faster than your peers and are likely to score at the top of your class in any exam.
200,Genius,Demon King Daimao,Easily one of the smartest people in the school you have no trouble with any of the work given. A photographic memory is something you can boast truthfully.
200,Gifted Intellect,Justice League Unlimited,"Wow jumper you sure are smart. You have to be if you're new to this world and still want to compete with the greats. With a perfect memory as well as extensively fast and optimized mental processing speeds you should have no problem learning and understanding all of the advanced science and whatnot you're sure to encounter in this world. To put it in simple terms, what this perk does is make it so that you can become a brilliant scientist or magician without having to devote decades to learning everything. With less that a year of study you could be considered an expert in whatever field you apply yourself towards and as you continue to challenge yourself and apply your intellect you'll find yourself able to run more thought processes simultaneously. After about a decade you could easily rival a 12th level intellect, allowing you to run twelve thought processes simultaneously, but only if you continuously learn and apply your mind to new challenges."
200,Greasy Fast Lightning Speed,Generic Fist Jump,"Maybe you spent some time chasing a chicken around an alley, or maybe not. Regardless, you are damn fast. Your reflexes are peak human, or peak whatever else you are. You are well-trained in avoiding attacks, somehow reacting even if you are unaware of the attack."
200,Helpful Hallucinations,DC – Larfleeze,"In times of great stress, the ghost of someone important to you will appear to offer you their wisdom, guidance, and possibly snide remarks. Except they aren’t really a ghost, they’re just a hallucination dredged up by your subconscious out of scraps of memory and spare delusions. They’re still plenty useful though, and can help you make important breakthroughs."
200,High Spec,My Hero Academia,"The Quirk user acquires incredible intellect that allows them to systematically solve problems in moments that a normal human might find perplexing even after a week. Those with High Spec may figure out how to operate most machinery in moments with a bit of analysis, formulate technically sound battle strategies with Plan Bs and Plan Cs and understand new concepts quickly. The user is also able to quickly gain leadership skills just by figuring out psychological tricks to inspire and command through normal social interaction. All this intellect is useless without the proper knowledge and resources to back it up, and there is no inherent skill to go along with the intelligence."
200,Innate Talent - Golden Mind,Overlord,"You are, simply put, superhumanly brilliant. You don’t necessarily know anything with just this, and it’s entirely possible to have a genius mind and yet still be ignorant, but if you actually bother to go out and learn things, or have perks, classes, or skills that provide you with knowledge, you will quickly find that you can piece together information and clues from even the tiniest shreds. Your intellect is of gargantuan size, and there is a potential drawback in such. If you are not careful to ground yourself, or to find company that can keep up with you mentally, it is entirely possible you might find yourself divorced from the human condition as you simply lose touch with the people around you that can’t possibly hope to keep up with your golden brilliance. Can be mitigated with the correct perks or efforts."
200,Innate Talent - Omnidextrous,Overlord,"You possess the innate talent to use all of your limbs as if they were your primary limb, effectively allowing you to fight or operate with your limbs to whatever degree you desire, and are physically capable of performing in, with no loss of control, skill, or strength. This effect additionally carries over to your mind, allowing you to effortlessly mental-multitask on as many different trains of thought as you desire. This doesn’t let you think faster, per-se, but you would be surprised at how useful it is to be able to focus on every individual thing going on in a battle at the same time"
200,"Intelligence, Civilian Style",Ender’s Game,"The World of Ender’s Game is a world of brilliant individuals. If you feel you can’t compete, you might consider taking this perk, as it boosts your intelligence into the super genius range."
200,IQ,My Hero Academia,"The Quirk user is able to greatly increase their intelligence by drinking tea and closing their eyes. While their eyes are closed, they may mentally envision holographic text with which they can use to track compiled information, and more easily calculate equations or solve problems. Different forms of tea increase different forms of intelligence, though which does what is a process of trial and error. These intelligence boosts are focused, but excessively potent. As the Quirk requires both fresh tea and closed eyes, it’s quite difficult to use in a limited timeframe, such as active combat."
200,Multiprocessing,Sonic the Hedgehog,Your mind has a significantly easier time multi-tasking. Never again will you have to worry about patting your head and rubbing your belly at the same time. Or more interestingly Fighting off a horde of killer robots while holding an argument with your wife about the groceries will be a thing you can do safely now.
200,Patience Of The Ages,Battle through the Heavens,"In the land of cultivators, events happen over the course of decades and centuries. The creation of a high tier pill can take an entire month, much of which is spent monotonously controlling your flame. As such a near endless amount of patience is required. You can have the patience of a rock, ready to weather the ages, and with little change to what makes you ‘you’ over the long years."
200,Precognitive Instinct,Mushoku Tensei,"An instinct that is strengthened to the point that it rivals true precognition. This allows you to sense, predict and evade any incoming attacks or danger to yourself even if you're unaware of it, along with the ability to instinctively know the exact location of the attacker or danger is coming from. This instinct also lets you measure the threat level of a person and quantify the power level into something that you can understand like numbers or ranks, along with mitigating the penalties of visual and auditory."
200,Problem Solving Solutions,Tate no Yuusha no Nariagari,"While not all problems have solutions but you have one solvable by items. When you encounter problems you can think of one time solutions instantly but permanent ones would take time and thinking. Seeing rampaging plants, you can quickly pick the right materials and craft a plant-killer. The fish doesn’t bite your bait; you can craft a fish luring add-on on your fishing rod that would make the fish line-up for you. While you cannot do anything to solve a strained relationship, you can think of temporaryor permanent items to make your life easier."
200,Quick of Thought,DCEU,"Something of a child prodigy you were. Always smart for your age and you remained quite the genius even now. You’re not going to be heading your own corporation but you’re definitely a few cuts above the normal people. Speaking of, those normal people won’t have a problem getting along with you, since you don’t experience the problems that come from an incredibly powerful mind. You find it just as easy and satisfying to spend time with even the most moronic of people in comparison to your own mind and you can live without any difficulty, even if you experience life with reflexes a few million times greater than everyone around you."
200,"Seeing The Sights, All The Sights",Generic First Jump,"When your primary focus is the experiences you acquire and the stories you could tell, forgetting them is a tragedy. You will never have to worry about that. You have a perfect memory, with instant recall, unlimited storage, tamper-proofing, perfect indexing, and protection from any form of harmful memory. This perfect memory is fully retroactive. You can choose to erase memories, leaving a knowledge that something was erased and a basic description of what that memory was, and can restore that erased memory later. Nothing can detect these erased memories or force you to restore them. Your memories can only be read by an outside force with your permission."
200,Self-Made Man,The God of Highschool,"Training in the martial arts on your own is rarely a good idea. Who knows what fatal mistakes you could memorise into your fighting style or what ways you could hurt yourself learning a new technique? You manage to buck this trend to an extent though. Even despite lacking a teacher or teaching materials, you seem to fall into the correct procedures for learning the martial arts on your own. You’ll instinctually correct your movements to be more in line with the style you are trying to learn and you’ll get a warning feeling whenever you’re about to try something that will definitely hurt you. It’s not as good as having a real master teach you personally but you’ll actually manage better on your own then with some ordinary teacher in the martial arts with you."
200,Survival Instinct,Re: Monsters,"With so many monsters, some are bound to be at the bottom, weaker than other creatures by a significant margin, and those that can’t recognize this disparity are quick to die. Not you, though. You have an innate sense of how strong something is compared to you, whether they’re weaker, an even match, stronger, or so far beyond you that challenging them is suicide. You can even tell roughly how wide the disparity is. This does not account for equipment and outside aid (such as teamwork), it works off of what is inherent to the individual, and a clever opponent can still best you if you don’t take them seriously, so you still need to be cautious."
300,ANALYSIS,Medaka Box Abnormal,"Understanding is by far the most important thing. Once you know what you’re dealing with, you can formulate a plan to deal with it. You’re just great at both. You’re able to effortlessly and intuitively analyse and understand anything that you can see or touch. The more complex or strange the thing is, the more time you might need to understand it, but even Abnormalities can be figured out with a few caresses and a couple seconds of consideration. Your understanding tells you how and why anything you’ve analysed works and then gives you the knowledge on how best to bring out its full potential, letting you turn people or objects into the best they can be over time, so long as they’re open to your training plans."
300,Brilliant Mind,Justice League Dark,"Seems like smart people are a dime a dozen around here, especially if you talk to any League members. You take braininess to another level entirely. You learn faster, synthesize knowledge in countless innovative ways, and remember almost anything you experience. If you’re the brains behind a project, people can expect you to achieve quasi-magical results using nothing but your intellect and ingenuity. With just a year or two of research, you could patent a formula that turned you into a half-bat supervillain. Not that that’s something I recommend. Optionally, you have a doctorate level education across three fields, with all the certifications needed to prove that."
300,Genius,Arrowverse,"While you're not Einstein or Dr. Wells level of smart, you're not dull either. You have a mind that qualifies you for being a certifiable genius. You have a thirst for knowledge that rivals Ms. Smoak's own. You hoard and display intimate knowledge in many subjects, such as history, politics, economics, geography, physics, engineering, biology, and chemistry."
300,Mental Alarm,Star Trek – TNG + DS9,"You can now sense whenever someone is trying to read your thoughts or emotions. This ability won't provide you with any defense against mind reading, but it will let you know the identity of the person trying to read your mind."
300,Parahuman - Compounded Computation,Worm,"Whenever you are dealing with a problem, your intelligence scales based on its complexity and scale. The bigger and/or more complex the problem, the easier it is for you. Aside from researching the data to do so, creating a plan to eliminate world hunger would take only as long as necessary to type it all up. This power allows you to make impossibly effective plans, and is even more valuable when dealing with large scale issues. Managing an intergalactic empire’s logistics would be as easy as simple arithmetic for you, and it continues to scale from there. This power is basically useless on small and simple things however. Do note that while you could easily think up a plan to solve world hunger, actually putting it into effect is a whole other story. You need resources and skill to actually use what your power provides you, but you’re easily able to handle things that would be impossible for anyone else due to their sheer scale and complexity"
300,Parahuman - Mathematical Calculation,Worm,"You are now completely aware of the numbers and math in the world around you, from the trajectory of the bullet whizzing past you, to its measurements, vector, and the probabilities of the shooter's actions. Your ability with mathematics is superhuman, allowing you to do even the most theoretical and advanced forms of math instantly with the same ease that you’d breath. Combined with your powers senses this lets you do things like deflect a bullet with your cuff link so it ricochets to strike the shooter, know exactly where the rubble from the explosion will land and where to move to avoid it, surviving very large falls by landing perfectly to dissipate the force safely, and much more. Potentially far more useful though is the manifold uses of this power in areas other than combat. Seriously, your power is math now. The uses of that are incredible. Keep in mind that Thinker headaches are a bitch though, even with your power doing most of the heavy lifting."
300,Parahuman - Path to Victory,Worm,"Your power, when queried with a goal or intent, searches possible futures for the one where you succeed and feeds you information on what you need to do to make it happen. This isn't perfect, being more like playing a video game with detailed set of objectives and the perfect strategy guide than Contessa's canon plot device level Path to Victory, but assuming there isn't any interference from factors outside of your powers precognitive sight successfully pulling off the objectives it feeds you will result in success. You can still make a mistake, or fuck it up, but the part of your goals where you need to know what to do to make it happen is handled for you. Just remember that it relies on your ability to pull it off, and while a path will adjust and modify itself based on the circumstances messing up might result in completely ruining your shot at victory. Paths given are effective based on your desires, but your power decides those parameters by analyzing you. Your biases can very well leak into the path, and even ignoring that you can screw yourself over by not asking the right questions. This power is also much more straining then the others on this list if not used in moderation. Post-Spark this evolves into a full fledged perfect Path to Victory, no limitations, no downsides."
300,Parahuman - Transporter,Worm,"While technically a Thinker ability, its use means we're putting it over here. You basically have a full-fledged Contessa level Path to Victory...as long as said victory is getting something from point A to B. These are always the quickest, safest, and most efficient ways to do so unless you specifically wish otherwise. As long as it is in some way possible for you to do so, you can, and do it perfectly. Thinker headaches are also a thing. Anything beyond transporting a target to its destination is beyond the scope of this power, although that doesn’t mean that clever thinking can’t make this offensively in combat. Bullet A into Person’s Brain B is transportation after all. Just remember that these targets have to be physical things, so don’t try any conceptual or wordplay bullshit to game this power."
300,Royal Expertise,One Piece: New World,"Many problems could be solved if those in charge actually knew what they were doing, so it’s a good thing you’re one of those people! You are a very competent leader for any kind of group, able to keep a perfect balance of Freedom and Order that is needed to keep them functional and happy. But do keep in mind that no one is perfect, and even good rulers can fall short at times."
300,Skillful,Medaka Box Abnormal,"The Skill to be better at Skills, fitting that you of all people should have it. This ability does not provide you with anything on its own, only working when used in concert with other supernatural abilities. Having this allows you to effortlessly master any supernatural ability that you are capable of using, taking vast leaps in skill and experience with every individual use of your power. You'll discover every trick, hidden use, weakness and combination possible with your power as your growth and learning with it skyrockets to light speed."
300,Surgical Strategies,One Piece: New World,"Not everyone can simply rely on pure luck, but you’re one of those who can create your own luck. Your plans are precise and intricate, able to account for all but the most unexpected or chaotic factors. And even when things completely go off the rails, you can still find a way to use the chaos to your advantage to achieve your goals."
400,Auto Reflexes,Bleach,"Battle is in your bones, your blood, your very soul. Where others plan out their moves or train themselves to react automatically, it was always instinctual for you. These automatic reflexes for battle allow you to instinctively react with offense or defense to an attack, with no delay needed to judge or begin trained movements. Even when it’s something you’re not actually aware is an enemy or can’t even see, your spirit still guides you to fight as an instant response. If you continue to rely on the auto-reflexes during a fight instead of planning things out in advance, you’ll find your speed will steadily increase, as does your ability to counter or dodge things you’re reacting to. The gains will fade after the battle is over."
400,Break My Limits,Dragon Ball Z,"Just when you think you’ve hit your absolute peak, you manage to go just a little further beyond. You are excellent at quickly pushing your physical body to its absolute limit, which is useful for training. Speaking of training, you are much more effective at it, and the harder you push yourself, the more you will improve."
400,Brilliant Mind,Generic Naruto Fanfiction,"You are a genius, in the true sense of the word. Your IQ is in excess of 200 and your mental processes are optimized to where you have a truly perfect memory; unlimited storage, perfect indexing, instant recall, fully retroactive, all the perks. Furthermore, your intelligence is so boosted that you can easily detect any attempts at genjutsu or other methods of tampering with your thoughts, memories, or perceptions, and can block them with trivial effort. Simply put, you’re immune to any attacks that target your mind in any way, shape or form. It doesn’t matter if they’re magical attacks, mind control or some semi-mythical doujutsu technique, they bounce off of your mind without leaving any mark at all."
400,Echoing Depths,Arifureta Shokugyou de Sekai Saikyou,"Magic? Preposterous! Ridiculous! It’s merely a type of energy being directly converted into other forms. Incredible and most curious, remodeling our understanding of the world so far, but nothing that can’t be studied and replicated. You’re a genius, a multi-disciplinarian with an unrivaled mind when it comes to unraveling the mysteries of the world. You could very easily create a serum to turn people into monsters, or find a way to grant skills or powers to those without. Sure, some of your creations might need a bit of time or research beforehand, but it won’t be long before you crack the code of this."
400,Gum Up The Works,Young Justice,"If you’re going to mess with someone else’s plan, you’ve got to do it right. You now have a sixth sense for exactly what you need to do to wreck the plans of others, as well as what the consequences of doing that will be."
400,Hyperkinesis,Pokemon Mystery Dungeon,"Your mind and body are in perfect sync. You get perfect balance, motor skills, control, and more. Thought and action are intrinsically linked, with no reaction time beyond the physical limit of your muscles."
400,I Am Iron Man,Marvel Cinematic Universe Vol. 1,"You're not the ACTUAL Iron Man, but you could make a fairly decent knock-off. Power armors, sonic cannons, holographic interface, laser weapons, repulsor technology, you have the knowledge to build these things and more. Furthermore, you can think of different upgrades and modifications to adapt to different situations much easier than normal when presented with a problem that's hampered your technological progress."
400,Innovator,Generic Naruto Fanfiction,"It’s a pain, isn’t it? Seeing all these people who just don’t seem to realize how much they can do with their incredible powers. Well, that’s not something you need to worry about, at least. You have an incredible imagination, coupled with a ridiculous degree of technical capability. You’re able to come up with new uses for practically anything and everything you see, from jutsu to seals. Whatever it is, you just seem to ‘know’ how to apply them in all sorts of clever, innovative ways to achieve great results. This is only a side-advantage though. Your real skill lies in playing around with the techniques and abilities themselves. You have a ridiculously great ability to modify, break down and recreate any and all techniques, be they Taijutsu, Genjutsu, Ninjutsu or even specific bloodline applications. You don’t actually learn them any faster but once you have learned them your mind unleashes a veritable flood of ideas for improving them, applying them in ways no one has ever thought of, boosting their power or broadness though simple tricks, merging disparate techniques, lifting principles and elements from one and applying them to the other, coming up with new variants... and these are just a few examples of what you can do to them. If it still needs to be said, this also massively advances your ability to come up with new tricks and techniques, and lets you easily combo any already-compatible skills and abilities for maximum synergy."
400,John Von Neumann,Petals of Reincarnation,"Brilliant mathematician and creator for the first computer, Neumann’s mathematical abilities earned him a demonic nickname and they’ve become an equally demonic power in usefulness. You are able to understand the world in the form of maths, instantly computing problems that would take supercomputers weeks to solve, and thus figure out the most likely future possibilities of any scenario. Using this knowledge you can predict the moves someone will make in a fight and the best ways to respond to them, provided you have all the info. It’s great for gathering information on people but as it only deals with the numbers you know, you can still be surprised if you don’t keep yourself up to date on your enemies."
400,King of War,The God of Highschool,"Leading a war against all of Heaven and all of Earth at once, when many of your soldiers are as disciplined as a herd of cats, is quite a task. Especially when they are literally a herd of cats. You’ve got a mind like no other though. You won’t just rely on the raw power of a few individuals to win your battles. Not only are you a military strategist almost unsurpassed on Heaven or Earth but you know just how to get a whole bunch of people to work together and combine their powers to take down someone much stronger. And if events happened so as to prevent you from being capable of leading your men, whether on a small or a large scale? They’d be able to function for at least a short time as if you were still there, instinctually aware of what you would have given as orders. Won’t last forever but it’ll make sure things don’t fall apart whilst you’re away."
400,Like a Robot,Invincible,"Your mind is a masterpiece. You think faster than a normal human being; you can process in a second what would have before taken you a minute. You have the ability to split your mind in twain to concentrate on more than one thing at a time. In the beginning you would be limited to dividing your mind into 10 different streams of thought, each of which has the full processing power of your entire mind. Given time however, something on the scale of decades, you will be able to split your mind exponentially more, giving you enough subdivisions to run the world, control an army, and a police force of millions of separate robot suits all the while manipulating global politics. Given even more time, who knows how far you could take this."
400,Massive Potential and Talent,That Time I Was Reincarnated as a Slime,"You have such great potential that even if you were a small Hobgoblin you could keep up around Oni’s and their evolutions through sheer ingenuity and talent. If there is even a small chance for you to get an ability or the like from connections to you or others, like Racial and Class abilities that Unlock or special bonds that grant abilities, you are likely to get it very quickly as long as you have need of it even if it needs special requirements. An example may be the Outsider’s Mark from Dishonored."
400,Mind as an Island,DC – Kingdom Come,"The power of the Emotional Spectrum is both powered by and influenced by emotion. Thus, while it is usually powerful in abundance, it can have a strong influence on the user’s behavior. Worse, if you lack the emotion to power yourself, the Ring becomes useless. You’ve trained yourself to work around these particular weaknesses. First, outside attempts to manipulate or change your emotions simply do not work unless, for whatever reason, you voluntarily allow it. Second, you can isolate your mental processes from your emotions...this dissociation keeps you aware of your own emotional state, but you’re still able to think objectively and act as you would in a calmer situation. This effect can be toggled on and off."
400,Quantum Understanding,Ender’s Game,"You can rapidly come to understand (with no outside instruction) how any system you can study works, no matter how complicated. A political system, a computer system, an interoffice mailing system... doesn't matter. If you can examine it firsthand, you will rapidly begin to understand the basics and eventually even the subtleties will be revealed to you. This is merely an understanding of the rules or principles by which such a system functions, allowing you to interfere with or get the best results out of it. It does not grant you any particular skill in utilizing or repairing the system in question. Understanding the game of Cricket does not make you an expert Cricketer. Knowing how a toaster works does not allow you to instantly know how to fix a broken toaster. Knowing how a martial arts system works doesn’t make you a good fighter, and knowing how a political system functions doesn’t make you a good politician. All it can do is help you to understand what is going on. Knowing how psychic powers work does not grant you psychic powers, ditto magical abilities unless anyone who knows the rules can perform that magic."
400,Real Hokage,Generic Naruto Fanfiction,"It can be easy to stumble into positions of leaderships and/or authority. Becoming a team leader, a Kage, a Clan Head or even conquering an empire, depending on your skill and luck, can be done, and even done easily. Ruling them, on the other hand, is a whole different kettle of fish... for others, at least. You are different. You have a gift for all aspects of rulership and administration that makes you among the very best. This includes everything, from managing the national finances to developing infrastructure, playing at and countering courtly intrigue and assassination games, keeping a finger on your subordinates’ games or competing with other clan leaders in your village, or even other Kages as a village leader yourself. You know what missions to take and give up, how to develop alliances, who to assassinate and who to oblige, how to root out corruption and inefficiency, how to correctly pick out and train useful ministers and subordinates to delegate to... in short, everything you need to both shape whatever organization you’re leading in your own image completely and utterly, and to bring it to ridiculous, obscene levels of prosperity and power. Finally, you can choose one person per organization you lead to take as your deputy/heir, and pass on a lesser version of this perk. No one will question the legitimacy of this heir you have chosen."
