Cost,Perk Name,Source,Description
100,Echolocation,My Hero Academia,"The user of this Quirk’s ears and vocal chords are specially adapted, allowing them to project infrasonic screeches that bounce around the environment before returning to them. The sounds they get back give them a clear picture of their surroundings, allowing them to navigate even in an otherwise void of sensory deprivation. Materials that can absorb sound and loud, constant noise that can drown out your screeches can render the sense hazy and hard to use"
100,Ultraviolet,My Hero Academia,"This Quirk gives the user the ability to see the ultraviolet light. This allows the Quirk user to see colors that others can, enhance perception of certain chemicals within their surroundings or locate objects in less than optimal conditions like certain insects in the dark. The utility in tracking and forensic analysis is not to be underestimated. The downside is that it can’t be turned off, and the world wasn’t really designed for someone with your eyes. You detect messes that others can’t see and that can be real gross. Ignorance is bliss."
100,Watchmaker,My Hero Academia,"This Quirk grants the user microscopic vision that can be used to inspect whatever the user is looking at in extremely fine detail. If desired, the user would be able to scan each individual pore on a target’s face, or observe microscopic organisms like amoeba. As an added benefit, the user has the ability to make excessively fine, controlled movements for use in interacting with the details the user is able to observe. Due to the nature of the ability, the user tunnel visions extremely hard when in use, causing them to lose perspective even over things in front of their face. Takes a moment to zoom in on features, requiring steady observation."
100,Killing Intent,Akame ga Kill,"While the ability to sense killing intent is hardly rare in this world, such that it could be considered an essential skill for soldiers. You however can sense even the smallest amount of killing intent that someone directs towards you, insuring that you will almost never be taken unaware. With a bit of time, or something to enhance your senses you might be able to detect particularly bloodthirsty people, and their general direction. Works of course better at detecting people the more bloodthirsty they are, and the more killing intent they release. Also helps to judge how powerful a person is when releasing their bloodlust."
100,Players on the Board,Marvel Cinematic Universe Vol. 2,"There are days where people say you have trust issues. That you are too paranoid. Of course, all you have to do is point to the grubby little HYDRA agents trying to leech money off of you like a parasite for them to shut up and realize why you're like this. As you spend time with people, you'll notice their quirks and little things they say. Over time this adds up, and you'll be picking out who your subordinates are REALLY working for, separating true loyalty from the backstabbers."
100,Internal Affairs,The God of Highschool,"When it comes to an organization with the size and reach of Nox, it’s almost impossible to keep out absolutely every spy and rat. Nox reaches across the entire world and has hundreds of thousands of members, potentially even more. Now while you can’t spot each and every single little leak, you’ve got a sense for when individual factions are forming within any organization you are a part of. You’ll be able to find these factions out and get the details on them without being noticed, even if they’re not working against the organization from within. A secret group policies your organization without the knowledge of the majority of the members? You know what they do and who they are. A shadowy board of directors each lead a different group that compete for their own interests? You’ll know whose allegiance belongs to whom. When it comes to sniffing about the power politics in your group, there’s no one better then you."
100,Leaf on the Water,Dragon Ball,"Ki is a life energy that flows in all things, even if it’s a miniscule amount due to lack of training or focus. You are able to sense the presence of living beings through it, pinpointing their location through their life energy. This obviously can’t detect artificial beings made of machine, but your sensory range starts at the size of a small town, and can eventually sense even further than that with training. You also get a vague idea of how strong they are compared to you."
100,Helping Hand,Toaruverse,For some reason you can’t help but stick your nose on where it doesn’t belong since you could not ignore someone in trouble. By sight alone or having conversation with them through the phone you can recognize the signs of someone are troubled by something or someone. Through this you gained preternatural ability know what words to say to gain their trust so they would tell confess their troubles with you. This also helps you make it easy to convince someone to confess their secrets if the said secret af ects you or someone you’re trying to help.
100,Protection Detail,Star Wars: Attack of the Clones,"It might not be the most glamorous job, but it’s certainly an important one and you’re rather good at it even if those you are protecting are actively making it more difficult for you. You can sense when those you want to defend are in immediate danger, and you have such precision with your weapons and abilities while protecting others that you will not accidentally harm them in the process. When acting in the defence of another you could slice apart small but deadly creatures on a sleeping person’s pillow without hitting the person or even damaging their pillows."
100,Lift Their Hearts,Rise of the Guardains,"Who are you, Jumper? What is your Center, your core? What have you, as a Spirit, sworn to inspire? Choose wisely, because whatever it is, it’s a part of how you see the world now. When you look at a person, you can see how your Center affects them, how present it is in them and their life, whether they need more of it or less of it, and how to bring it out in them. It’s all fine and dandy to never lose what your Center means to you, but sometimes it’s better to look outwards than inwards and see what your Center means to others."
100,See If You Believe,Rise of the Guardians,"Spirits can only be seen by children who believe in their existence. But with this Perk, you can see Spirits even if you don’t believe they exist. Post-Jump, this allows you to see through invisibility, SEP fields, and other non-mundane forms of stealth."
100,Natural Instinct,Pokemon Mystery Dungeon,"Humans have lost most of their natural instincts in favor of reason and the like. Likewise Pokemon who have formed larger, more intricate societies, gave up their more powerful combat instincts in favor of other skills and mindsets. You didn’t. Your senses are sharper, your combat instincts more pronounced and your spatial awareness is only matched by Lucario and their like with their Aura vision. Regardless of your form, you will never lag behind in any of these fields compared to the greatest of each that you know."
100,I Need a Hero!,Fate/Stay Night,"A hero is one who is noted for their courageous and noble acts. What's one of the most noble acts one could do you ask? Why, helping other people of course! For you, helping people is like instinct. You always know when someone needs help near you but also a rough idea of how they need help as well as some idea of whether you can help them or not. Never need you waste your time helping someone who can't be saved again! What's that? A real hero tries to save even those who can't be saved? I suppose you'll be needing Patience then. The patience to put up with a year or two of being friends with a real ass of a man while trying to save him from himself."
100,Radar,Demon King Daimao,"You can sense where others are based on if they have mana. This equals out to a short distance but can be extended further with adequate training, meditation, and concentration."
100,Doomed Planet,Superman: the Animated Series,"You have a natural intuition for natural and unnatural disasters. You can feel twisters, earthquakes, and artificial explosions long before they happen, and the bigger the calamity the stronger and earlier the feeling. A small flood would be a slight feeling, while massive planet ending cataclysms will be a heavy and unmistakable sensation. After a while you will start to get familiar with the flavor of each kind of disaster and be able to recognize it easily."
100,"Stay Aware, Stay Safe",KonoSuba,"A little bit of warning can make a world of difference. Knowing that someone is out there on the hunt for you lets you prepare for the fight and even a hint of what kind of foe starts you off with an advantage. Whenever you have an enemy or there exists a being in the world that is likely to become a threat to you, you’ll be aware of their existence. You won’t know where or who they are or why they are a threat but you will know of their level of power in relation to you and be aware of what sort of being they are. An ordinary human, a Goddess, a mage and so on."
100,Cosmic Awareness,Star Trek – TNG + DS9,"You have the incredible supernatural ability to perceive alterations in Space-Time. You'll be able to instantly know when your surroundings have been altered. This ability allows you to perceive changes made by events, (Singularities.) objects, (Mind altering artifacts.) people (Q.) and creatures. (Giant energy beings.)"
200,Evaluation,Generic Fist Jump,"When you don’t have any background knowledge, you need to be able to read a situation quickly and effectively, and most of all, you need to figure out who you can take, and who you need to avoid. With this, you have a perfect sense for how dangerous a person or situation is, both to you and in general."
200,Always Ready,Demon Slayer,"A Demon Slayer has to be ready for anything on the battlefield and willing to accept that their lives, from the moment that they choose to join, are a battlefield in and of themselves. As a result, you’ll never catch a Demon Slayer by surprise, which now applies to you. You have an uncanny sense of when things aren’t as they should be, preparing you for ambushes and traps ahead of time as if they’d never been hidden - should your foes try to catch you off guard, they’ll find they’ve only given you an advance warning. While this won’t give you exact information on the danger, it will provide you enough detail to avoid stumbling into harms way and allow you to react appropriately when the danger is triggered."
200,I Can See!,Dragon Ball Z,"There’s no need for flowery language here: skilled fighters in this world are FAST. Faster than the naked eye or ordinary reflexes could keep up with, or even faster than a speeding bullet. Lucky you, you know how to keep up. While your own movement speed and reflexes may or may not be up to par, your mind and eyes can follow the motions of things and people moving at supersonic speed with ease. With this, you will never be lost upon spectating a fight or following the speed of an opponent heading towards you at full force. You will still need to train yourself or gain the ability to keep up with such velocity...but it’s far from impossible, now. Take care - somethings may still be too fast for you to follow if the gap is too wide."
200,Trajectory,My Hero Academia,"The user of this Quirk casts a 20-meter by 20-meter cube shaped grid of awareness around them made up of numerous smaller blocks just four centimeters wide each. The user of this Quirk measures speed, rotation, mass, shape and trajectory of anything that passes through one of the six walls of one of these smaller cubes, allowing them to calculate where it came from, where it’s going and how fast it’s going to get there. The more walls something passes through, the easier it becomes to predict and react to it. This Quirk can quickly allow the user to measure and adapt their motions to become more and more precise. The nature of this Quirk means information doesn’t come in smoothly. If something for whatever reason instantly changes direction while inside a cube, the user’s predictions can actually cause them to be caught off guard."
200,Diagnosis,My Hero Academia,"This Quirk can be used to give the user incredible amounts of varied and specific knowledge on the body of those visually observed. With this power, the user is able to get precise measurements of all kinds, age, medical conditions, broken bones, birth marks and more. The longer the user continues to observe a target, the more details they are able to learn, almost endlessly. Useful for locating enemy weaknesses or applying medical treatment in equal parts. The user must continue observing for additional details and observe a target in person. Collected details through this Quirk can be remembered incredibly well."
200,Lie Detector,My Hero Academia,"The Quirk user is able to detect a number of things from nearby individuals, including their heartrate, breathing and perspiration. These tells and how they’re processed allows the Quirk user to determine the current mood of those around them, as well as if they’re currently lying. The Quirk user is unable to turn this power off, often feeding them too much information about those around them. A world without lies isn’t what it’s cracked up to be."
200,Situational Awareness,Toaruverse,"Others may only have five senses but you are dif erent and unlike them you have a sixth sense or also known as instinct, this allow you to sense any danger to yourself especially if their harmful and dangerous to you. It also allows you to instinctively position your body to minimize the damage that you would receive or dodging it all together so long it’s not beyond of your body’s capabilities and if you have the ability or powers that would allow you to dodge it or protect you it would unconsciously activate to help you. It also helps you to do what the best course of actions and movements to escape or defeat your enemies stronger than you or those with greater numbers as well as reducing the auditory and visual penalties in battle."
200,Sense of Justice,Toaruverse,"You are someone who can’t stand in the sidelines and let injustice or crimes go free. With this you gained a preternatural ability to sense any crimes and injustice around you along with those who are planning to commit a crime. This also gives you an incredible deductive and analytical ability at solving crimes, puzzles and riddles as the more complex and hard for them to be solve, your deductive and analytical ability scales up to the dif iculty. Just seeing the crime scene alone would allow you to guess what caused someone’s death or accident to happen and as you grow more experienced and faced identical things before would allow predict and guess who the criminal or solve puzzles and riddles instantly."
200,Weakness of my Own,Toaruverse,"It is hard to fight those that know your weakness especially if they are someone who help develop your powers from the very beginning. You gained a preternatural ability to know and sense if someone or a group that you’re fighting or having conversation knows your weakness be it superficial or complete knowledge of it. This also gives you instinctive ability to minimize the damage or ef ects that you receive if someone exploited your weakness via body positioning or blocking the attack. With the help of this ability you know every weakness that you have and instinctively know to train to reduce and minimize it, with time and ef ort you can remove all your weaknesses."
200,Seer,Dragon Ball Z,"​: When your friends can fly around a planet in a few hours of time, it can be a little annoying trying to keep up with things and people. Luckily, you have a solution. Those with ki training can sense energy levels at increasingly distant ranges, depending on how strong or powered up the target is, with those actively using it being the ‘brightest’ and easiest to detect. You can now close your eyes and accurately view the scene from your target’s perspective and the area around them, able to watch and hear events unfold around them as if you were right next to them. The only limitation is your ki sensory range, and things that may block ‘scrying’ this way."
200,Emotion Sense,Demon King Daimao,You are able to sense emotions in a short range around you and tell where they’re coming from. This too can be improved like Radar.
200,My World,Naruto,"In this world illusions or as they are named Genjutsu are one of the most prevalent disciplines of the ninja arts. Masters of these arts can control the senses of their target by manipulating the chakra in their central nervous system. Through clever application, they can manipulate targets to do whatever they desire. There is one famous genjutsu where, upon being snared, the target could be trapped for decades in the hands of the caster, causing them to be at their absolute mercy. With this perk, you have been rendered completely immune to all types of hallucinations and illusions of any kind, regardless of the caster, source, and power behind it. Even the famed Tsukuyomi and Infinite Tsukuyomi would be rendered harmless against you. So, no being stuck with three days of torture and forced to watch your entire family being killed constantly."
200,Search and Locate,Tate no Yuusha no Nariagari,"Life is sometimes unpredictable. There would be times that you would be separated from your companions and you need to find them without clues. Finding your missing companions is easier than before. As you now have the ability to innately know which direction your companions, party members, pets or familiars are regardless of distance even separated by dimension or a different world. When you’re actively looking for them you are likely to come across information and clues about their situation. If there is something blocking you from reaching them you’ll find a way to remove or bypass this obstacle."
200,Flimsy Paper,Medaka Box Abnormal,"Never been much for a stable view on life or reality, you’ve got a sense for when the medium around you has changed. You’ve grown used to the constant feeling of creation as some author writes you into a story but when an unplanned change happens, you’re always aware of how and when that change has occurred. When someone warps or alters reality in the setting that you are in, you are instantly aware of that event’s time and place and what has been changed."
200,Observation,Flow,"You’ve got a keen eye on you more so than the rest of people here. With a mere glance you can analyze a person and know their motivation, current emotional state, who touched them at summer camp, and any powers they have even if they are hidden from supernatural senses. Even picking up on an enemies weakness with just a look is within your grasp. With that sight beyond sight, you’re immune to any and all illusions, mind altering, and pretty much anything that tries to trick your senses."
250,Byakugan,Naruto,"The Kekkei Genkai of both the Ōtsutsuki and Hyuga Clans. This bloodline grants the bearer near 360 degree vision around themselves, with the only blindspot being a narrow space above the first thoracic vertebra. The exact range of the Byakugan is dependent on the user and can be improved with training. Your Byakugan starts out with a very generous one kilometer range. Barring barriers made of chakra there is nothing the Byakugan cannot see through. And yes, you pervs, that includes clothes. Of course, just because you can see anything within a range doesn’t mean you can view it all at once unless you possess a powerful enough brain and multitasking skills. The Byakugan can see chakra and can even distinguish clones from the original. Due to its ability to see through most objects, the Byakugan can see inside the body and even the chakra pathway system. In future Jumps that do not possess chakra, the chakra-viewing abilities will translate into seeing energy and lifeforce, or other energy types inherent to the setting. You may choose for your Byakugan to be in both eyes or only one, with no effect on the capabilities it grants. You can choose to merge this with other dojutsu and choose what it looks like. You receive one free purchase of Specialist focused on Gentle Fist Taijutsu. You may start as a member of the Hyuuga Clan for no added cost if you wish to do so, with a guarantee that you will not be marked by the Clan’s juinjutsu if you choose to be a member. The Ōtsutsuki possess an enhanced version of the Byakugan, as described in the Otsutsuki Race."
250,Tenseigan,Naurto,"Requires: Byakugan

For an extra 500 PP, you also possess the Tenseigan, the Byakugan’s ‘evolved’ version. These eyes bestow the ability to manipulate gravity similar to the Deva Path of the Rinnegan. They also grant access to a unique Chakra Mode. This form enhances the physical abilities of the user to the point where they can go against Naruto Uzumaki’s senjutsu-enhanced Nine-Tails Mode. This mode also grants access to 10 Truth Seeking Balls and access to all five nature transformations as well as Yin, Yang, and Yin-Yang Release. The balls can also be imbued with the user’s Chakra to amplify their power and can be freely controlled and reshaped. The appearance of your Tenseigan and Tenseigan Chakra Mode is up to you. Your Tenseigan won’t ‘break’ when you sustain significant damage like Toneri’s did."
250,Eternal Mangekyō Sharingan,Naruto,"Requires: Sharingan

For an additional 500 PP, your Sharingan has evolved into an Eternal Mangekyō Sharingan (EMS). In addition to possessing all of the normal Sharingan abilities, the EMS gains two unique abilities, along with the power of Susanoo. The pattern of your eye is up to you. Tsukuyomi- By making eye contact with another person you can trap them in an illusion of your design. This ability can alter the target's perception of time, allowing you to make time flow slower in the illusion than outside, allowing you to fit weeks of torture into the span of mere moments. Within the illusion, you are God: whatever you desire, it happens. Amaterasu- This ability allows for the production of black flames that will not stop burning until the target is destroyed or seven days and nights pass. Unlike normal fire, this cannot be put out by water and will not die out on its own until the aforementioned time has passed. The only other ways for Amaterasu’s flames to be dealt with are for the user to choose to disperse the black fire, or for the flames to be sealed away with Fuinjutsu. Amaterasu can burn any material, including other flames, until nothing remains. Kagutsuchi- This is the ability to manipulate the black flames of Amaterasu, changing the shape of the flames or controlling whether it burns something or not. With this power, the user could cause Amaterasu’s flames to cover their sword without destroying it, instead letting it destroy their enemies. Shin’s Object Control- With this ability you can brand any object you desire with a single touch. Doing so lets you use your Mangekyō Sharingan to telekinetically manipulate that object. There is no limit to the number of objects you can affect with this power. Shin’s Portals- You gain the ability to create a sort of warp portal. Normally this is limited to places where other instances of the eye are located (and if you have methods like clones or otherwise you are free to use it as such) but since you're paying CP you may warp to personally branded objects and places (This could be the same mark as Object Control if you have both powers). Although fast enough to catch someone off guard, this is nowhere near as fast nor as versatile as the Hiraishin technique barring extraneous perks or training. Kotoamatsukami- A powerful genjutsu that can manipulate a target’s thoughts perfectly and absolutely without anyone being the wiser. Even being aware that they are being affected isn’t enough to free them. Unlike Kamui, both eyes share the exact same ability. This counts as 2 powers Kamui- This ability allows the user to transfer objects to and from another dimension. Transferring from the dimension can be done with varying degrees of force either simply appearing or flying from the exit point which is categorised as a spiralling void that targets swirl into or out of. Kamui can also be used to travel to and from that dimension meaning that anyone trapped there and trapped forever unless the user allows them to leave unless the target possesses their own version of kamui or another way to travel dimensions. There are two types of Kamui- a long range version and a short range version- each of which must be purchased individually. With the short range version, the user can apply it to themselves, sucking themselves into the dimension and then exiting in any location they want. This is a nearly instantaneous process, allowing the user to avoid attacks, escape threats, or travel long distances in a short period of time. To suck others into the Kamui dimension, the user must physically touch the target. Another application of the short-range version of Kamui is intangibility. This is done by transferring body parts that would have been in contact with the overlapping matter into the Kamui dimension. This can be done to anything the user is touching and wearing. The user can utilise this to travel through barriers, travel underground, and escape attacks. The long range version creates an invisible barrier space around the target, and anything within that barrier is pulled toward the centre, transferring the target to the Kamui dimension. This can be used offensively by creating a barrier space around parts of a target and dragging them into the dimension without taking the entire target, ripping them apart. The greater the user’s chakra, the faster and more powerful the Kamui becomes. For both versions, anything that has been pulled into Kamui can also be launched out as a projectile at a speed greater than or equal to the speed upon entering Kamui, allowing jutsu or attacks to be stored and released similar to a sealing scroll.  Susanoo: A power common to all Mangekyou Sharingan users with both eyes, this is a gigantic humanoid avatar made of the user’s chakra and serves as powerful defensive armor and an extremely dangerous weapon. However, it will take time and practice in order to completely manifest a perfect Susanoo, and by default, you will start only able to manifest your Susanoo’s ribcage form. You can decide your Susanoo’s looks and colour but remember all Susnoo’s appearances derive from Japanese mythology. By default, most Susanoo’s final forms resemble Tengu. Upon purchase, you gain 600 PP to spend in the Susanoo Customization Section only."
250,Sharingan,Naruto,"The Sharingan, otherwise known as the Copy Wheel Eye, is the dojutsu of Indra Ōtsutsuki and his descendants. The Sharingan grants 2 broad abilities: the Eye of Insight and the Eye of Hypnotism. For the former, the user can see chakra, though not as well as the Byakugan; it can see chakra through some obstructions and detect irregularities in chakra flow. In future Jumps, you will be able to see energy but when it comes to irregularities this will translate into lifeforce, chi, or whatever each Jump’s lifeforce is called. The Sharingan also grants increased abilities of perception, enabling a user to, for example, copy pencil movements, read lips, imitate taijutsu, etc. If a Sharingan is properly developed, it can allow a user to see even on a cellular level. In combat, a user can quite clearly track high-speed projectiles and enemies, and they can easily see muscle tension, allowing the user to more easily predict the enemy’s moves. The last ability of the Eye of Insight is the ability to copy almost any jutsu they see, regardless of whether it is genjutsu, ninjutsu, or taijutsu. They can then either use what they copied as the original user did or modify it to their liking. However, bloodline abilities cannot be copied, and the user requires any prerequisite abilities in order to copy a jutsu. Now for the Eye of Hypnotism. The user can perform genjutsu simply through eye contact, with it they can suggest thoughts and actions to the target, influence their perceptions, and in some cases even completely control them. However, while a target is being controlled, their eyes will take on the appearance of a Sharingan. Users with sufficient skill and practice will be able to control others without this visual tell. The baseline Sharingan’s final two abilities are Izanagi and Izanami. Izanagi is a genjutsu applied to reality itself, giving the user control over what is and isn’t for as long as it’s active. This is only used when the user (or another) is in danger, allowing them to negate injuries or even their death. However, performing this comes with the price of permanently blinding the Sharingan they perform the technique with.  Izanami is a technique that enthralls the target into a loop of events that will continually replay within their minds, and each time a loop is repeated, any physical damage that is incurred is healed. Unless the target can acknowledge the results of their actions that led to them being placed within Izanami, they cannot leave even if they know it. Like Izanagi, performing Izanami will blind the Sharingan that the technique is cast with. Blinded eyes will return to their unblinded state at the start of every new Jump or decade whichever is sooner, and Izanagi or Izanami can be used twice total per Jump. If you purchase either level of the Sharingan, you receive the Specialist: Genjutsu for free due to the Sharingan’s ability to cast genjutsu with a glance. "
300,Acceleration,My Hero Academia,"The Quirk user is able to temporarily accelerate both their physical movement speed and perception up to the point that it appears most things around them simply aren’t moving. Although in reality this only lasts the barest fraction of a second, the Quirk user by their perception has several seconds to do whatever they feel like doing, such as throwing multiple hyper speed punches, disarming enemies who have them surrounded, dodging a massive attack right at their neck and so on. The level of heightened speed and perception is so great that there is a small cooldown between uses where the Quirk must recharge."
300,Rage,My Hero Academia,"The user of this Quirk is able to inflict headaches and a kind of “input lag” on the target’s nervous system by having them become angry with the user while focusing on them. The effects start off rather minor at first, but become more severe the angrier the target becomes, not just at the user but in general. The lower end might be easily ignored, but the top end is nightmarish. The target will experience searing migraines and their body will seem to move several seconds after their mind tells it too, putting them in a perpetually tedious, painful state that worsens their mood. The only limitation is that the effects can wane and even break if the target manages to calm back down to normal."
300,Transfusion,My Hero Academia,"The Quirk user has a number of oddities in their biological makeup revolving around cell memory and the rapid shifting of their body and the bodies of others back and forth between a stem cell state. It all begins when making contact with another person. The Quirk user is able to phase their body parts through organic matter, exchanging cell memories with the target in the associated body part. In basic terms, the Quirk user may exchange injuries or physiological conditions with a target. Flesh and bone warp near instantly when the bodies are then separated. Broken bones of the Quirk user become broken bones of the target. A target’s stab wound becomes the stab wound of the Quirk user. The Quirk user does have some ability to displace injuries on themselves, however. The Quirk user is able to inflict injuries they’ve had in the past on their targets, the memories of these injuries kept behind in their cells. Despite their body modification powers, they can’t actually eliminate injury, just shuffle it around."
300,Search,My Hero Academia,"This Quirk allows the user to track and monitor and observe up to 100 people at once, including their location relative to the user and physical weak points. This gives a complete awareness of what each of the marked targets is doing, albeit with more or less attention on their activities depending on the priorities of the user. The user is vulnerable to being ambushed before having time to mark a target, a maximum of 100 people as previously mentioned, and loses focus of anyone who travels too far away."
300,Foresight,My Hero Academia,"The holder of this Quirk is able to see the entirety of the target’s future, second by second, for one whole hour. The user sees the future like frames of a film, and can only see the target from a third-person perspective as well as their surroundings. This has multiple conditions for activation and limitations due to its immense power. The Quirk user must touch their target, then make eye contact with them to activate the Quirk in the first place. The user of this Quirk can only activate this Quirk one per day, but the futures they see are 100% accurate barring outside of context circumstances."
300,Peek,My Hero Academia,"The user of this Quirk is able to slow down their perception of time to a crawl and look up to ten seconds into the future, running a simulation of events. The user is able to act as if experiencing things in intervals of 10 seconds, testing what reaction there is to the actions they take until they’re reverted to their starting point. The user is able to test multiple scenarios while paused to see which course of action may work best for them. When finally resuming time, they’ll also be able to mimic the actions of a future they played. The limitations for such power are severe however. The user can experience intense headaches with prolonged use of this “slowed time perception.” Additionally, the user only has 100 seconds total per day that they can use to see and decide their future."
300,Auto-Pilot,My Hero Academia,"The Quirk user gains a secondary intelligence within their brain that scans the five senses of the user to the absolute extent of what is possible for them to perceive, even if the user doesn’t understand the information like it does. If danger is detected by this intelligence, it will temporarily take over and help the Quirk user dodge or counter. While less than impressive in words, it offers supernatural levels of threat and damage avoidance that may see the Quirk user walk away from a stroll through a battlefield unscathed. The Quirk user may shut off or suppress their autopilot if needed. The Quirk user may synchronize with their secondary intelligence, massively enhancing their senses and processing power for a short time. Synchronization however is extremely taxing on the mind."
300,Vector,My Hero Academia,"The Quirk user becomes profoundly aware of kinetic energy, momentum and vectors of movement within their environment. The Quirk user is also aware of how much energy they can generate, the ways they can move and how to do so. This provides the Quirk user with great insight on how to exert force, traverse any given area, and how to redirect the forces at work around them. With great effort and no superhuman ability, the Quirk user would be capable of catching bullets with their bare hands. The Quirk user still has normal senses otherwise, and is only aware of the forces at work above. This means the material composition of objects in their environment is up to them to figure out, leaving them open to mistaken approaches, and tricks devised by clever foes."
300,Visions of allies,Sekirei,"Every now and then you’ll get visions of possible allies or even love interests. They won’t happen immediately, but they’ll happen frequently enough and you’ll always meet them after or before having the visions."
300,Super Sensory,Sekirei,"You are sensitive to other, more non-human entities. You're capable of feeling them or just outright knowing where they are or even who they are bonded to or romantically involved with if you make an effort to do so."
300,Demon Eye - Magic Power Eye,Mushoku Tensei: Jobless Reincarnation,"The most common of demon eyes, magic power eyes allow the user to view magic power directly, the eye appears to be a deep green color, and has a cross-like pattern, with something like 4 extra pupils appearing around the main center pupil. Post-Jump this would allow you to see all kinds of energy from all magic systems and martial art systems like ki."
300,Demon Eye - Clairvoyant Eye,Mushoku Tensei: Jobless Reincarnation,"The clairvoyant eyes allow the user to see far away, however, the ""focus point"" is difficult to control, rather than acting as a scope. The clairvoyant eyes seem to change the perspective of one's vision, while walls and clothes will stop your vision. You can maneuver around obstacles, with the amount of mana determining the distance from the user."
300,Demon Eye - All-Seeing Eye,Mushoku Tensei: Jobless Reincarnation,"The all-seeing eyes allow the user to see all things in the world, even being able to find specific people, and peer into labyrinths. But a dense enough magical power can hinder the sight of the all-seeing eyes. However if purchased here you could pierce most magical barriers and dense magic power with regulating the amount of magic power used."
300,Demon Eye - Foresight Eye,Mushoku Tensei: Jobless Reincarnation,"The Foresight Eyes allows one to see into the future, seeing possible outcomes. It's difficult to control ""focus point"", which in this case means how far into the future one wants to see. The further one tries to see, the more outcomes are shown to them, but these outcomes become blurred together. However if bought here you’ll only see the one outcome that they would do with the maximum of ten seconds into the future."
