Cost,Perk Name,Source,Description
200,Miasmic Source,Generic Necromancer,"You gain a reserve of power within yourself that is separate from the normal magic you may
possess. This reserve is near infinitely deep but does not regenerate on its own and you must collect power from places of death, rot, decay, sickness, or some other necromantically charged areas. A hospital would qualify just as much as a graveyard or a battlefield. This power can be used to heal or influence the undead, fuel or enhance necromantic spells, or to  infuse into the land to tune it towards your supernatural abilities, allowing you to use any of them from anywhere within the infused land as if you were present directly.
(Editor’s Note: Originally was called ‘Miasma’, but changed it due to having the same name as another perk.)"
200,Potential,Justice League Dark,"Magic is a force of nature, of creation itself, and it is a vast and wondrous source of power. For as long as life has existed, there has been those who attempt to harness it. You are one of the few who managed to do so. Or, rather, you have the potential for doing so. As of now, you have only a rudimentary ability to manipulate magic and even less knowledge of spells. You’re also not exactly the second coming of Merlin, but you have more talent than the next Joe Blow walking down the street. You will need to find a teacher or other source of knowledge if you wish to advance your skill and ability with the arcane."
200,Union of Wizards,Glitchtale,"Human souls become stronger when near someone with similar goals or with the respective emotions of the user’s Soul Trait. To you, this amplification is a step beyond the basic version. Everytime you’re near someone that shares the same goals as you, you receive a small boost on your power (an increase of 0,1% if the person is totally mundane and an increase of 0,5% if the person has some type of supernatural ability). While this can normally be a very weak boost, the only limit for this increase is the number of people that share your goals. Lastly, the maximum range of effectiveness for this work is the size of an entire human city."
200,More Magical Might,Drakan,"Whether you are an out-of-context problem or solution, having more ‘oomph’ is never a bad thing. This Perk quintuples your base amount of magical energy, allowing you to cast more spells before calling it a day."
200,Ritual Magic,Ars Magica,"The most powerful spells must be cast through lengthy rituals and the expenditure of vis;
more powerful rituals take longer and are more expensive to cast. Casting can sometimes take hours, but ritual magic is capable of much more than ordinary formulaic magic. Rituals can create permanent effects and target entire cities or more. A typical ritual spell might create a naturally-spreading, highly contagious plague, permanently increase a person’s intelligence, transform an entire forest of trees, or even create life.
If you take this perk as a Hermetic mage, you are able to cast more powerful ritual spells,
and must only expend half the necessary material components for any spell that requires
them. Additionally, you may lead a group of willing mages in ritualistically casting any
spell you know (even non-ritual spells), with the power of the spell growing in proportion
with the number and power of the cooperating mages."
200,Halo of the Sun,Silent Hill,"Steel, Blood, and Light. These symbols sit at the heart of the Halo of the Sun, the most important symbol of the Order. Now, this symbol is yours. It is a uniquely powerful symbol, being able to be infused with powerful psychic and magical energy when inscribed. This allows the symbol to store spells inside of them, memories, and even souls. The Halo can be used to supplement any other form of magic circle, from Alchemy circles to demonic circles. It merely costs an equal amount of blood and steel and light (usually via immolation) to activate."
200,Fresh Souls,The Evil Dead,"Easy victims have a strange habit of crossing your path; fresh souls for you to consume, and add to the Deadite horde! They do dumb things like go off alone into the woods, or play strange tapes they just find lying around… you do the math."
200,Noble Blood,Glitchtale,"You were born in a special family, a family that holds the inheritance of a former noble family or even with some degree of kinship with the royal family. Thanks to your noble blood, your magical reserves are superior to those of ordinary humans/monsters, with about twice as much energy capacity as well with a greater magical affinity, which isn’t really so useful to monsters but makes magic usage an easier task to humans."
200,Spell Modification,Dark Souls Series,"Any two-bit idiot can learn to cast a spell and use it in battle. It is another thing entirely to change it, to modify it to better suit your purposes. Like so many other great sorcerers, pyromancers, and priests before you, you have learned how to bring about changes to the spells you call forth. A great fire ball can be turned into a cascade of burning arrows. A stream of souls turns into pillars of energy. A bolt of lightning hurled high into the sky turns into a rain of minute electric bolts. The bigger the change, the harder it will be to do so but in time, you can become like so many other great scholars before you. Not only that, you can even do the same for other systems of magic and supernatural abilities you might come to possess."
200,Memory Smith,Salt & Sanctuary,"What are we but the weight of our memories? They are powerful things after all, and there are those that can harness that power, hidden within objects of great significance, and imbue it into the right arms and weapons using salt as a medium and sacrifice.
Some dear keepsake or memento, such as a lock of hair from a loved one, will have modest amounts of power, but the radical orders of a king, who decides and changes the lives of tens of thousands, will hold great power indeed.
As a bonus, you will be able to sense the historical significance of objects you come in contact with, being able to measure just how much power you could extract from it as well as for what arms and weapons it could improve."
200,Strong Soul,Soul Eater,"An extremely rare soul born of intense physical and mental training. This training bares fruit, granting additional potency to any soul based abilities you have and peak physical
condition. While certainly beneficial, it could also be seen as a hindrance in certain situations due to Strong Souls being worth ninety-nine normal souls. The rarity of their soul and this property can cause them to be targeted by some, though it shouldn't be too big of a problem during your stay."
200,Dark Empowerment,BLOOD,"Magical ability is not free; most only ever find talent in the dark powers by way of noble birth, or Faustian pacts with the dark gods of the Otherworld. With this, you have basic potential in
magic, having the capacity to cast spells. This does not grant any actual talent, but you at least have the ability to cast spells, should you invest the time and resources to study and pursue education in the dark arts."
200,Mana Battery,Terraria: Journey’s End,"Ordinarily, it takes several minutes of rest for even a small mana pool to regenerate once drained. Now, however, your pool regenerates much faster, even as its size also increases. Your Mana Pool is roughly three times as large, and it replenishes several times faster, even when you are running around and exerting yourself. You can also push more mana into attacks to ‘overcharge’ them, spending double the mana to get around triple the effect, though that can risk burning out your Mana and slowing your regeneration."
200,Wrath of the Buried,Elden Ring,"Once, there was a Great Caravan accused of heretical beliefs, that saw entire clans of merchants buried alive far underground. And just as their sorrow and despair summoned the Frenzied Flame you have learned to hone eldritch powers of all kinds through such twisted emotions. Malign spirits become easier to summon, fireballs of Frenzied Flame swell in intensity-supernatural powers of all kinds become more unpredictable yet powerful when you pour your resentment into them, though never in a way that harms you. As a final boon, not only are you capable of spreading madness through a hard look, a scream or a similar social gesture but it and similar abilities are more infectious than usual. Gather enough resentment, and even inhuman beings could be wracked with madness or whole crowds sent into foaming fits."
200,Scars for Success,Don’t Rest Your Head,"Failure is a bitter pill to swallow; it leaves a scar upon the soul that lingers even after amends have been made. You will find that you can draw upon your greatest failures to propel yourself to greater strengths. You have two options here; you may use the constant memory of your failures to provide a small but reliable drip of motivation that mildly hones your will and focus, or you may transform your scar to gain a more significant boost. Transforming your scar will prevent you from even using it again, but in exchange you will gain one of the following; the ability to temporarily or permanently shift your Madness or Exhaustion talent (into something more relevant to what you are currently doing, as an example), or you can refresh your body or mind, curing your Permanent Madness or bringing you well back from the brink of crashing through exhaustion. In both cases, you may only use your scar as long as there is a connection between the scarring event and your present situation."
200,Wrath of the Buried,Elden Ring,"Once, there was a Great Caravan accused of heretical beliefs, that saw entire clans of merchants buried alive far underground. And just as their sorrow and despair summoned the Frenzied Flame you have learned to hone eldritch powers of all kinds through such twisted emotions. Malign spirits become easier to summon, fireballs of Frenzied Flame swell in intensity-supernatural powers of all kinds become more unpredictable yet powerful when you pour your resentment into them, though never in a way that harms you. As a final boon, not only are you capable of spreading madness through a hard look, a scream or a similar social gesture but it and similar abilities are more infectious than usual. Gather enough resentment, and even inhuman beings could be wracked with madness or whole crowds sent into foaming fits."
200,Scars for Success,Don’t Rest Your Head,"Failure is a bitter pill to swallow; it leaves a scar upon the soul that lingers even after amends have been made. You will find that you can draw upon your greatest failures to propel yourself to greater strengths. You have two options here; you may use the constant memory of your failures to provide a small but reliable drip of motivation that mildly hones your will and focus, or you may transform your scar to gain a more significant boost. Transforming your scar will prevent you from even using it again, but in exchange you will gain one of the following; the ability to temporarily or permanently shift your Madness or Exhaustion talent (into something more relevant to what you are currently doing, as an example), or you can refresh your body or mind, curing your Permanent Madness or bringing you well back from the brink of crashing through exhaustion. In both cases, you may only use your scar as long as there is a connection between the scarring event and your present situation."
300,Infernal Power,Master of Magic,"You have dedicated yourself to the dark path of undeath and despair. Your death spells will be learned faster, cost less mana to cast and maintain, and be more difficult to dispel. Time and costs are not halved, but the boost is significant. Your unholy buildings generate more mana and cowe more of the populace. This perk also provides its boost to any other death-aligned magics you receive from other jumps."
300,Magic Words,NieR,"The Sealed Verses aren’t the only way that magical letters manifest in the world. Little scraps of runic magic can appear in numerous places, often with Shades or other living beings. These Words can be used to empower those who find them or their weapons or even their magic, adding unique effects or increasing the power of the user. They can even let the user grow faster. There is a limit to how many Words one can use, especially as it normally requires a Grimoire. This option will give you a small number of Words already and allow you to apply them yourself without need of a Grimoire. You will also be able to slowly increase the number of Words you can equip and continue to find them within the bodies of enemies in future worlds, the stronger the enemy the more powerful the Word fragment."
400,Light of the Heavens | Hellish Energy | Focus,ULTRAKILL,"Light of the Heavens [100CP] (ULTRAKILL)
Among Angels, manipulation of holy energy is universal among their kind, able to channel divine light in basic, but devastating ways. Small bolts of lightning can jump from your fingertips or other appendages, the wounds of others may be healed with a wave of light, and by channeling for a moment, you can call down an immense pillar of energy to melt even steel with ease, given the pillar lands on target.
Hellish Energy [100CP] (ULTRAKILL)
Where there is Divine Light, there too is Hellish Energy. While not every Husk can channel such a volatile thing, all Demons can. As living portions of Hell themselves, they are filled with such energy, able to bring it forth from their bodies and launch the volatile energy at foes. With a bit of focus and time to charge, you can even launch extremely fast bolts of it, exploding violently on impact with any surface.
Focus [200CP] (ULTRAKILL)
While Machines and Husks may utilize hellish energy for their own needs, such results are volatile, short lived. But Demons possess unparalleled control over Hellish energy, for it is their lifeblood, their birthright. Your focus with hellish energy and other spells allows you to maintain such effects for far, far longer than any would consider possible. Perhaps they’ll just
consider the sphere in your hand a lamp until you proceed to reveal it’s true purpose as a
normally extremely volatile explosive. Maybe they’ll think that hellish barrier will only last a few moments while you could hold it for days. Instability shall never be an issue again, even in the middle of stressful combat."
400,Fear To Tread,Lords of the Night: Liches,"The multiverse is vast, full of wonders and horrors. The great intelligences that would one day found The Guild of Wizards dreamed of both things familiar to mortal kind, but also stranger things. Far realms of strange madness, entropic demiplanes that consume and contain all that they touch, and more. You have been touched by an echo of those early dreams, and your spirit seeks out odd pathways. You can wield Sorcerae for the purposes of traveling and surviving in strange places with the greatest of ease. Truely, you were reborn for such strange journeys. Not only does it seem that you have a second store of Arcane energy equal to your normal one just for such works, one that refills with blinding speed, but all such works count as if they were a spell you knew, of a level you could cast, and of a permitted school when determining the cost in Arcane energy to cast them via Sorcerae. Not only that, but you can perform such Sorcerae as a reaction, rather than a conscious action, and the ripple of disturbance is greatly suppressed such that it’s almost impossible to detect your use of the Arcane in such ways. And you can do the reverse, pulling on other places to make them overlap with where you are, calling beings and phenomena from the distant places to serve you, or remaking the world around you to be more like some distant plane, though such works take a normal measure of your attention, rather than as an afterthought.
Lastly, if you could succeed at such a Sorcerae, you will with grace and panache. You might call it a ‘natural 20.’"
400,Rhyme is Reason,SCP Foundation,"The vorpal word.
Usage of rhyme and meter in the things you do can exaggerate and empower the effects. In fact, adding verse for anything you do will improve the performance based on the complexity. (Though the benefit is much lesser on non-magical actions.) A couplet is enough to double potency of magic, while a limerick might be three times as strong. These magics are better in all metrics. Such spellcraft is not only more likely to surpass an enemy’s defenses but be equally harder to dispel. Spells that once required incantations can be skipped with a similar loss in their potency. You can teach others to perform magic following your rhyming
rules with ease. It’s easy to set a precedent of the singsong ceremony itself having the power, and mortals who imitate you can then repeat the spell without your direct involvement (though only at the basic unboosted level)."
400,Master of Undeath,Master of Magic,"You can learn and cast spells pertaining to the creation and summoning of undead much more readily. Such spells take half the time to learn, and half the energy cost to cast and maintain. Your undead minions also receive a boost to their power. In other jumps, this provides a boost to any magics of undeath and allied undead."
400,Sorcerer Making Tea,Dorohedoro,"A cup of tea that concentrates the power of several devils, enough to make someone that isn’t a sorcerer into a decently powerful one if consumed. The magic that this cup grants is fairly powerful, but it’s actual effects will depend entirely on the person that uses it. Also, unlike those who are natural born magic users, they can survive if their devil tumor is destroyed. You get one of these cups per year, delivered to you by a friendly devil, who won’t stay for long."
400,Fueled By Spite,Bendy and The Dark Revival,You are able to fuel and enhance your abilities with hatred and anger allowing you to produce greater results at the cost of twisting the technique Everything done with this perk will cause great suffering. I hope you’re willing to make that sacrifice.
400,Integration,Ars Magica,"Hedge magic traditions tend to be highly specialized, doing a few things very well, but lacking versatility. Ordinarily, a mage would be hard pressed to learn more than a single style of magic, but a jumper is under no such restriction. With a little bit of effort, you can combine systems of thought such as different types of magic and/or science into a new system, keeping all the benefits of each and often discovering new, unforseen synergies."
400,Necromage,TES: Undead,"You were born with a gift, or perhaps a blessing? Either way, your undeath has interacted with your nascent Spark in an interesting way, granting you much power in your new state of being. Simply put, all of your magic is twice as effective against undead, as well as your enchantments. This goes for yourself as well, as beneficial magics and enchantments are much better for you. But that's not all, as you will find that all of your perks, all of them, are half again as powerful as they were before. I pity any who think they could stand against you…"
400,Hemomancy,Sarkic,"As a Daevite, you are proficient in magic catalyzed by bodily fluids, blood in particular. You can use rituals and spells that normally require mana or some other form of energy, and substitute it with blood. Moreover, you gain minor hemokinesis – the ability to control blood, up to 70 liters simultaneously. You also have intrinsic knowledge of magic required to make use of this perk."
400,Dual Casting,The Elder Scrolls Series,"While some say that it would be best to have a spell in one hand and weapon in the other, there are advantages to only using magic. When you use both hands to cast a spell, it significantly lowers the amount of magicka it would have otherwise consumed, and makes the spell vastly more powerful."
400,Greater Magic,Fear and Hunger,"“Power overwhelming.”
All magic is greater in your hands Jumper. You are no conjurer of cheap tricks, but a real master of the unseen arts. All magic you wield from now on shall have its power, duration and effects greatly expanded.
A mere spark becomes a hefty fireball, a spout of water becomes a cutting jet, a gust of wind
becomes a mighty whirlwind. A transmutation spell that before necessitated a mathematically perfect circle of transmutation might be cast with a clap of your hands.
Chants may be shortened with no reduction of the resulting power and certain requirements
and restrictions may be brute forced by the sheer potency of your magic. The limits of this
power may only be discovered by trial, so go out there and start doing some magic. This also greatly increases the power of any magic items in you wield, strengthening their magic potency, innate or otherwise. Even cursed and enchanted items are affected by this as long as you directly wield or create them. Show all who doubted you, the powers you now wield."
400,Voidheart,Hollow Knight,"A very special charm, even if a replica of the true thing. Forged of Wyrm and Root and baptised by Void. Its effects aren’t immediately apparent even as it fuses with your very body. But Void is that of raw potential. And potential is what it brings."
400,Grand Magus,DUSK,"Your magic and power has grown considerably, your control of magical projectiles is incredibly fine, able to chuck fireballs akin to heat-seeking missiles, hunting down and smiting foes with aggression, as if the magic has a mind of its own. You can control them manually as well, allowing them to weave around obstacles or even see through their own view for scouting purposes."
400,"Fire, Brimstone, and Fervor",Cult of the Lamb,"The magic of this world, known by its inhabitants as curses, is now yours to wield. Manifested from fervor, an ethereal substance generated by one’s conviction to their beliefs. Fervor is passively regenerated over time so long as one’s faith holds strong, and the fervor of others can be torn from their cooling corpses and used to power one’s own curses. This perk conveys the ability to use this magic, but true mastery will come with practice."
400,Hate Sink,Monogatari,"Just a few more tears, just a bit more anger. You find those negative emotions to be the sweetest sauce in the world, a tasty treat you almost can’t help yourself to indulge in. You find yourself empowered by the negative feelings of those around you, increasing your overall powers the more negative emotions are swirling about in the air nearby. The more people feeling bad and the worse they feel, whether it be fear or hate or anger or sadness or something else, the stronger you’ll become. The boost won’t last for more than a few hours beyond that initial bathing in the misery aura though."
400,Master of Light,Rebuild of Evangelion,"You have a grasp over the light of your soul that the Lilims can only barely comprehend and only grasp in fleeting snatches. In addition to already having all the basic functions of the AT Field, your natural affinity with it grants you mastery over one of Master AT Field Functions from the supplement, as well as mastery over other two Advanced AT Field Functions of your choice and the ability to use them in human-scale if you can shift into a human form too. The master function can be used with the same ease you can use your basic field,
without requiring a lot of concentration and energy from your part to effectively use them in battle like it would normally."
400,Vermal Magick,Vermis,"Aspects that are not touched upon at all is the magic system, though for the way Vermis is told, it really doesn’t matter. With this perk you are given the ability to use the magic originating from Vermis, it is a bit up to interpretation how it will work or if it uses a source of magical energy, of which will be left up to you. But this perk will also grant you base knowledge of how magic works, and a choice of a single specialization. Such as Shadow Magic, Necromancy, Witchcraft, Illusions, Enchanting, etc. Having one of the Gods Blessing’s will grant and allow access to their specific magicks, along with information on how to worship them for added/special patronage."
400,Hate Sink,Monogatari,"Just a few more tears, just a bit more anger. You find those negative emotions to be the sweetest sauce in the world, a tasty treat you almost can’t help yourself to indulge in. You find yourself empowered by the negative feelings of those around you, increasing your overall powers the more negative emotions are swirling about in the air nearby. The more people feeling bad and the worse they feel, whether it be fear or hate or anger or sadness or something else, the stronger you’ll become. The boost won’t last for more than a few hours beyond that initial bathing in the misery aura though."
400,Master of Light,Rebuild of Evangelion,"You have a grasp over the light of your soul that the Lilims can only barely comprehend and only grasp in fleeting snatches. In addition to already having all the basic functions of the AT Field, your natural affinity with it grants you mastery over one of Master AT Field Functions from the supplement, as well as mastery over other two Advanced AT Field Functions of your choice and the ability to use them in human-scale if you can shift into a human form too. The master function can be used with the same ease you can use your basic field,
without requiring a lot of concentration and energy from your part to effectively use them in battle like it would normally."
400,Vermal Magick,Vermis,"Aspects that are not touched upon at all is the magic system, though for the way Vermis is told, it really doesn’t matter. With this perk you are given the ability to use the magic originating from Vermis, it is a bit up to interpretation how it will work or if it uses a source of magical energy, of which will be left up to you. But this perk will also grant you base knowledge of how magic works, and a choice of a single specialization. Such as Shadow Magic, Necromancy, Witchcraft, Illusions, Enchanting, etc. Having one of the Gods Blessing’s will grant and allow access to their specific magicks, along with information on how to worship them for added/special patronage."
500,Elan-Vital Energy (EVE) Manipulation | Type Blue,SCP: Foundation,"Elan-Vital Energy (EVE) Manipulation [100CP] (SCP: Foundation)
All conscious beings have EVE, with the more sentient the being the greater the EVE. Also called Mana or Qi (by folks who didn’t spend their whole life locked behind concrete slabs of science), this is the quantum energy that makes thaumaturgy work. This is the anomalous version of the Observer Effect in action, it gives you a better understanding of how to use your own body’s energy and cause your observations to make changes on reality. Using thaumatology to create powerful spells costs a great deal of EVE. Other spontaneous improbable events occur as a form of equal and opposite backlash – which can be a problem for normlacy. Teleportation alone would take an incredible amount of EVE and be beyond most practitioners without a means to store energy. But small spells with the right quantum links available, those are within your grasp and your energy only grows with awareness. When experimenting with magic just stick to the three principles: Like Produces Like. The Part Affects the Whole. Observation Changes Reality.
Type Blue [400CP] (SCP: Foundation)
Anyone can become a magician, with time and study. There are minor genetic factors that can increase Potential, but nothing that prevents the study of spellcraft. It’s possible for anyone to succeed at this, as the ever-growing number of witches and wizards in the wild will indicate. There’s usually a massive cost to practicing diverse magic in any long-term way, and it’s different and costly for everyone. Often, massive perspective changes are needed. You can skip such entry costs on magic and always have the Potential. For you, all magic costs are lessened. Through this you can manage incredible feats of magic that rival
Type Greens. But instead of changing physics, you just bypass the rules. Your magic cannot be properly contained, with efforts to silence or negate it met with just building up more reserves of mana until you inevitably have enough to break free. The belief you have in your own magic is enough to improve it; whether that’s making better enchanted item or just stronger spells. Yes, you can even talk in blue, too. This is very compatible with taking Elan-Vital Energy (EVE) Manipulation for greater control, as it would be for the more specific branches of magical study found in other group perks."
500,Weak Spiritual Power | Strong Spiritual Power,Fatal Frame,"Weak Spiritual Power [100CP]
You can see things other people cannot. Unfortunately, they can see you too. Expect possession attempts aplenty and for spiritual attacks to hurt more. Any rituals you perform or spiritual tools you use will be very effective against the supernatural.
Strong Spiritual Power [400CP]
You stand on equal footing with those unfortunate souls driven by the power of the Malice, though without the taint of evil behind your actions. Be aware that every ghost, demon or supernatural force around will be eager to possess you and take that power (and your flesh) for their own use. Prepare accordingly and good luck.
(Editor’s Note: Strong Spiritual Power acts as a capstone booster for 600CP perks of the same jump. Also there is more info about spiritual power in the jump.)"
600,Hate,Fate/Legend: TLotRS,"A miserable hole in the world, a gathering point for misgivings and enmities and every sort of grudge humanity can hold. This pit of darkness rests inside of you, a place that can take in the negative emotions of those around you and turn it to dark power.
You must first focus it towards a target of hatred. It might be a person, an organisation, a race, even an idea or part of the human condition. Remember that although perhaps hated less than broader concepts, people can engender much more personal hatred towards each other. Once attuned in this way, you’ll start to draw in the negative feelings that those around you have towards this target, these grudges seeping into you from across an entire province. This can be used to reinforce your body similar to magical energy, to rapidly heal yourself from horrific wounds or released in the form of destructive energy and flames. The more grudges you gather within, the more potent these abilities will become and perhaps new methods to utilise the energy will reveal themselves. But this energy is consumed when used, requiring more to be gathered and switching focuses will cause what you gathered prior to swiftly drain away."
600,Outside Help,DC Occult,"Sometimes, you alone aren't enough. Sometimes your magic needs some extra oomph.
You know how to tap into external sources of power, whether it be leylines, artifacts, or a group of sorcerers channeling their power to you. You can weave this power into vast spells capable of amazing things greater than the sum of its parts, and you can handle far more of this power than would otherwise be possible. But even then, it puts a great strain on your body and mind, and even you have limits - limits that will push you past if you're not careful.
Your skill with this can grow in time, allowing you to reach over truly vast distances to draw
power. Should the need be great enough and you have some method of reaching out to them, you could spread your net over the whole of the world, asking thousands of magical beings and sorcerers to lend you their power. Of course, you’ll need to actually convince them to do so, but if the entire magical world was putting up a united front, you could be a valuable player in such a game.
This also allows you to power magic with other forms of supernatural energy. After all, when you really get down to it, there’s not that much of a difference in the power inherent in a soul or the chi that rests within the body from the energy you use to cast your spells, is there?"
600,Voice of the Void,Exalted: Abyssals,"Every Abyssal bears the stain of the Neverborn upon her soul and Essence. For some, this
connection stays as distant and impersonal as the relationship between the Solar Exalted
and the Unconquered Sun. Others are less fortunate. The Neverborn are not kind gods, but
unknowable horrors who hate their Exalted only marginally less than they hate their
enemies. Abyssals particularly blessed, or cursed, with the direct attention of their chthonic
masters experience an endless torrent of blasphemies that gnaw away their sanity.
You are blessed with a particular connection to the Whispers of Oblivion, allowing you to
consciously tap into this connection without fear for your sanity. And yet, your attunement to
the dreams of the Neverborn is agonizingly clear, each vision revealing subtle contextual
details and tangentially related facts you might never have thought to consider, plus
unambiguous awareness of the Neverborn’s wishes related to the topic. The Whispers can
substitute for skill in any endeavor, allow you to glean a wealth of information from the minds
of the Neverborn, and serve as a guide to where the Neverborn believe your actions could
further their goals. Moreover, you will find that insane ghosts and spectres will heed your words, your terrible connection to their ultimate masters evident through their madness, and that maddened death cults will treat you with equally fervent respect and devotion. Perhaps more usefully, you may speak in the tongues of the Neverborn themselves, echoing the Whispers of Oblivion with your own voice to drive both ghosts and mortals to insanity and bless them with the attention of your chthonic masters. Such newly-deranged spectres and mortals will view you as the living incarnation and prophet of the will of the Neverborn, serving with eager and suicidal fanaticism."
