Cost,Perk Name,Source,Description
200,Brush of Truepaint,The Elder Scrolls Series,"One of the incredibly rare Aedric Artifacts, this paintbrush is said to have been fashioned from Dibella's own hair. The brush allows the wielder to enter a painting canvas and create things simply by painting them, even living creatures like trolls."
200,Murder Spheres,Horror Midnight Movie Marathon,"This is a set of 4 silver-colored metallic spheres each about the size of a baseball. Built around human brain matter, these spheres are living weapons You are capable of controlling these spheres with your mind, causing them to fly about at speeds comparable to a thrown baseball; even capable of reaching professional fast ball speeds though less than maneuverable when doing so. They are capable of sprouting a variety of weapons: a pair of blades, a drill (in between the blades), a longer drill spike, a buzzsaw blade... ok they are able to sprout various power tools and cutting devices made to murder people. While they default to being controlled by your mind, you can set them to patrol an area and murder anyone who enters; they don’t have enough brain matter to clearly identify individuals, though could be told not to attack people bearing a certain symbol or who perform a specific hand sign."
200,Dollmaker’s Talent,House Of Horrors,"Created from the third nightmare. Utilising real humans as your model, you can carve, cut, join and shine each bone, paint the skin, sew up the wounds and pair it with a flawless face. Provide it with a homeless spirit and you can create a living doll and living dolls allow you to create the shell for a homeless spirit."
200,Stringless Marionettes,Horror Midnight Movie Marathon,"This is a 7 of seven small, wooden puppets. These puppets are animate and absolutely loyal to you. They’re surprisingly strong, and stealthy, and seem to possess a natural instinct for murder."
200,Origami Witch,Fate/Legend: TLotRS,"A simple art turned deadly in your hands. Years of experience in folding paper has certainly made you a master at creating even the most complex origami shapes, your skill growing to the point that it began to mix with your magical energy, turning into something much more dangerous. You can easily use magic to shape paper into a wide variety of forms, imbued with varying effects. Creating origami familiars from paper, dangerous enough to scythe through human soldiers, is a ground-level effect. Creating powerful shields from overlapping paper flowers, flight through origami wings, patterns that strengthen existing spells or apply curse-like debuffs to those pierced by the paper cranes are all possible. While your main skill lies with direct paper spells, you will also find it muchmore possible to place magical effects onto paper for use with your magic. Researching some form of Onmyoudo or runic spells could prove especially potent."
200,Stone Shaper,TES: Undead,"Gargoyles are actually quite fascinating, as they are less creatures and more living statues. All it takes to create them is a skilled sculptor and talented mage. Someone much like you. You are a master stonemason, chiseling out lifelike statues that you can then imbue with arcane energies in order to animate them. Additionally, you are capable of summoning any gargoyles you've created to your side for a minor magicka cost."
200,Xeno Eggs,Horror Midnight Movie Marathon,"These are six alien eggs. When they hatch they’ll see you as a mother or queen figure, but despite being creatures from space they’re more like clever animals than superhuman intelligences able to traverse the void of space. You may choose, when you purchase this item, what sort of creatures are inside.
Your first option is small, quill-curved, extreme omnivores able to resist small arms fire,
shoot their quills, roll about as balls, and eat nearly anything with sharp teeth capable of
biting through most common materials. Eggs which hatch into alien horrors. Option of
generic brand xenomorphs or critters.
Your second option is some sort of human-sized aliens. Stealthy, agile, and faster and
stronger than humans, they are capable of climbing about on walls and ceilings, possess
excellent senses for navigating and following prey in the dark, and are surprisingly
resilient, able to resist gunfire, flamethrowers, and survive rather significant damage to
their bodies.
Your final option are worm-like creatures capable of burrowing into a creature’s body and
taking it over. They’re not able to access the conscious mind of their hosts, and reduce
them to little more than animals, but they do cause mutations in their host, growing
thickened epidermises, and even combat usable tentacles."
200,Child Rearing 101,Fate/Legends: Garden of Avalon,"Children are ever so precious, especially when they make such perfect tools to turn against your foes. You have the knowledge of the strange processes used to create homunculi children and, beyond the norm for this kind of magic, you can do so as long as you have even a single sample from the body of your target, such as blood or a strand of hair, instead of needing semen. The homunculi can be carried to term within a artificial womb that has been properly prepared or within a woman, it makes little difference. The child will be a true descendant of the sample it was made from, possessing similar appearance and many of the same abilities and talents as their parent, though they are still beginners. Unlike their parent however, they will rapidly reach adulthood in just a year, quickly mastering their born advantages. So long as you created them, you are also able to effortlessly mould your homunculi into pursuing a purpose of your choice. They may try, through
your mistakes or the influence of others, to take their own path in life but they will find that destiny agrees with you and be unnaturally forced towards the goal you decided for them. They can break free but it will be an epic task."
200,Husk,Rise from Ashes,"A husk is an artificial vessel, made by the living to be possessed by the dead. Some are human-shaped, others are mechanical. They range from party balloons to mannequins to gigantic, treaded vehicles used to clean the streets. You get a humanoid combat husk, one that can be possessed by a spirit to fight on your behalf. Keep in mind that some ghosts may have difficulty entering because they haven’t dressed themselves for a long, long time."
200,Spreading Locals,Don’t Rest Your Head,"Locals are those poor fools who ended up in the Mad City and stayed there while not being Awake nor Nightmares. This is normally rare, though certain events in the City Slumbering can allow locals to cross over, and sometimes certain entities in the Mad City will steal
segments of the City Slumbering to add to their domain. Despite whatever reason the locals may have for ending up in the Mad City, the end result is the same; the complete loss of all memories, individuality and becoming nothing more than a hollow caricature of themselves. If a policeman were to end up a local, for example, he would do nothing but enforce the law neither taking nor needing rest or breaks. An accountant would do nothing but file papers, a journalist would do nothing but write stories... He would simply play his role forever neither changing nor aging under the march of time. They are the hollow men. Should you for whatever reason like this idea you may continue to spread it into any realms or territories you own, where anyone without supernatural powers shall be hollowed out into nothing more than the locals are here."
200,Unusually Intelligent Penguin | Abra’crtha,Children of an Elder God,"Unusually Intelligent Penguin [100CP] (Children of an Elder God)
With Antarctica destroyed, penguins needed somewhere else to stay. This penguin has decided to live with you. This penguin’s appearance doesn’t quite seem to match up with anything you know of—even if you happen to be quite educated in penguins—and it has a number of unusual features. It is very well-acclimated to all temperatures, including heat, and enjoys warm bath. It also has retractable claws on the tips of its wing, allowing it to grasp things. But most unusual is its bizarre level of intelligence. It’s smart enough to beat the majority of humans at chess, enjoys watching television, and can easily manage itself if left alone in a home. Comes with a refrigerator that it sleeps in and spends a lot of time in, finding the cold comfortable even if it can manage the heat without problems. While it is inside this refrigerator, the fridge becomes unbreakable; even a building collapsing on it from an Angel attack wouldn’t damage the insides of this fridge. Harbors no desire to become the god of penguins.
Abra’crtha [100CP] (Children of an Elder God)
Formed by the Deep Ones, this is a living gelatinous mass that is placed over the face of someone they wish to capture but keep alive; it goes into their mouth, throat, and nasal passage. It absorbs oxygen from the water, and passes it through the body directly into the lungs, and likewise takes gases from the lung that would normally be exhaled. You can eat while wearing it; it passes the food and drink through to your stomach. A few moments of determined coughing are sufficient to get it out of your throat, as long as your head is out of the water. You have a container full of the things."
200,Sphere Drones,Blame!,"These small spherical machines are no bigger than a soccer ball, but they’re pretty useful
partners for any engineer looking for travelling companions. Well, they’re pretty useful for
anyone in general. Capable of elementary level to intermediate level hacking, they have a small anti-personnel laser in the event that they need to defend themselves, so at least they can take care of themselves. Comes in sets of three."
200,Crowmancer or Othermancer,World of Twelve,"You really love crows, don't you? Well, this is just the thing, because with this you'll do more than kill two birds with one stone! In fact, not only are you a master at training these pesky fowl, but you can generate feather swords, change into crows and disperse into clouds of them, which also acts as an amplifier for anything that might be related to these dark feathered creatures (or you can choose another animal as a theme instead, for example a squid.)"
200,Mastery over Vermin | Flesh Puppetry,Fear & Hunger: Termina,"Mastery over Vermin [100CP] (Fear & Hunger: Termina)
Allows the caster to understand and communicate with all creatures considered vermin, such as rats, crows, and frogs.
Flesh Puppetry [100CP] (Fear & Hunger: Termina)
Puppeteer severed limbs at the caster’s disposal, causing them to float and fall under their control. Does not have an upper limit regarding the number of limbs that can be controlled."
200,Tormenting Devils,Fate: Radiance of Pangaea,"It wouldn’t do to rule your hell without anybody to command. Who is there to torment and punish those you judged after all? You have a personal force of a dozen berserkers and several dozen more weaker ghouls. With their strong bodies and large blades, they present a threat to anything that isn’t a hero themselves and are ever loyal to your every word."
200,GOLEM Racks,Parasite Eve,"As an attachment to one of your properties or to your Warehouse, you have a cold room
containing several racks of GOLEMs: cybernetically-enhanced failed ANMC humans with
elongated, ape-like arms:
The racks provide them nutrients and keep them in an artificial coma, ready to be awakened a deployed through a command on a nearby console. GOLEMs have lost much of their intelligence and all of their self-awareness and free will, following any orders you give without question, but they are significantly stronger than regular humans, able to leap great heights, and between their natural toughness and body armor, they can take a surprising amount of firepower to take dow
GOLEMs were designed for close quarters, and perform much better in smaller scale engagements and ambushes than on open ground unless field leadership is provide Each rack contains 4 GOLEMS, you have 11 racks: one of Bishops, two of Knights, two of Rooks,
and six of Pawns.
● Pawns are the lightest-armored, half of them are equipped with energy swords, and half of
them with grenade launchers that fire in four round burst
● Rooks are the most heavily armored, equipping a riot shield in one hand and similarly armed as
Pawns.
● Knights are night operation stealth models, they wear low-light image intensification goggl
and their armor has built-in active camouflage. They are not armed, as that would not
covered by the camouflage, but they have sharp, claw-like hands that naturally secrete poiso
and are skilled at stealth.
● Bishops are special operation models and an upgrade to Knights. They are stronger, faster, tougher, and their poison is paralyzing rather than merely debilitating.
Whenever any of these GOLEMs die, a replacement appears in its rack after a day. These GOLEMs don't run out of ammo, their energy swords don't need recharging or batteries, they don't need to eat, sleep, use the bathroom or anything of the sort."
200,Spreading Locals,Don’t Rest Your Head,"Locals are those poor fools who ended up in the Mad City and stayed there while not being Awake nor Nightmares. This is normally rare, though certain events in the City Slumbering can allow locals to cross over, and sometimes certain entities in the Mad City will steal
segments of the City Slumbering to add to their domain. Despite whatever reason the locals may have for ending up in the Mad City, the end result is the same; the complete loss of all memories, individuality and becoming nothing more than a hollow caricature of themselves. If a policeman were to end up a local, for example, he would do nothing but enforce the law neither taking nor needing rest or breaks. An accountant would do nothing but file papers, a journalist would do nothing but write stories... He would simply play his role forever neither changing nor aging under the march of time. They are the hollow men. Should you for whatever reason like this idea you may continue to spread it into any realms or territories you own, where anyone without supernatural powers shall be hollowed out into nothing more than the locals are here."
200,Unusually Intelligent Penguin | Abra’crtha,Children of an Elder God,"Unusually Intelligent Penguin [100CP] (Children of an Elder God)
With Antarctica destroyed, penguins needed somewhere else to stay. This penguin has decided to live with you. This penguin’s appearance doesn’t quite seem to match up with anything you know of—even if you happen to be quite educated in penguins—and it has a number of unusual features. It is very well-acclimated to all temperatures, including heat, and enjoys warm bath. It also has retractable claws on the tips of its wing, allowing it to grasp things. But most unusual is its bizarre level of intelligence. It’s smart enough to beat the majority of humans at chess, enjoys watching television, and can easily manage itself if left alone in a home. Comes with a refrigerator that it sleeps in and spends a lot of time in, finding the cold comfortable even if it can manage the heat without problems. While it is inside this refrigerator, the fridge becomes unbreakable; even a building collapsing on it from an Angel attack wouldn’t damage the insides of this fridge. Harbors no desire to become the god of penguins.
Abra’crtha [100CP] (Children of an Elder God)
Formed by the Deep Ones, this is a living gelatinous mass that is placed over the face of someone they wish to capture but keep alive; it goes into their mouth, throat, and nasal passage. It absorbs oxygen from the water, and passes it through the body directly into the lungs, and likewise takes gases from the lung that would normally be exhaled. You can eat while wearing it; it passes the food and drink through to your stomach. A few moments of determined coughing are sufficient to get it out of your throat, as long as your head is out of the water. You have a container full of the things."
200,Sphere Drones,Blame!,"These small spherical machines are no bigger than a soccer ball, but they’re pretty useful
partners for any engineer looking for travelling companions. Well, they’re pretty useful for
anyone in general. Capable of elementary level to intermediate level hacking, they have a small anti-personnel laser in the event that they need to defend themselves, so at least they can take care of themselves. Comes in sets of three."
200,Crowmancer or Othermancer,World of Twelve,"You really love crows, don't you? Well, this is just the thing, because with this you'll do more than kill two birds with one stone! In fact, not only are you a master at training these pesky fowl, but you can generate feather swords, change into crows and disperse into clouds of them, which also acts as an amplifier for anything that might be related to these dark feathered creatures (or you can choose another animal as a theme instead, for example a squid.)"
200,Mastery over Vermin | Flesh Puppetry,Fear & Hunger: Termina,"Mastery over Vermin [100CP] (Fear & Hunger: Termina)
Allows the caster to understand and communicate with all creatures considered vermin, such as rats, crows, and frogs.
Flesh Puppetry [100CP] (Fear & Hunger: Termina)
Puppeteer severed limbs at the caster’s disposal, causing them to float and fall under their control. Does not have an upper limit regarding the number of limbs that can be controlled."
200,Tormenting Devils,Fate: Radiance of Pangaea,"It wouldn’t do to rule your hell without anybody to command. Who is there to torment and punish those you judged after all? You have a personal force of a dozen berserkers and several dozen more weaker ghouls. With their strong bodies and large blades, they present a threat to anything that isn’t a hero themselves and are ever loyal to your every word."
200,GOLEM Racks,Parasite Eve,"As an attachment to one of your properties or to your Warehouse, you have a cold room
containing several racks of GOLEMs: cybernetically-enhanced failed ANMC humans with
elongated, ape-like arms:
The racks provide them nutrients and keep them in an artificial coma, ready to be awakened a deployed through a command on a nearby console. GOLEMs have lost much of their intelligence and all of their self-awareness and free will, following any orders you give without question, but they are significantly stronger than regular humans, able to leap great heights, and between their natural toughness and body armor, they can take a surprising amount of firepower to take dow
GOLEMs were designed for close quarters, and perform much better in smaller scale engagements and ambushes than on open ground unless field leadership is provide Each rack contains 4 GOLEMS, you have 11 racks: one of Bishops, two of Knights, two of Rooks,
and six of Pawns.
● Pawns are the lightest-armored, half of them are equipped with energy swords, and half of
them with grenade launchers that fire in four round burst
● Rooks are the most heavily armored, equipping a riot shield in one hand and similarly armed as
Pawns.
● Knights are night operation stealth models, they wear low-light image intensification goggl
and their armor has built-in active camouflage. They are not armed, as that would not
covered by the camouflage, but they have sharp, claw-like hands that naturally secrete poiso
and are skilled at stealth.
● Bishops are special operation models and an upgrade to Knights. They are stronger, faster, tougher, and their poison is paralyzing rather than merely debilitating.
Whenever any of these GOLEMs die, a replacement appears in its rack after a day. These GOLEMs don't run out of ammo, their energy swords don't need recharging or batteries, they don't need to eat, sleep, use the bathroom or anything of the sort."
300,Wickerman,Berserk,"This giant, humanoid shaped construct is constructed from entwined wicker and designed like a cage. Humans are placed inside it, then the entire structure is lit on fire, creating a flaming monstrosity. The resulting construct is fueled by the souls of those trapped inside, and is usually used as a bodyguard for its creator. If destroyed, it reappears in your Warehouse after one month."
300,Reading Rainbow,Soul Eater,"Take a look, it’s in a book, new friends in every library. Books are your friends (and your parent in a way), and with this perk, you should take that literally. You now have the power to turn books, or chapters from them, into living beings based on the book, chapter or even a specific fictional character. The amount of power and life breathed into your new friend is of course based on the amount of magic that you push into the process, though as a result you’ll of course be unable to make something stronger than yourself. To help a bit, you can use external energy sources to fuel the process though."
300,Box Files,Clive Barker’s Jericho,"The Firstborn likes what it sees in you and decided to give you a little treat. You’ve been given the ability to create and control some of the flies from the Pyxis, known as Box Flies, which enables you to corrupt other beings, twisting them into the terrible creatures of the Box and forcing their loyalty to you, especially given that the process of corrupting the body of a being inevitably shatters their sanity and minds. The more powerful a being is, the more flies and the longer the flies will need to fully corrupt their body, though it is possible to have the flies only partially corrupt something, laying nasty eggs and stings in a targets’ limbs. You can also teleport between any two masses of flies that are at least the size of a person. Now that the flies are yours, they will grow more numerous and corruptive the more your own supernatural power grows, as right now you can only create a swarm large enough to cover three or four people at once."
300,Onmyoudou: Common-Style | Onmyoudou: Imperial-Style,Tokyo Ravens,"Onmyoudou: Common-Style [100CP] (Tokyo Ravens)
Common-style Onmyoudou is the modern form of magic that most people practice today. With this perk, you gain extensive knowledge of various common-style spells, including
elemental manipulation, creating barriers and wards, performing exorcisms, creating basic
shadow shikigami, controlling animals, and more. Additionally, you are fully equipped with the knowledge of the hand signs and chants needed to perform these techniques expertly.
Onmyoudou: Imperial-Style [200CP] (Tokyo Ravens)
Imperial-style Onmyoudou has stripped away many of the religious and abstract aspects
of traditional Onmyoudou, focusing instead on practical, powerful techniques. This has made it far more effective, complex, and versatile than Common-Style Onmyoudou. With this perk, you gain extensive knowledge of Imperial-Style spells, allowing you to create advanced barriers, summon elemental constructs for combat, craft detailed illusions, cast powerful curses, form cursed mazes that trap enemies, and more. You also learn the specific hand signs and chants to use these advanced techniques expertly."
300,Key of Servitors | Eldritch Monsters,Lords of the Night: Liches,"Key of Servitors [200CP] (Lords of the Night: Liches)
Upon buying this perk you gain access to the first level of the Arcana of the Servitors, and will naturally deepen your understanding and power in it over time with no more personal
investment in that growth. This Key lets the Arcane Lich perform perhaps the most iconic trick people think of when speaking of liches. It lets them raise their minions of death. Ironically, this is more a trick of the light and an echo of the Lich’s own undead status than actual necromancy. The Arcana of Servitors uses the Arcana to create false corpses, and fills them with a false spirit born of the Arcane. Despite having never lived, they still count as undead. A Servitor can be turned or destroyed by positive energy, and can be rebuked but not commanded or controlled by negative energy or spells. Only the Arcane could steal control of a Servitor. You can see through the eyes of your Servitors, and their eyes glow with purple light. The forces of the Arcane that form and animate your servants forms streams and nimbuses of the same purple light of force that puppets them as they move and act. This Arcane is very mechanical in how it creates “undead” and controls them. You form ‘binding points’ or slots in your soul over time, and then fill those slots with your manifested Servitors. When one is destroyed, you can simply create another. All your slots are equal and interchangeable - they’re all able to form undead of the same ‘stature.’ You can’t make a smaller number of greater undead, or a greater number of lesser. At the beginning, you’ll only be able to form a bare dozen false ‘ghouls’ or equivalent, but as you grow in your mastery of Servitors, you will find yourself able to slowly create more undead, or greater ones. You may invest your growth in either direction - creating more ‘slots’ you can fill
with ‘undead’, or making those slots capable of being filled with more impressive ‘undead.’
While they are made from an echo of death, and count as undead, they never lived. Servitors are strangely sterile things of false flesh or bone effectively created from nothing more than your mastery of the Arcane. They cannot cause those they slay to rise as undead, nor inflict disease, even if the undead they were based on could do these things. The undead created via this ability never count against your total amount of more ‘normal’ undead you may control.
Eldritch Monsters [100CP] (Lords of the Night: Liches)
While an echo of the Necromancy shaping you lets you give your Servitors form, they
aren’t truly of the dead. Your Servitors count as Constructs or Undead, whichever is more favorable at that moment. They also become completely incorruptible, with your control absolute and incapable of being broken by any means. But the real benefit is that the energies and nimbuses that form and animate your servitors become more than a light show. You can bind them into useful functions. Essentially, your Servitors gain the class abilities (though nothing else, no saving throws or attack bonuses or the like), of a totemist of half their hit dice (minus Wild Empathy, Illiteracy, and Totems Protection), with ‘meldshapes’ formed of the Arcane, and themed around ‘Undeath and the Eldritch’ instead of ‘Nature and Magical Beasts’. They have a false ‘essentia’ formed of the Arcane Energies making them up, and the ‘Undead Meldshaper’ feat."
400,Goliad/Stormo Creation,Adventure Time Jump,You can take dna and create powerful psychic creatures. Loyalty and goodness depend on the DNA sample.
400,Helminth,Sarkic,"An amalgamated creature consisting of several organisms infected by various anomalous diseases. Can infect other creatures with different beneficial strains of the aforementioned diseases. Somewhat sapient, and has the intelligence of a particularly dimwitted dog."
400,Cyclops Trio,Drakengard One,"A group of three towering behemoths, monsters experimented on and enslaved by the Empire. Each one stands tens of times the height of any man and has the strength to smash a tower down with a few rough blows. Their eyes can even project powerful lasers of magic over great distances, though these creatures are hindered by their slow speeds. You appear to have a mental connection with each being, allowing you to easily transmit orders, though the three have only the intelligence of a loyal, fairly smart dog. They can get as affectionate as one too, which is at times a risky proposition."
400,Scarlet Spawn,SCP Foundation,"Whether it’s through black magic or simple [EXPLETIVE EXPUNGED]ing you can induce a state of pregnancy. This can be permitted to occur via ritual by your underlings, without direct action on your part. A cultist performing your designed rituals with the right human sacrifice is just as effective as being there in person. This allows you to serve as the “primary” parent for other couples, with children they have metaphysically registering as your own as well. Or, only your own children, and you can deny either or both other participants any lineage if you choose. Any offspring will gain advanced anomalous qualities of their own, in addition to whatever they might be able to inherit from you or your partner(s). You sit at the throne above this family, your supremacy enforceable by the same black magic that allows you to claim children as your own. You also have a formidable aura of dominance, essentially allowing you to maintain your hierarchies without need for binding spells. If you have other ritualistic magic, it may be shared to worshippers as well."
400,Kaijumancer,Sarkic,"A school of magic created and perfect by a subsect of Serpent’s Hand. It is what is sound like – the art of making use of monsters. You are a beast 4 master, capable of taming any kind of fauna, anomalous or otherwise. This works especially well if the fauna in question is unusually large. Finding and taming the Loch-Ness Monster? An afternoon walk. Becoming friends with Anantashesha? Easy. Pet Leviathan? No biggie. Also, any mundane animals that you tame seem to grow and develop at a greatly accelerated rate, even growing beyond what is normally possible for their species."
400,Virtuous,ULTRAKILL,"In death, men are judged. Once, this judgement fell to His eyes, but in times since, His angelic court have taken such matters into their own hands, and you are one such example. With your power, you may elevate the dead to angels, able to fight by your side, if temporarily, before being risen above to where they belong. Those less virtuous may only turn to simple Virtues, non-humanoid flying spheres able to channel divine energy into great beams. However, those of higher standards may turn into more powerful humanoid forms, able to channel that light into weaponry as much as beams, each eager to fight by your side to the bitter end.
(Editor’s Note: Exempt from the Notes Section: This can work on Husks, not Demons. Said uplifting is temporary in their case, and most will only be able to become a Virtue. Consider Virtues to have access to “Light of the Heavens” while full angels you create have it in addition to Instruments of Will.)"
400,Swarm of Mors,Fate: The Island of Sin,"In his previous incarnation, Oberon Vortigern was the King of the Mors, and it looks like you still hold some degree of power over them. You have a group of 20 Mors (an ooze-like being that can inflict curses upon touch, and which turns faeries into more of itself), 10 Large Mors (a giant-sized Mors formed from a collection of smaller Mors), 10 Human Mors (the result of Beryl’s experiments transferring the Mors curse to a human, allowing them to cause those humans they touch to become more Human Mors, and which inflict curses to anyone who dares attack them and far more horrific curses on whoever kills them), and 1 Mors Dragon (which is a massive enemy whose attacks shake the very earth, and which can inflict curses on large groups of enemies at once).
These Mors will loyally follow your commands and will not act beyond what you permit; furthermore, regardless of your own species they will be incapable of transferring the Mors curse to you or those you designate as “safe”. The Mors replenish once per month."
400,Dead Horde,Horror Midnight Movie Marathon,"This is a small force of the undead. Specifically they’re zombies. You can get 50 sprinters or ‘fast’ zombies, and 5000 shamblers or ‘slow’ zombies. They mostly follow standard zombie rules: they need their brain intact and relatively light damage to the brain will shut them down; they are mostly able to survive other damage, though enough damage to their body or decapitation will bring them down and dismembered limbs do not function on their own; their bites cause a rapid infection which usually will prove fatal to humans even with the best modern medicine, though if the bit body part is removed quickly enough it’s possible to survive it; those killed by their bites become zombies as well, though in this case breaking with the rules most will become shamblers with only a few sprinters; they’re dumb still carrying over a few behavioral patterns from life, usually those related to mindless consumerism and a tendency to roam about familiar areas but mostly motivated by an overwhelming need to feed on the flesh of the uninfected. They will recognize you as a sort of leader, not hungering for your flesh even if you are a living human, and even have a tendency to just sort of follow you about.
You may choose not to have them insert into a setting at the beginning of the jump in
which case they will not exist until you choose to have them insert at which point they
will appear at your location over the course of a night. Losses to this horde are replaced at
the start of each jump."
400,Minions Aplenty,Drakan,"Sure, you could just crush the intrepid heroes yourself... but it ’s just so annoying to have to drop what you’re doing to put out every little fire. With this, you will never have any trouble finding hordes of evil , ugly, stupid (yet loyal) minions to do your bidding for vague promises of wealth and power."
