Cost,Perk Name,Source,Description
0,Basic Kit,Dishonoured 2,"The following three items – The Outfit, Bullet & Blade, and Elixirs – are offered for free. Further purchases of the Basic Kit are 100cp or each item for 50cp each.
The Outfit
A little of this world's fashion and utility rolled into one. The outfit itself, through an ingenious array of pockets, pouches, straps and belts, can hold a small arsenal worth of weaponry and gadgets without bulking it out. It also includes a mask – to keep dust from the mines out of your lungs, of course. Otherwise, its appearance is to your requirements - an aristocrat's frock and face mask, an Overseer’s habit, a working man’s shirt and trousers, a Grand Serkonan Guard uniform, a leather body glove, or something more exotic.
Bullet and Blade
It seems like many of the military and aristocracy across the Isles carry a sword and pistol, so this pair are offered freely. Both the sword and the single-shot pistol, supplied with twenty rounds, are masterfully and artistically made as a matched pair to suit your background, but otherwise are normal.
Elixirs
Seven vials each of the S&J Health Elixir and the Addermire Solution to enhance your recovery after accidental scrapes and eliminate any chance of bloodfly infection and fever. They will restock by the week, though if you are expecting more scrapes than usual or expending your spiritual essence on a regular basis, one treatment per day might be insufficient."
0,Magic | Common Magics,Dorohedoro,"Magic (Dorohedoro)
Although the many abilities wielded by sorcerers are collectively called magic, in truth every sorcerer has their own personal brand of magic that can’t be replicated by others. The only common trait is that sorcerers produce a black smoke to manifest their abilities, but the amount of smoke that they can produce and the quality of their abilities vary greatly depending on the sorcerer in question. Not only that, but also the skill of the sorcerer can influence the results of their magic. Just with this, you will have a moderate amount of smoke, enough to manifest your magic at will and create the doors that connect the Sorcerer’s Realm and Hole.
This smoke is produced by a special organ located near the gut, known as the ‘weak point’ of sorcerers by the Cross-Eyes. This organ creates their magical black smoke that is usually expelled from the body through large veins that run up to the sorcerer’s finger tips, and in some rare cases, also through the mouth. You may choose whether you have that trait or not for free.
Now, you may select one, and only one, of the following tier of magic for you to use, as well as deciding on an ability that fits your tier.
Common Magics (Dorohedoro)
These magics usually follow a dubious useful theme, like transforming things into a specific thing or creating regular smoke bullets. Powerful sorcerers with these kinds of magics are
rare, as it would require a lot of natural smoke production and talent to make use of them offensively or to gain money.
(Editor’s Note: There are two more options requiring CP, you can check the Dorohedoro jump for more information.)"
0,Focus,Dragon Age - Inquisition,"As you deal damage you will begin to accrue focus. Once you’ve become focused enough, provided you have the proper training, you will be able to unleash a devastating amount of power—whether that power is used to harm or to heal depends on your training. All of the advanced classes listed under Heavy Hitter, Masterful Magi, and Specialized Skillset have focused-based attacks available to members of that advanced class."
0,Magic,Drakan,"This gives you the potential to use the magic system of Drakan . You gain a supply of mana , but nothing else."
0,Reclaimer of Runes and Ashes,Elden Ring,"Faintly sparkling motes of light carrying the power of life itself and blessed by the Erdtree, runes are nourishment that through slow absorption develop all aspects of a Tarnished to greater heights. A fragment of Grace clings to you, permitting you to claim Runes from those you slay even in future worlds-and even if you yourself are not a Tarnished.
Consider Runes to be a sort of life energy closely bound to but not strictly speaking part of the soul, which with the aid of a Finger Maiden (or perhaps, similarly powerful being or force capable of manipulating spiritual energy) can be used to increase your strengths and abilities-or be removed from your body and traded away. Particularly powerful individuals possess Remembrances- mystical records of light produced by the Erdtree which can be used to forge items, spells, or Ashes of War: Unique signature fighting moves used by truly
accomplished warriors and other figures of legend, more akin to transcendent martial techniques than the sorcery and incantations of this world. Divine ones on par with the demigods of this world or even Empyreans may even have Great Runes of their own: Runes that embody their core divine traits.
For an extra 200 CP you may toggle on the propagation of Runes and Ashes of War in future worlds. All living things-including cosmic beings and gods-will generate a certain amount of Runes, the process become as natural metaphysically intrinsic to the local realm of existence you’re in as it is in the Lands Between. Likewise, the remains of those with martial techniques of great power will manifest that can be used to relearn them. By your investment here you yourself have somehow obtained the ability to extract for yourself strength from these Runes. While spiritually or divinely sensitive beings may be able to figure out a way, as a unique ability by taking someone’s hand and concentration for a moment you may grant them the ability to gather runes from those they slay. Beware: This gift, once given, cannot be easily taken back.
(Editor’s Note: It depends on you if you would like to make it all free, or have it so that you’d need to pay an extra 200CP for runes for powerful beings of any new worlds you travel to, to generate them.)"
0,Camera Obscura | Light Source,Fatal Frame,"Camera Obscura (Fatal Frame)
Your go-to for spiritual combat. In addition to using it as a tool of forced exorcism, the Camera Obscura can perform a type of psychometry of the things it photographs, showing
you other locations, people or items relevant to the subject. Be aware that repeated use of this item will strengthen the user’s spiritual power. This is both a good and bad thing. Comes with an unlimited supply of Type-07 film, your weakest and slowest option for ammunition.
Light Source (Fatal Frame)
If you are in the modern era, take a flashlight. If you are in the past, take a lantern. Either way, fear the darkness."
0,Moon Fighting Spirit | Wicked Tune That Will Destroy My Silence | Local Map | Dracula | A Proper Magus’ Magical Pseudo-Nervous System,Fate Apocrypha,"Moon Fighting Spirit (Fate Apocrypha)
No, this is not specifically about fighting celestial bodies. Not by itself. Oddly enough, this is about professional wrestling. Nice to know there’s some less lethal combat going on around here. For Free, you can have a practically encyclopaedic knowledge of professional wrestling in this world, including everything every die-hard fan would know about the subject, including famous matches, people, special moves and all of the rules. We can even throw in your own set of outfits suitable to the sport. Maybe others here would share the same interest?
Wicked Tune That Will Destroy My Silence (Fate Apocrypha)
You now have theme music, which you can have at any time, either audible to only yourself or shared with others. It can’t be used as a distraction or to deafen or otherwise inconvenience others, but it certainly makes fights more epic. You can share this ability with your allies, either giving them your theme, a remix, or letting them pick their own.
Local Map (Fate Apocrypha)
It’s a map of Romania, to be specific, detailed enough to show all the little towns and villages, as well as the location of a certain church and a large castle. This updates to your starting country in each Jump, and while it doesn’t show anything that could be found without a normal set of maps it’s handy if you aren’t familiar with the area.
Dracula (Fate Apocrypha)
No, not the figure, it’s the book by Bram Stoker. Collectors Edition. Oddly rather rare in Romania these days, as if someone was tracking them down and destroying them. If this gets destroyed, say, by being impaled, then you can pull another one out of any suitably large container or pocket.
A Proper Magus’ Magical Pseudo-Nervous System (Fate Apocrypha)
These things exist within modern Magi, like internal biological circuitry that allows them to do Magecraft. These generate magical energy for the Magus to use as well as giving them the ability to manipulate it to actually cast magical spells. These tend to vary in quality and quantity, with the better of both of these being effectively better at Magecraft when excluding raw skill or other means. About 20 is about average for a Magus, which is what you start off with, of quite high quality.
(Editor’s Note: All the Fate docs include free command spells; those will not be listed here because they add access to a whole other supplement; if you’re absolutely set on giving your character command spells and a servant because they rolled a Fate option then you’re welcome to take a glance at any one of the many Fate docs)"
0,Magic Circuits | Basic Training | The Most Remixable Song,Fate Stay Night,"Magic Circuits (Fate Stay Night)
Magic Circuits are the spiritual circuits within the souls of any Magi, though they also form a nervous system-like physical representation on the body. These not only generate prana, the basic magical unit made through the combination of Mana and Od, but are also what allows any Magus to manipulate their energies to cast magic. They vary greatly in number and quality between individuals. Strenuous use of them can cause pain and numbness, whilst any use at all will heat the physical body up. You begin with an average amount of circuits, 20 in total, but each circuit is of exceedingly high quality, equal to the Circuits of Tohsaka Rin. They will not naturally grow but artificial means to increase them do exist.
Basic Training (Fate Stay Night)
Everyone has to start somewhere. No matter who you started as in this place, you've got the basic knowledge any magic user has. You know the core arts of Reinforcement, Gradation Air, Hypnosis and Formalcraft at an average level. Reinforcement is the enhancement of the functions of beings or objects through magical energy. You could make yourself as strong and fast as an Olympic athlete or enhance your senses to the best of human ability and so on, or you could increase the sharpness of a sword to cut through steel or the durability of a shield to endure small calibre firearms with ease. Things can only be reinforced so much at a particular skill level before they simply explode from overstuffing. Gradation Air is shaping magical energy into the form of an item, which temporarily becomes real. You could make a sturdy but mundane sword or shield with this, though they would not last more than a few minutes at a time. Hypnosis is the basic form of mind control all Magi learn to use. It can be easily shrugged off by any supernatural being or magic user at this level but manipulating ordinary humans is quite easy and only those with exceptional willpower be able[sic] to resist the use of this without magic to back them up. Formalcraft, generally considered magecraft for dummies, is a way for Magi to use the mana in the air, along with sacrifices or ritual preparation, to make casting spells easier or possible at all for those with little personal magical energy. All of these can be improved with time, sometimes to terrifying levels, but it will take effort and time.
The Most Remixable Song (Fate Stay Night)
Everyone gets one, sooner or later. You’re able to play your very own personal version of the Emiya themesong. Remixed using any of the existing versions as a base, it’s a surprisingly epic yet fitting theme for you. If you want, your opponents and allies will also be able to hear the song, though it won’t be loud enough to be very distracting. It’ll definitely help get you guys hyped up though."
0,Magic Circuits | Basic Training | Magical Legacy,Fate Zero,"Magic Circuits (Fate Zero)
Magic Circuits are the spiritual-physical circuits that lie within all magic using humans. They allow the generation and manipulation of magical energy for Magi. Magic circuits can vary wildly in both quantity and quality between people, though a person with high quantity and/or quality will usually pass those on to any children they have. You start with 20 circuit, with each one being exceedingly high in quality, equivalent to the Circuits of Tohsaka Rin.
Basic Training (Fate Zero)
All magi, all competent magi at least, know the fundamentals of magecraft. Formalcraft, Reinforcement, Gradation Air and Hypnosis. These basic skills are known by all Magi to some level, though only a few make a serious study of any of them, as opposed to focusing on more complicated, more ‘sophisticated’ disciplines. You are skilled in the use of all four basic disciplines for no cost, the equal of an adult magus who completed their training in each area and was notably skilled.
Magical Legacy (Fate Zero)
To be called a real magical lineage, a family needs to have a notable specialisation. Something that separates them from any other family. This is the focus of generations of work, from the head and heir of each family at the very least, and often all other members contribute too. Whether you have a family or not, you have been trained to a level of excellent quality in one magical discipline of your choice. Easily enough to be recognised as an adult magus by the Mages Association, you’ll be notably skilled even among your age peers.
(Editor’s Note: This appears to be free for the first purchase and paid for any additional purchases of the option, but it’s not 100% clear)"
0,Magic Circuits | Truth From Fantasy,Fate: The Island of Sin,"Magic Circuits (Fate: The Island of Sin)
Solomon never existed in this timeline, so how did you end up with Magic
Circuits? Maybe you’re from outside Faerie Britain, or maybe you’re a freak of
nature whose metaphysical makeup just happened to result in these, but you have
a lot of Magic Circuits—and high-quality ones, too. It’s more than enough to put
your potential in magic above that of Tohsaka Rin in the modern era of Proper
Human History, at least in terms of raw mana output.
Truth From Fantasy (Fate: The Island of Sin)
It doesn’t matter if you’re just a simulation or an imitation of reality; even if you left your simulation, you’d be able to survive just fine on the outside. Even if you were a fantasy, you could exist in the real world. Being a member of a Lostbelt is in no way harmful or risky for you; even if the Lostbelt were to collapse, you’d be left alive where it once stood none the worse for wear. With an act of will, you can gift a copy of this perk to other people to ensure that they too would be able to live in an environment where they would otherwise be dismissed as a fantasy.
(Editor’s Note: I’ve only added the relevant description for the Truth From Fantasy freebie. And there is more to the perk with 400CP, but you will have to read that for yourself in the Fate: The Island of Sin jump.)"
0,Crafty | Starting Items,Fear and Hunger,"Crafty (Fear and Hunger)
You seem to have picked up quite the skill as a handyman, Jumper. You are now capable of crafting most basic survival amenities, from making torches to sewing cloaks, it’s not professional skill, by any means, but it’s much better than nothing when things are dire.
Additionally, you now know how to make full body skinsuits out of the skins of your enemies, but you’re not going to use that right Jumper?
Starting Items (Fear and Hunger)
Each origin starts with a tinderbox, a bottle of water and 10 pieces of dried meat inside of a medium sized backpack.
All origins except The Prisoner and The Guard start with one weapon, one vestment and one trinket unique for their origin.
The Endless – A short sword, a leather vest and a lockpicking kit
The Dominating – A longsword, a plate mail and a set of metal armguards
The Enlightened – A long dagger, a robe and a journal
The Tormented – An axe, a set of fur armor and a wooden buckler
(Editor’s Note: You may choose which set you wish to have, this does not impose on you the type of soul that set is a part of. Simply feel free to choose.)"
0,Gratuitously Large Book of Achievements,Gemcraft: Chasing Shadows,For every world you go to this book will give you a list of at least 400 achievements that can be earned by using the powers obtained here in ways tailored to the setting. At the end of every jump the book will reset itself and grant you 100 shadow cores and 5 wizard levels for every 100 achievements you had unlocked. You also gain a talisman fragment if you had completed every achievement in the book. A higher wizard level makes it more likely to receive a high level fragment. If the book is lost or destroyed it will reappear in your warehouse in a day.
0,Even More Gratuitously Large Book of Achievements | Talisman,Gemcraft: Frostborn Wrath,"Even More Gratuitously Large Book of Achievements (Gemcraft: Frostborn Wrath)
You gain a book of more than 600 achievements for things that you can do in this world, customized to your personal skillset and purchases here. The book keeps a record of all your previous achievements in previous worlds as well as creating 600 new achievements for you to complete in any future jump. If you have the ability to return to a previous jump, you may complete any achievements you may have missed completing the first time through. Completing achievements will increase your skill in magic over time. For every 100 achievements that you complete in a single world, you’ll gain a mid-tier talisman fragment. If you ever manage to complete every achievement in a single jump, you will be rewarded with a single talisman fragment of godlike quality. Literally. You would need to kill a god in order to get a comparable fragment.
Talisman (Gemcraft: Frostborn Wrath)
This is a magical trinket soul bound to its user that holds up to 25 shards of defeated enemy’s souls, commonly called Talisman Fragments. The shards fit together like puzzle pieces, and their combined effects can raise every aspect of a mage’s skill by an order of magnitude or more, although such a talisman would take painstaking centuries to construct. You can import any magical trinket to use as your talisman, and you also learn how to teach others to make them. Unfortunately, only enemies that you are personally responsible for the defeat of will ever provide a soul shard that works for your talisman. See Talisman Customization for more details.
Talisman Customisation
The talisman is one of a wizard’s strongest weapons, since it provides a permanent boost to their abilities and can never be lost or broken, since it is bound to the soul. Talismans are created by carefully filling the elaborate little shape with shards of souls from enemies that you have personally defeated. Up to 25 shards can be used in crafting a single talisman, and shards may be swapped out for better ones as you find them. Any time you kill or permanently banish an enemy, there is about a one percent chance that they leave a shard behind. Don’t worry, you collect the shards automatically, so you don’t need to go hunting for them.
Each shard will provide some bonuses to a mage’s power or skills in some way. More powerful shards will both provide a higher bonus, as well as provide more types of bonuses at once. To unlock a shard’s true potential, it must be painstakingly polished, which can only be done with materials imbued with many shadow cores, or with ground up lesser shards. Higher level shards will require proportionally more expensive materials to polish.
Shards that share similar effects will provide more than the sum of their parts, so it’s worth searching out several shards that have overlapping effects. Of course, this is more common on stronger shards that have more effects to begin with, but the synergies are even higher if multiple effects overlap, which gets increasingly unlikely.
Some of the examples of the bonuses that shards can provide are:
Bonus damage against a specific type of foe,
Higher base mana capacity or regen,
Higher skill in a certain type of magic,
Higher base improvement rate for a certain skill,
Slight chance for a chain effect on mundane magic spells,
Stronger attacks from a specific element or magic type,
Longer lasting effects from debuffs on enemies or buffs on allies,
Small bonus to the base improvement of all magic,
Etc.
If a human level enemy provides a shard, expect a single bonus.
If a strong but mundane monster provides a shard, expect two or three bonuses.
If a powerful supernatural threat provides a shard, expect four to six bonuses.
If a demi-god or powerful demon provides a shard, expect seven to ten bonuses.
If you are lucky enough to get a shard from a god-like being, expect as many as a dozen bonuses.
Additionally, you will always receive a single shard at the end of each jump. It will always be of at least medium quality, but it will receive a bonus depending on the danger present in the jump you just finished. In a jump like 40k, expect an extremely high quality shard as a reward for finishing the jump.
Companions that have been taught to make talismans will receive shards under the same circumstances you would, but they only receive the jump shard if they are imported during that jump."
0,All Colors of The Rainbow,Generic Analog Horror,"We here at Jumpchain Technologies are a socially conscious company, and will admit that America, god bless her, has been known to be occasionally backwards in its ways. Sexism, racism: hell, you can’t even walk down the street with great flaming wings and a robot dog without getting strange looks! So don’t worry, with this perk you won’t experience any undue discrimination or even widespread notice for being outside the norm of America in the year 19**. After all, with all the strange stuff going on here already, it's not hard to cover all your oddities under the blanket ignorance effect."
0,Summoning Basics | Summoner Archetype | Basic Summons,Generic Summoner,"Summoning Basics (Generic Summoner)
This perk gives you an understanding of the basics all summoners are expected to know
and gives you the ability to summon in the first place. Summons typically remain active for an hour before a cooldown of twice that time and a summon cannot go beyond roughly 30 meters from the summoner. A summoner cannot normally have more than three summons active at any time. All of these may be trained up to increase the active time, decrease the cooldown time, increase the range of the summons, and increase the number of summons.
Summoning may also cause physical or mental fatigue, dependent on the power of the summon compared to the summoner, limiting the summoner to some degree as they cannot easily summon something significantly stronger than themselves without causing severe fatigue, unconsciousness, or even death if they overtax themselves. This fatigue can be reduced over time with practice, increasing the power and endurance of the summoner.
By default, you can choose if your summons are the same individual each time or a snapshot of a creature. The former are capable of learning and developing, but will have personality quirks and will remember how you utilized their abilities while the latter will be predictable in how it will react but will reset each time it is summoned.
Summoner Archetype (Generic Summoner)
There are several types of summoners with different ways of acquiring new summons, and this perk represents those various methods, which may possess some additional features that allow them to be used in other ways. On purchase, you may choose one of the following methods of acquiring summons to gain the ability yourself. Some methods of acquiring summons are more potent than others and will have an additional cost to them, as shown in the entries below. If an entry has a cost listed, it is in addition to the base cost of this perk.
Basic Summons (Generic Summoner)
If you're going to be a summoner, you need to have something to summon, right? This option grants you a contracted summon of some power that you can conjure forth at will. It can be a conjured animal on par with a small group of wolves, a series of minor creatures with an array of utility features, such as a glowfly to provide light, a small dog for tracking, or a crow that is capable of speech (generally, five such creatures on a similar level is the norm), or a single large creature that can match the other two in terms of abilities or threat level. Each additional purchase grants another set of creatures you can summon.
(Editor’s Note: The price for additional summons are 50CP each. All of the options for the Summoner Archetype perk can be found in it’s original jump, there are two options for 100CP and 200CP respectively. And one Custom archetype which allows you to create one for either free or 100CP and 200CP, depending if you want to have a strong/complex summoning method or an exceptionally powerful one.)"
