Cost,Perk Name,Source,Description
400,Abandoned Space Station,Horror Midnight Movie Marathon,"This is a space station. In space. It seems to be sort of abandoned now, but its solar panels are still operational, and it has a backup nuclear power supply. Still it’s a bit run down, and not all the lights are functional, and the artificial gravity only works in most of the station. Its recycling system is pretty good, though, given it can almost perfectly recycle water, air, and biomatter to keep itself quite survivable. Just don’t open some of the rooms that have sprung leaks. It also comes with a shuttle capable of landing on a planet it orbits, or flying back up to
the station. The shuttle doesn’t repair itself, nor does it refuel itself. You’ll have to figure out how to refuel it yourself. It does have enough fuel for a round trip or two, though. The station won’t repair itself, but it will reset to its initial start conditions at the start of new jumps."
400,Those Twisted Pines,SCP Foundation,"Do robots die when they are killed?
A portal itself shaped like an ellipse made of white fog. Inside leads to a monochrome forest world locked in dim twilight. The forest itself requires no light or other source of growth, while biologically trees they are perfectly suited to this space. Amid the trees roam robotics and machines of all sorts. The total area within unknown and may continue to grow as more souls are added. Souls? Yes, you see, this is an afterlife realm. The residents however, are most unusual. Destroyed androids and robots may come here after their time is up, each soul within belonging to a machine (generally in state of clear disrepair). These robots will be
hostile to intruders in their afterlife if you direct it, keeping the area secure. Such souls will not allow themselves to be removed from this afterlife, and if forcibly taken out will disappear and rematerialize within. Any soul-bearing machines you allow will also be permitted to come here once their product life concludes."
400,Factory,9,"A massive facility that’s designed to be the ideal workspace for an AI core in a chassis to
manufacture all kinds of things, but primarily things like the Steel Behemoths. This factory is, by default, outfitted to automatically produce all the parts and supplies to build, maintain, and supply Steel Behemoths, including a steady supply of the raw materials. If you put in the necessary work, you can even retrofit the place to produce pretty much anything you know how to make, even benefitting from any relevant perks you had at the time of the retrofit. The raw material supply adapts as well, though you’ll need to provide anything particularly unique or work the required processes for synthesising them into the assembly line."
400,Womb of All Evils,Fate Stay Night,"You discovered an immense cavern years ago, which you laid claim to upon realising the unnaturally powerful aura that was embedded into the very ground. Hidden underground near your starting location or on a property you own, this huge cave amplifies the power of any 'Evil' magic four times over when the caster is inside, including rituals for dark purposes or spells to summon evil beings. The enhancement is quite clear cut and intending to use evil for good will not take effect, only evil magic used for evil purposes will be enhanced. The cavern emits a terrible aura even beyond the cave itself but at that distance it only serves to ward away anyone not specifically travelling to the cavern."
400,Den of Sin,Horror Midnight Movie Marathon,"This is a nightclub, strip club, bordello, bar, or the like. An establishment of lowbrow entertainment where people come to indulge in sinful desires. It seems to attract the criminal element, ending up frequented by the mob, a favorite spot for drug dealers, the place multiple criminal organizations have their meetings - at least if you build a reputation for discretion - and a place that criminals on the run find themselves entering. If you eat/kill them well you might develop a reputation that keeps more organized criminals from meeting you’ll still attract criminals that are on the run, and those who have few connections in life, though you’ll get less of the bigger fish if you get a reputation for disappearances connected with the location."
400,Higher Learning,SCP Foundation,"A recognized university.
You’re the graduate of a prestigious university of your own design. It doesn’t need to be something anomalous like Deer College or the International Center for the Study of Unified Thaumatology. It could just be something a little closer to mundane like Oxford or just Penn State. It might be safer to choose something that isn’t overflowing with anomalies. Because your institution will continue to exist in future settings, validating whatever academic credentials that you or other companions have achieved in previous worlds. It will maintain records of each academic accomplishment, letting you avoid repeating the same phases of
education again and again as you reincarnate into new worlds. If you get a reputation as a prized alumni, they might invite you back to give a speech to guide young minds? It will continue offering teaching to new students too. If you have (or gain) the appropriate teaching credentials, you could take up a role as one of the professors or dean. Any such job position can be kept until relinquished."
400,Magical Lodge,Devil May Cry,"A place something for[sic] the more intellectually-minded among us. This private library contains more instructional manuscripts, legends about demons, and reagents than you can shake a stick at. It’s pretty reasonably secluded, to the point where most normal folks won’t be able to find it, but from time to time, you might get a couple visitors looking to exchange knowledge."
400,Gateway to the Spirit World,Horror Midnight Movie Marathon,"This is a gateway, maybe a funeral gate, a Japanese torii, or just an ordinary doorway. But this gateway connects to the local spirit world or afterlife if there is one that can interact with the physical world, making it easier for spirits - including you if you are one - to cross from one world to the other through it. Even if there’s not normally a spirit world/afterlife in the local setting, this gateway allows for those who die within a range of it to manifest through it as ghosts. The range is not fixed exactly, as the more anger, resentment, and lingering grudge that an individual feels when they die the further away they may pass through it from.
If you don’t want angry ghosts popping up you can lock the gate making it cease to function as such a passageway."
400,Beldam’s Workshop,Coraline,A personal workshop which you can use to make various dolls and items using your Sewing Magics. It comes fully stocked and will restore at the start of each new Jump including a supply of Soul Sand which can be used to bring your projects to life.
400,Ayleid Well,The Elder Scrolls Series,"Dotted all throughout Cyrodiil, one will find these wells, and now you yourself own one. Not only does it completely restore and temporarily enhance your own pool of magicka when used, but it can grant those without their very own pools of magicka! Perfect for any Companions you might pick up in the future."
400,Wizard Tower,TES: Magic,"Though it may just be a cliche, there is something to be said about owning your very own arcane tower. This property has multiple levels, each for a certain purpose. You've got the entry level, library, larder, kitchen, garden, storage, basement, vault, study rooms, practice areas, guest rooms, a master bedroom, and even a few bathrooms. It's also got a good amount of magical protection, reinforcing the walls and making them highly resistant to magical damage. Additionally, it's self cleaning. You can combine this with any properties you own, or even those that you purchase here."
400,Yellowstone National Park,SCP Foundation,"Never heard of it?
SCP-1422. You have an anomalous region of over 6000 sq. km in size. Approaching 9000 sq. km if you want this to be Yellowstone specifically. You might also consider Reserva Comunal El Sira, Banff National Park, or a similarly sized territory in the Himalayas. It’s vast and beautiful in any case, while not truly untouched by human civilization it has protections preventing any major reduction or damage of its natural wonders. But it is also anomalous, and you can choose to guarantee that enemy organization in the world have never heard of it. To use Yellowstone as an example... they’d not be aware of it even if their organization was composed of avid travelers, deeply embedded into the National Park Service, or had a significant number of agents who lived in the state of Wyoming. The region itself is practically devoid of any supernatural activity that isn’t there by your design. For a world like this, it might frighten people for being too calm and quiet.
Though all companions are residents of the park and share the origin, they don’t have to be actual SCP-1000 instances just for having the origin. They are involved in cryptid hunting or promoting the Yeren return to society in some way. All companions receive a bonus of 100SCP for use on Lucidity, Liberty, or Wild Thing (sapient fauna or flora). For an additional 200SCP (1 discountable) you may add in the Heart of Titania / SCP-2932 (Death Row) or SCP-2000 stored here as well. If so, any of the dozen imported companions can choose which items’ import rules apply to them."
400,Dark Ritual Chamber,Outlast,"Somewhere that certainly isn’t hallowed ground. This cavern, hidden somewhere far from prying eyes, enhances any dark rituals that take place within it, with sacrifices gaining more in exchange for what is given up. Dark, infernal and otherwise distinctly unholy rituals are much more effective when carried out here, and it is much easier to accomplish the intended results than it would otherwise be. It even has self- cleaning, should you want to not keep around the gore and other mess that likely results from what can go on in here."
400,Occult Library,The Miskatonic,"Libraries are great. The smell of books, the taste of knowledge, the sound of a fireball spell shooting out of a book and into someone's eyes. That last one’s real, by the way, so be careful. Some of the spell books can get kinda crazy. On the bright side, there’s thousands of books in this place, each related to the occult or some other eldritch weird stuff. Overall, I’d say it covers just about every topic available for study at the Miskatonic, and just so happens to have the original necronomicon. I’d suggest not spilling any coffee on it."
400,Ritual Site,Horror Midnight Movie Marathon,"This is an area prepared for use in occult rituals. It can be built into a room, or open to the air - as you wish - but in either case magical rituals you perform here will be more effective, the resultant spells harder to dispel, and the ritual itself more lenient about disruptions or minor inaccuracies. The ritual site is built around the centerpiece of a sacrificial altar, or other object of sacrifice. By performing a human sacrifice at this altar you will see a larger boost to the results of your magic, as you offer up their soul to demonic forces in exchange for power.
A normal sacrifice will be minor, but if it’s someone exceedingly pure or special - a saint, a child with great psychic powers, etc - it will be a much larger boost, though people can be made special - a man treated like a king who comes to the sacrifice as a fool of their own volition - or a special day can be used to further boost this effect. Don’t try reclaiming sacrifices from the altar - demonic forces do not like to be betrayed thus. If you’re sacrificing a person to a specific entity then you won’t see this general boost from the demonic forces of the altar, but it does seem to increase the value of the sacrifice for whatever purpose it is to be used for."
400,Nowhere,SCP Foundation,"SCP-3930?
This region doesn’t exist. It is not physical, nor is it a vacuum, it has no concept of time as it meets no criteria that could be described. Due to its nature, it can’t contain anything that exists. Naturally, exploration by real people is impossible as by entering it they will cease to exist. Despite all this the area can be recognized as something that exists, consistent with the area nearby. In a mountainous region, it would seem like it has similar terrain, flora, and even fauna. There could even be people, if you wanted this unreal space near civilization. While it isn’t real, it is perceived as such by those outside. People who enter it and cease to be real can still be observed and may be able to send out “transmissions” if a perception exists that they have some ability to do so. As soon as observers grasp the reality that they’re just trying make sense of oblivion, ability to communicate fades. A non-being might have this as a perfect sanctuary that can be whatever they can visualize without ever having bothersome intruders. Even a being may see the utility in having a near-undetectable zone of annihilation to bring enemies. It might be wise to set up a perimeter, since nobody can remain inside to warn others.
Their bonus 100SCP stipend can be used as part of the payment for: Boogeyman, Nostalgic, or any Oneiroi Collective perk."
400,Manor,Helluva Boss,"You have an enormous and luxurious Manor, filled to bursting with Imp Servants and bodyguards who are completely loyal and subservient to you. All their wages are automatically paid without even a dip in your coffers and you’ll find your enemies never seem to attack you here (though this minor protection will fade if you never leave)."
400,Library of Labyrinthia,Exalted: Abyssals,"This building-spire is a piece of the Labyrinth protruding into the world, walled with black
stone and metal, and echoing with the Whispers of the Neverborn. Within its warped halls,
one can find a library of the lost. Welled up from the Neverborn’s dreams and nightmares, it
contain much of the forgotten or forbidden secrets and lore of the world, most especially
those that would tear down what is, so as to hasten its fall into Oblivion. But the library is stocked not only with black volumes that reflect the nightmares of the Neverborn, as the civilizations of the Underworld have added their our wraithly works to the collection, and much of those text that were lost in Creation were added too. The shelves are replete with scrolls from sacked libraries, ancient manuscripts lost at sea, books burned in religious censorship, and many more. Even some of the Deathlords’ private manuscripts have found their way into hide-bound works to further the knowledge offered in the library. History and necromancy, medicine and necrosurgery, even the occasional sorcerous secrets are only some of the many things a student of the library could learn. For it would take lifetimes to study even a fraction of all that is on offer here, and should you bring it to other worlds, it will accumulate appropriate literature from those places as well."
400,Your Workspace,Adrift in the Complex,"Someone like you needs his own space to work in, and this’ll help! You receive a
workshop/laboratory hybrid which is stocked full of neat tools and writing materials for you to
use. It’s relatively small-scale, but you can use this place for pretty much any sort of experimentation.
The Factory: Definitely not that Factory, but this one is pretty useful. This is a multi-story building stocked with supplies, useful followers, and a large laboratory for you to perform multiple experiments and forms of research. As the name suggests, it also has a large factory (Whether it’s automated or manned is up to you) that lets you mass-produce whatever item or creation you have or come up with. Everything created in the factory is guaranteed to be of the highest quality.
(Editor’s Note: The perk Type-Black acts as the Capstone Booster for Your Workspace.)"
400,Operating Table,Elfen Lied,"A scalpel and a gun is nice, but you really need a little more than that. You need a canvas for your work. You will acquire a room in either a fully stocked laboratory from your chosen organization or an abandoned laboratory far from the eyes of others. It will have an operating table, all surgery equipment you could possibly require, metal restraints, and so forth. You will find any biological science done in this room will be twice as effective and efficient, and
is designed to be difficult to escape. Post-jump, this will be attached to your Warehouse."
400,Industrial Aquaculture,Abara,"You are the owner of your own industrial aquaculture plant. Due to an odd legal loophole, you don’t need to actually pay for ownership or maintenance. This plant produces enough fish to keep half a small city fed, or at least make a fortune for yourself. You’ll still need to hire workers to run the place."
400,Neo Body,Deltarune,"This is an empty vessel designed to contain your soul, even if you lack such abilities normally you will always be able to transfer your spirit to this device which will grant a massive power boost. It also has a unique quirk of durability where only the strongest attacks of a given individual's power set are capable of harming it, and even then it has durability at least twice your own."
400,Sewage Silo,Garage: Bad Dream Adventure,"A rather large water silo filled with the sewage- named liquid inside. Refilling back once a week. However, what’s special about the sewage contained in the silo is that it acts similarly to the “primordial soup”. Pouring into a pool for example, you will quickly find aquatic lifeforms you’d find back in Yang’s psyche world to be somehow inhabiting the pool. With the chances of new species or evolved ones appearing depending on the location the sewage is around. There is even a very low chance of a similar creature to the “Suihou” appearing from it."
400,Your Workspace,Adrift in the Complex,"Someone like you needs his own space to work in, and this’ll help! You receive a
workshop/laboratory hybrid which is stocked full of neat tools and writing materials for you to
use. It’s relatively small-scale, but you can use this place for pretty much any sort of experimentation.
The Factory: Definitely not that Factory, but this one is pretty useful. This is a multi-story building stocked with supplies, useful followers, and a large laboratory for you to perform multiple experiments and forms of research. As the name suggests, it also has a large factory (Whether it’s automated or manned is up to you) that lets you mass-produce whatever item or creation you have or come up with. Everything created in the factory is guaranteed to be of the highest quality.
(Editor’s Note: The perk Type-Black acts as the Capstone Booster for Your Workspace.)"
