Cost,Perk Name,Source,Description
50,Next Gen Watch,Arrowverse,"This wrist watch, developed by Harrison Wells of Earth-2 alerts you to the presence of metahumans & Speedsters in close proximity. Additional capabilities include voice recording and of course telling time. Outside the jump it goes off when near the presence of anything supernatural."
50,Musical Style,Medaka Box Abnormal,"A musical instrument of your choice. It’s a high-end model, whatever it is, and very sturdy too. What makes it special is that anyone playing the instrument can perfectly translate the emotions they feel into the music the instrument makes if they desire, with the quality of the music rising alongside the depth and breadth of the emotions being channelled into the instrument. The audience will be able to almost tangibly feel the hopes and dreams that go into your music if you feel strongly enough."
50,Turbo Healing Potion,Overlord,"A blood red potion in a masterfully crafted glass vial. When used it banishes physical fatigue and restores half of your health instantly. Removes burns, scars, and can regenerate lost limbs (potentially). It also removes physical fatigue."
100,Security Pass,Generic First Jump,"This name badge will alter itself to be the appropriate credentials to bypass any security. It does not create any background records or add your name to exclusive lists, just provides a perfect fake credential. How else are you going to get to meet your favorite characters?"
100,Fist Weapon,Generic Fist Jump,"This weapon, which can be anything worn on the hand, such as brass knuckles, weighted gloves or a spiked gauntlet, will always inflict some harm on any target struck, no matter how tough or even invulnerable it normally is. This weapon can be a set, such as two gloves or gauntlets, and can be merged with the Handgear if you purchased that item as well. You can change the nature of this weapon at the beginning of a new Jump."
100,Upgraded Weapon,One Piece: New World,"Perhaps basic weapons are not enough for you, in which case this upgrades any weapon you own with Sea Prism Stone, able to affect even Logia Devil Fruit users. For ranged weapons, you get a refilling stock of Sea Stone Bullets. Post-Jump allows the weapon to hit opponents or objects that are usually intangible or immune to the weapon’s normal effect."
100,The Good Stuff,Generic Medical Drama,"You like the drugs and the drugs like you. This is a pain killer without compare, available in both pill and drip form that banishes pain and clears the mind. It carries absolutely no risk of side effects, addiction or dependency beyond using it to alleviate chronic pain. You begin with a modest supply, and have the formula to create more."
100,False Certifications,My Hero Academia,"Contained within, a variety of licenses, cards and official looking papers that can help you get away with most illegal activities if you don't attract too much attention to yourself or said activities. Keep your operations on the down low and people will let you operate as normal, such as if you want to do a bit of vigilante heroism while trying to look legit."
100,Passport,Rosario + Vampire,You have a valid passport and may travel freely between countries. This is something most monsters have trouble with. In other worlds you will always have valid travel papers to get from one place to another.
100,Alchemical Ingredients,The Elder Scrolls V: Skyrim,"Sometimes it can just be such a pain to go searching for a specific flower, or monster’s organ in some remote part of Skyrim. Well now that’s no longer the case! You’ve got a satchel or backpack of some sort that’s just loaded with high quality ingredients useful for potion making or other magical pursuits. While you won’t find anything incredible in it this will make sure you never run out of the basic materials you need."
100,Healing Nanites,The God of Highschool,"You receive a small case, within which are 10 syringes. Each of these syringes contains a small number of short lived nanomachines, designed to heal the wounds of injured humans. Just pop off the cap of one of these and poke it around the wounded area on someone and cuts will quickly seal up, bones will mend themselves and even bruises will fade. It’s not that great on serious, late stage diseases or healing something on the level of a cut off arm or leg, but less than that and you’ll be good to go just a minute after injection."
100,Cape Database,Generic Worm Fanfiction,"This indestructible tablet contains an intuitively-searchable database of all publicly available information about capes. Nothing secret or classified, but if it was ever mentioned on the Internet or public news media about them then its been obsessively collected, indexed, and cross-referenced here for your convenience. The archive also stays up to date on published world, national, and local news and media involving capes. Furthermore, it’s all been vetted for accuracy. Misconceptions and false data might still exist here, but only if the general public as a whole has been deceived about something. This database was compiled from only the highest-quality information available from either mainstream media outlets, bloggers, or social media. In future settings this updates to become a database on whatever ‘important figures’ might exist."
100,Durable Super Suit,Invincible,"You have a beautifully designed super suit tailor made for you so that it fits perfectly. This suit is extraordinarily strong and will even hold up during super powered combat without ever disintegrating. While it is durable, this suit does not increase your defenses: it simply survives through combat."
100,Ear based telepathy communicator,Invincible,"This device also slides into your ear where it bonds with your skin and begins to allow you to communicate telepathically to others. This device allows you to broadcast your thoughts to others but not to read others minds or alter them in any way. While useful to communicate in a vacuum, the other person needs their own telepathy communicator to reply back into your mind without resorting to charades. This communicator does not affect your sense of hearing in any way."
100,Field Survival Supplies,RWBY,"A basic assortment of items useful for survival that renews daily. Enough food for a group of four, basic medical supplies, camping gear, and various other sundries."
100,Thieves’ Tools,RWBY,An assortment of small tools necessary for your--ahem--particular line of work. Lockpicks are just the tip of the iceberg. You have a tool for nearly any and every situation imaginable. All tucked nice and neatly into a folding leather case. Any lost tools will be replaced each night.
100,Bag of Tricks,RWBY,"A variety of useful items for turning a fight in your favor or escaping from one unscathed. Smoke bombs, blinding powder, caltrops, ball bearings, steel wire, and so much more, all organized by type in the compartments of a small satchel. It will automatically refill itself with useful items as you use them."
100,A Certain Card,Toaruverse,"In your pocket would be a certain card when showed to any staf of a hotel or apartment they would lead you to your room which is apparently rented and paid advance along with monthly fees by a mysterious benefactor as long as you intended to stay there. Also no one of the staf would stop you from bringing suspicious persons or opposite genders, they also tight-lip and doesn’t gossip about you at all."
100,Strange Juices,Toaruverse,"A dozen of variety of strange juices of strange name and color while some of them taste from ordinary to delicious but beneath that is a juice full of vitamins, nutrients and calories that is beneficial to maintain a person’s body along with making it healthy. You gain additional one dozen per day or once you drunk it all."
100,Smart Weapon,Toaruverse,"A gun with some automatic functionality which used infrared rays to accurately measure the target’s composition, solidity, and distance. It could then mix the powder that would cause the most appropriate level of destruction, at which point the plastic would instantaneously harden to form the bullet. It could then shoot through a steel plate or it could leave the bullet in a piece of tofu."
100,Materia Set,Final Fantay 7 Remake,"Though SOLDIER gets access to the finest materia, thousands of Gaia’s citizens take advantage of the convenient mako crystals every day. Everyone from Shinra’s grunts to the freedom fighters of Avalanche rely on materia to stand a chance in this dangerous world. You’ve now acquired a set of materia orbs to give yourself an edge, and may choose three known materia to add to your arsenal. The orbs you select will change size to fit your given equipment. Only exceptionally powerful materia, like those of Holy and Meteor, cannot be purchased here."
100,Buster Blade,Final Fantasy 7 Remake,"There are many things that set SOLDIERs apart, but the most obvious is their choice of weaponry. Many SOLDIERs, from Sephiroth to Zack Fair wield impossibly large blades as if they were lighter than a kitchen knife. Now you have an equally distinct blade. You may choose any style of sword that you wish, from a 7-foot katana to the classic chisel-shaped buster sword, and your blade will have three in-built slots for materia enhancements. If you’re going to bring a sword to a gunfight, you might as well make it big."
100,Comms Network,Petals of Reincarnation,"A set of a dozen modern smartphones, all linked to each other. No matter how far each phone is from each other, they’ll always be able to communicate to any other of the set, though they may not be able to do so with outside phones or devices. The transmissions cannot be interrupted or jammed but it is possible to intercept them if you don’t take means to prevent that yourself. It’s also very easy to keep your attentions on your surroundings when using the phones."
100,Soldier Do,Petals of Reincarnation,"The latest and greatest in military clothing. This all black, full covering combat suit is the best money can buy when it comes to stealth and defence in the modern world. Built in armour that doesn’t hinder movement allow bullet proof vest like protection across the entire body whilst remaining just as firm against edged or pointed weapons. Softening most noises made in movement and even coming with a range of high tech eyewear for night or thermal vision, you’ve got everything you’d need for an infiltration mission, save for actual weapons. Aside from the weapon that is your body."
100,Treasure Box,Arifureta Shokugyou de Sekai Saikyou,"Etched into a piece of jewelry, this is a powerful artifact that contains a small pocket dimension attached to it. As useful as can be to store things that you can’t carry around normally. When called or desired the objects will appear at arm’s length from you. If you want, it can be something like a bag or something else, although jewelry is the default for a reason."
100,Masterwork Weapon,Mushoku Tensei: Jobless Reincarnation,"A sword is the soul of a warrior, especially a finely constructed one’s. This sword is a master crafted by the best blacksmith of the kingdom and its qualities are that the sword that is ten times more durable and sharper than any mundane sword and has the properties that it never dulls its edge. It also has defensive measures that only you and those that have your permission to wield it as if not the sword would increase its weight that even a supernaturally strong person can’t lift it. You could import existing weapons to gain these enchantments."
100,Magical Staff,Mushoku Tensei: Jobless Reincarnation,While relying on your own body to cast magic it would be better to have a magic staff to assist your magic casting a lot easier and faster. This Magic Staff’s body is made from an especially rare magical wood and the magical stone is made from an especially rare magical beast. Making this staff really attuned to your magic and amplifying your spells of the magic systems that you have access with by five times more powerful while needing a lot less mana to cast or maintain. The staff is durable enough to take quite a certain amount of beating and you may import existing items or equipment to gain the effects of this staff.
100,Elixir,Overlord,"A potion of swirling and shimmering chromatic color in a glass vial best compared to a work of priceless art. When used it fully restores health and mana instantly, cures all diseases whether physical or mental, removes poisons, removes curses, and heals burns, scars, and completely recovers missing limbs."
100,Super Vehicle,Justice League Unlimited,"Whether it’s an armored car or a bug shaped mech, this unique ground vehicle will definitely catch a lot of attention if you decide to take it out onto the streets. It comes with a set of front facing guns equipped with lethal and non-lethal bullets, a jet booster, and a computer with a video screen and communicator. You’ll also receive a replenishing supply of fuel and spare parts for repairs. Finally, this thing should be able to shrug off most types of bullets your enemies fire at it, but high-caliber projectiles and RPGs can easily tear through it’s armor or blow it to bits. If you have an existing ground vehicle then you may import that to use instead, either granting the existing vehicle the properties of this option or making the new vehicle an alternate form of the imported one. Can be purchased multiple times."
100,[Normal] Quality Item,Re: Monster,"This item is a [Normal] quality item, on par with the Estocs Rou uses after Ranking Up to hobgoblin or the standard equipment possessed by Rubellia and her fellow humans when first captured."
100,Feast for the Party,Tate no Yuusha no Nariagari,As they say you can’t fight with an empty stomach. In every meal you are served this high-quality and nutritious food enough for 12 people. Leftover food is preserved and stored inside of your warehouse. No matter how much eat you won’t grow fat and become obese but rather it help maintain your fit form. The served food is varied enough that there won’t be any repeated serving. It helps purify and detoxify the toxins and improves your resistance to it.
100,Gate Token,Overlord,"A small coin of burnished metal that seems to shift with strange and eldritch colors when seen from the corner of your eye. It is inscribed with arcane runes that form the picture of a door. When used it allows you to cast the Gate spell. A Gate can open a portal to any location you have ever been to or have a reliable description of (a picture counts). This Gate can cross dimensional barriers (but will not let you travel to or from other jumps) and appears as a shimmering dark portal in the air. It lasts for five minutes and anyone can pass through it in either direction. If the location you desire to go to no longer exists, or never existed in the first place, it does not activate. Powerful wards or technologies against teleportation, such as those in an Yggdrasil guild base, can prevent it from working but it will ignore lesser protections."
100,Wand of True Resurrection,Overlord,"An ornate golden wand, inlaid with precious gems and delicate filigree. Those that see it can’t help but think it’s an item that’s capital H Holy. It has ten charges of the spell True Resurrection imbued into it just as the name would imply. This spell can bring back anyone from death with no loss in strength or levels, doesn’t require a body, and doesn’t really have a time limit on how long they’ve been dead. Only extremely high-tier effects, such as Over-Rank Magic, World Items, or similar could prevent this wand from bringing someone back from the dead... or, alternatively, if the person doesn’t want to come back they don’t have to, though given how little cognitive thought souls are capable of it’s unlikely they’ll turn it down unless they’re truly terrified of returning to life (for example, if you’ve been killing them over and over and bringing them back to kill them some more). Expended charges refresh a week after use. You do not get extra copies of this item."
100,Divine Weapon,With This Ring,"You receive or import a weapon of your choice as a divine weapon. It can be considered an extension of your meta-physique, allowing greater control or synergy with your magic or domain, and grows stronger as your soul or divinity grows. Additionally, this weapon strikes more effectively than a mortal weapon, and is potentially capable of bypassing certain mundane immunities depending on the strength of your soul, such as cutting ethereal foes or weakening supernatural defenses. A sword, spear, bow, gun, sausage or other weapon may be chosen at your discretion (but a divine artillery piece is just asking for trouble), though weapons that require ammunition will drain arcane power or stamina to use. It should be noted that Power Rings already count as divine weapons for arcane purposes."
100,Smartphone,Generic First Jump,"You have a top-of-the-line smartphone that never needs to be recharged or maintained, will instantly repair itself, is immune to malware and hacking, and always has a signal, along with unlimited data and memory. This smartphone can never be tracked, except by its own GPS app and its signal is completely undetectable. For the duration of this jump, it will assume a camouflage appropriate for the level. For additional 50 CP it will always upgrade to match the best equivalent device in each new jump, and will automatically upgrade to have all the abilities of any similar device that you purchase with CP."
150,Laptop,Generic First Jump,"You have an absolutely top-of-the-line laptop. It never needs to be recharged or maintained, will instantly repair itself, and can always connect to Jump-Chan’s Wi-Fi network, along with possessing unlimited memory. It also has perfect antivirus/malware protections and cannot be hacked. For the duration of this jump, it will assume a camouflage appropriate for the level. For additional 50 CP it will always upgrade to match the best equivalent device in each new jump, and will automatically upgrade to have all the abilities of any similar device that you purchase with CP."
200,A Whole Lotta Gems,The Elder Scrolls V: Skyrim,"Soul gems! You have a replenishing supply of each type of Soul gem ranging from the least to the greatest, let's say you get ten new ones or so of each type to use a week. Also it should be noted that they’re filled so no worries when it comes to filling them."
200,PSYCHO MASK,Medaka Box Abnormal,"A pale white mask in a design of your choice, perfectly fitted to your face. This specialised mask works to filter the air you take in, like an advanced gas mask that never needs replacement, while also focusing any mental powers that you possess. It’s not going to multiply their power too much but you’ll definitely see a fair boost in effectiveness and range when you are wearing the mask as opposed to when you are not."
200,Everstocked Quiver,Generic Xianxia,"In this quiver lies an infinite amount of mundane, regular, yet high-quality arrows, crossbow quarrels, sling bullets, and throwing weapons of knives, shuriken, axes, darts, and bolos. Meant to aid hunting more than anything else, nonetheless you can still send an endless hail of projectiles down on your enemy - and your shots may still be not entirely mundane if you have such a capability. No more heavy than an empty quiver is."
200,Divine Armor,With This Ring,"​You receive or import a suit of armor of your choice as a divine defense. It can be considered an extension of your meta-physique, allowing greater control or synergy with your magic or domain, and grows stronger as your soul or divinity grows. It has increased resistance against arcane, divine, and supernatural attacks. At its base, it can endure a single lightning bolt thrown by Zeus without being damaged, though it can grow without upper limit as you do."
200,Space Racer’s Bike,Invincible,"You have received a perfect copy of Space Racer’s space motorcycle. It is a flying motorcycle that can fly extremely quickly, fast enough to keep up with a young Viltrumite, and is able to go FTL at the speed of full on capital ships."
200,Supersonic Passenger Plane,Toaruverse,A private plane that you can summon or stored in any airport and it is the usual passenger plane with the size of eighty meters long. The plane can fly at seven thousand kilometers per hour and ignores the G force making every passenger comfortable at riding it even it’s flying at that speed. It also has an auto-pilot function that can go anyway that you want and sophisticated enough to dodge missiles and bullets along with it having infinite fuels.
200,Heavy Meteoric Blade,Battle Through the Heavens,"A large unbreakable black ruler like blade. This was forged from fragments of a meteorite, and originally obtained by Yao Chen. The blade has the effect of suppressing Qi, even that of the wielder, and as such makes for a great training tool and a strong weapon. Its weight grows to always be a challenge to lift."
200,Heroic Gear,Arifureta Shokugyou de Sekai Saikyou,"When the summoned heroes appeared, both the kingdom and the church made sure that they had the best equipment at their disposal to battle the opposing demon forces and the monsters roaming around the world. This is a complete set of that gear, perfect tailored to your measurements and enchanted to take maximum advantage of your job."
200,Snow Globes,Rise of the Guardians,"These may look like ordinary snow globes, but actually they’re so much more. By shaking one and saying the name of a place, then tossing the snow globe against the ground, you can make a portal open to the place you named. You get three, and any used ones are replenished at the end of each day."
200,A Technical Machine,Pokemon Mystery Dungeon,"This is a TM, a single one yes. However, this TM can not only be used infinitely, but can be any move known to exist in Pokemon Mystery Dungeon and can be taught to anyone regardless of whether they can learn it or not. The only restriction is that it cannot be Transform or the signature move of a Legendary Pokemon."
200,Illusionary Ring,Mushoku Tensei: Jobless Reincarnation,"Sometimes you want a day off but you are too recognizable for clothes even if you wear plain clothes. With this magic tool it would allow the user to take the shape of another person. This magic tool took the form of two rings: a green ring, and a red ring and the person wearing the green ring would become identical in facial features and hair color to the person wearing the red ring. Unlike the original this changes the users height, build, voice, and the eyes colors making them indistinguishable to others without detailed probing or analysis."
200,Box of Dials,One Piece: New World,"A large box of shells with a variety of uses, these can allow a normal person to stand toe-to-toe with powerful opponents given enough planning and skill."
200,Anima Book,Flow,"This large blank book contains limitless amounts of pages for drawing, journaling, and anything else and can be summoned to your side at a moment’s notice. This relic has the power to store an infinite amount of abilities and along with the power to supercharge them. A person could put in a spell, curse, elemental ability, or any other special power that can be projected on the outside world. When these abilities are stored in the book they are supercharged making them much stronger than normal. The longer these abilities are stored within the book the stronger they will be when released."
200,Black Pills,Flow,"This large suitcase is full of of little black pills that refills itself whenever empty. If swallowed the pills allow anyone to gain the powers contained within the pill. Originally one could gain a fraction of the power of the Black Turtle, however, your pills can be modified to gift a power from any one of your abilities. It could be an innate power, from one of your gods, magical, or something else entirely. Whatever the case once swallowed these powers are a permanent part of the person although they will never reach the level you have with the power."
200,Mother Box,Justice League Unlimited,"An alien computer connected to the Source capable of interfacing with a wide array of machinery, projecting holographic images, providing information about topics known to the people of New Genesis or Apokolips, and creating portals between planets vast distances apart. This device is so advanced that it could reprogram a machine on par with Brainiac, but you have to directly attach the Mother Box to whatever it is you want it to interface with in order for it to work."
200,HUD,Young Justice,"Your costume’s headpiece, if you choose to have one, now incorporates a head-up display. Your HUD automatically maps out what you see, providing a mini- map of the area’s you’ve visited, and is capable of multiple types of vision, including thermal and X-ray. It can also connect to the internet, and incorporates facial recognition technology making it capable of feeding you information on your target if it exists."
200,Weapon Cache,Fate/Stay Night,"It pays to be prepared. You’ll gain a large briefcase containing an assortment of grenades and flashbangs, explosive charges, a submachine gun, an assault rifle, and a collapsible sniper rifle. All the ammo and grenades replenish at the end of every week."
200,Holy Vestments,Fate/Stay Night,"A notably powerful holy artefact, this enchanted priest's cassock is one of the better protections the modern magical world has to offer. Covering everything from the neck down, its holy protections are enough to fend off anything short of a high powered sniper rifle in terms of mundane weapons, with anything lesser being lucky to deal bruises. It also has strong protections against unholy weapons, significantly reducing the power of any evil or unholy attack or spell used on you whilst wearing this. If you have a particular outfit of clothing in mind already, you can instead transfer these magical protections to it."
200,Standard Consumable Items,Tate no Yuusha no Nariagari,"A hero can’t always rely on their magic and skills to pull their way out of battle. Sometimes there are places that prevent magic from activating. This provides you medicine and potions of excellent quality for curing illness, treating curses, recovering hp/mp/sp and etc... It is stored directly inside the warehouse in a separate room with it being organized and categorized perfectly in chest/box and warehouse shelves. This provides a dozen bottles/pieces per medicines and potions. On the bright side, this item is generated weekly and nothing is preventing you from stockpiling it for your personal use or just selling it later."
200,Utility Belt,With This Ring,"​An adventurer’s toolkit, containing smoke-bombs, lockpicks, some incendiaries, handcuffs, and whatever other minor preparatory gear a vigilante could buy or make and fit in this handy utility belt."
200,Legendary Gear,Generic Naruto Fanfiction,"Well, this isn’t exactly what one would call recommended Ninja Wear, even in this world of ninjas being battlemages instead of shadowy assassins. But all the same, it’s good stuff, and it’s yours. This a full set of equipment, with full armour, and one two-handed weapon, two one-handed ones, or a weapon and a shield. Each of these is one of the finest pieces of it’s type in the world, capable of laying low S-Rank Ninja and even doing serious damage to beings like the Bijuu. Moreover, they needn’t remain at this level forever. Indeed, each piece of this gear improves in all fields of quality right alongside you, always remaining as much better as its base state is to a normal academy graduate."
200,Crafting Materials,Generic Isekai,You have a collection of respawning supernatural crafting materials from this world.
200,Scholarship,My Hero Academia,"Some schools may have difficult tests and entrance exams to weed out unwanted or those not cut out for their classes, but certain people can skip this process. You have this nifty scholarship which you can use once per Jump on whatever school you may be applicable for, suddenly gaining a solid recommendation from someone trusted by the staff or leadership of the school and whatever tuition is needed to attend. In this Jump, you could use this to bypass the testing phase even for somewhere upscale like Yuuei or its rival schools just like Yaoyorozu. A special note though, adults can’t suddenly get back into middle or high school, but they could still use this to get into and attend various colleges and universities both here and in later Jumps."
200,Slush Fund,Invincible,"You now have access to a slush fund, all of the money in this fund is yours, and as far as any government or other organization is concerned fully above board with all pertinent taxes paid. This fund contains 2 billion American Dollars in buying power circa 2017. All money in this fund can perfectly convert into whatever the local currency is. Money can be withdrawn through cards the fund generates if you wish (debit or credit) or into physical and legal currency by simply willing it to appear. This fund has an additional 2 billion added once per year at midnight on New Year’s Eve. This fund can be accessed through whatever the standard is for your locale. If bought multiple times each additional purchase of this perk increases the base amount of the account and annual amount refilled by .5 billion. (E.g. buy it twice get 2.5 billion, buy it three times you have 3 billion base + 3 billion added to the account per year.)"
200,Robot Suit (Drone or Armour),Invincible,"You have a high tech suit of armour, or drone on the level of those created by Robot Rex in his final confrontation with the Viltrumite host. This suit is almost good enough to fight on par with a veteran Viltrumite in the hands of a skilled user. It is immensely durable and fast, and it augments the user’s senses and reaction times. It is chock full of high tech weaponry of essentially every kind (lasers, plasma, missiles, etc...) and if destroyed is replaced in 24 hours."
300,Devil Fruit,One Piece: New World,"One of the rarest treasures in the seas, you have come into possession of a Devil Fruit. It’s exact nature is up to you, but keep in mind there can only be one of each kind, and even the weakest of powers granted are an incredible boon. Unfortunately, the price of eating one of these is the loss of your ability to swim, and becoming weaker when submerged in any kind of water. Post-Jump this weakness to water goes away. Can be taken multiple times."
300,Supreme Grade,One Piece: New World,"Much like Dracule Mihawk and Edward Newgate, you now own one of the 12 Supreme Grade Weapons, the very pinnacle of what weapons should be. Having been drenched so much in Armament Haki, they are able to bypass any supernatural defences or immunity even in the hands of a novice, and cannot be destroyed by any means known in this world."
300,Talisman,The God of Highschool,"Hanging around your neck is a pretty piece of jewellery. Could be a golden cross, a string of pearls or just a nice little amulet with a picture of someone precious to you. This necklace is able to draw in the life energy that flows through your body, with no upper limit on how much it can store and no level of decay in what is stored within the item. At any time this Talisman is on your body, you may reach into its stores of energy and draw out as much as you want, up to the limit of what you have put in over the time you have had it. Store a little bit every day and you could find yourself with a huge emergency reserve after a few years. Why, you might even be able to crush one of the Gods beneath your feet if you let those years of gathering go in one shot."
300,The Elder Wand,Generic Harry Potter Fanfiction Jump,"​Possibly the most powerful wand ever made. Made either by Antioch Peverell or Death, no one wielding it can be beaten in a magical duel by anyone who is in death’s power. That is, no one who counts as a mortal can beat you in magical combat while you have this. This wand doesn’t protect you from thieves or assassins, and if lost in such a way, will not return until the jump is ended unless you go take it back yourself."
300,The Resurrection Stone,Generic Harry Potter Fanfiction Jump,"​This is a small black stone, about the size of your average pebble. This too, was made either by Death itself or by Antioch’s brother, Cadmus Peverell. Turn it over three times while thinking of the name of any dead person, and you may summon the shade of the person to you. The shade has no powers, but the exact same memories, knowledge and personality the person had in real life. One thing to take note of is that while you may summon anyone and they will come, they are not bound to answer any of your questions or tell you anything. You are not their master, after all."
300,The Cloak of Invisibility,Generic Harry Potter Fanfiction Jump,"​This is the third item of the set of Deathly Hallows. Again, made either by Death or by Ignotus, the third Peverell brother, this cloak is a timeless, eternally functional invisibility cloak. In addition, you don’t age while you have this on, but only when you have it on completely, meaning no part of your body should be visible. No magic except that cast by the Elder Wand, or of a similar strength can penetrate this invisibility, and attempts to summon this cloak from you fail. In addition, you can always see it unless you want otherwise."
