Cost,Perk Name,Source,Description
100,Expanded Metaphysique,With This Ring,"Magic requires power. Some mages sacrifice a chicken or other people for a boost; some people bargain power from arcane lifeforms like Demons, Angels, or gods. Some people, like John Constantine, get by on cleverness to sidestep a lack of power. However, simply practicing magic slowly expands the strength of your soul, much like weightlifting will expand the strength of your muscles. This grants a three-fold increase in the strength of your soul and magic, enough to take a completely untrained novice to the level of an adult Atlantean mage of average talent. This may be purchased five times, each purchase linearly increasing your power (3x, 6x, 9x, 12x, "
100,Force Sensitive,Star Wars: Attack of the Clones,"You have the lowest possible connection to the Force. You might be able to sense or intuit things, but you have no ability to use it to act on the world. You may seem to have quicker reflexes than most, or feel things about places or situations, but you cannot do much more than that."
100,Hard Won Wisdom,Generic Fist Jump,"You have studied and contemplated and have found not enlightenment, but the road to enlightenment. You can always remain calm, with perfect control over your own emotions. What is more, you are always aware of your own biases and preconceptions, even subconscious ones."
100,Herbivore Gods,Flow,"These gods are the pigeon, sparrow, cat, and other weak gods which aren’t really all that powerful although they’re the most common ones that people have. You can just pick any random herbivore and you’ll nail a weak god. Due to their common and weak nature, the wishes they grant aren't all that powerful when compared to the other gods. Some examples of the wishes you could make would be small such as making someone silent forever, cosmetic changes such as adding an animal’s traits to your body, and general small things."
100,Inspiration,Generic First Jump,"You will never run out of inspiration, being immune to writer’s block or any similar form of affliction. You are very creative and imaginative, with high potential in all creative fields."
100,Life Well Lived,Fate/Grand Order,"Even if you regret every choice you’ve ever made, it’s better to remember than to throw the memories of your life away. You existed and your choices effected everyone around you. Forgetting is an insult to yourself and to all those who took part in your life. Knowing that, you won’t forget yourself anymore. You’ll always be aware of yourself, knowing exactly you are were, who you are and who you are turning into as time passes on. Even if you do somehow lose your memories, this specific knowledge will stay with you at all times."
100,Living Life,DC – Blackest Night,"The world is full of death, that is true. But it is full of life as well. You’ve taken this lesson to heart, and regardless of the horrors you may face or the constant fighting you will endure, the simple pleasures of life never lose their light and your enjoyment of such will never be found lacking. No matter the trauma or the ennui, life will remain bright, and you will still live."
100,Love,DC – Blackest Night,"You have the ability to feel great love. Your heart has felt the warmth and ache of the Violet Light, and it burns brightly within you. At will, you can recall and experience this love, its intensity growing along with the affection of the one (or ones) you care about the most."
100,My Nindō,Naruto,"The Ninja Way, a personal rule that each shinobi lives and dies by. It is their motto, their belief and the way they live their lives, and it can be anything no matter how immoral or cruel. You too have a motto that you will follow and abide by to the ends of the Earth and no matter how many hardships you face or what situations arise, you remain steadfast to your Nindō. Unlike others, you will always find ways to achieve what you need to without compromising your beliefs whatsoever. After all, this is your Nindō."
100,"No Matter Where You Go, There You Are",Generic First Jump,"Your priorities, sense of morality and beliefs only change how you desire them to. You will instantly process and deal with any trauma in the best possible way for you, making you immune to PTSD and similar issues."
100,Nothing to Fear,Rise of the Guardians,"When the chips are down, it won’t be you who runs from a fight. It’s not that you’re fearless — though you’ll never be afraid of anything you don’t have good cause to fear — but rather that the fear will never be overwhelming, will never be able to control you. Not only that, but no one will ever be able to use your fears against you. Phobovores will gain no power from your fear, not even if they utterly terrify you. If a person were able to somehow sense the fear of others, be it through magic or smell, they won’t be able to sense your fear. And, finally, no one will ever become aware of your specific fears or phobias unless you tell them."
100,Psychic Intuition,Generic First Jump,"You have a bit of psychic potential. You often get flashes of intuition or gut instinct that prove accurate. You are also an excellent judge of character, can get hints of other people’s emotions, and can sense the presence of the supernatural."
100,Push Through,My Hero Academia,"Many Quirks lack common precautions you would think would be built in. Training and even active use of powers can sometimes hurt, a lot, and you don’t have time for that. You can push through the pain of any self-inflicted injuries and push the stimuli to the back of your mind as you focus on the situation at hand, whether that’s combat, training or something else. Break your arms in a dozen places each? Fracture your legs? If it’s an emergency you’ll still be able to keep running and fighting and moving. Just be careful you don’t cripple yourself in the process."
100,Rage,DC – Blackest Night,"It was not merely anger you felt the day you were chosen by the Red Light. It was tail-gnashing, nail-biting white-hot fury that burned within you. You feel great rage within your heart that you can tap into at will, ensuring the Light of Rage will burn brightly in your hands."
100,Saint Gatherer,Fate/Grand Order,"A unique substance to be found in this world, Saint Quartz are powerful multi-coloured crystals that can be attained by accomplishing certain sorts of actions. Completing quests or journeys, making daily significant progress towards your main goals to gain every second day, taking part in important events in the story of the world or forming very close and strong bonds with other people all have a chance or certainty of granting a Saint Quartz. Once obtained, there are three uses for these crystals. One can be used to fully restore your energy and fatigue, one can be used to revive you and a small number of allies from the brink of death to full health again or one can be used to chance the summoning system within the Grand Order system, so long as one has the support of Chaldea. This perk is free for Human Type Jumpers for the duration of the jump but may be kept for future jumps, or bought by Servant Types, for 100CP."
100,Shamefully Shameless,Infinite Stratos,"Shame. You have none. Zip, nada, nil. You could walk out onto a worldwide stage, stark naked, with a grin on your face and be every bit as confident on the inside as you look on the outside. You’re not immune to fear, save the fear of embarrassment, nerves, butterflies in the belly and shyness. You’ll never find yourself unable to confess to that girl you like, chickening out of a dare from embarrassment or unwilling to be every bit of the over the top nutbag you really want to be deep inside."
100,Spiritual Pressure - Vice Captain,Bleach,"A capable and well-proven member of your kind. You’re not the elite but you are far above the common pack. You’re a dangerous fighter, with likely years to decades of experience depending on your species life expectancy. You’re generally capable with most of your race’s special techniques, a Shinigami would have decent skill in each of the four primary arts of Zanjutsu, Hoho, Hakuda and Kido. A Shinigami would be a weaker Vice Captain, perhaps new to the role. A Hollow would be at least Adjuchas class, possibly one of the older and weaker kinds of Arrancar that pulled off their own masks, such as the Privaron. A Quincy could be a lower ranked officer in the Quincy King’s army or match the traditionalist Ishida Uryu around the time he went to Hueco Mundo. A Fullbringer would have reached full affinity with his object of power, such as most members of Xcution and an Artificial Spirit could match any of the above."
100,Strong Soul,That Time I Was Reincarnated as a Slime,You have a very strong and powerful soul unlike most monsters whose souls contain much less energy naturally. You may be seen as a valuable snack to demons who can utilize such energies. A stronger soul helps in getting stronger skills.
100,Swift Release,Naruto,"A combination of lighting and wind, with this bloodline, a user can increase their speed to extreme levels allowing for the user to strike at enemies far faster than the eye can see. With time and practice, the user can even move so fast that not even the Sharingan itself can see the user."
100,The Road Goes Ever On And On,Generic First Jump,"Your mind is well-prepared for dealing with eternity. You can find joy and satisfaction in everyday life no matter how long you have been alive, you can adapt to new cultures with ease, and you will never find your emotions blunted by the passage of time and ennui."
100,Veteran,Generic First Jump,"You never lose your cool, keeping your head no matter what the situation you are in. This does not mean you don’t feel emotions, just that you can control them."
100,Will,DC – Blackest Night,"You have the ability to overcome great fear. Your willpower was strong enough to draw the attention of the Power Ring. Thus, you have a great will, able to face your own fears and hardships with grit teeth and steadfast determination."
200,Aegis Shield,The God of Highschool,The spirit of the legendary Aegis carried by Athena and Zeus. This Charyeok manifests as a full body energy armour made of transparent energy shards. These shads can split up and move as the user wills. They can be used to attack as a swarm of flying energy knives or form into singular weapons for the user to wield or to enhance the user’s existing weapons. They can also be formed into larger weapons on their own and fight independently of the user or form shields or platforms to defend or stand on.
200,Baedal Choi or Bruce Lee,The God of Highschool,"A dual choice option. One may take either the legendary Karate Master Baedal Choi or the famed Jeet Kune Do master Bruce Lee. Either of these options greatly enhances the user’s physical strength, speed and reactions and the Charyeok, particularly friendly ones, will do their best to teach you what they know of their martial arts and the secret techniques that they never revealed to the rest of the world."
200,Beginner,Star Wars: Attack of the Clones,"You are actually able to use the Force to some extent, akin to the level of a beginner Padawan. You can move small things with some concentration or somehow intuitively react to things you cannot see, as an example."
200,Chakra (Tailed Beast),Naruto,"Requires Chakra (Kage)

Paying 200 CP will result in having chakra on the same level as Kisame Hoshigaki, a shinobi hailed as ‘Tailless Tailed Beast’. In future Jumps, abilities that function using the target’s chakra, such as by disrupting, amplifying, or sensing it, will continue to function as normal, either using the setting’s equivalent energy types, or using life force as appropriate."
200,Divine Protection,Re: Monster,"You have been blessed by a god or goddess, granting you their protection and a boon unique to them, which can vary from person to person as well as god to god. For 200cp, this is the blessing of a demigod, offering a minor benefit to you. Demigods are in the range of Color, Compassion, Dance, Healing, Staves, War Beasts, and similarly focused gods. As an example, the Demigod of Fire grants resistance to flames and the ability to breath fire."
200,Experience of Ages,Fate/Stay Night,"Getting caught up in one's own legend is disturbingly easy, especially with how justified it can feel sometimes. Why should you fear this fresh faced young boy when you have fought the greatest monsters the world could throw at you and emerge victorious? No matter how justified, these feelings eventually lead to overconfidence in oneself and underestimation of one's enemies. You have learnt how to always have a stable and fair image of your own power and that of any opponents you face. Never again will you overestimate your own abilities, even if you haven't rigorously tested those limits you will know what is too much for you. The opposite is also true as you will never underestimate any enemy for any reason other than simple lack of knowledge. Your pride, ego and past experience will never cause you to take an opponent any less seriously then they deserve."
200,God Point Granter,The God of Highschool,"Whilst as a God, you possess the ability to form contracts, this would normally apply only to those abilities and energies that you have gained from this land, being otherwise incompatible for what powers may hail from other worlds. By taking this ability, you become able to form contracts that grant measures of your power that originates from other lands. You are able to imbue amounts of power or energy into those willing to take it in return for them giving you some of their energy or performing favours in exchange. However, by granting them this power, you will be unable to access whatever you chose to grant them whilst they make use of it. See notes for more details."
200,Golden Rule,Justice League Unlimited,"Being a hero isn't always sunshine and daisies. Sometimes you've got to have...something else other than power and desire to do good. Sometimes you have to hold yourself to standards. Standards that would normally be impossible even for most heroes. The greatest of heroes have a golden rule they never cross. Set a rule, any rule and you won't unconsciously cross it you'll always be aware of this rule and follow it to the letter. This however won't prevent you from never being able to cross it consciously you can always choose to break it when needed. You cannot be mind controlled or manipulated without your consent to cross such a line. And god help whatever manages to make you break said rule. The mental backlash would be enough to shatter such control over you."
200,Grim Will,Petals of Reincarnation,"You may not normally think a person who cuts their own throat to have a strong will but when it is done on faith from an untrustworthy source and just for a chance at power? The situation looks a little different. You’ve got a will that is not just nearly unbreakable towards others, it allows you to decisively do any sort of disgusting or self-harming thing if necessary. You can slice open your own throat without hesitation if you believed it necessary or wade through all kinds of shit and filth in pursuit of your goals. You are even able to force yourself past any fears or phobias that you may still have, crushing your terror with sheer will."
200,Jutsu Mastery,Naruto,"Your control over jutsu and other techniques is akin to an experienced master. Any jutsu you already know no longer needs hand signs to use beyond the most basic of ones like one needed for Fireball Technique. Any technique you learn will very quickly be mastered up to this level. A great example of this is creating a Rasengan with just one hand, but this doesn’t end at that. You can even create Rasenshuriken with just one hand if you know it. This is what you could do to every technique you know."
200,Lava Release,Naruto,"A combination of fire and earth, this Kekkei Genkai is a tad different compared to others as this bloodline manifests in different forms. You can choose which form this takes. One is molten rock (compulsory for Son Goku Jinchúriki), the second is a form of acidic mud which basically looks like brown dirt, the third is corrosive quicklime, the fourth is vulcanized rubber, and the final form is volcanic ash. Different versions can be purchased for 50 PP per version."
200,Not Nearly Enough,Invincible,"I don’t know what it is my friend but pain doesn’t bother you: you’re able to deal with immense levels of pain as if it simply isn’t there. Not the normal aches, papercuts, white lies, and stubbed toes but true pain. You could be roasted in the fires of a star or suffer the pain of your loved one moving on, or even have your own intestines ripped out of your abdomen and still keep yourself together. With this you could headbutt someone to death after you had broken your arms on their face or even be able to push through the emotional pain of an abortion or miscarriage to support someone who really needs it. It’s not that you don’t feel it but that it is not nearly enough to stop you."
200,Ordinary Gods,Flow,"While calling gods ordinary might be a weird thing to say these are the gods that a lot of the people who are forced to go to high school have. These are your lions, tigers, and bears although there are even street dogs, snakes, and rats. As the gods are more worshipped the wishes they are able to grant is a good deal more powerful than those of the herbivores. Wishes such as restoring your lost limbs and eyes, making you impossibly lucky at gambling, or even eternal youth are the standard fare for these gods."
200,Royal Humility,To Love-Ru,"There’s a point where a single person holds simply too much power for them to stay completely sane - but that’s not a limit you will ever reach. No matter how powerful or influential you become, you will never become power hungry, snobbish or dismissive of actual threats. There will be no time where you become incapable of associating with “the Common Folk” or where you go crazy trying to prevent any chance of you being toppled."
200,Spiritual Pressure: Captain,Bleach,"Powerhouses of the spiritual worlds, this is the divide that separates the weak from the strong. Those at this level are the Captains, Espada and Stern Ritter of their kind, albeit the weaker and less experienced members of these august ranks. As one of the longer lived races, you may very well be a centuries old warrior, with a well rounded understanding of both combat and your races’ unique abilities. Highly capable in most areas, from combat to technique to racial magic. A Bankai, if not fully mastered, or Resurreccion is expected at this point. Your spiritual power has reached what most would consider the level of an ‘average’ Shinigami Captain and you’re likely to be a frontline fighter for any faction you join. Some examples are thus. A Shinigami might be equal to Captain Komamura or Captain Hitsugaya early in the story, powerful but hardly the cream of the crop as they are now. A Hollow would be one of the lower Espada, an Adjuchas made Arrancar through the Hogyoko, such as Grimmjow or Nnoitra. Of the Quincy, the lesser Stern Ritter such as Candice Catnipp or Bazz B are a good example. Of the Fullbringers, Ginjo before he takes Ichigo Kurosaki’s powers is a capable representative and Artificial Spirits could look to powerful Bount like Jin Kariya or enhanced souls like Nemu."
200,Take It Head On,Bleach,"What matters most in battle? It’s sure as shit not fancy footwork, puffed up sword waving or whiny magic. It’s being a hard enough fucker to take the hits and give them back just as good. Too many of your fellows fall short at the first stage, dropping like flies the moment someone has a good shot. Not you though. You’ve always been naturally tougher than everyone around you, gifted in all things defensive. The primary initial way this appears is in a greatly increased defensive property. For most races, this is in inordinately tough bodies. A normal human would have skin like tough bark while a Menos or seated Shinigami’s skin seems like steel, much more potent than peers of the same level. A Hollow might instead empower their regeneration to be much faster or a Quincy their Blut Vene. You’ve got a natural affinity for anything else that falls under the umbrella of just tanking and surviving everything that comes at you. These things will grow quicker and smoother in you, the rate of increasing these gains increasing with your power to help you stand out as a bulwark among your level."
200,Tempered Steel,Kickboxer,"Even with a gun to your temple and a blade pointed at your eye, you’d be able to smash your fist into the bad guy’s face with all the force you can muster and not waste a moment in hesitation. You still feel fear and caution but as distant things, stuff to be registered but ignored when it would be more effective. You will never again hesitate because of fear, worry or anxiety, in a fight or when making a life choice. This won’t drive you to make reckless choices, only remove the critical flaw of cowardice from your mind."
200,Those Who Would Be Kings,Campione!,"Before their successful acts of deicide, a Campione is an extraordinary person able to find a way through even the direst of circumstances. Sharing in that prerequisite, you find yourself blessed with the qualities that would guide you towards such a fate. Courage and will to face down a heretical god despite being an otherwise normal mortal, paired with cunning great enough to link together a means to make their downfall a reality should they be available. Luck to create miracles that snatch victory from the jaws of seemingly certain defeat, if it is indeed at all possible for you. In more ancient times you would find yourself leaving a name in history that altered its course globally, provided you did not simply content yourself with lesser pursuits."
200,Tireless,Overlord,"You simply, magically, don’t get tired. Ever. You can fight literally all day and all night non-stop for weeks at a time if you need to. You’d still need to eat and drink on the go, unless you don’t normally need to do those things, but you could do that while fighting with one hand easily enough. Your muscles do not cramp, you do not feel weariness creeping up on you no matter how strenuous the exercise, and in combat when others start flagging and slowing down you’re still going strong at the peak of your ability. This explicitly makes it so you don’t need to sleep anymore, assuming you still have to do that, and at any time that you aren’t in the middle of strenuous physical endeavours just taking it easy and relaxing will be just as beneficial for you as actual sleep. This also provides you with a modest healing factor, not quite strong enough to be useful in short battles but noticeable enough to be of significant use in longer conflicts. Even undead or things that wouldn’t otherwise be naturally capable of healing themselves can benefit from this regeneration. This tirelessness also slightly affects your mental processes as well, allowing you to easily dedicate your extra time from not sleeping towards any sort of training or other activity that you desire without suffering from mental fatigue."
300,Dragon Soul,King Arthur,"You have the soul of a dragon, or at least people seem to think that now. Aside from the cool factor this give you a greatly increased aptitude for magic of all kinds and, even if only slight, the respect of dragons. Allowing you to talk to even the most haughty of flying lizards without them immediately trying to kill you."
300,Dust Release,Naruto,"This Kekkei Tota derived from the combination of Wind, Earth and Fire affinities allows the user to disintegrate a target on the molecular level. This is done by creating a small 3D object which expands once released by the user. Anything that passes through it is destroyed. However, these techniques require time to prepare and can be chakra taxing."
300,Ki,The Rising of the Shield Hero,"You have a talent for yet another energy source that exist in this world, this time one more useful for strengthening the body. By circulating and expending your internal Ki you may substantially increase your physical abilities. Through training, you may learn how to sense Ki to substitute for sight, or even refine your control for more complex ways of attacking or defending like bypassing durability or parrying magical projectiles back to the caster."
300,Mythical Gods,Flow,"Now we are getting into the truly powerful gods that everyone wants to have. These are your unicorns, griffins, american eagles, dragons, black tigers, and other mythical gods. These wishes are extremely powerful such as granting you immense wealth nearly on par with the whole world, killing anyone that is weaker than you, the creation of special relics such as a safe that can be stored in personal dimensions, or even a book that can hold many powers."
400,Ancient Tongue,Generic Naruto Fanfiction,"Somehow, through an accident or fate, you encountered one of the ancient tongues of the world, maybe the Celestial or Infernal, or something similar. This has changed you, and made you… better, in certain ways. First, you have a ridiculous aptitude for all languages, mortal, immortal, divine or demonic. Simply by encountering them once you can learn how to read and speak the language flawlessly and fluently, no matter if it’s just a dialect of a language you already speak or the language The World Was Written In. In addition, you become an absolute master of fuuinjutsu, capable of doing things with it even the greatest master would gawk in awe at. You can set up things like Konoha’s shields, seal terrible and powerful entities into objects and things to harness and manipulate their powers however you please, make storage seals, explosive tags, seals to support jutsus or ones that hold whole Jutsus in stasis, or even other, more exotic effects... basically everything you see seals doing in Naruto fanfics. This carries over to similar skills, anything to do with inscriptions or runes like warding and enchanting or cursing in the future too. Not only do you learn the skills reserved to mortals in such fields, but even the stuff of heavenly or hellish libraries is not beyond you now."
400,Black Turtle,Flow,"The Black Turtle does not have a specialized wish and only has a generic wish to offer you. It makes up for this by giving you powerful abilities. At a moments notice you can conjure up a storm so powerful it can flood an entire city given a few minutes. The Black Turtle also is able to give others a portion of its power strengthening all of their other abilities while allowing access to the Black Turtles main ability. These people who you bestowed power upon will be able to gift others with those same powers as well although unlike you this has a nasty side effect of turning them into monstrosities and killing said individuals. The most terrifying weapon of The Black Turtle and all those who have a piece of its power is the ability to take other animas. This can be done by either the person voluntarily giving up the anima or through force. By force, I mean that the person has to die in order for you to gain their power. In future jumps, you will gain the souls, powers, innate abilities/energies, etc of beings that voluntarily give them up or you kill. You are also able to take nay sealed beings that are inside a person or object. Due to its strange nature, it is possible for you to put anima’s into dead bodies although the process is not easy. In future jumps, this turns into a general soul stuffer and may be used on living bodies."
400,Blue Dragon,Flow,"The Blue Dragon is the other god that holds power over the future not the past. The special wish of the god is the power of foresight or seeing into the future. It shows inside your mind a vision of the future that can be months decades, or further beyond ahead of its time. The visions are always accurate as the god shows you all the major events, important minor events, and even possible future paths based on choices you could make in full detail. Should you have the power of the White Tiger as well you can instead opt to travel to the future instead. This doesn’t count as a special wish for the White Tiger. Just like the White Tiger you may stay in the future an continue on or stay upwards to a week before returning back to the present. The Blue Dragon, like any god, requires a sacrifice should you wish to use its ability after three times. This sacrifice is a whole lot less drastic than the White Tiger as it isn’t as dickish. The sacrifice is that one loses a part of their body such as eyes or the ability to walk. It is merciful though as regeneration and technology can work around these issues and the dragon god isn’t bothered so long as the sacrifice was made. As its power is future sight the skill of the Blue Dragon is precog. In the beginning, you’ll be able to see one second into the future. This can be done at a moments notice giving you a clear picture of what will happen in any situation. This future vision could be used in manys ways ranging from a danger sense to petty gambling. With the repeated usage of the precog, you’ll be able to extend the limit on how much time you can see into the future. With the blue dragon being a god, both of the precogs are capable of trumping others who have precog or similar abilities while limiting what they see of you."
400,Divine Protection,Re: Monster,"You have been blessed by a god or goddess, granting you their protection and a boon unique to them, which can vary from person to person as well as god to god. For 400cp, this is the blessing of a god, offering greater benefits than those offered by the demigods. Gods are in the range of Blood, Darkness, Death, Fate, Gems, Judgement, Magic, Sunlight and similarly focused gods. As an example, the God of Ice Fields grants protection from fire based weaknesses (such as sunlight to vampires) and grants an affinity to Ice Magic that can be channeled through weapons."
400,Don't You Ever Get Lonely?,Justice League Unlimited,"Leaving behind your old life can be difficult, especially if you couldn't bring anyone with you, and if you had to leave because all of your friends and loved ones or perhaps even your entire species were gone, well, that can cause some people some very serious mental issues. Fortunately you're very good at dealing with your emotions, making connections with new people, and finding purpose in your work and other things. Even if you discovered that you were the last surviving person on the planet or found yourself stranded on some distant alien world you could resist going insane and quickly adapt to your new environment. With enough time you can start a new life and be content regardless of where you are, and you're guaranteed to find a new family or lover if there are enough people around that you can connect to."
400,Get Up And Rise Again,Dragon Ball Z,"Fighting against titanic foes or just taking injuries in general is a problem, and it’s a problem you can’t really afford to waste time on when you or your friends are bleeding out. You now know how to use ki to heal someone’s wounds, able to bring someone back from near-death in prime condition, though healing in rapid succession can be costly if you’re not careful. This isn’t as effective when used on yourself - it takes twice as much effort to heal yourself to full condition. You may want to keep someone else handy as a medic. Nobody messes with the healer, right?"
400,Heracles,The God of Highschool,"The greatest hero of Greece, Heracles himself. In raw power it can be said to be one of the greatest Charyeok in the world and it grants this in the form of incredible physical might to its user. Even an ordinary boy would become able to lift hundreds of tonnes with a single hand or survive being kicked through multiple buildings with nary a scratch on their body, along with the endurance to fight for hours at a time. As your experience and bond grows, you will be able to pull out more and more of the legendary strength of Heracles."
400,I Am the Bone of My Sword,Fate/Stay Night,"One thing. The very core of your being. Something to base your whole life around. For Shirou Emiya, it was Swords. For you? Perhaps something else. You'll find yourself innately understanding the idea you choose, even letting you understand other concepts a bit easier if you can frame it in the context of what you chose. More importantly, you're an absolute genius when it comes to magic based around this one thing. Shirou Emiya, an otherwise poor quality Magus, was able to use magic that approached the level of True Magic when relating to swords. It took him being in a rather unique situation, where usually it would still take years to achieve, but he did what would have been impossible for most Magi. You are on the same level with your chosen idea. When related to that idea, your magic will be many times stronger, many times easier to use and many times easier to learn or create, though the broader the concept is from 'Sword' the lesser the effect will be. Careful to not lose yourself in your own ideal."
400,I Just Do My Best At Everything,Chronicle,"So many people are simply living life without doing anything with it, only talking and thinking, but not acting. And then they see you, and wonder about how you are so far beyond them. If only they knew how simple it is. Well, for you at least. You simply get up every day, motivated, refreshed, and full of energy, and do your best at everything. Without fail. This doesn’t mean that you don’t make mistakes, of course, but rather that you are able to give 100% at everything you do, at all times. And you are able to do this without accumulating any stress or fatigue, whether it be physical or mental, that would hinder you from doing so. While others might be surprised at how mundane your secret to success seems, having this outlook on life does work wonders on where you end up."
400,Jinchūriki,Naruto,"You are a Jinchūriki, a human sacrifice made to contain one of the nine Tailed Beasts, remnants of Kaguya Ōtsutsuki’s chakra and the World Tree. This burden comes with both advantages and disadvantages. Firstly, due to holding a being of pure chakra within them, a Jinchūriki boasts immense reserves of chakra far greater than an average Jōnin, potentially equaling that of a Kage. Secondly, each Jinchūriki possesses an ability unique to the Tailed Beast that inhabits them. For example, the Jinchūriki of Shukaku possess the ability to manipulate sand, while the Jinchūriki of Son Goku possess Lava Release. Through practice and time, a Jinchūriki can wrest away the chakra of their Tailed Beast, forcefully taking their power for themselves. This allows a Jinchūriki to take on the form of the Beast, increasing their physical abilities and granting them greater access to the Tailed Beast’s capabilities. However, there is an alternative method of drawing upon the Tailed Beast’s power: befriending it and forming a symbiosis with it. This partnership can allow your Beast to access your chakra reserves, enabling them to funnel their chakra through you and even absorb and balance nature chakra for you."
400,"Mind, Body, Spirit",Generic Fist Jump,"Your mind is focused, your body is strong, your spirit is pure. Through training and meditation, you have made yourself anew. Your willpower is unlimited, yet you remain mentally flexible and open to new ideas. You are resistant to poison and disease, and no matter how old you become, you remain as physically capable as in your prime. Finally, your spirit is unbreakable. You never give in to despair and are immune to any form of corruption. You will only be as evil as you choose to be."
400,Phoenix,The God of Highschool,"A great bird made from blue flames. The Phoenix is not only able to tear apart foes with its super sharp, giant claws and beak, but also generate and control fire in large amounts. It’s most fearsome ability however, is the ability to leech the life off of other beings in order to multiply itself. Whether through the contracted user or on an enemy, Phoenix is able to devour their life energy to grow bigger or to grow additional bodies, which are equally powerful to the original Charyeok."
400,Pride of the Weak,Duel Monsters - Shadow Realm,"It is the pride of the weak to stare down the tallest of giants, and through gumption fell them like trees. Under your command, those who face foes with greater strength than they will gain a great amount of courage...a courage which seems to translate into a greater power! These weak warriors will be able to deal damage even despite the disparity of ability, as the ‘stronger’ foes will be more susceptible to their strikes. The weak have their pride, let the world know!"
400,Red Dragon,The God of Highschool,"An enormous female Red Dragon originating from Britain’s legends, the Red Dragon is large enough to encircle a large apartment building multiple times over and still have some length left over. Able to create and manipulate fire at will, sharing this ability with her partner, she is also immensely physically powerful and speedy. Red Dragon is also capable of incredible feats of regeneration, healing from even severe wounds across the entire body in minutes, whilst coming back to life as a hatchling two months later whenever she is killed. She is very protective of her partner and has a great passion for gold of any kind, becoming ecstatic on being given gold bars or jewellery as a gift. Red Dragon is one of the rare Charyeok to be able to polymorph themselves, being able to turn into a pretty young redheaded girl with twin tails"
