Cost,Perk Name,Source,Description
200,Specific Specialization,Overlord Jumpchain,"You can purchase this perk more than once, each time you do so you can specialize in a specific branch or theme of magic. You will then be capable of spells of greater potency, scope, power, or so forth within that specific theme. The spells and magics you learn via these choices will always be superior than the ones you could learn without them, often being cheaper to cast, more powerful, larger in scope, or so forth. Taking a specialization doesn’t make you worse at things outside of your specialization, it just makes you better at the things you specialize in. Pick from the following list.
Warder
You’re really good at warding things. Specifically areas, creatures, and items. You could ward a small town so that those with hostile intent against the residents would be cursed the moment they step inside, or could potentially create wards that just keep such people out completely assuming you’ve got the time and are willing to spend the effort making them. You’re also really good at creating wards against specific effects such as mind control, instant-death, curses, and ironically enough wards that will let you ignore other wards. You could even erect wards on individuals to allow them to temporarily ignore a weakness they might otherwise have, such as allowing a lesser vampire to walk about in daylight or allowing a fire elemental to resist cold damage.
Starseed​ ​Awakening​ (Sailor Moon) ​(600 CP)
Within you is a great power. The power to take an ordinary Star Seed and blossom it into a flower of glory just below that of a Sailor Crystal’s. You have a supernaturally powerful ability to bring out anyone’s potential with a reasonable amount of personal magic-assisted teaching. This act allows them to gain powers based on their personality and who they are. A fiery person could gain fire powers, a statistician gains the power to manipulate probability, a cat gains the ability to defy physics, ect ect. It is up to you to define the limits of these powers, but these awakened powers are initially weak. Training can help someone increase in power. This power also grants the recipient a human form, if they lack one. Or, if you wish, you may instead wish to help add to the glory of a Sailor Crystal. You may grant a one-time power-up to someone with powers other than the ones granted by this perk, but if you use this ability, you cannot grant them the powers this perk gives someone. This power cannot be copied without a means to emulate parts of the Awakened Person’s soul you wish to copy.
You may not steal an Awakened Person’s power without their full consent, and threatening or coercing or mind controlling them into having them give you their power does not count as consent. Eating a person or ripping out their soul does not count as consent.
A person can only be Awakened once. Comes with optional magical girl transformation sequence if you wish."
200,Present Arms!,Generic Monster Tamer,"This is quite the unusual ability you possess, the ability to convert a tamed or willing monster into a weapon, piece of armor, or other form of equipment such as a lantern. The monster maintains its abilities, altered to fit their new form and function, but are directed by their wielder as well as their own intent. You are able to train monsters to take on their equipment form at will, even partially, without your intervention, even manifesting their equipment form entirely for their own use once they master the ability. Post Jump, you may use this ability on anyone, not just monsters, including yourself."
300,Superwarrior,Grant Morrison’s 18 Days,"There are untold numbers of warriors in this day and age, but to be a real, proper Kshatriya means to be a Superwarrior, a being who is as much crafted as born.
All but immortal, with wisdom, beauty, and strength of arms that defies all comprehension, you stride the world as if a god, for you practically are one in this base day and age. Your strength, appearance, and mental faculties are all boosted several orders of magnitude, hundreds of times until you stand as very close to perfection, or as close as any mortal being can get without having been born in the First Age, the Satya Yuga,
You possess extreme natural aptitude for all skills that can be learnt, though naturally you gain no knowledge just from taking this blessing."
300,Rapid Assembly,SB Stellaris,"Your people can build structures about three times as fast as they should. It should take four months to turn 700,000 square kilometers of dirt into suitable farming land, but your people can do it in 40 days. It would take others nearly 60 years to construct a dyson sphere, but your empire can do it in under 20 years.
This also slightly increases the effect of any other effect that would improve building speed."
300,Resizing,Generic Monster Tamer,"Now this is an unusual trick. You have the ability to cause monsters to grow smaller and cuter, as well as returning them to their original size or anywhere in between. You can even teach monsters to adjust their size on their own.
For an additional 100cp, you can even allow a monster to grow up to half again larger than their normal size.
Post jump, you may use this on yourself and teach the technique to others, not just monsters. For most humanoids, growing smaller also seems to revert age, though this has no effect on your actual age.
Rock of Ages (Generic Xianxia) (300)
You have managed to unlock the secret of agelessness and youth. But what is the benefit to immortality if you cannot share it with others? You may bestow this longevity with others though this is not without cost to yourself. You must expend enough magical or spiritual energy to essentially blow up a mountain each time you use this technique. As such, you will likely require time and meditation in between each use of this ability and may be unable to utilize it altogether if you lack sufficient spiritual or magical strength. When you do succeed however the target's body is returned or accelerated to their physical peak and will remain as such forever unless external forces seek to rob them of their youth and vigour. You do not have to use energy from your own stores; energy siphoned from items, or other beings will work just as well."
300,Runesmith,Bloodborne,"Runesmith Caryll of Byrgenwerth was a scholar like many who studied beside them, and yet, they were privy to a special sort of knowledge. Inhuman mutterings behind the walls of mundanity gnawed at their consciousness, and the only thing they could do was write them. Whatever Caryll heard, whatever skill they developed with transcribing words that humans could not possibly fully fathom, they have once again manifested within you. While you aren’t any better at speaking the language of the Great Ones, you may now write their words, which maintain that power. These incredible runes may be emblazoned straight upon one’s mind with the proper tools, conveying their abilities, each unique and relating to the word they represent. Take care, as the unenlightened human can’t handle too many words, meaning only three or so could be benefited from by most. Greater perception, insight into the abnormalities in one’s surroundings, will let one better pick up the murmurs of Great Ones, allowing one access to writing more runes.”"
300,Skill Sets,Generic Monster Tamer,"Monsters often have a number of skills they can work with, but many focus on only one or two, strengthening those abilities, but causing their other abilities to fall to the wayside. You, however, are able to direct your monsters to create 'sets' of skills they may swap with a few moments of concentration. Each set will emphasize a trait or two of the monster, making it stronger, such as boosting defensive power and reaction speed or improving speed and bite strength, however, they may only have one such set active at a time. You can even teach non-monsters to do this, post jump, yourself included."
300,Trigger,My Hero Academia,"The Quirk user’s tongue is able to stretch up to a dozen times in length, the tip thinning and sharpening into a strong, mosquito proboscis-like tool that can be used to inject a chemical cocktail into victims.
This injection targets the target’s Quirk gene, rapidly and potently mutating the Quirk user’s Quirk into a powerful new form. Fire breath could develop into large scale fire manipulation; a strong punch Quirk could develop into something street shattering in force.
In all cases, the target’s quirk becomes far more threatening, but may also mutate in unpredictable and not always beneficial ways. In addition to Quirk mutations, physical mutations will occur based on the individual’s Quirk.
While under this Quirk’s effects, targets suffer from reduced cognitive abilities, as well as varied mental defects. This may include heightened aggression, mood swings, delusions of grandeur, and/or delusions impending doom. The effects of this Quirk normally fade after one to two hours.
Through this Quirk’s targeting of the Quirk gene, it can activate dormant genes within the Quirkless in order for it to take effect. This can be dangerous in such cases and may leave permanent alterations or damage to those affected. The Quirk user is immune to their own chemicals."
400,Battle Meditation,Star Wars - The Clone Wars,"A Force power that allows you to boost the morale and combat prowess of your allies while simultaneously reducing the capabilities of your opponents. At it's basic level, it can only affect small groups of people, but at it's most powerful it can affect an entire fleet."
400,Contractor,/tg/ Worm,"You are capable of granting people you touch powers, up to ten people at a time. These can be normal people or those who are already parahumans, and you can decide what these powers are. At any time you can revoke a power you’ve granted, regardless of where the target is.You have no special control over those who you empower, cannot empower yourself, and you cannot stack more than one granted power onto somebody. These powers are roughly mid-range for parahumans, nothing impressive, but nothing bad. Alternatively you can drop the amount of granted powers you can have out at any one time down to five, with those being the equal of those granted by the Cauldron Vials in the gear section."
400,Fortune Teller,Paper Mario,"You possess the skills of a wizard, able to look to the stars in order to perform a variety of auguries. Through the reading of stars you are capable of divining the location of treasure, find the next step towards a goal you possess, call upon a number of buffs that can be placed on yourself or others, or call upon the power of star roulette. The first two powers give rather vague answers but are never wrong, the buffs can range from finding more money to dealing more damage, but the last one is a bit more complicated. Star roulette is a blessing you can place upon yourself or others that will cause a mystical roulette wheel to appear after a certain amount of enemies are defeated. Any result from the roulette wheel will grant the spinner an item (such as a life shroom or POW block), the item differing based on the result. Longer lasting buffs or recurring versions of star roulette require more time and effort to perform."
400,Galactic Contender,SB Stellaris,"Powerful empires muscle each other around. As a contender for the top spot, you deal more damage to those also in the running, and take less damage from them.
This also applies to your rivals, people who think that they’re your rivals, ancient empires, and omnicidal or near-omnicidal threats, like the Endgame Crises.
(Notes)
These apply in some form to any empire, nation, civilization, or organization under your control, even if you don’t Import your Empire into that future Jump. The perks will be adapted as needed to actually be relevant towards any organization they are applied to. The party does directly benefit from effects that affect the people in these organizations."
400,Maestro,Medaka Box Abnormal,"Now you might not be all that special on your own, really, but you’ve got a tendency to make all those around you that much more amazing. You’re able to draw out the true potential of those around you that you care for and spend lots of time with, both in regards to their powers and even them as people. So long as you are constantly around someone that you have a good relationship with, you’re able to slowly bring out their true powers, increasing their maximum power by up to three times their normal level if you’ve spent a few months with them. You’ll also find that they begin to get over mental and emotional issues with ease so long as you keep talking to them, though this is mostly based on what they see as a problem. This increased power and sense of self will slowly drain if you cease to constantly spend time with a person, draining to nothing by the end of a full month.
Martial Culture (Civilization) 100 CP)
Discipline radiates from every defensive wall and the hearts of all who are of your Civilization. People who follow you or are loyal to your cause gain a soldier’s bearing and commitment to their cause that fits in seamlessly with their lives­ they are more professional and dedicated than before, but no less ‘themselves’. As an added benefit, physical training for yourself and those who follow you are twice as effective, ensuring everyone is acting at peak performance."
400,Metamor Stair,Medaka Box Abnormal,"Evolution is a wonderful process. It made these humans that are so fun to mess with, didn't it? But sometimes you can't be bothered waiting a few million years for something to happen and just want it now. Now you can, with just a touch, force anything, be it a person or an object, to evolve to a new and better stage up to twice. A monkey could be made to become a man and then into an evolved form of man. A blade could be turned into a chain sword and then into an energy sword. There is no cost to these acts but they may only ever be performed twice on a specific thing."
400,Mother of Creation,Exalted - Infernals,"Theory is all that remains of the Exalted host’s understanding of Cytherea. The truth regarding her secrets has yet to be won. Still, many of the legends Exalted scholars once collected point towards the same direction. A creator and inventor by breed, just as the other Primordials were, but hers was the imbuing and purifying Essence. It was her who provided Gaia’s Essence with the substance to spin Creation out of the Wyld. It was her who strained to purify the purest of the Primordial King’s flames into a new and white flame, hotter than even her king could stand, which would become the fires of the Daystar itself. It was her who worked with Oramus to bestow upon Luna her ever-evolving, indomitable urge. So too will you be a force to imbue and and purify, to raise up the efforts of others to new heights unseen on their own. With your help, the meek shall become mighty and the mighty shall become transcendent. This ability shines brightest in the creation of all things, such that craftsmen and sorcerers alike would all but beg for your aid. You shall become the muse, your power the amplification of the might and efforts of others into something far more than they could ever achieve on their own."
400,No Gods Or Kings,Pathfinder,"Most divine magics are drawn from the power of the gods or other semi-divine beings. But then the question is raised: from where do the gods draw their power? And why should they hold monopoly over such power? Why must mortals grovel at their feet to be healed or cured? There must be other ways to draw upon such forces without submitting yourself to another being.
And there is, so you have found. You have gained the nearly unique ability to tap directly into the source of divine power from which flows the might of the gods. Through the strength of your convictions alone, you may draw upon any magic which would ordinarily require you to be in service of a god or other higher being to access. And what’s more, those who follow your causes may also learn to draw out power in such a way as well, though their connection will not be as strong as yours."
400,Primordial Spring Morning,Grant Morrison’s 18 Days,"(Requires Superwarrior)
All beings in the Satya Yuga are without vice and full of compassion. All humanity shall be living saints and there shall be no need for religion or faith. All humanity will be tall, powerfully built, honest, youthful, vigorous, well spoken, and full of virtue. There will be no need for agriculture or mining, for the Earth shall yield up her riches on her own.
There is something about you that is not of this world. Something purer, truer... something ancient. It seems that the Yajnatek labs were particularly successful with you, and they accomplished something they’d only barely dreamed of.
The memory of the Golden Age is strong in you, and it pours off of you into the world. Wherever you go, the world remembers the Dawn with you. Weather turns pleasant and mild, things like disease, age, and fear start fading from the land. The Earth grows bountiful to absurd extents, such as it was in those glorious days when the world was new.
While at no point will this make people physically equal to what they were in the Dawn of the Universe, the longer you stay around, the more of your power you put into actively enhancing your effort, the closer to the Satya Yuga the world around you gets. You get to decide the area this occurs across, but the larger the area, the more the effects are proportionately diluted.
While the ethical, moral, and environmental effects can get right back to the first age, the martial effects you can cause cap out at making things about two thirds of what a modern day Superwarrior can do.
Your physical and mental attributes are increased to the point where you now stand as far above a normal Superwarrior as they do above the rank and file of the Third Age. Your speed is as lightning, your blows could shatter mountains, and your skin withstand blows that could crack a continent.
In future jumps, you find yourself the absolute epitome of whatever race, type, being, or entity you come to be. Whatever the reasons might be for someone to not be such, like blood, magic, curses or the decline of the very world itself, none apply to you in any way, shape or form. You are the greatest, mightiest, wisest and most perfect being there can possibly be for your race/species etc. If there was a first generation, you belong to it, though this does not change your starting location or time."
400,"Humanity, Fuck Yeah!",Generic Space Opera,"Somehow you exude an aura of protagonist-y-iness that even encompasses your allies, almost as if not you personally are the ‘protagonist’ of the story, but your entire species, or faction. Anyone on your side will be overall more competent and less prone to bad luck."
400,That Twists The Sky,Exalted - Infernals,"GNAT. YOUR TINY, WEAK SELF DANCES ALONG THE PUPPET STRINGS OF FATE AND YOUR BETTERS.
FIGHT.
STAND UP. WREST THE STARS FROM THE SKY. BREAK THEIR LIMITS. TWIST THE PROPHECIES OF THOSE WHO WOULD DARE TO RESTRICT YOU. TAKE YOUR FREEDOM, AND GO FORTH TO SHATTER THE FATES OF ALL WHO WOULD GAINSAY YOU. NO FATE CAN HOLD YOU, AND YOUR TOUCH DESTROYS THE DESTINIES OF ALL OTHERS. STANDING FIRM AGAINST PROPHECY, YOU CAN EXTEND YOUR NATURE AS A BEING OUTSIDE FATE TO THOSE YOU WISH. GO FORTH, FATE-BREAKER.
Again, I shall explain my liege? As one of the Princes of the Green Sun you do, of course,
already stand outside fate. But now you will also be extremely resistant to effects that would
force you back under fate’s sway, and gain the ability to bring others outside fate."
400,Thaumic Unity,Generic Monster Tamer,"You've stumbled onto an unusual ability that allows you to physically fuse two monsters into a single, stronger monster temporarily, so long as the monsters are willing. The fusion shares traits from the component monsters, though they may manifest differently or in new ways, and are strengthened by the combined strength of the two monsters. The greater the synergy and trust between the monsters, the greater the power of the fusion and the longer it will last and the more you practice, the more monsters you can include into the
fusion (up to a maximum of five at a time), though more monsters tends to shorten the time of the fusion. Already fused monsters cannot be fused again.
It is possible for monsters to become permanently fused, however, this requires exceptional trust and synergy between the component monsters as well as a desire to become a permanent fusion, a rarity for such willful creatures. Alternatively, if you possess the Creature Synthesis perk, you may make this fusion permanent.
If you possess Burst Fusion, you may include yourself as part of the fusion, either acting as a voice in the back of the mind of the fusion to extend the fusion and increase its power or as the main member of the fusion, becoming the single controller of the fusion.
Post Jump, you are able to use this on any individual, not just monsters."
400,"To Me, My Minions!",Dragon Ball Z,"No man fights alone. This is something that tends to be forgotten. Wars and battles are won with the strength of many in concert, not the few. You are the epitome of this concept, able to coordinate and cooperate with your allies to defeat foes that would destroy you in singular fights, or even who would normally defeat you as a horde. While one warrior in this world may be able to defeat a hundred, you can show them the true power of a hundred warriors fighting as one. In addition, you’ll never be at a loss for those willing to follow your commands, attracting loyal followers with little effort. Finally, though you may be stronger than your followers in terms of battle prowess, you will find that power can, at your will, be spread out through your minions… bolstering them with your ki and physical strength, letting even the lowliest mook punch at one tenth of your current power."
500,Divinity,Hades,"You have a spark of divinity within you, tying you to a specific domain and setting you as something beyond the ordinary. This functions as a Capstone Booster for the 600 CP perks and the 4 Point Patron Powers, and grants the following effects.
Divine Domain: You are linked to a specific domain. This can be anything from Agriculture to Fire to Sports. You can both draw power from and exert influence over your domain. Your power over your domain is not quite to the level of the Olympians yet, but it will reach that level with a few decades of development, and potentially the level of high gods like Zeus or Demeter within a century or two.
Awareness: You possess a divine sense that can inform you of the local state of your dominion and the state of other areas that you control or own.
Status Curse: Your divine energy is capable of inflicting a specific penalty against your foes. This penalty is related to your Domain in some way, and can range from causing them to take damage when attacking you to slowing them down to attracting projectiles to them or more.
Boon Granting: You are able to gift a portion of your divine power to others in the form of Boons, minor powers related to your Domain in some way. These Boons can grant the ability to use your Status Curse, improve attack or defense or luck or any number of other attributes, or have other effects. Initially, you are limited to only granting around a dozen minor boons at a time and you must be in a person’s presence to do so, but in time, you can grant more and stronger boons, and you can even grant them at a distance. When you are prayed to, for example."
500,Pentakai Bench,King Arthur,"Just as every king has his followers, all drawn to him by numerous reasons. You have your companions. Whenever one of your followers are near you, both of you get a small boost of power, around a tenth of your or their base power. This increases with the amount of followers you have around you each getting the boost as well."
600,All I Have to Do is Watch,Cosmos: A Spacetime Odyssey,"Your mere presence inspires others to be better, to create, to excel at their chosen field. As long as you observe them for at least half an hour a week this effect is maintained for that week. If you watch them work for an hour, this effect lasts a month. If you watch for 13 hours, it is maintained for a year. If you watch them for an entire working week, this effect is maintained for their entire career (30-35 working years). The exact degree of this inspiration depends on how invested you are in their field. If you’re favorably inclined, it makes them a bit better. If you’re absolutely obsessed with the field, it makes them the best they could possibly be. At the very least, expect a 50% improvement."
600,Ascension,Hollow Knight,"The true purpose of a Godseeker is as a servant, to bolster the gods they serve with their complete and utter focusing of mind. A trait which you excel at in the small-scale. By harnessing SOUL, you can focus on a single target, and see their power skyrocket. Normal hands may now shatter stone. Bolts of SOUL turn into meteors. Their true power is unleashed, for as long as you continue to focus SOUL into them, this ascension of power steadily draining your reserves at around 8% every second.
(Capstone Boosted - Voidheart)
Your supportive powers are potent, and the addition of the Void does not increase their power, but their permanency. Consistently utilizing Ascension on a target will grant them a portion of said power permanently, eventually granting their full benefits always. This may take several dozen sessions and a lot of SOUL, but let their potential be fully realized, and then, push it even further beyond."
600,Auspice of Unexpected Victory,Exalted - Modern,"It’s never too late to fix your past mistakes. There is a reason why when the Yozis grievously wounded the Incarnae, the Solars needed only you at their side to cast them down and send them into confused retreat. Some grand feat of your kind’s Astrology magics has made you truly live up to the ideals of the viziers. When you designate a target, whether a single person or up to a specific group of unique beings like the Solar Exalted, as your chosen heroes the strands of Fate twist to favour their victory. What could have been a pawn or an irrelevant wanderer is guided by subtle forces to succeed and prosper at their goals until their actions can change the very world you live in forever.
Though they learn and grow no quicker than usual, everything they set out to accomplish seems to be supernaturally efficient and snowball into plentiful opportunities to reap benefits for themselves-both strategic assets, and opportunities for personal happiness. You need not train them personally, but you gain supernatural foresight into when and where to appear when they most need a helping hand-or simply someone to talk to about their questions and troubles. And as one final boon for those under your wing, a perception-distorting shroud similar to the magics obscuring the Sidereals in Creation proper hides your heroes from powerful organizations and entities that already know of them and wish them harm. While no infallible aegis, it would take considerable effort to lay bare your heroes before they have come into their power.
Should you wish, you may increase your age to be old enough to be a near-contemporary to Chejop Kejak, the remorseful leader of the Gold Faction.Though you are just young enough that your lifespan is guaranteed to outlast this decade. Know that little you have done will have greatly changed the state of affairs in this world. Is the knowledge and experience worth it, to feel so helpless when you could have done so much?"
600,Battle Brother’s Bond,Pokemon Anime,"Nothing brings people together quite like fighting for their lives, or navigating a dangerous ravine without having your bones picked clean by scavengers. When pressed into a stressful situation you are given the opportunity to see others as they truly are deep inside; revealing snot nosed brats as the selfless heroes they could be. After which you may choose to heighten the effects of this experience for both yourself and others; greatly accelerating the development of your relationships, and overcoming conflicts that would get in the way of you working together. However this is only the beginning.
In time you may understand each other intrinsically regardless of language barriers; and develop the fortitude to stand against squads of legendaries undaunted, tear asunder mental influences from one another, and defy dark fates should they try to separate you. Beyond that, perhaps even the power of the mighty Battle Bond may be achieved... though it’s been ages since the world’s been witness to a bond of such strength."
600,Butterfly Miraculous,Miraculous Ladybug,"The power of Transmission. The power to grant superpowers to others. Takes the form of a brooch. Kwami is Nooroo. Default weapon is a cane-sword. You can only empower one person at a time. Allows you to sense powerful emotions even when not transformed, and determine the identity of the person experiencing them, as well as an approximation of the cause behind them. Deactivating the Miraculous doesn’t revoke powers that have already been distributed. There is a limit to how far an Akuma butterfly can get from you before it exceeds your range. The emotions used to create the powers aren’t required to be negative ones.
(Capstone Boosted - Miraculous Mastery)
Upgrades the user’s abilities to match Scarlet Moth, allowing the user to create multiple Akumas at once."
600,Chain Resonance,Soul Eater,"While a Utility Meister is able to alter their soul’s wavelength to resonate with varying people and weapons, Chain Resonance is a technique usually only born through tight-knit bonds and teamwork, and you can now perform it easily.
Chain Resonance is resonating with several teammates at one time, meister and weapon, to create a feedback loop of power and enhanced teamwork. As long as your chosen teammates aren’t rejecting your invitation, you can pull others into Chain Resonance, bringing them up in power in the process. If there’s a small or moderate difference in power, they likely could stand as your equals until the technique ended, and if they’re that much weaker than you they’d still get buffed tremendously. The only limit to the number of teammates is the number you can account for and connect with."
600,Communal Power,Valeria Bleach,"The source of our power was once a single being. All Fullbringers come from this one origin, a communal heritage that creates a connection between all. It is perhaps why they are able to share parts of themselves and take from those willing. And why it has such unique effects when such is done. Fullbringers are able to share parts of their Fullbring with others of their kind. Instead of copying each other’s abilities, it instead increases existing Fullbrings with aspects of the others. A Fullbring whose primary purpose was a full body armor that enhanced physical abilities would grant effects to other Fullbrings in the same style, increasing their coverage and physical traits. A Fullbring that rewrote the past may instead give a new time-related aspect to existing powers. Of course, to some extent, an increase in raw power is also to be expected if shared from someone of greater power than you.
What is unique about you is your perception of this origin. The Soul King, whose body grants your Fullbrings, was more than just the origin of your kind. He was the origin of a great many things. Some known, some not. A realisation that expanded your awareness and allowed your sharing to apply beyond Fullbringers. To give a part of yourself to others, or take from those willing to give, you can carry out the same process. Take part of a Shinigami’s Zanpakuto, using it to boost either your own sword or your Fullbring or something else entirely. Any individual can only grant a part of themself every so often but once given, it is permanent. Through this, you and your friends can grow stronger and expand your horizons together."
600,Getting The Gang Back Together,Shaman King Kang Zeng Bang,"Sometimes, when you start developing superpowers, you leave your old friends behind. You usually make new ones, but there’s always one or two whom you stop being friends with. Or maybe it's an entire gang. Regardless, if you can spend time with them, your old friends will start to develop powers of their own. In this jump, it means shamanic powers. In others, it may mean slight intelligence boosts so that they can build themselves power armor, or a sudden fascination with martial arts. Regardless, you don’t need to leave them behind anymore, because they can, and WILL, be coming with you from now on. Even if it is just to sit on the sidelines and cheer at you during the Shaman Fight. It’s time to get the gang back together."
600,Great Man Theory,Civilization,"You may designate someone as a ‘Great Person of History’. At that point you may attribute a single discovery, innovation or great historical action to that person. Everyone will (including the subject) will believe they did it as well. The selected person gains as much knowledge on the subject as needed to maintain the illusion of their accomplishment, such as dinner conversations or being on the lecture circuit. They may only end up being famous for one thing, if you permit it. Companions remember that they didn’t actually accomplish what you gave them credit for.
If you maintain contact with your Great Person of History, they become phenomenal leaders and can easily manage nations, corporations, research groups in your stead. You gain a perfect awareness of their actions and accomplishments, and can instruct Great Persons with mental or verbal communications, such as the Muse inspiration aura. Subsequent actions or discoveries they take are attributed to them, but rely on your borrowed talents and skills.
You may designate up to eight Persons of History at a time per jump, and remove one such blessing every decade. Removing this blessing reduces their charisma and organizational skill to normal levels, and you no longer have a perfect awareness of their production. At the end of a jump, all Great Persons are reset, and you may select new ones."
600,Gem of Cyttorak,X-Men Evolution,"This rather unique and humongous gem is a one of a kind item that endlessly emits a special type of radiation that has a strange effect on those with mutant powers. In future jumps this’ll mean someone with mutated genetics and innate/biological abilities. When a person bathes in the radiation from the gem for a second, the powers they possess are permanently evolved and enhanced into something many times better than before.
The gem does this evolution by using various means such as removing any weaknesses of powers, expanding and dramatically strengthening the powers, and possibly even granting new powers as well. The last one is done with a case by case basis however as not everyone’s power will be enhanced in that way. Should this valuable gem be destroyed another one will reappear in your warehouse a day later."
600,In Hoots We Trust,Gloryhammer,"The belief you inspire in your allies boosts their own capabilities beyond their normal limits. All of your allies, followers and companions gain a noticeable boost to all of the skills and attributes, with the strength of the effect being proportional to the amount of faith they have in you.
Hootus Dei (Capstone Boosted - Cosmic Infinity)
The more powerful you are personally, the more exaggerated this ability’s effect is. At low levels, a friend who knows you have their back will react quicker to danger and be safer for it. At higher levels, even the least of those who worship you will spontaneously be able to perform miraculous feats of strength and skill as if through divine intervention, if their faith be true."
