Cost,Perk Name,Source,Description
400,Shining Form,Fate/Legends - Garden of Avalon,"Your will is infectious. Those that stand with you find that they share all your great determination and quickly develop a close understanding of who you are, feeling your ideals unfold before their eyes and understanding why you must act as you do. It is a powerful thing to feel such intimacy with your leader and it can quickly inspire an incredible degree of loyalty in others, letting them become close friends, staunch supporters and excellent battle brothers in just a few battles together. Should someone fight alongside you for long enough, they will even find themselves unwilling to break their oaths to you. They may end up opposing you as an enemy but they will not act dishonorably and break a vow they made to you. They owe you that much at least."
400,"Stop, Collaborate, Listen",Warhammer 40k - T’au,"Humans do not quite mesh with the specialized mentalities of the 4 main T’au castes, but can empathize and communicate with them all to a degree. Explaining to the Fire Caste why relying on artillery and aerial bombardments would destroy your own economy or convincing the Water Caste why tripling the budget won’t finish the Ar’ka Cannon in one third of the time is within your purview. You can draw different mindsets into unison, even mindsets that aren’t fully intelligent, such as dogs and horses, helping bring understanding and empathy for others where the Water Caste would only bring functionality, resulting in partners somewhat capable of stepping out of their previous specializations to a more general mindset."
400,Talk no Jutsu,/tg/ Naruto,"Your charisma is massive. You are the life of the party, the heart and soul of your team. You know how to bribe people and get away with it. You can even convince weak willed people to outright surrender to you or defect to your cause."
400,The Greater Good Takes All,Warhammer 40k - T’au,"Unlike the Imperial, Orkish, or Eldar creeds, the Greater Good is happy to accept all peoples into its embrace. Unlike the Necron creed, the Greater Good doesn’t simply demand all people in its domain die. You can now convince people of almost all races, cultures, species, and contexts to coexist and work together happily, ensuring that civil strife will not arise from your people and ensure a minimum level of functionality for your society, regardless of how diverse its people. Moreover, while the most zealous will be beyond this ability to sway and integrate, you will still be able to understand them and anticipate them to a degree."
600,Believe In The Me That Believes In You!,Gurren Lagann,"Your capacity to inspire others is legendary, people will naturally flock to you for leadership, children will see you as their champion and your lovers will hold you in their hearts for all time. Even if you die your followers would just make you a martyr and carry on your cause. Aside from being inspirational you also gain the ability to appear in your followers' dreams/hallucinations whenever they're in danger. You can use this ability to guide them out of illusionary prisons or give them the advice they need to survive on their own."
600,Got That Fuji Fire,Fate/Grand Order,"Servants have a whole lot of power. If it were just you, even if you had a bunch of other Masters with you, against the forces of evil? You’d be pretty screwed. But the Servants can’t do it alone either. Legendary people come with legendary egos and legendary problems, getting them to work together would take a miracle worker. That’s your cue. Be it loyalty or friendship or love, you’re like a magnet for all three. Just a few days of fighting alongside someone is enough to forge a lifelong bond of brotherhood or cause someone to fall deeply in love with you. Not just one at a time either. Even a few dozen people, each normally hostile to you and only grudgingly working with you for their own sakes, could fall in love with you at the same time. Talking to people and fighting with them or supporting them, that’s all you need to show them why you’re the man for them.
(Capstone Boosted - Demi-Servant/Pseudo-Servant)
Loving you will now allow someone to grow in power the more deeply they fall in love with you and open up to you. Their bond with you will unlock new levels of power within themselves, some that they had lost and some they never realised they had available to themselves."
600,Heart of a Hero,Fate/Legends - Empires of Antiquity,"It’s the heart of a true hero that creates legends like that of Jason and his Argonauts, rather than the strength or skill he might have held. An almost indescribable charisma that lures other great beings to the main character to aid him, such charisma that you share. While normal people find you very easy to like and trust, you find it almost effortless to draw the admiration, interest and positive attention of divine beings and heroes alike, even without trying they will gather around you and sometimes offer blessings or significant aid. Actively trying could put together a loyal, closely bound dream team of the best heroes of the age or have multiple rival gods set aside their differences to aid you in major ways, providing powerful blessings or clearing major obstacles from your path. This can be pushed too far, and the wrath of the sorts of people you attract is definitely something you don’t want placed in your direction, but you have a good sense of how people think of you and what their limits are, particularly towards how far you can push them to do immoral things. While your capabilities are strongest when applied to heroes or divine beings, you also find that they are still effective against anti-heroic and villainous characters, though to a much lesser degree."
600,King’s Charisma,One Piece - New World Edition,"Your word is law, and all who listen know it. You are an incredibly charismatic individual, capable of getting dozens, if not hundreds of people willing to follow you to the ends of the earth and doing whatever you ask of them with the right words and actions. And if you were to acquire the use of Haki, either through training or the perk, you would be able to use Conqueror’s Haki, which lets you command basic animals and enforce your will upon those weaker than you, causing them to be paralyzed or faint."
600,Military Genius,Code Geass,"You become the foremost expert in running a military force, resource management, and best military strategist in the world. Along with this you gain the charisma of an experienced military commander, able to inspire people you’re in command of effortlessly and effectively move your forces to near zealotry when it comes to your causes. Whenever you oversee any sort of recruitment efforts, you can expect it to go five times quicker than if you weren’t and this guarantees that any that are recruited under you are not traitors, turncoats, spies, or working for other governments or militaries. Even people who slip through the cracks and are only in it for themselves can easily be swayed to your sphere of influence once they’ve participated in an operation or two under your command, perhaps seeing that your forces are for the good of the world and are needed for whatever bad things are happening in the world, like minimizing civilian casualties. All operations commanded by you make all troops and personnel operate at 100% efficiency without any ill effects to them for the duration of the operation."
600,The Hero of Charity,Fate/Legends - Nirvana Yuga,"In a time when feuds have lasted generations and terrible wars raged for years over the problems of a meagre few, it must be something special to be someone that the enemy cannot deny. Yours is the soul of a gallant hero, a mien of such intensity that all who see you are forced to acknowledge that you are someone important in this world. Whatever impression you leave on people, whatever effects you have, they are magnified enormously. What might be a normal rivalry between young men could develop into a tale remembered in legends for millennia to come, a god who might feel respect for your humility in obeying his wishes normally would feel himself so filled with shame for taking advantage of you that he would force himself to grant his finest weapon in recompense.
A stature as what you have, as a hero or an antagonist, is certain to gather many allies around you. When a few words of friendship and a battle at each other's side is enough to become lifelong friends, you are sure to become an icon to those around you. Indeed, your very nature is that of one to whom friendship results in far greater results than normal. That which you receive from your dear friends willingly becomes vastly greater in scope. Fighting alongside your brothers in arms would see you defeat foes thrice your might in normally impossible battles. A weapon received from a dying friend would ignite with a hundred times it’s normal shine, bolstered to incredible levels by the bonds you share. If you found yourself fighting the heavens themselves, with only the gifted power of two gods that have declared themselves your friends, you might yet succeed. For what could even an entire pantheon hope to achieve against the power of friendship?"
600,True Companion,A Study In Emerald,"When the game is afoot there is nothing better than to have a stalwart friend at one’s side, or perhaps
watching one’s back. To you comes easily the power to strike up friendships with the loners, the suspicious,
and the isolationist, and once you earn someone’s trust and company, to share the destiny and of those you
travel through life beside, linking your fates and the great deeds (or misdeeds) you both may accomplish.
If the one of you is protected by fate and divine providence, so too shall the other, for only a grave
threat indeed shall separate you. As a matter of instinct, you will always recognise someone who will make
a true and excellent companion and will always recognise your existing companions regardless of
circumstance or failing memory. Fate has in store greatness for you and your chosen companion(s)."
600,We Stand Together,/tg/ Worm,"In anything you are personally involved in, you can instill effectively perfect cooperation and teamwork among those around you. Even bitter enemies who want nothing more then to see each other dead will stand side by side and work together like they've been doing so all their lives as close comrades. The results of this cooperation tend to be the best physically possible with everyone involved. The effects of this perk will tend to rub off over time if you allow it, encouraging cooperation and discouraging infighting or conflict when there are more serious matters that require everyone to work together. As a final added benefit, casualties always seem to be minimal for any dire situation in which this perk takes effect."
