Cost,Perk Name,Source,Description
200,Practice Makes Perfect,SB Stellaris,"The more you practice a particular tactic in combat, the better the performance ships under your command are at doing that. If you routinely bombard starbases from outside your range, then your artillery weapons will have increased range and damage. If you commonly have your corvettes practice making intricate maneuvers at close range, the more agile they will become.
If you are not in command of a fleet, then this effect is based on the entire history of the fleet, with reduced effect.
(Notes)
If you are not in command of a fleet, these are provided to all Empire ships at reduced power.
Principle of Hierarchy (Exalted - Infernals) (400 CP)]
The Whispering Flame embodies the perfection of design and order as does no other. Even the limited freedom of choice that had originally been granted would ultimately result in tragedy and imprisonment. As such she pities the world for being less perfect than herself, and imposes her nature upon it as an act of mercy.
Likewise, you may do the same, murmuring the secret name of She Who Lives In Her Name or even your own name should you wish to empower it so. As this name reverberates in all listener's ears, it compels them to accept a place in an order or hierarchy of your making and become loyal drones to follow your directives. Even amongst those that already follow you, you will inspire fanatical loyalty to yourself and any order they are a part of.
Of course, the strong-willed could still resist you even with the power in your name. Yet even then, the power of She Who Dwells Within Her Own Name will not be denied. Every action or ability you bring to bear in order to enforce order and suppress free will shall be enhanced to perfect efficiency and methodical force, though powers of the mind similar to her own benefit from this the most.
Establish Hierarchy. Reinforce Order. Improve Efficiency."
200,The Training of Experts,Frank Herbert’s Dune,"As a scion of a Great House, there’s more than just etiquette and social functions to deal with. To that end, you have been provided with tutors drawn from some of the greatest minds of your time. Not only does this provide you with a well rounded education in all the social and physical sciences, but it provides you with a comprehensive knowledge of tactics, strategy, logistics, leadership, oratory, history... and above all the techniques of personal combat, both political and physical. While you’re certainly not going to be the equal of a Swordmaster of the Ginaz, your training in combat is enough to protect you from all but the best assassins or slave gladiators, and your knowledge of the subtleties of the political arena is enough to guarantee that you won’t fall into the most obvious of traps. Most importantly, however, you have been given training in how to handle the power inherent to your position and social class, in how to wield power as a tool and weapon and shield."
300,Anti Micro Managing,Jurassic World Evolution,"Sometimes common sense isn’t actually common. Sometimes you have seemingly suicidal morons working for you, like when they try to slowly drive a jeep into a sleeping Indominus Rex’s face. And sure, while you could yell at them to stop doing the stupid thing, or taking over yourself, you simply don’t have time for that. Literally, even with all sorts of time manipulation stuff, you still wouldn’t have enough time to counter all stupidity. But now, you don’t have to. Any employee, minion, follower, slave, pack mate, etc that looks up to you for leadership, authority and/or guidance will know what you would do in a situation, and pick whichever is the smarter option for the situation. If you benefit from anything that would affect your decision making process for the better, then they will also benefit from such. Well, as long as they call you boss/leader/teacher/whatever."
300,Groomed,Generic Xianxia,"Organizations are capable of much more than an individual, all other things being equal. You can now harness the potential of any group, company, or country that you lead. You know what your organization can do very well, and you have little problems molding your organization over time into what you wish it to be or persuading members to do things. You are the heir, after all, and you are expected to lead people to greatness - and you can and usually will."
400,And Don’t Make Me Prove It,SB Stellaris,"You’ve got a reputation, and it works for you. Every time you enter combat, the opposing side will get scared and make amateur mistakes. This even works on people trying to ambush you and computer-controlled weapons with no concept of fear. You can choose to suppress this if you want.
(Notes)
If you are not in command of a fleet, these are provided to all Empire ships at reduced
power."
400,Bulwark of Harmony,SB Stellaris,"Defensive wars are so much easier than offensive wars. When fighting an invader inside your territory, or territory that used to be yours, you can fight so much harder. You hit ten times as strong, and can take ten times the beating. Your nerves are unbreakable, and your aim is far better.
(Notes)
These apply in some form to any empire, nation, civilization, or organization under your control, even if you don’t Import your Empire into that future Jump. The perks will be adapted as needed to actually be relevant towards any organization they are applied to. The party does directly benefit from effects that affect the people in these organizations."
400,Defensive Position,Generic Military,"You’re able to situate yourself and your unit in a position from which you cannot be moved by the teams attempting to flush you out. They cannot flank you or make you move to a less defensible position but they can still shoot at you or send a teleporter to wreck your whole day. Either the artillery will get you, they’ll avoid you, or the ammo will have to run out before your group will go down because you were told to hold the line and dammit you’re gonna hold it!"
400,Exploits In Confusion,Generic Military,"Battles are a great big mess. There’s no two ways about it. You might get lost at night and arrive at the wrong position yards from where you were assigned or there might be too much dust in the air to identify whether the guys shooting at you are the enemy or friendlies. Not anymore. The fog of war no longer affects you in a negative fashion but works to your benefit. If you get lost you will always arrive in the best place to harass your foe, such as artillery in the direct line of a tank column or behind enemy lines in a squad to steal and destroy their stuff. This won’t guarantee that your unit won’t come under heavy fire but you will never be in a spot where you get totally wiped out after a day of shelling."
400,Fall Second,Warhammer 40k - T’au,"Logistics and strategic concerns aside, conflicts are won by whoever survives longer than their enemy. You can build an almost unbreakable fortress, but without some means of interdicting your foes or dealing damage to them, all you’ve accomplished is to build a fancy tomb. You (and those under you) excel at hitting targets that will actually hinder your foes, whether they are pill boxes and artillery emplacements on the ground or defense turrets and thrusters on void ships. As such, even if you (or those under you) fall in battle, you can be sure you (or they) won’t have fallen in vain."
400,Fight Like Ten Men,Generic Military,"In war sometimes it takes epic levels of determination to slow the advance of an enemy and in moments when you and your unit are all that stands between your foe and the ill-prepared army or nation behind you, you have the reserves to fight and make it appear as though there were many more soldiers at your side than what few you actually have. The harder you fight, the more forces they’ll think you possess causing your foe to be more cautious and slow their advance. Even by yourself you could fight the enemy as though there were ten of you to hold them off and if they should overrun your position they’ll be shocked to find that you were all that stood against them."
400,Knife to Corruption,SB Stellaris,"By setting a good example at the top, you can prevent corruption. Those beneath you cannot be any more corrupt or criminal than you are."
400,Leader of Men,Frank Herbert’s Dune,"“A world is supported by four things; the learning of the wise, the justice of the great, the prayers of the righteous, and the valor of the brave. But all these are as nothing without a ruler who knows the art of ruling. Make that the science of your tradition.” - Gaius Helen Mohiam. Loyalty. It’s a fickle thing in most worlds, but in the Universe of Dune it is perhaps the most valuable thing imaginable. Knowing who you can trust is vital in a world where traitors are a very significant issue that can undermine Houses, bring down entire Empires, and lay low even a Kwisatz Haderach. You, however, need never fear the traitor’s blade, not now or ever again, for it is within you to instill an unbreakable loyalty in your followers. This loyalty is unshakable by any external force, meaning that none of your followers will ever willingly betray you, and even if you somehow turn them against you, they’ll come to you with their grievances rather than allow them to fester and spread.
Should you drive your followers away, they will walk away, heads high, rather than seek to turn against you. And as an added bonus, you have a talent for seeing the potential in those you command and causing it to flower. Your followers will feel compelled to strive to be the best version of themselves that they can be. Under your capable leadership (assuming you are capable), it might even be true. In any situation where there isn’t a clear chain of command, people not already under your command will tend to defer to your authority, and (in general) most people will assume you have the right to do pretty much anything you want, unless they actively know differently or would object to you doing so enough to actually stand up to you."
400,Master of Assassins,Frank Herbert’s Dune,"The Navigators of the Spacing Guild can see plans within plans within plans, but it takes a true master of the great game to make them. You are one such master, endlessly factoring how to kill or compromise your enemies, protect your allies from misadventures both overt and covert, and designing training programs and tests for assassins and bodyguards alike. Your knowledge of the techniques of assassination is second to none, as is your ability to train up spies, assassins, saboteurs, provocateurs, and protective agents, and those you train seldom miss details or make mistakes... but that barely scratches the surface of your prodigous talents. To you, the plotting of ten-thousand campaigns across hundreds of worlds simultaneously is no more than a warm up exercise, and figuring out contingencies for the contingencies your foes have in place against your contingencies is an amusing past-time. The machinations of lesser minds are all but transparent to you and seldom do you fail to take even the smallest detail that you are aware of into account when making your plans. Further, you have a keen understanding of what details you might be missing and how it might be possible to acquire them. Your tactical brilliance is great enough to out-think a Mentat with decades of experience. If you’re also a Mentat... heaven help your enemies."
400,Natural Leadership,FancyFireDrake RWBY,"Every Team lives and falls by their leadership. It is good, then, that you have a natural knack for guiding and leading your fellow warriors. You quickly grasp the tactical situations you’re in, are equally swift in forming plans to work according to your advantages and counter possible threats. You’re equally aware of the capabilities of your team and are able to properly coordinate them to achieve feats that can give them the upper hand during an encounter."
400,Perception,Warhammer 40k - T’au,"Orkish Barbarians may cry for more “dakka,” and indeed there is a time and place for massive waves of power, but you know that it is better to accomplish your goals with the least amount of force. You can easily identify weaknesses in your foe, whether they are gaps in armor, important lynch pins in a formation of troops, or recognizing fragile morale that would allow you to prevent armed conflict entirely with a simple show of force. Good generals are capable of winning conflicts, but a great general always seems to win effortlessly."
400,Stand and Fight,Fate/Grand Order,"Lead from the front, that’s the motto of a true warrior king. If you couldn’t stand and fight alongside your men, you hardly deserve to lead them. They all agree quite wholeheartedly too. As long as they see you standing up in the front, battling away, they’ll know they can’t give up either. Your will becomes their will in battle, allowing you to support every ally that fights with you at once. As long as your willpower holds out, so will theirs. If you feel no fear, neither will they. If you are inspired to go to the very limits of what you can do, your army will rise up alongside you. So long as you hold out, your army will have to be killed to the last man before they admit defeat. But if you break, so does this protection and they’ll need to rely on their own wills, not that of their King."
400,Tau Memory,Frank Herbert’s Dune,"“There should be a science of discontent. People need hard times and oppression to develop psychic muscles.” -from Collected Sayings of Muad’Dib by the Princess Irulan. The Tau is the Fremen sense of community, their passive, subconscious, telempathic understanding of the needs of the group. Created and maintained by their ritual consumption of the transmuted Water of Life, the Tau focuses and unifies each Sietch like nothing else will. You are now a creature of the Tau, able to tap into this subconscious on a more visceral, more cerebral fashion. This gives you a fundamental sense of any organization or community that has accepted you as a member or leader, as well as an understanding of the capabilities and aptitudes of everyone in your organization. Furthermore, as a leader, you’ll find that all sub-leaders under you intuitively understand the aptitudes and level of talent of all those underneath them. This allows you and your lieutenants to accurately judge your own suitability for each task while factoring in the abilities of your subordinates. Even when you’re not a leader, merely possessing this ability also drastically increases the overall sense of belonging and strengthens the intra-communal group empathy. Two or more allied groups who are linked by one or more individuals who possess this perk will find that inter-group communication is also drastically improved, minimizing discord between the two groups."
400,The Art of Communication,Jurassic World Evolution,"...is the language of leadership. And now, any organization you are a part of will be a paragon of it. All members of any organization you are involved in will be knowledgeable of what the rules and protocols are, who they should go to in just about any situation, where the relevant items are, and so on. If there’s a problem, the people who need to know will be informed quickly and calmly. Functionally, this means the organization will be running smoothly, and any major mistakes will be prevented, while minor ones get quickly caught and resolved."
400,The Resistance,Generic Space Opera,"You may be an outlaw, not because you are a lowlife, but rather the opposite. When opposing an unjust rule you will find yourself capable of great feats of leadership and subterfuge, as well as quickly gathering a following of loyal allies."
400,You’d Have To Be Some Sort of Tactical Genius,SB Stellaris,"Some military theorists talk about a “combat width” when invading planets, where only so many troops can be brought to bear in effective combat. You know that’s bunk.
You can squeeze as many troops as you want into combat, as long as at least one of them would be able to fit. And they’ll all be effective. Invade down a tunnel only ten meters wide with a line of main battle tanks twelve abreast. Storm a bunker with an entire brigade instead of just a fireteam.
(Notes)
If you are not in command of an army, a planet’s defense, or an expeditionary force, these are provided to all Empire armies at reduced power."
600,Art of War,Civilization,"Yours is a culture that has mastered warfare, encapsulating its platonic concepts into an almost always applicable omnibus. In war or combat, you and the forces you lead are never surprised. Further, you may convey a complicated tactical or strategic directive in the span of a few words, usually as some effortlessly quotable phrase.
Men and women under your aegis are objective about their own strengths and weaknesses, with an intuitive understanding of how their comrades compare. The best man for the job will be able to confidently volunteer himself, and his unit will recognize his capability.
Those with lesser capability will have feelings of jealousy and inadequacy turned into a desire for self improvement, and those with greater capacity will have feelings of superiority and pride turned into a desire to instruct."
600,Attack of The Dead Men,Generic Military,"You and your unit will be able to survive a single onslaught once per battle that should have killed you, not once per skirmish. This will protect you from being repeatedly carpet bombed for as long as combat is exchanged until the attacking comes largely to a halt and you’re dug in for the night. You might not be in the best shape afterwards but your adrenalin and intimidation factor will be sky-high enabling you to mount a counter attack and frighten whole battalions into retreating even when you’re coughing your lungs out."
600,Do It For Them,Generic Parenting,"You don’t do all of this to make your ward miserable. You’re doing it because you want them to be ready, and you don’t want the world to hurt or lie to them as it may have done to you. This perk’s ability is twofold – you will understand when you are being too harsh or unforgiving to those you scold or act cruel towards, allowing you to backpedal from doing something you cannot take back. You also gain an incredible boost of willpower in the face of adversity or hardship – especially so if you are doing it for the sake of someone else."
600,Doctrinal Flexibility,Generic Military,"The sad truth of military life is that there is a huge amount of inertia for doing things the ‘good’ old-fashioned way. Even when there are probably ways to improve on how things have always been done. When changes are made, the results are often disastrous in the short term as everyone tries to forget the old and remember the new at the same time. This typically means that things will rapidly revert before any new idea can be fully developed. Your units won’t have that issue. Instead, restructuring forces, implementing new ideas or tactics, even training on new equipment will always go far smoother than it has any right to. The advantages of any new system (if it has any) will be readily apparent to you and those you present them to will understand how best to implement those changes."
600,Dwarf King,Gloryhammer,"The blood of the ancient dwarf kings of Aberdeen flows through your veins. Your leadership skills and charisma are beyond human, making you able to cultivate fanatically loyal followers who will follow you into the jaws of Hell itself. Not only that, but your genius grasp of tactics and strategy mean that you’re able to lead your followers to victory in even the most dire of circumstances.
Cosmic Rage (Capstone Boosted - Cosmic Infinity)
When you personally lead your followers into battle, a great bloodlust descends upon you, making you superhumanly stronger, faster and tougher. The longer the fight, the stronger you become and the thicker the haze of battle lust. Not only that, but followers directly under your personal command also gain the benefits of your cosmic rage, making your unit a veritable force of nature on the battlefield."
600,Genius Tactician,Code Geass,"You are now a verifiable genius with intellect on par with Lelouch vi Britannia and Schneizel el Britannia. Your tactical ability is legendary and you’re guaranteed to be one of the most gifted tactical geniuses in the entire world. When it comes to your plans and orders, whenever someone is following them it guarantees that they’ll do it with 100% efficiency and exactly how you meant it to be executed. When directly overseeing an operation or working within a group, your presence makes people work twice as effectively than before, even when it shouldn’t be possible, and it will do no harm to the ones affected by this ability. With this you can pull off many of the impossible plans pulled off by Zero throughout his many campaigns against Britannia."
600,Glorious Leadership,/tg/ Naruto,"You have a head for strategy, and will notice even the smallest of details. Your plans seem to be almost precognizant, and those that follow you respond to your orders correctly before you are even finished conveying them. Taking this makes you a schemer and tactician to make Machiavelli and Alexander the Great weep bitter tears of humiliation, and everyone will attribute the success of any operation you're part of to you no matter how vain they are. They may say they were crucial to your plans, or that your victory wouldn't have been possible without them, but they will still say victory would've been impossible without you, however grudgingly."
600,King of Conquerors,Fate/Legends - Empires of Antiquity,"When the annals of history list out the names of those known as the very greatest minds to ever consider the battlefield, those great conquerors that tamed the world and the race of man, your name will be there even if you didn’t conquer an empire of your own. You’ve got near perfect military skill in tactics and strategy, of such strength and scale as to allow one to conquer an empire across the known world and beyond, further then what nearly anyone else has achieved, in just a decade, at least if you start with a good army. You might have to spend time recruiting and training some men if not but your talents are no less great in that field than they are in commanding a war itself. Not only are your skills capable of turning the tide and pulling out a win against odds tens of times too great for your forces to even survive, those that follow you also become inspired with each win, deepening their loyalty to you, providing opportunities for you and them to meet and strengthen those friendships in person, and steadily growing in their main skills and powers the more you lead them to victory, even eventually reaching beyond the limits of ordinary mortals and into the realm of the magical. Before you and your mighty legions, this world is ripe for the taking."
600,Mobility is King,Generic Military,"Those you lead always seem to be able to move faster than they should be able to. To get into position faster, to retreat in good order, to flank or maneuver… it’s all the same. Distances you travel will seem to fly by and the amount of effort and planning you’ll have to put into any shift in position will be minimal thanks to all the practice and forethought you’ll have already done."
600,Mont’ka and Kauyon,Warhammer 40k - T’au,"The philosophies of the Killing Strike and the Patient Hunter. You embody both of these philosophies and can grant a lesser degree of your mastery to troops under your control.
For Mont’ka, you can handle moving your forces to critical locations of enemy forces and know exactly how much force is necessary to destroy or take such locations with ease, being capable of intrinsically getting an estimate of what ratio of casualty’s enemy troops and your own will suffer. Never will you attack a stronghold and have known defenses or predictable resistance turn a decapitating blow into a brutal slog unless you so wish it.
For Kauyon, you can easily bait and lure enemy forces to critical locations of your own choosing. Whether you wish to split up large brigades of enemy forces to defeat them in detail, or drag a bulky army into a killing field, you will almost always succeed. Battle will happen on your terms, or it will not happen at all.
Moreover, these philosophies carry over to other forms of conflict. For example, in verbal arguments or public debates Mont’ka means knowing when digging in or pushing forward will make your point heard and understood, while Kauyon will allow you to control the flow of a discussion to issues you wish to focus on and away from topics you’d rather not discuss."
600,The High Ground,Generic Military,"Sometimes called the Doctrine of Superiority, in military theory one learns quickly to seize on any advantage, no matter how slight. Often, the greatest advantage is in knowing how to utilize the terrain to maximum effect. You gain a kind of sixth sense that allows you to feel out the terrain of an engagement zone or potential engagement zone, either in person or through maps or pictures or reports, and to figure out how to use it to your advantage… or know how others are almost certainly going to use it. This is also excellent at countering those who already know how to use the terrain against you."
800,Imperial Servant,SB Stellaris,"The party receives three command codes every month, and can store them for later use. Each command code can be expended to massively boost your capability towards a task. This boost only applies when working towards that task, and expires after the task is complete.
The power of the boost is related to the narrowness and definiteness of the task. A command to “conquer the galaxy” would hardly produce a noticeable bonus, while an order to destroy a specific fleet would give an insane bonus towards whatever would help. For example, speed to catch up to it, and firepower to kill it. The boost is also increased if the command code is only used on a smaller group of people, instead of your entire Empire.
(Notes)
These apply in some form to any empire, nation, civilization, or organization under your control, even if you don’t Import your Empire into that future Jump. The perks will be adapted as needed to actually be relevant towards any organization they are applied to. The party does directly benefit from effects that affect the people in these organizations."
