0,,CP Cost,Name,Jumpdoc,Chapter,Description
26,,200CP,The Green Box ,World of Darkness - Genius the Transgression,Domain: Supplies: Mundane Small Scale,"A verdant steamer trunk closed with a simple lock, that can only be opened with a key you'll find on your person, always. Filled with an assortment of random bits and doodads that would be considered rare crafting materials for your Aesthetic as well as dozens of other things that could be used to craft Wonders of other Aesthetics, in general it has a massive amount of parts that range from small computer chips to diesel truck engine parts. If you need more just close the box and open it again, it'll be full."
27,,200CP,The Midas Touch ,Highschool DxD,Domain: Supplies: Mundane Small Scale,"You know what plebeians or Neophytes have to struggle for? Money. You know what gets mortals to move mountains and makes your summer trip for you and your friends amazing? Money. You know things you have trouble with? Money isn't one of those things. While you may be rolling in dosh already from your family's holdings or your own hard-earned cash, you are an amazingly competent businessman (or woman) who can quickly turn a dime into 10k with some time and investment, able to quickly secure a large amount of legal income for yourself with little effort. Of course, illegal activities or certain supernatural powers can make those dividends increase tenfold or more...just try not to get caught."
28,,200CP,Treasury ,Generic Naruto Fanfiction,Domain: Supplies: Mundane Small Scale,"Oh, what's this? It seems you grabbed all the money in the treasury before you left! Or someone grabbed it for you and sent it to you! Anyway, you have at your disposal a huge amount of money, easily equal to a significant percentage of the total amount the most powerful nation here had in their treasury!
The exact amount can change, but it's always more than enough for you to live a life of absolute, ridiculous luxury. You can pay off entire armies hunting for you if you want, or buy islands or even small countries with this. It's ridiculous. In future jumps this treasury adapts, becoming whatever currency is used there, or multiple currencies if that's what you want. Whatever happens, this is always enough to place you solidly among the very absolute richest people in the world.
All this money is always entirely untraceable, allowing you to withdraw it in any number of ways. In worlds that allow it it gives you a secret bank account, or accounts as the case may be, that you can move money in and out of at will, whether by cheques and cards that are also provided, or just piles or cash or precious metals just appearing and/or disappearing in front of you or in your pocket. Any money in here can be withdrawn 1:1 in any currency you want, however exotic. This amount of money is generated anew at the beginning of each jump, or at the end of every decade in jumps that last longer 
than 10 years."
29,,300CP,Olaminium Stock ,Trinity:Aeon,Domain: Supplies: Mundane Small Scale,"A stable isotope of element 114, this recently created material has replaced depleted uranium as the military's ultra-dense material of choice. Being still light enough that it can be used for construction or armor plating, Olaminium is even better than lead at blocking radiation. The sheer demand for this material makes it extremely expensive to acquire, even for the Aeon Trinity, and it is the preferred material for cutting-edge military-grade equipment. You receive about a shoebox's worth of ingots, which replenishes monthly, and the instructions on how to make more."
30,,300CP,Originite Prime Bundle | A2 Arts Drones ,Arknights,Domain: Supplies: Mundane Small Scale,"-Originite Prime Bundle (100CP) You gain access to several crates of pure Originium that can be utilized for various means, and will restock itself every week. Wrong handling will be dangerous, however post-Jump, this will be perfectly safe to use in any way.
-A2 Arts Drones (200CP) A group of 6 semi-autonomous drones powered by Originium. They are capable of firing Arts-based beams towards a target and possess quite a great protection against arts-based attacks, however they are decently easy to destroy using physical attacks. Restocked every week.
* A common mineral in Terra, this semi-transparent black crystal contains enormous energy, and is the primary factor of causing Catastrophes. Widely used in the field of Arts, it works as the basic material and catalyst of all kinds of Arts and Arts items. Without Originium, the efficiency of Arts would, without a doubt, drop dramatically. As technologies develop, more and more countries start to use it as an energy source."
31,,300CP,Programmable Metal ,Batman the Animated Series,Domain: Supplies: Mundane Small Scale,"A special metal that can be programmed with only a few slight touches, creating impressive geometric shapes, weapons, or nigh-unbreakable bindings and changing flexibility and rigidity in a moment's notice. In addition to a small supply of the metal that you have, you also have the know how to make more."
32,,300CP,The Holy Grail ,Iron sky,Domain: Supplies: Mundane Small Scale,"Well now. This is a cup weighing 84 ounces, an endless source of the wonder chemical known as Vril. Vril is a chemical that is behind all of the Vrilian technology in this world, providing unlimited energy, immortality, regeneration and incredibly heightened physical abilities.
With a direct drink from this vessel you would be instantly cured of all ailments, and your physical strength is raised to such heights that you can kill a T-Rex with one hit. Plugged in as a power source, which is as simple as dipping wires in it, the grail provides an unlimited amount of any and all energies you might care to ask of it. Even chocolates made of it are enough to reverse decades of aging and fix any diseases plaguing the body. You also get an unlimited supply of these chocolates."
33,,300CP,Vat of F.E.V. ,Fallout 4,Domain: Supplies: Mundane Small Scale,"A vat of Forced Evolutionary Virus, developed by the Pre-War government in their attempts to create super-soldiers. This vat seems to have belonged to the Institute. Those who are dipped inside transform rapidly, gaining muscle mass at the cost of losing their secondary sexual characteristics. That is, if they're lucky; those who have been exposed to radiation tend to have things go wrong, losing their mind as theytransform or worse. Maybe you could find a way to improve on the formula?"
34,,400CP,Done Dirt Cheap ,Pokemon Sword and Shield,Domain: Supplies: Mundane Small Scale,"What's a researcher to do? Good assistants and proper materials are so hard to come by these days. Well, no, not really, you might just be lazy. You can probably find them off the side of the road if you spent about five minutes. This perk helps you get quick volunteers to help look for things your research depends on; and with getting the basic materials and tools needed to do it in the first place, all on the cheap! You could pay off your helpers with stories, or even the results of your research if you don't care to hang onto it. Also helps with getting help with various other situations with similar benefits."
35,,400CP,Echoes of the Time War ,Ben 10 0.1,Domain: Supplies: Mundane Small Scale,"Where did you get these? Or when did you get them? This is a trio of Time Beast eggs. They are a substantial power source for time machines, able to charge them up with enough power to go as far as the creation of the universe, someplace most time travelers couldn't hope to reach on their own. Should you instead decide to hatch them, the Time Beasts that emerge will be loyal to you and see you as their parent, being a ferocious pack that can travel up and down the timestream freely. Let's see how smug your enemies are when you send these angry dogs after them years in the past!"
36,,400CP,Pale Ore ,Hollow Knight Voidheart,Domain: Supplies: Mundane Small Scale,"A highly sought after material, filled with pale energy. Pale Ore was often used in the creation of mastercrafted armor and weaponry, for the edges it can produce are ever keen and never require sharpening or maintenance, and their durability is said to outstrip that of many rare alloy metals. In addition, their cold bite can often quickly inflict frostbite on unprotected foes. You've managed to arrange shipments of this ore, granting you several chunks of it every week, more than enough to make a handful of weapons of a suit of armor."
37,,400CP,Saturn Spray ,Modded Fallout,Domain: Supplies: Mundane Small Scale,"Based on the futuristic space-program alloy 'Saturnite', this spray can contains a liquid compound that rapidly hardens into a transparent, protective yet flexible film that bonds onto whatever item it is used on. As in, it turns the item it's used on effectively invulnerable to any damaging or corroding influence, from bullets to plasma and even radiation and rusting. You could spray a Light Machine Gun, and the barrel and firing chamber would never warp or distort from overheating, for example, nor would the paint job flake off or burn up despite the fact the barrel glows red-hot from continued use. Whatever it's used on simply will not degrade or wear out so long as the spray remains in place. Its flexibility means it doesn't actually provide any increase in protection (you'll still suffer internal trauma even if your armor bounces back right after, for example), but you'll never have to worry about your equipment no longer looking the way it should - or working at less than its original effectiveness, for that matter. Should you want to make some modifications (like changing the paint job to something different), you'll also receive a spray can with the releasing agent, which will cause the Saturn Spray to harmlessly peel off and degrade into everyday chemical waste. Both cans are effectively 'bottomless' and will never run out."
38,,400CP,The Straw Millionaire ,Warlock of The Magus World,Domain: Supplies: Mundane Small Scale,"The world operates on the law of Equivalent Exchange, none will work for free. So if one were to want something, they must first offer something equal to the value of the thing they want, be it company, titles, the aid of others or magical ingredients and items. But you seem to just get a little bit more than normal. With 1 gold, you can always exchange it for something that is greater than the amount it worth, maybe just 1 gold and 50 copper or maybe even more. This effect comes after any discount, bargain, taxes, etc... never will your exchange leave you with less or equal assets value than the amount you start with. Walking through a market with nothing but a rock and you'll still come out of it a millionaire."
39,,500CP,NZT-48 ,Limitless,Domain: Supplies: Mundane Small Scale,"You have some pills of NZT-48. This amazing pill lets you easily master many abilities related to the brain, including perfect recall, increased learning speed (fast enough to master the piano in three days), peak human charisma, peak human dexterity and reflexes, hypercompetence, superhuman instincts, peak human sensory absorption, instant analysis, and nigh-unshakable confidence. Unfortunately, the things you learn while using NZT are typically not fully available to you once it wears off.
For free, you receive a replenishing supply, and the formula for, a version that has a few minor, minor side effects during withdrawal or even with continued usage: memory loss, extreme paranoia, blurred vision, hearing difficulties, psychosis, missing time, skin lesions, Creutzfeldt-Jakob disease, and Limp Dick Syndrome. So yeah, there is a trade-off for genius in a pill.
For 200 CP (included in above cost), you can get a replenishing supply of, and the formula for, an injectable substance based on a cyclical enzyme system, partially developed by Piper Baird, that temporarily makes one immune to the side effects in case you want to control the distribution of NZT. You also have access to a version that grants permanent immunity. If you do not purchase this option, the in-jump version of this cyclical enzyme system will not work in future jumps. The enzymes are free if you have the capstone booster and Master Chemist.
For 300 CP (included in above cost), you have a replenishing supply of, and the formula for, a version of NZT-48 that has no side effects. If you do not purchase this option, you will be unable to upgrade the base version to remove the side effects. This version is free for those who purchase the capstone booster.
For each of these formulas, you may choose to have them work for others or not in future worlds, enabling mass production. However, if they work, others will be able to reverse engineer them so pick your poison. If you choose for them not to work for others, you'll have to oversee the production personally, but the compounds will be immune to analysis."
40,,500CP,Orgel of Origins ,Ar Tonelico,Domain: Supplies: Mundane Small Scale,"A copy of the original Song Science device. A handheld music box that plays a very carefully calibrated song. It is made of Parameno and Grathnode - and gets hot pretty quickly. Enjoy your white hole generator - this is what powers the entire tower, including the antigravity generators, weather control, and giant beam cannons. All of it. It's an infinite energy generator, with a very high output. Unless you buy both this and Song Science, replicating it is nearly impossible, with both it is tricky."
41,,600CP,Computronium ,Eclipse Phase,Domain: Supplies: Mundane Small Scale,"One cubic foot of grade-A, pure TITAN-manufactured computronium originally a block of water ice from Iapetus. This is the kind of thing those commie Argonauts would sell their forks into indenture to get one good look at. Whorls of glassy circuitry and fleeting aurora-like flashes of light are trapped within the clear block. Only a high-bandwidth data port betrays its actual purpose. There's more processing power in this one-foot cube than almost any single computer system in the entire solar system (with the possible exception of the rest of the Iapetus matrioshka computer and any other computronium the TITANs have made, of course); it is capable of insanely massive processing feats. It must be kept cool and powered, since it lacks the rest of Iapetus's infrastructure. It would make excellent substrate to run a Seed AI on."
42,,600CP,Element 115 ,Call Of Duty - Zombies,Domain: Supplies: Mundane Small Scale,"A metal container, containing an assortment of various forms of Element 115. This stuff can do all sorts of things, but it's dangerous, so use it wisely. The contents of the container will regenerate once a month.
* Can be used to upgrade any weapon"
43,,600CP,X-1000 Chip ,Small Soldiers,Domain: Supplies: Mundane Small Scale,"Woah, WOAH THERE BUDDY! Calm down, I know what this looks like. Yes this is the microchip originally designed to improve the tracking & tech on the US military's armaments. It was shut down for a variety of reasons, until being purchased and used without knowing full detail by two knucklehead toy designers who were rushing a deadline. Let me explain how the chip works, alright? By itself, it's nothing. Useless. It has no coding or power to it on its own. But when you incorporate it with something like say, a smart missile or a reactionary action figure, the X-1000 serves to enhance the latent programming. How much does it enhance? Well, the Elites and Gorgonites pretty much became sapient in all but legal rights. Please be careful with this. And, as I know you're going to ask this one comes with the blueprints / schemata for manufacturing more of the Chips, whereas the old plans were trashed."
44,,700CP,Advanced Materials Upgrade Kit | Lathe-Wrought Armour Plating Kit,Light of Terra DLC 4 - Lords of the Iron Line,Domain: Supplies: Mundane Small Scale,"-Advanced Materials Upgrade Kit (300CP) Plasteel, adamantium, armourplas, synth-leather and other sophisticated materials are used for all sorts of purposes within the Imperium, and are typically far more resilient than their archaic equivalents. Archaic styles of armour are seldom effective against advanced weapons, and rarely used in any case, but many of those who hail from primitive cultures favour the styles of wargear they are accustomed to. Wrought from plasteel and armourplas instead of bronze, iron and steel, a suit of chain or plate can be a quite effective defence, often the equal of more modern armours.
-Lathe-Wrought Armour Plating Kit (400CP) The astronomical and gravitational alignment of the Lathe worlds creates the conditions for the production of metal alloys of rare and singular properties. Lathe armour plating is strong and light, flexible enough to withstand the most powerful blows, and even resistant to intense heat or the crackling edge of a power weapon. The cost and rarity of such an upgrade is beyond the means of most individuals, with maybe only half a dozen sets of Lathewrought armour upgrade kits constructed in a decade, each created under commission for a specific wearer."
45,,800CP,"Crystals | Evolutionary Potential | Mysterious Time Stream Evolves You | Record of Evolution | 
Instinct ",E.V.O. Search for Eden,Domain: Supplies: Mundane Small Scale,"-Crystals (800CP) Well these little buggers are the cause of a lot of the trouble going down on Earth, but their ability to effect evolution is definitely beyond debate. There are several different types of Crystal, and each purchase of this let's you choose one type. You'll start this Jump with your purchased crystals floating a bit right next to you, and you'll get another once a year. In Jump this will mean finding them, while afterwards they'll be added to your warehouse. Note that you can still find these in jump normally, but this will ensure a regular supply.
Blue Crystal: About as simple as it gets, this little bugger acts as a gatherer and battery for evolutionary potential. Eating it will result in gaining a very large chunk of EVO, enough to fuel a series of large changes for you.
Green Crystal: This crystal analyzes the path evolution has taken, and when ingested will allow you at a time of your choosing to change back to a form in your Record of Evolution, a transformation which may last for up to a month. This doesn't have to be used right away, you can eat it and bank the use until a time of your choosing, and at any one time you can store roughly three such uses.
Red Crystal: Probably best described as evolutionary steroids, and the most blatant of the crystals, this one takes in evolutionary data and uses it to create a new and extremely potent evolutionary form. When ingested you can change into this form, a transformation that can last up to one month. While temporary, and despite having no control over what said form will be, this does mean that said form will be added to your Record of Evolution, which can prove very useful in conjunction with the Green Crystals or the Review of Evolution perk.
Yellow Crystal: This crystals gathers and analyzes evolutionary data. Eating it results in a sudden flood of information into your mind that will inform you of all the various useful evolutionary paths you could take, giving an awareness of options you otherwise would have been completely blind to. Alternatively you can let it rest in an environment for a few days and then devour it to gain a sudden influx of data on the local biosphere and living beings.
-Evolutionary Potential (0CP) You now have the ability to gather and store an energy that can only be properly described as evolutionary potential or EVO for short. This will slowly accumulate as you go about the natural process of survival. Impressive acts such as surviving a natural disaster or mortal combat will grant you larger amounts, and eating food will give you some based on the relative value of it. Namely, the higher up on the food chain (meaning it processes larger amounts of biological energy) it is, the more you'll gain per pound. You do technically have a cap on how much you can store relative to your form, but it's large enough that at full capacity you could go through a large number of relatively 
extreme changes before bottoming out. Actually reaching that maximum is another story.
-Mysterious Time Stream Evolves You (0CP) I shouldn't have to explain why the natural process of evolution isn't really going to work for you. Thankfully you get to cheat. By expending EVO you can evolve yourself, with the cost depending on the scale and complexity of the change, along with how much is diverges from the current state of yourself and nature, as adaptation is specifically influenced by its environment. It's easier to become a large reptilian beast when the dinosaurs roam the earth for example. This only requires intent on your part, with nature handling the rest. Note that evolving leaves 
you with a new body in it's prime, meaning you should haven't to worry about old age. Evolving only requires several minutes to let the changes take place. Never more then five, and should you really push yourself you might be able to manage it in two, although it's advisable to take your time with the process as the end results will be much better if done with patience.
-Record of Evolution (0CP) You can effectively review your evolutionary time line, including all forms you've previously had, in a sort of mental catalog. It possesses all the information you have about the form, and you can sort through it effortlessly to find what you want. While it doesn't really have any use beyond this on it's own, further perks might just let you use these stored designs in interesting way.
-Instinct (0CP) For the duration of this jump odds are you're going to be changing forms on a regular basis, and you probably aren't to be exactly familiar with them. From now on regardless of the form you take you have a full and complete set of instincts that let you control and use your form with competency. This ranges all the way from basic body control to knowing that the thing you see right there is something your body would love to eat. At all times you have a complete awareness of your instincts, as clear as a voice in your head would be, instead of them just being subconscious impulses. 
You're also aware of why they are telling you what they do.
* This seems to need the free evo perks to work, maybe we should add and merge them with this item"
