0,,CP Cost,Name,Jumpdoc,Chapter,Description
20,,300CP,Crafting Stations ,Terraria - Journey's End,Domain: Facilities: Magical,"Crafting Stations Stations that are used with your ability to craft items. Each of them is easily collapsible with your inventory ability. Cost is for advanced option.
Basic Comes with a workbench [any style], furnace, iron or lead anvil, and three of the following crafting stations: Alchemy Table, Sawmill, Loom, Cooking Pot, Dye Vat, Heavy Work Bench, Keg, Teapot, Glass Kiln, Ice Machine, Living Loom, Solidifier, Extractinator
Improved Comes with a workbench [any style], hellforge, iron or lead anvil, demon or crimson altar, and four of the crafting stations listed above or in the following list: Tinkerer's Workshop, Imbuing Station, Bone Welder, Honey Dispenser, Sky Mill
Advanced Comes with a workbench [any style], adamantite or titanium forge, mythril or orichalcum anvil, demon or crimson altar, and five of the crafting stations listed above or in the following list: Crystal Ball, Autohammer, Blend-O-Matic, Meat Grinder, Decay Chamber, Flesh Cloning Vat, Steampunk Boiler, Lihzahrd Furnace"
21,,300CP,Enchanted Anvil ,Geneforge,Domain: Facilities: Magical,"A powerful artifact which allows the crafting of enchanted equipment, so long as one has the right materials. Normally they are effectively immovable and thus bound to a specific location, this one is easily moved, as far as large heavy anvils go."
22,,300CP,Mystical Forge ,Jade Empire,Domain: Facilities: Magical,"You have obtained a forge capable of creating gems, as well as upgrading any of your weapons to their fullest potential. The staff known as Golden Star can become Tien's Justice, the sword known as Fortune's Favorite can become the Demon Sword. Furthermore, this forge can upgrade your own weapons, increasing the skill it takes to use them, but enhancing their abilities by 50% ... provided you are willing to think of a cool name and backstory for them. The forge is a stickler for tradition.
* It's Gem creation ability is mostly useless, but adding a empowering backstory to a weapon is cool"
23,,300CP,Nine Elements Cauldron ,Desolate Era Part I - The Three Realms,Domain: Facilities: Magical,"A cauldron that is typically used to melt down treasures for their elemental essence, so that someone can then repurpose them into forging a new treasure that is even stronger than the many that were melted down. Unlike others, however, this one seems to be able to melt down items of any level, and can remember the traits of any treasures it melts down and apply them to other items."
24,,300CP,Ritual Room ,Highschool DxD,Domain: Facilities: Magical,"It's a little difficult to practice complex magical formulas in public, so you came prepared. This is a room styled to your preferred magic system of choice, and all magic you personally perform within this room will enjoy both greater efficiency in mana and greater power. Also comes with spooky robes and basic ritual equipment and reagents for free."
25,,300CP,Swordsmith's Hut ,Fate/Legends - Land of the Rising Sun,Domain: Facilities: Magical,"A bounded field manifested by only the greatest smiths in the land. To make a blade, you no longer need some massive static forge or a complement of sturdy tools. Your workshop remains with you at all times, as much a part of your being as the hands with which you make your art. This magical field you possess allows you to integrate crafting tools and structures that you possess into a bounded field, letting you manifest them at will. This may appear as the structures appearing from nowhere or as overlaying the effects on the existing environment, turning a natural rock bench into a sturdy anvil or a running stream into a fully capable quenching bath for hot steel. Your field is already equipped with all the tools expected of a master swordsmith in this land, as well as potent magical enhancements that improve any crafting efforts made within the field. Creations will be sturdier, sharper, lighter and more adaptable to their wielders even without any skill on your part. You may freely combine new structures and tools into this field, likely mixing them with the existing additions, to continually build on your new everpresent workshop."
26,,300CP,"Tower of Sorcerae | Floating Isle | Moving Locations | Arcane | Sorcerae | A Memory Of The Face 
Of Creation ",Lords of the Night - Liches,Domain: Facilities: Magical,"Tower of Sorcerae (100CP) You have a tower dreamt into reality. Maybe by you, maybe by someone else, but it was never made a concrete and defined thing. It starts out a thing the size of a city block, and thirty stories high. It can be something of stone, or glass, or crystal, or wood. When no one is watching it, the tower can change its outer facade. Inside it has a basic layout, though you can change that layout whenever it is unobserved by people other than you. Both the inside and out will repair themselves over time, and the tower may slowly shift itself, faster if unobserved, though still slowly.
The tower echoes any crafting perks you possess, gaining technologies and magics in keeping with the secrets and arts you've seized. You may feed the tower vast quantities of Arcane over time to make it grow. You may make it grow in luxury, making everything inside the tower higher quality over time and more comfortable and beautiful. You may make it grow in utility causing it to grow embedded magical items, and if you have the perks, technological ones. You may make it grow in size, becoming broader or taller or both, or even make it grow inside without growing outside, though that's even more expensive.
If you make the Tower a bound artifact, all those functions will be enhanced. You can also have it already on legs, or other appropriate mechanisms, so that it can move about. You may import an existing property as your Tower, though if that combination would be especially powerful you must pay an extra 100cp for the privilege.
Floating Isle (100CP) Your Tower flies, and so does a modest amount of land around it. Enough for a small family farm though like with the rest of the tower it's possible to expand this. The weather's always pleasant - the air elementals bound to moving it make sure. They're quick to defend the tower if need be, and there are many permanent unseen servants to invisibly serve guests and do work about the place. And the elementals can push the tower at a decent pace.
You get about a dozen elder air elemental servants. If killed, they will come back in a day and a night. They can't leave the premise, but otherwise faithfully obey you. They're also surprisingly bright, for elementals at least. You know methods of binding more with the same properties should you require them, though it is neither a fast nor easy process.
Moving Locations (100CP) Your tower has several dozen portals to major population centers, a few smaller towns, and an interesting hidden place of wonder or magic. It has this... for every major plane of existence in the local cosmology, and several of the minor ones. These portals form extensions of the tower on the other end, small buildings or annexes built of the towers essence.
The portals work automatically for you, and you can key other people to use them. Minions created by your power always count as 'keyed,' unless you've unkeyed them. The portals are near impossible to notice for those not keyed to them, and would require something on the level of epic magic or similar in order to force open. All of the portals are clearly marked as to where they go... but only to those that are actually keyed to using them.
Arcane (0CP) You have traded away Life for a measure of the Arcane, writing the truth of yourself upon the fabric of Reality. It is the Wellspring of Creation, the fire from which things become Possible. It opposes destruction and stagnation. Though it's worth noting that a nova consuming a world full of life and culture doesn't qualify as 'destruction' or 'stagnation.' Merely change, and change is interesting.
Arcane has a kind of supremacy over mortal magics - not just normal arcane magic either. An Arcane Lich can strip a Dragon of its breath, a Beholder of its gaze, and a Sorcerer of their spells. Such work are the products of specialized Arcana, formal techniques some Liches learn. The converse is not true. An Anti-Magic field does nothing to something fueled with Arcane, while an Arcane Null-Magic Field shuts down mortal magic. An Arcane Item won't show up to Detect Magic, won't be damaged by Disjunction, and 
generally speaking ignores all such forces.
In future jumps, it's safe to treat Arcane as a 'higher' force, except when it runs against other explicitly 'higher' reality rewriting forces, such as the Power Cosmic of Marvel or Flame Imperishable of LotR. It can affect the 'lesser forces', and they cannot affect it. On its own, this perk gives you a small pool of Arcane which can be used several ways
* You can fuel Sorcerae - unstructured magic where you simply create the effect you want.
* You can transfer it from or to another being or object that can hold it. This can't be used to steal it from another being or to grant the ability to hold or use Arcane to people that cannot already do so. As its own regeneration rate is trivial, storing Arcane energy in prepared crystal and gemstone receptacles ahead of time is the normal method of getting it.
* Your creative mental energies lets you slowly dream more of it into being. Mechanically your regeneration rate is tied to your Intelligence.
* You can see Arcane Script, a magical language written in Arcane energies. It has some use in magical items. If you know the script (which you do), you can also write it, though that costs energy. It's possible to drain the Arcane energy used to write the script, erasing what was written.
* They can develop Arcana, special disciplines fueled by their Arcane energies. Arcane naturally recovers at a snail's pace for all but the most intelligent. More evolved liches gain bonuses to its recovery. However even for superhumanly intelligent spectral liches (the most advanced kind) the recovery rate for Arcane energy is still not terribly quick. (see notes)
Sorcerae (0CP) You can perform Sorcerae, dreaming what you want to happen into being. This is a dangerous power, and the very power the Guild of Wizards claim was used to bring Reality into being. There are ways of sensing its use, and mortal minds were not designed to bear witness to such shapings.
There are stacking bonuses and penalties to an attempt, but how difficult it will be and how much it will cost is a shifting thing. Taking extra time makes it easier, but also makes finding you easier for those keeping an eye out for such things.
* Spending extra Arcane can reduce the difficulty.
* The easiest form of this is dreaming into being an effect you could cast - the known spells of a Sorcerer or the prepared spells of a Wizard. The known spells, that aren't prepared, of a Wizard (and equivalents) are also pretty easy.
* Any spell you've seen cast, that matches a type you can cast. If you've cast it, you've seen it cast, so these bonuses often go together.
* Any other effect you've seen is a bit easier, but not much.
* A spell you can cast, but from an alternative source is a bit easier, but not as much. If you're a specialist wizard, and you somehow learn a forbidden spell, or if you have Cleric levels and decide to copy a Cleric spell, you use this modifier instead
* A spell from a type you can cast, that you haven't seen, is a little more difficult.
* A spell that isn't appropriate (Cleric, Druid, other spell list) is more difficult.
* A spell that's higher level then you can cast is more difficult.
* A completely new effect is even more difficult.
Such effects cost Arcana the more powerful they are, and with factors that increase difficulty. There are also some special modifiers.
* Truly destroying something, Be Not, involves a massive spike in cost.
* Making something real and permanent multiples the cost by ten. So if you can afford ten times the cost of Summon Monster IX, then you can permanently call such a set of helpers into being.
*Groups can pool their efforts to achieve greater effects.
A Memory Of The Face Of Creation (0CP) The power of the Arcane, and the necromantic forces that bolt it to a human soul... the mind was not built to cope with such things. Well, other people's minds might not be. You deal with it fine. In fact, you'll find that you deal with everything fine. Madness just doesn't 'take' when it's you. Your mind refuses to warp, your personality stays stable, and your view of reality matches what you sense and perceive.
* Just read the perk, its one of the best things in the CF, scaling, with unlimited potential for both magic and tech
* Limited reality warping styled magic free along with it and to fuel it
* Arcane energy was used to create the entire dnd multiverse of this setting."
27,,300CP,Volcanic Forge ,God of War,Domain: Facilities: Magical,"The Smith God's power is great, but it is not by his will alone that his works are forged. There is also his tools to consider, and with this you have one such tool.
Attached to your Warehouse is a small volcano, a fiery beast that will never fade and never falter. Its power is great, reducing the time you need to break down metals and minerals, reworking them into new forms while increasing their quality and inherent strengths. Should you choose, you may also take a significant hit in forging time to experiment with different metals and minerals, melting and combining them to create a different, newer resource with one quality from the second object in question. Rise, craftsman. Rise and begin your work."
28,,300CP,Wizard's Lab ,Dresden Files,Domain: Facilities: Magical,"More of an add-on than your own separate living space, this can either be built into a Residence you own, or add a trapdoor to your Warehouse and store it underneath. It comes equipped with everything you need for magical experiments short of a stuffed crocodile hanging from the ceiling: A built-in summoning circle, shelf after shelf of weird reagents and knick-knacks, a small library of interesting books about magic and the supernatural, and an actual laboratory for making potions and enchanting objects. It's also been heavily reinforced, so any failures or spills will at worst blacken the floors."
29,,300CP,Workshop Equipment ,Bloodborne,Domain: Facilities: Magical,"This is actually a package deal containing a variety of workshop tools. The first tool set has some basic tools for repairing equipment and some more specialized tools for upgrading weaponry with varying Blood Stones. The second set of tools allows for the slotting and removal of Blood Gems, items that as previously mentioned can greatly empower weaponry. The last set of tools allows you to etch Caryll Runes into the mind to attain their wondrous strength, or remove them just as easily. Runesmith Caryll, student of Byrgenwerth, transcribed the inhuman utterings of the Great Ones into what are now called Caryll Runes. Etching these runes into your mind can provide a number of benefits. Benefits can range from resisting certain types of damage, increasing resistance to various poisons or increasing stamina and vitality, among other effects. You may etch up to three runes into your mind at a time. These runes can be found scattered around this world.
* Enhance weapons by slotting in blood gems
* Transcribe eldritch god utterings into your mind for powers"
30,,400CP,Alchemical Foundry | Mythic Forge | Dust Refinery | Arcane Smelter,Endless Legend,Domain: Facilities: Magical,"Alchemical Foundry (50CP) You gain the equipment needed to extract, process, and refine Titanium and Glassteel. It exacts about one ingot a week.
Mythic forge (150CP) You possess the tools to gather, refine, and process Mithrite and Hyperium. Good luck finding it, much less finding some that others haven't already claimed.
Dust Refinery (100CP) Able to infuse Dust with new life, the Refinery is the staple of Dust Enchantment. While Dust infused iron is common, it pales compared to the Dust enchantments this refinery allows. Allows for the crafting of Foci and magic rings, talismans, insignias, and tomes.
Arcane Smelter (100CP) A self-contained device used to extract, process, and refine Palladium and Adamantium. A must have for the smith on the go."
31,,400CP,Altar of Spellmaking ,Morroblivion,Domain: Facilities: Magical,Your own personal altar of spellmaking. Allows you to make spells. With Spellmaker increases efficiency of the process and quality of spells made.
32,,400CP,Arcanatarium ,Twokinds,Domain: Facilities: Magical,"A trained mage can throw out spells on the fly, but the really impressive magic is prepared far in advance. For that, you'll need a place to work. This workshop is fully outfitted to support a practiced mage in all their pursuits. There's a permanent magic circle to focus your energies, a table of alchemical equipment for the brewing of potions, a well-stocked library full of tomes and scrolls of arcane knowledge, and any other dedicated workspace you'll need for working magic. This workshop also comes stocked with plenty of ingredients and materials for your alchemicy and artifact crafting, including rarer materials like precious metals and gems. You'll still need to provide any extremely rare or unique items, but this personalized workspace will have anything else you need for your own arcane pursuits. This property can take any form you wish, from a traditional tower to a basement laboratory. Post-jump, this workshop can be imported and attached to any property you own"
33,,400CP,Bio Lab ,Buso Renkin,Domain: Facilities: Magical,"Homunculi don't really breed, so their reproduction is instead linked to creating more of their own. What this purchase does is add a respectable sized laboratory to either your property, or the warehouse, which contains all that you need (including instructions) on how to create basic humanoid and animalistic homunculi."
34,,400CP,Bleak Atelier of Necro-Engineers ,Exalted - The Abyssals,Domain: Facilities: Magical,"Faith, magic and technology come together in the factory-cathedral. Within its walls were produced glorious wonders reserved for the greatest gods and Chosen. Almost none of these wondrous factory-cathedrals endure today, and those that remain are terribly damaged or lost to the impassable wilderness. But while practically no one alive could build a factory-cathedral today, the Deathlords are some of the few beings that could. Still, only one amongst the deathlords is officially known to possess an equivalent...
And now, you may acquire one of these wonders of dark design. Built as a great tower, this imposing manse has been designed to serve both as a factory-cathedral reminiscent of those built in the First Age and as an equally effective necrosurgery laboratory using more recent designs pioneered by the Deathlords. Unlike the hallowed cathedrals built by the Solars of old, these halls have not been sanctified or constructed as a temple-manse. Instead, special precautions have been taken to ensure the cold, sterile perfection of the Abyssal Essence that powers the horrible machines within.
Within these workshops, long forgotten First Age tools are set side by side with just as sophisticated new innovations. Here, eldritch suspension vats preserve the dead. Essence-fueled welding tools fuse bone to bone. Flasks of reagents bubble and strange devices whir, spark and glow. The place carries about it a dark majesty that scares away most natural animals and invites bad weather, yet the environment stays oddly dry and cool. Black ornaments inset with iron, onyx, and obsidian further channel the manse's Essence into necromantic power, such that the costs of necromantic spells cast within the manse's walls 
are significantly reduced. Furthermore, the manse bolsters the strength of such spells beyond the capabilities of the necromancer's own Essence. All the better to animated the necrotic warmachines one might create within."
35,,400CP,Gromwood ,Skulduggery Pleasant V1.05,Domain: Facilities: Magical,"This house on a hill, large enough to be considered a manor, has come into your possession, perhaps after the death of a relative. While it has many rather ominous pictures on its walls and no small amount of unused sports equipment, the houses true appeal is what lies underneath it. Thought a secret passageway, you may access an extensive labyrinth hidden below the property. This labyrinth, called the Caves of the Void, is home to a variety of monsters capable of smelling magic, which they use to hunt intruders. You of course, won't be hunted by these beasts (unless you want to be, for whatever reason). Within this maze are veins of a special black crystal, which has been a key component used to create weapons like the Sceptre of the Ancients, capable of killing gods. And in the deepest part of the caves is the Source Fountain, a pool that turns whatever you place within it magical. The house is completely paid off, and has free running water, electricity, AC and secure internet."
36,,400CP,Magical Manor ,Fate/Stay Night,Domain: Facilities: Magical,"An expected part of your inheritance, the old family home. This is a two story redbrick home with lavish inner furnishings, all in a German style. The house seems to clean and take care of itself, even if a whole room is trashed beyond repair, it will be in pristine condition by morning. As comfortable as the house it is, its real draw is actually the basement hidden beneath the home. Completely undetectable without significant supernatural powers or actually blowing open the ground, this basement holds an extensive magical workshop. Filled with common and rare magical reagents and ingredients, both of which replenish over time. Numerous magical tools for crafting, enchantment and a variety of other disciplines can also be found here, as well as a fair sized but empty room for summoning. Magic cast here is undetectable to those outside the basement, though the basement itself is not indestructible in any way. If you blow the place up, people will notice."
37,,400CP,Miskatonic University ,Smash Up-Obligatory Cthulhu Supplement,Domain: Facilities: Magical,"Home of the Fighting Cephalopods, this college campus has an unusually soothing atmosphere, a well-stocked library, and most curiously, everyone studying here benefits from any memory, training/learning booster or uncapper perks you personally possess."
38,,400CP,Prismatic Laboratory ,Fallen London,Domain: Facilities: Magical,"The principle of acute observation is light! And to that end, you have fashioned a workspace of lenses, liquids, critters and crystals to focus upon recreating a spectrum of lights fantastic. Ah, the impossible palette: those colors only seen in the Neath! You may not always produce something like it, but you will produce their inks and lenses in time."
39,,400CP,Progressive Estate ,Fate/Legends - Strange New World,Domain: Facilities: Magical,"No man of science is complete without his laboratory of choice and neither can a proper magus be found without a workshop to house his life's work. It's much more rare that both are found in the same place however. This rather luxurious, lush and expansive estate you now own, with a few hundred acres of land and very sizeable manor house, is really just the window dressing. Attached to that fancy house up there is a combined laboratory/mansion the size of the very mansion it is attached to. Filled with technology and academic research at the very cutting edge of the 20th century, and somehow a few steps further in some cases, on three different fields of technology as well as a wide range of magecraft tools, research and notes on three magical topics of choice that would be well regarded even in the upper echelons of the Mages' Association. While each side is already quite impressive, it is the small library regarding the efforts of the previous owner of the home to find applications towards mixing each side that is the hidden gold here. Notes on how to truly bring out the potential of technology with magecraft and vice versa are here. As well as all this, the entire estate, manor and laboratory are surrounded with multiple layers of defense and obfuscation of both technological and magical means. A small army could not break in, even if they could find the place. You may import a property into this."
